                       	basic_strstr	twoway_strstr	__strstr_sse2_unaligned	__strstr_sse2
Length   96/ 12, alignment  1/ 3, found:	78.1875	285.156	33.7812	88.2188
Length   96/ 12, alignment  0/ 9, fail :	72.5625	285.156	24.3438	85.1562
Length   96/ 13, alignment  1/ 3, found:	92.3438	24.4062	35.375	28.3125
Length   96/ 13, alignment  0/ 9, fail :	90.1875	17.625	22.75	15
Length   96/ 14, alignment  1/ 3, found:	84.3438	274.75	39.9062	89.7812
Length   96/ 14, alignment  0/ 9, fail :	121.594	276.156	27.25	86.125
Length   96/ 15, alignment  1/ 3, found:	88.0312	146.719	36.6875	95.2188
Length   96/ 15, alignment  0/ 9, fail :	86.5	119.688	23.4062	95.75
Length   96/ 16, alignment  1/ 3, found:	90.2812	23	37.6562	23.8438
Length   96/ 16, alignment  0/ 9, fail :	89.4062	14.5625	23.1875	14.4375
Length  128/  1, alignment  1/ 3, found:	108.969	18.3125	22.375	14.75
Length  128/  1, alignment  0/ 9, fail :	109.375	18.5	21.9375	15.9062
Length  128/  2, alignment  1/ 3, found:	123.5	100.812	32.9375	210.781
Length  128/  2, alignment  0/ 9, fail :	148.031	81.375	30.4062	196.906
Length  128/  3, alignment  1/ 3, found:	231.719	185.219	26.625	196.562
Length  128/  3, alignment  0/ 9, fail :	175.906	166.594	29.4062	189.188
Length  128/  4, alignment  1/ 3, found:	163.031	117.281	34.0312	135.531
Length  128/  4, alignment  0/ 9, fail :	111.469	93.7188	42.5	126.75
Length  128/  5, alignment  1/ 3, found:	154.125	397.188	34.8438	132.125
Length  128/  5, alignment  0/ 9, fail :	121.344	405.938	40.1562	105.625
Length  128/  6, alignment  1/ 3, found:	125.469	130.656	36.8438	120.344
Length  128/  6, alignment  0/ 9, fail :	128.625	120	40.2812	97.5312
Length  128/  7, alignment  1/ 3, found:	126.25	79.4062	35.75	80.7812
Length  128/  7, alignment  0/ 9, fail :	117.594	67.5625	36.1562	74.625
Length  128/  8, alignment  1/ 3, found:	164	180.094	33.5938	93.4062
Length  128/  8, alignment  0/ 9, fail :	162.438	156.438	28.5	94.7812
Length  128/  9, alignment  1/ 3, found:	113.438	26	31.5625	26.4375
Length  128/  9, alignment  0/ 9, fail :	111.156	20.3438	29.5938	27.0625
Length  128/ 10, alignment  1/ 3, found:	165.375	284.781	39.9688	96.1875
Length  128/ 10, alignment  0/ 9, fail :	167.844	283	32.0625	90
Length  128/ 11, alignment  1/ 3, found:	118.938	396.719	33.6562	92.6562
Length  128/ 11, alignment  0/ 9, fail :	102.25	407.906	28.75	90.5
Length  128/ 12, alignment  1/ 3, found:	118	29.7812	35.875	32.5312
Length  128/ 12, alignment  0/ 9, fail :	113.344	21.375	28.2812	20.4688
Length  128/ 13, alignment  1/ 3, found:	153.812	404.094	33.9062	94.5938
Length  128/ 13, alignment  0/ 9, fail :	161.594	395.719	28.2812	86.625
Length  128/ 14, alignment  1/ 3, found:	165.25	311.938	39.5	91.625
Length  128/ 14, alignment  0/ 9, fail :	177.812	315.938	31	86.25
Length  128/ 15, alignment  1/ 3, found:	146.938	405.344	35.4375	97
Length  128/ 15, alignment  0/ 9, fail :	137.906	398.094	28.75	92.7188
Length  128/ 16, alignment  1/ 3, found:	132.469	120.719	35.5938	101.062
Length  128/ 16, alignment  0/ 9, fail :	167.219	102.906	28.5	95.9375
Length  160/  1, alignment  1/ 3, found:	129.344	26.4375	22.2188	19.2188
Length  160/  1, alignment  0/ 9, fail :	129.094	21.9375	21.9062	19.5312
Length  160/  2, alignment  1/ 3, found:	174.188	196.562	30.8438	161.719
Length  160/  2, alignment  0/ 9, fail :	171.219	197.906	28.875	150.75
Length  160/  3, alignment  1/ 3, found:	173.219	123.812	43.0938	235.406
Length  160/  3, alignment  0/ 9, fail :	180.531	110.25	44.7188	227.156
Length  160/  4, alignment  1/ 3, found:	180.875	238.344	50.7812	179
Length  160/  4, alignment  0/ 9, fail :	188.406	217.781	46.5312	163.438
Length  160/  5, alignment  1/ 3, found:	147.875	146.062	44.7812	141.25
Length  160/  5, alignment  0/ 9, fail :	138.781	125.656	36.9688	137.344
Length  160/  6, alignment  1/ 3, found:	150.125	211.531	47.625	125.844
Length  160/  6, alignment  0/ 9, fail :	154.219	186.156	37.9688	124.312
Length  160/  7, alignment  1/ 3, found:	142.125	294.094	43.5312	120.844
Length  160/  7, alignment  0/ 9, fail :	136.344	274.438	39.2188	118.75
Length  160/  8, alignment  1/ 3, found:	142.312	413.344	48.9375	122.094
Length  160/  8, alignment  0/ 9, fail :	146.188	380.844	42.4688	118.312
Length  160/  9, alignment  1/ 3, found:	158.688	399.781	44.4375	121.219
Length  160/  9, alignment  0/ 9, fail :	153.5	368.625	32.4375	111.344
Length  160/ 10, alignment  1/ 3, found:	161.969	478.094	52.4688	117.875
Length  160/ 10, alignment  0/ 9, fail :	158.281	439.531	41.625	108
Length  160/ 11, alignment  1/ 3, found:	144.25	431.812	42.1562	99.375
Length  160/ 11, alignment  0/ 9, fail :	178.812	390.438	28.625	98.4062
Length  160/ 12, alignment  1/ 3, found:	160.062	348.094	39.5312	98.875
Length  160/ 12, alignment  0/ 9, fail :	165.781	296.844	28.375	91.9062
Length  160/ 13, alignment  1/ 3, found:	194.781	469.812	61.2812	106
Length  160/ 13, alignment  0/ 9, fail :	187.062	444.844	46.625	98.0938
Length  160/ 14, alignment  1/ 3, found:	178.312	428.875	57.7188	100.188
Length  160/ 14, alignment  0/ 9, fail :	135.219	411.656	43.8438	94.5625
Length  160/ 15, alignment  1/ 3, found:	179.5	465.5	57.4375	109.562
Length  160/ 15, alignment  0/ 9, fail :	151.062	448.406	43.2812	105.5
Length  160/ 16, alignment  1/ 3, found:	150.688	434.938	68.75	108.188
Length  160/ 16, alignment  0/ 9, fail :	192.531	412.906	49.5	99.75
Length  192/  1, alignment  1/ 3, found:	152.062	24.9062	26.0312	22.3125
Length  192/  1, alignment  0/ 9, fail :	153.031	22.75	26.4062	20.2812
Length  192/  2, alignment  1/ 3, found:	155.25	34.7812	36.3125	27.9062
Length  192/  2, alignment  0/ 9, fail :	149.812	20.875	34.9062	23.125
Length  192/  3, alignment  1/ 3, found:	149.438	29.9062	35.7812	32.5
Length  192/  3, alignment  0/ 9, fail :	150	18.75	36.125	19.7812
Length  192/  4, alignment  1/ 3, found:	221.781	217.719	35.5312	178.781
Length  192/  4, alignment  0/ 9, fail :	168.031	200.469	34.0938	164.656
Length  192/  5, alignment  1/ 3, found:	256.906	406.188	38.6562	133.719
Length  192/  5, alignment  0/ 9, fail :	165.062	386.531	33	127.5
Length  192/  6, alignment  1/ 3, found:	179.406	467.094	39.4688	120.062
Length  192/  6, alignment  0/ 9, fail :	171.469	454.594	40.6875	132.438
Length  192/  7, alignment  1/ 3, found:	184.719	484.125	54.5	129.969
Length  192/  7, alignment  0/ 9, fail :	159.062	459.156	50.1875	120.188
Length  192/  8, alignment  1/ 3, found:	224.719	527.844	43.4062	131.031
Length  192/  8, alignment  0/ 9, fail :	223.625	505.812	47.6562	122.5
Length  192/  9, alignment  1/ 3, found:	158.094	107.531	40.8125	90.625
Length  192/  9, alignment  0/ 9, fail :	156.594	87.0625	46.875	86.3438
Length  192/ 10, alignment  1/ 3, found:	185.094	113	39.5	92.9062
Length  192/ 10, alignment  0/ 9, fail :	183.875	100.625	44.3125	82.4375
Length  192/ 11, alignment  1/ 3, found:	150	30.9062	38.8438	33.625
Length  192/ 11, alignment  0/ 9, fail :	151.531	92.6875	43.0938	81.2188
Length  192/ 12, alignment  1/ 3, found:	201.906	287.625	49.375	108
Length  192/ 12, alignment  0/ 9, fail :	203.938	275.656	43.2188	105.75
Length  192/ 13, alignment  1/ 3, found:	177.312	150.094	42	99.625
Length  192/ 13, alignment  0/ 9, fail :	178.875	143.281	33.25	92.1875
Length  192/ 14, alignment  1/ 3, found:	152.844	29.7188	39.9062	33.6875
Length  192/ 14, alignment  0/ 9, fail :	149.5	18.75	32.75	19.125
Length  192/ 15, alignment  1/ 3, found:	151.938	27.75	39.375	32.7812
Length  192/ 15, alignment  0/ 9, fail :	149.375	19.0625	33.4688	19.125
Length  192/ 16, alignment  1/ 3, found:	149.438	27.5312	40.3125	30.6562
Length  192/ 16, alignment  0/ 9, fail :	149.281	19.125	33.375	19.1875
Length  224/  1, alignment  1/ 3, found:	171.281	23.375	25.2188	20.6562
Length  224/  1, alignment  0/ 9, fail :	169.844	20.4375	25.875	18.125
Length  224/  2, alignment  1/ 3, found:	188.219	229.531	36.125	324.969
Length  224/  2, alignment  0/ 9, fail :	191.562	212.156	33.1562	312.531
Length  224/  3, alignment  1/ 3, found:	224.562	423.406	55.4375	308.469
Length  224/  3, alignment  0/ 9, fail :	172.031	425.5	52.0312	299.531
Length  224/  4, alignment  1/ 3, found:	190.844	327.188	38.0625	187.375
Length  224/  4, alignment  0/ 9, fail :	188	305.375	32.25	179.656
Length  224/  5, alignment  1/ 3, found:	232.438	195.406	39.875	115.344
Length  224/  5, alignment  0/ 9, fail :	223.5	172.344	33.7812	103.219
Length  224/  6, alignment  1/ 3, found:	224.625	503.219	73.5312	174.25
Length  224/  6, alignment  0/ 9, fail :	212.344	361.469	61.4062	159.625
Length  224/  7, alignment  1/ 3, found:	210.25	98.75	51	160.625
Length  224/  7, alignment  0/ 9, fail :	212.406	93.7188	43.6562	146.312
Length  224/  8, alignment  1/ 3, found:	267.219	97.7812	50.5625	141.188
Length  224/  8, alignment  0/ 9, fail :	240.25	89.7812	44.2812	127.125
Length  224/  9, alignment  1/ 3, found:	319	545.156	61.6562	133.688
Length  224/  9, alignment  0/ 9, fail :	267.031	536.281	51.9062	122.875
Length  224/ 10, alignment  1/ 3, found:	230.906	748.688	44.4688	119.156
Length  224/ 10, alignment  0/ 9, fail :	197.719	597.75	33.9688	113.75
Length  224/ 11, alignment  1/ 3, found:	188.969	604.656	53.9375	114.188
Length  224/ 11, alignment  0/ 9, fail :	197.969	586.531	44.7188	111.719
Length  224/ 12, alignment  1/ 3, found:	246.688	588.188	41.8438	114.844
Length  224/ 12, alignment  0/ 9, fail :	201.531	574.938	33.5938	109.125
Length  224/ 13, alignment  1/ 3, found:	174	35.9688	42.9062	33.5
Length  224/ 13, alignment  0/ 9, fail :	174.469	27.8125	33.5	28.8438
Length  224/ 14, alignment  1/ 3, found:	176.719	30.875	43.25	32.4375
Length  224/ 14, alignment  0/ 9, fail :	169.906	22.4375	33.5938	20.7188
Length  224/ 15, alignment  1/ 3, found:	170.906	29.5938	44.0625	30.6875
Length  224/ 15, alignment  0/ 9, fail :	170.344	18.375	32	21.875
Length  224/ 16, alignment  1/ 3, found:	245.625	622.062	63.4375	114.781
Length  224/ 16, alignment  0/ 9, fail :	275.844	602.188	46	111.031
Length  256/  1, alignment  1/ 3, found:	189.594	25.625	29.1562	24.9688
Length  256/  1, alignment  0/ 9, fail :	189.344	24.5938	28.125	22.6562
Length  256/  2, alignment  1/ 3, found:	256.562	100.125	40.0938	389.906
Length  256/  2, alignment  0/ 9, fail :	202.906	87.3438	39.0625	372.688
Length  256/  3, alignment  1/ 3, found:	269.5	156.375	48.0938	173.938
Length  256/  3, alignment  0/ 9, fail :	241.219	142.969	53.1562	169.438
Length  256/  4, alignment  1/ 3, found:	321.844	174.625	43.7812	206.188
Length  256/  4, alignment  0/ 9, fail :	278.875	154.688	43.4688	192.344
Length  256/  5, alignment  1/ 3, found:	237.719	671	49.0312	197.031
Length  256/  5, alignment  0/ 9, fail :	221.219	630.156	46.9688	180.781
Length  256/  6, alignment  1/ 3, found:	205.25	154.812	45.5	162.719
Length  256/  6, alignment  0/ 9, fail :	193.844	126.938	44.625	156.125
Length  256/  7, alignment  1/ 3, found:	281.406	144.094	67.875	143.031
Length  256/  7, alignment  0/ 9, fail :	284.781	128.469	56.9062	136.125
Length  256/  8, alignment  1/ 3, found:	265.312	111.969	58.75	133.188
Length  256/  8, alignment  0/ 9, fail :	223.188	90.625	54.875	131.438
Length  256/  9, alignment  1/ 3, found:	224.812	112.219	51.625	125.656
Length  256/  9, alignment  0/ 9, fail :	198.594	89.1562	46.1875	121.719
Length  256/ 10, alignment  1/ 3, found:	200.938	108.688	48.8125	122.188
Length  256/ 10, alignment  0/ 9, fail :	194.375	93.7812	44.4688	126.25
Length  256/ 11, alignment  1/ 3, found:	261.75	110.438	45.75	128.125
Length  256/ 11, alignment  0/ 9, fail :	205.5	89.6562	42.375	125.031
Length  256/ 12, alignment  1/ 3, found:	240.594	108.125	55.7812	119.906
Length  256/ 12, alignment  0/ 9, fail :	198.781	94.0938	50.4375	118.062
Length  256/ 13, alignment  1/ 3, found:	223.625	252.188	43.9688	118.438
Length  256/ 13, alignment  0/ 9, fail :	219.375	218.031	41.25	113.312
Length  256/ 14, alignment  1/ 3, found:	263.312	159.625	45.9062	107.906
Length  256/ 14, alignment  0/ 9, fail :	233.938	133.688	37	104.5
Length  256/ 15, alignment  1/ 3, found:	218.344	155.531	44.8125	105.312
Length  256/ 15, alignment  0/ 9, fail :	215.906	131.281	37.8125	106.062
Length  256/ 16, alignment  1/ 3, found:	191.688	34.0625	44.5625	36.1875
Length  256/ 16, alignment  0/ 9, fail :	189.969	20.9062	38.0312	21.7188
Length  256/ 16, alignment  1/11, found:	186.5	29.125	45.4375	32.3125
Length  256/ 16, alignment 14/ 5, fail :	190.156	20.2188	37.75	20.0625
Length  256/ 32, alignment  1/11, found:	216.906	480.906	66.0312	153.969
Length  256/ 32, alignment 14/ 5, fail :	213.406	404.969	37.25	144.656
Length  256/ 64, alignment  1/11, found:	282.25	656.75	126.344	196.188
Length  256/ 64, alignment 14/ 5, fail :	275.344	564.75	53.2188	190.812
Length  256/128, alignment  1/11, found:	277.375	1045.09	151.062	296.25
Length  256/128, alignment 14/ 5, fail :	300.812	861.75	37.1875	278.562
Length  256/256, alignment  1/11, found:	193.25	50.9375	204.188	49.25
Length  256/256, alignment 14/ 5, fail :	260.75	35.7188	50.75	38.6562
Length  512/ 16, alignment  1/11, found:	412.906	988.781	67.375	197.781
Length  512/ 16, alignment 14/ 5, fail :	427.188	947.875	61.2188	188
Length  512/ 32, alignment  1/11, found:	481.969	692.281	105.812	171.375
Length  512/ 32, alignment 14/ 5, fail :	416	601.156	73.4375	158.438
Length  512/ 64, alignment  1/11, found:	566.562	717.844	163.094	204.375
Length  512/ 64, alignment 14/ 5, fail :	440.219	600.969	88.5	196.844
Length  512/128, alignment  1/11, found:	554.281	1043.03	174.625	315.688
Length  512/128, alignment 14/ 5, fail :	503.844	860.344	71.9688	290.281
Length  512/256, alignment  1/11, found:	471.969	1889	275.656	497.594
Length  512/256, alignment 14/ 5, fail :	464.812	1480.06	108.094	489.031
Length 1024/ 16, alignment  1/11, found:	1147	2686.94	189.781	276.219
Length 1024/ 16, alignment 14/ 5, fail :	848.25	2600.25	172.938	245.625
Length 1024/ 32, alignment  1/11, found:	1333.97	914.156	176.281	284.719
Length 1024/ 32, alignment 14/ 5, fail :	1081.81	824.562	137.844	260.875
Length 1024/ 64, alignment  1/11, found:	1100.81	1044.12	273.969	251.75
Length 1024/ 64, alignment 14/ 5, fail :	815.688	956.219	217.156	245.844
Length 1024/128, alignment  1/11, found:	1150.91	1384.25	226.625	339.5
Length 1024/128, alignment 14/ 5, fail :	1023.47	1158.81	122.75	315.25
Length 1024/256, alignment  1/11, found:	1109.81	1815.22	335.031	525
Length 1024/256, alignment 14/ 5, fail :	1065.16	1502.19	142.438	498.781
Length 2048/ 16, alignment  1/11, found:	2439.53	5546.28	268.75	553.688
Length 2048/ 16, alignment 14/ 5, fail :	2241	5442.94	263.156	503.531
Length 2048/ 32, alignment  1/11, found:	2376.34	1340.19	281.75	414.688
Length 2048/ 32, alignment 14/ 5, fail :	2560.66	1423.22	270.906	385.469
Length 2048/ 64, alignment  1/11, found:	2287.59	1363.75	347.625	422.469
Length 2048/ 64, alignment 14/ 5, fail :	1973.34	1189.56	265.938	395.344
Length 2048/128, alignment  1/11, found:	3030.5	2038.38	588.938	531.719
Length 2048/128, alignment 14/ 5, fail :	2075.31	1576.59	414.781	445.469
Length 2048/256, alignment  1/11, found:	2352.75	2270.38	555.344	639.562
Length 2048/256, alignment 14/ 5, fail :	2055.28	2036.59	390.5	611
Length 4096/ 16, alignment  1/11, found:	4710.09	12268.8	966.844	1211.41
Length 4096/ 16, alignment 14/ 5, fail :	5826.44	11594.4	666	932.562
Length 4096/ 32, alignment  1/11, found:	5144.78	3008.72	721.188	973.719
Length 4096/ 32, alignment 14/ 5, fail :	5105.78	2688	661.688	813.344
Length 4096/ 64, alignment  1/11, found:	5084.84	2427.31	769.156	648.562
Length 4096/ 64, alignment 14/ 5, fail :	4034.28	2245.44	703.969	609.312
Length 4096/128, alignment  1/11, found:	4972.56	2221.75	803	601.812
Length 4096/128, alignment 14/ 5, fail :	3630.84	1939.38	673.344	563.094
Length 4096/256, alignment  1/11, found:	6720	3757.16	1231.56	973.125
Length 4096/256, alignment 14/ 5, fail :	3833.62	2750.19	1020.94	937.531
Length 8192/ 16, alignment  1/11, found:	7532.56	25370.2	1692.56	1829.81
Length 8192/ 16, alignment 14/ 5, fail :	6976.34	23539.1	1111.28	1326.84
Length 8192/ 32, alignment  1/11, found:	7378.59	5011.41	943.344	1129.56
Length 8192/ 32, alignment 14/ 5, fail :	6494.34	4452.94	920.812	1060.47
Length 8192/ 64, alignment  1/11, found:	7249.31	3228.41	1362.53	872.219
Length 8192/ 64, alignment 14/ 5, fail :	6460.06	2812.41	1235.09	826.438
Length 8192/128, alignment  1/11, found:	9641.5	3757.66	1351.69	1125.09
Length 8192/128, alignment 14/ 5, fail :	9404.19	3467.56	1304.34	947.781
Length 8192/256, alignment  1/11, found:	7871.41	4103.59	2015.72	1366.03
Length 8192/256, alignment 14/ 5, fail :	7196	3582.12	1845.59	1310.44
Length 16384/ 16, alignment  1/11, found:	18044.8	1698.41	2139.88	2858.53
Length 16384/ 16, alignment 14/ 5, fail :	17919.2	1660.75	2201.78	2815.38
Length 16384/ 32, alignment  1/11, found:	11636.3	8377.62	1842.34	2290.78
Length 16384/ 32, alignment 14/ 5, fail :	11584	7731.09	1806.34	2180
Length 16384/ 64, alignment  1/11, found:	14327.4	6186.03	2711.88	2203.31
Length 16384/ 64, alignment 14/ 5, fail :	13118.7	5773.47	2569.75	2106.78
Length 16384/128, alignment  1/11, found:	16410.1	5244.97	2600.62	2210.59
Length 16384/128, alignment 14/ 5, fail :	14997.9	5732	2752.81	2400.38
Length 16384/256, alignment  1/11, found:	15522.7	5679.38	3587.06	2321.34
Length 16384/256, alignment 14/ 5, fail :	13737	5255.62	3394.94	2223.38
Length 32768/ 16, alignment  1/11, found:	28031.8	92156.6	7016.06	6634.5
Length 32768/ 16, alignment 14/ 5, fail :	27453.5	93281.6	6856.56	6642.31
Length 32768/ 32, alignment  1/11, found:	27934.9	18291.8	4107.72	5198.66
Length 32768/ 32, alignment 14/ 5, fail :	24573.4	17911	4113.78	5131.56
Length 32768/ 64, alignment  1/11, found:	25982.7	15370	6337.19	3434.78
Length 32768/ 64, alignment 14/ 5, fail :	24944.5	14450.7	6289.59	3333.25
Length 32768/128, alignment  1/11, found:	28662.8	15653.8	5421.5	4268.59
Length 32768/128, alignment 14/ 5, fail :	28387.1	15234.9	5423.88	4169.62
Length 32768/256, alignment  1/11, found:	27755.7	14021.1	8547.59	3771.62
Length 32768/256, alignment 14/ 5, fail :	27281	11816.2	7371.75	3621.69
Length 65536/ 16, alignment  1/11, found:	54227.9	194690	6610.69	14610.1
Length 65536/ 16, alignment 14/ 5, fail :	55569.4	188839	6824.62	13922.5
Length 65536/ 32, alignment  1/11, found:	51091.6	35055.3	8469.59	7682.94
Length 65536/ 32, alignment 14/ 5, fail :	50410.7	34664.7	6850.72	7279.66
Length 65536/ 64, alignment  1/11, found:	52500.7	30313.6	11476	7291.38
Length 65536/ 64, alignment 14/ 5, fail :	51645.8	30150	11312.4	7230.66
Length 65536/128, alignment  1/11, found:	57871.4	18449.8	12515.2	7207.44
Length 65536/128, alignment 14/ 5, fail :	53927	17922.6	12522.3	7222.12
Length 65536/256, alignment  1/11, found:	78197.6	16126.4	18219.1	5275.72
Length 65536/256, alignment 14/ 5, fail :	80156.9	15936.1	18300.8	5255.06
Length 65536/ 64, complex needle 1:	1.7466e+06	29710.6	534707	527251
Length 65536/ 64, complex needle 2:	2.15249e+06	167519	626617	613181
Length 65536/ 64, complex needle 3:	609304	973329	263593	11477.2
Length 65536/256, complex needle 1:	4.72151e+06	20171.3	633050	619938
Length 65536/256, complex needle 2:	6.66353e+06	153699	655473	633158
Length 65536/256, complex needle 3:	606082	970872	265356	4933.19
Length 65536/1024, complex needle 1:	2.03681e+07	11103	114179	12592.2
Length 65536/1024, complex needle 2:	2.26133e+07	154597	203862	157232
Length 65536/1024, complex needle 3:	617439	959774	256237	950599
