                       	basic_strstr	twoway_strstr	__strstr_sse2_unaligned	__strstr_sse2
Length  128/ 14, alignment  0/ 9, fail :	180.531	455.938	34.5938	99.9375
Length  128/ 15, alignment  1/ 3, found:	132.375	394.156	39.0312	105.375
Length  128/ 15, alignment  0/ 9, fail :	126.938	384.812	30.9062	98.4688
Length  128/ 16, alignment  1/ 3, found:	114.844	138.344	38.8438	105.875
Length  128/ 16, alignment  0/ 9, fail :	107.094	113.281	31.25	101.625
Length  160/  1, alignment  1/ 3, found:	143.594	30.4062	24.9062	25.4375
Length  160/  1, alignment  0/ 9, fail :	143.031	25.2188	23.8125	24.5938
Length  160/  2, alignment  1/ 3, found:	182.188	212.656	35.3125	180.406
Length  160/  2, alignment  0/ 9, fail :	172.281	194.562	31.375	164.062
Length  160/  3, alignment  1/ 3, found:	158.688	116.906	47.0312	238.062
Length  160/  3, alignment  0/ 9, fail :	136.875	99.0625	43.2188	228.875
Length  160/  4, alignment  1/ 3, found:	134.656	236.688	51.5625	182.688
Length  160/  4, alignment  0/ 9, fail :	131.562	214.25	44.0312	164
Length  160/  5, alignment  1/ 3, found:	179.344	145.812	40.6875	146.062
Length  160/  5, alignment  0/ 9, fail :	147.344	124.531	38.3438	132.188
Length  160/  6, alignment  1/ 3, found:	149.969	217.219	43.9688	129.406
Length  160/  6, alignment  0/ 9, fail :	195.875	187.5	39.9375	123.375
Length  160/  7, alignment  1/ 3, found:	172.062	300.281	45.9375	122.875
Length  160/  7, alignment  0/ 9, fail :	133	278.125	37.8438	118.062
Length  160/  8, alignment  1/ 3, found:	145.75	406.844	48.5312	122.875
Length  160/  8, alignment  0/ 9, fail :	136.062	385.938	39.2188	115.125
Length  160/  9, alignment  1/ 3, found:	179.906	396.562	44.5	117.156
Length  160/  9, alignment  0/ 9, fail :	150	365.625	32.875	111.594
Length  160/ 10, alignment  1/ 3, found:	160.312	474	51.3438	114.969
Length  160/ 10, alignment  0/ 9, fail :	132.312	434.25	41.875	108.844
Length  160/ 11, alignment  1/ 3, found:	138.375	429.5	42.3125	103.75
Length  160/ 11, alignment  0/ 9, fail :	136	386.219	29.4062	99.75
Length  160/ 12, alignment  1/ 3, found:	160	351.562	41.125	100.375
Length  160/ 12, alignment  0/ 9, fail :	161.969	298.781	29.1562	92.3438
Length  160/ 13, alignment  1/ 3, found:	185.812	471.656	59.5312	98.9688
Length  160/ 13, alignment  0/ 9, fail :	182.906	444	45.8125	96
Length  160/ 14, alignment  1/ 3, found:	174	430.469	56.3438	102.094
Length  160/ 14, alignment  0/ 9, fail :	141.438	413.281	42.5938	98.75
Length  160/ 15, alignment  1/ 3, found:	169	462.281	57.3438	102.188
Length  160/ 15, alignment  0/ 9, fail :	139.781	449.125	43.9062	101.5
Length  160/ 16, alignment  1/ 3, found:	159.531	430.781	62.9062	107.562
Length  160/ 16, alignment  0/ 9, fail :	147.719	414.188	46.9688	103.469
Length  192/  1, alignment  1/ 3, found:	152	25.9688	25.4062	21.9688
Length  192/  1, alignment  0/ 9, fail :	149.844	22.125	25.3438	21.5938
Length  192/  2, alignment  1/ 3, found:	154.5	32.0625	36.125	26.0625
Length  192/  2, alignment  0/ 9, fail :	150	21.75	35.9688	22.625
Length  192/  3, alignment  1/ 3, found:	148.062	29.9688	32.6875	33.0312
Length  192/  3, alignment  0/ 9, fail :	148.781	20.1875	34.2188	19.9375
Length  192/  4, alignment  1/ 3, found:	197.75	216.906	32.8125	175.156
Length  192/  4, alignment  0/ 9, fail :	155.562	199.344	33.2188	165.5
Length  192/  5, alignment  1/ 3, found:	257.969	405.75	34.7188	136.938
Length  192/  5, alignment  0/ 9, fail :	180.281	388.125	33.7812	130.438
Length  192/  6, alignment  1/ 3, found:	179.094	462.969	41.0625	142.75
Length  192/  6, alignment  0/ 9, fail :	168.438	450.719	39.2812	128.656
Length  192/  7, alignment  1/ 3, found:	168.312	483	51.1875	129.031
Length  192/  7, alignment  0/ 9, fail :	170.656	459.875	49.75	120.469
Length  192/  8, alignment  1/ 3, found:	221.281	527.219	40.5938	128.875
Length  192/  8, alignment  0/ 9, fail :	218.562	509.625	45.0625	122.594
Length  192/  9, alignment  1/ 3, found:	161.219	101.906	40.9375	81.5
Length  192/  9, alignment  0/ 9, fail :	157.344	86.125	43.3438	78.0625
Length  192/ 10, alignment  1/ 3, found:	176	108.094	40.7812	91.4688
Length  192/ 10, alignment  0/ 9, fail :	180.406	93.3125	43.7188	82.0625
Length  192/ 11, alignment  1/ 3, found:	151.25	30.0938	41.8125	36.5625
Length  192/ 11, alignment  0/ 9, fail :	150.688	93.2812	42.5625	78.6562
Length  192/ 12, alignment  1/ 3, found:	200.438	294.656	49.0312	111.594
Length  192/ 12, alignment  0/ 9, fail :	208.156	276.344	43.2812	106.594
Length  192/ 13, alignment  1/ 3, found:	175.344	146.125	42.125	102.406
Length  192/ 13, alignment  0/ 9, fail :	176.875	139.75	34.2812	92.25
Length  192/ 14, alignment  1/ 3, found:	150.188	29.8438	41.75	34.1562
Length  192/ 14, alignment  0/ 9, fail :	148.5	20.1875	32.3125	20.3438
Length  192/ 15, alignment  1/ 3, found:	151.312	27.125	41	29.3125
Length  192/ 15, alignment  0/ 9, fail :	149.906	20.1875	32.7812	20.6562
Length  192/ 16, alignment  1/ 3, found:	151.875	28.7188	39.8438	30.1875
Length  192/ 16, alignment  0/ 9, fail :	148.219	19.625	32.1875	20.0625
Length  224/  1, alignment  1/ 3, found:	169.844	22.3125	27.75	22.625
Length  224/  1, alignment  0/ 9, fail :	169.812	19.8125	25.3438	21.9062
Length  224/  2, alignment  1/ 3, found:	196.188	225.844	36.25	325.844
Length  224/  2, alignment  0/ 9, fail :	194.469	212.531	33.6562	312.094
Length  224/  3, alignment  1/ 3, found:	222.156	419.688	56.3125	303.531
Length  224/  3, alignment  0/ 9, fail :	186.5	421.156	51.6562	299.75
Length  224/  4, alignment  1/ 3, found:	238.031	324.562	37.7812	224.594
Length  224/  4, alignment  0/ 9, fail :	186.062	306.062	34.2188	216.281
Length  224/  5, alignment  1/ 3, found:	240.156	187.25	38.8438	115.5
Length  224/  5, alignment  0/ 9, fail :	222.312	166.094	33.8125	106.656
Length  224/  6, alignment  1/ 3, found:	221.969	334.25	63.2188	155.562
Length  224/  6, alignment  0/ 9, fail :	183.406	323.5	57.4688	146.344
Length  224/  7, alignment  1/ 3, found:	193.781	90.0625	47.0938	143.406
Length  224/  7, alignment  0/ 9, fail :	188.719	83.25	38.8438	133.281
Length  224/  8, alignment  1/ 3, found:	205.875	90.7812	44.7188	120.406
Length  224/  8, alignment  0/ 9, fail :	181.625	80.3438	38.5312	115.75
Length  224/  9, alignment  1/ 3, found:	220.812	490.719	54.3125	122.625
Length  224/  9, alignment  0/ 9, fail :	168.875	495.844	45.2188	114.188
Length  224/ 10, alignment  1/ 3, found:	188.031	594.938	43.6562	114.188
Length  224/ 10, alignment  0/ 9, fail :	197.062	601.625	34.2812	113.375
Length  224/ 11, alignment  1/ 3, found:	204.688	599.219	56.5	116.344
Length  224/ 11, alignment  0/ 9, fail :	196.312	590.344	46.125	112.219
Length  224/ 12, alignment  1/ 3, found:	302.469	585.781	43.9062	115.344
Length  224/ 12, alignment  0/ 9, fail :	208.375	574.438	33.7812	107.406
Length  224/ 13, alignment  1/ 3, found:	176.344	36.4375	44.8438	37.0938
Length  224/ 13, alignment  0/ 9, fail :	171.281	28.2812	34.2812	27.5625
Length  224/ 14, alignment  1/ 3, found:	175.219	31.375	44.4062	33.6562
Length  224/ 14, alignment  0/ 9, fail :	170.969	20.9688	33.375	22.25
Length  224/ 15, alignment  1/ 3, found:	171.156	28.1875	44.8438	29.2188
Length  224/ 15, alignment  0/ 9, fail :	169	20.2812	31.9375	20.9688
Length  224/ 16, alignment  1/ 3, found:	255.906	629.312	66.9375	121.344
Length  224/ 16, alignment  0/ 9, fail :	284.469	593.438	45.375	115.188
Length  256/  1, alignment  1/ 3, found:	190.219	22.875	28.4688	23.4375
Length  256/  1, alignment  0/ 9, fail :	189.469	21.6562	27.625	22
Length  256/  2, alignment  1/ 3, found:	242.969	105	39.5312	389.188
Length  256/  2, alignment  0/ 9, fail :	187.188	86	39.1875	374.344
Length  256/  3, alignment  1/ 3, found:	264.75	151.344	50.375	173.812
Length  256/  3, alignment  0/ 9, fail :	245.094	141.625	55.625	170.562
Length  256/  4, alignment  1/ 3, found:	262.469	176.594	44.0312	207.281
Length  256/  4, alignment  0/ 9, fail :	262.844	158.594	43.3438	194.094
Length  256/  5, alignment  1/ 3, found:	252.75	666.062	49.6875	195.344
Length  256/  5, alignment  0/ 9, fail :	213.656	630.281	47.1562	178.875
Length  256/  6, alignment  1/ 3, found:	199.844	147.656	45.875	185.656
Length  256/  6, alignment  0/ 9, fail :	190.406	127	46.6875	156.625
Length  256/  7, alignment  1/ 3, found:	276.031	142.25	68.25	141.812
Length  256/  7, alignment  0/ 9, fail :	277.125	134.906	55	137.312
Length  256/  8, alignment  1/ 3, found:	238.719	107.219	61.4688	134.906
Length  256/  8, alignment  0/ 9, fail :	228.375	88.5312	61.0938	130.344
Length  256/  9, alignment  1/ 3, found:	218.188	109.562	49.125	146.75
Length  256/  9, alignment  0/ 9, fail :	193.969	92.1562	48.625	123
Length  256/ 10, alignment  1/ 3, found:	200.688	106.469	47.4688	131.438
Length  256/ 10, alignment  0/ 9, fail :	203.094	89.2188	44.0312	126.344
Length  256/ 11, alignment  1/ 3, found:	257.406	109.125	46.4062	130.281
Length  256/ 11, alignment  0/ 9, fail :	200.562	89.1562	44.25	124.875
Length  256/ 12, alignment  1/ 3, found:	219.625	109.375	56.0938	119.406
Length  256/ 12, alignment  0/ 9, fail :	190.75	93.2812	53.3438	118.812
Length  256/ 13, alignment  1/ 3, found:	224.875	247.625	44.2812	118.375
Length  256/ 13, alignment  0/ 9, fail :	222.875	217.344	41	113.188
Length  256/ 14, alignment  1/ 3, found:	262.594	157	45.625	109.438
Length  256/ 14, alignment  0/ 9, fail :	223.5	130.969	36.75	102.469
Length  256/ 15, alignment  1/ 3, found:	215.906	151.906	46.125	110.5
Length  256/ 15, alignment  0/ 9, fail :	215.281	129.719	36.625	105.844
Length  256/ 16, alignment  1/ 3, found:	188.906	33.3438	46.4062	33.0312
Length  256/ 16, alignment  0/ 9, fail :	189.906	23.8438	36.625	23.0625
Length  256/ 16, alignment  1/11, found:	187.188	30.5312	45.3125	32.875
Length  256/ 16, alignment 14/ 5, fail :	189.656	20.5938	36.7812	20.0938
Length  256/ 32, alignment  1/11, found:	225.469	480.531	82.25	154.688
Length  256/ 32, alignment 14/ 5, fail :	214.062	407.531	36.5	139.594
Length  256/ 64, alignment  1/11, found:	262.594	797.062	133.375	203.219
Length  256/ 64, alignment 14/ 5, fail :	288.656	574.25	55.375	191.188
Length  256/128, alignment  1/11, found:	234.156	1049.25	155.125	301.625
Length  256/128, alignment 14/ 5, fail :	279.188	875.562	38.1562	280.719
Length  256/256, alignment  1/11, found:	204	49.8125	208.719	49.9375
Length  256/256, alignment 14/ 5, fail :	264.188	37.5	51.9688	38.9062
Length  512/ 16, alignment  1/11, found:	419.438	1000.06	66.9062	203.344
Length  512/ 16, alignment 14/ 5, fail :	433.125	964.844	60.5938	189.625
Length  512/ 32, alignment  1/11, found:	447.812	673.219	115.062	178.219
Length  512/ 32, alignment 14/ 5, fail :	496.219	612.031	77.9688	159.875
Length  512/ 64, alignment  1/11, found:	554.031	726.75	170.219	211.156
Length  512/ 64, alignment 14/ 5, fail :	406.188	613.844	94.375	202.531
Length  512/128, alignment  1/11, found:	590.031	1059.75	176.094	313.938
Length  512/128, alignment 14/ 5, fail :	554.469	866.562	73.5938	298.062
Length  512/256, alignment  1/11, found:	499.781	1844.41	278.812	512.656
Length  512/256, alignment 14/ 5, fail :	492.875	1421.75	112.031	498
Length 1024/ 16, alignment  1/11, found:	1094.19	2735.62	198.031	277.094
Length 1024/ 16, alignment 14/ 5, fail :	911.406	2660.56	176.625	254.375
Length 1024/ 32, alignment  1/11, found:	1350.88	929.156	180.406	283.5
Length 1024/ 32, alignment 14/ 5, fail :	1098.16	839.312	139.938	266.281
Length 1024/ 64, alignment  1/11, found:	1242.97	1251.59	305.5	285.688
Length 1024/ 64, alignment 14/ 5, fail :	1038.25	1112	225.438	255.375
Length 1024/128, alignment  1/11, found:	1213.38	1365.66	235.344	344.406
Length 1024/128, alignment 14/ 5, fail :	912.062	1131.19	120.156	325.156
Length 1024/256, alignment  1/11, found:	1168.47	1837.81	339.094	532.125
Length 1024/256, alignment 14/ 5, fail :	1002.47	2173.84	163.031	545.031
Length 2048/ 16, alignment  1/11, found:	2716.06	5883.84	270.969	564.469
Length 2048/ 16, alignment 14/ 5, fail :	2281.94	5570.44	265.094	515.062
Length 2048/ 32, alignment  1/11, found:	2401.97	1380.84	287.438	429.031
Length 2048/ 32, alignment 14/ 5, fail :	2333.22	1513.62	303.656	430
Length 2048/ 64, alignment  1/11, found:	2550.81	1477.12	380.844	470.844
Length 2048/ 64, alignment 14/ 5, fail :	2346.91	1208.88	271.531	407
Length 2048/128, alignment  1/11, found:	2377.38	2069.84	605.906	522.969
Length 2048/128, alignment 14/ 5, fail :	2955.34	1812.22	488.688	509.781
Length 2048/256, alignment  1/11, found:	2344.56	2327.75	566.875	645.531
Length 2048/256, alignment 14/ 5, fail :	1952.19	2034	391.656	607.812
Length 4096/ 16, alignment  1/11, found:	3696.78	12311.5	705.219	976.5
Length 4096/ 16, alignment 14/ 5, fail :	3657.47	12195.2	945.188	1052.69
Length 4096/ 32, alignment  1/11, found:	6952.12	3076.66	740.031	869.031
Length 4096/ 32, alignment 14/ 5, fail :	5103.78	2704.38	676.781	813.125
Length 4096/ 64, alignment  1/11, found:	4549.62	2433.38	764.062	1226.75
Length 4096/ 64, alignment 14/ 5, fail :	4102.22	2564.06	661.125	574.75
Length 4096/128, alignment  1/11, found:	4835.66	2069.03	749.844	554.469
Length 4096/128, alignment 14/ 5, fail :	3411.41	1763.22	632.438	522.156
Length 4096/256, alignment  1/11, found:	4054.28	2775.75	1123.25	879.125
Length 4096/256, alignment 14/ 5, fail :	3437	2494.88	938.844	855.656
Length 8192/ 16, alignment  1/11, found:	7115.97	23112.9	1132.59	1378.56
Length 8192/ 16, alignment 14/ 5, fail :	6325.38	23071.2	1108.75	1333.62
Length 8192/ 32, alignment  1/11, found:	7870.75	5410.59	1283.97	1364.06
Length 8192/ 32, alignment 14/ 5, fail :	6907.38	4662.94	1030.88	1193.34
Length 8192/ 64, alignment  1/11, found:	7404.25	3263.88	1437.31	873.781
Length 8192/ 64, alignment 14/ 5, fail :	6490.34	2829.62	1256.97	816.156
Length 8192/128, alignment  1/11, found:	9257.06	3779.78	1352.47	1023.09
Length 8192/128, alignment 14/ 5, fail :	9075.97	3471	1307.97	950.5
Length 8192/256, alignment  1/11, found:	7463.34	4024.19	2020.47	1374.75
Length 8192/256, alignment 14/ 5, fail :	7158.69	3593.72	1826.97	1317.88
Length 16384/ 16, alignment  1/11, found:	18500.6	1686.69	2144.69	2857.69
Length 16384/ 16, alignment 14/ 5, fail :	17909.8	1649.91	2194.97	2838.31
Length 16384/ 32, alignment  1/11, found:	11734.2	8275.44	1834	2288.59
Length 16384/ 32, alignment 14/ 5, fail :	11580.2	7760.75	1805.5	2188.09
Length 16384/ 64, alignment  1/11, found:	13705.6	7544.94	2971.22	2411.22
Length 16384/ 64, alignment 14/ 5, fail :	13211.2	5881.38	2585.22	2107.62
Length 16384/128, alignment  1/11, found:	15420.9	5302.25	2570.22	2222.5
Length 16384/128, alignment 14/ 5, fail :	14349.1	5155.25	2413.88	2176.31
Length 16384/256, alignment  1/11, found:	14729.6	5678.84	3615.47	2299
Length 16384/256, alignment 14/ 5, fail :	13521.7	5228.94	3356.94	2227.59
Length 32768/ 16, alignment  1/11, found:	27586.8	91651.9	6943.09	6626.12
Length 32768/ 16, alignment 14/ 5, fail :	27196.6	95595.5	6845.59	6650.47
Length 32768/ 32, alignment  1/11, found:	25280.4	18622.9	4194.41	5297.34
Length 32768/ 32, alignment 14/ 5, fail :	25315.8	18155.9	4125.03	5121.66
Length 32768/ 64, alignment  1/11, found:	28869.7	15647.7	6342.56	3437.44
Length 32768/ 64, alignment 14/ 5, fail :	25161.9	14681.4	6363.72	3326.25
Length 32768/128, alignment  1/11, found:	28695.2	15725.1	5677.84	4671.47
Length 32768/128, alignment 14/ 5, fail :	33990.4	15777.4	5453.38	4162.38
Length 32768/256, alignment  1/11, found:	28012.8	12574.8	7398.47	3783.97
Length 32768/256, alignment 14/ 5, fail :	27758.7	12963.6	7513.22	3637.22
Length 65536/ 16, alignment  1/11, found:	53012	192543	6293.06	14460.7
Length 65536/ 16, alignment 14/ 5, fail :	52913.7	191292	6754.91	14008.1
Length 65536/ 32, alignment  1/11, found:	52355.2	35156.6	6876.31	7447.97
Length 65536/ 32, alignment 14/ 5, fail :	50209.2	34847.1	6843.44	7269.53
Length 65536/ 64, alignment  1/11, found:	52503.8	30373.9	11559.7	7281.28
Length 65536/ 64, alignment 14/ 5, fail :	52715.2	30833.9	11278.5	7502.19
Length 65536/128, alignment  1/11, found:	59296.8	19040.7	12421.3	7136.66
Length 65536/128, alignment 14/ 5, fail :	52681.8	17500.8	12241	6977.22
Length 65536/256, alignment  1/11, found:	81249.1	19252.5	18922.1	5281.28
Length 65536/256, alignment 14/ 5, fail :	76368.7	16309.4	17839.4	5129.72
Length 65536/ 64, complex needle 1:	1.77318e+06	29120.2	540984	528587
Length 65536/ 64, complex needle 2:	2.14758e+06	170161	629759	613473
Length 65536/ 64, complex needle 3:	609687	974956	260161	11542.4
Length 65536/256, complex needle 1:	4.72055e+06	19963.7	636870	620234
Length 65536/256, complex needle 2:	6.65151e+06	152869	654619	633110
Length 65536/256, complex needle 3:	609077	971786	261516	4748.03
Length 65536/1024, complex needle 1:	2.03427e+07	11533.8	112903	12714
Length 65536/1024, complex needle 2:	2.26109e+07	153238	203478	157327
Length 65536/1024, complex needle 3:	613388	963405	258429	949252
