                       	basic_strstr	twoway_strstr	__strstr_sse2_unaligned	__strstr_sse2
Length  160/ 15, alignment  0/ 9, fail :	147.594	449.781	44.3438	102.969
Length  160/ 16, alignment  1/ 3, found:	154.25	432.5	65.2188	99.875
Length  160/ 16, alignment  0/ 9, fail :	155.25	418.312	46.5625	103.281
Length  192/  1, alignment  1/ 3, found:	150.188	26.5	26.6875	22.3438
Length  192/  1, alignment  0/ 9, fail :	151.938	21.9688	25.9375	20.875
Length  192/  2, alignment  1/ 3, found:	152.656	35.125	34.8438	28.75
Length  192/  2, alignment  0/ 9, fail :	150.062	20.4688	36.0625	20.375
Length  192/  3, alignment  1/ 3, found:	150.688	29.6562	37.625	30.625
Length  192/  3, alignment  0/ 9, fail :	149.094	18.5938	36.1875	19.9062
Length  192/  4, alignment  1/ 3, found:	202.469	220.531	33.7812	176.531
Length  192/  4, alignment  0/ 9, fail :	164.438	200.688	33.125	163.625
Length  192/  5, alignment  1/ 3, found:	244.969	406.5	35.4062	131.562
Length  192/  5, alignment  0/ 9, fail :	169.781	389.156	32.4375	127.625
Length  192/  6, alignment  1/ 3, found:	167.031	467.031	37.125	142.312
Length  192/  6, alignment  0/ 9, fail :	166.906	489.969	37.4688	129.406
Length  192/  7, alignment  1/ 3, found:	171.594	484.125	53.5938	133.125
Length  192/  7, alignment  0/ 9, fail :	155.062	457.531	50.8125	119.562
Length  192/  8, alignment  1/ 3, found:	224.875	527.031	42.5938	130.156
Length  192/  8, alignment  0/ 9, fail :	229.25	512.719	47.4688	124.594
Length  192/  9, alignment  1/ 3, found:	158.688	106.438	40	87
Length  192/  9, alignment  0/ 9, fail :	152.719	84.3438	47.4062	82.0625
Length  192/ 10, alignment  1/ 3, found:	181.125	110.781	41.5625	88.9688
Length  192/ 10, alignment  0/ 9, fail :	180.969	96.25	48.8125	80.6875
Length  192/ 11, alignment  1/ 3, found:	155	30.7188	41.125	33.375
Length  192/ 11, alignment  0/ 9, fail :	150.562	88.8438	41.875	78.875
Length  192/ 12, alignment  1/ 3, found:	208.219	287.781	46.6875	107.719
Length  192/ 12, alignment  0/ 9, fail :	203.906	272.594	42	109.625
Length  192/ 13, alignment  1/ 3, found:	183.906	149.156	42.8438	99.6562
Length  192/ 13, alignment  0/ 9, fail :	176.5	140.562	33.0938	93.8438
Length  192/ 14, alignment  1/ 3, found:	152.969	29.1562	40.6875	34.9688
Length  192/ 14, alignment  0/ 9, fail :	148.938	20.0938	32.7188	20.5938
Length  192/ 15, alignment  1/ 3, found:	157.062	29.125	39.8438	30.0938
Length  192/ 15, alignment  0/ 9, fail :	149.281	18.8125	32.5	19.625
Length  192/ 16, alignment  1/ 3, found:	151	27.8125	39.8125	29.6562
Length  192/ 16, alignment  0/ 9, fail :	149.031	18.625	33.0312	18.1875
Length  224/  1, alignment  1/ 3, found:	171.281	20.4062	25.2812	25.1562
Length  224/  1, alignment  0/ 9, fail :	169.812	18.375	25.3438	21.0938
Length  224/  2, alignment  1/ 3, found:	187.75	227.25	37	325.656
Length  224/  2, alignment  0/ 9, fail :	183.5	213.312	34.3438	312.094
Length  224/  3, alignment  1/ 3, found:	220.531	419.562	56.6875	305.438
Length  224/  3, alignment  0/ 9, fail :	178.125	416.281	54	299.344
Length  224/  4, alignment  1/ 3, found:	215.875	324.562	39.7188	180.031
Length  224/  4, alignment  0/ 9, fail :	187.375	302.125	33.3125	173.438
Length  224/  5, alignment  1/ 3, found:	237.094	189.656	39.1562	113.281
Length  224/  5, alignment  0/ 9, fail :	229.531	170.875	33.9688	113.094
Length  224/  6, alignment  1/ 3, found:	255.375	332.75	64.5312	158.812
Length  224/  6, alignment  0/ 9, fail :	186.812	326.781	56.5	146.406
Length  224/  7, alignment  1/ 3, found:	192.969	95.125	46.3125	121.844
Length  224/  7, alignment  0/ 9, fail :	189.656	84.4062	38.4375	120.031
Length  224/  8, alignment  1/ 3, found:	210.25	89.0312	47.7812	118.812
Length  224/  8, alignment  0/ 9, fail :	181.188	79.5938	39.9375	114.938
Length  224/  9, alignment  1/ 3, found:	289.531	498.844	55.7812	120.781
Length  224/  9, alignment  0/ 9, fail :	208.719	494.656	47	116.344
Length  224/ 10, alignment  1/ 3, found:	221.469	592.031	45.6875	120.031
Length  224/ 10, alignment  0/ 9, fail :	179.812	596.219	34.8125	111.438
Length  224/ 11, alignment  1/ 3, found:	204.906	600.656	56.8438	116.969
Length  224/ 11, alignment  0/ 9, fail :	197.906	590.094	46.4688	112.219
Length  224/ 12, alignment  1/ 3, found:	288.188	587.531	44.2812	113.125
Length  224/ 12, alignment  0/ 9, fail :	238.375	576.125	32.9688	109.688
Length  224/ 13, alignment  1/ 3, found:	174.594	33.9688	44.0312	35.3125
Length  224/ 13, alignment  0/ 9, fail :	177.031	28.6875	34.1562	31.125
Length  224/ 14, alignment  1/ 3, found:	174.781	30.4062	45.1875	33.1875
Length  224/ 14, alignment  0/ 9, fail :	170.812	19.0625	33.8438	20.5312
Length  224/ 15, alignment  1/ 3, found:	170.781	29.8438	43.4062	30.8125
Length  224/ 15, alignment  0/ 9, fail :	169.562	18.375	33.5312	20.4062
Length  224/ 16, alignment  1/ 3, found:	243.031	621.188	65.2188	119.625
Length  224/ 16, alignment  0/ 9, fail :	272.031	593.875	49.6562	113.375
Length  256/  1, alignment  1/ 3, found:	191.938	23.7188	28.9375	22.5625
Length  256/  1, alignment  0/ 9, fail :	189.906	21.5	28.8438	21.5312
Length  256/  2, alignment  1/ 3, found:	220.844	98.3438	39.9375	386.938
Length  256/  2, alignment  0/ 9, fail :	197.844	85.875	40.5625	374.312
Length  256/  3, alignment  1/ 3, found:	266.781	152.156	47.625	178.375
Length  256/  3, alignment  0/ 9, fail :	238.375	143.594	53.0312	172.438
Length  256/  4, alignment  1/ 3, found:	305.875	173.312	42	207.719
Length  256/  4, alignment  0/ 9, fail :	275.781	155.906	42.9688	193.594
Length  256/  5, alignment  1/ 3, found:	235.781	665.188	48.2188	193.906
Length  256/  5, alignment  0/ 9, fail :	255.625	628.469	46.9688	181.656
Length  256/  6, alignment  1/ 3, found:	216.656	150.375	44.1562	168.875
Length  256/  6, alignment  0/ 9, fail :	190.812	127.312	45.4375	158.375
Length  256/  7, alignment  1/ 3, found:	278.438	145.375	64.9375	140.75
Length  256/  7, alignment  0/ 9, fail :	276.406	132.844	56.8438	136.031
Length  256/  8, alignment  1/ 3, found:	248.781	109.125	61.2812	133
Length  256/  8, alignment  0/ 9, fail :	223.5	87.1875	59.0625	131.438
Length  256/  9, alignment  1/ 3, found:	228.688	107.656	51.5625	121.219
Length  256/  9, alignment  0/ 9, fail :	195.031	88.2812	49.4062	119.344
Length  256/ 10, alignment  1/ 3, found:	204.75	103.594	50.375	124.219
Length  256/ 10, alignment  0/ 9, fail :	187.188	89.6562	44.6562	123.25
Length  256/ 11, alignment  1/ 3, found:	251.438	107.156	47.4688	129.031
Length  256/ 11, alignment  0/ 9, fail :	214.875	91.1875	43.0938	122.344
Length  256/ 12, alignment  1/ 3, found:	297.156	105.938	52.7812	125.781
Length  256/ 12, alignment  0/ 9, fail :	214.125	90.5	47.9688	117.25
Length  256/ 13, alignment  1/ 3, found:	280.844	252	44.875	117.469
Length  256/ 13, alignment  0/ 9, fail :	284.531	219.062	44.125	111.906
Length  256/ 14, alignment  1/ 3, found:	260.75	161.125	44.25	110.531
Length  256/ 14, alignment  0/ 9, fail :	236.031	133	38.0938	101.969
Length  256/ 15, alignment  1/ 3, found:	221.719	159.5	43.8125	108.688
Length  256/ 15, alignment  0/ 9, fail :	219.312	131.062	37.9688	104.25
Length  256/ 16, alignment  1/ 3, found:	193.781	30.2812	43.8125	35.1875
Length  256/ 16, alignment  0/ 9, fail :	190.062	21.5312	37.5625	22.375
Length  256/ 16, alignment  1/11, found:	191.188	29.9688	44.75	30.4375
Length  256/ 16, alignment 14/ 5, fail :	189.406	19.8438	37.0625	20.7188
Length  256/ 32, alignment  1/11, found:	218.562	483.188	81.5	152.375
Length  256/ 32, alignment 14/ 5, fail :	214.125	407.531	37.7812	143.938
Length  256/ 64, alignment  1/11, found:	268.469	652.375	131.281	202.656
Length  256/ 64, alignment 14/ 5, fail :	276.906	563.406	54.5625	189.344
Length  256/128, alignment  1/11, found:	267.219	1059.84	148.375	294.344
Length  256/128, alignment 14/ 5, fail :	271.781	870.312	37.2812	277.344
Length  256/256, alignment  1/11, found:	195.219	49.875	230.094	49.1875
Length  256/256, alignment 14/ 5, fail :	229.625	37.1875	53.75	38.25
Length  512/ 16, alignment  1/11, found:	412.906	980.625	68.125	198.094
Length  512/ 16, alignment 14/ 5, fail :	422.656	948.375	61.0938	181.781
Length  512/ 32, alignment  1/11, found:	490.719	668	103.719	177
Length  512/ 32, alignment 14/ 5, fail :	427.25	604.156	75.8438	157.031
Length  512/ 64, alignment  1/11, found:	629.875	725.438	154.938	208.656
Length  512/ 64, alignment 14/ 5, fail :	464.156	594.969	87.8438	199.938
Length  512/128, alignment  1/11, found:	582.625	1025.47	169.781	310.125
Length  512/128, alignment 14/ 5, fail :	547.156	865.938	71.9062	292.5
Length  512/256, alignment  1/11, found:	469.875	1865.06	269.062	499.031
Length  512/256, alignment 14/ 5, fail :	476.531	1469.12	105.594	488
Length 1024/ 16, alignment  1/11, found:	1156.78	2664.94	189.094	268.938
Length 1024/ 16, alignment 14/ 5, fail :	820.75	2612.97	175.719	250.938
Length 1024/ 32, alignment  1/11, found:	1360.53	910.219	168.812	262.594
Length 1024/ 32, alignment 14/ 5, fail :	1073	819.969	139.969	270.5
Length 1024/ 64, alignment  1/11, found:	1008.56	1028.84	276.969	254.25
Length 1024/ 64, alignment 14/ 5, fail :	843.469	983.781	218.75	246.812
Length 1024/128, alignment  1/11, found:	1149.75	1374.41	226.719	344.469
Length 1024/128, alignment 14/ 5, fail :	941.906	1160.34	119.656	313.969
Length 1024/256, alignment  1/11, found:	1196.25	1808.5	335.719	519.062
Length 1024/256, alignment 14/ 5, fail :	1072.19	1481.16	145.5	495.531
Length 2048/ 16, alignment  1/11, found:	2375.22	6086.88	263.688	542.031
Length 2048/ 16, alignment 14/ 5, fail :	2232.84	5480.31	255.938	499.031
Length 2048/ 32, alignment  1/11, found:	2342.41	1494.97	313.188	450.844
Length 2048/ 32, alignment 14/ 5, fail :	2480.91	1353.53	306.656	523.406
Length 2048/ 64, alignment  1/11, found:	2371.81	1383.97	321.094	428.156
Length 2048/ 64, alignment 14/ 5, fail :	2030.56	1185.56	259.812	396.938
Length 2048/128, alignment  1/11, found:	2343.28	1764.25	535.656	598.75
Length 2048/128, alignment 14/ 5, fail :	1858.28	1641.16	419.75	455.062
Length 2048/256, alignment  1/11, found:	2527.5	2609.81	608.875	690.969
Length 2048/256, alignment 14/ 5, fail :	1938.47	2273.25	417.656	651.25
Length 4096/ 16, alignment  1/11, found:	4081.41	12242.2	712.75	979.656
Length 4096/ 16, alignment 14/ 5, fail :	3863.16	12555.1	672.406	930.75
Length 4096/ 32, alignment  1/11, found:	5093.06	2843.72	822.469	875.812
Length 4096/ 32, alignment 14/ 5, fail :	5009.75	2689.47	657.844	813.406
Length 4096/ 64, alignment  1/11, found:	4443.5	2420.34	773.531	653.719
Length 4096/ 64, alignment 14/ 5, fail :	4029.06	2236.38	690.812	756.438
Length 4096/128, alignment  1/11, found:	6819.91	2491.91	857.875	686.094
Length 4096/128, alignment 14/ 5, fail :	5100.81	1809.47	656.938	497.312
Length 4096/256, alignment  1/11, found:	4805.47	2806.75	1069.28	879.906
Length 4096/256, alignment 14/ 5, fail :	3397.62	2512.16	924.406	855.344
Length 8192/ 16, alignment  1/11, found:	7182.12	23069.2	1129.09	1375.97
Length 8192/ 16, alignment 14/ 5, fail :	6370.44	23080.7	1108.12	1326.5
Length 8192/ 32, alignment  1/11, found:	7152.06	4820.97	923.969	1109.97
Length 8192/ 32, alignment 14/ 5, fail :	6380.94	4383.09	905.875	1064.5
Length 8192/ 64, alignment  1/11, found:	8929.38	4049.09	1825.25	1069.41
Length 8192/ 64, alignment 14/ 5, fail :	8041.22	2897.25	1269.62	809.781
Length 8192/128, alignment  1/11, found:	9274.97	3758.53	1410.91	1001.22
Length 8192/128, alignment 14/ 5, fail :	9092.75	3485.75	1266.5	946.031
Length 8192/256, alignment  1/11, found:	7685.03	4035.41	2009.78	1373
Length 8192/256, alignment 14/ 5, fail :	7194.81	3615.59	1809.69	1332.88
Length 16384/ 16, alignment  1/11, found:	18131.1	1694.47	2130.62	2877.28
Length 16384/ 16, alignment 14/ 5, fail :	18367.6	1661.78	2190.81	2813.38
Length 16384/ 32, alignment  1/11, found:	11640.7	8647.28	2053.66	2486.69
Length 16384/ 32, alignment 14/ 5, fail :	12325.4	7727.59	1749.16	2186.06
Length 16384/ 64, alignment  1/11, found:	14884.7	6192.59	2712.09	2187.53
Length 16384/ 64, alignment 14/ 5, fail :	13149.6	5754.06	2554.53	2101.28
Length 16384/128, alignment  1/11, found:	14678.3	5300.53	2578.38	2210.25
Length 16384/128, alignment 14/ 5, fail :	14293.4	5127.56	2506.78	2172.44
Length 16384/256, alignment  1/11, found:	16208	5660.81	3606.19	2310.62
Length 16384/256, alignment 14/ 5, fail :	13740.5	5206.44	3325.12	2231.75
Length 32768/ 16, alignment  1/11, found:	28259.3	92401.7	6936.22	6620.75
Length 32768/ 16, alignment 14/ 5, fail :	30443.3	93069.1	6703	6523.91
Length 32768/ 32, alignment  1/11, found:	24694	18452.8	4120.06	5191.41
Length 32768/ 32, alignment 14/ 5, fail :	24745.5	17927.7	4084.94	5112.47
Length 32768/ 64, alignment  1/11, found:	25790.6	15414.7	6338.91	3415.28
Length 32768/ 64, alignment 14/ 5, fail :	28771.8	15987.2	8036.91	3728.94
Length 32768/128, alignment  1/11, found:	38946.8	64529.5	6198.66	4743.81
Length 32768/128, alignment 14/ 5, fail :	35431.7	15711	6540.41	4587.34
Length 32768/256, alignment  1/11, found:	32111.9	12754.7	7447.72	3844.28
Length 32768/256, alignment 14/ 5, fail :	27134	11559.3	7191.56	3562.56
Length 65536/ 16, alignment  1/11, found:	53068.3	189742	6352.09	14405.5
Length 65536/ 16, alignment 14/ 5, fail :	52986.3	190654	6553.78	14010.8
Length 65536/ 32, alignment  1/11, found:	51232	35130.4	6889.84	7344.78
Length 65536/ 32, alignment 14/ 5, fail :	50432	34663.9	6853.53	7236.19
Length 65536/ 64, alignment  1/11, found:	53764.9	30387.9	11336.3	7267.06
Length 65536/ 64, alignment 14/ 5, fail :	51901.5	30260.2	11144.7	7221.41
Length 65536/128, alignment  1/11, found:	57573.2	19332	12411.6	7111.66
Length 65536/128, alignment 14/ 5, fail :	53237.3	17486	14547.8	7866.47
Length 65536/256, alignment  1/11, found:	91348.1	15589.8	18415.8	5276.66
Length 65536/256, alignment 14/ 5, fail :	76505.4	16204	17900.7	5129.34
Length 65536/ 64, complex needle 1:	1.76595e+06	29833.4	537469	528311
Length 65536/ 64, complex needle 2:	2.16182e+06	165247	625217	613066
Length 65536/ 64, complex needle 3:	612674	976116	260187	11290.8
Length 65536/256, complex needle 1:	4.70337e+06	19654.4	633255	620398
Length 65536/256, complex needle 2:	6.62683e+06	153573	654214	632915
Length 65536/256, complex needle 3:	606178	969656	264070	5300.53
Length 65536/1024, complex needle 1:	2.02616e+07	11609.6	112769	12391.5
Length 65536/1024, complex needle 2:	2.25354e+07	152173	202634	157210
Length 65536/1024, complex needle 3:	610958	957833	252424	953015
