                       	basic_strstr	twoway_strstr	__strstr_sse2_unaligned	__strstr_sse2
Length   96/  2, alignment  1/ 3, found:	180.531	260.438	46.5	205.875
Length   96/  2, alignment  0/ 9, fail :	169.688	233.875	47.0312	206.875
Length   96/  3, alignment  1/ 3, found:	166.531	155.781	61.6562	233.5
Length   96/  3, alignment  0/ 9, fail :	167.094	153.969	52.875	226.406
Length   96/  4, alignment  1/ 3, found:	183.812	180.906	50.375	215.062
Length   96/  4, alignment  0/ 9, fail :	169.969	153.969	46.75	185.531
Length   96/  5, alignment  1/ 3, found:	158.5	299.719	59.625	202.125
Length   96/  5, alignment  0/ 9, fail :	157.719	284.719	51.4375	187.312
Length   96/  6, alignment  1/ 3, found:	168.188	387.25	53.9062	187.438
Length   96/  6, alignment  0/ 9, fail :	159.375	394.219	42.3125	174.062
Length   96/  7, alignment  1/ 3, found:	179.031	551.5	54.4375	174.344
Length   96/  7, alignment  0/ 9, fail :	170.312	518.094	44.3438	166.781
Length   96/  8, alignment  1/ 3, found:	169.5	57.1562	61.4688	59.75
Length   96/  8, alignment  0/ 9, fail :	162.219	29.9688	42.7188	31.4375
Length   96/  9, alignment  1/ 3, found:	169.25	207.031	69.5	167.062
Length   96/  9, alignment  0/ 9, fail :	174.5	186.75	48.8438	157.156
Length   96/ 10, alignment  1/ 3, found:	159.75	322.812	58.4375	197.688
Length   96/ 10, alignment  0/ 9, fail :	171.281	346.625	38.8438	187.5
Length   96/ 11, alignment  1/ 3, found:	161.406	381.219	72.5312	173.688
Length   96/ 11, alignment  0/ 9, fail :	159.375	377.031	45.1875	158.375
Length   96/ 12, alignment  1/ 3, found:	153.219	366.344	63.0312	159.5
Length   96/ 12, alignment  0/ 9, fail :	165.688	362.094	43.2812	147.688
Length   96/ 13, alignment  1/ 3, found:	158.875	45.1875	60.1875	48.5312
Length   96/ 13, alignment  0/ 9, fail :	151.531	27.25	40.9375	27.8438
Length   96/ 14, alignment  1/ 3, found:	162.219	354.188	66.4688	163.875
Length   96/ 14, alignment  0/ 9, fail :	149.375	367.594	45.8125	151.562
Length   96/ 15, alignment  1/ 3, found:	153.531	246.688	62.0938	149.219
Length   96/ 15, alignment  0/ 9, fail :	158.5	234.062	40.5625	177.719
Length   96/ 16, alignment  1/ 3, found:	157.469	48.1562	66.2188	50.5938
Length   96/ 16, alignment  0/ 9, fail :	147.969	28.9375	44.0938	26.0938
Length  128/  1, alignment  1/ 3, found:	187.75	34.8438	40.8125	30.2812
Length  128/  1, alignment  0/ 9, fail :	187.656	28.8438	43.1562	31.3125
Length  128/  2, alignment  1/ 3, found:	214.562	156.688	52.9062	272.469
Length  128/  2, alignment  0/ 9, fail :	206.094	143.719	51.9688	274.719
Length  128/  3, alignment  1/ 3, found:	209.188	250.5	46	280.594
Length  128/  3, alignment  0/ 9, fail :	206	237.312	52.8125	275.781
Length  128/  4, alignment  1/ 3, found:	208.406	170.469	62.3438	238.281
Length  128/  4, alignment  0/ 9, fail :	200.625	168.25	71.0312	228.375
Length  128/  5, alignment  1/ 3, found:	212.031	442.438	65.125	200.25
Length  128/  5, alignment  0/ 9, fail :	207.406	450.594	71.3125	198.344
Length  128/  6, alignment  1/ 3, found:	206.062	181.094	73.6875	182.75
Length  128/  6, alignment  0/ 9, fail :	207.406	180.406	74.5938	181
Length  128/  7, alignment  1/ 3, found:	201.312	141.312	61	115.188
Length  128/  7, alignment  0/ 9, fail :	200.562	135.406	63.9375	134.969
Length  128/  8, alignment  1/ 3, found:	209.625	258.219	55.9375	177.062
Length  128/  8, alignment  0/ 9, fail :	210.188	259.75	47.9062	166.781
Length  128/  9, alignment  1/ 3, found:	195.094	46.4062	52.5938	55.125
Length  128/  9, alignment  0/ 9, fail :	198.531	44.0938	50.5938	49.125
Length  128/ 10, alignment  1/ 3, found:	200.5	371.656	61.5312	168.5
Length  128/ 10, alignment  0/ 9, fail :	205.25	365.562	56.4062	137.812
Length  128/ 11, alignment  1/ 3, found:	215.281	444.906	57.0938	165.969
Length  128/ 11, alignment  0/ 9, fail :	201.531	442.656	45.375	176.844
Length  128/ 12, alignment  1/ 3, found:	201.25	49.5312	56.9062	49.875
Length  128/ 12, alignment  0/ 9, fail :	203.969	42.9062	52.6562	42.2812
Length  128/ 13, alignment  1/ 3, found:	193.781	445.969	61.7188	165.469
Length  128/ 13, alignment  0/ 9, fail :	201.938	437.375	55	159.625
Length  128/ 14, alignment  1/ 3, found:	213.875	396.375	64.8438	160.844
Length  128/ 14, alignment  0/ 9, fail :	270.5	524.75	55.0625	158.438
Length  128/ 15, alignment  1/ 3, found:	208.531	455.469	63.0938	173.438
Length  128/ 15, alignment  0/ 9, fail :	216.281	454.969	50.25	159.438
Length  128/ 16, alignment  1/ 3, found:	206.125	232.688	64	177.281
Length  128/ 16, alignment  0/ 9, fail :	208.938	201.25	53.0625	177.375
Length  160/  1, alignment  1/ 3, found:	232.812	42.7812	41.1875	40.0938
Length  160/  1, alignment  0/ 9, fail :	235.5	39.2812	42.4688	40.6875
Length  160/  2, alignment  1/ 3, found:	273	242.906	55.4375	219.438
Length  160/  2, alignment  0/ 9, fail :	275.062	237.5	53.4062	215.594
Length  160/  3, alignment  1/ 3, found:	265.125	186.25	79.5938	344.531
Length  160/  3, alignment  0/ 9, fail :	256.25	158.438	70.9062	341.938
Length  160/  4, alignment  1/ 3, found:	258.219	290.531	80.2812	277.719
Length  160/  4, alignment  0/ 9, fail :	302.188	276.281	76.1562	275.344
Length  160/  5, alignment  1/ 3, found:	244.719	242.438	82.5938	200.875
Length  160/  5, alignment  0/ 9, fail :	233.625	189.344	51.5312	205.5
Length  160/  6, alignment  1/ 3, found:	284.656	282.312	78.9688	215.906
Length  160/  6, alignment  0/ 9, fail :	305.25	272.688	71.4062	227.156
Length  160/  7, alignment  1/ 3, found:	261.031	395.875	77.1875	203.594
Length  160/  7, alignment  0/ 9, fail :	253.406	357.719	73.1875	209.875
Length  160/  8, alignment  1/ 3, found:	264.188	510.188	80.8438	219.438
Length  160/  8, alignment  0/ 9, fail :	256.438	468.781	69.625	214.812
Length  160/  9, alignment  1/ 3, found:	267.312	486.875	74.0312	209.594
Length  160/  9, alignment  0/ 9, fail :	259.938	444.531	70.8438	214.5
Length  160/ 10, alignment  1/ 3, found:	250.562	594.812	89.875	216.719
Length  160/ 10, alignment  0/ 9, fail :	267.938	528.438	72.125	195.312
Length  160/ 11, alignment  1/ 3, found:	262.906	536.844	68.5312	189.844
Length  160/ 11, alignment  0/ 9, fail :	265.375	481.281	51.1562	181.312
Length  160/ 12, alignment  1/ 3, found:	282.562	439.531	68.625	185.406
Length  160/ 12, alignment  0/ 9, fail :	267.406	386.719	52.2812	168.688
Length  160/ 13, alignment  1/ 3, found:	347.125	587.094	109.5	187.25
Length  160/ 13, alignment  0/ 9, fail :	281.812	541.531	92.125	169.75
Length  160/ 14, alignment  1/ 3, found:	293	534.625	107.844	178.781
Length  160/ 14, alignment  0/ 9, fail :	269.062	504.344	77.8125	175.531
Length  160/ 15, alignment  1/ 3, found:	269.375	562.188	97.5312	192.906
Length  160/ 15, alignment  0/ 9, fail :	261.75	552.812	89.0938	187.5
Length  160/ 16, alignment  1/ 3, found:	265.906	540.156	110.719	191.75
Length  160/ 16, alignment  0/ 9, fail :	259.094	514.125	95.6875	182.312
Length  192/  1, alignment  1/ 3, found:	270.656	41.6875	47.5	44.1875
Length  192/  1, alignment  0/ 9, fail :	267.031	37.5312	53	37.5312
Length  192/  2, alignment  1/ 3, found:	270.469	59.5625	62.0312	47.8438
Length  192/  2, alignment  0/ 9, fail :	267.094	37.9062	64.5938	37.875
Length  192/  3, alignment  1/ 3, found:	274.125	56.9688	59.125	50.9375
Length  192/  3, alignment  0/ 9, fail :	267.219	40.6562	64.6562	34.2188
Length  192/  4, alignment  1/ 3, found:	356.812	288.438	55.9375	312.188
Length  192/  4, alignment  0/ 9, fail :	341.938	272.344	60.375	290.594
Length  192/  5, alignment  1/ 3, found:	329.906	496.75	65.0625	251.125
Length  192/  5, alignment  0/ 9, fail :	299.594	476.094	60.125	242.281
Length  192/  6, alignment  1/ 3, found:	307.969	540.125	70.0312	230.719
Length  192/  6, alignment  0/ 9, fail :	313.531	533	68.375	235.844
Length  192/  7, alignment  1/ 3, found:	306.312	573.438	92.7812	225.062
Length  192/  7, alignment  0/ 9, fail :	296.156	548.812	86.6875	221.781
Length  192/  8, alignment  1/ 3, found:	326.656	640.906	75.0938	240.781
Length  192/  8, alignment  0/ 9, fail :	314.812	610.531	80.6875	228.688
Length  192/  9, alignment  1/ 3, found:	281.156	184.969	74.1875	157.281
Length  192/  9, alignment  0/ 9, fail :	278.25	166.719	77.6875	136.75
Length  192/ 10, alignment  1/ 3, found:	309.375	200	78.9062	164.906
Length  192/ 10, alignment  0/ 9, fail :	309.938	189.594	79.3438	151.062
Length  192/ 11, alignment  1/ 3, found:	285.969	62.6875	75.4062	64.7812
Length  192/ 11, alignment  0/ 9, fail :	274.438	154.125	75.1562	143.844
Length  192/ 12, alignment  1/ 3, found:	306.906	418.188	87.4375	193.906
Length  192/ 12, alignment  0/ 9, fail :	309.188	375.406	72.0312	194.312
Length  192/ 13, alignment  1/ 3, found:	312.656	252.969	74.4062	176.719
Length  192/ 13, alignment  0/ 9, fail :	300.938	228.312	60.25	169.719
Length  192/ 14, alignment  1/ 3, found:	282.812	55.0625	74.5	64.625
Length  192/ 14, alignment  0/ 9, fail :	270.094	36.5625	61.0938	38.4688
Length  192/ 15, alignment  1/ 3, found:	277.531	53.2812	74.5312	57.0312
Length  192/ 15, alignment  0/ 9, fail :	266.594	35.8438	61.4688	43.4062
Length  192/ 16, alignment  1/ 3, found:	277.188	54.3125	73.1875	57.4688
Length  192/ 16, alignment  0/ 9, fail :	265.5	37.125	58.4688	39.8438
Length  224/  1, alignment  1/ 3, found:	306.5	36.9375	44.9375	37.8438
Length  224/  1, alignment  0/ 9, fail :	305.5	36.75	49.2812	38.5938
Length  224/  2, alignment  1/ 3, found:	354.938	284.438	63.1562	434.938
Length  224/  2, alignment  0/ 9, fail :	356.25	273.75	61.1875	428.188
Length  224/  3, alignment  1/ 3, found:	379.312	483.75	96.875	455.156
Length  224/  3, alignment  0/ 9, fail :	365.812	486.281	90.8125	458.469
Length  224/  4, alignment  1/ 3, found:	362.344	396.438	70.4062	345.562
Length  224/  4, alignment  0/ 9, fail :	349.219	396.031	60.625	332
Length  224/  5, alignment  1/ 3, found:	384.281	248.219	70	214.188
Length  224/  5, alignment  0/ 9, fail :	376.781	228.375	60.9688	198.719
Length  224/  6, alignment  1/ 3, found:	365.062	412.312	113.844	279.562
Length  224/  6, alignment  0/ 9, fail :	393.469	422.156	102.406	259.688
Length  224/  7, alignment  1/ 3, found:	353.125	169.406	84.875	238.844
Length  224/  7, alignment  0/ 9, fail :	353.906	173.312	72.1875	228
Length  224/  8, alignment  1/ 3, found:	362.969	185.594	80.5	229
Length  224/  8, alignment  0/ 9, fail :	359.406	157.219	68.875	223.938
Length  224/  9, alignment  1/ 3, found:	375.219	588.25	85.5938	200.688
Length  224/  9, alignment  0/ 9, fail :	344.031	611.625	77.5	213.25
Length  224/ 10, alignment  1/ 3, found:	370.625	693.562	81.6875	207.531
Length  224/ 10, alignment  0/ 9, fail :	395.594	688.812	58.375	211.344
Length  224/ 11, alignment  1/ 3, found:	369.625	702.875	101.75	210.25
Length  224/ 11, alignment  0/ 9, fail :	357.594	698.469	76.5312	202.281
Length  224/ 12, alignment  1/ 3, found:	419.062	701.469	83.4062	199.656
Length  224/ 12, alignment  0/ 9, fail :	381.625	681.469	60.3125	197.281
Length  224/ 13, alignment  1/ 3, found:	314.438	59.8125	83.8438	68.25
Length  224/ 13, alignment  0/ 9, fail :	316.062	50.6875	60.875	53.0312
Length  224/ 14, alignment  1/ 3, found:	310	59.8125	74.7188	61.1562
Length  224/ 14, alignment  0/ 9, fail :	303.969	37.4062	63.875	40.5625
Length  224/ 15, alignment  1/ 3, found:	309.688	56.2812	79.9062	63.75
Length  224/ 15, alignment  0/ 9, fail :	303.406	34.1562	63.375	39.5312
Length  224/ 16, alignment  1/ 3, found:	358.594	743.312	108.875	213.75
Length  224/ 16, alignment  0/ 9, fail :	371.594	716.938	86.4375	199.594
Length  256/  1, alignment  1/ 3, found:	342.125	46.6875	54.6875	42.9062
Length  256/  1, alignment  0/ 9, fail :	343.281	44.7188	54.1562	40.125
Length  256/  2, alignment  1/ 3, found:	406.781	173	71.7188	530.344
Length  256/  2, alignment  0/ 9, fail :	397.188	156.531	68.9375	522.531
Length  256/  3, alignment  1/ 3, found:	431.719	227.688	85.25	251.375
Length  256/  3, alignment  0/ 9, fail :	417.688	199.562	94.2188	248.031
Length  256/  4, alignment  1/ 3, found:	409.938	229.219	74.5938	375
Length  256/  4, alignment  0/ 9, fail :	407.219	222.375	77.125	357.312
Length  256/  5, alignment  1/ 3, found:	424.312	762.562	87.9375	361.188
Length  256/  5, alignment  0/ 9, fail :	416.656	722.781	88.0938	332.875
Length  256/  6, alignment  1/ 3, found:	412.094	246.219	77.75	296.75
Length  256/  6, alignment  0/ 9, fail :	395.156	224.625	76.6875	279
Length  256/  7, alignment  1/ 3, found:	420.688	222.031	111.719	272.281
Length  256/  7, alignment  0/ 9, fail :	426.094	221.969	107.156	251
Length  256/  8, alignment  1/ 3, found:	411.031	187.875	113.875	242.562
Length  256/  8, alignment  0/ 9, fail :	409.125	176.594	110.875	240.406
Length  256/  9, alignment  1/ 3, found:	388.312	193.312	90.9375	265
Length  256/  9, alignment  0/ 9, fail :	387.688	183.406	85.75	205.375
Length  256/ 10, alignment  1/ 3, found:	404.219	187	88.0625	243.375
Length  256/ 10, alignment  0/ 9, fail :	419.75	181.781	77.0312	231.719
Length  256/ 11, alignment  1/ 3, found:	432.75	172.312	86	240.781
Length  256/ 11, alignment  0/ 9, fail :	417.219	186.375	76.1562	229.531
Length  256/ 12, alignment  1/ 3, found:	526.719	207.719	97.7812	225.844
Length  256/ 12, alignment  0/ 9, fail :	404.812	193.312	91.0625	224.719
Length  256/ 13, alignment  1/ 3, found:	428.75	345.438	78.3125	220.719
Length  256/ 13, alignment  0/ 9, fail :	433.812	341.25	75.6875	214.312
Length  256/ 14, alignment  1/ 3, found:	470.062	272.156	85.75	198.031
Length  256/ 14, alignment  0/ 9, fail :	439.125	245.125	75.2188	182.375
Length  256/ 15, alignment  1/ 3, found:	409.094	272.562	81.8438	199.312
Length  256/ 15, alignment  0/ 9, fail :	383.938	241.062	73.6875	208.094
Length  256/ 16, alignment  1/ 3, found:	362.594	57.7188	82.3125	62.1875
Length  256/ 16, alignment  0/ 9, fail :	347.188	39.2812	68.5	47.5
Length  256/ 16, alignment  1/11, found:	360.25	58.25	91.375	65.5938
Length  256/ 16, alignment 14/ 5, fail :	353.219	42.6562	63.4375	41.8125
Length  256/ 32, alignment  1/11, found:	431.531	881.312	108.25	282.812
Length  256/ 32, alignment 14/ 5, fail :	388.75	678.688	70.0312	245.75
Length  256/ 64, alignment  1/11, found:	415.25	1160.91	207.781	335
Length  256/ 64, alignment 14/ 5, fail :	417.219	956.594	90.5938	323.062
Length  256/128, alignment  1/11, found:	428.375	1741.28	246.125	505.75
Length  256/128, alignment 14/ 5, fail :	437.875	1490.09	72.625	481.781
Length  256/256, alignment  1/11, found:	360.938	97.0625	366.031	98.2188
Length  256/256, alignment 14/ 5, fail :	417.406	62.7812	96.1875	73.6875
Length  512/ 16, alignment  1/11, found:	776.656	1190.75	119.844	293.625
Length  512/ 16, alignment 14/ 5, fail :	767.062	1106.84	106.969	284.531
Length  512/ 32, alignment  1/11, found:	844	1066.66	176.281	302
Length  512/ 32, alignment 14/ 5, fail :	799	985.844	134.031	284.656
Length  512/ 64, alignment  1/11, found:	976.188	1261.66	248.406	357.281
Length  512/ 64, alignment 14/ 5, fail :	881.281	1149.25	154.688	342.75
Length  512/128, alignment  1/11, found:	835.438	1750.84	281.656	539.406
Length  512/128, alignment 14/ 5, fail :	838.094	1535.66	135.844	499.125
Length  512/256, alignment  1/11, found:	832.094	3022.84	452	861.688
Length  512/256, alignment 14/ 5, fail :	839.312	2493.41	189.812	851.5
Length 1024/ 16, alignment  1/11, found:	1653.72	2983.12	316.781	428.125
Length 1024/ 16, alignment 14/ 5, fail :	1568.66	2916.25	297.125	433.75
Length 1024/ 32, alignment  1/11, found:	1663.78	1341.19	286.812	412.781
Length 1024/ 32, alignment 14/ 5, fail :	1638.97	1248.28	231.156	393.906
Length 1024/ 64, alignment  1/11, found:	1665.09	1580.22	460.312	426.156
Length 1024/ 64, alignment 14/ 5, fail :	1594.09	1445.91	366.469	424.594
Length 1024/128, alignment  1/11, found:	1733.31	2159.69	387.375	587.938
Length 1024/128, alignment 14/ 5, fail :	1572.81	1869.25	220.531	531.281
Length 1024/256, alignment  1/11, found:	1842.25	3050.16	572.344	927.531
Length 1024/256, alignment 14/ 5, fail :	1656.94	2596	251.125	900.344
Length 2048/ 16, alignment  1/11, found:	3312.38	6148.5	460.938	789.844
Length 2048/ 16, alignment 14/ 5, fail :	3285.91	6002.28	458.281	713.156
Length 2048/ 32, alignment  1/11, found:	3391.31	1914.22	474.188	597.938
Length 2048/ 32, alignment 14/ 5, fail :	3334.06	1535.75	375.281	514.812
Length 2048/ 64, alignment  1/11, found:	3428.53	1898.31	752.812	734.812
Length 2048/ 64, alignment 14/ 5, fail :	3265.84	1721.5	406.969	459.406
Length 2048/128, alignment  1/11, found:	3329.34	2215.59	656.594	562.062
Length 2048/128, alignment 14/ 5, fail :	3130.94	2147.66	591.5	648.438
Length 2048/256, alignment  1/11, found:	4025.84	3457.75	705.531	818.281
Length 2048/256, alignment 14/ 5, fail :	2309.22	2206.28	403.531	623.031
Length 4096/ 16, alignment  1/11, found:	3926.69	12726	713.469	994.188
Length 4096/ 16, alignment 14/ 5, fail :	3665.5	11790.5	644.719	884.406
Length 4096/ 32, alignment  1/11, found:	4889.28	2819.06	729.375	992.656
Length 4096/ 32, alignment 14/ 5, fail :	5004.44	2688.69	659.969	812.25
Length 4096/ 64, alignment  1/11, found:	4654.78	2405.81	759.719	959.375
Length 4096/ 64, alignment 14/ 5, fail :	4304.47	2222.69	692.812	660.156
Length 4096/128, alignment  1/11, found:	4770.41	2300	801.906	561.719
Length 4096/128, alignment 14/ 5, fail :	3541.12	1848.06	661.75	504.469
Length 4096/256, alignment  1/11, found:	4665.03	3159.53	1290.19	967.438
Length 4096/256, alignment 14/ 5, fail :	4141.69	2801.38	972	890.25
Length 8192/ 16, alignment  1/11, found:	7917.56	30514.9	1266.72	1541.47
Length 8192/ 16, alignment 14/ 5, fail :	7324.84	24817.7	1169.78	1417.03
Length 8192/ 32, alignment  1/11, found:	7347.66	5258.03	979.562	1161.66
Length 8192/ 32, alignment 14/ 5, fail :	6636.28	4596.78	946.844	1104.62
Length 8192/ 64, alignment  1/11, found:	7340.06	3402.06	1445.5	906.781
Length 8192/ 64, alignment 14/ 5, fail :	6749.97	2949.91	1313.12	848.75
Length 8192/128, alignment  1/11, found:	9673	3910.06	1409.81	1038.56
Length 8192/128, alignment 14/ 5, fail :	9559.22	3618.69	1350.06	986.844
Length 8192/256, alignment  1/11, found:	7832.94	4214.25	2101.75	1429.84
Length 8192/256, alignment 14/ 5, fail :	7557.97	3700.12	2030.75	1341.75
Length 16384/ 16, alignment  1/11, found:	19572.4	1925.88	2349.94	3095.97
Length 16384/ 16, alignment 14/ 5, fail :	18324.4	1676.53	2223.66	2870.12
Length 16384/ 32, alignment  1/11, found:	11906.4	8443.09	1836.09	2310.22
Length 16384/ 32, alignment 14/ 5, fail :	11843.3	7900.47	2166.5	2236.94
Length 16384/ 64, alignment  1/11, found:	15665.5	6417.03	2774	2370.59
Length 16384/ 64, alignment 14/ 5, fail :	13294.9	5939.34	2624.06	2165.28
Length 16384/128, alignment  1/11, found:	16530.2	5433.5	2628.47	2251.28
Length 16384/128, alignment 14/ 5, fail :	14039.6	5261.25	2601.59	2240
Length 16384/256, alignment  1/11, found:	15682.5	5753.69	3666.28	2361.81
Length 16384/256, alignment 14/ 5, fail :	14452.8	5323.16	3450.28	2282.84
Length 32768/ 16, alignment  1/11, found:	29023.5	93993.1	7059.44	6803.75
Length 32768/ 16, alignment 14/ 5, fail :	27977.5	96692	6850.53	6681.03
Length 32768/ 32, alignment  1/11, found:	25395.2	18647.2	4206.09	5310.62
Length 32768/ 32, alignment 14/ 5, fail :	25105.5	18631.3	4189.12	5261.47
Length 32768/ 64, alignment  1/11, found:	26169	15208.5	6337.94	3425.91
Length 32768/ 64, alignment 14/ 5, fail :	25054.2	14362.4	6518.41	3399.34
Length 32768/128, alignment  1/11, found:	29313.2	16577.4	5944.06	4562.62
Length 32768/128, alignment 14/ 5, fail :	28965	15587.2	5469.62	4166.25
Length 32768/256, alignment  1/11, found:	27717.2	12646.1	7483.28	3781.66
Length 32768/256, alignment 14/ 5, fail :	27228.3	11809.6	7281.31	3642.28
Length 65536/ 16, alignment  1/11, found:	52988.8	190744	6341.38	14291.3
Length 65536/ 16, alignment 14/ 5, fail :	52863.5	191397	6764.12	15108
Length 65536/ 32, alignment  1/11, found:	52172	35473.5	6893.44	7379.97
Length 65536/ 32, alignment 14/ 5, fail :	58172.7	35441.4	7695.56	7451.5
Length 65536/ 64, alignment  1/11, found:	52735.5	30404.2	11644.7	7274.25
Length 65536/ 64, alignment 14/ 5, fail :	53924.5	30273.2	11512.9	7260.09
Length 65536/128, alignment  1/11, found:	56769.2	18704.7	12446	7133.97
Length 65536/128, alignment 14/ 5, fail :	52732.9	17473.9	12299.8	7004.84
Length 65536/256, alignment  1/11, found:	78975	15993.7	18259.8	5298.47
Length 65536/256, alignment 14/ 5, fail :	77892.8	15504.1	17941	5174.88
Length 65536/ 64, complex needle 1:	1.7588e+06	29145.2	539192	528930
Length 65536/ 64, complex needle 2:	2.15309e+06	166903	627975	613136
Length 65536/ 64, complex needle 3:	612515	974201	259640	11401.3
Length 65536/256, complex needle 1:	4.71452e+06	19545.1	634204	620303
Length 65536/256, complex needle 2:	6.65599e+06	153289	654925	632932
Length 65536/256, complex needle 3:	606649	969734	264358	5363.09
Length 65536/1024, complex needle 1:	2.02864e+07	11423.7	113459	12441.7
Length 65536/1024, complex needle 2:	2.25356e+07	152915	203371	157981
Length 65536/1024, complex needle 3:	612813	961187	239291	954106
