                       	basic_strstr	twoway_strstr	__strstr_sse2_unaligned	__strstr_sse2
Length   96/ 13, alignment  1/ 3, found:	94.375	22.5625	34.2812	26.9375
Length   96/ 13, alignment  0/ 9, fail :	92.0938	14.375	23.25	15.5938
Length   96/ 14, alignment  1/ 3, found:	88.0625	279.156	40	92.6562
Length   96/ 14, alignment  0/ 9, fail :	119	279.281	28.8125	91.625
Length   96/ 15, alignment  1/ 3, found:	98.3438	146.562	36.5	97.6562
Length   96/ 15, alignment  0/ 9, fail :	87.4688	120.844	24.5938	97.5938
Length   96/ 16, alignment  1/ 3, found:	94.0312	22.4062	36.3125	28.8438
Length   96/ 16, alignment  0/ 9, fail :	93.7188	13.75	24.0625	15.3125
Length  128/  1, alignment  1/ 3, found:	111.969	19.125	24.3125	17.0625
Length  128/  1, alignment  0/ 9, fail :	111.781	20.9688	23.6562	17.1875
Length  128/  2, alignment  1/ 3, found:	124.344	107.094	31.75	214.5
Length  128/  2, alignment  0/ 9, fail :	126.75	84.4062	30.4375	201.062
Length  128/  3, alignment  1/ 3, found:	102.969	196.844	29.3125	201.656
Length  128/  3, alignment  0/ 9, fail :	102.219	169	28.9688	192.938
Length  128/  4, alignment  1/ 3, found:	124.594	118.438	38.5312	135.094
Length  128/  4, alignment  0/ 9, fail :	118.938	96.6875	41.0625	126.281
Length  128/  5, alignment  1/ 3, found:	114.688	393.75	37.0625	116.406
Length  128/  5, alignment  0/ 9, fail :	114.719	384.5	40.6875	107.469
Length  128/  6, alignment  1/ 3, found:	116.094	129.656	38.2188	100
Length  128/  6, alignment  0/ 9, fail :	109.938	122.531	41.7812	99.2188
Length  128/  7, alignment  1/ 3, found:	122.812	82.6875	34.8125	84.2812
Length  128/  7, alignment  0/ 9, fail :	116.156	71.2188	38.3438	74.4375
Length  128/  8, alignment  1/ 3, found:	167.469	183.688	31	96.3125
Length  128/  8, alignment  0/ 9, fail :	162.188	157.688	28.5938	92.4375
Length  128/  9, alignment  1/ 3, found:	117.812	23.5312	32	25.6562
Length  128/  9, alignment  0/ 9, fail :	108.75	21.4688	29.0312	29.3438
Length  128/ 10, alignment  1/ 3, found:	108.75	272.75	37.4375	101.062
Length  128/ 10, alignment  0/ 9, fail :	101.719	280.781	32.875	90.0938
Length  128/ 11, alignment  1/ 3, found:	102.812	361.531	33.4688	93.9062
Length  128/ 11, alignment  0/ 9, fail :	101.375	370.062	29.5938	91.8438
Length  128/ 12, alignment  1/ 3, found:	115.688	26.875	36.25	26.2188
Length  128/ 12, alignment  0/ 9, fail :	114.5	23.3438	28.6562	23.125
Length  128/ 13, alignment  1/ 3, found:	105	346.688	34.625	95.2812
Length  128/ 13, alignment  0/ 9, fail :	108.438	347.844	28.4375	89.25
Length  128/ 14, alignment  1/ 3, found:	143	306.688	38.0312	93.5312
Length  128/ 14, alignment  0/ 9, fail :	177.5	304.656	33.0625	90.6875
Length  128/ 15, alignment  1/ 3, found:	120	365	36.875	95.5625
Length  128/ 15, alignment  0/ 9, fail :	113.812	354.594	28.0625	91.9375
Length  128/ 16, alignment  1/ 3, found:	106.656	122.062	34.9688	98.625
Length  128/ 16, alignment  0/ 9, fail :	152.469	104.812	28.6875	94.0938
Length  160/  1, alignment  1/ 3, found:	130.219	26.1562	22.5	22.625
Length  160/  1, alignment  0/ 9, fail :	130.5	23.5312	21.9062	19.125
Length  160/  2, alignment  1/ 3, found:	175.25	197.594	31.125	161.125
Length  160/  2, alignment  0/ 9, fail :	160.25	179.125	29.9062	148.219
Length  160/  3, alignment  1/ 3, found:	148.469	119.969	47.4375	235.75
Length  160/  3, alignment  0/ 9, fail :	142.062	101.25	41.6875	230.594
Length  160/  4, alignment  1/ 3, found:	140.344	239.094	53.3125	178.406
Length  160/  4, alignment  0/ 9, fail :	133.844	216.719	47.6562	174.719
Length  160/  5, alignment  1/ 3, found:	153.406	148.406	45	144.594
Length  160/  5, alignment  0/ 9, fail :	138.344	128.781	37.4062	135.875
Length  160/  6, alignment  1/ 3, found:	178.719	213.438	41.8125	132.25
Length  160/  6, alignment  0/ 9, fail :	140.094	188.031	39.9688	120.719
Length  160/  7, alignment  1/ 3, found:	146.438	298.781	41.3125	121.156
Length  160/  7, alignment  0/ 9, fail :	142.625	276.594	38.7188	118.688
Length  160/  8, alignment  1/ 3, found:	160.469	417.594	45.5	122.375
Length  160/  8, alignment  0/ 9, fail :	142.594	381.094	37.7812	114.188
Length  160/  9, alignment  1/ 3, found:	178.375	403.656	45.25	115.781
Length  160/  9, alignment  0/ 9, fail :	144.188	368.688	32.125	109.312
Length  160/ 10, alignment  1/ 3, found:	140.219	475.344	50.375	121.094
Length  160/ 10, alignment  0/ 9, fail :	131.438	436.406	41.4375	107.5
Length  160/ 11, alignment  1/ 3, found:	147.031	433.938	41.9688	107.344
Length  160/ 11, alignment  0/ 9, fail :	150.5	388.062	30.8438	97.7812
Length  160/ 12, alignment  1/ 3, found:	162.094	351.625	40.0938	95.8125
Length  160/ 12, alignment  0/ 9, fail :	164.125	300.688	29.8438	92.7188
Length  160/ 13, alignment  1/ 3, found:	194.469	479.25	64.875	101.594
Length  160/ 13, alignment  0/ 9, fail :	184.594	443.562	46.7812	98.3125
Length  160/ 14, alignment  1/ 3, found:	178.438	425.75	58.5625	104.875
Length  160/ 14, alignment  0/ 9, fail :	138.656	416.469	42.3125	94.6875
Length  160/ 15, alignment  1/ 3, found:	171.406	460.875	57.7812	104.156
Length  160/ 15, alignment  0/ 9, fail :	143.062	450.156	44.2812	101.875
Length  160/ 16, alignment  1/ 3, found:	157.094	433.75	65.3125	104.469
Length  160/ 16, alignment  0/ 9, fail :	144.688	412.719	47.3438	99.0938
Length  192/  1, alignment  1/ 3, found:	149.531	26.0625	26.0625	23.875
Length  192/  1, alignment  0/ 9, fail :	152.156	24.9062	25.2188	21.1875
Length  192/  2, alignment  1/ 3, found:	150.938	33.4062	38.8438	26.0625
Length  192/  2, alignment  0/ 9, fail :	149.469	21.6562	35.8125	22
Length  192/  3, alignment  1/ 3, found:	146.875	29.7812	33.1875	30.1562
Length  192/  3, alignment  0/ 9, fail :	148.781	19.125	33.75	19.5312
Length  192/  4, alignment  1/ 3, found:	199	228.938	32.8438	178.938
Length  192/  4, alignment  0/ 9, fail :	162.219	201.938	32.2812	166.344
Length  192/  5, alignment  1/ 3, found:	260.062	407.812	33.6875	134.219
Length  192/  5, alignment  0/ 9, fail :	151.438	387.562	32.9062	129.5
Length  192/  6, alignment  1/ 3, found:	169.844	468.656	39.3438	141.625
Length  192/  6, alignment  0/ 9, fail :	162.969	452.688	40.5625	130.094
Length  192/  7, alignment  1/ 3, found:	171.906	486.531	54.0625	130.031
Length  192/  7, alignment  0/ 9, fail :	157.219	459.156	47.7188	120.281
Length  192/  8, alignment  1/ 3, found:	219.938	527.156	42.9688	133.969
Length  192/  8, alignment  0/ 9, fail :	229.062	509.75	44.2812	124.094
Length  192/  9, alignment  1/ 3, found:	160.188	105.844	40.625	84.5312
Length  192/  9, alignment  0/ 9, fail :	160.125	84.0938	43.5312	78.25
Length  192/ 10, alignment  1/ 3, found:	183.062	109.25	43.2188	90.1875
Length  192/ 10, alignment  0/ 9, fail :	180.406	95.625	42.5938	81.4375
Length  192/ 11, alignment  1/ 3, found:	151.469	30.2188	40.75	35.6875
Length  192/ 11, alignment  0/ 9, fail :	150.062	93.6562	43.4688	78.25
Length  192/ 12, alignment  1/ 3, found:	199.781	289.219	45.8125	109.969
Length  192/ 12, alignment  0/ 9, fail :	211.156	275.219	41.6875	109.969
Length  192/ 13, alignment  1/ 3, found:	180.594	149.062	42.1562	100.438
Length  192/ 13, alignment  0/ 9, fail :	177.625	140.094	34.0938	91.125
Length  192/ 14, alignment  1/ 3, found:	154.062	29.4062	41.3438	31.8125
Length  192/ 14, alignment  0/ 9, fail :	150	21.0938	32.9375	19.1875
Length  192/ 15, alignment  1/ 3, found:	153.656	27.8125	40.5312	31.4375
Length  192/ 15, alignment  0/ 9, fail :	149.812	19.4062	33.1562	18.625
Length  192/ 16, alignment  1/ 3, found:	150	27.4375	40.5938	30.4062
Length  192/ 16, alignment  0/ 9, fail :	149.25	19.4688	33.9062	18.8125
Length  224/  1, alignment  1/ 3, found:	171.094	23.0938	25.4688	22.75
Length  224/  1, alignment  0/ 9, fail :	169.469	18.6562	24.7188	19.375
Length  224/  2, alignment  1/ 3, found:	188.156	231.344	37.3125	327.031
Length  224/  2, alignment  0/ 9, fail :	187.375	211.438	33.7188	310.625
Length  224/  3, alignment  1/ 3, found:	249.875	430.906	58.5312	307.812
Length  224/  3, alignment  0/ 9, fail :	200.812	419.75	53.7188	298.469
Length  224/  4, alignment  1/ 3, found:	215.625	326.531	40.9375	229.188
Length  224/  4, alignment  0/ 9, fail :	197.469	305.812	34.1562	210.031
Length  224/  5, alignment  1/ 3, found:	247.969	192.5	38.4688	114.125
Length  224/  5, alignment  0/ 9, fail :	221.688	172.562	33.625	108.844
Length  224/  6, alignment  1/ 3, found:	219.906	333.188	64.9375	154.875
Length  224/  6, alignment  0/ 9, fail :	182.5	327.062	55.125	145.812
Length  224/  7, alignment  1/ 3, found:	192.562	93.6562	49.9688	144.5
Length  224/  7, alignment  0/ 9, fail :	185.688	83.5312	38.4688	117.781
Length  224/  8, alignment  1/ 3, found:	224.219	90.4062	48.0312	122.938
Length  224/  8, alignment  0/ 9, fail :	179.062	80.125	36.8125	115.406
Length  224/  9, alignment  1/ 3, found:	253.344	493.156	56.0625	118.688
Length  224/  9, alignment  0/ 9, fail :	190.875	499.281	44.9062	114.625
Length  224/ 10, alignment  1/ 3, found:	225.125	597.938	42.4688	115.125
Length  224/ 10, alignment  0/ 9, fail :	185.812	598.469	34.5938	112.406
Length  224/ 11, alignment  1/ 3, found:	210.844	598.844	55.4062	117
Length  224/ 11, alignment  0/ 9, fail :	186.75	592.062	44.375	112.281
Length  224/ 12, alignment  1/ 3, found:	235.281	587.031	43.5938	113.375
Length  224/ 12, alignment  0/ 9, fail :	188.219	574.781	33.4062	108.188
Length  224/ 13, alignment  1/ 3, found:	177.812	36.5	43.7188	37.25
Length  224/ 13, alignment  0/ 9, fail :	171.531	28.5625	33.4375	31.125
Length  224/ 14, alignment  1/ 3, found:	175.156	31.25	44.2812	32.9062
Length  224/ 14, alignment  0/ 9, fail :	170.531	18.4375	33.7812	20.6562
Length  224/ 15, alignment  1/ 3, found:	176.781	29.4688	43.0938	31.3125
Length  224/ 15, alignment  0/ 9, fail :	170.156	18.875	33.9062	19.1562
Length  224/ 16, alignment  1/ 3, found:	233.75	626.281	64.0625	118.031
Length  224/ 16, alignment  0/ 9, fail :	273.625	596.062	46.6875	113.25
Length  256/  1, alignment  1/ 3, found:	190.031	23.5	29.4688	22.6875
Length  256/  1, alignment  0/ 9, fail :	188.656	22.8125	28.2812	21.4062
Length  256/  2, alignment  1/ 3, found:	249.219	103.125	41.9375	386.625
Length  256/  2, alignment  0/ 9, fail :	185.719	89.5312	39.1562	376.219
Length  256/  3, alignment  1/ 3, found:	264.938	155.688	52.0938	174.438
Length  256/  3, alignment  0/ 9, fail :	241.312	141.75	56.4062	172.312
Length  256/  4, alignment  1/ 3, found:	298.844	175.781	41.9375	205.812
Length  256/  4, alignment  0/ 9, fail :	275.906	155.312	44.25	193.281
Length  256/  5, alignment  1/ 3, found:	260.688	660.656	47.7188	197.531
Length  256/  5, alignment  0/ 9, fail :	209.875	630.812	44.3438	178.719
Length  256/  6, alignment  1/ 3, found:	210.312	152.656	48.3438	166.344
Length  256/  6, alignment  0/ 9, fail :	228	125.156	45.4375	154.219
Length  256/  7, alignment  1/ 3, found:	276.75	147.188	65	140.656
Length  256/  7, alignment  0/ 9, fail :	276.781	125.719	56.0312	137.5
Length  256/  8, alignment  1/ 3, found:	260.625	107.094	60.4062	133.281
Length  256/  8, alignment  0/ 9, fail :	222.031	88.2188	55.1875	131.031
Length  256/  9, alignment  1/ 3, found:	199.219	104.625	50.5625	146.125
Length  256/  9, alignment  0/ 9, fail :	189.344	89.2188	47.5938	120.781
Length  256/ 10, alignment  1/ 3, found:	234.594	106	48.3438	126.719
Length  256/ 10, alignment  0/ 9, fail :	186.375	90.0625	43.2812	127.562
Length  256/ 11, alignment  1/ 3, found:	265.625	105.25	47.4375	128
Length  256/ 11, alignment  0/ 9, fail :	207.844	92.0625	40.75	121.531
Length  256/ 12, alignment  1/ 3, found:	279.25	103.406	54.125	119.188
Length  256/ 12, alignment  0/ 9, fail :	203.844	91.75	51.8438	116.094
Length  256/ 13, alignment  1/ 3, found:	235.469	250.875	43.3438	115.844
Length  256/ 13, alignment  0/ 9, fail :	247.062	220.344	42.9688	114
Length  256/ 14, alignment  1/ 3, found:	265.031	159.688	43.9062	106.969
Length  256/ 14, alignment  0/ 9, fail :	249.469	132.562	37.1875	104.625
Length  256/ 15, alignment  1/ 3, found:	220.5	164.875	44.875	106.906
Length  256/ 15, alignment  0/ 9, fail :	216.844	135.344	37.1875	105.875
Length  256/ 16, alignment  1/ 3, found:	193.031	31.4688	44.0938	35.125
Length  256/ 16, alignment  0/ 9, fail :	189.719	22.5	37.5625	20.8438
Length  256/ 16, alignment  1/11, found:	186.875	29.8438	44.8125	32.0625
Length  256/ 16, alignment 14/ 5, fail :	189.344	19.0312	37.25	19.9375
Length  256/ 32, alignment  1/11, found:	230.281	484.781	65.3438	151.031
Length  256/ 32, alignment 14/ 5, fail :	215.125	412.5	37.5312	135.594
Length  256/ 64, alignment  1/11, found:	277.156	654.281	124.625	203.281
Length  256/ 64, alignment 14/ 5, fail :	277.125	567.031	53.5625	184.062
Length  256/128, alignment  1/11, found:	286.969	1030.94	151.188	292.531
Length  256/128, alignment 14/ 5, fail :	255.062	854.812	37.25	273.625
Length  256/256, alignment  1/11, found:	197.156	48.9688	219.562	48.2188
Length  256/256, alignment 14/ 5, fail :	247.125	37.125	51.4062	38.6562
Length  512/ 16, alignment  1/11, found:	415.938	983.656	67.8125	203.406
Length  512/ 16, alignment 14/ 5, fail :	430.125	943.812	63.1562	183.531
Length  512/ 32, alignment  1/11, found:	529.75	691.094	125.094	174.625
Length  512/ 32, alignment 14/ 5, fail :	448.219	606.188	76.375	161.594
Length  512/ 64, alignment  1/11, found:	601.094	726.438	161.344	207.656
Length  512/ 64, alignment 14/ 5, fail :	435.781	603	89.2188	198.656
Length  512/128, alignment  1/11, found:	577.719	1026.69	172.062	314.219
Length  512/128, alignment 14/ 5, fail :	553.219	862.125	71.9688	288.656
Length  512/256, alignment  1/11, found:	484.312	1797.44	269	501.5
Length  512/256, alignment 14/ 5, fail :	460.594	1786.59	103.938	656.531
Length 1024/ 16, alignment  1/11, found:	1279.84	2937.03	208.469	299.219
Length 1024/ 16, alignment 14/ 5, fail :	919.781	2859.53	172.562	246.375
Length 1024/ 32, alignment  1/11, found:	1352.91	902.812	171.906	273.75
Length 1024/ 32, alignment 14/ 5, fail :	1068.91	826.062	138.531	264.25
Length 1024/ 64, alignment  1/11, found:	1035.28	1045.28	275.969	256.656
Length 1024/ 64, alignment 14/ 5, fail :	818.406	937.594	220.594	245.812
Length 1024/128, alignment  1/11, found:	1135.66	1372.69	231.781	335.156
Length 1024/128, alignment 14/ 5, fail :	918.125	1155.84	117.469	316.969
Length 1024/256, alignment  1/11, found:	1143.78	1806.62	336.438	524.094
Length 1024/256, alignment 14/ 5, fail :	1020.5	1469.75	147.438	497.062
Length 2048/ 16, alignment  1/11, found:	2396.22	5548.19	262.656	546.656
Length 2048/ 16, alignment 14/ 5, fail :	2257.38	5462.62	266.219	610.938
Length 2048/ 32, alignment  1/11, found:	2658.78	1340.12	279.656	418.219
Length 2048/ 32, alignment 14/ 5, fail :	2419.44	1266.81	281.438	403.594
Length 2048/ 64, alignment  1/11, found:	2345.06	1394.41	354.312	438.25
Length 2048/ 64, alignment 14/ 5, fail :	2047.12	1231	269.875	407.562
Length 2048/128, alignment  1/11, found:	2777.91	1939.94	596.344	616.375
Length 2048/128, alignment 14/ 5, fail :	2060.59	1655.62	432.031	452.219
Length 2048/256, alignment  1/11, found:	2572.19	2431.38	563.531	645.219
Length 2048/256, alignment 14/ 5, fail :	1983	2124.41	395.031	603.625
Length 4096/ 16, alignment  1/11, found:	3964.25	12130.8	709.844	975.219
Length 4096/ 16, alignment 14/ 5, fail :	4560.03	12135.1	626.656	866.688
Length 4096/ 32, alignment  1/11, found:	4733.03	2957.41	822.312	820.344
Length 4096/ 32, alignment 14/ 5, fail :	5135.53	2810.56	763.375	753.438
Length 4096/ 64, alignment  1/11, found:	4738.16	2509	708.062	614.781
Length 4096/ 64, alignment 14/ 5, fail :	4001.88	2224.16	698.562	614.156
Length 4096/128, alignment  1/11, found:	5048.28	2229.22	800.312	560.25
Length 4096/128, alignment 14/ 5, fail :	3549.06	1934.94	692.219	526.125
Length 4096/256, alignment  1/11, found:	4339.88	3103	1168.81	971.656
Length 4096/256, alignment 14/ 5, fail :	5773.59	3763.88	1237.38	1115.03
Length 8192/ 16, alignment  1/11, found:	7785.66	24910.4	1137.12	1497.22
Length 8192/ 16, alignment 14/ 5, fail :	6218.19	22576.2	1085.38	1298.62
Length 8192/ 32, alignment  1/11, found:	7217.81	4796.84	937.406	1089.28
Length 8192/ 32, alignment 14/ 5, fail :	6317.84	4375.25	919.219	1046.72
Length 8192/ 64, alignment  1/11, found:	7981.09	3162.12	1396.38	838.656
Length 8192/ 64, alignment 14/ 5, fail :	6481.94	2790.03	1223.34	794.938
Length 8192/128, alignment  1/11, found:	9545.72	3936.56	1546.31	1097.41
Length 8192/128, alignment 14/ 5, fail :	9441.09	3380.06	1262.41	1005.06
Length 8192/256, alignment  1/11, found:	8148.5	4650.97	2360.12	1501.31
Length 8192/256, alignment 14/ 5, fail :	7684.81	3487.84	1771.78	1280.16
Length 16384/ 16, alignment  1/11, found:	17727.4	1633.94	2090.94	2811.44
Length 16384/ 16, alignment 14/ 5, fail :	18057.9	1650.59	2180.5	2802.59
Length 16384/ 32, alignment  1/11, found:	11669.5	8251.72	1780.25	2283.47
Length 16384/ 32, alignment 14/ 5, fail :	11596.2	7904.66	1800.16	2182.78
Length 16384/ 64, alignment  1/11, found:	13987	6141.44	2715.34	2206.03
Length 16384/ 64, alignment 14/ 5, fail :	13132.4	5873.34	2622.88	2120.31
Length 16384/128, alignment  1/11, found:	16938.5	5228.94	2603.81	2218.06
Length 16384/128, alignment 14/ 5, fail :	14460.4	5121.66	2599.81	2195.78
Length 16384/256, alignment  1/11, found:	18222.9	5742.72	3628.94	2311.91
Length 16384/256, alignment 14/ 5, fail :	14336.7	5227.59	3379.34	2219.72
Length 32768/ 16, alignment  1/11, found:	27510.3	93211.7	6913.16	6646.62
Length 32768/ 16, alignment 14/ 5, fail :	27123.4	91578.4	6649.72	6505.28
Length 32768/ 32, alignment  1/11, found:	24632.6	18239.9	4090.53	5183.44
Length 32768/ 32, alignment 14/ 5, fail :	24725.7	18010.3	4112.72	5157.09
Length 32768/ 64, alignment  1/11, found:	32999.2	15463	6365.91	3443.62
Length 32768/ 64, alignment 14/ 5, fail :	25491.4	14190.5	6201.06	3255.72
Length 32768/128, alignment  1/11, found:	28435.4	16004.5	5932.12	4682.66
Length 32768/128, alignment 14/ 5, fail :	30091.4	15612.4	5995.44	4644.25
Length 32768/256, alignment  1/11, found:	27556.2	12752.7	7447.5	3783.25
Length 32768/256, alignment 14/ 5, fail :	27855.2	12672.9	7520.47	3689.84
Length 65536/ 16, alignment  1/11, found:	52899.2	187400	6379.91	14273.7
Length 65536/ 16, alignment 14/ 5, fail :	52859.4	190256	6838.94	13875.6
Length 65536/ 32, alignment  1/11, found:	51206.2	34869.4	6904.44	7467.47
Length 65536/ 32, alignment 14/ 5, fail :	50482.7	34819.7	7363.44	7883.62
Length 65536/ 64, alignment  1/11, found:	52354.6	30374	11561.8	7270.34
Length 65536/ 64, alignment 14/ 5, fail :	52001.5	30264.1	11492.1	7317
Length 65536/128, alignment  1/11, found:	56717.4	18527.8	12478.1	7148.09
Length 65536/128, alignment 14/ 5, fail :	54201.9	17491.5	12215.5	7000.97
Length 65536/256, alignment  1/11, found:	77703.4	17788.7	18306.8	5276.72
Length 65536/256, alignment 14/ 5, fail :	76236	15556.4	17906.8	5164.28
Length 65536/ 64, complex needle 1:	1.74138e+06	30640	537623	529017
Length 65536/ 64, complex needle 2:	2.15657e+06	164453	626215	613165
Length 65536/ 64, complex needle 3:	610254	972948	248654	11653.4
Length 65536/256, complex needle 1:	4.70227e+06	19705.9	628317	619892
Length 65536/256, complex needle 2:	6.63839e+06	153272	653039	632987
Length 65536/256, complex needle 3:	606928	972142	262444	5497.06
Length 65536/1024, complex needle 1:	2.02696e+07	11341.3	111325	12339.4
Length 65536/1024, complex needle 2:	2.252e+07	152091	203136	157174
Length 65536/1024, complex needle 3:	614757	961446	253887	951535
