                       	basic_strstr	twoway_strstr	__strstr_sse2_unaligned	__strstr_sse2
Length  192/  8, alignment  1/ 3, found:	241.688	546.812	43.6562	131.875
Length  192/  8, alignment  0/ 9, fail :	234.75	521.656	47.7188	128.812
Length  192/  9, alignment  1/ 3, found:	163.656	105.562	41.75	90
Length  192/  9, alignment  0/ 9, fail :	152.094	86.6875	46.9688	78.6562
Length  192/ 10, alignment  1/ 3, found:	181.094	117.875	40.5	92.5
Length  192/ 10, alignment  0/ 9, fail :	184.344	100.719	46.0625	80.7812
Length  192/ 11, alignment  1/ 3, found:	152.781	30.5938	41.75	37.4062
Length  192/ 11, alignment  0/ 9, fail :	150.438	87.0625	44.375	78.5625
Length  192/ 12, alignment  1/ 3, found:	197.5	291.062	46.0625	110.062
Length  192/ 12, alignment  0/ 9, fail :	214.5	275.969	40.9688	112.094
Length  192/ 13, alignment  1/ 3, found:	178.875	153.75	45.1875	100.375
Length  192/ 13, alignment  0/ 9, fail :	177.219	143.844	32	94.875
Length  192/ 14, alignment  1/ 3, found:	154.125	29.375	41.875	31.875
Length  192/ 14, alignment  0/ 9, fail :	149.688	18.625	32.25	21.8438
Length  192/ 15, alignment  1/ 3, found:	154.125	30.2188	40	32.3438
Length  192/ 15, alignment  0/ 9, fail :	149.375	18.7188	32.5625	20.0938
Length  192/ 16, alignment  1/ 3, found:	152.406	29.0625	40.8125	31.0312
Length  192/ 16, alignment  0/ 9, fail :	149.031	18.4375	32.875	19.5312
Length  224/  1, alignment  1/ 3, found:	170.719	21.5	25.9062	21.6875
Length  224/  1, alignment  0/ 9, fail :	169.656	20.5938	25.2188	19
Length  224/  2, alignment  1/ 3, found:	192	231.125	35.875	326.625
Length  224/  2, alignment  0/ 9, fail :	181.812	215.562	33.375	310.406
Length  224/  3, alignment  1/ 3, found:	232.688	422.906	58.5938	303.312
Length  224/  3, alignment  0/ 9, fail :	187.312	418.562	51.3125	298.531
Length  224/  4, alignment  1/ 3, found:	204.125	332.875	39.3125	181.031
Length  224/  4, alignment  0/ 9, fail :	188.094	303.906	33.5312	175.531
Length  224/  5, alignment  1/ 3, found:	238.906	191.438	40.6875	113.812
Length  224/  5, alignment  0/ 9, fail :	227.375	174.125	33.5312	106.969
Length  224/  6, alignment  1/ 3, found:	199.812	339.031	64.5	158.438
Length  224/  6, alignment  0/ 9, fail :	185.219	328.875	56.25	144.094
Length  224/  7, alignment  1/ 3, found:	189.531	89.0938	49.6875	149.281
Length  224/  7, alignment  0/ 9, fail :	188.844	84.7188	40	131.75
Length  224/  8, alignment  1/ 3, found:	224.156	93.1562	48.2812	142.656
Length  224/  8, alignment  0/ 9, fail :	200.562	83.5312	39.5	132.875
Length  224/  9, alignment  1/ 3, found:	215.438	494.875	55.9688	119
Length  224/  9, alignment  0/ 9, fail :	178	490.312	46.5	114.5
Length  224/ 10, alignment  1/ 3, found:	229.844	598.125	44.4062	117.406
Length  224/ 10, alignment  0/ 9, fail :	215.344	600.531	33.5938	121.062
Length  224/ 11, alignment  1/ 3, found:	218.406	598.906	65.5	115.781
Length  224/ 11, alignment  0/ 9, fail :	202.469	586.969	44.5938	112.75
Length  224/ 12, alignment  1/ 3, found:	302.75	589.844	46.125	114.594
Length  224/ 12, alignment  0/ 9, fail :	186.812	577.531	32.9688	118.875
Length  224/ 13, alignment  1/ 3, found:	171.406	35.125	42.6562	35.5
Length  224/ 13, alignment  0/ 9, fail :	174.25	29.4688	33.8125	31.3438
Length  224/ 14, alignment  1/ 3, found:	179.5	31.1562	42.7188	33.4062
Length  224/ 14, alignment  0/ 9, fail :	170.406	20.7812	33.5	19.7812
Length  224/ 15, alignment  1/ 3, found:	169.125	31.4375	45.75	31.1875
Length  224/ 15, alignment  0/ 9, fail :	170.125	20.0938	33.3438	20.5938
Length  224/ 16, alignment  1/ 3, found:	233.875	617.719	66.2188	116.594
Length  224/ 16, alignment  0/ 9, fail :	267	602	48.2188	116.094
Length  256/  1, alignment  1/ 3, found:	190.031	21.9688	28.375	24
Length  256/  1, alignment  0/ 9, fail :	189.781	21.125	29.3438	22.3125
Length  256/  2, alignment  1/ 3, found:	217.656	101.875	41.8438	390.344
Length  256/  2, alignment  0/ 9, fail :	190.938	89.6562	40.2812	374.125
Length  256/  3, alignment  1/ 3, found:	267.188	149.562	50.1875	175.031
Length  256/  3, alignment  0/ 9, fail :	243	145.281	53.4688	169.5
Length  256/  4, alignment  1/ 3, found:	295.719	172.219	48.1562	207.969
Length  256/  4, alignment  0/ 9, fail :	278.219	155.188	44.625	200.375
Length  256/  5, alignment  1/ 3, found:	233.531	663.906	49.6562	196.938
Length  256/  5, alignment  0/ 9, fail :	214.188	632.781	47.125	180.344
Length  256/  6, alignment  1/ 3, found:	209.875	154.344	45.4375	160.812
Length  256/  6, alignment  0/ 9, fail :	259.625	126.094	47.375	158.125
Length  256/  7, alignment  1/ 3, found:	277.656	147.781	69.4062	140.656
Length  256/  7, alignment  0/ 9, fail :	284.688	130.219	58.4375	136.062
Length  256/  8, alignment  1/ 3, found:	233.562	112.531	59.125	134.031
Length  256/  8, alignment  0/ 9, fail :	229.531	93.2812	58.375	131.312
Length  256/  9, alignment  1/ 3, found:	226.344	110.125	50.3125	125.656
Length  256/  9, alignment  0/ 9, fail :	196.188	89.7188	47.0625	124.281
Length  256/ 10, alignment  1/ 3, found:	212.094	109.312	48.8438	122.219
Length  256/ 10, alignment  0/ 9, fail :	189.5	90.75	46.25	125.469
Length  256/ 11, alignment  1/ 3, found:	266.625	109.25	50	128.188
Length  256/ 11, alignment  0/ 9, fail :	216.906	90.625	44.125	126.375
Length  256/ 12, alignment  1/ 3, found:	289.469	109.688	56.0625	117.938
Length  256/ 12, alignment  0/ 9, fail :	202.781	93.1875	49.4375	117.375
Length  256/ 13, alignment  1/ 3, found:	340.031	248.5	49.1562	114.188
Length  256/ 13, alignment  0/ 9, fail :	248.281	221.469	42.125	112.094
Length  256/ 14, alignment  1/ 3, found:	263.594	161.75	44.5312	110.781
Length  256/ 14, alignment  0/ 9, fail :	235.219	132.812	41.4375	103.281
Length  256/ 15, alignment  1/ 3, found:	221.594	162.469	44.4062	104.938
Length  256/ 15, alignment  0/ 9, fail :	219.188	133.719	37.4062	108.344
Length  256/ 16, alignment  1/ 3, found:	196	34.4688	44.6875	35.6875
Length  256/ 16, alignment  0/ 9, fail :	189.844	23.9688	36.75	22
Length  256/ 16, alignment  1/11, found:	190.156	31.4062	45.375	33.1562
Length  256/ 16, alignment 14/ 5, fail :	189.656	21.3438	37.6562	20.7812
Length  256/ 32, alignment  1/11, found:	255.562	541.344	88.1562	169.812
Length  256/ 32, alignment 14/ 5, fail :	236.875	444.25	41	152.656
Length  256/ 64, alignment  1/11, found:	310.125	718.781	143.469	216.781
Length  256/ 64, alignment 14/ 5, fail :	304.219	616.188	60.7188	200.875
Length  256/128, alignment  1/11, found:	316.5	1151.84	159.812	321.656
Length  256/128, alignment 14/ 5, fail :	390.469	872.469	37.375	275.719
Length  256/256, alignment  1/11, found:	199.531	49.875	231.094	49.2812
Length  256/256, alignment 14/ 5, fail :	275.719	37.2188	51.6875	39.5
Length  512/ 16, alignment  1/11, found:	415.969	986.062	64.5	202.438
Length  512/ 16, alignment 14/ 5, fail :	427.906	950.188	59.0625	182.625
Length  512/ 32, alignment  1/11, found:	511.5	689.062	104.156	169.438
Length  512/ 32, alignment 14/ 5, fail :	429.812	599.844	75.5938	162.344
Length  512/ 64, alignment  1/11, found:	607	725.156	157.219	205.031
Length  512/ 64, alignment 14/ 5, fail :	503.469	604.406	91.0625	195.531
Length  512/128, alignment  1/11, found:	558.844	1021.88	172.75	318.344
Length  512/128, alignment 14/ 5, fail :	530.688	872.281	71.9062	295.719
Length  512/256, alignment  1/11, found:	469.312	1915.81	275.719	514.375
Length  512/256, alignment 14/ 5, fail :	454.969	1511.47	109.125	502.531
Length 1024/ 16, alignment  1/11, found:	1096.84	2819.56	197.062	286.875
Length 1024/ 16, alignment 14/ 5, fail :	837.531	2741.5	175.656	253.719
Length 1024/ 32, alignment  1/11, found:	1348.66	929.594	177.312	287.75
Length 1024/ 32, alignment 14/ 5, fail :	1111.53	845.781	141.5	271.188
Length 1024/ 64, alignment  1/11, found:	1083.16	1065.09	278	262.469
Length 1024/ 64, alignment 14/ 5, fail :	834	959.656	221.094	258.375
Length 1024/128, alignment  1/11, found:	1068	1405.62	232.938	347.281
Length 1024/128, alignment 14/ 5, fail :	919.469	1180.03	124.5	327.281
Length 1024/256, alignment  1/11, found:	1125.12	1842.75	342	537.125
Length 1024/256, alignment 14/ 5, fail :	1048.44	1752.31	150.625	511.438
Length 2048/ 16, alignment  1/11, found:	2424.91	5725.06	270.969	552.25
Length 2048/ 16, alignment 14/ 5, fail :	2301.22	5951.41	292.75	556.938
Length 2048/ 32, alignment  1/11, found:	2649.31	1377.16	298.906	428.438
Length 2048/ 32, alignment 14/ 5, fail :	2305.72	1266.81	276.719	396.812
Length 2048/ 64, alignment  1/11, found:	2550.25	1396.47	319.438	440.719
Length 2048/ 64, alignment 14/ 5, fail :	2214.47	1209	276.469	404.469
Length 2048/128, alignment  1/11, found:	2443.09	1797.88	585.594	522.719
Length 2048/128, alignment 14/ 5, fail :	1974.44	1763.97	458.156	489.469
Length 2048/256, alignment  1/11, found:	2541.56	2612.91	600.281	692.312
Length 2048/256, alignment 14/ 5, fail :	2117	2271.03	426.219	649.375
Length 4096/ 16, alignment  1/11, found:	3838.97	11470.6	659.156	901.594
Length 4096/ 16, alignment 14/ 5, fail :	3390.25	12290.7	670.688	928.906
Length 4096/ 32, alignment  1/11, found:	5112.72	2844.53	740.188	872.562
Length 4096/ 32, alignment 14/ 5, fail :	5033.38	2722.75	663.219	816.625
Length 4096/ 64, alignment  1/11, found:	5290.03	2854.5	1162.47	844
Length 4096/ 64, alignment 14/ 5, fail :	4951.97	2263.12	695.344	621.906
Length 4096/128, alignment  1/11, found:	4579.94	2208.19	799	570.812
Length 4096/128, alignment 14/ 5, fail :	3611.22	1979.12	629.125	490.531
Length 4096/256, alignment  1/11, found:	4809.44	3113.78	1096.31	894.562
Length 4096/256, alignment 14/ 5, fail :	3537.22	2520.41	935.438	869.219
Length 8192/ 16, alignment  1/11, found:	6947.66	23117.6	1136.06	1369.75
Length 8192/ 16, alignment 14/ 5, fail :	6239.59	23078.3	1114.72	1330.22
Length 8192/ 32, alignment  1/11, found:	7079.28	4929.97	931.969	1115.03
Length 8192/ 32, alignment 14/ 5, fail :	6362.16	4414.34	905.719	1069.59
Length 8192/ 64, alignment  1/11, found:	8493.91	3553.41	1524.91	957.156
Length 8192/ 64, alignment 14/ 5, fail :	7173.59	3108.97	1659.84	1007.28
Length 8192/128, alignment  1/11, found:	10059.1	3745.59	1327.75	1000.78
Length 8192/128, alignment 14/ 5, fail :	9097	3477.34	1291.84	938.875
Length 8192/256, alignment  1/11, found:	7511.19	4045.97	2105.53	1334.72
Length 8192/256, alignment 14/ 5, fail :	6888.56	3491.06	1794.91	1277.56
Length 16384/ 16, alignment  1/11, found:	17720.3	1793.62	2125.81	2872.72
Length 16384/ 16, alignment 14/ 5, fail :	17900.7	1762.78	2185.31	3009.66
Length 16384/ 32, alignment  1/11, found:	11638.9	8238.56	1771.03	2264.91
Length 16384/ 32, alignment 14/ 5, fail :	11574.4	7732.25	1749.41	2183.03
Length 16384/ 64, alignment  1/11, found:	14681.6	6167.97	2717.41	2191.38
Length 16384/ 64, alignment 14/ 5, fail :	13190.4	5815.53	2581.41	2103.44
Length 16384/128, alignment  1/11, found:	15518.3	5277.28	2558.28	2217.31
Length 16384/128, alignment 14/ 5, fail :	13891	5089.59	2511.84	2195.5
Length 16384/256, alignment  1/11, found:	15382.9	5706.16	3585.44	2322.38
Length 16384/256, alignment 14/ 5, fail :	13702.7	5242.19	3335.88	2485.88
Length 32768/ 16, alignment  1/11, found:	29808.2	93991.3	7002.22	6665.62
Length 32768/ 16, alignment 14/ 5, fail :	27391.3	91927.3	6711	6513.88
Length 32768/ 32, alignment  1/11, found:	24697.5	18458.9	4190.53	5193.97
Length 32768/ 32, alignment 14/ 5, fail :	29036.2	18163.1	4120	5274.19
Length 32768/ 64, alignment  1/11, found:	27299.4	15587.3	6531.09	3497.03
Length 32768/ 64, alignment 14/ 5, fail :	25580.8	14353.6	6334.41	3328.22
Length 32768/128, alignment  1/11, found:	28640.7	16615	5778.22	4264.62
Length 32768/128, alignment 14/ 5, fail :	28894.3	15587	5460.34	6465
Length 32768/256, alignment  1/11, found:	28342.2	12913.8	7604.72	3870.34
Length 32768/256, alignment 14/ 5, fail :	29168.2	13313.1	8057.44	3717.75
Length 65536/ 16, alignment  1/11, found:	53875.7	192059	6369.19	14279.8
Length 65536/ 16, alignment 14/ 5, fail :	52834.7	191717	6898.97	14219.9
Length 65536/ 32, alignment  1/11, found:	51343.9	34879	6886.34	7413.09
Length 65536/ 32, alignment 14/ 5, fail :	51964.5	34639.3	6867.25	7374.53
Length 65536/ 64, alignment  1/11, found:	52388.3	30417.5	11667.2	7288.03
Length 65536/ 64, alignment 14/ 5, fail :	51956.5	30300.2	11312.6	7267.59
Length 65536/128, alignment  1/11, found:	58901.2	19192.5	13467	7111.66
Length 65536/128, alignment 14/ 5, fail :	53959.3	17594.6	12252.4	6992.78
Length 65536/256, alignment  1/11, found:	76539.5	16233.8	18715.1	5406.75
Length 65536/256, alignment 14/ 5, fail :	81536.2	17091	20466.3	5264.03
Length 65536/ 64, complex needle 1:	1.7655e+06	29907	540396	529327
Length 65536/ 64, complex needle 2:	2.16027e+06	169126	631976	604906
Length 65536/ 64, complex needle 3:	600930	967216	264601	11322.2
Length 65536/256, complex needle 1:	4.74095e+06	19887.2	635574	620148
Length 65536/256, complex needle 2:	6.68871e+06	155021	655438	621089
Length 65536/256, complex needle 3:	595238	964060	257371	4099.41
Length 65536/1024, complex needle 1:	2.04415e+07	11400.7	115482	12562
Length 65536/1024, complex needle 2:	2.27028e+07	153026	203688	157402
Length 65536/1024, complex needle 3:	615385	960067	254416	947162
