                       	basic_strstr	twoway_strstr	__strstr_sse2_unaligned	__strstr_sse2
Length   96/ 11, alignment  0/ 9, fail :	86.5	288.906	26.2188	88.5938
Length   96/ 12, alignment  1/ 3, found:	81.6875	286.094	35.8125	85.0625
Length   96/ 12, alignment  0/ 9, fail :	92.25	287.156	22.5625	84.6562
Length   96/ 13, alignment  1/ 3, found:	92.5312	24.1562	33.9062	30.0312
Length   96/ 13, alignment  0/ 9, fail :	91.5	15.7188	22.9375	17.375
Length   96/ 14, alignment  1/ 3, found:	84.8438	277.938	39.5312	88.7188
Length   96/ 14, alignment  0/ 9, fail :	77.625	279.375	26.5312	85.3125
Length   96/ 15, alignment  1/ 3, found:	91.375	146.875	36.875	94.4062
Length   96/ 15, alignment  0/ 9, fail :	86.1562	119.688	23.125	95.4688
Length   96/ 16, alignment  1/ 3, found:	93.4688	22.3125	35.4375	23.5312
Length   96/ 16, alignment  0/ 9, fail :	89.2812	13.9688	23.0625	14.8438
Length  128/  1, alignment  1/ 3, found:	108.938	23.875	23.4375	17.4375
Length  128/  1, alignment  0/ 9, fail :	109.75	16.2188	23.0625	14.6875
Length  128/  2, alignment  1/ 3, found:	133.406	100.812	30.5312	211.844
Length  128/  2, alignment  0/ 9, fail :	136.75	88.6562	30.6562	196
Length  128/  3, alignment  1/ 3, found:	121.344	185.406	26.4375	198.156
Length  128/  3, alignment  0/ 9, fail :	152.594	168.125	28.9688	189.969
Length  128/  4, alignment  1/ 3, found:	105.906	113.5	36.1875	144.125
Length  128/  4, alignment  0/ 9, fail :	110.312	95.0625	41.3125	128.188
Length  128/  5, alignment  1/ 3, found:	116.781	379.5	36.625	132.594
Length  128/  5, alignment  0/ 9, fail :	114.375	384.531	38.5	120.719
Length  128/  6, alignment  1/ 3, found:	118.5	126.438	34.9062	99.75
Length  128/  6, alignment  0/ 9, fail :	105.875	116.156	40.6875	98.875
Length  128/  7, alignment  1/ 3, found:	124.156	87.0625	35.4062	84.0938
Length  128/  7, alignment  0/ 9, fail :	116.656	72.875	38.5938	77.125
Length  128/  8, alignment  1/ 3, found:	161.469	178.562	31.125	94.2188
Length  128/  8, alignment  0/ 9, fail :	164.625	158.25	29	91.6875
Length  128/  9, alignment  1/ 3, found:	110.188	26.3125	31.25	27.125
Length  128/  9, alignment  0/ 9, fail :	111.062	21.8125	28.9062	23.1875
Length  128/ 10, alignment  1/ 3, found:	122.5	273.562	38.4062	95.75
Length  128/ 10, alignment  0/ 9, fail :	165	281.719	32.9062	90.5
Length  128/ 11, alignment  1/ 3, found:	104.25	362.719	33.9375	91.6875
Length  128/ 11, alignment  0/ 9, fail :	101.812	362	28.4688	99.375
Length  128/ 12, alignment  1/ 3, found:	113	26.4688	36.8125	31.625
Length  128/ 12, alignment  0/ 9, fail :	111.469	21.1875	28.6562	23.8125
Length  128/ 13, alignment  1/ 3, found:	105.125	720.75	34.4688	94.5
Length  128/ 13, alignment  0/ 9, fail :	104.75	347.844	28.9062	90.4375
Length  128/ 14, alignment  1/ 3, found:	131.5	468.031	47.3438	100.5
Length  128/ 14, alignment  0/ 9, fail :	199.594	330.062	34.4688	99.25
Length  128/ 15, alignment  1/ 3, found:	125.531	391.344	37.7812	104.094
Length  128/ 15, alignment  0/ 9, fail :	126.344	393.156	32	100.688
Length  128/ 16, alignment  1/ 3, found:	121.594	137.688	38.2812	109.188
Length  128/ 16, alignment  0/ 9, fail :	111.312	113.031	31.3125	105
Length  160/  1, alignment  1/ 3, found:	143.844	28.5	24.4375	25.0938
Length  160/  1, alignment  0/ 9, fail :	142.969	22.9375	23.5312	20.8438
Length  160/  2, alignment  1/ 3, found:	182.75	219.812	35	178.781
Length  160/  2, alignment  0/ 9, fail :	176.438	195.938	30.6875	163.562
Length  160/  3, alignment  1/ 3, found:	259.375	122.281	45.6875	236.5
Length  160/  3, alignment  0/ 9, fail :	144.281	104.812	40.9375	229.594
Length  160/  4, alignment  1/ 3, found:	193.594	240.094	52.4688	173.625
Length  160/  4, alignment  0/ 9, fail :	165.312	215.719	47.9062	160.844
Length  160/  5, alignment  1/ 3, found:	166.469	150.312	37.6562	138.344
Length  160/  5, alignment  0/ 9, fail :	150.312	126.031	36.6875	132.969
Length  160/  6, alignment  1/ 3, found:	154.875	214.688	45.125	126.219
Length  160/  6, alignment  0/ 9, fail :	139.094	185.938	39.2188	122.938
Length  160/  7, alignment  1/ 3, found:	161.25	296.031	51	119.531
Length  160/  7, alignment  0/ 9, fail :	130.219	280.781	38.7812	118.375
Length  160/  8, alignment  1/ 3, found:	170.406	408.969	50.5312	122
Length  160/  8, alignment  0/ 9, fail :	137.938	385.031	40.125	114.812
Length  160/  9, alignment  1/ 3, found:	172.344	397.062	42.9688	114.25
Length  160/  9, alignment  0/ 9, fail :	147.594	365.312	33.375	112.781
Length  160/ 10, alignment  1/ 3, found:	157.406	482.562	52.8438	117.688
Length  160/ 10, alignment  0/ 9, fail :	134.281	433.875	40.8125	107.781
Length  160/ 11, alignment  1/ 3, found:	147	431.656	41.9688	99.5625
Length  160/ 11, alignment  0/ 9, fail :	153.344	388.156	29.2812	99.6875
Length  160/ 12, alignment  1/ 3, found:	159.938	343.969	39.3438	100.844
Length  160/ 12, alignment  0/ 9, fail :	164.5	299.25	29.2812	94.2188
Length  160/ 13, alignment  1/ 3, found:	191.125	475.031	60.875	103.062
Length  160/ 13, alignment  0/ 9, fail :	183.75	446.844	48.3438	99.4375
Length  160/ 14, alignment  1/ 3, found:	175.594	431.656	56.7812	104.875
Length  160/ 14, alignment  0/ 9, fail :	135.406	418.281	43.9688	97.4688
Length  160/ 15, alignment  1/ 3, found:	177.688	462.938	55.5938	102.844
Length  160/ 15, alignment  0/ 9, fail :	147.094	450.531	43.5625	105.438
Length  160/ 16, alignment  1/ 3, found:	155.062	430.594	64.75	109.875
Length  160/ 16, alignment  0/ 9, fail :	143.344	417.469	46.5312	100.5
Length  192/  1, alignment  1/ 3, found:	151.688	24.5938	25.4062	23.875
Length  192/  1, alignment  0/ 9, fail :	153.375	22.75	25.4062	20.1562
Length  192/  2, alignment  1/ 3, found:	151.656	32.625	35.6562	26.2812
Length  192/  2, alignment  0/ 9, fail :	148.844	21.6875	34.4062	22.125
Length  192/  3, alignment  1/ 3, found:	146.375	30.3125	32.375	31.25
Length  192/  3, alignment  0/ 9, fail :	149.719	20.1562	32.9062	20.4062
Length  192/  4, alignment  1/ 3, found:	198.469	224.375	32.4375	177.156
Length  192/  4, alignment  0/ 9, fail :	162.344	199.156	32.1875	167.375
Length  192/  5, alignment  1/ 3, found:	258.625	412.781	35.0938	135.156
Length  192/  5, alignment  0/ 9, fail :	173.5	390.719	32.3125	128.719
Length  192/  6, alignment  1/ 3, found:	165.375	470.688	39.0938	143.156
Length  192/  6, alignment  0/ 9, fail :	163.438	448.75	41.625	129.781
Length  192/  7, alignment  1/ 3, found:	155.938	486.5	55.75	132.844
Length  192/  7, alignment  0/ 9, fail :	160.969	457.656	48.5312	118.938
Length  192/  8, alignment  1/ 3, found:	229.125	532.344	45.125	128.719
Length  192/  8, alignment  0/ 9, fail :	226.562	512.656	45.4375	123.688
Length  192/  9, alignment  1/ 3, found:	160.312	102.969	39.5625	85.5
Length  192/  9, alignment  0/ 9, fail :	154.656	91.5625	44.0312	78.5625
Length  192/ 10, alignment  1/ 3, found:	180.219	110	41.8438	88.5
Length  192/ 10, alignment  0/ 9, fail :	186.438	99.5625	45.75	81.7812
Length  192/ 11, alignment  1/ 3, found:	152.906	30.75	42.7188	32.9062
Length  192/ 11, alignment  0/ 9, fail :	150	86	43.7188	79.5312
Length  192/ 12, alignment  1/ 3, found:	199.75	293.438	45.9375	110.906
Length  192/ 12, alignment  0/ 9, fail :	217.531	276.344	41.1875	107.906
Length  192/ 13, alignment  1/ 3, found:	181.188	149.312	43.0938	98.5938
Length  192/ 13, alignment  0/ 9, fail :	175.281	139.875	33.7188	95.8125
Length  192/ 14, alignment  1/ 3, found:	155.438	29.7188	41.8125	32.7188
Length  192/ 14, alignment  0/ 9, fail :	150.188	19.9062	32.875	19.8125
Length  192/ 15, alignment  1/ 3, found:	151.25	29.2188	39.8438	30.7188
Length  192/ 15, alignment  0/ 9, fail :	149.281	20.7812	34.0625	19.7188
Length  192/ 16, alignment  1/ 3, found:	150.562	28.7188	40.125	29.6562
Length  192/ 16, alignment  0/ 9, fail :	148.938	19.0938	33.2188	20.2812
Length  224/  1, alignment  1/ 3, found:	171.031	23.5938	25.2188	22.875
Length  224/  1, alignment  0/ 9, fail :	169.969	19.5312	25.4062	21.4062
Length  224/  2, alignment  1/ 3, found:	189.094	237.375	35.625	325.438
Length  224/  2, alignment  0/ 9, fail :	186.812	213.281	33.8438	310.75
Length  224/  3, alignment  1/ 3, found:	255.625	421.406	55.375	303.469
Length  224/  3, alignment  0/ 9, fail :	185.094	417.406	52.3438	297.25
Length  224/  4, alignment  1/ 3, found:	222.469	329.344	40.75	190.531
Length  224/  4, alignment  0/ 9, fail :	195	307.406	33.125	176.344
Length  224/  5, alignment  1/ 3, found:	235.656	190.094	37.5938	114.562
Length  224/  5, alignment  0/ 9, fail :	221.781	174.906	33.4062	107.094
Length  224/  6, alignment  1/ 3, found:	242.938	333.406	64.3125	155.281
Length  224/  6, alignment  0/ 9, fail :	182.938	326.594	57.8125	145.688
Length  224/  7, alignment  1/ 3, found:	201.188	92.7812	47.0938	145.562
Length  224/  7, alignment  0/ 9, fail :	188.406	85.2188	38	132.312
Length  224/  8, alignment  1/ 3, found:	188.281	91.9062	48.0938	125.594
Length  224/  8, alignment  0/ 9, fail :	185.844	82.75	40.9375	115.188
Length  224/  9, alignment  1/ 3, found:	219.469	489.062	56.7812	120.406
Length  224/  9, alignment  0/ 9, fail :	188.219	494.906	44.5938	112.688
Length  224/ 10, alignment  1/ 3, found:	176.344	594.969	42.6562	115.781
Length  224/ 10, alignment  0/ 9, fail :	215.219	598.781	34.4688	117.938
Length  224/ 11, alignment  1/ 3, found:	196.25	602.312	56.9688	115.625
Length  224/ 11, alignment  0/ 9, fail :	185.094	589.75	47.2812	110.312
Length  224/ 12, alignment  1/ 3, found:	229	589.062	44.7812	111.781
Length  224/ 12, alignment  0/ 9, fail :	178.312	578.469	33.7188	110
Length  224/ 13, alignment  1/ 3, found:	173.125	36.875	42.4375	37.6562
Length  224/ 13, alignment  0/ 9, fail :	174.906	27.9688	34.0312	31.2188
Length  224/ 14, alignment  1/ 3, found:	174.469	31.3438	43.2812	35.2188
Length  224/ 14, alignment  0/ 9, fail :	171.219	20.1562	33.25	20.4062
Length  224/ 15, alignment  1/ 3, found:	171.906	31.1875	43.0312	33.375
Length  224/ 15, alignment  0/ 9, fail :	170.281	19.5	34.0938	20.0938
Length  224/ 16, alignment  1/ 3, found:	229.625	622.656	67.3125	118.062
Length  224/ 16, alignment  0/ 9, fail :	275.469	597	47.5312	110.75
Length  256/  1, alignment  1/ 3, found:	191.125	22	29.0625	23.7812
Length  256/  1, alignment  0/ 9, fail :	189.656	22.4375	28.8125	20.9688
Length  256/  2, alignment  1/ 3, found:	218.688	101.844	39.875	390.781
Length  256/  2, alignment  0/ 9, fail :	191.5	88.0312	38.6562	374.062
Length  256/  3, alignment  1/ 3, found:	267.094	147.438	50.9375	175.969
Length  256/  3, alignment  0/ 9, fail :	238.719	146.656	58.375	168.438
Length  256/  4, alignment  1/ 3, found:	297.844	171.719	41.75	204.875
Length  256/  4, alignment  0/ 9, fail :	278.125	155.906	43.2188	193.906
Length  256/  5, alignment  1/ 3, found:	248.781	672.719	51.4062	191.625
Length  256/  5, alignment  0/ 9, fail :	218.812	629.125	46.3125	177.781
Length  256/  6, alignment  1/ 3, found:	227.5	157.969	44.1562	165.344
Length  256/  6, alignment  0/ 9, fail :	196.438	134.281	45.8125	155.188
Length  256/  7, alignment  1/ 3, found:	281.719	147.25	68.9688	141.875
Length  256/  7, alignment  0/ 9, fail :	272.969	132.375	56.9688	134.25
Length  256/  8, alignment  1/ 3, found:	239.656	104.875	59.375	132.5
Length  256/  8, alignment  0/ 9, fail :	228.438	89.6562	54.875	128.656
Length  256/  9, alignment  1/ 3, found:	201.688	105.25	50.5625	126.781
Length  256/  9, alignment  0/ 9, fail :	188.531	92.7812	45.5625	120.781
Length  256/ 10, alignment  1/ 3, found:	198.938	108.75	46.5	127.75
Length  256/ 10, alignment  0/ 9, fail :	195.312	89.875	44.0938	122.188
Length  256/ 11, alignment  1/ 3, found:	251.25	107.812	45.25	129.406
Length  256/ 11, alignment  0/ 9, fail :	207.969	91.7188	43.5938	126.938
Length  256/ 12, alignment  1/ 3, found:	255.906	112.188	59	122.438
Length  256/ 12, alignment  0/ 9, fail :	191.938	92.9375	49.625	119.312
Length  256/ 13, alignment  1/ 3, found:	218.812	250.25	45.9375	119.656
Length  256/ 13, alignment  0/ 9, fail :	235.625	218.312	42.1562	111.906
Length  256/ 14, alignment  1/ 3, found:	256.375	159.438	45.375	106.438
Length  256/ 14, alignment  0/ 9, fail :	229.781	132.938	38.3125	101.312
Length  256/ 15, alignment  1/ 3, found:	221.844	153.531	43.8125	107.688
Length  256/ 15, alignment  0/ 9, fail :	219.5	133.438	37	104.875
Length  256/ 16, alignment  1/ 3, found:	195.219	31.375	43.5938	33.7188
Length  256/ 16, alignment  0/ 9, fail :	189.656	21.125	37.0625	21.1562
Length  256/ 16, alignment  1/11, found:	185.594	30.7188	45.0625	32.125
Length  256/ 16, alignment 14/ 5, fail :	189.469	20.4688	37.5	21.6875
Length  256/ 32, alignment  1/11, found:	241.812	483.969	82.8125	158
Length  256/ 32, alignment 14/ 5, fail :	214.625	406.625	37.9062	140.75
Length  256/ 64, alignment  1/11, found:	289.156	659.469	132.062	199.781
Length  256/ 64, alignment 14/ 5, fail :	278.625	564.344	54.625	192
Length  256/128, alignment  1/11, found:	254.156	1063.44	149.156	297.469
Length  256/128, alignment 14/ 5, fail :	266.062	876.25	37.1875	276.281
Length  256/256, alignment  1/11, found:	197.625	48.0312	204.719	46.7812
Length  256/256, alignment 14/ 5, fail :	244.656	37	48.625	38.4688
Length  512/ 16, alignment  1/11, found:	419.562	988.031	68.4375	203.344
Length  512/ 16, alignment 14/ 5, fail :	423.312	944.438	58.1875	184.969
Length  512/ 32, alignment  1/11, found:	469.375	687.75	122.25	171.031
Length  512/ 32, alignment 14/ 5, fail :	451.125	610.75	74.5938	157.938
Length  512/ 64, alignment  1/11, found:	542.125	713.094	152.594	206.344
Length  512/ 64, alignment 14/ 5, fail :	423.844	603.25	86.4375	196.188
Length  512/128, alignment  1/11, found:	575.875	1033.03	169.938	319.75
Length  512/128, alignment 14/ 5, fail :	530.25	861.562	72.9375	289.281
Length  512/256, alignment  1/11, found:	478.562	1827.09	268.156	501.562
Length  512/256, alignment 14/ 5, fail :	464.094	1489.34	108.75	490.281
Length 1024/ 16, alignment  1/11, found:	1144.34	2731.53	190.906	273
Length 1024/ 16, alignment 14/ 5, fail :	905.094	2674.84	175.938	245.938
Length 1024/ 32, alignment  1/11, found:	1396.88	912.844	190.938	277.75
Length 1024/ 32, alignment 14/ 5, fail :	1080.5	821.438	133.844	258.531
Length 1024/ 64, alignment  1/11, found:	1085.31	1043.44	275.719	255.25
Length 1024/ 64, alignment 14/ 5, fail :	831.219	983.531	222.656	246.188
Length 1024/128, alignment  1/11, found:	1063.72	1373	227.094	336.656
Length 1024/128, alignment 14/ 5, fail :	834.5	1158.78	127.438	313.656
Length 1024/256, alignment  1/11, found:	1185.5	1792.38	339.469	520.562
Length 1024/256, alignment 14/ 5, fail :	973.344	1486.59	146.125	496.938
Length 2048/ 16, alignment  1/11, found:	2373.66	5591.16	259	679.156
Length 2048/ 16, alignment 14/ 5, fail :	2568.44	5488.62	258.594	506.375
Length 2048/ 32, alignment  1/11, found:	2336.12	1338.12	280.031	411.188
Length 2048/ 32, alignment 14/ 5, fail :	2975.19	1367.16	300.156	423.281
Length 2048/ 64, alignment  1/11, found:	2689.53	1521.19	343.156	427.344
Length 2048/ 64, alignment 14/ 5, fail :	2055.22	1181.62	262.156	398.062
Length 2048/128, alignment  1/11, found:	2417.09	1749.28	542.25	481.781
Length 2048/128, alignment 14/ 5, fail :	1844.91	1606.91	417.875	443.438
Length 2048/256, alignment  1/11, found:	2483.34	2779.38	605.188	700.531
Length 2048/256, alignment 14/ 5, fail :	2226.88	2280.56	428.75	655.906
Length 4096/ 16, alignment  1/11, found:	4433.34	12332.4	837.844	906.406
Length 4096/ 16, alignment 14/ 5, fail :	3271.81	11565.9	674.094	932.594
Length 4096/ 32, alignment  1/11, found:	5138.44	2845.22	750.469	865.75
Length 4096/ 32, alignment 14/ 5, fail :	5010.66	2697.59	782.844	957
Length 4096/ 64, alignment  1/11, found:	7488.91	2917.91	769.344	1203.41
Length 4096/ 64, alignment 14/ 5, fail :	4257	2388.06	765.438	573.344
Length 4096/128, alignment  1/11, found:	4489.28	2081.5	752.75	559.375
Length 4096/128, alignment 14/ 5, fail :	3241.16	1790	622.906	525.344
Length 4096/256, alignment  1/11, found:	4111.06	2882.34	1150.31	894.312
Length 4096/256, alignment 14/ 5, fail :	4295.91	2585.22	954.25	873.844
Length 8192/ 16, alignment  1/11, found:	7138.59	23243.2	1137.12	1365.81
Length 8192/ 16, alignment 14/ 5, fail :	6339.72	23213.9	1119.91	1331.25
Length 8192/ 32, alignment  1/11, found:	7426.19	5021.47	932.344	1136.06
Length 8192/ 32, alignment 14/ 5, fail :	6746.66	4570.28	919.094	1094.22
Length 8192/ 64, alignment  1/11, found:	7419.38	3298.06	1391.44	902.25
Length 8192/ 64, alignment 14/ 5, fail :	7993.62	2886.53	1262.47	855.031
Length 8192/128, alignment  1/11, found:	9846.44	3832	1396.5	1032
Length 8192/128, alignment 14/ 5, fail :	9284.12	3539.47	1341.25	978.281
Length 8192/256, alignment  1/11, found:	7690.34	4148.91	2065.62	1407.72
Length 8192/256, alignment 14/ 5, fail :	7323.91	3592.12	1838.81	1308.69
Length 16384/ 16, alignment  1/11, found:	18169.7	1687.59	2137.59	2902.53
Length 16384/ 16, alignment 14/ 5, fail :	17939.9	1649.34	2189.44	2926.03
Length 16384/ 32, alignment  1/11, found:	11972.9	8402.16	1843.66	2323.59
Length 16384/ 32, alignment 14/ 5, fail :	11590.4	7881.41	1812	2189.19
Length 16384/ 64, alignment  1/11, found:	15277.4	6759.91	2960.22	2445.75
Length 16384/ 64, alignment 14/ 5, fail :	12981.8	5768.59	2567.97	2098.12
Length 16384/128, alignment  1/11, found:	16708.5	5389.66	2637.47	2265.09
Length 16384/128, alignment 14/ 5, fail :	14253.3	5259.81	2592.88	2244.81
Length 16384/256, alignment  1/11, found:	16223.3	5793.94	3639.69	2347.97
Length 16384/256, alignment 14/ 5, fail :	14504.8	5354.16	3414.56	2275.16
Length 32768/ 16, alignment  1/11, found:	28538.5	92622.6	6911.5	6637.09
Length 32768/ 16, alignment 14/ 5, fail :	27270.2	94286.5	6635.97	6506.91
Length 32768/ 32, alignment  1/11, found:	24917.2	18141.9	4111.75	5167.34
Length 32768/ 32, alignment 14/ 5, fail :	24525.4	18552.6	4207.06	5227.81
Length 32768/ 64, alignment  1/11, found:	26895.8	15716.8	6499.41	3529.47
Length 32768/ 64, alignment 14/ 5, fail :	25748	14867.8	6459.94	3423.19
Length 32768/128, alignment  1/11, found:	29395.9	16135.3	5589.19	4406.19
Length 32768/128, alignment 14/ 5, fail :	31606.4	15711	5583.41	4199.34
Length 32768/256, alignment  1/11, found:	28147.8	12712.2	7496.12	3802.12
Length 32768/256, alignment 14/ 5, fail :	27616.6	11800.4	7519.91	3634.88
Length 65536/ 16, alignment  1/11, found:	52916.5	191315	6267.72	14419.2
Length 65536/ 16, alignment 14/ 5, fail :	52812.1	199282	6774.03	15840.5
Length 65536/ 32, alignment  1/11, found:	52618.7	35869	7037.78	7728.34
Length 65536/ 32, alignment 14/ 5, fail :	51015.3	34784.1	6849.97	7520.66
Length 65536/ 64, alignment  1/11, found:	52333.4	30504.4	11758.8	7301.41
Length 65536/ 64, alignment 14/ 5, fail :	69532.5	33377.6	18215.3	8184.69
Length 65536/128, alignment  1/11, found:	68168.5	19338.9	12825.7	7398.56
Length 65536/128, alignment 14/ 5, fail :	55620.3	17899.6	12606.7	7173.44
Length 65536/256, alignment  1/11, found:	79171.9	16165.1	18497.8	5300.03
Length 65536/256, alignment 14/ 5, fail :	75879	15424.1	17873.2	5167.59
Length 65536/ 64, complex needle 1:	1.77013e+06	29813.8	540251	528319
Length 65536/ 64, complex needle 2:	2.14989e+06	172385	628522	613085
Length 65536/ 64, complex needle 3:	612333	972158	262166	11606.6
Length 65536/256, complex needle 1:	4.7252e+06	19910.1	635893	622140
Length 65536/256, complex needle 2:	6.66394e+06	154452	656570	633301
Length 65536/256, complex needle 3:	608311	969380	265081	4525.44
Length 65536/1024, complex needle 1:	2.03846e+07	10793	111200	12065.5
Length 65536/1024, complex needle 2:	2.26179e+07	152193	202787	157260
Length 65536/1024, complex needle 3:	617044	964861	254446	949440
