                       	basic_strstr	twoway_strstr	__strstr_sse2_unaligned	__strstr_sse2
Length   96/ 14, alignment  0/ 9, fail :	79.9688	282.156	28.9062	88.0938
Length   96/ 15, alignment  1/ 3, found:	102.531	155.812	36.75	99.0938
Length   96/ 15, alignment  0/ 9, fail :	91.625	123.5	24.0938	97.6562
Length   96/ 16, alignment  1/ 3, found:	94.9688	23.4375	37.5	25.4062
Length   96/ 16, alignment  0/ 9, fail :	90.375	13.625	23.4375	14.9375
Length  128/  1, alignment  1/ 3, found:	111.594	19.5625	23.625	18.5
Length  128/  1, alignment  0/ 9, fail :	111.969	15.9062	22.5	18.9375
Length  128/  2, alignment  1/ 3, found:	138.844	112.344	30.5312	212.875
Length  128/  2, alignment  0/ 9, fail :	124.844	82.375	30.0312	199.719
Length  128/  3, alignment  1/ 3, found:	144.031	189.25	30.6562	206.406
Length  128/  3, alignment  0/ 9, fail :	107.406	170.375	29.6562	194.781
Length  128/  4, alignment  1/ 3, found:	111.969	117.5	39.1562	140.75
Length  128/  4, alignment  0/ 9, fail :	103.938	99.125	43.9688	131.156
Length  128/  5, alignment  1/ 3, found:	110.281	388.125	34.0938	111.156
Length  128/  5, alignment  0/ 9, fail :	116.031	392.906	40.9375	123.562
Length  128/  6, alignment  1/ 3, found:	112.219	132.625	35.3125	101.125
Length  128/  6, alignment  0/ 9, fail :	115.781	120.969	40.6875	102.875
Length  128/  7, alignment  1/ 3, found:	126.719	84.4688	36.6875	82.25
Length  128/  7, alignment  0/ 9, fail :	117.688	71.1562	38.0938	79.7812
Length  128/  8, alignment  1/ 3, found:	161.906	191.219	33.6562	96.0625
Length  128/  8, alignment  0/ 9, fail :	162.469	163.938	30.0938	94.9688
Length  128/  9, alignment  1/ 3, found:	116.844	27.375	30.7188	28.125
Length  128/  9, alignment  0/ 9, fail :	110.312	23.875	29.5312	23.125
Length  128/ 10, alignment  1/ 3, found:	110.094	273.5	38.1562	99.0625
Length  128/ 10, alignment  0/ 9, fail :	114.938	286.844	34.0938	91.25
Length  128/ 11, alignment  1/ 3, found:	111.5	374.781	33.5938	92.3438
Length  128/ 11, alignment  0/ 9, fail :	101.719	372.219	29.4062	97.7188
Length  128/ 12, alignment  1/ 3, found:	118.188	27.375	35.6562	29.4062
Length  128/ 12, alignment  0/ 9, fail :	112.625	21.875	29.6562	25.6562
Length  128/ 13, alignment  1/ 3, found:	105.625	359.531	34.4062	99.9375
Length  128/ 13, alignment  0/ 9, fail :	105.781	355.281	29.2812	88.8438
Length  128/ 14, alignment  1/ 3, found:	121.281	309.5	40.6875	93.0938
Length  128/ 14, alignment  0/ 9, fail :	178.125	315.188	32.375	91.3125
Length  128/ 15, alignment  1/ 3, found:	121.688	363.938	36	97.0312
Length  128/ 15, alignment  0/ 9, fail :	118.062	364.5	29.1562	92.8125
Length  128/ 16, alignment  1/ 3, found:	118.75	234.188	34.3438	96.1875
Length  128/ 16, alignment  0/ 9, fail :	107.938	102.656	28.0625	94.1875
Length  160/  1, alignment  1/ 3, found:	131.25	24.9688	21.9375	22.8125
Length  160/  1, alignment  0/ 9, fail :	128.656	22.1875	21.4375	22.6875
Length  160/  2, alignment  1/ 3, found:	164.906	194.094	31.625	160.281
Length  160/  2, alignment  0/ 9, fail :	159.25	179.156	28.3125	149.656
Length  160/  3, alignment  1/ 3, found:	162.594	121.906	47.3438	235.969
Length  160/  3, alignment  0/ 9, fail :	137.656	106.594	41.1875	230.094
Length  160/  4, alignment  1/ 3, found:	157.656	239.844	50.8438	176.438
Length  160/  4, alignment  0/ 9, fail :	129.062	214.375	44.0625	163.188
Length  160/  5, alignment  1/ 3, found:	161.219	151.469	42.1562	143.531
Length  160/  5, alignment  0/ 9, fail :	139.281	129.531	37.9688	132.438
Length  160/  6, alignment  1/ 3, found:	180.469	218.281	45.375	133
Length  160/  6, alignment  0/ 9, fail :	157.406	188.5	44.9375	117.781
Length  160/  7, alignment  1/ 3, found:	133.344	305.312	43.4062	123.25
Length  160/  7, alignment  0/ 9, fail :	133.219	281.156	40.1875	119.656
Length  160/  8, alignment  1/ 3, found:	146.25	418.156	47.9688	124.5
Length  160/  8, alignment  0/ 9, fail :	138.281	381.188	42.75	114.562
Length  160/  9, alignment  1/ 3, found:	155.438	396.438	43.5312	121.531
Length  160/  9, alignment  0/ 9, fail :	138.719	366.25	33.3125	110.312
Length  160/ 10, alignment  1/ 3, found:	181.75	480.719	52.9688	117.219
Length  160/ 10, alignment  0/ 9, fail :	150.375	436.719	42.3438	105.562
Length  160/ 11, alignment  1/ 3, found:	137.875	429.438	40.125	104.531
Length  160/ 11, alignment  0/ 9, fail :	148.844	389.469	29.0312	98.9375
Length  160/ 12, alignment  1/ 3, found:	157.875	351.75	39.2188	99.9375
Length  160/ 12, alignment  0/ 9, fail :	159.5	299.656	29.1562	93.9062
Length  160/ 13, alignment  1/ 3, found:	194.25	474.781	65.0938	102.094
Length  160/ 13, alignment  0/ 9, fail :	180.906	442.281	48.0938	95.4375
Length  160/ 14, alignment  1/ 3, found:	179.125	422.031	58.6875	103.312
Length  160/ 14, alignment  0/ 9, fail :	139.719	412.969	46.125	98.2812
Length  160/ 15, alignment  1/ 3, found:	146.562	466.094	59.875	104.469
Length  160/ 15, alignment  0/ 9, fail :	137.188	449.625	44.8438	106
Length  160/ 16, alignment  1/ 3, found:	153.188	433	63.7188	104.812
Length  160/ 16, alignment  0/ 9, fail :	144.875	414.156	47.9688	99.875
Length  192/  1, alignment  1/ 3, found:	150.125	24.1562	24.6875	24.0938
Length  192/  1, alignment  0/ 9, fail :	152.469	23.125	26.0938	20.9688
Length  192/  2, alignment  1/ 3, found:	156.281	34.4062	35.4062	26.9375
Length  192/  2, alignment  0/ 9, fail :	149.219	20.7188	35.6562	21.0312
Length  192/  3, alignment  1/ 3, found:	148.719	30.2812	34.9688	33.5312
Length  192/  3, alignment  0/ 9, fail :	148.719	19.0625	34.6562	19
Length  192/  4, alignment  1/ 3, found:	205.688	222.562	33.5938	180.406
Length  192/  4, alignment  0/ 9, fail :	166.812	198.094	32.8438	165.281
Length  192/  5, alignment  1/ 3, found:	254	407.031	36.4375	135.281
Length  192/  5, alignment  0/ 9, fail :	167.719	387.219	33.2188	131.625
Length  192/  6, alignment  1/ 3, found:	168.875	472.531	38.9062	142.906
Length  192/  6, alignment  0/ 9, fail :	166.25	456.188	42.8438	132.812
Length  192/  7, alignment  1/ 3, found:	176.281	483.094	54.25	127.656
Length  192/  7, alignment  0/ 9, fail :	161.281	457.875	50	119.312
Length  192/  8, alignment  1/ 3, found:	227.438	528.438	44.875	134.594
Length  192/  8, alignment  0/ 9, fail :	233.562	512.094	45.8125	124.562
Length  192/  9, alignment  1/ 3, found:	161.375	104	42.8438	87.4688
Length  192/  9, alignment  0/ 9, fail :	154.5	84.6562	43.2812	83.9375
Length  192/ 10, alignment  1/ 3, found:	173.875	113.125	41.4375	92.5312
Length  192/ 10, alignment  0/ 9, fail :	178.188	99.4375	43.3438	78.125
Length  192/ 11, alignment  1/ 3, found:	151.062	30.6875	41.375	36.9375
Length  192/ 11, alignment  0/ 9, fail :	153.188	93.5938	42.8438	80.7812
Length  192/ 12, alignment  1/ 3, found:	199.75	289.406	47.125	107.656
Length  192/ 12, alignment  0/ 9, fail :	205.062	275.219	43.6562	106.625
Length  192/ 13, alignment  1/ 3, found:	173.438	152.5	42.1562	101.875
Length  192/ 13, alignment  0/ 9, fail :	177.375	142.969	32.25	93.5312
Length  192/ 14, alignment  1/ 3, found:	150.438	29.5938	39.6562	34.0312
Length  192/ 14, alignment  0/ 9, fail :	148.594	20.2812	32.5	19.9062
Length  192/ 15, alignment  1/ 3, found:	151.719	29.0938	39.4062	29.9062
Length  192/ 15, alignment  0/ 9, fail :	150.25	18.6562	32.7812	19.7188
Length  192/ 16, alignment  1/ 3, found:	150.938	28.5938	40.0938	30.2812
Length  192/ 16, alignment  0/ 9, fail :	149.406	19.0938	32.5938	19.2188
Length  224/  1, alignment  1/ 3, found:	171.469	21.9062	24.9688	21.5
Length  224/  1, alignment  0/ 9, fail :	169.594	19.5312	25.3125	19.6562
Length  224/  2, alignment  1/ 3, found:	205.75	228.719	35.9375	327.75
Length  224/  2, alignment  0/ 9, fail :	190.156	212.594	33.9062	307.969
Length  224/  3, alignment  1/ 3, found:	226.844	424.75	55.1875	303.406
Length  224/  3, alignment  0/ 9, fail :	204.5	421.719	49.9375	297.844
Length  224/  4, alignment  1/ 3, found:	219.438	321.031	43.5938	181.75
Length  224/  4, alignment  0/ 9, fail :	187.75	304	32.6875	177.375
Length  224/  5, alignment  1/ 3, found:	230.719	187.406	42.4375	109.25
Length  224/  5, alignment  0/ 9, fail :	220.281	174.594	34.2188	108.188
Length  224/  6, alignment  1/ 3, found:	213.406	335.094	66.3438	161.594
Length  224/  6, alignment  0/ 9, fail :	185.094	327	55.5312	145.25
Length  224/  7, alignment  1/ 3, found:	206.375	87.125	45.625	145.594
Length  224/  7, alignment  0/ 9, fail :	191.125	82.75	38.3125	132.938
Length  224/  8, alignment  1/ 3, found:	200.125	89.4375	47.5938	117.375
Length  224/  8, alignment  0/ 9, fail :	177.438	80.5	38.4062	117.656
Length  224/  9, alignment  1/ 3, found:	203.031	495.594	55.375	126.5
Length  224/  9, alignment  0/ 9, fail :	186.375	498.469	45.8125	116.781
Length  224/ 10, alignment  1/ 3, found:	208.938	594.5	41.6875	112.094
Length  224/ 10, alignment  0/ 9, fail :	192.562	604.406	34.5312	114
Length  224/ 11, alignment  1/ 3, found:	218.094	604.375	195.031	131.75
Length  224/ 11, alignment  0/ 9, fail :	213.562	650.781	49.2812	123.938
Length  224/ 12, alignment  1/ 3, found:	292.25	646.719	49.6875	123.562
Length  224/ 12, alignment  0/ 9, fail :	238.25	631.281	37.625	121.594
Length  224/ 13, alignment  1/ 3, found:	190.719	42.7188	47.3438	42.2812
Length  224/ 13, alignment  0/ 9, fail :	194.281	29.5312	37.5	32.3125
Length  224/ 14, alignment  1/ 3, found:	192.812	34.8125	49.625	38.8438
Length  224/ 14, alignment  0/ 9, fail :	186.625	22.375	37.6875	22.1875
Length  224/ 15, alignment  1/ 3, found:	186.062	31.9375	49.2812	34.625
Length  224/ 15, alignment  0/ 9, fail :	186.5	20.9688	37.1875	22
Length  224/ 16, alignment  1/ 3, found:	262.938	697.75	69.9688	131.281
Length  224/ 16, alignment  0/ 9, fail :	293.656	660.469	54.6875	121.094
Length  256/  1, alignment  1/ 3, found:	209.25	25.8438	31.5312	25.1562
Length  256/  1, alignment  0/ 9, fail :	189.344	23.375	28.25	20.7188
Length  256/  2, alignment  1/ 3, found:	283.531	99.1875	38.4062	389.156
Length  256/  2, alignment  0/ 9, fail :	193.281	87.1562	39.1562	374.281
Length  256/  3, alignment  1/ 3, found:	251.969	158.094	52.9062	175.969
Length  256/  3, alignment  0/ 9, fail :	237.312	144.344	56.9062	169.469
Length  256/  4, alignment  1/ 3, found:	299.031	171.156	42.9062	203.781
Length  256/  4, alignment  0/ 9, fail :	278.562	157	44.5	195.438
Length  256/  5, alignment  1/ 3, found:	233.781	666.812	48.6562	200.812
Length  256/  5, alignment  0/ 9, fail :	241.281	632.875	45.7812	181.031
Length  256/  6, alignment  1/ 3, found:	226.375	152.719	45.8125	167.906
Length  256/  6, alignment  0/ 9, fail :	257.531	132.688	45	155.812
Length  256/  7, alignment  1/ 3, found:	296.406	143.906	67.875	140.594
Length  256/  7, alignment  0/ 9, fail :	284.188	132.562	58.875	135.094
Length  256/  8, alignment  1/ 3, found:	265.5	109.812	57.4688	133.812
Length  256/  8, alignment  0/ 9, fail :	220.125	89.0938	58	129.656
Length  256/  9, alignment  1/ 3, found:	218.594	107.656	51	124.594
Length  256/  9, alignment  0/ 9, fail :	188.406	90.8438	45.625	122.406
Length  256/ 10, alignment  1/ 3, found:	206.969	106.469	47.4062	124.062
Length  256/ 10, alignment  0/ 9, fail :	186.5	95.3438	43.5938	122.25
Length  256/ 11, alignment  1/ 3, found:	257.531	112.469	47.6562	130.219
Length  256/ 11, alignment  0/ 9, fail :	202.531	90.4688	42.8438	123
Length  256/ 12, alignment  1/ 3, found:	262.344	106.312	54.875	118.469
Length  256/ 12, alignment  0/ 9, fail :	193.719	89.0938	50.375	117.094
Length  256/ 13, alignment  1/ 3, found:	223.25	252.062	46	119.5
Length  256/ 13, alignment  0/ 9, fail :	226.656	220.031	42.9688	112.625
Length  256/ 14, alignment  1/ 3, found:	250.75	157.031	45.3125	107.281
Length  256/ 14, alignment  0/ 9, fail :	202.844	131.438	37.625	100.125
Length  256/ 15, alignment  1/ 3, found:	222	157.531	44.625	105
Length  256/ 15, alignment  0/ 9, fail :	216.656	132.188	38.2188	101.781
Length  256/ 16, alignment  1/ 3, found:	195.156	33.2188	45.5312	32.875
Length  256/ 16, alignment  0/ 9, fail :	189.156	23.8125	37.9688	20.2812
Length  256/ 16, alignment  1/11, found:	200.562	30.75	45.5625	36.2188
Length  256/ 16, alignment 14/ 5, fail :	188.469	20.3438	36.8125	20.7188
Length  256/ 32, alignment  1/11, found:	235.781	482.25	65.8438	155.688
Length  256/ 32, alignment 14/ 5, fail :	216.844	408.156	37.8125	137.906
Length  256/ 64, alignment  1/11, found:	266.031	658.25	126.406	200.188
Length  256/ 64, alignment 14/ 5, fail :	275.469	568.594	54.8125	186.281
Length  256/128, alignment  1/11, found:	266.5	1064.72	148.531	294.594
Length  256/128, alignment 14/ 5, fail :	298.719	882.844	37.0312	276.406
Length  256/256, alignment  1/11, found:	198.281	46.9688	201.938	47.4688
Length  256/256, alignment 14/ 5, fail :	250.312	37.25	49.9375	37.7812
Length  512/ 16, alignment  1/11, found:	421.312	993.469	68	200.062
Length  512/ 16, alignment 14/ 5, fail :	431.625	941.844	58.9375	184.562
Length  512/ 32, alignment  1/11, found:	549.219	691.031	103.031	166.781
Length  512/ 32, alignment 14/ 5, fail :	429.562	606.406	76.4375	157.469
Length  512/ 64, alignment  1/11, found:	585.062	727.094	164.062	205.062
Length  512/ 64, alignment 14/ 5, fail :	406.75	604	92.0625	197.688
Length  512/128, alignment  1/11, found:	551.875	1038.12	172.938	316.844
Length  512/128, alignment 14/ 5, fail :	548.594	867.5	73.5	291.062
Length  512/256, alignment  1/11, found:	487.094	1920.03	267.688	501.312
Length  512/256, alignment 14/ 5, fail :	450.5	1495.09	107.531	490.719
Length 1024/ 16, alignment  1/11, found:	1168	2672.34	189.156	272.125
Length 1024/ 16, alignment 14/ 5, fail :	833.75	2605.31	170.156	245.656
Length 1024/ 32, alignment  1/11, found:	1393.38	938.406	171.469	279.562
Length 1024/ 32, alignment 14/ 5, fail :	1069.25	825	138.906	265.188
Length 1024/ 64, alignment  1/11, found:	1131.69	1042.72	277.562	253.906
Length 1024/ 64, alignment 14/ 5, fail :	875.25	942.281	222.219	252.031
Length 1024/128, alignment  1/11, found:	1350.06	1378.91	226.031	337.625
Length 1024/128, alignment 14/ 5, fail :	973.656	1169	121.906	314.375
Length 1024/256, alignment  1/11, found:	1165.72	1786.22	334.344	522.125
Length 1024/256, alignment 14/ 5, fail :	1046.62	1465.69	143.031	507.719
Length 2048/ 16, alignment  1/11, found:	2489.09	5579.09	267.031	550.094
Length 2048/ 16, alignment 14/ 5, fail :	2244.38	5942.53	260.312	503.031
Length 2048/ 32, alignment  1/11, found:	2355.25	1339.41	277.031	414.375
Length 2048/ 32, alignment 14/ 5, fail :	2248.38	1232.97	273.5	385.906
Length 2048/ 64, alignment  1/11, found:	2316.62	1369.84	352.281	428.5
Length 2048/ 64, alignment 14/ 5, fail :	3073.22	1297.62	294.062	442.5
Length 2048/128, alignment  1/11, found:	2457.44	1772.16	541.812	475.062
Length 2048/128, alignment 14/ 5, fail :	1811.19	1610.09	425.062	445.688
Length 2048/256, alignment  1/11, found:	2403.94	2376.88	551.062	632.594
Length 2048/256, alignment 14/ 5, fail :	1931.12	2084.06	387.344	590.656
Length 4096/ 16, alignment  1/11, found:	4484.53	12267.4	653.656	895.594
Length 4096/ 16, alignment 14/ 5, fail :	3914.62	12282.8	670.812	931.625
Length 4096/ 32, alignment  1/11, found:	4664.41	2624.47	675.688	796.531
Length 4096/ 32, alignment 14/ 5, fail :	5083.56	2685.84	659.219	812.906
Length 4096/ 64, alignment  1/11, found:	4707.09	2490.12	746.656	654.188
Length 4096/ 64, alignment 14/ 5, fail :	4150.09	2228	683.156	615.188
Length 4096/128, alignment  1/11, found:	5150.88	2436.38	795.531	560.25
Length 4096/128, alignment 14/ 5, fail :	3580.41	1920.44	697.938	533.156
Length 4096/256, alignment  1/11, found:	6340.03	3560.56	1307.03	1103.44
Length 4096/256, alignment 14/ 5, fail :	5995.38	2880.72	886.969	861.812
Length 8192/ 16, alignment  1/11, found:	7797.22	23180.2	1146.09	1368
Length 8192/ 16, alignment 14/ 5, fail :	6295.56	24736	1112.88	1327.75
Length 8192/ 32, alignment  1/11, found:	7335.03	4924.97	935.062	1115.53
Length 8192/ 32, alignment 14/ 5, fail :	6391.62	4386.78	911.875	1071.94
Length 8192/ 64, alignment  1/11, found:	7584.62	3173.97	1399.69	861.188
Length 8192/ 64, alignment 14/ 5, fail :	6728.72	2836.28	1239.78	811.281
Length 8192/128, alignment  1/11, found:	9751.97	4785.94	2034.22	1209.69
Length 8192/128, alignment 14/ 5, fail :	10657.2	3458.88	1302.59	943.906
Length 8192/256, alignment  1/11, found:	7754.34	4066.38	2011.44	1362.41
Length 8192/256, alignment 14/ 5, fail :	7155.44	3552.59	1944.41	1283.97
Length 16384/ 16, alignment  1/11, found:	17712.8	1678.72	2084.94	2794.78
Length 16384/ 16, alignment 14/ 5, fail :	17823.4	1652.06	2186.19	2803.84
Length 16384/ 32, alignment  1/11, found:	11781.9	8357	1787.81	2274.53
Length 16384/ 32, alignment 14/ 5, fail :	11574	7748.12	1746.06	2184.56
Length 16384/ 64, alignment  1/11, found:	14431.7	6087.56	2700.56	2206.66
Length 16384/ 64, alignment 14/ 5, fail :	13209.5	5845	2556.84	2103.25
Length 16384/128, alignment  1/11, found:	15645.8	5259.5	2564.59	2208.5
Length 16384/128, alignment 14/ 5, fail :	13810.7	5113.72	2532.25	2190
Length 16384/256, alignment  1/11, found:	17444.5	6306.12	3548.22	2301.47
Length 16384/256, alignment 14/ 5, fail :	14080.6	5202.69	3349.75	2216.56
Length 32768/ 16, alignment  1/11, found:	27760.6	91918.7	7025.56	6631.28
Length 32768/ 16, alignment 14/ 5, fail :	27278.7	91925.8	6669.38	6503.03
Length 32768/ 32, alignment  1/11, found:	24838.8	21189.2	4106.5	5176.91
Length 32768/ 32, alignment 14/ 5, fail :	24652.5	17896	4119.69	5129.44
Length 32768/ 64, alignment  1/11, found:	26032.3	15350.2	6328.88	3430.22
Length 32768/ 64, alignment 14/ 5, fail :	25040.8	14349.4	6311.31	3320.84
Length 32768/128, alignment  1/11, found:	28638.3	15837.6	5412.97	4266.25
Length 32768/128, alignment 14/ 5, fail :	28423.4	16456.8	6420.72	4931.44
Length 32768/256, alignment  1/11, found:	48987.7	63796.6	8816.09	4326.53
Length 32768/256, alignment 14/ 5, fail :	46894.8	13739.4	8081.62	4335.66
Length 65536/ 16, alignment  1/11, found:	53526.5	191895	6332	14336.4
Length 65536/ 16, alignment 14/ 5, fail :	52879.9	188784	6747.25	13958.7
Length 65536/ 32, alignment  1/11, found:	53767.6	34913.5	6878.84	7366.88
Length 65536/ 32, alignment 14/ 5, fail :	50569.7	34770.4	6848.66	7275.91
Length 65536/ 64, alignment  1/11, found:	52148.1	30391.1	11568.3	7264.94
Length 65536/ 64, alignment 14/ 5, fail :	52811.6	30975.7	11340.4	7423.44
Length 65536/128, alignment  1/11, found:	58053.8	18745.2	12407.4	7139.47
Length 65536/128, alignment 14/ 5, fail :	52696.4	17540.8	12218.4	6978.41
Length 65536/256, alignment  1/11, found:	76242.2	15921.2	19799.3	5270.94
Length 65536/256, alignment 14/ 5, fail :	76040.1	15685.2	23618.5	5826.44
Length 65536/ 64, complex needle 1:	1.77353e+06	29151.1	536025	526932
Length 65536/ 64, complex needle 2:	2.15104e+06	167909	620494	613258
Length 65536/ 64, complex needle 3:	611354	974319	262266	11444.6
Length 65536/256, complex needle 1:	4.71395e+06	19914.2	632581	620357
Length 65536/256, complex needle 2:	6.64603e+06	155178	652712	633006
Length 65536/256, complex needle 3:	608809	970635	264432	5010.28
Length 65536/1024, complex needle 1:	2.03031e+07	11188	113264	12682.2
Length 65536/1024, complex needle 2:	2.25154e+07	151265	201031	157065
Length 65536/1024, complex needle 3:	611298	962654	253000	947124
