                       	basic_strstr	twoway_strstr	__strstr_sse2_unaligned	__strstr_sse2
Length  128/ 14, alignment  1/ 3, found:	127.438	301.75	39.4062	92.3438
Length  128/ 14, alignment  0/ 9, fail :	176.375	301.5	31.9375	87.25
Length  128/ 15, alignment  1/ 3, found:	126.094	357.594	33.8438	96.8125
Length  128/ 15, alignment  0/ 9, fail :	117.625	354.438	28.5625	90.0312
Length  128/ 16, alignment  1/ 3, found:	111.594	128.438	34.7188	96.8125
Length  128/ 16, alignment  0/ 9, fail :	97.5	100.625	28.5625	94.4062
Length  160/  1, alignment  1/ 3, found:	130.344	25.4688	22.4375	20.5938
Length  160/  1, alignment  0/ 9, fail :	129.031	21.3125	21.5938	23.6875
Length  160/  2, alignment  1/ 3, found:	162.594	202.781	31.8125	163.594
Length  160/  2, alignment  0/ 9, fail :	156.062	173.812	28.6562	153.781
Length  160/  3, alignment  1/ 3, found:	153.938	118.5	44.2188	235.656
Length  160/  3, alignment  0/ 9, fail :	137.656	102.781	43.2188	227.812
Length  160/  4, alignment  1/ 3, found:	143.406	238.312	49.875	174.375
Length  160/  4, alignment  0/ 9, fail :	133.906	214.75	47.4062	161.781
Length  160/  5, alignment  1/ 3, found:	178.438	150.438	41.375	143.25
Length  160/  5, alignment  0/ 9, fail :	154.562	127.625	35.375	131.812
Length  160/  6, alignment  1/ 3, found:	158.219	214.125	43.2812	128
Length  160/  6, alignment  0/ 9, fail :	136.25	187.344	40.125	121.094
Length  160/  7, alignment  1/ 3, found:	158.5	297.906	42.9688	121.656
Length  160/  7, alignment  0/ 9, fail :	142.438	277.156	38.4062	118.562
Length  160/  8, alignment  1/ 3, found:	145.062	409.031	47.8438	121.844
Length  160/  8, alignment  0/ 9, fail :	135.781	381.469	41.25	115
Length  160/  9, alignment  1/ 3, found:	141.438	392.844	45.0625	122.688
Length  160/  9, alignment  0/ 9, fail :	154.156	365.656	34.0312	112.781
Length  160/ 10, alignment  1/ 3, found:	144.219	478.062	54	116.156
Length  160/ 10, alignment  0/ 9, fail :	134.031	435.938	40.75	108.875
Length  160/ 11, alignment  1/ 3, found:	140.594	430.094	41.1875	103.375
Length  160/ 11, alignment  0/ 9, fail :	136.812	388.312	29.1562	98.2812
Length  160/ 12, alignment  1/ 3, found:	157.344	346.188	41.25	104.594
Length  160/ 12, alignment  0/ 9, fail :	161.719	299.344	30.1562	95.4375
Length  160/ 13, alignment  1/ 3, found:	190.531	475.844	64.5	100.938
Length  160/ 13, alignment  0/ 9, fail :	185.156	443.312	47.4062	96.25
Length  160/ 14, alignment  1/ 3, found:	178.188	427.156	58.625	103.875
Length  160/ 14, alignment  0/ 9, fail :	136.75	415.562	43.4688	98.1562
Length  160/ 15, alignment  1/ 3, found:	179.188	456.938	59.375	104.562
Length  160/ 15, alignment  0/ 9, fail :	176.719	451.125	45.375	103.656
Length  160/ 16, alignment  1/ 3, found:	154.625	432.125	66.0312	105.125
Length  160/ 16, alignment  0/ 9, fail :	145.812	414.656	47.0938	98.6875
Length  192/  1, alignment  1/ 3, found:	149.812	24.1562	25.9062	24.4375
Length  192/  1, alignment  0/ 9, fail :	150.188	21.5938	25.7812	19.7188
Length  192/  2, alignment  1/ 3, found:	153.094	35.2188	37.0625	31.2188
Length  192/  2, alignment  0/ 9, fail :	148.5	20.8438	37.125	20.7188
Length  192/  3, alignment  1/ 3, found:	147.312	29.5312	32.7812	33.5938
Length  192/  3, alignment  0/ 9, fail :	149.562	18.25	33.5938	20.0312
Length  192/  4, alignment  1/ 3, found:	203.406	222.156	33.7812	179.406
Length  192/  4, alignment  0/ 9, fail :	167.219	197	32.375	164.562
Length  192/  5, alignment  1/ 3, found:	271.656	403.375	34.5	159.5
Length  192/  5, alignment  0/ 9, fail :	174.969	536.156	35.9688	143.25
Length  192/  6, alignment  1/ 3, found:	186.844	516.375	43.4062	133.125
Length  192/  6, alignment  0/ 9, fail :	175.656	495.219	45.5625	143.094
Length  192/  7, alignment  1/ 3, found:	182.562	533.562	62.125	140.531
Length  192/  7, alignment  0/ 9, fail :	185.219	501.375	54.5	131.281
Length  192/  8, alignment  1/ 3, found:	242.25	579.5	45.375	144.656
Length  192/  8, alignment  0/ 9, fail :	239.094	554.031	49.375	134.406
Length  192/  9, alignment  1/ 3, found:	179.5	221.906	41.5	85.8125
Length  192/  9, alignment  0/ 9, fail :	160.875	86	44.3125	82.0625
Length  192/ 10, alignment  1/ 3, found:	185.219	104.938	41.4688	93.4688
Length  192/ 10, alignment  0/ 9, fail :	181.5	95.1562	40.875	78.375
Length  192/ 11, alignment  1/ 3, found:	150.375	30.5312	39.375	35.9062
Length  192/ 11, alignment  0/ 9, fail :	151.25	93.9688	41.375	76.5312
Length  192/ 12, alignment  1/ 3, found:	203.094	296.688	50.9375	109.938
Length  192/ 12, alignment  0/ 9, fail :	199.156	276.406	42.1875	106.812
Length  192/ 13, alignment  1/ 3, found:	184.906	149.688	40.1875	97.4062
Length  192/ 13, alignment  0/ 9, fail :	175.719	141.625	32.8125	92.5
Length  192/ 14, alignment  1/ 3, found:	151.844	29.8438	41.0625	32.6562
Length  192/ 14, alignment  0/ 9, fail :	149.375	19.4688	34.0938	19.7188
Length  192/ 15, alignment  1/ 3, found:	154.719	27.4375	39.9062	28.2812
Length  192/ 15, alignment  0/ 9, fail :	149.219	18.9375	33.4688	18.75
Length  192/ 16, alignment  1/ 3, found:	152.969	27.875	41	28.4688
Length  192/ 16, alignment  0/ 9, fail :	149.219	18.6875	33.75	18.625
Length  224/  1, alignment  1/ 3, found:	170.469	20.0938	26.3438	21.1562
Length  224/  1, alignment  0/ 9, fail :	169.406	20.2812	26.375	18.8125
Length  224/  2, alignment  1/ 3, found:	190.625	227.219	34.9688	325.719
Length  224/  2, alignment  0/ 9, fail :	180.906	216.281	33.625	312.344
Length  224/  3, alignment  1/ 3, found:	208.594	425	55.25	306.156
Length  224/  3, alignment  0/ 9, fail :	203.031	419.375	54.8125	297.312
Length  224/  4, alignment  1/ 3, found:	207.938	322.094	41.7812	182.344
Length  224/  4, alignment  0/ 9, fail :	196.062	305.562	33.9062	177
Length  224/  5, alignment  1/ 3, found:	246.562	193.656	39.0938	113.531
Length  224/  5, alignment  0/ 9, fail :	224.25	173.188	34.0938	103.094
Length  224/  6, alignment  1/ 3, found:	255	333.438	65.2812	158.031
Length  224/  6, alignment  0/ 9, fail :	187.375	326.812	56.2812	146.062
Length  224/  7, alignment  1/ 3, found:	206.875	94.8125	46.5	123.531
Length  224/  7, alignment  0/ 9, fail :	188	91	39.1562	119.656
Length  224/  8, alignment  1/ 3, found:	239.531	90.0938	49.375	122.688
Length  224/  8, alignment  0/ 9, fail :	184.344	84.4062	37.875	118.906
Length  224/  9, alignment  1/ 3, found:	229.219	497.875	57.7812	120.281
Length  224/  9, alignment  0/ 9, fail :	195.438	491.438	45.6875	116.031
Length  224/ 10, alignment  1/ 3, found:	186.875	594.188	43.3438	114.969
Length  224/ 10, alignment  0/ 9, fail :	187.906	598.844	33.5938	114.312
Length  224/ 11, alignment  1/ 3, found:	205.75	598.938	58.0938	115.031
Length  224/ 11, alignment  0/ 9, fail :	191.188	585.562	42.4688	112.219
Length  224/ 12, alignment  1/ 3, found:	265.281	588.062	44.875	116.219
Length  224/ 12, alignment  0/ 9, fail :	191.906	578.312	33.0625	111.781
Length  224/ 13, alignment  1/ 3, found:	174.531	37	44.75	37
Length  224/ 13, alignment  0/ 9, fail :	171.562	29.9688	33.5938	33.1875
Length  224/ 14, alignment  1/ 3, found:	172.938	30.625	45.4375	32
Length  224/ 14, alignment  0/ 9, fail :	171.656	20.9375	33.7188	19.75
Length  224/ 15, alignment  1/ 3, found:	173.438	29.9688	46.9062	31.375
Length  224/ 15, alignment  0/ 9, fail :	170.094	20.875	34.1562	19.0625
Length  224/ 16, alignment  1/ 3, found:	235.25	626.156	72.75	116.094
Length  224/ 16, alignment  0/ 9, fail :	273.562	598.719	49.0312	114.375
Length  256/  1, alignment  1/ 3, found:	189.906	23	28.9062	23.3125
Length  256/  1, alignment  0/ 9, fail :	189.844	21.8438	28.0625	19.9062
Length  256/  2, alignment  1/ 3, found:	224.969	102.344	41.6875	390.094
Length  256/  2, alignment  0/ 9, fail :	189.344	86.125	39.5938	375.781
Length  256/  3, alignment  1/ 3, found:	253.031	150.562	50.625	174.812
Length  256/  3, alignment  0/ 9, fail :	241.125	143.594	55.3438	168.125
Length  256/  4, alignment  1/ 3, found:	329.562	169.844	45.3125	203.719
Length  256/  4, alignment  0/ 9, fail :	278.062	155.625	42.125	193.125
Length  256/  5, alignment  1/ 3, found:	238.281	664.344	46.7188	196.125
Length  256/  5, alignment  0/ 9, fail :	231.531	628.094	45.9375	182.75
Length  256/  6, alignment  1/ 3, found:	212.812	152.969	47	173
Length  256/  6, alignment  0/ 9, fail :	201.312	130.906	44.5	155.75
Length  256/  7, alignment  1/ 3, found:	281.312	145.125	64.9062	141.688
Length  256/  7, alignment  0/ 9, fail :	271.906	130.156	57.7812	137.375
Length  256/  8, alignment  1/ 3, found:	239.281	109.312	63.875	133.844
Length  256/  8, alignment  0/ 9, fail :	249.156	94.4375	55.25	131.875
Length  256/  9, alignment  1/ 3, found:	216.406	110.062	52.1562	147.719
Length  256/  9, alignment  0/ 9, fail :	207.594	91.9375	46.4375	122.812
Length  256/ 10, alignment  1/ 3, found:	201.312	108.25	46.25	123.688
Length  256/ 10, alignment  0/ 9, fail :	193.781	92.9688	45.125	127.625
Length  256/ 11, alignment  1/ 3, found:	262.531	109.75	46.625	129.844
Length  256/ 11, alignment  0/ 9, fail :	216.594	89.7812	43.9688	126.719
Length  256/ 12, alignment  1/ 3, found:	251.562	107.844	52.5312	120.531
Length  256/ 12, alignment  0/ 9, fail :	231.969	91.4375	50.8125	117.844
Length  256/ 13, alignment  1/ 3, found:	238.906	249.594	44.6562	117.812
Length  256/ 13, alignment  0/ 9, fail :	224.438	218.469	41.25	112.656
Length  256/ 14, alignment  1/ 3, found:	255.75	154.438	44.2188	109.25
Length  256/ 14, alignment  0/ 9, fail :	275.625	132.812	37.7812	101.094
Length  256/ 15, alignment  1/ 3, found:	219.875	157.219	45.0938	110.312
Length  256/ 15, alignment  0/ 9, fail :	220	134.969	37.125	104.5
Length  256/ 16, alignment  1/ 3, found:	192.25	31.375	46.7188	33.0938
Length  256/ 16, alignment  0/ 9, fail :	189.656	20.9688	38.7188	20.9688
Length  256/ 16, alignment  1/11, found:	186.75	30.2188	44.3125	31.75
Length  256/ 16, alignment 14/ 5, fail :	188.688	19.3125	37.8438	19.9062
Length  256/ 32, alignment  1/11, found:	231.562	487.625	66.9062	153.75
Length  256/ 32, alignment 14/ 5, fail :	214.25	406.875	37.9375	146.438
Length  256/ 64, alignment  1/11, found:	281.531	658.844	129.469	199.594
Length  256/ 64, alignment 14/ 5, fail :	279.406	563.719	55.8438	189.406
Length  256/128, alignment  1/11, found:	255.5	1042.22	148.844	297.562
Length  256/128, alignment 14/ 5, fail :	279.594	857.25	37.625	275.062
Length  256/256, alignment  1/11, found:	200.125	50	221.844	50.5
Length  256/256, alignment 14/ 5, fail :	279.844	36.5	50.25	39.0312
Length  512/ 16, alignment  1/11, found:	406.062	1004.62	67.9375	199.562
Length  512/ 16, alignment 14/ 5, fail :	426.469	944.281	59.0625	182.438
Length  512/ 32, alignment  1/11, found:	524	690.906	115.781	165.719
Length  512/ 32, alignment 14/ 5, fail :	449.094	606.875	74	160.562
Length  512/ 64, alignment  1/11, found:	522.344	722.719	158.25	204.438
Length  512/ 64, alignment 14/ 5, fail :	425.75	595.969	89.6562	196.312
Length  512/128, alignment  1/11, found:	578.375	1022.59	171	313.25
Length  512/128, alignment 14/ 5, fail :	517.344	850.969	69.25	290.281
Length  512/256, alignment  1/11, found:	490.906	1812.84	270.906	504.844
Length  512/256, alignment 14/ 5, fail :	420.688	1474.06	104.688	491.469
Length 1024/ 16, alignment  1/11, found:	1099.88	2664.19	189.344	271.906
Length 1024/ 16, alignment 14/ 5, fail :	824.688	2602.53	170.781	245.375
Length 1024/ 32, alignment  1/11, found:	1311.03	904.688	187.125	275.906
Length 1024/ 32, alignment 14/ 5, fail :	1077.16	835.5	137.469	258.406
Length 1024/ 64, alignment  1/11, found:	1119.22	1031.94	277.406	254.688
Length 1024/ 64, alignment 14/ 5, fail :	815.969	930.875	222.281	248.719
Length 1024/128, alignment  1/11, found:	1001.97	1375.28	229.719	338.188
Length 1024/128, alignment 14/ 5, fail :	959.5	1273.88	132.125	344.344
Length 1024/256, alignment  1/11, found:	1431.16	1781.72	338.625	523.844
Length 1024/256, alignment 14/ 5, fail :	975.375	1496.12	146.375	498
Length 2048/ 16, alignment  1/11, found:	2432	6053.38	288.094	603.312
Length 2048/ 16, alignment 14/ 5, fail :	2475.47	5451.16	259.531	499.469
Length 2048/ 32, alignment  1/11, found:	2361.94	1356.03	283.406	412.031
Length 2048/ 32, alignment 14/ 5, fail :	2245.5	1248.78	274.5	388
Length 2048/ 64, alignment  1/11, found:	2351.62	1392.34	311.5	424.969
Length 2048/ 64, alignment 14/ 5, fail :	1823.62	1183.22	266.25	391.938
Length 2048/128, alignment  1/11, found:	2528.84	1937.25	582.781	528.25
Length 2048/128, alignment 14/ 5, fail :	1948.44	1780.06	545.969	448.656
Length 2048/256, alignment  1/11, found:	2322.75	2726.66	598.344	701.094
Length 2048/256, alignment 14/ 5, fail :	2163.75	2280.94	417.781	652.188
Length 4096/ 16, alignment  1/11, found:	4145.09	12350.9	709.344	981.25
Length 4096/ 16, alignment 14/ 5, fail :	3625.62	12187.9	670.75	927.594
Length 4096/ 32, alignment  1/11, found:	5143.78	3095.28	965.156	1175.81
Length 4096/ 32, alignment 14/ 5, fail :	6783.19	2979.69	921.625	996.156
Length 4096/ 64, alignment  1/11, found:	4899.34	2452.66	754.781	666.188
Length 4096/ 64, alignment 14/ 5, fail :	4112.47	2239.81	700.469	613.188
Length 4096/128, alignment  1/11, found:	4635.06	2216.16	810.281	569.75
Length 4096/128, alignment 14/ 5, fail :	3506.09	1926.5	728.344	696.875
Length 4096/256, alignment  1/11, found:	4400.06	3089.31	1177.5	969.656
Length 4096/256, alignment 14/ 5, fail :	3881.44	2848.34	970.875	940.938
Length 8192/ 16, alignment  1/11, found:	8643.28	23766.8	1109.75	1358.62
Length 8192/ 16, alignment 14/ 5, fail :	6307.91	22557.2	1096.72	1305.12
Length 8192/ 32, alignment  1/11, found:	7661.5	5922.56	1351.5	1812.97
Length 8192/ 32, alignment 14/ 5, fail :	8878.19	4276.69	894	1049.69
Length 8192/ 64, alignment  1/11, found:	7807.69	3254.91	1400.38	867.219
Length 8192/ 64, alignment 14/ 5, fail :	6483.38	2806.69	1232.31	817.312
Length 8192/128, alignment  1/11, found:	9235.78	3734.72	1396.56	995.25
Length 8192/128, alignment 14/ 5, fail :	9087.56	3454.38	1285.22	942.594
Length 8192/256, alignment  1/11, found:	7665.88	4089.72	2024.34	1372.66
Length 8192/256, alignment 14/ 5, fail :	7098.94	3570.97	1833.81	1313.25
Length 16384/ 16, alignment  1/11, found:	18550.2	1689.16	2119.84	2856.69
Length 16384/ 16, alignment 14/ 5, fail :	17908.6	1646.03	2180.28	2822.53
Length 16384/ 32, alignment  1/11, found:	11652.8	8302.5	1786.59	2276.5
Length 16384/ 32, alignment 14/ 5, fail :	11586.3	7742.69	1749.91	2184.44
Length 16384/ 64, alignment  1/11, found:	14372.4	6145.88	2715.22	2214.78
Length 16384/ 64, alignment 14/ 5, fail :	13049.8	5856.03	2569.97	2114.84
Length 16384/128, alignment  1/11, found:	17576.5	5852.44	3006.94	2512.16
Length 16384/128, alignment 14/ 5, fail :	13718.1	5134.03	2604.22	2187.28
Length 16384/256, alignment  1/11, found:	14850.9	5646.31	3603.62	2307.28
Length 16384/256, alignment 14/ 5, fail :	13452.2	5208.09	3374.22	2216.47
Length 32768/ 16, alignment  1/11, found:	27833.3	92610.6	10747.5	7274.75
Length 32768/ 16, alignment 14/ 5, fail :	93318.8	96565.4	6548.16	6552.88
Length 32768/ 32, alignment  1/11, found:	25267.7	18254.9	4107.69	5198.91
Length 32768/ 32, alignment 14/ 5, fail :	26473.6	18168	4159.91	5227.53
Length 32768/ 64, alignment  1/11, found:	26951.4	15529.1	6344.16	3496.53
Length 32768/ 64, alignment 14/ 5, fail :	25489.8	14561.1	6361.84	3339.25
Length 32768/128, alignment  1/11, found:	28662.1	16488.4	5942.53	4576.06
Length 32768/128, alignment 14/ 5, fail :	28391.7	15243.4	5237.56	4164.53
Length 32768/256, alignment  1/11, found:	27526.1	12646.7	7450.44	3788.78
Length 32768/256, alignment 14/ 5, fail :	27173.7	11746.2	7486.25	3636.09
Length 65536/ 16, alignment  1/11, found:	52919.9	191065	6346.31	14300.2
Length 65536/ 16, alignment 14/ 5, fail :	52845.9	189065	6723.22	14782.2
Length 65536/ 32, alignment  1/11, found:	51671.4	34775.7	6902.94	7412.03
Length 65536/ 32, alignment 14/ 5, fail :	50676.2	35000.8	6847.69	7294.72
Length 65536/ 64, alignment  1/11, found:	55543.6	31433.2	14539.8	8044.38
Length 65536/ 64, alignment 14/ 5, fail :	55115.2	29693.2	10877	7185.62
Length 65536/128, alignment  1/11, found:	55189.3	18499.9	12455.1	7124.78
Length 65536/128, alignment 14/ 5, fail :	55152.3	17697.1	12336.3	7027.91
Length 65536/256, alignment  1/11, found:	77049.8	16932.1	18361.9	5278.75
Length 65536/256, alignment 14/ 5, fail :	75890	15573.9	17930	5126.34
Length 65536/ 64, complex needle 1:	1.78281e+06	30394.3	544482	539882
Length 65536/ 64, complex needle 2:	2.20098e+06	169814	630050	626597
Length 65536/ 64, complex needle 3:	625100	994035	268247	11518
Length 65536/256, complex needle 1:	4.7614e+06	19984.6	628596	620371
Length 65536/256, complex needle 2:	6.63836e+06	154672	652048	634151
Length 65536/256, complex needle 3:	608806	972031	265261	4991.84
Length 65536/1024, complex needle 1:	2.03157e+07	11422.1	112642	12105.4
Length 65536/1024, complex needle 2:	2.25745e+07	153764	203239	157198
Length 65536/1024, complex needle 3:	610490	961539	257896	950731
