                       	basic_strstr	twoway_strstr	__strstr_sse2_unaligned	__strstr_sse2
Length   96/  1, alignment  1/ 3, found:	91.7812	20.3438	20.9062	16.0938
Length   96/  1, alignment  0/ 9, fail :	91.125	15.9062	17.0312	17.1875
Length   96/  2, alignment  1/ 3, found:	88.4062	190.688	26.5	152.844
Length   96/  2, alignment  0/ 9, fail :	88.4375	175.719	25.0312	138.719
Length   96/  3, alignment  1/ 3, found:	89.1562	93.3438	32.0625	157.344
Length   96/  3, alignment  0/ 9, fail :	86.9375	78.9062	29.4688	148.094
Length   96/  4, alignment  1/ 3, found:	83.3438	93.75	26.5	134.094
Length   96/  4, alignment  0/ 9, fail :	87.375	80.4062	23.3125	120.906
Length   96/  5, alignment  1/ 3, found:	83.6875	197.406	32.5	104.469
Length   96/  5, alignment  0/ 9, fail :	75.5938	183.906	26.875	95.0625
Length   96/  6, alignment  1/ 3, found:	105.25	304.594	28.7812	102.594
Length   96/  6, alignment  0/ 9, fail :	102.312	312.75	22.8125	93.6562
Length   96/  7, alignment  1/ 3, found:	83.7812	288.469	28.8125	92.5
Length   96/  7, alignment  0/ 9, fail :	77.625	248.469	23	215.812
Length   96/  8, alignment  1/ 3, found:	97.6875	26.625	28.3125	27.9688
Length   96/  8, alignment  0/ 9, fail :	92.1875	14.4375	23.3125	15.8438
Length   96/  9, alignment  1/ 3, found:	121.031	123.625	34.0312	91.6875
Length   96/  9, alignment  0/ 9, fail :	130.625	93.8125	27.3125	89.9688
Length   96/ 10, alignment  1/ 3, found:	84.7812	248.469	32.0312	107.812
Length   96/ 10, alignment  0/ 9, fail :	86.875	256.781	23.7188	98.7812
Length   96/ 11, alignment  1/ 3, found:	96.75	290.094	36.8125	96.125
Length   96/ 11, alignment  0/ 9, fail :	94.2812	293.875	27.5625	89.7812
Length   96/ 12, alignment  1/ 3, found:	78.4375	291.812	35.0312	88.0625
Length   96/ 12, alignment  0/ 9, fail :	95.25	290.594	25.0312	85.875
Length   96/ 13, alignment  1/ 3, found:	94	26.125	33.3438	25.4062
Length   96/ 13, alignment  0/ 9, fail :	92.0312	15.0938	23.125	14.375
Length   96/ 14, alignment  1/ 3, found:	80.7188	285.156	40.7812	89.2812
Length   96/ 14, alignment  0/ 9, fail :	95.6875	280.844	26.5	85.9062
Length   96/ 15, alignment  1/ 3, found:	89.7188	151.344	35.4688	95.4062
Length   96/ 15, alignment  0/ 9, fail :	87.6562	121.469	24	97.2812
Length   96/ 16, alignment  1/ 3, found:	91.9062	24.9062	37.25	28.125
Length   96/ 16, alignment  0/ 9, fail :	91.3125	14.75	23.7812	15.4062
Length  128/  1, alignment  1/ 3, found:	112.531	19.25	23.875	17.3125
Length  128/  1, alignment  0/ 9, fail :	820.312	17.9375	23.6562	15.7188
Length  128/  2, alignment  1/ 3, found:	134.656	102.281	33.9062	216.875
Length  128/  2, alignment  0/ 9, fail :	155.562	88.0625	34.9062	214.375
Length  128/  3, alignment  1/ 3, found:	127.625	199	28.8438	216.719
Length  128/  3, alignment  0/ 9, fail :	174.844	182.312	30.7812	208.688
Length  128/  4, alignment  1/ 3, found:	128.969	122.25	40.25	149.906
Length  128/  4, alignment  0/ 9, fail :	118	104	46.4062	138.656
Length  128/  5, alignment  1/ 3, found:	118.188	412.625	36.625	118.125
Length  128/  5, alignment  0/ 9, fail :	124.094	418.375	43.2188	114.875
Length  128/  6, alignment  1/ 3, found:	128.625	145.656	40.5625	111.969
Length  128/  6, alignment  0/ 9, fail :	116.469	128.688	44.875	225.469
Length  128/  7, alignment  1/ 3, found:	128.531	86.4375	35.1562	84.2812
Length  128/  7, alignment  0/ 9, fail :	123.875	70.4688	39.2188	78.125
Length  128/  8, alignment  1/ 3, found:	169.406	191.812	34.4375	99.8125
Length  128/  8, alignment  0/ 9, fail :	163.938	169.875	29.5312	99.125
Length  128/  9, alignment  1/ 3, found:	123.406	25.9688	34.8438	31.5625
Length  128/  9, alignment  0/ 9, fail :	114.562	22.6875	30.0938	26.8125
Length  128/ 10, alignment  1/ 3, found:	109.75	283.594	39.7812	98.5312
Length  128/ 10, alignment  0/ 9, fail :	176.594	293.031	33.5938	93.4062
Length  128/ 11, alignment  1/ 3, found:	112.875	384.625	34.5312	98.4062
Length  128/ 11, alignment  0/ 9, fail :	111.906	376.781	30.4688	99.1562
Length  128/ 12, alignment  1/ 3, found:	122.125	28.0625	36	31.0938
Length  128/ 12, alignment  0/ 9, fail :	116.594	24.9062	29.2812	26.375
Length  128/ 13, alignment  1/ 3, found:	112.969	363.906	34.9062	98.9688
Length  128/ 13, alignment  0/ 9, fail :	107.094	361.125	29.1562	91.25
Length  128/ 14, alignment  1/ 3, found:	143.844	324.906	40.5625	95.4062
Length  128/ 14, alignment  0/ 9, fail :	176.031	319.562	33.5	90.4375
Length  128/ 15, alignment  1/ 3, found:	123	375.969	37.5938	101.375
Length  128/ 15, alignment  0/ 9, fail :	128.688	373.281	29.7812	94.3438
Length  128/ 16, alignment  1/ 3, found:	122	128.594	36.75	104.156
Length  128/ 16, alignment  0/ 9, fail :	157.656	107	29.7812	95.9375
Length  160/  1, alignment  1/ 3, found:	136.344	27.5625	22.125	24.4062
Length  160/  1, alignment  0/ 9, fail :	134.719	25.7812	22.6875	21.9375
Length  160/  2, alignment  1/ 3, found:	172.812	203.094	32.5938	168.125
Length  160/  2, alignment  0/ 9, fail :	164.188	182.875	29.7188	156.219
Length  160/  3, alignment  1/ 3, found:	152.531	130.344	46.8125	248.656
Length  160/  3, alignment  0/ 9, fail :	157.188	107.094	41.3125	238.531
Length  160/  4, alignment  1/ 3, found:	194.125	250.938	53.1562	183.188
Length  160/  4, alignment  0/ 9, fail :	160.875	229.938	45.75	171.781
Length  160/  5, alignment  1/ 3, found:	162.219	155.562	42.4375	153.094
Length  160/  5, alignment  0/ 9, fail :	142.812	132.438	40.0625	137.938
Length  160/  6, alignment  1/ 3, found:	168.562	223.688	46.7812	137.25
Length  160/  6, alignment  0/ 9, fail :	145.812	194.906	42.25	127.406
Length  160/  7, alignment  1/ 3, found:	143.344	315.375	46.1875	125.344
Length  160/  7, alignment  0/ 9, fail :	156.156	292.188	40.5625	124.094
Length  160/  8, alignment  1/ 3, found:	158.312	434.719	50.9375	132.906
Length  160/  8, alignment  0/ 9, fail :	152.469	397.125	42.5625	123.562
Length  160/  9, alignment  1/ 3, found:	155.625	415.125	44.1562	129.719
Length  160/  9, alignment  0/ 9, fail :	167.344	384.969	36.875	117.031
Length  160/ 10, alignment  1/ 3, found:	159.5	496.594	52.6875	125.406
Length  160/ 10, alignment  0/ 9, fail :	139.094	455.938	43.0312	113.688
Length  160/ 11, alignment  1/ 3, found:	153.219	450.781	45.5	104.812
Length  160/ 11, alignment  0/ 9, fail :	176.344	406.188	30.0938	104.75
Length  160/ 12, alignment  1/ 3, found:	167.688	368.594	40.6875	101.969
Length  160/ 12, alignment  0/ 9, fail :	169.375	313.125	29.7188	97.7188
Length  160/ 13, alignment  1/ 3, found:	206.594	496.562	67.4062	103.375
Length  160/ 13, alignment  0/ 9, fail :	191.75	463.906	50.5	102.312
Length  160/ 14, alignment  1/ 3, found:	193.844	447.938	61.3438	107.344
Length  160/ 14, alignment  0/ 9, fail :	145.062	435.906	46.25	99.0312
Length  160/ 15, alignment  1/ 3, found:	146.781	463.281	57.8438	108.875
Length  160/ 15, alignment  0/ 9, fail :	139.594	446.594	44.625	103.094
Length  160/ 16, alignment  1/ 3, found:	150.875	435.781	65.1875	108.75
Length  160/ 16, alignment  0/ 9, fail :	143.031	413.781	46.6875	98.9062
Length  192/  1, alignment  1/ 3, found:	152.156	25.4062	25.4062	22.625
Length  192/  1, alignment  0/ 9, fail :	150.625	22.3125	25.625	21.9062
Length  192/  2, alignment  1/ 3, found:	151.562	33.875	35.7812	27.375
Length  192/  2, alignment  0/ 9, fail :	149.438	20.7188	36.0625	21.3125
Length  192/  3, alignment  1/ 3, found:	153.594	29.3438	36.5625	34.3438
Length  192/  3, alignment  0/ 9, fail :	149.688	19.5625	33.2188	19.5312
Length  192/  4, alignment  1/ 3, found:	208.281	227	33	172.406
Length  192/  4, alignment  0/ 9, fail :	162.281	201.438	33.0625	165.719
Length  192/  5, alignment  1/ 3, found:	260.812	406.844	36.125	132.188
Length  192/  5, alignment  0/ 9, fail :	179.906	388.125	32.625	130.344
Length  192/  6, alignment  1/ 3, found:	175.719	469.75	40.1875	121.594
Length  192/  6, alignment  0/ 9, fail :	176.219	452.562	44.9062	128.781
Length  192/  7, alignment  1/ 3, found:	176.094	487.625	55.8438	130.531
Length  192/  7, alignment  0/ 9, fail :	151.5	456.75	49.5625	118.562
Length  192/  8, alignment  1/ 3, found:	229.25	532.906	45.6875	131.281
Length  192/  8, alignment  0/ 9, fail :	229.188	506.5	54.875	126.531
Length  192/  9, alignment  1/ 3, found:	159.031	107.875	42.7188	86.25
Length  192/  9, alignment  0/ 9, fail :	156.312	87.5625	44.625	78.9688
Length  192/ 10, alignment  1/ 3, found:	186.156	108.812	42.0938	88.4688
Length  192/ 10, alignment  0/ 9, fail :	178.875	95.8125	44.0938	81.1875
Length  192/ 11, alignment  1/ 3, found:	153	30.75	40.25	34.8438
Length  192/ 11, alignment  0/ 9, fail :	150.438	91.4375	41	79.4062
Length  192/ 12, alignment  1/ 3, found:	198.531	285.594	46.1875	108.688
Length  192/ 12, alignment  0/ 9, fail :	207.719	277.125	41.8125	108.688
Length  192/ 13, alignment  1/ 3, found:	185.031	147.219	42.0312	100.625
Length  192/ 13, alignment  0/ 9, fail :	176.844	144.969	32.75	92.0938
Length  192/ 14, alignment  1/ 3, found:	151	29.9062	40.3125	31.0625
Length  192/ 14, alignment  0/ 9, fail :	148.344	20.2188	33	20.7188
Length  192/ 15, alignment  1/ 3, found:	153.969	27.5625	39.0312	29.6562
Length  192/ 15, alignment  0/ 9, fail :	149.75	18.6875	32.25	19.75
Length  192/ 16, alignment  1/ 3, found:	152.094	27.75	40.3125	29.6562
Length  192/ 16, alignment  0/ 9, fail :	149.312	18.9688	33.5312	21.0312
Length  224/  1, alignment  1/ 3, found:	170.344	20.7188	24.5938	21.5
Length  224/  1, alignment  0/ 9, fail :	169.688	19.2812	24.2812	20.4688
Length  224/  2, alignment  1/ 3, found:	189.75	232.375	35.3125	326.281
Length  224/  2, alignment  0/ 9, fail :	183.375	211.719	33.5938	310.531
Length  224/  3, alignment  1/ 3, found:	282.375	424.188	54.375	302.5
Length  224/  3, alignment  0/ 9, fail :	190.875	418.969	52.2812	297.406
Length  224/  4, alignment  1/ 3, found:	187.438	325.625	39.7812	192.75
Length  224/  4, alignment  0/ 9, fail :	188.531	301.125	32.75	182.5
Length  224/  5, alignment  1/ 3, found:	232.938	190.531	37.4062	111.656
Length  224/  5, alignment  0/ 9, fail :	221.031	167.875	33.3438	105.312
Length  224/  6, alignment  1/ 3, found:	195.5	334.781	61.4688	157.688
Length  224/  6, alignment  0/ 9, fail :	188.469	327.5	54.875	146.406
Length  224/  7, alignment  1/ 3, found:	191.312	92.3125	47.2812	145.156
Length  224/  7, alignment  0/ 9, fail :	186.688	83.1875	39.5312	118.938
Length  224/  8, alignment  1/ 3, found:	193.844	90.8125	48.3438	117.188
Length  224/  8, alignment  0/ 9, fail :	193.906	81.0938	39.0938	115.219
Length  224/  9, alignment  1/ 3, found:	215.656	488.375	55.5625	121.938
Length  224/  9, alignment  0/ 9, fail :	195.688	493.812	44.0938	111.375
Length  224/ 10, alignment  1/ 3, found:	225.531	596.469	45.25	114.188
Length  224/ 10, alignment  0/ 9, fail :	183.75	598	34.875	115.844
Length  224/ 11, alignment  1/ 3, found:	213.531	598.844	57.4688	117.219
Length  224/ 11, alignment  0/ 9, fail :	191.125	584.562	44.5	110.781
Length  224/ 12, alignment  1/ 3, found:	307.531	586.219	43.8438	111.219
Length  224/ 12, alignment  0/ 9, fail :	261.312	576.844	33.5312	109.75
Length  224/ 13, alignment  1/ 3, found:	173.062	35.0938	44.5938	37.0625
Length  224/ 13, alignment  0/ 9, fail :	173.312	28.25	34.0625	31.0625
Length  224/ 14, alignment  1/ 3, found:	177.406	31.625	44.4688	32.5
Length  224/ 14, alignment  0/ 9, fail :	170.25	19.3125	33.9062	21.5
Length  224/ 15, alignment  1/ 3, found:	176.219	28.9375	44.4688	30.6875
Length  224/ 15, alignment  0/ 9, fail :	168.75	19.2812	33.9688	18.9375
Length  224/ 16, alignment  1/ 3, found:	274.969	629.938	61.8438	117.438
Length  224/ 16, alignment  0/ 9, fail :	261.406	600.375	46.25	114.562
Length  256/  1, alignment  1/ 3, found:	190.938	23.9375	28.0625	23
Length  256/  1, alignment  0/ 9, fail :	190.406	21.375	28.375	20.5938
Length  256/  2, alignment  1/ 3, found:	235.094	98.2812	40.1562	387.062
Length  256/  2, alignment  0/ 9, fail :	189.031	85.9688	39.5938	373.531
Length  256/  3, alignment  1/ 3, found:	252.656	155.188	48.0312	172.938
Length  256/  3, alignment  0/ 9, fail :	240.656	143.156	55.25	166.719
Length  256/  4, alignment  1/ 3, found:	305.625	172.875	43.0312	207.156
Length  256/  4, alignment  0/ 9, fail :	276.219	156.844	41.7188	194.75
Length  256/  5, alignment  1/ 3, found:	245.562	669.062	48.9062	196.438
Length  256/  5, alignment  0/ 9, fail :	215.25	631.656	45.5625	179.531
Length  256/  6, alignment  1/ 3, found:	196.125	154.5	46.5312	163.469
Length  256/  6, alignment  0/ 9, fail :	207.031	124.688	44.7188	151.125
Length  256/  7, alignment  1/ 3, found:	279.594	145.156	62.2188	143.469
Length  256/  7, alignment  0/ 9, fail :	271.969	129.094	56.4688	134.156
Length  256/  8, alignment  1/ 3, found:	255	106.5	59.9375	138.125
Length  256/  8, alignment  0/ 9, fail :	226.094	85.6562	57.9688	130.781
Length  256/  9, alignment  1/ 3, found:	234.438	102.656	50.0312	123.906
Length  256/  9, alignment  0/ 9, fail :	200.75	90.4375	47.9688	118.188
Length  256/ 10, alignment  1/ 3, found:	197.156	110.312	48.25	130.656
Length  256/ 10, alignment  0/ 9, fail :	187.688	91.6875	44.1562	123.188
Length  256/ 11, alignment  1/ 3, found:	261.469	107.781	49.5312	134.156
Length  256/ 11, alignment  0/ 9, fail :	197.781	95.625	40.875	122.469
Length  256/ 12, alignment  1/ 3, found:	266.906	106.156	52.9062	120.969
Length  256/ 12, alignment  0/ 9, fail :	199.5	88.8438	52.0312	115.062
Length  256/ 13, alignment  1/ 3, found:	224.875	250.438	47.2188	114.188
Length  256/ 13, alignment  0/ 9, fail :	240.594	218.375	41	110.062
Length  256/ 14, alignment  1/ 3, found:	257.094	162.719	44.7188	108.844
Length  256/ 14, alignment  0/ 9, fail :	248.156	134.281	37.4688	102.906
Length  256/ 15, alignment  1/ 3, found:	220.969	156.125	45.625	108.594
Length  256/ 15, alignment  0/ 9, fail :	217.031	130.094	37.5312	103.406
Length  256/ 16, alignment  1/ 3, found:	189.969	31.9375	44.875	34.4688
Length  256/ 16, alignment  0/ 9, fail :	189.844	22.5	37.25	21.3438
Length  256/ 16, alignment  1/11, found:	186.781	31.0312	45.25	31.5312
Length  256/ 16, alignment 14/ 5, fail :	189.406	19.5312	36.7812	20.4688
Length  256/ 32, alignment  1/11, found:	236.438	481.469	65.3438	154.938
Length  256/ 32, alignment 14/ 5, fail :	215.312	409.094	37.375	141.25
Length  256/ 64, alignment  1/11, found:	284.281	646.906	128.719	199.438
Length  256/ 64, alignment 14/ 5, fail :	278.312	566.531	56.7188	188.406
Length  256/128, alignment  1/11, found:	271.938	1033.78	155.656	299.344
Length  256/128, alignment 14/ 5, fail :	253.969	857.625	37.5625	273.812
Length  256/256, alignment  1/11, found:	197.812	46.2188	231.469	47.9062
Length  256/256, alignment 14/ 5, fail :	252	36.6875	48.7812	40.375
Length  512/ 16, alignment  1/11, found:	417.156	981.125	71.1875	201.438
Length  512/ 16, alignment 14/ 5, fail :	432.625	938.719	57.0312	188.156
Length  512/ 32, alignment  1/11, found:	454.594	689.938	128	166.844
Length  512/ 32, alignment 14/ 5, fail :	409.531	603.188	78.4688	160.312
Length  512/ 64, alignment  1/11, found:	590.156	715.594	166.406	208.5
Length  512/ 64, alignment 14/ 5, fail :	540.969	600.875	94.1562	197.469
Length  512/128, alignment  1/11, found:	557.688	1025.38	172	315.438
Length  512/128, alignment 14/ 5, fail :	560.75	860.625	71.1562	287
Length  512/256, alignment  1/11, found:	484.844	1877.72	269.25	500.219
Length  512/256, alignment 14/ 5, fail :	472.281	1482.81	106.531	494.438
Length 1024/ 16, alignment  1/11, found:	1108.81	2677.75	185.156	263.219
Length 1024/ 16, alignment 14/ 5, fail :	818.656	2671.47	203.75	273.906
Length 1024/ 32, alignment  1/11, found:	1481.91	1166.84	245.625	379.75
Length 1024/ 32, alignment 14/ 5, fail :	1517.81	1109.34	175.969	310.531
Length 1024/ 64, alignment  1/11, found:	1518.19	1501.62	358.406	521.969
Length 1024/ 64, alignment 14/ 5, fail :	1626.97	1440.28	465.312	359.938
Length 1024/128, alignment  1/11, found:	1617.03	1934.38	334.844	485.594
Length 1024/128, alignment 14/ 5, fail :	1454.03	1642.38	195.562	456.562
Length 1024/256, alignment  1/11, found:	1680.19	2677.47	515.062	745
Length 1024/256, alignment 14/ 5, fail :	1460.38	1889.75	194.344	572.781
Length 2048/ 16, alignment  1/11, found:	3003.53	5955.28	490.406	790.219
Length 2048/ 16, alignment 14/ 5, fail :	3284.12	6104.75	367.156	578.094
Length 2048/ 32, alignment  1/11, found:	3147.75	1843.66	384.438	525.406
Length 2048/ 32, alignment 14/ 5, fail :	3283.41	1493.38	349.844	474.938
Length 2048/ 64, alignment  1/11, found:	3230.31	1707.81	515.75	570.5
Length 2048/ 64, alignment 14/ 5, fail :	2866.84	1322.44	293.594	435.062
Length 2048/128, alignment  1/11, found:	2676.12	1947.28	587.156	518.219
Length 2048/128, alignment 14/ 5, fail :	2774.44	1767.66	561.562	455.75
Length 2048/256, alignment  1/11, found:	2947.25	2528	609.594	695.656
Length 2048/256, alignment 14/ 5, fail :	2563.19	2666.16	451.25	810.031
Length 4096/ 16, alignment  1/11, found:	6591.53	14054.2	1117.06	1855.22
Length 4096/ 16, alignment 14/ 5, fail :	8687.31	14564.5	1034.66	1084.81
Length 4096/ 32, alignment  1/11, found:	6207.59	3064.84	1052.47	995.125
Length 4096/ 32, alignment 14/ 5, fail :	6277.88	2873.5	1013.97	926.656
Length 4096/ 64, alignment  1/11, found:	6183.31	2653.53	1105.22	789.938
Length 4096/ 64, alignment 14/ 5, fail :	6062.16	2467.56	1033.66	730.656
Length 4096/128, alignment  1/11, found:	6118.88	2750.09	1074.22	744.812
Length 4096/128, alignment 14/ 5, fail :	5945.06	2426.75	943.312	700.469
Length 4096/256, alignment  1/11, found:	6404.94	4084.75	1669.56	1219.97
Length 4096/256, alignment 14/ 5, fail :	6280.22	3665.09	1404.19	1200.69
Length 8192/ 16, alignment  1/11, found:	11375.4	23552.6	1494.97	1699.72
Length 8192/ 16, alignment 14/ 5, fail :	11038.2	23998.8	1136.12	1357.28
Length 8192/ 32, alignment  1/11, found:	7534.22	4979.72	930.438	1115.47
Length 8192/ 32, alignment 14/ 5, fail :	6487.12	4461.41	913.688	1059.91
Length 8192/ 64, alignment  1/11, found:	7122.81	3255.41	1380.22	862.188
Length 8192/ 64, alignment 14/ 5, fail :	6385.16	2865.88	1246.41	807.312
Length 8192/128, alignment  1/11, found:	9190.5	3757.34	1348.28	990.5
Length 8192/128, alignment 14/ 5, fail :	9064.09	3451.59	1264.91	943.156
Length 8192/256, alignment  1/11, found:	7536.56	4055.28	2158.44	1357.72
Length 8192/256, alignment 14/ 5, fail :	7593.22	3627.03	1845.09	1311.84
Length 16384/ 16, alignment  1/11, found:	18078	1680.22	2158.19	2850.72
Length 16384/ 16, alignment 14/ 5, fail :	19294.8	1650.34	2187.22	2813.25
Length 16384/ 32, alignment  1/11, found:	11660.1	8293.25	1775.75	2260.97
Length 16384/ 32, alignment 14/ 5, fail :	11596.9	7806.75	1750.88	2190.12
Length 16384/ 64, alignment  1/11, found:	14310.3	6132.81	2733.56	2206.81
Length 16384/ 64, alignment 14/ 5, fail :	13097.3	5793.91	2605.59	2393.16
Length 16384/128, alignment  1/11, found:	16096.2	5302.97	2572.62	2219.84
Length 16384/128, alignment 14/ 5, fail :	14215.6	5135.03	2513.94	2190.06
Length 16384/256, alignment  1/11, found:	16067.8	7363.19	4740.25	2542.5
Length 16384/256, alignment 14/ 5, fail :	16107.2	5778.22	3730.47	2436.5
Length 32768/ 16, alignment  1/11, found:	30850.2	94262.6	6932.59	6643.06
Length 32768/ 16, alignment 14/ 5, fail :	27526.5	91890	6735.91	6504.78
Length 32768/ 32, alignment  1/11, found:	24649	18429.1	4085.66	5174.44
Length 32768/ 32, alignment 14/ 5, fail :	24577.3	18109.8	4118.84	5124.38
Length 32768/ 64, alignment  1/11, found:	26377.9	15629.1	6499.03	3511.16
Length 32768/ 64, alignment 14/ 5, fail :	27437	15002.2	6449.41	3397.06
Length 32768/128, alignment  1/11, found:	29323.3	16067.7	5514.09	4350.84
Length 32768/128, alignment 14/ 5, fail :	29030.1	15575.3	5552.69	4256.5
Length 32768/256, alignment  1/11, found:	28427	13017.5	7664.03	3865.41
Length 32768/256, alignment 14/ 5, fail :	27934.3	12076.8	7317.31	3638.09
Length 65536/ 16, alignment  1/11, found:	52927.7	190709	6270.78	14249.7
Length 65536/ 16, alignment 14/ 5, fail :	52913.8	190163	6833.16	13910.2
Length 65536/ 32, alignment  1/11, found:	51662.8	35834.9	6885.5	7395.44
Length 65536/ 32, alignment 14/ 5, fail :	51358.7	34746.2	7068.59	7234.53
Length 65536/ 64, alignment  1/11, found:	52810.7	31022.2	11376.7	7272.16
Length 65536/ 64, alignment 14/ 5, fail :	53272.6	30249.9	11214.2	7295.31
Length 65536/128, alignment  1/11, found:	54590.1	18602.9	12453.3	7109.19
Length 65536/128, alignment 14/ 5, fail :	51982	17293.7	12259.8	6967.25
Length 65536/256, alignment  1/11, found:	78624.2	16015.2	18223.3	5330
Length 65536/256, alignment 14/ 5, fail :	76068.4	16242.5	17955.1	5138.28
Length 65536/ 64, complex needle 1:	1.77165e+06	29790.8	541969	539717
Length 65536/ 64, complex needle 2:	2.20185e+06	168363	630241	626687
Length 65536/ 64, complex needle 3:	621398	996073	268376	11572
Length 65536/256, complex needle 1:	4.75157e+06	19636.3	628467	619811
Length 65536/256, complex needle 2:	6.62982e+06	151546	652656	632905
Length 65536/256, complex needle 3:	608643	971896	263261	5033.97
Length 65536/1024, complex needle 1:	2.0272e+07	11299.6	112738	12358.2
Length 65536/1024, complex needle 2:	2.25259e+07	151350	199995	157161
Length 65536/1024, complex needle 3:	617951	962683	255845	950192
