                       	basic_strstr	twoway_strstr	__strstr_sse2_unaligned	__strstr_sse2
Length   64/ 15, alignment  0/ 9, fail :	59.25	235.5	23.875	92.0625
Length   64/ 16, alignment  1/ 3, found:	60.1562	243.594	27.75	90.0625
Length   64/ 16, alignment  0/ 9, fail :	63.625	221.469	26.0938	83.0625
Length   96/  1, alignment  1/ 3, found:	92.0625	20.9062	21.8125	16.7188
Length   96/  1, alignment  0/ 9, fail :	94.3125	19.2812	17.5	16.5312
Length   96/  2, alignment  1/ 3, found:	87.8438	199.688	28.7188	155.438
Length   96/  2, alignment  0/ 9, fail :	83.1562	174.688	25.4688	142.375
Length   96/  3, alignment  1/ 3, found:	98.0938	98.4688	32.9375	160.906
Length   96/  3, alignment  0/ 9, fail :	88.1562	80.9062	32.4375	154.719
Length   96/  4, alignment  1/ 3, found:	95.4062	95.6875	27.375	114.812
Length   96/  4, alignment  0/ 9, fail :	78.5312	80.8125	23.9688	126.562
Length   96/  5, alignment  1/ 3, found:	77.1875	197.281	37.8438	101.406
Length   96/  5, alignment  0/ 9, fail :	78.25	187.562	28.3438	100.562
Length   96/  6, alignment  1/ 3, found:	110.344	308.094	28.1875	102.531
Length   96/  6, alignment  0/ 9, fail :	107.969	317.5	24.5938	94.0312
Length   96/  7, alignment  1/ 3, found:	82.3125	301.5	31.0938	91.6875
Length   96/  7, alignment  0/ 9, fail :	76.5312	253.281	23	86.6875
Length   96/  8, alignment  1/ 3, found:	105.781	28.875	31.0625	25.4688
Length   96/  8, alignment  0/ 9, fail :	92.9062	15.6562	23.625	17.9375
Length   96/  9, alignment  1/ 3, found:	121.531	114.125	33.5312	98.2812
Length   96/  9, alignment  0/ 9, fail :	129.969	93.5938	29.2188	88.1562
Length   96/ 10, alignment  1/ 3, found:	83.1562	243.031	32.125	111.094
Length   96/ 10, alignment  0/ 9, fail :	85.4062	254.281	23.0625	103.156
Length   96/ 11, alignment  1/ 3, found:	106.719	292.625	38.7812	98.9688
Length   96/ 11, alignment  0/ 9, fail :	87.6562	294.281	28.3438	89.2188
Length   96/ 12, alignment  1/ 3, found:	83.3438	292	36.125	88.5938
Length   96/ 12, alignment  0/ 9, fail :	93.0938	298.594	25.2188	86.375
Length   96/ 13, alignment  1/ 3, found:	97.4688	25.6562	36.1875	27.6875
Length   96/ 13, alignment  0/ 9, fail :	92.125	16.4062	23.375	15.7812
Length   96/ 14, alignment  1/ 3, found:	90.6875	284.656	38.7188	91.3125
Length   96/ 14, alignment  0/ 9, fail :	113.594	286.188	26.625	86.1562
Length   96/ 15, alignment  1/ 3, found:	94.7812	150.125	36.25	96.0625
Length   96/ 15, alignment  0/ 9, fail :	88.2188	123.75	23.625	95.5625
Length   96/ 16, alignment  1/ 3, found:	93.7188	26.375	38.7188	25.0312
Length   96/ 16, alignment  0/ 9, fail :	91.625	16.0312	23.9062	15.375
Length  128/  1, alignment  1/ 3, found:	111.094	21.0938	23.8125	16.3438
Length  128/  1, alignment  0/ 9, fail :	112.219	19.25	22.4375	17.2188
Length  128/  2, alignment  1/ 3, found:	124.469	99.1875	31	218.625
Length  128/  2, alignment  0/ 9, fail :	126.781	88.5312	30.6875	201.5
Length  128/  3, alignment  1/ 3, found:	116.406	188.594	28.25	202.125
Length  128/  3, alignment  0/ 9, fail :	115.969	171.469	29.0625	193.719
Length  128/  4, alignment  1/ 3, found:	127.156	111.656	35.125	139.781
Length  128/  4, alignment  0/ 9, fail :	114.906	101.906	41.5	128.656
Length  128/  5, alignment  1/ 3, found:	120.094	391.375	34.8438	113.438
Length  128/  5, alignment  0/ 9, fail :	116.406	387.25	40.0312	107.094
Length  128/  6, alignment  1/ 3, found:	116.469	129.75	36.9688	101.094
Length  128/  6, alignment  0/ 9, fail :	107.719	118.625	42.25	102.719
Length  128/  7, alignment  1/ 3, found:	125.594	81.6875	34.4062	80.2188
Length  128/  7, alignment  0/ 9, fail :	121.906	68.9688	38.5312	78.5625
Length  128/  8, alignment  1/ 3, found:	165.062	182.906	35.0312	96.4688
Length  128/  8, alignment  0/ 9, fail :	162.469	162.531	29.7812	94.3438
Length  128/  9, alignment  1/ 3, found:	120.656	25.2188	32.6562	27.0625
Length  128/  9, alignment  0/ 9, fail :	113.156	21.6562	29.3438	22.4375
Length  128/ 10, alignment  1/ 3, found:	117.719	277.188	37.6875	97.9688
Length  128/ 10, alignment  0/ 9, fail :	171.688	284.906	34.5	93.5938
Length  128/ 11, alignment  1/ 3, found:	107.406	369.875	31.4062	95.5625
Length  128/ 11, alignment  0/ 9, fail :	103.281	373.062	30.0938	96.5625
Length  128/ 12, alignment  1/ 3, found:	117.688	26.3438	32.625	29.4688
Length  128/ 12, alignment  0/ 9, fail :	113	23.7188	29	22.875
Length  128/ 13, alignment  1/ 3, found:	108.562	345.906	34.7188	95.5625
Length  128/ 13, alignment  0/ 9, fail :	115.969	348.531	28.3125	88.8438
Length  128/ 14, alignment  1/ 3, found:	116.875	302.594	38.5938	91.9375
Length  128/ 14, alignment  0/ 9, fail :	173.625	301	32.5312	87
Length  128/ 15, alignment  1/ 3, found:	117.812	358.156	34.9062	94.8438
Length  128/ 15, alignment  0/ 9, fail :	111.844	350.625	29.0312	88.75
Length  128/ 16, alignment  1/ 3, found:	101.625	121.906	35.6875	96.5625
Length  128/ 16, alignment  0/ 9, fail :	97.5312	102.594	28.9375	95.0625
Length  160/  1, alignment  1/ 3, found:	130.156	26.6875	22.2812	21.4688
Length  160/  1, alignment  0/ 9, fail :	129.281	21.5625	22.3125	20
Length  160/  2, alignment  1/ 3, found:	165.188	198.781	31	158.062
Length  160/  2, alignment  0/ 9, fail :	159.438	174.969	29.3438	146.062
Length  160/  3, alignment  1/ 3, found:	149.5	117.938	42.3438	236.094
Length  160/  3, alignment  0/ 9, fail :	135.781	98.2188	42.6562	231.594
Length  160/  4, alignment  1/ 3, found:	148.906	233.875	51.5938	175.219
Length  160/  4, alignment  0/ 9, fail :	131.594	218.875	47.8438	165.188
Length  160/  5, alignment  1/ 3, found:	174.125	145.094	43.5938	142.5
Length  160/  5, alignment  0/ 9, fail :	143.594	124.594	35.4688	133.219
Length  160/  6, alignment  1/ 3, found:	167.719	216.906	44.9375	126.969
Length  160/  6, alignment  0/ 9, fail :	132.25	186.781	42.3125	120.969
Length  160/  7, alignment  1/ 3, found:	127.375	296	43.7188	128.25
Length  160/  7, alignment  0/ 9, fail :	134.281	280.125	39.5312	120.906
Length  160/  8, alignment  1/ 3, found:	152.062	414.031	44.7188	124.031
Length  160/  8, alignment  0/ 9, fail :	141.688	384.844	41.8125	114.312
Length  160/  9, alignment  1/ 3, found:	155.25	395.375	45.875	115.25
Length  160/  9, alignment  0/ 9, fail :	137.656	365.062	33.5	115.188
Length  160/ 10, alignment  1/ 3, found:	140.375	479.688	50.0625	116.969
Length  160/ 10, alignment  0/ 9, fail :	164.125	435	39.8438	109.5
Length  160/ 11, alignment  1/ 3, found:	146.125	435.469	44.4062	103.156
Length  160/ 11, alignment  0/ 9, fail :	133.875	386.344	30.5938	99.75
Length  160/ 12, alignment  1/ 3, found:	158.375	351.375	39.6562	98.0938
Length  160/ 12, alignment  0/ 9, fail :	163.75	304.875	29.4688	99.625
Length  160/ 13, alignment  1/ 3, found:	189.906	478.156	63.2188	99.6875
Length  160/ 13, alignment  0/ 9, fail :	180.5	444.094	46.9688	96.25
Length  160/ 14, alignment  1/ 3, found:	177.312	425.625	57.0312	103.938
Length  160/ 14, alignment  0/ 9, fail :	140.594	413.594	46.9688	95.125
Length  160/ 15, alignment  1/ 3, found:	177.812	459.938	58.5	110.375
Length  160/ 15, alignment  0/ 9, fail :	179.281	448.344	44.5312	102.406
Length  160/ 16, alignment  1/ 3, found:	162.875	436.625	62.0312	107.281
Length  160/ 16, alignment  0/ 9, fail :	147.719	413.031	45.625	101.094
Length  192/  1, alignment  1/ 3, found:	150.75	23.625	25.7188	23.3438
Length  192/  1, alignment  0/ 9, fail :	150.125	25.0938	25.4062	22.3438
Length  192/  2, alignment  1/ 3, found:	154.062	33.3438	37.625	29.6562
Length  192/  2, alignment  0/ 9, fail :	149.031	21.6562	37.2188	21.2188
Length  192/  3, alignment  1/ 3, found:	148.719	29.9688	33.8438	32.9688
Length  192/  3, alignment  0/ 9, fail :	149.656	19.5312	35.9375	20.4688
Length  192/  4, alignment  1/ 3, found:	196.938	220.594	32.875	175.594
Length  192/  4, alignment  0/ 9, fail :	169.188	200.688	33.6562	166.25
Length  192/  5, alignment  1/ 3, found:	269.438	405.562	33.8438	135.156
Length  192/  5, alignment  0/ 9, fail :	197.531	388.25	33.0625	130.656
Length  192/  6, alignment  1/ 3, found:	178.438	466.25	39.375	141.094
Length  192/  6, alignment  0/ 9, fail :	164.938	452.906	41.8438	129.156
Length  192/  7, alignment  1/ 3, found:	177.062	485.594	54.5625	129.188
Length  192/  7, alignment  0/ 9, fail :	193.781	459.969	50.1875	118.75
Length  192/  8, alignment  1/ 3, found:	230.906	531.844	44.625	131.344
Length  192/  8, alignment  0/ 9, fail :	230.344	509.906	47.4062	124.094
Length  192/  9, alignment  1/ 3, found:	158.938	110.531	42.5938	87.5625
Length  192/  9, alignment  0/ 9, fail :	158.406	85.25	47.0938	77.0625
Length  192/ 10, alignment  1/ 3, found:	180.812	104.75	41.5625	88.9062
Length  192/ 10, alignment  0/ 9, fail :	165.406	91.625	45.625	83.0312
Length  192/ 11, alignment  1/ 3, found:	154.562	30.9688	39.7812	32.5
Length  192/ 11, alignment  0/ 9, fail :	149.812	90.4375	42.0938	81.1562
Length  192/ 12, alignment  1/ 3, found:	202.719	290.781	46.9688	111.969
Length  192/ 12, alignment  0/ 9, fail :	201.156	277.875	42.125	109.562
Length  192/ 13, alignment  1/ 3, found:	177.75	151.406	45.125	102.594
Length  192/ 13, alignment  0/ 9, fail :	175.531	141.656	34.0938	96.1875
Length  192/ 14, alignment  1/ 3, found:	151.969	29.7188	41.1875	31.5625
Length  192/ 14, alignment  0/ 9, fail :	149.781	19.5312	33.2188	20.5938
Length  192/ 15, alignment  1/ 3, found:	155.375	27.7812	41.625	31.5625
Length  192/ 15, alignment  0/ 9, fail :	149.5	19.5312	33.4062	20.5312
Length  192/ 16, alignment  1/ 3, found:	147.031	27.75	40.125	30.8438
Length  192/ 16, alignment  0/ 9, fail :	148.656	19.2188	32.5938	20.2188
Length  224/  1, alignment  1/ 3, found:	170.906	23.4688	24.5938	21.2812
Length  224/  1, alignment  0/ 9, fail :	170.094	20.4062	24.9688	20.3438
Length  224/  2, alignment  1/ 3, found:	192.094	231.656	34.6562	325.781
Length  224/  2, alignment  0/ 9, fail :	183	206.688	32.3125	310.312
Length  224/  3, alignment  1/ 3, found:	275.531	418.469	55.6875	306.062
Length  224/  3, alignment  0/ 9, fail :	171.844	420.312	52	298.219
Length  224/  4, alignment  1/ 3, found:	232.375	321.25	41.125	190.156
Length  224/  4, alignment  0/ 9, fail :	201.594	303.594	33.9062	172.688
Length  224/  5, alignment  1/ 3, found:	235.688	191.688	39.5	111.906
Length  224/  5, alignment  0/ 9, fail :	228.812	172.688	33.3438	107.406
Length  224/  6, alignment  1/ 3, found:	207.312	332.062	64.25	154.875
Length  224/  6, alignment  0/ 9, fail :	183.25	328.062	57.5938	146.125
Length  224/  7, alignment  1/ 3, found:	193.469	89.4688	48.4062	144.469
Length  224/  7, alignment  0/ 9, fail :	188.938	86.0625	38.4062	134.75
Length  224/  8, alignment  1/ 3, found:	206.188	87.3438	45.6875	143
Length  224/  8, alignment  0/ 9, fail :	182.812	79.625	38.5938	113.25
Length  224/  9, alignment  1/ 3, found:	336.344	494.719	59.125	120.156
Length  224/  9, alignment  0/ 9, fail :	219.062	494.781	47.0625	113.188
Length  224/ 10, alignment  1/ 3, found:	213.656	594.531	43.7812	118.062
Length  224/ 10, alignment  0/ 9, fail :	193.219	597.5	34.4062	112.344
Length  224/ 11, alignment  1/ 3, found:	232.938	598.969	56.4062	115.062
Length  224/ 11, alignment  0/ 9, fail :	185.125	589.469	46.4375	110
Length  224/ 12, alignment  1/ 3, found:	293.781	587	45.4375	113.312
Length  224/ 12, alignment  0/ 9, fail :	203.781	573.812	33.4375	109.938
Length  224/ 13, alignment  1/ 3, found:	172.812	36.25	44.9688	42.0312
Length  224/ 13, alignment  0/ 9, fail :	175.406	28.7188	33.3125	31.3125
Length  224/ 14, alignment  1/ 3, found:	174.438	30.7812	43.0938	35.5625
Length  224/ 14, alignment  0/ 9, fail :	171.344	20.2188	32.7812	22.1875
Length  224/ 15, alignment  1/ 3, found:	171.781	30.0312	45.6875	37.125
Length  224/ 15, alignment  0/ 9, fail :	169.969	19.3125	33.8438	19.4688
Length  224/ 16, alignment  1/ 3, found:	236.344	628.469	63.6875	117.562
Length  224/ 16, alignment  0/ 9, fail :	266.719	601.344	46.6562	111.906
Length  256/  1, alignment  1/ 3, found:	190.094	21.9062	28.375	23.75
Length  256/  1, alignment  0/ 9, fail :	188.719	22.2812	29.1562	23.5625
Length  256/  2, alignment  1/ 3, found:	225.594	99.75	39.5938	389.469
Length  256/  2, alignment  0/ 9, fail :	189.281	86.3125	41.875	374
Length  256/  3, alignment  1/ 3, found:	265.844	148.906	50.9688	174.75
Length  256/  3, alignment  0/ 9, fail :	238.125	142.625	55.3125	167.656
Length  256/  4, alignment  1/ 3, found:	283	175.531	41.4688	210.375
Length  256/  4, alignment  0/ 9, fail :	282.75	155.719	42.5312	193.906
Length  256/  5, alignment  1/ 3, found:	235.156	661.812	48.0312	198.281
Length  256/  5, alignment  0/ 9, fail :	244.719	629.938	50.0625	180.219
Length  256/  6, alignment  1/ 3, found:	227.938	151.062	46.125	170.656
Length  256/  6, alignment  0/ 9, fail :	200.688	126.25	45.125	159.094
Length  256/  7, alignment  1/ 3, found:	278.906	140.188	59.9062	142.938
Length  256/  7, alignment  0/ 9, fail :	273.938	128.5	55.7812	139.469
Length  256/  8, alignment  1/ 3, found:	247.062	108.281	62.2812	132.688
Length  256/  8, alignment  0/ 9, fail :	224.281	87.3125	57.5938	128.906
Length  256/  9, alignment  1/ 3, found:	206.281	103.719	50.5	151.75
Length  256/  9, alignment  0/ 9, fail :	191	88.5938	50.25	118.625
Length  256/ 10, alignment  1/ 3, found:	206.406	109.125	50.5	126.875
Length  256/ 10, alignment  0/ 9, fail :	188.531	88.7188	42.4688	127.75
Length  256/ 11, alignment  1/ 3, found:	259.812	113.938	48.4062	130.781
Length  256/ 11, alignment  0/ 9, fail :	197.094	89.6562	40.9375	126.75
Length  256/ 12, alignment  1/ 3, found:	300.562	106.531	53.3438	120.406
Length  256/ 12, alignment  0/ 9, fail :	220.312	89.4688	49.2188	118.875
Length  256/ 13, alignment  1/ 3, found:	216.906	248.594	51.7812	116.219
Length  256/ 13, alignment  0/ 9, fail :	192.688	216.344	44.2812	113.688
Length  256/ 14, alignment  1/ 3, found:	271.156	163.938	45.1875	108.5
Length  256/ 14, alignment  0/ 9, fail :	279.312	134.719	37.8438	106.406
Length  256/ 15, alignment  1/ 3, found:	216.531	154.688	44.4062	104.938
Length  256/ 15, alignment  0/ 9, fail :	217.406	129.031	37.25	104.688
Length  256/ 16, alignment  1/ 3, found:	190.219	30.5938	45.75	33.3125
Length  256/ 16, alignment  0/ 9, fail :	190.25	23.125	37.7188	23.0625
Length  256/ 16, alignment  1/11, found:	190.219	30.0938	45.9375	32.5312
Length  256/ 16, alignment 14/ 5, fail :	189.344	21.0312	38.25	21.5312
Length  256/ 32, alignment  1/11, found:	245.938	484.375	69.2188	160.375
Length  256/ 32, alignment 14/ 5, fail :	213.219	563.094	41.3125	148.469
Length  256/ 64, alignment  1/11, found:	306.125	703.125	143.469	217.844
Length  256/ 64, alignment 14/ 5, fail :	307.969	620.688	60.6875	205.062
Length  256/128, alignment  1/11, found:	276.969	1139.28	162.406	325.906
Length  256/128, alignment 14/ 5, fail :	285.844	948.25	41.625	301.438
Length  256/256, alignment  1/11, found:	194.844	48.8438	204.688	48.7812
Length  256/256, alignment 14/ 5, fail :	251.75	37.5	51.6562	38.8438
Length  512/ 16, alignment  1/11, found:	422.719	975.219	68.3125	202.375
Length  512/ 16, alignment 14/ 5, fail :	431.719	942.969	58.875	189.594
Length  512/ 32, alignment  1/11, found:	501.812	686.719	101.031	169.25
Length  512/ 32, alignment 14/ 5, fail :	440.781	601.125	75.7812	155.375
Length  512/ 64, alignment  1/11, found:	545.812	722.344	160.969	206.781
Length  512/ 64, alignment 14/ 5, fail :	490.688	599.531	89.7812	201.812
Length  512/128, alignment  1/11, found:	559.656	1023.66	174.344	308.469
Length  512/128, alignment 14/ 5, fail :	565.688	856.938	71.0312	291.188
Length  512/256, alignment  1/11, found:	476.438	1866.56	271.719	503.781
Length  512/256, alignment 14/ 5, fail :	444.312	1482.47	109.25	485.469
Length 1024/ 16, alignment  1/11, found:	1086	2665.38	190.094	273.875
Length 1024/ 16, alignment 14/ 5, fail :	911.281	2603.72	169.906	243.469
Length 1024/ 32, alignment  1/11, found:	1354.34	900.469	173.562	272.219
Length 1024/ 32, alignment 14/ 5, fail :	1076	819.812	136.312	259.812
Length 1024/ 64, alignment  1/11, found:	1038.78	1033.03	280.031	253.156
Length 1024/ 64, alignment 14/ 5, fail :	813.062	943.406	221.344	250.062
Length 1024/128, alignment  1/11, found:	1158.69	1381.16	228.75	336.75
Length 1024/128, alignment 14/ 5, fail :	920.156	1166.88	123.625	319.125
Length 1024/256, alignment  1/11, found:	1212.75	1803.97	341.781	519.781
Length 1024/256, alignment 14/ 5, fail :	1110.31	1473.81	146.062	495.656
Length 2048/ 16, alignment  1/11, found:	2403.16	5544	266.281	543.312
Length 2048/ 16, alignment 14/ 5, fail :	2486.56	5753.81	259.625	504.906
Length 2048/ 32, alignment  1/11, found:	2401.44	1352.72	283.906	411.531
Length 2048/ 32, alignment 14/ 5, fail :	2246.16	1238.28	276.906	424.438
Length 2048/ 64, alignment  1/11, found:	2504.44	1496.16	342.312	471.031
Length 2048/ 64, alignment 14/ 5, fail :	2053.62	1301.09	289.938	440.906
Length 2048/128, alignment  1/11, found:	2510.59	1756.38	538.688	473.531
Length 2048/128, alignment 14/ 5, fail :	1793.44	1612.16	418.031	445.406
Length 2048/256, alignment  1/11, found:	2239.62	2260.66	555.375	632.344
Length 2048/256, alignment 14/ 5, fail :	1914.09	2131.69	417.219	653.375
Length 4096/ 16, alignment  1/11, found:	4193	11803.9	644.5	894.125
Length 4096/ 16, alignment 14/ 5, fail :	3382.81	11429.4	671.188	1016.84
Length 4096/ 32, alignment  1/11, found:	4687.53	2908.53	838.031	793.812
Length 4096/ 32, alignment 14/ 5, fail :	5136.5	2745.22	767.5	812.062
Length 4096/ 64, alignment  1/11, found:	4299.22	2241.34	875.812	655.312
Length 4096/ 64, alignment 14/ 5, fail :	4014.31	2239.34	886.781	754.062
Length 4096/128, alignment  1/11, found:	7793.75	3973.25	800.156	569.594
Length 4096/128, alignment 14/ 5, fail :	4940.75	2625.41	1222.25	534.625
Length 4096/256, alignment  1/11, found:	4517.94	3813.81	1225.72	990.656
Length 4096/256, alignment 14/ 5, fail :	3906.69	3252.94	962.812	943.25
Length 8192/ 16, alignment  1/11, found:	7778.41	23117.3	1133.94	1376.75
Length 8192/ 16, alignment 14/ 5, fail :	6233.12	22778.8	1085.72	1310.03
Length 8192/ 32, alignment  1/11, found:	6971.66	4841.78	912.594	1090
Length 8192/ 32, alignment 14/ 5, fail :	6297.12	4274.88	884.188	1045.91
Length 8192/ 64, alignment  1/11, found:	8306.28	3592.16	1518.69	1051.28
Length 8192/ 64, alignment 14/ 5, fail :	6468.72	2841.88	1251.72	795.281
Length 8192/128, alignment  1/11, found:	9339.38	3764.97	1344.84	997.594
Length 8192/128, alignment 14/ 5, fail :	9773.88	4020.66	1403.09	1036.5
Length 8192/256, alignment  1/11, found:	8295.38	4097.69	2001.03	1367.31
Length 8192/256, alignment 14/ 5, fail :	7491.56	3635.72	1841.34	1312.97
Length 16384/ 16, alignment  1/11, found:	18090.8	1693.44	2140.38	2854.41
Length 16384/ 16, alignment 14/ 5, fail :	17874.1	1648.16	2186.59	2810.06
Length 16384/ 32, alignment  1/11, found:	11647.9	8288.03	1837.72	2265.22
Length 16384/ 32, alignment 14/ 5, fail :	11920.4	7734.28	1757.72	2190.91
Length 16384/ 64, alignment  1/11, found:	13766.7	6097.53	2692	2192.28
Length 16384/ 64, alignment 14/ 5, fail :	12966.5	5797.16	2560.5	2107.31
Length 16384/128, alignment  1/11, found:	15491.3	5340.97	2570.66	2227
Length 16384/128, alignment 14/ 5, fail :	13945.2	5237.62	2544.91	2168.5
Length 16384/256, alignment  1/11, found:	16959.8	5684.22	3628.84	2304.38
Length 16384/256, alignment 14/ 5, fail :	14719.7	5241.5	3334.59	2565.84
Length 32768/ 16, alignment  1/11, found:	29726.6	91506.9	6943.56	6630.91
Length 32768/ 16, alignment 14/ 5, fail :	27239.6	91529.7	6646.56	6492.97
Length 32768/ 32, alignment  1/11, found:	24726.1	18130.7	4104.09	5177.25
Length 32768/ 32, alignment 14/ 5, fail :	25366.3	18831	4112.59	5111.41
Length 32768/ 64, alignment  1/11, found:	26541.6	15334.3	6337.75	3422.19
Length 32768/ 64, alignment 14/ 5, fail :	25419	14573.6	6332	3331.06
Length 32768/128, alignment  1/11, found:	28670.4	15767.3	5445.66	4277.72
Length 32768/128, alignment 14/ 5, fail :	29822	15253	5348.12	4181.78
Length 32768/256, alignment  1/11, found:	34255.2	12466.2	7438.47	3794.91
Length 32768/256, alignment 14/ 5, fail :	27263	11666.8	8156.53	3990.41
Length 65536/ 16, alignment  1/11, found:	54938.5	187868	6233.38	13925.3
Length 65536/ 16, alignment 14/ 5, fail :	51734	190582	6718.22	13914.4
Length 65536/ 32, alignment  1/11, found:	50441.4	34122.1	6722.28	7552.78
Length 65536/ 32, alignment 14/ 5, fail :	50859.6	36119.2	6853.44	7286.5
Length 65536/ 64, alignment  1/11, found:	52190.5	30385.7	11418.9	7262.84
Length 65536/ 64, alignment 14/ 5, fail :	51647	30281.1	11211.8	7251.97
Length 65536/128, alignment  1/11, found:	56559.3	18499	12392.1	7442.94
Length 65536/128, alignment 14/ 5, fail :	53594.4	17433.7	12185.3	6998.09
Length 65536/256, alignment  1/11, found:	76507.3	15883.3	18268.6	5176.78
Length 65536/256, alignment 14/ 5, fail :	74879.6	16299.7	19643.5	5682.72
Length 65536/ 64, complex needle 1:	1.72556e+06	29320.8	537271	528770
Length 65536/ 64, complex needle 2:	2.15794e+06	166923	627422	613198
Length 65536/ 64, complex needle 3:	617313	972975	261858	11420.1
Length 65536/256, complex needle 1:	4.70661e+06	19532.6	630556	620178
Length 65536/256, complex needle 2:	6.62501e+06	152150	651512	632970
Length 65536/256, complex needle 3:	608359	971645	264581	4211.69
Length 65536/1024, complex needle 1:	2.02563e+07	11318.8	112033	12064.8
Length 65536/1024, complex needle 2:	2.2517e+07	150319	257494	157230
Length 65536/1024, complex needle 3:	618626	965043	255566	951468
