                       	basic_strstr	twoway_strstr	__strstr_sse2_unaligned	__strstr_sse2
Length  256/ 13, alignment  1/ 3, found:	248.469	252.188	48.0938	120.594
Length  256/ 13, alignment  0/ 9, fail :	229.531	225.094	42.3438	117.156
Length  256/ 14, alignment  1/ 3, found:	262.969	161.031	45.3438	112.469
Length  256/ 14, alignment  0/ 9, fail :	227.125	134.406	38.6562	107.469
Length  256/ 15, alignment  1/ 3, found:	221.406	159.812	45.6875	110.312
Length  256/ 15, alignment  0/ 9, fail :	220.156	130.812	38.5938	104.562
Length  256/ 16, alignment  1/ 3, found:	197.25	34.875	46.9688	32.875
Length  256/ 16, alignment  0/ 9, fail :	194.719	22.125	38.0938	22.0938
Length  256/ 16, alignment  1/11, found:	191.625	30.875	46.1875	32.5
Length  256/ 16, alignment 14/ 5, fail :	192.781	20.5312	37.8125	20.6562
Length  256/ 32, alignment  1/11, found:	245.031	488.469	84.9688	157.344
Length  256/ 32, alignment 14/ 5, fail :	217.812	419.438	38.8438	142.062
Length  256/ 64, alignment  1/11, found:	265.375	669.125	128.688	204.75
Length  256/ 64, alignment 14/ 5, fail :	287.312	574.062	54.125	188.281
Length  256/128, alignment  1/11, found:	253.281	1047.09	153.219	298.344
Length  256/128, alignment 14/ 5, fail :	301.375	874.156	39.7188	281.406
Length  256/256, alignment  1/11, found:	198.688	51.4688	208.438	48
Length  256/256, alignment 14/ 5, fail :	235.531	36.375	55.0625	39.75
Length  512/ 16, alignment  1/11, found:	423.281	1005.06	72.0938	214.125
Length  512/ 16, alignment 14/ 5, fail :	440.406	962.75	56	188.25
Length  512/ 32, alignment  1/11, found:	498.438	707.969	115.031	180.875
Length  512/ 32, alignment 14/ 5, fail :	423.25	621	78.7188	159.312
Length  512/ 64, alignment  1/11, found:	553.594	736.625	169.25	213.125
Length  512/ 64, alignment 14/ 5, fail :	497.969	611.062	87.9375	203.656
Length  512/128, alignment  1/11, found:	594.094	1057.56	182.125	320.375
Length  512/128, alignment 14/ 5, fail :	505.406	876.812	72.8125	296.969
Length  512/256, alignment  1/11, found:	502	1921.44	277.781	517.531
Length  512/256, alignment 14/ 5, fail :	450.938	1501.75	114.062	500.656
Length 1024/ 16, alignment  1/11, found:	1074.59	2735.88	188.812	275.156
Length 1024/ 16, alignment 14/ 5, fail :	824.406	2667.62	177.031	251.312
Length 1024/ 32, alignment  1/11, found:	1375.22	922.812	189.406	284.156
Length 1024/ 32, alignment 14/ 5, fail :	1104.75	838.5	139.844	271.844
Length 1024/ 64, alignment  1/11, found:	1089.53	1052.88	282.688	409.219
Length 1024/ 64, alignment 14/ 5, fail :	927.219	1044.88	241.562	272.5
Length 1024/128, alignment  1/11, found:	1306.34	1426.31	235.75	351.438
Length 1024/128, alignment 14/ 5, fail :	935.688	1183.22	122.031	322.344
Length 1024/256, alignment  1/11, found:	1227.94	1848.84	343.062	537.406
Length 1024/256, alignment 14/ 5, fail :	1201.47	1835.28	205.188	779.281
Length 2048/ 16, alignment  1/11, found:	2677.56	6038.66	277.406	555.938
Length 2048/ 16, alignment 14/ 5, fail :	2321.81	5573.31	270.125	511.625
Length 2048/ 32, alignment  1/11, found:	2426.22	1388.28	287.5	428.281
Length 2048/ 32, alignment 14/ 5, fail :	2290.97	1457.84	273.625	395.594
Length 2048/ 64, alignment  1/11, found:	2570.28	1498.47	341.812	469.688
Length 2048/ 64, alignment 14/ 5, fail :	2115.53	1302.28	404.812	406.781
Length 2048/128, alignment  1/11, found:	2559.56	1940	591.156	521.844
Length 2048/128, alignment 14/ 5, fail :	1992.72	1767.09	462.688	487.844
Length 2048/256, alignment  1/11, found:	2348.34	2676.28	605.875	696.094
Length 2048/256, alignment 14/ 5, fail :	2150.84	2181.69	419.688	647.688
Length 4096/ 16, alignment  1/11, found:	4189.59	12305.1	986.25	1203.59
Length 4096/ 16, alignment 14/ 5, fail :	7321.59	12371.2	1068.47	2397.97
Length 4096/ 32, alignment  1/11, found:	6331.22	2875.62	737.219	1041.06
Length 4096/ 32, alignment 14/ 5, fail :	5466.78	2719.25	662	808.312
Length 4096/ 64, alignment  1/11, found:	4549.69	2426.25	764.938	651.5
Length 4096/ 64, alignment 14/ 5, fail :	4768.56	2083.97	645.844	574.75
Length 4096/128, alignment  1/11, found:	4360.94	2089.06	738.312	523.562
Length 4096/128, alignment 14/ 5, fail :	3318.34	1817.78	630.438	492
Length 4096/256, alignment  1/11, found:	4068.69	2850.09	1091.12	899.125
Length 4096/256, alignment 14/ 5, fail :	3491.75	2517.78	950.594	868.781
Length 8192/ 16, alignment  1/11, found:	7183.91	23656.9	1158.88	1406.25
Length 8192/ 16, alignment 14/ 5, fail :	6418.12	23629.8	1141.69	1363.62
Length 8192/ 32, alignment  1/11, found:	7521.81	5028.12	954	1130
Length 8192/ 32, alignment 14/ 5, fail :	6778.72	4516.81	1116.03	1177
Length 8192/ 64, alignment  1/11, found:	8411.19	3754.62	1529.41	940
Length 8192/ 64, alignment 14/ 5, fail :	7178.78	2890.69	1272.62	826.812
Length 8192/128, alignment  1/11, found:	9410.84	3819.31	1388.91	1016.5
Length 8192/128, alignment 14/ 5, fail :	9329.91	3540.94	1316.41	973.156
Length 8192/256, alignment  1/11, found:	7980.31	4136.03	2059.34	1381.22
Length 8192/256, alignment 14/ 5, fail :	7277.53	3678.19	1871.81	1346.12
Length 16384/ 16, alignment  1/11, found:	18520.1	1731.03	2184.09	3054.22
Length 16384/ 16, alignment 14/ 5, fail :	19163.5	1912	2385.59	3092.09
Length 16384/ 32, alignment  1/11, found:	12211.2	8384.75	1815.25	2340.38
Length 16384/ 32, alignment 14/ 5, fail :	11835.6	7907.56	1784.75	2240.81
Length 16384/ 64, alignment  1/11, found:	14119.2	6326.72	2783.25	2234.25
Length 16384/ 64, alignment 14/ 5, fail :	13334.6	5930.62	2625.03	2159.66
Length 16384/128, alignment  1/11, found:	16275.8	5399.97	2635.53	2263
Length 16384/128, alignment 14/ 5, fail :	14134.4	5188.44	2567.22	2234.59
Length 16384/256, alignment  1/11, found:	15205.4	5774.78	3672.09	2367.44
Length 16384/256, alignment 14/ 5, fail :	13906.8	5331.41	3415.84	2273
Length 32768/ 16, alignment  1/11, found:	28891.7	94263.3	9126.31	7445.41
Length 32768/ 16, alignment 14/ 5, fail :	28650.3	94017.1	6816.62	6667.38
Length 32768/ 32, alignment  1/11, found:	25249.1	19008.4	4173.72	5318.5
Length 32768/ 32, alignment 14/ 5, fail :	25344.9	18501.4	4198.5	5245.16
Length 32768/ 64, alignment  1/11, found:	27404.5	15656.6	6463.66	3505.41
Length 32768/ 64, alignment 14/ 5, fail :	25805.2	15607	6897.69	3403.62
Length 32768/128, alignment  1/11, found:	29280.5	16042.6	5532.5	4372.38
Length 32768/128, alignment 14/ 5, fail :	29003.9	15583.9	5593.31	4274.88
Length 32768/256, alignment  1/11, found:	28913.4	13636.2	7616.25	3870.59
Length 32768/256, alignment 14/ 5, fail :	29025.3	12083.3	7476.03	3717.03
Length 65536/ 16, alignment  1/11, found:	54131.8	195220	6505.12	14501.7
Length 65536/ 16, alignment 14/ 5, fail :	54026.3	194379	6870.5	14216
Length 65536/ 32, alignment  1/11, found:	52655.7	36685.7	9493.41	7618.47
Length 65536/ 32, alignment 14/ 5, fail :	69500.1	35490	7001.09	7465
Length 65536/ 64, alignment  1/11, found:	54997.4	31248	11642.1	7436.5
Length 65536/ 64, alignment 14/ 5, fail :	54811.5	31431.2	11435.5	7611.19
Length 65536/128, alignment  1/11, found:	57385.2	19324.4	12742.1	7296.31
Length 65536/128, alignment 14/ 5, fail :	53590.4	19247.8	12762.1	7161.53
Length 65536/256, alignment  1/11, found:	78357.4	16428.4	18775.7	5397.09
Length 65536/256, alignment 14/ 5, fail :	77662.5	15922.3	18294.9	5221.66
Length 65536/ 64, complex needle 1:	1.7968e+06	30940.3	555523	553413
Length 65536/ 64, complex needle 2:	2.247e+06	174447	645970	640863
Length 65536/ 64, complex needle 3:	640897	1.01544e+06	274651	12083.7
Length 65536/256, complex needle 1:	4.91947e+06	20182	658659	649136
Length 65536/256, complex needle 2:	6.93144e+06	158465	673474	661725
Length 65536/256, complex needle 3:	634432	1.01572e+06	275122	5298.34
Length 65536/1024, complex needle 1:	2.11805e+07	11957.2	116942	12586.1
Length 65536/1024, complex needle 2:	2.30313e+07	153299	198466	153801
Length 65536/1024, complex needle 3:	620249	984743	259955	972032
