
Results For: strncat
align1,align2 ,len1 ,len2 ,max_char ,n    ,new    ,old    ,new/old 
1     ,0      ,128  ,128  ,127      ,96   ,23.203 ,25.388 ,0.914   
1     ,0      ,128  ,160  ,127      ,128  ,26.161 ,26.911 ,0.972   
1     ,0      ,128  ,192  ,127      ,128  ,24.363 ,26.372 ,0.924   
1     ,0      ,128  ,64   ,127      ,128  ,24.856 ,27.527 ,0.903   
1     ,0      ,128  ,96   ,127      ,128  ,25.763 ,27.546 ,0.935   
1     ,0      ,256  ,192  ,127      ,256  ,28.984 ,30.851 ,0.94    
1     ,0      ,256  ,224  ,127      ,256  ,30.256 ,32.045 ,0.944   
1     ,0      ,256  ,256  ,127      ,192  ,26.013 ,27.617 ,0.942   
1     ,0      ,256  ,256  ,127      ,224  ,27.095 ,29.302 ,0.925   
1     ,0      ,256  ,256  ,127      ,256  ,28.932 ,31.439 ,0.92    
1     ,0      ,256  ,256  ,127      ,288  ,30.525 ,31.522 ,0.968   
1     ,0      ,256  ,256  ,127      ,320  ,30.578 ,31.575 ,0.968   
1     ,0      ,256  ,288  ,127      ,256  ,30.289 ,32.07  ,0.944   
1     ,0      ,256  ,320  ,127      ,256  ,28.637 ,31.827 ,0.9     
1     ,0      ,512  ,448  ,127      ,512  ,37.139 ,37.873 ,0.981   
1     ,0      ,512  ,480  ,127      ,512  ,37.192 ,40.104 ,0.927   
1     ,0      ,512  ,512  ,127      ,448  ,34.515 ,34.24  ,1.008   
1     ,0      ,512  ,512  ,127      ,480  ,35.726 ,37.452 ,0.954   
1     ,0      ,512  ,512  ,127      ,512  ,36.951 ,38.369 ,0.963   
1     ,0      ,512  ,512  ,127      ,544  ,37.277 ,39.42  ,0.946   
1     ,0      ,512  ,512  ,127      ,576  ,37.12  ,39.578 ,0.938   
1     ,0      ,512  ,544  ,127      ,512  ,37.5   ,40.792 ,0.919   
1     ,0      ,512  ,576  ,127      ,512  ,36.93  ,38.956 ,0.948   
1     ,1      ,16   ,10   ,127      ,128  ,18.761 ,19.856 ,0.945   
1     ,1      ,16   ,10   ,127      ,2    ,18.589 ,19.739 ,0.942   
1     ,1      ,16   ,10   ,127      ,2048 ,19.163 ,20.409 ,0.939   
1     ,1      ,16   ,10   ,127      ,32   ,18.729 ,19.565 ,0.957   
1     ,1      ,16   ,10   ,127      ,512  ,18.905 ,20.272 ,0.933   
1     ,1      ,16   ,10   ,127      ,8    ,18.641 ,19.623 ,0.95    
1     ,2      ,16   ,1    ,127      ,128  ,18.808 ,19.966 ,0.942   
1     ,2      ,16   ,1    ,127      ,2    ,18.622 ,19.774 ,0.942   
1     ,2      ,16   ,1    ,127      ,2048 ,19.174 ,20.564 ,0.932   
