strchr-extra/sunil1//bench-strchr0.out
strchr-extra/sunil1//bench-strchr1.out
strchr-extra/sunil1//bench-strchr2.out
strchr-extra/sunil1//bench-strchr3.out
strchr-extra/sunil1//bench-strchr4.out
strchr-extra/sunil1//bench-strchr5.out
strchr-extra/sunil1//bench-strchr6.out
strchr-extra/sunil1//bench-strchr7.out
strchr-extra/sunil1//bench-strchr8.out
strchr-extra/sunil1//bench-strchr9.out
strchr-extra/strchr0//bench-strchr0.out
strchr-extra/strchr0//bench-strchr1.out
strchr-extra/strchr0//bench-strchr2.out
strchr-extra/strchr0//bench-strchr3.out
strchr-extra/strchr0//bench-strchr4.out
strchr-extra/strchr0//bench-strchr5.out
strchr-extra/strchr0//bench-strchr6.out
strchr-extra/strchr0//bench-strchr7.out
strchr-extra/strchr0//bench-strchr8.out
strchr-extra/strchr0//bench-strchr9.out

Results For: strchr
alignment,length ,max_char ,pos       ,rand ,rand-addr ,seek_char   ,sunil1      ,strchr0 ,sunil1/strchr0 
1        ,7904   ,127      ,8192      ,0    ,0         ,0           ,138.424     ,139.061 ,0.995          
1        ,7936   ,127      ,8192      ,0    ,0         ,0           ,143.247     ,144.394 ,0.992          
1        ,7968   ,127      ,8192      ,0    ,0         ,0           ,143.003     ,144.669 ,0.988          
1        ,8      ,127      ,7         ,0    ,0         ,0           ,4.266       ,3.985   ,1.07           
1        ,8      ,127      ,7         ,0    ,0         ,23          ,4.258       ,3.967   ,1.073          
1        ,80     ,127      ,16        ,0    ,0         ,0           ,4.294       ,4.05    ,1.06           
1        ,800    ,127      ,1024      ,0    ,0         ,0           ,17.656      ,16.971  ,1.04           
1        ,800    ,127      ,512       ,0    ,0         ,0           ,14.367      ,13.766  ,1.044          
1        ,8000   ,127      ,8192      ,0    ,0         ,0           ,143.832     ,144.588 ,0.995          
1        ,8032   ,127      ,8192      ,0    ,0         ,0           ,144.304     ,144.739 ,0.997          
1        ,8064   ,127      ,8192      ,0    ,0         ,0           ,144.785     ,144.931 ,0.999          
1        ,8096   ,127      ,8192      ,0    ,0         ,0           ,144.132     ,143.486 ,1.005          
1        ,8128   ,127      ,8192      ,0    ,0         ,0           ,141.109     ,143.054 ,0.986          
1        ,8160   ,127      ,8192      ,0    ,0         ,0           ,141.739     ,143.585 ,0.987          
1        ,8192   ,127      ,7872      ,0    ,0         ,0           ,138.075     ,140.358 ,0.984          
1        ,8192   ,127      ,7904      ,0    ,0         ,0           ,138.23      ,141.722 ,0.975          
1        ,8192   ,127      ,7936      ,0    ,0         ,0           ,143.47      ,145.668 ,0.985          
1        ,8192   ,127      ,7968      ,0    ,0         ,0           ,142.719     ,144.943 ,0.985          
1        ,8192   ,127      ,8000      ,0    ,0         ,0           ,143.411     ,144.727 ,0.991          
1        ,8192   ,127      ,8032      ,0    ,0         ,0           ,143.74      ,145.085 ,0.991          
1        ,8192   ,127      ,8064      ,0    ,0         ,0           ,144.273     ,143.883 ,1.003          
1        ,8192   ,127      ,8096      ,0    ,0         ,0           ,142.94      ,143.329 ,0.997          
1        ,8192   ,127      ,8128      ,0    ,0         ,0           ,141.625     ,143.434 ,0.987          
1        ,8192   ,127      ,8160      ,0    ,0         ,0           ,141.545     ,143.676 ,0.985          
1        ,8192   ,127      ,8224      ,0    ,0         ,0           ,146.372     ,146.827 ,0.997          
1        ,8192   ,127      ,8256      ,0    ,0         ,0           ,146.948     ,147.371 ,0.997          
1        ,8192   ,127      ,8288      ,0    ,0         ,0           ,146.33      ,146.945 ,0.996          
1        ,8192   ,127      ,8320      ,0    ,0         ,0           ,146.405     ,146.838 ,0.997          
1        ,8192   ,127      ,8352      ,0    ,0         ,0           ,146.662     ,145.178 ,1.01           
1        ,8192   ,127      ,8384      ,0    ,0         ,0           ,146.596     ,146.946 ,0.998          
1        ,8192   ,127      ,8416      ,0    ,0         ,0           ,146.775     ,147.969 ,0.992          
1        ,8192   ,127      ,8448      ,0    ,0         ,0           ,147.541     ,148.635 ,0.993          
1        ,8192   ,127      ,8480      ,0    ,0         ,0           ,146.592     ,145.613 ,1.007          
1        ,8192   ,127      ,8512      ,0    ,0         ,0           ,146.81      ,148.629 ,0.988          
1        ,8224   ,127      ,8192      ,0    ,0         ,0           ,146.877     ,147.645 ,0.995          
1        ,8256   ,127      ,8192      ,0    ,0         ,0           ,146.306     ,147.464 ,0.992          
1        ,8288   ,127      ,8192      ,0    ,0         ,0           ,146.098     ,147.52  ,0.99           
1        ,832    ,127      ,1024      ,0    ,0         ,0           ,18.75       ,17.789  ,1.054          
1        ,832    ,127      ,512       ,0    ,0         ,0           ,14.116      ,13.673  ,1.032          
1        ,8320   ,127      ,8192      ,0    ,0         ,0           ,146.499     ,147.325 ,0.994          
1        ,8352   ,127      ,8192      ,0    ,0         ,0           ,146.563     ,145.089 ,1.01           
1        ,8384   ,127      ,8192      ,0    ,0         ,0           ,146.11      ,147.099 ,0.993          
1        ,8416   ,127      ,8192      ,0    ,0         ,0           ,146.753     ,147.907 ,0.992          
1        ,8448   ,127      ,8192      ,0    ,0         ,0           ,146.893     ,147.999 ,0.993          
1        ,8480   ,127      ,8192      ,0    ,0         ,0           ,146.622     ,147.781 ,0.992          
1        ,8512   ,127      ,8192      ,0    ,0         ,0           ,146.824     ,148.867 ,0.986          
1        ,864    ,127      ,1024      ,0    ,0         ,0           ,18.857      ,17.736  ,1.063          
1        ,896    ,127      ,1024      ,0    ,0         ,0           ,19.959      ,18.758  ,1.064          
1        ,9      ,127      ,8         ,0    ,0         ,0           ,4.243       ,4.016   ,1.057          
1        ,9      ,127      ,8         ,0    ,0         ,23          ,4.201       ,4.014   ,1.046          
1        ,928    ,127      ,1024      ,0    ,0         ,0           ,19.588      ,18.763  ,1.044          
1        ,94     ,127      ,95        ,0    ,0         ,0           ,5.521       ,4.697   ,1.175          
1        ,95     ,127      ,94        ,0    ,0         ,0           ,5.55        ,4.772   ,1.163          
1        ,96     ,127      ,128       ,0    ,0         ,0           ,5.622       ,4.783   ,1.176          
1        ,96     ,127      ,256       ,0    ,0         ,0           ,5.521       ,4.807   ,1.149          
1        ,96     ,127      ,32        ,0    ,0         ,0           ,4.25        ,4.015   ,1.058          
1        ,96     ,127      ,64        ,0    ,0         ,0           ,5.581       ,4.801   ,1.162          
1        ,960    ,127      ,1024      ,0    ,0         ,0           ,19.541      ,18.682  ,1.046          
1        ,992    ,127      ,1024      ,0    ,0         ,0           ,19.618      ,19.042  ,1.03           
112      ,512    ,127      ,256       ,0    ,0         ,0           ,7.9         ,7.592   ,1.041          
112      ,512    ,127      ,256       ,0    ,0         ,23          ,7.942       ,7.561   ,1.05           
113      ,512    ,127      ,256       ,0    ,0         ,23          ,7.944       ,7.597   ,1.046          
16       ,512    ,127      ,256       ,0    ,0         ,0           ,8.012       ,7.598   ,1.055          
16       ,512    ,127      ,256       ,0    ,0         ,23          ,8.016       ,7.69    ,1.042          
17       ,512    ,127      ,256       ,0    ,0         ,23          ,8.042       ,7.695   ,1.045          
2        ,2048   ,127      ,64        ,0    ,0         ,0           ,5.613       ,4.769   ,1.177          
2        ,2048   ,127      ,64        ,0    ,0         ,23          ,5.662       ,5.076   ,1.115          
2        ,256    ,127      ,64        ,0    ,0         ,0           ,5.594       ,4.865   ,1.15           
2        ,256    ,127      ,64        ,0    ,0         ,23          ,5.531       ,4.77    ,1.16           
2        ,4096   ,127      ,64        ,0    ,0         ,0           ,5.522       ,4.821   ,1.145          
2        ,4096   ,127      ,64        ,0    ,0         ,23          ,5.554       ,4.88    ,1.138          
3        ,2048   ,127      ,128       ,0    ,0         ,0           ,6.428       ,5.992   ,1.073          
3        ,2048   ,127      ,128       ,0    ,0         ,23          ,6.406       ,6.035   ,1.062          
3        ,256    ,127      ,64        ,0    ,0         ,0           ,5.614       ,4.765   ,1.178          
3        ,256    ,127      ,64        ,0    ,0         ,23          ,5.544       ,4.728   ,1.172          
3        ,4096   ,127      ,128       ,0    ,0         ,0           ,6.51        ,5.887   ,1.106          
3        ,4096   ,127      ,128       ,0    ,0         ,23          ,6.429       ,5.907   ,1.088          
32       ,512    ,127      ,256       ,0    ,0         ,0           ,8.023       ,7.607   ,1.055          
32       ,512    ,127      ,256       ,0    ,0         ,23          ,8.021       ,7.609   ,1.054          
33       ,1      ,127      ,0         ,0    ,0         ,0           ,4.244       ,3.74    ,1.135          
33       ,10     ,127      ,9         ,0    ,0         ,0           ,4.224       ,3.881   ,1.088          
33       ,11     ,127      ,10        ,0    ,0         ,0           ,4.146       ,3.837   ,1.081          
33       ,12     ,127      ,11        ,0    ,0         ,0           ,4.285       ,3.838   ,1.116          
33       ,126    ,127      ,127       ,0    ,0         ,0           ,6.344       ,5.852   ,1.084          
33       ,127    ,127      ,126       ,0    ,0         ,0           ,6.377       ,5.952   ,1.071          
33       ,13     ,127      ,12        ,0    ,0         ,0           ,4.335       ,3.777   ,1.148          
33       ,14     ,127      ,13        ,0    ,0         ,0           ,4.314       ,3.842   ,1.123          
33       ,15     ,127      ,14        ,0    ,0         ,0           ,4.313       ,3.85    ,1.12           
33       ,158    ,127      ,159       ,0    ,0         ,0           ,6.339       ,6.758   ,0.938          
33       ,159    ,127      ,158       ,0    ,0         ,0           ,6.459       ,5.745   ,1.124          
33       ,16     ,127      ,15        ,0    ,0         ,0           ,4.285       ,3.905   ,1.097          
33       ,17     ,127      ,16        ,0    ,0         ,0           ,4.291       ,3.825   ,1.122          
33       ,18     ,127      ,17        ,0    ,0         ,0           ,4.326       ,3.808   ,1.136          
33       ,19     ,127      ,18        ,0    ,0         ,0           ,4.324       ,3.876   ,1.116          
33       ,190    ,127      ,191       ,0    ,0         ,0           ,7.621       ,6.27    ,1.215          
33       ,191    ,127      ,190       ,0    ,0         ,0           ,7.614       ,6.223   ,1.224          
33       ,2      ,127      ,1         ,0    ,0         ,0           ,4.245       ,3.79    ,1.12           
33       ,20     ,127      ,19        ,0    ,0         ,0           ,4.262       ,3.838   ,1.111          
33       ,21     ,127      ,20        ,0    ,0         ,0           ,4.319       ,3.818   ,1.131          
33       ,22     ,127      ,21        ,0    ,0         ,0           ,4.282       ,3.805   ,1.125          
33       ,222    ,127      ,223       ,0    ,0         ,0           ,7.632       ,6.305   ,1.21           
33       ,223    ,127      ,222       ,0    ,0         ,0           ,7.522       ,6.225   ,1.208          
33       ,23     ,127      ,22        ,0    ,0         ,0           ,4.3         ,3.903   ,1.102          
33       ,24     ,127      ,23        ,0    ,0         ,0           ,4.279       ,3.811   ,1.123          
33       ,25     ,127      ,24        ,0    ,0         ,0           ,4.318       ,3.825   ,1.129          
33       ,254    ,127      ,255       ,0    ,0         ,0           ,8.159       ,7.684   ,1.062          
33       ,255    ,127      ,254       ,0    ,0         ,0           ,8.113       ,7.614   ,1.066          
33       ,26     ,127      ,25        ,0    ,0         ,0           ,4.433       ,3.856   ,1.15           
33       ,27     ,127      ,26        ,0    ,0         ,0           ,4.332       ,3.815   ,1.135          
33       ,28     ,127      ,27        ,0    ,0         ,0           ,4.283       ,3.761   ,1.139          
33       ,286    ,127      ,287       ,0    ,0         ,0           ,7.986       ,7.599   ,1.051          
33       ,287    ,127      ,286       ,0    ,0         ,0           ,8.027       ,7.654   ,1.049          
33       ,29     ,127      ,28        ,0    ,0         ,0           ,4.339       ,3.783   ,1.147          
33       ,3      ,127      ,2         ,0    ,0         ,0           ,4.232       ,3.894   ,1.087          
33       ,30     ,127      ,29        ,0    ,0         ,0           ,4.276       ,3.8     ,1.125          
33       ,30     ,127      ,31        ,0    ,0         ,0           ,4.317       ,3.754   ,1.15           
33       ,31     ,127      ,30        ,0    ,0         ,0           ,4.297       ,3.771   ,1.139          
33       ,32     ,127      ,31        ,0    ,0         ,0           ,4.328       ,3.775   ,1.147          
33       ,4      ,127      ,3         ,0    ,0         ,0           ,4.248       ,3.918   ,1.084          
33       ,5      ,127      ,4         ,0    ,0         ,0           ,4.263       ,3.862   ,1.104          
33       ,512    ,127      ,256       ,0    ,0         ,23          ,8.016       ,7.653   ,1.047          
33       ,6      ,127      ,5         ,0    ,0         ,0           ,4.208       ,3.807   ,1.105          
33       ,62     ,127      ,63        ,0    ,0         ,0           ,4.345       ,3.78    ,1.15           
33       ,63     ,127      ,62        ,0    ,0         ,0           ,4.321       ,3.75    ,1.152          
33       ,7      ,127      ,6         ,0    ,0         ,0           ,4.295       ,3.763   ,1.141          
33       ,8      ,127      ,7         ,0    ,0         ,0           ,4.226       ,3.773   ,1.12           
33       ,9      ,127      ,8         ,0    ,0         ,0           ,4.283       ,3.858   ,1.11           
33       ,94     ,127      ,95        ,0    ,0         ,0           ,5.518       ,4.737   ,1.165          
33       ,95     ,127      ,94        ,0    ,0         ,0           ,5.59        ,4.787   ,1.168          
4        ,2048   ,127      ,256       ,0    ,0         ,0           ,8.09        ,7.642   ,1.059          
4        ,2048   ,127      ,256       ,0    ,0         ,23          ,8.021       ,7.633   ,1.051          
4        ,256    ,127      ,64        ,0    ,0         ,0           ,5.611       ,4.787   ,1.172          
4        ,256    ,127      ,64        ,0    ,0         ,23          ,5.606       ,4.782   ,1.172          
4        ,4096   ,127      ,256       ,0    ,0         ,0           ,7.923       ,7.65    ,1.036          
4        ,4096   ,127      ,256       ,0    ,0         ,23          ,8.037       ,7.703   ,1.043          
48       ,512    ,127      ,256       ,0    ,0         ,0           ,8.073       ,7.623   ,1.059          
48       ,512    ,127      ,256       ,0    ,0         ,23          ,8.037       ,7.634   ,1.053          
49       ,512    ,127      ,256       ,0    ,0         ,23          ,8.054       ,7.601   ,1.06           
5        ,2048   ,127      ,512       ,0    ,0         ,0           ,14.25       ,13.743  ,1.037          
5        ,2048   ,127      ,512       ,0    ,0         ,23          ,14.315      ,13.727  ,1.043          
5        ,256    ,127      ,64        ,0    ,0         ,0           ,5.547       ,4.786   ,1.159          
5        ,256    ,127      ,64        ,0    ,0         ,23          ,5.519       ,4.808   ,1.148          
5        ,4096   ,127      ,512       ,0    ,0         ,0           ,14.401      ,13.746  ,1.048          
5        ,4096   ,127      ,512       ,0    ,0         ,23          ,14.234      ,13.982  ,1.018          
6        ,2048   ,127      ,1024      ,0    ,0         ,0           ,20.832      ,20.476  ,1.017          
6        ,2048   ,127      ,1024      ,0    ,0         ,23          ,20.682      ,20.385  ,1.015          
6        ,256    ,127      ,64        ,0    ,0         ,0           ,5.608       ,4.74    ,1.183          
6        ,256    ,127      ,64        ,0    ,0         ,23          ,5.548       ,4.736   ,1.171          
6        ,4096   ,127      ,1024      ,0    ,0         ,0           ,20.613      ,20.327  ,1.014          
6        ,4096   ,127      ,1024      ,0    ,0         ,23          ,20.984      ,20.279  ,1.035          
64       ,512    ,127      ,256       ,0    ,0         ,0           ,7.883       ,7.588   ,1.039          
64       ,512    ,127      ,256       ,0    ,0         ,23          ,7.908       ,7.613   ,1.039          
65       ,512    ,127      ,256       ,0    ,0         ,23          ,7.931       ,7.633   ,1.039          
7        ,2048   ,127      ,2048      ,0    ,0         ,0           ,34.024      ,35.117  ,0.969          
7        ,2048   ,127      ,2048      ,0    ,0         ,23          ,33.992      ,34.998  ,0.971          
7        ,256    ,127      ,64        ,0    ,0         ,0           ,5.567       ,4.782   ,1.164          
7        ,256    ,127      ,64        ,0    ,0         ,23          ,5.603       ,4.778   ,1.173          
7        ,4096   ,127      ,2048      ,0    ,0         ,0           ,34.374      ,34.623  ,0.993          
7        ,4096   ,127      ,2048      ,0    ,0         ,23          ,34.064      ,34.776  ,0.98           
80       ,512    ,127      ,256       ,0    ,0         ,0           ,7.92        ,7.614   ,1.04           
80       ,512    ,127      ,256       ,0    ,0         ,23          ,7.978       ,7.647   ,1.043          
81       ,512    ,127      ,256       ,0    ,0         ,23          ,7.916       ,7.612   ,1.04           
96       ,512    ,127      ,256       ,0    ,0         ,0           ,7.939       ,7.58    ,1.047          
96       ,512    ,127      ,256       ,0    ,0         ,23          ,7.95        ,7.633   ,1.041          
97       ,512    ,127      ,256       ,0    ,0         ,23          ,7.966       ,7.628   ,1.044          
alignment,length ,max_char ,pos       ,rand ,rand-addr ,region-size ,seek_char   ,sunil1  ,strchr0        ,sunil1/strchr0 
0        ,1      ,127      ,0         ,0    ,1         ,131072      ,0           ,5.219   ,4.752          ,1.098          
0        ,1      ,127      ,0         ,0    ,1         ,262144      ,0           ,5.211   ,4.801          ,1.085          
0        ,1      ,127      ,0         ,0    ,1         ,524288      ,0           ,5.482   ,5.071          ,1.081          
0        ,10     ,127      ,9         ,0    ,1         ,131072      ,0           ,5.115   ,4.825          ,1.06           
0        ,10     ,127      ,9         ,0    ,1         ,262144      ,0           ,5.268   ,4.926          ,1.069          
0        ,10     ,127      ,9         ,0    ,1         ,524288      ,0           ,5.565   ,5.156          ,1.079          
0        ,11     ,127      ,10        ,0    ,1         ,131072      ,0           ,5.09    ,4.823          ,1.055          
0        ,11     ,127      ,10        ,0    ,1         ,262144      ,0           ,5.247   ,4.833          ,1.086          
0        ,11     ,127      ,10        ,0    ,1         ,524288      ,0           ,5.552   ,5.173          ,1.073          
0        ,12     ,127      ,11        ,0    ,1         ,131072      ,0           ,5.076   ,4.839          ,1.049          
0        ,12     ,127      ,11        ,0    ,1         ,262144      ,0           ,5.243   ,4.916          ,1.067          
0        ,12     ,127      ,11        ,0    ,1         ,524288      ,0           ,5.519   ,5.125          ,1.077          
0        ,126    ,127      ,127       ,0    ,1         ,262144      ,0           ,7.332   ,6.284          ,1.167          
0        ,126    ,127      ,127       ,0    ,1         ,524288      ,0           ,7.627   ,6.719          ,1.135          
0        ,127    ,127      ,126       ,0    ,1         ,262144      ,0           ,7.328   ,6.309          ,1.161          
0        ,127    ,127      ,126       ,0    ,1         ,524288      ,0           ,7.554   ,6.737          ,1.121          
0        ,13     ,127      ,12        ,0    ,1         ,131072      ,0           ,5.138   ,4.855          ,1.058          
0        ,13     ,127      ,12        ,0    ,1         ,262144      ,0           ,5.357   ,4.839          ,1.107          
0        ,13     ,127      ,12        ,0    ,1         ,524288      ,0           ,5.61    ,5.155          ,1.088          
0        ,14     ,127      ,13        ,0    ,1         ,131072      ,0           ,5.168   ,4.825          ,1.071          
0        ,14     ,127      ,13        ,0    ,1         ,262144      ,0           ,5.318   ,4.843          ,1.098          
0        ,14     ,127      ,13        ,0    ,1         ,524288      ,0           ,5.649   ,5.173          ,1.092          
0        ,15     ,127      ,14        ,0    ,1         ,131072      ,0           ,5.172   ,4.834          ,1.07           
0        ,15     ,127      ,14        ,0    ,1         ,262144      ,0           ,5.319   ,4.797          ,1.109          
0        ,15     ,127      ,14        ,0    ,1         ,524288      ,0           ,5.596   ,5.111          ,1.095          
0        ,158    ,127      ,159       ,0    ,1         ,524288      ,0           ,9.368   ,10.103         ,0.927          
0        ,159    ,127      ,158       ,0    ,1         ,524288      ,0           ,9.467   ,8.793          ,1.077          
0        ,16     ,127      ,15        ,0    ,1         ,131072      ,0           ,5.18    ,4.771          ,1.086          
0        ,16     ,127      ,15        ,0    ,1         ,262144      ,0           ,5.381   ,4.859          ,1.107          
0        ,16     ,127      ,15        ,0    ,1         ,524288      ,0           ,5.629   ,5.122          ,1.099          
0        ,17     ,127      ,16        ,0    ,1         ,131072      ,0           ,5.194   ,4.816          ,1.078          
0        ,17     ,127      ,16        ,0    ,1         ,262144      ,0           ,5.333   ,4.861          ,1.097          
0        ,17     ,127      ,16        ,0    ,1         ,524288      ,0           ,5.555   ,5.172          ,1.074          
0        ,18     ,127      ,17        ,0    ,1         ,131072      ,0           ,5.194   ,4.798          ,1.082          
0        ,18     ,127      ,17        ,0    ,1         ,262144      ,0           ,5.305   ,4.867          ,1.09           
0        ,18     ,127      ,17        ,0    ,1         ,524288      ,0           ,5.593   ,5.171          ,1.082          
0        ,19     ,127      ,18        ,0    ,1         ,131072      ,0           ,5.162   ,4.807          ,1.074          
0        ,19     ,127      ,18        ,0    ,1         ,262144      ,0           ,5.302   ,4.947          ,1.072          
0        ,19     ,127      ,18        ,0    ,1         ,524288      ,0           ,5.627   ,5.158          ,1.091          
0        ,190    ,127      ,191       ,0    ,1         ,524288      ,0           ,9.327   ,8.629          ,1.081          
0        ,191    ,127      ,190       ,0    ,1         ,524288      ,0           ,9.361   ,8.707          ,1.075          
0        ,2      ,127      ,1         ,0    ,1         ,131072      ,0           ,5.054   ,4.829          ,1.046          
0        ,2      ,127      ,1         ,0    ,1         ,262144      ,0           ,5.225   ,4.898          ,1.067          
0        ,2      ,127      ,1         ,0    ,1         ,524288      ,0           ,5.496   ,5.14           ,1.069          
0        ,20     ,127      ,19        ,0    ,1         ,131072      ,0           ,5.19    ,4.854          ,1.069          
0        ,20     ,127      ,19        ,0    ,1         ,262144      ,0           ,5.357   ,4.862          ,1.102          
0        ,20     ,127      ,19        ,0    ,1         ,524288      ,0           ,5.585   ,5.165          ,1.081          
0        ,21     ,127      ,20        ,0    ,1         ,131072      ,0           ,5.168   ,4.801          ,1.077          
0        ,21     ,127      ,20        ,0    ,1         ,262144      ,0           ,5.276   ,4.872          ,1.083          
0        ,21     ,127      ,20        ,0    ,1         ,524288      ,0           ,5.598   ,5.166          ,1.084          
0        ,22     ,127      ,21        ,0    ,1         ,131072      ,0           ,5.138   ,4.86           ,1.057          
0        ,22     ,127      ,21        ,0    ,1         ,262144      ,0           ,5.257   ,4.89           ,1.075          
0        ,22     ,127      ,21        ,0    ,1         ,524288      ,0           ,5.619   ,5.18           ,1.085          
0        ,222    ,127      ,223       ,0    ,1         ,524288      ,0           ,11.48   ,9.552          ,1.202          
0        ,223    ,127      ,222       ,0    ,1         ,524288      ,0           ,11.488  ,9.462          ,1.214          
0        ,23     ,127      ,22        ,0    ,1         ,131072      ,0           ,5.181   ,4.831          ,1.072          
0        ,23     ,127      ,22        ,0    ,1         ,262144      ,0           ,5.298   ,4.904          ,1.08           
0        ,23     ,127      ,22        ,0    ,1         ,524288      ,0           ,5.531   ,5.172          ,1.069          
0        ,24     ,127      ,23        ,0    ,1         ,131072      ,0           ,5.157   ,4.84           ,1.065          
0        ,24     ,127      ,23        ,0    ,1         ,262144      ,0           ,5.293   ,4.863          ,1.088          
0        ,24     ,127      ,23        ,0    ,1         ,524288      ,0           ,5.616   ,5.13           ,1.095          
0        ,25     ,127      ,24        ,0    ,1         ,131072      ,0           ,5.172   ,4.822          ,1.073          
0        ,25     ,127      ,24        ,0    ,1         ,262144      ,0           ,5.265   ,4.859          ,1.084          
0        ,25     ,127      ,24        ,0    ,1         ,524288      ,0           ,5.517   ,5.147          ,1.072          
0        ,254    ,127      ,255       ,0    ,1         ,524288      ,0           ,11.381  ,9.458          ,1.203          
0        ,255    ,127      ,254       ,0    ,1         ,524288      ,0           ,11.358  ,9.557          ,1.188          
0        ,26     ,127      ,25        ,0    ,1         ,131072      ,0           ,5.151   ,4.777          ,1.078          
0        ,26     ,127      ,25        ,0    ,1         ,262144      ,0           ,5.267   ,4.795          ,1.098          
0        ,26     ,127      ,25        ,0    ,1         ,524288      ,0           ,5.555   ,5.04           ,1.102          
0        ,27     ,127      ,26        ,0    ,1         ,131072      ,0           ,5.092   ,4.745          ,1.073          
0        ,27     ,127      ,26        ,0    ,1         ,262144      ,0           ,5.28    ,4.758          ,1.11           
0        ,27     ,127      ,26        ,0    ,1         ,524288      ,0           ,5.554   ,5.005          ,1.11           
0        ,28     ,127      ,27        ,0    ,1         ,131072      ,0           ,5.119   ,4.735          ,1.081          
0        ,28     ,127      ,27        ,0    ,1         ,262144      ,0           ,5.292   ,4.799          ,1.103          
0        ,28     ,127      ,27        ,0    ,1         ,524288      ,0           ,5.517   ,5.043          ,1.094          
0        ,29     ,127      ,28        ,0    ,1         ,131072      ,0           ,5.112   ,4.676          ,1.093          
0        ,29     ,127      ,28        ,0    ,1         ,262144      ,0           ,5.255   ,4.836          ,1.087          
0        ,29     ,127      ,28        ,0    ,1         ,524288      ,0           ,5.535   ,5.012          ,1.104          
0        ,3      ,127      ,2         ,0    ,1         ,131072      ,0           ,5.142   ,4.803          ,1.071          
0        ,3      ,127      ,2         ,0    ,1         ,262144      ,0           ,5.107   ,4.847          ,1.054          
0        ,3      ,127      ,2         ,0    ,1         ,524288      ,0           ,5.546   ,5.15           ,1.077          
0        ,30     ,127      ,29        ,0    ,1         ,131072      ,0           ,5.161   ,4.828          ,1.069          
0        ,30     ,127      ,29        ,0    ,1         ,262144      ,0           ,5.294   ,4.864          ,1.089          
0        ,30     ,127      ,29        ,0    ,1         ,524288      ,0           ,5.57    ,5.004          ,1.113          
0        ,30     ,127      ,31        ,0    ,1         ,131072      ,0           ,5.064   ,4.738          ,1.069          
0        ,30     ,127      ,31        ,0    ,1         ,262144      ,0           ,5.255   ,4.741          ,1.109          
0        ,30     ,127      ,31        ,0    ,1         ,524288      ,0           ,5.533   ,5.033          ,1.099          
0        ,31     ,127      ,30        ,0    ,1         ,131072      ,0           ,5.082   ,4.667          ,1.089          
0        ,31     ,127      ,30        ,0    ,1         ,262144      ,0           ,5.194   ,4.64           ,1.119          
0        ,31     ,127      ,30        ,0    ,1         ,524288      ,0           ,5.453   ,4.993          ,1.092          
0        ,32     ,127      ,31        ,0    ,1         ,131072      ,0           ,5.158   ,4.691          ,1.099          
0        ,32     ,127      ,31        ,0    ,1         ,262144      ,0           ,5.253   ,4.774          ,1.1            
0        ,32     ,127      ,31        ,0    ,1         ,524288      ,0           ,5.486   ,5.015          ,1.094          
0        ,4      ,127      ,3         ,0    ,1         ,131072      ,0           ,5.109   ,4.75           ,1.076          
0        ,4      ,127      ,3         ,0    ,1         ,262144      ,0           ,5.196   ,4.801          ,1.082          
0        ,4      ,127      ,3         ,0    ,1         ,524288      ,0           ,5.549   ,5.111          ,1.086          
0        ,5      ,127      ,4         ,0    ,1         ,131072      ,0           ,5.013   ,4.703          ,1.066          
0        ,5      ,127      ,4         ,0    ,1         ,262144      ,0           ,5.188   ,4.877          ,1.064          
0        ,5      ,127      ,4         ,0    ,1         ,524288      ,0           ,5.542   ,5.123          ,1.082          
0        ,6      ,127      ,5         ,0    ,1         ,131072      ,0           ,5.103   ,4.797          ,1.064          
0        ,6      ,127      ,5         ,0    ,1         ,262144      ,0           ,5.224   ,4.835          ,1.08           
0        ,6      ,127      ,5         ,0    ,1         ,524288      ,0           ,5.501   ,5.099          ,1.079          
0        ,62     ,127      ,63        ,0    ,1         ,131072      ,0           ,5.122   ,4.646          ,1.103          
0        ,62     ,127      ,63        ,0    ,1         ,262144      ,0           ,5.193   ,4.659          ,1.115          
0        ,62     ,127      ,63        ,0    ,1         ,524288      ,0           ,5.423   ,4.908          ,1.105          
0        ,63     ,127      ,62        ,0    ,1         ,131072      ,0           ,5.061   ,4.56           ,1.11           
0        ,63     ,127      ,62        ,0    ,1         ,262144      ,0           ,5.222   ,4.653          ,1.122          
0        ,63     ,127      ,62        ,0    ,1         ,524288      ,0           ,5.376   ,4.974          ,1.081          
0        ,7      ,127      ,6         ,0    ,1         ,131072      ,0           ,5.098   ,4.833          ,1.055          
0        ,7      ,127      ,6         ,0    ,1         ,262144      ,0           ,5.224   ,4.801          ,1.088          
0        ,7      ,127      ,6         ,0    ,1         ,524288      ,0           ,5.52    ,5.223          ,1.057          
0        ,8      ,127      ,7         ,0    ,1         ,131072      ,0           ,5.072   ,4.871          ,1.041          
0        ,8      ,127      ,7         ,0    ,1         ,262144      ,0           ,5.232   ,4.846          ,1.08           
0        ,8      ,127      ,7         ,0    ,1         ,524288      ,0           ,5.468   ,5.139          ,1.064          
0        ,9      ,127      ,8         ,0    ,1         ,131072      ,0           ,5.137   ,4.777          ,1.075          
0        ,9      ,127      ,8         ,0    ,1         ,262144      ,0           ,5.275   ,4.833          ,1.091          
0        ,9      ,127      ,8         ,0    ,1         ,524288      ,0           ,5.594   ,5.143          ,1.088          
