Results For: strchr
alignment,length ,max_char ,pos       ,rand ,rand-addr ,seek_char   ,__strchr_evex ,__strchr_evex512 
0        ,1216   ,127      ,1024      ,0    ,0         ,0           ,31.513        ,20.785           ,1.516            
0        ,1248   ,127      ,1024      ,0    ,0         ,0           ,31.616        ,20.827           ,1.518            
0        ,126    ,127      ,127       ,0    ,0         ,0           ,6.154         ,5.208            ,1.182            
0        ,127    ,127      ,126       ,0    ,0         ,0           ,6.154         ,5.241            ,1.174            
0        ,128    ,127      ,160       ,0    ,0         ,0           ,7.664         ,6.234            ,1.229            
0        ,128    ,127      ,192       ,0    ,0         ,0           ,7.573         ,6.213            ,1.219            
0        ,128    ,127      ,224       ,0    ,0         ,0           ,7.622         ,6.286            ,1.213            
0        ,128    ,127      ,256       ,0    ,0         ,0           ,7.64          ,6.302            ,1.212            
0        ,128    ,127      ,288       ,0    ,0         ,0           ,7.613         ,6.302            ,1.208            
0        ,128    ,127      ,32        ,0    ,0         ,0           ,4.632         ,4.163            ,1.113            
0        ,128    ,127      ,320       ,0    ,0         ,0           ,7.568         ,6.207            ,1.219            
0        ,128    ,127      ,352       ,0    ,0         ,0           ,7.654         ,6.336            ,1.208            
0        ,128    ,127      ,384       ,0    ,0         ,0           ,7.543         ,6.263            ,1.204            
0        ,128    ,127      ,416       ,0    ,0         ,0           ,7.546         ,6.34             ,1.19             
0        ,128    ,127      ,448       ,0    ,0         ,0           ,7.561         ,6.17             ,1.225            
0        ,128    ,127      ,64        ,0    ,0         ,0           ,5.622         ,5.306            ,1.06             
0        ,1280   ,127      ,1024      ,0    ,0         ,0           ,32.4          ,20.372           ,1.59             
0        ,13     ,127      ,12        ,0    ,0         ,0           ,3.446         ,3.848            ,0.896            
0        ,13     ,127      ,12        ,0    ,0         ,23          ,3.558         ,3.973            ,0.895            
0        ,1312   ,127      ,1024      ,0    ,0         ,0           ,30.704        ,21.388           ,1.436            
0        ,1344   ,127      ,1024      ,0    ,0         ,0           ,31.457        ,20.974           ,1.5              
0        ,14     ,127      ,13        ,0    ,0         ,0           ,3.487         ,3.974            ,0.877            
0        ,14     ,127      ,13        ,0    ,0         ,23          ,3.585         ,3.994            ,0.898            
0        ,144    ,127      ,16        ,0    ,0         ,0           ,3.6           ,3.976            ,0.906            
0        ,15     ,127      ,14        ,0    ,0         ,0           ,3.421         ,3.964            ,0.863            
0        ,15     ,127      ,14        ,0    ,0         ,23          ,3.754         ,3.999            ,0.939            
0        ,158    ,127      ,159       ,0    ,0         ,0           ,7.641         ,6.273            ,1.218            
0        ,159    ,127      ,158       ,0    ,0         ,0           ,7.683         ,6.251            ,1.229            
0        ,16     ,127      ,112       ,0    ,0         ,0           ,3.554         ,3.931            ,0.904            
0        ,16     ,127      ,144       ,0    ,0         ,0           ,3.619         ,3.958            ,0.914            
0        ,16     ,127      ,15        ,0    ,0         ,0           ,3.315         ,3.924            ,0.845            
0        ,16     ,127      ,15        ,0    ,0         ,23          ,3.608         ,4.016            ,0.899            
0        ,16     ,127      ,176       ,0    ,0         ,0           ,3.62          ,4.044            ,0.895            
0        ,16     ,127      ,208       ,0    ,0         ,0           ,3.686         ,4.031            ,0.915            
0        ,16     ,127      ,240       ,0    ,0         ,0           ,3.611         ,4.004            ,0.902            
0        ,16     ,127      ,272       ,0    ,0         ,0           ,3.556         ,3.964            ,0.897            
0        ,16     ,127      ,304       ,0    ,0         ,0           ,3.591         ,3.982            ,0.902            
0        ,16     ,127      ,336       ,0    ,0         ,0           ,3.668         ,3.955            ,0.928            
0        ,16     ,127      ,48        ,0    ,0         ,0           ,3.664         ,3.903            ,0.939            
0        ,16     ,127      ,80        ,0    ,0         ,0           ,3.692         ,3.973            ,0.929            
0        ,160    ,127      ,128       ,0    ,0         ,0           ,7.62          ,6.269            ,1.215            
0        ,160    ,127      ,32        ,0    ,0         ,0           ,4.379         ,4.005            ,1.093            
0        ,160    ,127      ,64        ,0    ,0         ,0           ,5.626         ,5.193            ,1.083            
0        ,17     ,127      ,16        ,0    ,0         ,0           ,3.338         ,3.975            ,0.84             
0        ,17     ,127      ,16        ,0    ,0         ,23          ,3.702         ,4.005            ,0.924            
0        ,176    ,127      ,16        ,0    ,0         ,0           ,3.611         ,3.958            ,0.912            
0        ,18     ,127      ,17        ,0    ,0         ,0           ,3.379         ,3.954            ,0.855            
0        ,18     ,127      ,17        ,0    ,0         ,23          ,3.633         ,4.012            ,0.906            
0        ,19     ,127      ,18        ,0    ,0         ,0           ,3.358         ,3.915            ,0.858            
0        ,19     ,127      ,18        ,0    ,0         ,23          ,3.532         ,4.012            ,0.881            
0        ,190    ,127      ,191       ,0    ,0         ,0           ,11.217        ,6.245            ,1.796            
0        ,191    ,127      ,190       ,0    ,0         ,0           ,11.302        ,6.267            ,1.804            
0        ,192    ,127      ,128       ,0    ,0         ,0           ,7.602         ,6.357            ,1.196            
0        ,192    ,127      ,32        ,0    ,0         ,0           ,4.437         ,3.977            ,1.115            
0        ,192    ,127      ,64        ,0    ,0         ,0           ,5.643         ,5.32             ,1.061            
0        ,2      ,127      ,1         ,0    ,0         ,0           ,3.532         ,3.857            ,0.916            
0        ,2      ,127      ,1         ,0    ,0         ,23          ,3.577         ,3.94             ,0.908            
0        ,20     ,127      ,19        ,0    ,0         ,0           ,3.461         ,3.933            ,0.88             
0        ,20     ,127      ,19        ,0    ,0         ,23          ,3.576         ,3.965            ,0.902            
0        ,2048   ,127      ,1024      ,0    ,0         ,0           ,32.101        ,20.984           ,1.53             
0        ,2048   ,127      ,1024      ,0    ,0         ,23          ,31.914        ,20.739           ,1.539            
0        ,2048   ,127      ,128       ,0    ,0         ,0           ,7.601         ,6.235            ,1.219            
0        ,2048   ,127      ,128       ,0    ,0         ,23          ,8.054         ,6.763            ,1.191            
0        ,2048   ,127      ,2048      ,0    ,0         ,0           ,50.56         ,34.332           ,1.473            
0        ,2048   ,127      ,2048      ,0    ,0         ,23          ,50.792        ,34.203           ,1.485            
0        ,2048   ,127      ,2080      ,0    ,0         ,0           ,50.79         ,33.692           ,1.507            
0        ,2048   ,127      ,2112      ,0    ,0         ,0           ,50.617        ,33.595           ,1.507            
0        ,2048   ,127      ,2144      ,0    ,0         ,0           ,51.057        ,33.992           ,1.502            
0        ,2048   ,127      ,2176      ,0    ,0         ,0           ,50.734        ,34.595           ,1.467            
0        ,2048   ,127      ,2208      ,0    ,0         ,0           ,50.72         ,33.939           ,1.494            
0        ,2048   ,127      ,2240      ,0    ,0         ,0           ,50.975        ,33.717           ,1.512            
0        ,2048   ,127      ,2272      ,0    ,0         ,0           ,51.272        ,33.859           ,1.514            
0        ,2048   ,127      ,2304      ,0    ,0         ,0           ,51.277        ,33.65            ,1.524            
0        ,2048   ,127      ,2336      ,0    ,0         ,0           ,51.025        ,33.972           ,1.502            
0        ,2048   ,127      ,2368      ,0    ,0         ,0           ,51.952        ,33.539           ,1.549            
0        ,2048   ,127      ,256       ,0    ,0         ,0           ,13.182        ,7.932            ,1.662            
0        ,2048   ,127      ,256       ,0    ,0         ,23          ,13.318        ,7.989            ,1.667            
0        ,2048   ,127      ,32        ,0    ,0         ,0           ,4.297         ,3.997            ,1.075            
0        ,2048   ,127      ,32        ,0    ,0         ,23          ,4.27          ,3.876            ,1.101            
0        ,2048   ,127      ,512       ,0    ,0         ,0           ,20.195        ,14.258           ,1.416            
0        ,2048   ,127      ,512       ,0    ,0         ,23          ,20.464        ,14.245           ,1.437            
0        ,2048   ,127      ,64        ,0    ,0         ,0           ,5.648         ,5.27             ,1.072            
0        ,2048   ,127      ,64        ,0    ,0         ,23          ,5.67          ,5.238            ,1.083            
0        ,208    ,127      ,16        ,0    ,0         ,0           ,3.66          ,4.004            ,0.914            
0        ,2080   ,127      ,2048      ,0    ,0         ,0           ,50.794        ,33.915           ,1.498            
0        ,21     ,127      ,20        ,0    ,0         ,0           ,3.36          ,3.949            ,0.851            
0        ,21     ,127      ,20        ,0    ,0         ,23          ,3.733         ,4.038            ,0.925            
0        ,2112   ,127      ,2048      ,0    ,0         ,0           ,52.27         ,33.769           ,1.548            
0        ,2144   ,127      ,2048      ,0    ,0         ,0           ,51.098        ,33.817           ,1.511            
0        ,2176   ,127      ,2048      ,0    ,0         ,0           ,50.664        ,34.071           ,1.487            
0        ,22     ,127      ,21        ,0    ,0         ,0           ,3.375         ,3.962            ,0.852            
0        ,22     ,127      ,21        ,0    ,0         ,23          ,3.779         ,4.033            ,0.937            
0        ,2208   ,127      ,2048      ,0    ,0         ,0           ,50.684        ,34.225           ,1.481            
0        ,222    ,127      ,223       ,0    ,0         ,0           ,12.519        ,7.472            ,1.675            
0        ,223    ,127      ,222       ,0    ,0         ,0           ,12.598        ,7.471            ,1.686            
0        ,224    ,127      ,128       ,0    ,0         ,0           ,7.637         ,6.288            ,1.214            
0        ,224    ,127      ,32        ,0    ,0         ,0           ,4.382         ,4.002            ,1.095            
0        ,224    ,127      ,64        ,0    ,0         ,0           ,5.633         ,5.192            ,1.085            
0        ,2240   ,127      ,2048      ,0    ,0         ,0           ,51.473        ,33.742           ,1.525            
0        ,2272   ,127      ,2048      ,0    ,0         ,0           ,50.894        ,34.163           ,1.49             
0        ,23     ,127      ,22        ,0    ,0         ,0           ,3.373         ,3.936            ,0.857            
0        ,23     ,127      ,22        ,0    ,0         ,23          ,3.579         ,3.997            ,0.895            
0        ,2304   ,127      ,2048      ,0    ,0         ,0           ,50.813        ,34.132           ,1.489            
0        ,2336   ,127      ,2048      ,0    ,0         ,0           ,51.002        ,34.158           ,1.493            
0        ,2368   ,127      ,2048      ,0    ,0         ,0           ,50.763        ,34.006           ,1.493            
0        ,24     ,127      ,23        ,0    ,0         ,0           ,3.37          ,4.021            ,0.838            
0        ,24     ,127      ,23        ,0    ,0         ,23          ,3.434         ,4.038            ,0.851            
0        ,240    ,127      ,16        ,0    ,0         ,0           ,3.818         ,4.022            ,0.949            
0        ,25     ,127      ,24        ,0    ,0         ,0           ,3.306         ,3.999            ,0.827            
0        ,25     ,127      ,24        ,0    ,0         ,23          ,3.367         ,3.987            ,0.845            
0        ,254    ,127      ,255       ,0    ,0         ,0           ,12.577        ,7.482            ,1.681            
0        ,255    ,127      ,254       ,0    ,0         ,0           ,12.665        ,7.467            ,1.696            
0        ,256    ,127      ,128       ,0    ,0         ,0           ,7.642         ,6.259            ,1.221            
0        ,256    ,127      ,288       ,0    ,0         ,0           ,13.23         ,8.066            ,1.64             
0        ,256    ,127      ,32        ,0    ,0         ,0           ,4.382         ,3.97             ,1.104            
0        ,256    ,127      ,320       ,0    ,0         ,0           ,13.112        ,7.926            ,1.654            
0        ,256    ,127      ,352       ,0    ,0         ,0           ,13.232        ,7.967            ,1.661            
0        ,256    ,127      ,384       ,0    ,0         ,0           ,13.241        ,7.939            ,1.668            
0        ,256    ,127      ,416       ,0    ,0         ,0           ,13.711        ,7.952            ,1.724            
0        ,256    ,127      ,448       ,0    ,0         ,0           ,13.281        ,7.961            ,1.668            
0        ,256    ,127      ,480       ,0    ,0         ,0           ,13.089        ,7.936            ,1.649            
0        ,256    ,127      ,512       ,0    ,0         ,0           ,13.369        ,7.938            ,1.684            
0        ,256    ,127      ,544       ,0    ,0         ,0           ,13.145        ,8.029            ,1.637            
0        ,256    ,127      ,576       ,0    ,0         ,0           ,13.304        ,8.021            ,1.659            
0        ,256    ,127      ,64        ,0    ,0         ,0           ,5.648         ,5.249            ,1.076            
0        ,26     ,127      ,25        ,0    ,0         ,0           ,3.313         ,4.006            ,0.827            
0        ,26     ,127      ,25        ,0    ,0         ,23          ,3.43          ,3.968            ,0.865            
0        ,27     ,127      ,26        ,0    ,0         ,0           ,3.353         ,3.991            ,0.84             
0        ,27     ,127      ,26        ,0    ,0         ,23          ,3.357         ,4.032            ,0.833            
0        ,272    ,127      ,16        ,0    ,0         ,0           ,3.544         ,3.982            ,0.89             
0        ,28     ,127      ,27        ,0    ,0         ,0           ,3.26          ,3.956            ,0.824            
0        ,28     ,127      ,27        ,0    ,0         ,23          ,3.36          ,4.003            ,0.839            
0        ,286    ,127      ,287       ,0    ,0         ,0           ,13.216        ,7.986            ,1.655            
0        ,287    ,127      ,286       ,0    ,0         ,0           ,13.294        ,8.02             ,1.658            
0        ,288    ,127      ,128       ,0    ,0         ,0           ,7.618         ,6.247            ,1.219            
0        ,288    ,127      ,256       ,0    ,0         ,0           ,13.458        ,7.896            ,1.704            
0        ,288    ,127      ,32        ,0    ,0         ,0           ,4.349         ,3.969            ,1.096            
0        ,288    ,127      ,64        ,0    ,0         ,0           ,5.613         ,5.277            ,1.064            
0        ,29     ,127      ,28        ,0    ,0         ,0           ,3.386         ,3.924            ,0.863            
0        ,29     ,127      ,28        ,0    ,0         ,23          ,3.452         ,3.956            ,0.873            
0        ,3      ,127      ,2         ,0    ,0         ,0           ,3.364         ,3.867            ,0.87             
0        ,3      ,127      ,2         ,0    ,0         ,23          ,3.613         ,3.934            ,0.918            
0        ,30     ,127      ,29        ,0    ,0         ,0           ,3.341         ,3.986            ,0.838            
0        ,30     ,127      ,29        ,0    ,0         ,23          ,3.46          ,3.958            ,0.874            
0        ,30     ,127      ,31        ,0    ,0         ,0           ,3.388         ,3.91             ,0.867            
0        ,304    ,127      ,16        ,0    ,0         ,0           ,3.749         ,3.972            ,0.944            
0        ,31     ,127      ,30        ,0    ,0         ,0           ,3.219         ,3.776            ,0.852            
0        ,31     ,127      ,30        ,0    ,0         ,23          ,3.429         ,3.994            ,0.859            
0        ,32     ,127      ,128       ,0    ,0         ,0           ,4.351         ,3.984            ,1.092            
0        ,32     ,127      ,160       ,0    ,0         ,0           ,4.466         ,4.096            ,1.09             
0        ,32     ,127      ,192       ,0    ,0         ,0           ,4.42          ,4.009            ,1.102            
0        ,32     ,127      ,224       ,0    ,0         ,0           ,4.35          ,3.981            ,1.093            
0        ,32     ,127      ,256       ,0    ,0         ,0           ,4.342         ,4.025            ,1.079            
0        ,32     ,127      ,288       ,0    ,0         ,0           ,4.464         ,3.982            ,1.121            
0        ,32     ,127      ,31        ,0    ,0         ,0           ,3.404         ,3.999            ,0.851            
0        ,32     ,127      ,31        ,0    ,0         ,23          ,3.467         ,3.986            ,0.87             
0        ,32     ,127      ,320       ,0    ,0         ,0           ,4.43          ,4.004            ,1.106            
0        ,32     ,127      ,352       ,0    ,0         ,0           ,4.402         ,4.062            ,1.084            
0        ,32     ,127      ,64        ,0    ,0         ,0           ,4.519         ,4.013            ,1.126            
0        ,32     ,127      ,96        ,0    ,0         ,0           ,4.442         ,4.0              ,1.11             
0        ,320    ,127      ,128       ,0    ,0         ,0           ,7.62          ,6.343            ,1.201            
0        ,320    ,127      ,256       ,0    ,0         ,0           ,13.399        ,8.024            ,1.67             
0        ,320    ,127      ,32        ,0    ,0         ,0           ,4.413         ,3.988            ,1.107            
0        ,320    ,127      ,64        ,0    ,0         ,0           ,5.612         ,5.259            ,1.067            
0        ,336    ,127      ,16        ,0    ,0         ,0           ,3.68          ,3.975            ,0.926            
0        ,352    ,127      ,128       ,0    ,0         ,0           ,7.656         ,6.304            ,1.214            
0        ,352    ,127      ,256       ,0    ,0         ,0           ,13.333        ,7.9              ,1.688            
0        ,352    ,127      ,32        ,0    ,0         ,0           ,4.387         ,3.942            ,1.113            
0        ,352    ,127      ,64        ,0    ,0         ,0           ,5.626         ,5.214            ,1.079            
0        ,384    ,127      ,128       ,0    ,0         ,0           ,7.579         ,6.245            ,1.214            
0        ,384    ,127      ,256       ,0    ,0         ,0           ,13.252        ,7.899            ,1.678            
0        ,384    ,127      ,64        ,0    ,0         ,0           ,5.619         ,5.285            ,1.063            
0        ,4      ,127      ,3         ,0    ,0         ,0           ,3.588         ,3.778            ,0.95             
0        ,4      ,127      ,3         ,0    ,0         ,23          ,3.636         ,3.956            ,0.919            
0        ,4096   ,127      ,1024      ,0    ,0         ,0           ,31.464        ,20.951           ,1.502            
0        ,4096   ,127      ,1024      ,0    ,0         ,23          ,31.869        ,20.877           ,1.527            
0        ,4096   ,127      ,128       ,0    ,0         ,0           ,7.636         ,6.272            ,1.218            
0        ,4096   ,127      ,128       ,0    ,0         ,23          ,7.592         ,6.299            ,1.205            
0        ,4096   ,127      ,2048      ,0    ,0         ,0           ,50.448        ,34.247           ,1.473            
0        ,4096   ,127      ,2048      ,0    ,0         ,23          ,50.691        ,34.274           ,1.479            
0        ,4096   ,127      ,256       ,0    ,0         ,0           ,13.232        ,7.914            ,1.672            
0        ,4096   ,127      ,256       ,0    ,0         ,23          ,13.602        ,7.94             ,1.713            
0        ,4096   ,127      ,32        ,0    ,0         ,0           ,4.246         ,3.967            ,1.07             
0        ,4096   ,127      ,32        ,0    ,0         ,23          ,4.217         ,3.944            ,1.069            
0        ,4096   ,127      ,4128      ,0    ,0         ,0           ,116.342       ,63.855           ,1.822            
0        ,4096   ,127      ,4160      ,0    ,0         ,0           ,116.758       ,60.528           ,1.929            
0        ,4096   ,127      ,4192      ,0    ,0         ,0           ,116.563       ,60.721           ,1.92             
0        ,4096   ,127      ,4224      ,0    ,0         ,0           ,116.692       ,60.332           ,1.934            
0        ,4096   ,127      ,4256      ,0    ,0         ,0           ,117.145       ,60.076           ,1.95             
0        ,4096   ,127      ,4288      ,0    ,0         ,0           ,116.817       ,60.563           ,1.929            
0        ,4096   ,127      ,4320      ,0    ,0         ,0           ,116.941       ,59.998           ,1.949            
0        ,4096   ,127      ,4352      ,0    ,0         ,0           ,117.128       ,59.951           ,1.954            
0        ,4096   ,127      ,4384      ,0    ,0         ,0           ,116.167       ,60.602           ,1.917            
0        ,4096   ,127      ,4416      ,0    ,0         ,0           ,116.444       ,60.166           ,1.935            
0        ,4096   ,127      ,512       ,0    ,0         ,0           ,20.448        ,14.42            ,1.418            
0        ,4096   ,127      ,512       ,0    ,0         ,23          ,20.27         ,14.162           ,1.431            
0        ,4096   ,127      ,64        ,0    ,0         ,0           ,5.604         ,5.288            ,1.06             
0        ,4096   ,127      ,64        ,0    ,0         ,23          ,5.637         ,5.3              ,1.064            
0        ,4128   ,127      ,4096      ,0    ,0         ,0           ,116.756       ,60.251           ,1.938            
0        ,416    ,127      ,128       ,0    ,0         ,0           ,7.62          ,6.322            ,1.205            
0        ,416    ,127      ,256       ,0    ,0         ,0           ,13.319        ,7.958            ,1.674            
0        ,4160   ,127      ,4096      ,0    ,0         ,0           ,118.483       ,60.858           ,1.947            
0        ,4192   ,127      ,4096      ,0    ,0         ,0           ,116.62        ,60.454           ,1.929            
0        ,4224   ,127      ,4096      ,0    ,0         ,0           ,116.785       ,60.416           ,1.933            
0        ,4256   ,127      ,4096      ,0    ,0         ,0           ,117.064       ,60.586           ,1.932            
0        ,4288   ,127      ,4096      ,0    ,0         ,0           ,116.736       ,60.698           ,1.923            
0        ,4320   ,127      ,4096      ,0    ,0         ,0           ,117.324       ,60.101           ,1.952            
0        ,4352   ,127      ,4096      ,0    ,0         ,0           ,117.064       ,60.628           ,1.931            
0        ,4384   ,127      ,4096      ,0    ,0         ,0           ,116.504       ,60.132           ,1.937            
0        ,4416   ,127      ,4096      ,0    ,0         ,0           ,116.646       ,60.601           ,1.925            
0        ,448    ,127      ,128       ,0    ,0         ,0           ,7.519         ,6.275            ,1.198            
0        ,448    ,127      ,256       ,0    ,0         ,0           ,13.129        ,7.937            ,1.654            
0        ,48     ,127      ,16        ,0    ,0         ,0           ,3.306         ,3.865            ,0.855            
0        ,480    ,127      ,256       ,0    ,0         ,0           ,13.315        ,8.051            ,1.654            
0        ,5      ,127      ,4         ,0    ,0         ,0           ,3.556         ,3.881            ,0.916            
0        ,5      ,127      ,4         ,0    ,0         ,23          ,3.776         ,3.916            ,0.964            
0        ,512    ,127      ,256       ,0    ,0         ,0           ,13.07         ,7.857            ,1.663            
0        ,512    ,127      ,256       ,0    ,0         ,23          ,13.309        ,7.986            ,1.666            
0        ,512    ,127      ,544       ,0    ,0         ,0           ,20.342        ,14.289           ,1.424            
0        ,512    ,127      ,576       ,0    ,0         ,0           ,20.099        ,14.19            ,1.416            
0        ,512    ,127      ,608       ,0    ,0         ,0           ,20.248        ,14.23            ,1.423            
0        ,512    ,127      ,640       ,0    ,0         ,0           ,20.641        ,14.164           ,1.457            
0        ,512    ,127      ,672       ,0    ,0         ,0           ,20.37         ,14.42            ,1.413            
0        ,512    ,127      ,704       ,0    ,0         ,0           ,20.42         ,14.221           ,1.436            
0        ,512    ,127      ,736       ,0    ,0         ,0           ,20.411        ,14.198           ,1.438            
0        ,512    ,127      ,768       ,0    ,0         ,0           ,19.947        ,14.238           ,1.401            
0        ,512    ,127      ,800       ,0    ,0         ,0           ,20.856        ,14.34            ,1.454            
0        ,512    ,127      ,832       ,0    ,0         ,0           ,20.28         ,14.348           ,1.413            
0        ,544    ,127      ,256       ,0    ,0         ,0           ,13.453        ,8.115            ,1.658            
0        ,544    ,127      ,512       ,0    ,0         ,0           ,20.12         ,14.143           ,1.423            
0        ,576    ,127      ,256       ,0    ,0         ,0           ,13.232        ,8.043            ,1.645            
0        ,576    ,127      ,512       ,0    ,0         ,0           ,20.436        ,14.17            ,1.442            
0        ,6      ,127      ,5         ,0    ,0         ,0           ,3.535         ,3.871            ,0.913            
0        ,6      ,127      ,5         ,0    ,0         ,23          ,3.627         ,3.827            ,0.948            
0        ,608    ,127      ,512       ,0    ,0         ,0           ,20.562        ,14.284           ,1.439            
0        ,62     ,127      ,63        ,0    ,0         ,0           ,4.324         ,4.025            ,1.074            
0        ,63     ,127      ,62        ,0    ,0         ,0           ,4.444         ,4.014            ,1.107            
0        ,64     ,127      ,128       ,0    ,0         ,0           ,5.62          ,5.329            ,1.055            
0        ,64     ,127      ,160       ,0    ,0         ,0           ,5.629         ,5.288            ,1.065            
0        ,64     ,127      ,192       ,0    ,0         ,0           ,5.639         ,5.245            ,1.075            
0        ,64     ,127      ,224       ,0    ,0         ,0           ,5.608         ,5.257            ,1.067            
0        ,64     ,127      ,256       ,0    ,0         ,0           ,5.603         ,5.214            ,1.075            
0        ,64     ,127      ,288       ,0    ,0         ,0           ,5.643         ,5.277            ,1.069            
0        ,64     ,127      ,32        ,0    ,0         ,0           ,4.631         ,3.996            ,1.159            
0        ,64     ,127      ,320       ,0    ,0         ,0           ,5.623         ,5.26             ,1.069            
0        ,64     ,127      ,352       ,0    ,0         ,0           ,5.661         ,5.244            ,1.079            
0        ,64     ,127      ,384       ,0    ,0         ,0           ,5.645         ,5.283            ,1.069            
0        ,64     ,127      ,96        ,0    ,0         ,0           ,5.656         ,5.28             ,1.071            
0        ,640    ,127      ,512       ,0    ,0         ,0           ,20.417        ,14.001           ,1.458            
0        ,672    ,127      ,512       ,0    ,0         ,0           ,20.477        ,14.182           ,1.444            
0        ,7      ,127      ,6         ,0    ,0         ,0           ,3.477         ,3.868            ,0.899            
0        ,7      ,127      ,6         ,0    ,0         ,23          ,3.568         ,4.018            ,0.888            
0        ,704    ,127      ,512       ,0    ,0         ,0           ,20.128        ,14.125           ,1.425            
0        ,736    ,127      ,512       ,0    ,0         ,0           ,20.327        ,14.16            ,1.436            
0        ,768    ,127      ,512       ,0    ,0         ,0           ,20.115        ,14.238           ,1.413            
0        ,8      ,127      ,7         ,0    ,0         ,0           ,3.496         ,3.885            ,0.9              
0        ,8      ,127      ,7         ,0    ,0         ,23          ,3.702         ,3.949            ,0.938            
0        ,80     ,127      ,16        ,0    ,0         ,0           ,3.392         ,3.986            ,0.851            
0        ,800    ,127      ,512       ,0    ,0         ,0           ,20.366        ,14.105           ,1.444            
0        ,8192   ,127      ,8224      ,0    ,0         ,0           ,200.484       ,145.365          ,1.379            
0        ,8192   ,127      ,8256      ,0    ,0         ,0           ,201.238       ,145.754          ,1.381            
0        ,8192   ,127      ,8288      ,0    ,0         ,0           ,201.051       ,145.127          ,1.385            
0        ,8192   ,127      ,8320      ,0    ,0         ,0           ,200.1         ,143.8            ,1.392            
0        ,8192   ,127      ,8352      ,0    ,0         ,0           ,200.822       ,144.927          ,1.386            
0        ,8192   ,127      ,8384      ,0    ,0         ,0           ,200.929       ,145.213          ,1.384            
0        ,8192   ,127      ,8416      ,0    ,0         ,0           ,200.538       ,145.879          ,1.375            
0        ,8192   ,127      ,8448      ,0    ,0         ,0           ,200.087       ,144.272          ,1.387            
0        ,8192   ,127      ,8480      ,0    ,0         ,0           ,199.58        ,145.354          ,1.373            
0        ,8192   ,127      ,8512      ,0    ,0         ,0           ,200.947       ,145.02           ,1.386            
0        ,8224   ,127      ,8192      ,0    ,0         ,0           ,201.089       ,145.441          ,1.383            
0        ,8256   ,127      ,8192      ,0    ,0         ,0           ,200.844       ,145.061          ,1.385            
0        ,8288   ,127      ,8192      ,0    ,0         ,0           ,200.662       ,145.101          ,1.383            
0        ,832    ,127      ,512       ,0    ,0         ,0           ,20.84         ,14.107           ,1.477            
0        ,8320   ,127      ,8192      ,0    ,0         ,0           ,198.21        ,145.52           ,1.362            
0        ,8352   ,127      ,8192      ,0    ,0         ,0           ,198.173       ,145.244          ,1.364            
0        ,8384   ,127      ,8192      ,0    ,0         ,0           ,200.821       ,145.691          ,1.378            
0        ,8416   ,127      ,8192      ,0    ,0         ,0           ,201.258       ,145.671          ,1.382            
0        ,8448   ,127      ,8192      ,0    ,0         ,0           ,200.398       ,144.78           ,1.384            
0        ,8480   ,127      ,8192      ,0    ,0         ,0           ,200.54        ,145.334          ,1.38             
0        ,8512   ,127      ,8192      ,0    ,0         ,0           ,201.41        ,145.464          ,1.385            
