Geometric mean of N = 30 runs.
Benchmarked on Tigerlake: https://ark.intel.com/content/www/us/en/ark/products/208921/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz-with-ipu.html

Aggregate Geometric Mean of New / Old: 0.9996456480425209

Results For: memchr
 len, align,  pos, seek_char, invert_pos, New / Old
  27,  2048,   28,        23,          0,       1.0
  27,  2048,   28,         0,          0,       1.0
  27,  2076,   28,        23,          0,       1.0
  27,  2076,   28,         0,          0,       1.0
  27,  4081,   28,        23,          0,       1.0
  27,  4081,   28,         0,          0,       1.0
  29,  4081,   28,        23,          0,       1.0
  29,  4081,   28,         0,          0,       1.0
  30,     0,   29,        23,          0,       1.0
  30,     0,   29,         0,          0,       1.0
  30,    29,   29,        23,          0,       1.0
  30,    29,   29,         0,          0,       1.0
  28,     0,   29,        23,          0,       1.0
  28,     0,   29,         0,          0,       1.0
  28,    29,   29,        23,          0,       1.0
  28,    29,   29,         0,          0,       1.0
  30,  2048,   29,        23,          0,       1.0
  30,  2048,   29,         0,          0,       1.0
  30,  2077,   29,        23,          0,       1.0
  30,  2077,   29,         0,          0,       1.0
  28,  2048,   29,        23,          0,       1.0
  28,  2048,   29,         0,          0,       1.0
  28,  2077,   29,        23,          0,       1.0
  28,  2077,   29,         0,          0,       1.0
  28,  4081,   29,        23,          0,       1.0
  28,  4081,   29,         0,          0,       1.0
  30,  4081,   29,        23,          0,       1.0
  30,  4081,   29,         0,          0,       1.0
  31,     0,   30,        23,          0,       1.0
  31,     0,   30,         0,          0,       1.0
  31,    30,   30,        23,          0,       1.0
  31,    30,   30,         0,          0,       1.0
  29,     0,   30,        23,          0,       1.0
  29,     0,   30,         0,          0,       1.0
  29,    30,   30,        23,          0,       1.0
  29,    30,   30,         0,          0,       1.0
  31,  2048,   30,        23,          0,       1.0
  31,  2048,   30,         0,          0,       1.0
  31,  2078,   30,        23,          0,       1.0
  31,  2078,   30,         0,          0,       1.0
  29,  2048,   30,        23,          0,       1.0
  29,  2048,   30,         0,          0,       1.0
  29,  2078,   30,        23,          0,       1.0
  29,  2078,   30,         0,          0,       1.0
  29,  4081,   30,        23,          0,       1.0
  29,  4081,   30,         0,          0,       1.0
  31,  4081,   30,        23,          0,       1.0
  31,  4081,   30,         0,          0,       1.0
  32,     0,   31,        23,          0,       1.0
  32,     0,   31,         0,          0,       1.0
  32,    31,   31,        23,          0,       1.0
  32,    31,   31,         0,          0,       1.0
  30,     0,   31,        23,          0,       1.0
  30,     0,   31,         0,          0,       1.0
  30,    31,   31,        23,          0,       1.0
  30,    31,   31,         0,          0,       1.0
  32,  2048,   31,        23,          0,       1.0
  32,  2048,   31,         0,          0,       1.0
  32,  2079,   31,        23,          0,       1.0
  32,  2079,   31,         0,          0,       1.0
  30,  2048,   31,        23,          0,       1.0
  30,  2048,   31,         0,          0,       1.0
  30,  2079,   31,        23,          0,       1.0
  30,  2079,   31,         0,          0,       1.0
  30,  4081,   31,        23,          0,       1.0
  30,  4081,   31,         0,          0,       1.0
  32,  4081,   31,        23,          0,       1.0
  32,  4081,   31,         0,          0,       1.0
