
Results For: strcpy
align1,align2 ,len  ,max_char ,new    ,old    ,new/old 
4     ,3      ,492  ,127      ,19.857 ,19.141 ,1.037   
4     ,3      ,496  ,127      ,19.981 ,19.048 ,1.049   
4     ,3      ,500  ,127      ,19.862 ,19.169 ,1.036   
4     ,3      ,504  ,127      ,19.833 ,19.052 ,1.041   
4     ,3      ,508  ,127      ,21.035 ,17.766 ,1.184   
4     ,3      ,512  ,127      ,21.724 ,21.038 ,1.033   
4     ,3      ,52   ,127      ,6.654  ,9.697  ,0.686   
4     ,3      ,56   ,127      ,6.668  ,9.709  ,0.687   
4     ,3      ,60   ,127      ,8.571  ,9.918  ,0.864   
4     ,3      ,64   ,127      ,7.672  ,11.001 ,0.697   
4     ,3      ,68   ,127      ,7.61   ,10.786 ,0.706   
4     ,3      ,72   ,127      ,7.652  ,10.84  ,0.706   
4     ,3      ,76   ,127      ,7.646  ,10.896 ,0.702   
4     ,3      ,80   ,127      ,7.685  ,10.836 ,0.709   
4     ,3      ,84   ,127      ,7.669  ,10.927 ,0.702   
4     ,3      ,88   ,127      ,7.668  ,10.817 ,0.709   
4     ,3      ,92   ,127      ,7.329  ,7.884  ,0.93    
4     ,3      ,96   ,127      ,7.65   ,10.99  ,0.696   
4     ,4      ,100  ,127      ,7.334  ,10.649 ,0.689   
4     ,4      ,104  ,127      ,7.336  ,10.54  ,0.696   
4     ,4      ,108  ,127      ,7.428  ,10.549 ,0.704   
4     ,4      ,112  ,127      ,7.35   ,10.721 ,0.686   
4     ,4      ,116  ,127      ,7.399  ,10.483 ,0.706   
4     ,4      ,120  ,127      ,7.35   ,10.673 ,0.689   
4     ,4      ,124  ,127      ,8.532  ,8.503  ,1.003   
4     ,4      ,128  ,127      ,8.404  ,12.072 ,0.696   
4     ,4      ,132  ,127      ,8.454  ,12.102 ,0.699   
4     ,4      ,136  ,127      ,8.493  ,11.906 ,0.713   
4     ,4      ,140  ,127      ,8.492  ,11.863 ,0.716   
4     ,4      ,144  ,127      ,8.454  ,11.873 ,0.712   
4     ,4      ,148  ,127      ,8.464  ,11.889 ,0.712   
4     ,4      ,152  ,127      ,8.473  ,11.974 ,0.708   
4     ,4      ,156  ,127      ,11.009 ,8.803  ,1.251   
4     ,4      ,16   ,127      ,5.46   ,8.056  ,0.678   
4     ,4      ,160  ,127      ,10.983 ,11.134 ,0.986   
4     ,4      ,164  ,127      ,10.931 ,10.928 ,1.0     
4     ,4      ,168  ,127      ,11.06  ,10.897 ,1.015   
4     ,4      ,172  ,127      ,11.06  ,10.944 ,1.011   
4     ,4      ,176  ,127      ,11.033 ,10.942 ,1.008   
4     ,4      ,180  ,127      ,11.007 ,10.865 ,1.013   
4     ,4      ,184  ,127      ,11.061 ,10.941 ,1.011   
4     ,4      ,188  ,127      ,11.542 ,9.445  ,1.222   
4     ,4      ,192  ,127      ,11.569 ,11.768 ,0.983   
4     ,4      ,196  ,127      ,11.564 ,11.24  ,1.029   
4     ,4      ,20   ,127      ,5.467  ,8.055  ,0.679   
4     ,4      ,200  ,127      ,11.637 ,11.205 ,1.039   
4     ,4      ,204  ,127      ,11.644 ,11.425 ,1.019   
4     ,4      ,208  ,127      ,11.637 ,11.247 ,1.035   
4     ,4      ,212  ,127      ,11.693 ,11.38  ,1.028   
4     ,4      ,216  ,127      ,11.722 ,11.368 ,1.031   
4     ,4      ,220  ,127      ,11.171 ,10.373 ,1.077   
4     ,4      ,224  ,127      ,11.194 ,11.735 ,0.954   
4     ,4      ,228  ,127      ,11.197 ,11.485 ,0.975   
4     ,4      ,232  ,127      ,11.169 ,11.189 ,0.998   
4     ,4      ,236  ,127      ,11.278 ,10.968 ,1.028   
4     ,4      ,24   ,127      ,5.435  ,7.952  ,0.683   
4     ,4      ,240  ,127      ,11.314 ,10.985 ,1.03    
4     ,4      ,244  ,127      ,11.185 ,11.01  ,1.016   
4     ,4      ,248  ,127      ,11.197 ,11.023 ,1.016   
4     ,4      ,252  ,127      ,12.805 ,12.726 ,1.006   
4     ,4      ,256  ,127      ,13.312 ,12.729 ,1.046   
4     ,4      ,260  ,127      ,12.791 ,12.706 ,1.007   
4     ,4      ,264  ,127      ,12.81  ,12.621 ,1.015   
4     ,4      ,268  ,127      ,12.899 ,12.136 ,1.063   
4     ,4      ,272  ,127      ,12.835 ,12.138 ,1.057   
4     ,4      ,276  ,127      ,12.8   ,12.134 ,1.055   
4     ,4      ,28   ,127      ,5.44   ,7.973  ,0.682   
4     ,4      ,280  ,127      ,12.825 ,12.141 ,1.056   
4     ,4      ,284  ,127      ,11.569 ,12.769 ,0.906   
4     ,4      ,288  ,127      ,11.611 ,13.366 ,0.869   
4     ,4      ,292  ,127      ,11.6   ,12.867 ,0.902   
4     ,4      ,296  ,127      ,11.485 ,13.055 ,0.88    
4     ,4      ,300  ,127      ,11.515 ,12.668 ,0.909   
4     ,4      ,304  ,127      ,11.515 ,12.738 ,0.904   
4     ,4      ,308  ,127      ,11.513 ,12.689 ,0.907   
4     ,4      ,312  ,127      ,11.487 ,12.809 ,0.897   
4     ,4      ,316  ,127      ,14.115 ,13.359 ,1.057   
4     ,4      ,32   ,127      ,6.608  ,5.724  ,1.155   
4     ,4      ,320  ,127      ,14.167 ,13.793 ,1.027   
4     ,4      ,324  ,127      ,14.145 ,13.234 ,1.069   
4     ,4      ,328  ,127      ,14.116 ,13.243 ,1.066   
4     ,4      ,332  ,127      ,14.18  ,13.218 ,1.073   
4     ,4      ,336  ,127      ,14.138 ,13.161 ,1.074   
4     ,4      ,340  ,127      ,14.167 ,13.226 ,1.071   
4     ,4      ,344  ,127      ,14.139 ,13.283 ,1.064   
4     ,4      ,348  ,127      ,13.467 ,13.828 ,0.974   
4     ,4      ,352  ,127      ,13.556 ,14.32  ,0.947   
4     ,4      ,356  ,127      ,13.528 ,13.699 ,0.988   
4     ,4      ,36   ,127      ,6.547  ,8.731  ,0.75    
4     ,4      ,360  ,127      ,13.497 ,13.732 ,0.983   
4     ,4      ,364  ,127      ,13.53  ,13.673 ,0.99    
4     ,4      ,368  ,127      ,13.495 ,13.728 ,0.983   
4     ,4      ,372  ,127      ,13.496 ,13.735 ,0.983   
4     ,4      ,376  ,127      ,13.462 ,13.736 ,0.98    
4     ,4      ,380  ,127      ,16.099 ,14.388 ,1.119   
4     ,4      ,384  ,127      ,16.168 ,14.486 ,1.116   
4     ,4      ,388  ,127      ,16.055 ,14.355 ,1.118   
4     ,4      ,392  ,127      ,16.1   ,14.291 ,1.127   
4     ,4      ,396  ,127      ,16.127 ,14.686 ,1.098   
4     ,4      ,4    ,127      ,5.47   ,7.838  ,0.698   
4     ,4      ,40   ,127      ,6.537  ,9.491  ,0.689   
4     ,4      ,400  ,127      ,16.093 ,14.72  ,1.093   
4     ,4      ,404  ,127      ,16.052 ,14.843 ,1.081   
4     ,4      ,408  ,127      ,15.878 ,13.947 ,1.138   
4     ,4      ,412  ,127      ,14.629 ,15.123 ,0.967   
4     ,4      ,416  ,127      ,14.619 ,15.027 ,0.973   
4     ,4      ,420  ,127      ,14.514 ,14.907 ,0.974   
4     ,4      ,424  ,127      ,14.547 ,14.891 ,0.977   
4     ,4      ,428  ,127      ,14.613 ,14.54  ,1.005   
4     ,4      ,432  ,127      ,14.52  ,14.358 ,1.011   
4     ,4      ,436  ,127      ,14.579 ,14.439 ,1.01    
4     ,4      ,44   ,127      ,6.734  ,9.47   ,0.711   
4     ,4      ,440  ,127      ,14.576 ,14.405 ,1.012   
4     ,4      ,444  ,127      ,16.993 ,15.054 ,1.129   
4     ,4      ,448  ,127      ,16.986 ,15.484 ,1.097   
4     ,4      ,452  ,127      ,16.9   ,14.944 ,1.131   
4     ,4      ,456  ,127      ,16.909 ,15.034 ,1.125   
4     ,4      ,460  ,127      ,16.948 ,14.89  ,1.138   
4     ,4      ,464  ,127      ,16.946 ,14.946 ,1.134   
4     ,4      ,468  ,127      ,16.977 ,14.882 ,1.141   
4     ,4      ,472  ,127      ,16.906 ,14.812 ,1.141   
4     ,4      ,476  ,127      ,15.945 ,15.501 ,1.029   
4     ,4      ,48   ,127      ,6.497  ,9.725  ,0.668   
4     ,4      ,480  ,127      ,15.836 ,15.897 ,0.996   
4     ,4      ,484  ,127      ,16.375 ,15.44  ,1.061   
4     ,4      ,488  ,127      ,15.774 ,15.33  ,1.029   
4     ,4      ,492  ,127      ,15.828 ,15.339 ,1.032   
4     ,4      ,496  ,127      ,15.802 ,15.403 ,1.026   
4     ,4      ,500  ,127      ,15.795 ,15.382 ,1.027   
4     ,4      ,504  ,127      ,15.687 ,15.434 ,1.016   
4     ,4      ,508  ,127      ,18.176 ,16.033 ,1.134   
4     ,4      ,512  ,127      ,18.048 ,17.077 ,1.057   
4     ,4      ,52   ,127      ,6.598  ,9.708  ,0.68    
4     ,4      ,56   ,127      ,6.55   ,9.671  ,0.677   
4     ,4      ,60   ,127      ,8.656  ,9.785  ,0.885   
4     ,4      ,64   ,127      ,7.696  ,10.932 ,0.704   
4     ,4      ,68   ,127      ,7.641  ,10.744 ,0.711   
4     ,4      ,72   ,127      ,7.64   ,10.76  ,0.71    
4     ,4      ,76   ,127      ,7.66   ,10.76  ,0.712   
4     ,4      ,80   ,127      ,7.631  ,10.773 ,0.708   
4     ,4      ,84   ,127      ,7.708  ,10.685 ,0.721   
4     ,4      ,88   ,127      ,7.676  ,10.773 ,0.712   
4     ,4      ,92   ,127      ,7.322  ,7.738  ,0.946   
4     ,4      ,96   ,127      ,7.352  ,11.085 ,0.663   
4     ,6      ,512  ,127      ,23.594 ,23.667 ,0.997   
5     ,0      ,13   ,127      ,4.943  ,7.356  ,0.672   
5     ,0      ,5    ,127      ,3.825  ,5.375  ,0.712   
5     ,2      ,256  ,127      ,14.842 ,12.795 ,1.16    
5     ,5      ,256  ,127      ,12.676 ,12.559 ,1.009   
5     ,6      ,64   ,127      ,7.967  ,11.869 ,0.671   
5     ,7      ,100  ,127      ,8.376  ,11.495 ,0.729   
5     ,7      ,104  ,127      ,8.41   ,11.631 ,0.723   
5     ,7      ,108  ,127      ,8.413  ,11.755 ,0.716   
5     ,7      ,112  ,127      ,8.45   ,11.726 ,0.721   
5     ,7      ,116  ,127      ,8.432  ,11.768 ,0.717   
5     ,7      ,120  ,127      ,8.295  ,11.661 ,0.711   
5     ,7      ,124  ,127      ,9.821  ,9.835  ,0.999   
