
Results For: stpcpy
align1,align2 ,len  ,max_char ,new    ,old    ,new/old 
4     ,4      ,288  ,127      ,13.518 ,16.282 ,0.83    
4     ,4      ,292  ,127      ,13.566 ,15.879 ,0.854   
4     ,4      ,296  ,127      ,13.557 ,15.84  ,0.856   
4     ,4      ,300  ,127      ,13.544 ,15.716 ,0.862   
4     ,4      ,304  ,127      ,13.471 ,15.72  ,0.857   
4     ,4      ,308  ,127      ,13.439 ,15.751 ,0.853   
4     ,4      ,312  ,127      ,13.564 ,15.708 ,0.864   
4     ,4      ,316  ,127      ,14.866 ,16.065 ,0.925   
4     ,4      ,32   ,127      ,7.2    ,5.704  ,1.262   
4     ,4      ,320  ,127      ,14.787 ,16.884 ,0.876   
4     ,4      ,324  ,127      ,14.674 ,16.255 ,0.903   
4     ,4      ,328  ,127      ,14.689 ,16.407 ,0.895   
4     ,4      ,332  ,127      ,14.682 ,16.213 ,0.906   
4     ,4      ,336  ,127      ,14.692 ,16.301 ,0.901   
4     ,4      ,340  ,127      ,14.691 ,16.235 ,0.905   
4     ,4      ,344  ,127      ,14.676 ,16.196 ,0.906   
4     ,4      ,348  ,127      ,14.078 ,16.961 ,0.83    
4     ,4      ,352  ,127      ,14.25  ,17.414 ,0.818   
4     ,4      ,356  ,127      ,14.327 ,16.984 ,0.844   
4     ,4      ,36   ,127      ,7.193  ,8.785  ,0.819   
4     ,4      ,360  ,127      ,14.372 ,16.868 ,0.852   
4     ,4      ,364  ,127      ,14.311 ,16.693 ,0.857   
4     ,4      ,368  ,127      ,14.197 ,16.797 ,0.845   
4     ,4      ,372  ,127      ,14.18  ,16.706 ,0.849   
4     ,4      ,376  ,127      ,14.162 ,16.817 ,0.842   
4     ,4      ,380  ,127      ,16.56  ,16.347 ,1.013   
4     ,4      ,384  ,127      ,16.677 ,16.797 ,0.993   
4     ,4      ,388  ,127      ,16.604 ,16.677 ,0.996   
4     ,4      ,392  ,127      ,16.63  ,16.473 ,1.01    
4     ,4      ,396  ,127      ,16.668 ,16.324 ,1.021   
4     ,4      ,4    ,127      ,6.024  ,7.902  ,0.762   
4     ,4      ,40   ,127      ,7.24   ,9.645  ,0.751   
4     ,4      ,400  ,127      ,16.593 ,16.341 ,1.015   
4     ,4      ,404  ,127      ,16.612 ,16.393 ,1.013   
4     ,4      ,408  ,127      ,16.68  ,16.366 ,1.019   
4     ,4      ,412  ,127      ,15.696 ,17.131 ,0.916   
4     ,4      ,416  ,127      ,15.652 ,17.462 ,0.896   
4     ,4      ,420  ,127      ,15.693 ,17.385 ,0.903   
4     ,4      ,424  ,127      ,15.621 ,17.271 ,0.904   
4     ,4      ,428  ,127      ,15.685 ,17.104 ,0.917   
4     ,4      ,432  ,127      ,15.684 ,17.145 ,0.915   
4     ,4      ,436  ,127      ,15.735 ,17.108 ,0.92    
4     ,4      ,44   ,127      ,7.218  ,9.472  ,0.762   
4     ,4      ,440  ,127      ,15.694 ,17.109 ,0.917   
4     ,4      ,444  ,127      ,17.124 ,18.047 ,0.949   
4     ,4      ,448  ,127      ,17.377 ,18.442 ,0.942   
4     ,4      ,452  ,127      ,17.142 ,18.116 ,0.946   
4     ,4      ,456  ,127      ,17.205 ,17.982 ,0.957   
4     ,4      ,460  ,127      ,17.124 ,17.917 ,0.956   
4     ,4      ,464  ,127      ,17.17  ,17.817 ,0.964   
4     ,4      ,468  ,127      ,17.12  ,17.701 ,0.967   
4     ,4      ,472  ,127      ,17.077 ,17.746 ,0.962   
4     ,4      ,476  ,127      ,16.711 ,18.328 ,0.912   
4     ,4      ,48   ,127      ,7.236  ,9.609  ,0.753   
4     ,4      ,480  ,127      ,16.658 ,18.789 ,0.887   
4     ,4      ,484  ,127      ,16.742 ,18.677 ,0.896   
4     ,4      ,488  ,127      ,16.593 ,18.404 ,0.902   
4     ,4      ,492  ,127      ,16.569 ,18.343 ,0.903   
4     ,4      ,496  ,127      ,16.557 ,18.222 ,0.909   
4     ,4      ,500  ,127      ,16.584 ,18.298 ,0.906   
4     ,4      ,504  ,127      ,16.589 ,18.315 ,0.906   
4     ,4      ,508  ,127      ,19.638 ,18.025 ,1.09    
4     ,4      ,512  ,127      ,18.333 ,18.817 ,0.974   
4     ,4      ,52   ,127      ,7.25   ,9.639  ,0.752   
4     ,4      ,56   ,127      ,7.26   ,9.67   ,0.751   
4     ,4      ,60   ,127      ,9.573  ,10.806 ,0.886   
4     ,4      ,64   ,127      ,8.275  ,11.605 ,0.713   
4     ,4      ,68   ,127      ,8.299  ,11.312 ,0.734   
4     ,4      ,72   ,127      ,8.272  ,10.7   ,0.773   
4     ,4      ,76   ,127      ,8.239  ,11.247 ,0.733   
4     ,4      ,80   ,127      ,8.324  ,10.547 ,0.789   
4     ,4      ,84   ,127      ,8.295  ,10.646 ,0.779   
4     ,4      ,88   ,127      ,8.477  ,10.575 ,0.802   
4     ,4      ,92   ,127      ,7.816  ,8.295  ,0.942   
4     ,4      ,96   ,127      ,7.784  ,10.821 ,0.719   
4     ,6      ,512  ,127      ,23.722 ,23.429 ,1.013   
5     ,0      ,13   ,127      ,5.565  ,7.452  ,0.747   
5     ,0      ,5    ,127      ,3.845  ,5.521  ,0.696   
5     ,2      ,256  ,127      ,15.467 ,16.717 ,0.925   
5     ,5      ,256  ,127      ,13.497 ,15.189 ,0.889   
5     ,6      ,64   ,127      ,8.545  ,12.202 ,0.7     
5     ,7      ,100  ,127      ,8.948  ,11.986 ,0.747   
5     ,7      ,104  ,127      ,8.94   ,11.871 ,0.753   
5     ,7      ,108  ,127      ,8.941  ,11.762 ,0.76    
5     ,7      ,112  ,127      ,8.948  ,11.836 ,0.756   
5     ,7      ,116  ,127      ,9.002  ,11.841 ,0.76    
5     ,7      ,120  ,127      ,8.901  ,11.654 ,0.764   
5     ,7      ,124  ,127      ,10.31  ,10.022 ,1.029   
5     ,7      ,128  ,127      ,10.261 ,13.766 ,0.745   
5     ,7      ,132  ,127      ,10.285 ,13.097 ,0.785   
5     ,7      ,136  ,127      ,10.375 ,13.027 ,0.796   
5     ,7      ,140  ,127      ,10.289 ,12.242 ,0.84    
5     ,7      ,144  ,127      ,10.312 ,12.28  ,0.84    
5     ,7      ,148  ,127      ,10.27  ,12.309 ,0.834   
5     ,7      ,152  ,127      ,10.1   ,12.284 ,0.822   
5     ,7      ,156  ,127      ,14.258 ,11.643 ,1.225   
5     ,7      ,16   ,127      ,6.066  ,7.97   ,0.761   
5     ,7      ,160  ,127      ,14.234 ,14.21  ,1.002   
5     ,7      ,164  ,127      ,14.418 ,13.766 ,1.047   
5     ,7      ,168  ,127      ,14.295 ,13.781 ,1.037   
5     ,7      ,172  ,127      ,14.371 ,12.608 ,1.14    
5     ,7      ,176  ,127      ,14.286 ,12.578 ,1.136   
5     ,7      ,180  ,127      ,14.232 ,12.518 ,1.137   
5     ,7      ,184  ,127      ,13.789 ,12.75  ,1.081   
5     ,7      ,188  ,127      ,13.401 ,11.95  ,1.121   
5     ,7      ,192  ,127      ,13.241 ,14.549 ,0.91    
5     ,7      ,196  ,127      ,13.366 ,14.461 ,0.924   
5     ,7      ,20   ,127      ,6.042  ,7.884  ,0.766   
5     ,7      ,200  ,127      ,13.359 ,14.354 ,0.931   
5     ,7      ,204  ,127      ,13.315 ,13.801 ,0.965   
5     ,7      ,208  ,127      ,13.323 ,13.815 ,0.964   
5     ,7      ,212  ,127      ,13.392 ,13.811 ,0.97    
5     ,7      ,216  ,127      ,12.999 ,13.895 ,0.936   
5     ,7      ,220  ,127      ,13.471 ,13.105 ,1.028   
5     ,7      ,224  ,127      ,13.509 ,13.701 ,0.986   
5     ,7      ,228  ,127      ,13.451 ,13.57  ,0.991   
5     ,7      ,232  ,127      ,13.62  ,13.291 ,1.025   
5     ,7      ,236  ,127      ,13.507 ,13.434 ,1.005   
5     ,7      ,24   ,127      ,6.03   ,7.843  ,0.769   
5     ,7      ,240  ,127      ,13.493 ,13.519 ,0.998   
5     ,7      ,244  ,127      ,13.648 ,13.552 ,1.007   
5     ,7      ,248  ,127      ,12.943 ,13.241 ,0.977   
5     ,7      ,252  ,127      ,16.727 ,17.606 ,0.95    
5     ,7      ,256  ,127      ,16.662 ,19.075 ,0.874   
5     ,7      ,260  ,127      ,16.849 ,17.998 ,0.936   
5     ,7      ,264  ,127      ,16.873 ,17.985 ,0.938   
5     ,7      ,268  ,127      ,16.835 ,17.826 ,0.944   
5     ,7      ,272  ,127      ,16.854 ,17.927 ,0.94    
5     ,7      ,276  ,127      ,16.82  ,17.905 ,0.939   
5     ,7      ,28   ,127      ,6.014  ,7.825  ,0.769   
5     ,7      ,280  ,127      ,16.66  ,17.82  ,0.935   
5     ,7      ,284  ,127      ,16.332 ,17.997 ,0.908   
5     ,7      ,288  ,127      ,16.324 ,18.891 ,0.864   
5     ,7      ,292  ,127      ,16.394 ,18.402 ,0.891   
5     ,7      ,296  ,127      ,16.44  ,18.384 ,0.894   
5     ,7      ,300  ,127      ,16.423 ,18.246 ,0.9     
5     ,7      ,304  ,127      ,16.381 ,18.216 ,0.899   
5     ,7      ,308  ,127      ,16.371 ,18.168 ,0.901   
5     ,7      ,312  ,127      ,15.872 ,18.083 ,0.878   
5     ,7      ,316  ,127      ,17.643 ,18.493 ,0.954   
5     ,7      ,32   ,127      ,7.215  ,7.015  ,1.029   
5     ,7      ,320  ,127      ,17.629 ,19.295 ,0.914   
5     ,7      ,324  ,127      ,17.524 ,18.83  ,0.931   
5     ,7      ,328  ,127      ,17.549 ,18.838 ,0.932   
5     ,7      ,332  ,127      ,17.546 ,18.677 ,0.939   
5     ,7      ,336  ,127      ,17.5   ,18.681 ,0.937   
5     ,7      ,340  ,127      ,17.548 ,18.568 ,0.945   
5     ,7      ,344  ,127      ,17.221 ,18.705 ,0.921   
5     ,7      ,348  ,127      ,17.198 ,19.034 ,0.904   
5     ,7      ,352  ,127      ,17.088 ,19.954 ,0.856   
5     ,7      ,356  ,127      ,17.198 ,19.287 ,0.892   
5     ,7      ,36   ,127      ,7.247  ,11.38  ,0.637   
5     ,7      ,360  ,127      ,17.08  ,19.287 ,0.886   
5     ,7      ,364  ,127      ,17.055 ,19.31  ,0.883   
5     ,7      ,368  ,127      ,17.135 ,19.166 ,0.894   
5     ,7      ,372  ,127      ,17.139 ,19.226 ,0.891   
5     ,7      ,376  ,127      ,16.589 ,19.237 ,0.862   
5     ,7      ,380  ,127      ,20.155 ,18.503 ,1.089   
5     ,7      ,384  ,127      ,20.158 ,19.675 ,1.025   
5     ,7      ,388  ,127      ,20.017 ,18.943 ,1.057   
5     ,7      ,392  ,127      ,20.159 ,18.707 ,1.078   
5     ,7      ,396  ,127      ,20.11  ,18.773 ,1.071   
5     ,7      ,40   ,127      ,7.219  ,10.925 ,0.661   
5     ,7      ,400  ,127      ,20.129 ,18.936 ,1.063   
5     ,7      ,404  ,127      ,20.171 ,18.912 ,1.067   
5     ,7      ,408  ,127      ,19.698 ,19.14  ,1.029   
5     ,7      ,412  ,127      ,19.98  ,19.24  ,1.038   
5     ,7      ,416  ,127      ,20.001 ,20.226 ,0.989   
5     ,7      ,420  ,127      ,20.133 ,19.585 ,1.028   
5     ,7      ,424  ,127      ,19.933 ,19.56  ,1.019   
5     ,7      ,428  ,127      ,19.984 ,19.574 ,1.021   
5     ,7      ,432  ,127      ,19.986 ,19.423 ,1.029   
5     ,7      ,436  ,127      ,20.033 ,19.581 ,1.023   
5     ,7      ,44   ,127      ,7.343  ,10.572 ,0.695   
5     ,7      ,440  ,127      ,19.183 ,19.493 ,0.984   
5     ,7      ,444  ,127      ,21.334 ,20.136 ,1.059   
5     ,7      ,448  ,127      ,21.129 ,20.991 ,1.007   
5     ,7      ,452  ,127      ,21.317 ,20.238 ,1.053   
5     ,7      ,456  ,127      ,21.17  ,20.288 ,1.043   
5     ,7      ,460  ,127      ,21.174 ,20.23  ,1.047   
5     ,7      ,464  ,127      ,21.117 ,20.352 ,1.038   
5     ,7      ,468  ,127      ,21.23  ,20.166 ,1.053   
5     ,7      ,472  ,127      ,20.88  ,20.233 ,1.032   
5     ,7      ,476  ,127      ,20.465 ,20.213 ,1.012   
5     ,7      ,48   ,127      ,7.247  ,10.821 ,0.67    
5     ,7      ,480  ,127      ,20.505 ,21.4   ,0.958   
5     ,7      ,484  ,127      ,20.423 ,20.764 ,0.984   
5     ,7      ,488  ,127      ,20.432 ,20.795 ,0.983   
5     ,7      ,492  ,127      ,20.474 ,20.757 ,0.986   
5     ,7      ,496  ,127      ,20.442 ,20.717 ,0.987   
5     ,7      ,500  ,127      ,20.445 ,20.741 ,0.986   
5     ,7      ,504  ,127      ,20.14  ,20.728 ,0.972   
5     ,7      ,508  ,127      ,24.057 ,20.458 ,1.176   
5     ,7      ,512  ,127      ,23.871 ,21.685 ,1.101   
5     ,7      ,52   ,127      ,7.27   ,10.606 ,0.685   
5     ,7      ,56   ,127      ,7.288  ,10.599 ,0.688   
5     ,7      ,60   ,127      ,9.517  ,11.582 ,0.822   
5     ,7      ,64   ,127      ,9.505  ,12.642 ,0.752   
5     ,7      ,68   ,127      ,8.804  ,12.834 ,0.686   
5     ,7      ,72   ,127      ,8.799  ,11.663 ,0.754   
5     ,7      ,76   ,127      ,8.811  ,12.654 ,0.696   
5     ,7      ,80   ,127      ,8.792  ,11.787 ,0.746   
5     ,7      ,84   ,127      ,8.88   ,11.675 ,0.761   
5     ,7      ,88   ,127      ,8.694  ,11.659 ,0.746   
5     ,7      ,92   ,127      ,8.927  ,9.453  ,0.944   
5     ,7      ,96   ,127      ,8.934  ,12.807 ,0.698   
6     ,0      ,14   ,127      ,5.572  ,7.46   ,0.747   
6     ,0      ,6    ,127      ,3.884  ,5.512  ,0.705   
6     ,2      ,100  ,127      ,8.054  ,10.987 ,0.733   
6     ,2      ,104  ,127      ,8.24   ,10.666 ,0.773   
6     ,2      ,108  ,127      ,8.109  ,11.017 ,0.736   
6     ,2      ,112  ,127      ,8.125  ,10.915 ,0.744   
6     ,2      ,116  ,127      ,8.135  ,10.971 ,0.742   
6     ,2      ,120  ,127      ,7.693  ,10.617 ,0.725   
6     ,2      ,124  ,127      ,9.238  ,8.843  ,1.045   
6     ,2      ,128  ,127      ,10.127 ,10.581 ,0.957   
6     ,2      ,132  ,127      ,10.032 ,12.05  ,0.833   
6     ,2      ,136  ,127      ,10.089 ,11.556 ,0.873   
6     ,2      ,140  ,127      ,10.061 ,12.342 ,0.815   
6     ,2      ,144  ,127      ,10.031 ,12.275 ,0.817   
6     ,2      ,148  ,127      ,10.03  ,12.373 ,0.811   
6     ,2      ,152  ,127      ,8.726  ,12.279 ,0.711   
6     ,2      ,156  ,127      ,13.538 ,9.99   ,1.355   
6     ,2      ,16   ,127      ,6.097  ,7.969  ,0.765   
6     ,2      ,160  ,127      ,13.51  ,11.039 ,1.224   
6     ,2      ,164  ,127      ,13.584 ,12.157 ,1.117   
6     ,2      ,168  ,127      ,13.543 ,12.047 ,1.124   
6     ,2      ,172  ,127      ,13.717 ,11.69  ,1.173   
6     ,2      ,176  ,127      ,13.69  ,11.607 ,1.179   
6     ,2      ,180  ,127      ,13.49  ,11.589 ,1.164   
6     ,2      ,184  ,127      ,12.441 ,11.544 ,1.078   
6     ,2      ,188  ,127      ,12.532 ,10.984 ,1.141   
6     ,2      ,192  ,127      ,13.154 ,11.694 ,1.125   
6     ,2      ,196  ,127      ,13.231 ,12.882 ,1.027   
6     ,2      ,20   ,127      ,6.067  ,7.916  ,0.766   
6     ,2      ,200  ,127      ,13.428 ,12.722 ,1.056   
6     ,2      ,204  ,127      ,13.224 ,12.471 ,1.06    
6     ,2      ,208  ,127      ,13.347 ,12.059 ,1.107   
6     ,2      ,212  ,127      ,13.327 ,12.103 ,1.101   
6     ,2      ,216  ,127      ,12.498 ,12.122 ,1.031   
6     ,2      ,220  ,127      ,13.582 ,11.066 ,1.227   
6     ,2      ,224  ,127      ,12.983 ,11.963 ,1.085   
6     ,2      ,228  ,127      ,12.971 ,12.837 ,1.01    
6     ,2      ,232  ,127      ,12.891 ,12.861 ,1.002   
6     ,2      ,236  ,127      ,13.057 ,12.043 ,1.084   
6     ,2      ,24   ,127      ,6.038  ,7.938  ,0.761   
6     ,2      ,240  ,127      ,13.008 ,11.965 ,1.087   
6     ,2      ,244  ,127      ,13.054 ,12.014 ,1.087   
6     ,2      ,248  ,127      ,12.661 ,11.98  ,1.057   
6     ,2      ,252  ,127      ,14.414 ,15.077 ,0.956   
6     ,2      ,256  ,127      ,15.698 ,16.071 ,0.977   
6     ,2      ,260  ,127      ,15.676 ,16.833 ,0.931   
6     ,2      ,264  ,127      ,15.88  ,16.439 ,0.966   
6     ,2      ,268  ,127      ,15.849 ,16.703 ,0.949   
6     ,2      ,272  ,127      ,15.771 ,16.284 ,0.969   
6     ,2      ,276  ,127      ,15.75  ,16.28  ,0.967   
6     ,2      ,28   ,127      ,5.709  ,7.649  ,0.746   
6     ,2      ,280  ,127      ,14.522 ,16.309 ,0.89    
6     ,2      ,284  ,127      ,15.572 ,17.198 ,0.905   
6     ,2      ,288  ,127      ,15.331 ,17.309 ,0.886   
6     ,2      ,292  ,127      ,15.272 ,17.603 ,0.868   
6     ,2      ,296  ,127      ,15.17  ,17.37  ,0.873   
6     ,2      ,300  ,127      ,15.262 ,17.457 ,0.874   
6     ,2      ,304  ,127      ,15.253 ,17.267 ,0.883   
6     ,2      ,308  ,127      ,15.206 ,17.299 ,0.879   
6     ,2      ,312  ,127      ,14.487 ,17.206 ,0.842   
6     ,2      ,316  ,127      ,15.272 ,17.092 ,0.894   
6     ,2      ,32   ,127      ,7.229  ,5.663  ,1.277   
6     ,2      ,320  ,127      ,16.915 ,17.91  ,0.944   
6     ,2      ,324  ,127      ,16.773 ,18.304 ,0.916   
6     ,2      ,328  ,127      ,16.938 ,17.839 ,0.949   
6     ,2      ,332  ,127      ,16.821 ,18.216 ,0.923   
6     ,2      ,336  ,127      ,16.792 ,17.818 ,0.942   
6     ,2      ,340  ,127      ,16.835 ,17.83  ,0.944   
6     ,2      ,344  ,127      ,15.424 ,17.819 ,0.866   
6     ,2      ,348  ,127      ,16.653 ,18.045 ,0.923   
6     ,2      ,352  ,127      ,16.407 ,18.474 ,0.888   
6     ,2      ,356  ,127      ,16.303 ,18.419 ,0.885   
6     ,2      ,36   ,127      ,7.203  ,7.165  ,1.005   
6     ,2      ,360  ,127      ,16.444 ,18.315 ,0.898   
6     ,2      ,364  ,127      ,16.396 ,18.213 ,0.9     
6     ,2      ,368  ,127      ,16.367 ,18.314 ,0.894   
6     ,2      ,372  ,127      ,16.47  ,18.314 ,0.899   
6     ,2      ,376  ,127      ,15.579 ,18.202 ,0.856   
6     ,2      ,380  ,127      ,17.237 ,17.997 ,0.958   
6     ,2      ,384  ,127      ,18.878 ,18.365 ,1.028   
6     ,2      ,388  ,127      ,18.925 ,19.151 ,0.988   
6     ,2      ,392  ,127      ,18.844 ,18.378 ,1.025   
6     ,2      ,396  ,127      ,18.856 ,18.804 ,1.003   
6     ,2      ,40   ,127      ,7.292  ,9.496  ,0.768   
6     ,2      ,400  ,127      ,19.021 ,18.437 ,1.032   
6     ,2      ,404  ,127      ,18.933 ,18.498 ,1.024   
6     ,2      ,408  ,127      ,17.075 ,18.406 ,0.928   
6     ,2      ,412  ,127      ,18.939 ,18.269 ,1.037   
6     ,2      ,416  ,127      ,18.506 ,18.693 ,0.99    
6     ,2      ,420  ,127      ,18.543 ,18.916 ,0.98    
6     ,2      ,424  ,127      ,18.55  ,18.871 ,0.983   
6     ,2      ,428  ,127      ,18.473 ,18.894 ,0.978   
6     ,2      ,432  ,127      ,18.449 ,18.651 ,0.989   
6     ,2      ,436  ,127      ,18.517 ,18.742 ,0.988   
6     ,2      ,44   ,127      ,7.191  ,8.812  ,0.816   
6     ,2      ,440  ,127      ,17.33  ,18.858 ,0.919   
6     ,2      ,444  ,127      ,18.427 ,19.203 ,0.96    
6     ,2      ,448  ,127      ,20.026 ,19.599 ,1.022   
6     ,2      ,452  ,127      ,20.316 ,20.027 ,1.014   
6     ,2      ,456  ,127      ,19.927 ,19.47  ,1.023   
6     ,2      ,460  ,127      ,20.026 ,19.899 ,1.006   
6     ,2      ,464  ,127      ,19.967 ,19.392 ,1.03    
6     ,2      ,468  ,127      ,20.075 ,19.38  ,1.036   
6     ,2      ,472  ,127      ,18.368 ,19.361 ,0.949   
6     ,2      ,476  ,127      ,20.61  ,20.033 ,1.029   
6     ,2      ,48   ,127      ,7.225  ,9.533  ,0.758   
6     ,2      ,480  ,127      ,20.426 ,20.029 ,1.02    
6     ,2      ,484  ,127      ,20.364 ,20.178 ,1.009   
6     ,2      ,488  ,127      ,20.268 ,19.925 ,1.017   
6     ,2      ,492  ,127      ,20.385 ,20.072 ,1.016   
6     ,2      ,496  ,127      ,20.328 ,19.851 ,1.024   
6     ,2      ,500  ,127      ,20.412 ,19.962 ,1.023   
6     ,2      ,504  ,127      ,19.076 ,19.822 ,0.962   
6     ,2      ,508  ,127      ,20.482 ,19.192 ,1.067   
6     ,2      ,512  ,127      ,21.721 ,20.149 ,1.078   
6     ,2      ,52   ,127      ,7.268  ,9.646  ,0.754   
6     ,2      ,56   ,127      ,7.439  ,9.565  ,0.778   
6     ,2      ,60   ,127      ,7.746  ,9.504  ,0.815   
6     ,2      ,64   ,127      ,8.582  ,9.185  ,0.934   
6     ,2      ,68   ,127      ,8.276  ,11.301 ,0.732   
6     ,2      ,72   ,127      ,8.272  ,10.954 ,0.755   
6     ,2      ,76   ,127      ,8.481  ,11.295 ,0.751   
6     ,2      ,80   ,127      ,8.249  ,11.247 ,0.733   
6     ,2      ,84   ,127      ,8.232  ,10.804 ,0.762   
6     ,2      ,88   ,127      ,7.907  ,10.299 ,0.768   
6     ,2      ,92   ,127      ,7.89   ,8.448  ,0.934   
6     ,2      ,96   ,127      ,8.07   ,9.541  ,0.846   
6     ,3      ,64   ,127      ,8.451  ,10.358 ,0.816   
6     ,4      ,32   ,127      ,7.118  ,5.507  ,1.293   
6     ,4      ,512  ,127      ,22.604 ,19.724 ,1.146   
6     ,6      ,512  ,127      ,18.416 ,18.772 ,0.981   
6     ,7      ,1024 ,127      ,35.442 ,31.094 ,1.14    
7     ,0      ,15   ,127      ,5.554  ,7.497  ,0.741   
7     ,0      ,7    ,127      ,3.851  ,5.536  ,0.696   
7     ,1      ,100  ,127      ,8.082  ,10.814 ,0.747   
7     ,1      ,104  ,127      ,8.087  ,10.671 ,0.758   
7     ,1      ,108  ,127      ,8.092  ,11.004 ,0.735   
7     ,1      ,112  ,127      ,8.113  ,10.927 ,0.742   
7     ,1      ,116  ,127      ,7.639  ,10.698 ,0.714   
7     ,1      ,120  ,127      ,7.66   ,10.621 ,0.721   
7     ,1      ,124  ,127      ,9.227  ,8.526  ,1.082   
7     ,1      ,128  ,127      ,10.093 ,10.672 ,0.946   
7     ,1      ,132  ,127      ,10.094 ,11.885 ,0.849   
7     ,1      ,136  ,127      ,10.078 ,11.55  ,0.873   
7     ,1      ,140  ,127      ,10.071 ,12.345 ,0.816   
7     ,1      ,144  ,127      ,10.041 ,12.286 ,0.817   
7     ,1      ,148  ,127      ,8.763  ,12.306 ,0.712   
7     ,1      ,152  ,127      ,8.447  ,12.294 ,0.687   
7     ,1      ,156  ,127      ,13.497 ,9.029  ,1.495   
7     ,1      ,16   ,127      ,6.095  ,7.979  ,0.764   
7     ,1      ,160  ,127      ,13.572 ,11.187 ,1.213   
7     ,1      ,164  ,127      ,13.58  ,12.091 ,1.123   
7     ,1      ,168  ,127      ,13.596 ,12.031 ,1.13    
7     ,1      ,172  ,127      ,13.599 ,11.692 ,1.163   
7     ,1      ,176  ,127      ,13.565 ,11.631 ,1.166   
7     ,1      ,180  ,127      ,12.352 ,11.579 ,1.067   
7     ,1      ,184  ,127      ,12.439 ,11.552 ,1.077   
7     ,1      ,188  ,127      ,12.517 ,9.719  ,1.288   
7     ,1      ,192  ,127      ,13.135 ,11.857 ,1.108   
7     ,1      ,196  ,127      ,13.262 ,12.804 ,1.036   
7     ,1      ,20   ,127      ,6.061  ,7.878  ,0.769   
7     ,1      ,200  ,127      ,13.403 ,12.73  ,1.053   
7     ,1      ,204  ,127      ,13.192 ,12.528 ,1.053   
7     ,1      ,208  ,127      ,13.279 ,12.021 ,1.105   
7     ,1      ,212  ,127      ,12.453 ,12.082 ,1.031   
7     ,1      ,216  ,127      ,11.927 ,12.106 ,0.985   
7     ,1      ,220  ,127      ,13.274 ,10.569 ,1.256   
7     ,1      ,224  ,127      ,12.947 ,12.063 ,1.073   
7     ,1      ,228  ,127      ,13.059 ,12.986 ,1.006   
7     ,1      ,232  ,127      ,12.977 ,12.754 ,1.018   
7     ,1      ,236  ,127      ,13.056 ,12.128 ,1.077   
7     ,1      ,24   ,127      ,6.037  ,7.9    ,0.764   
7     ,1      ,240  ,127      ,13.036 ,11.918 ,1.094   
7     ,1      ,244  ,127      ,12.73  ,12.01  ,1.06    
7     ,1      ,248  ,127      ,12.655 ,12.06  ,1.049   
7     ,1      ,252  ,127      ,14.429 ,14.55  ,0.992   
7     ,1      ,256  ,127      ,15.693 ,16.152 ,0.972   
7     ,1      ,260  ,127      ,15.813 ,16.88  ,0.937   
7     ,1      ,264  ,127      ,15.867 ,16.473 ,0.963   
7     ,1      ,268  ,127      ,15.842 ,16.667 ,0.951   
7     ,1      ,272  ,127      ,15.764 ,16.359 ,0.964   
7     ,1      ,276  ,127      ,14.521 ,16.245 ,0.894   
7     ,1      ,28   ,127      ,5.7    ,7.656  ,0.745   
7     ,1      ,280  ,127      ,14.003 ,16.313 ,0.858   
7     ,1      ,284  ,127      ,15.636 ,16.195 ,0.965   
7     ,1      ,288  ,127      ,15.355 ,17.475 ,0.879   
7     ,1      ,292  ,127      ,15.276 ,17.558 ,0.87    
7     ,1      ,296  ,127      ,15.286 ,17.435 ,0.877   
7     ,1      ,300  ,127      ,15.302 ,17.571 ,0.871   
7     ,1      ,304  ,127      ,15.209 ,17.245 ,0.882   
7     ,1      ,308  ,127      ,14.363 ,17.38  ,0.826   
7     ,1      ,312  ,127      ,14.465 ,17.278 ,0.837   
7     ,1      ,316  ,127      ,15.443 ,16.667 ,0.927   
7     ,1      ,32   ,127      ,7.215  ,5.611  ,1.286   
7     ,1      ,320  ,127      ,16.769 ,17.956 ,0.934   
7     ,1      ,324  ,127      ,16.754 ,18.488 ,0.906   
7     ,1      ,328  ,127      ,16.863 ,17.871 ,0.944   
7     ,1      ,332  ,127      ,16.81  ,18.179 ,0.925   
7     ,1      ,336  ,127      ,16.824 ,17.819 ,0.944   
7     ,1      ,340  ,127      ,15.396 ,17.729 ,0.868   
7     ,1      ,344  ,127      ,14.919 ,17.864 ,0.835   
7     ,1      ,348  ,127      ,16.778 ,17.803 ,0.942   
7     ,1      ,352  ,127      ,16.474 ,18.683 ,0.882   
7     ,1      ,356  ,127      ,16.467 ,18.414 ,0.894   
7     ,1      ,36   ,127      ,7.214  ,6.062  ,1.19    
7     ,1      ,360  ,127      ,16.298 ,18.372 ,0.887   
7     ,1      ,364  ,127      ,16.423 ,18.176 ,0.904   
7     ,1      ,368  ,127      ,16.492 ,18.38  ,0.897   
7     ,1      ,372  ,127      ,15.673 ,18.256 ,0.859   
7     ,1      ,376  ,127      ,15.443 ,18.201 ,0.848   
7     ,1      ,380  ,127      ,17.263 ,17.239 ,1.001   
7     ,1      ,384  ,127      ,18.908 ,18.402 ,1.027   
7     ,1      ,388  ,127      ,18.806 ,19.142 ,0.982   
7     ,1      ,392  ,127      ,18.979 ,18.425 ,1.03    
7     ,1      ,396  ,127      ,18.906 ,18.881 ,1.001   
7     ,1      ,40   ,127      ,7.218  ,9.492  ,0.76    
