
Results For: stpcpy
align1,align2 ,len  ,max_char ,new    ,old    ,new/old 
6     ,2      ,476  ,127      ,20.571 ,18.315 ,1.123   
6     ,2      ,48   ,127      ,7.136  ,9.785  ,0.729   
6     ,2      ,480  ,127      ,20.591 ,18.554 ,1.11    
6     ,2      ,484  ,127      ,20.575 ,19.268 ,1.068   
6     ,2      ,488  ,127      ,20.474 ,19.07  ,1.074   
6     ,2      ,492  ,127      ,20.556 ,19.336 ,1.063   
6     ,2      ,496  ,127      ,20.52  ,19.127 ,1.073   
6     ,2      ,500  ,127      ,20.604 ,19.232 ,1.071   
6     ,2      ,504  ,127      ,19.52  ,19.123 ,1.021   
6     ,2      ,508  ,127      ,21.474 ,18.163 ,1.182   
6     ,2      ,512  ,127      ,21.998 ,19.834 ,1.109   
6     ,2      ,52   ,127      ,7.225  ,9.567  ,0.755   
6     ,2      ,56   ,127      ,7.212  ,9.672  ,0.746   
6     ,2      ,60   ,127      ,7.927  ,9.448  ,0.839   
6     ,2      ,64   ,127      ,8.337  ,9.08   ,0.918   
6     ,2      ,68   ,127      ,8.215  ,11.181 ,0.735   
6     ,2      ,72   ,127      ,8.196  ,10.716 ,0.765   
6     ,2      ,76   ,127      ,8.399  ,11.209 ,0.749   
6     ,2      ,80   ,127      ,8.204  ,10.948 ,0.749   
6     ,2      ,84   ,127      ,8.192  ,11.066 ,0.74    
6     ,2      ,88   ,127      ,7.677  ,10.129 ,0.758   
6     ,2      ,92   ,127      ,7.947  ,8.398  ,0.946   
6     ,2      ,96   ,127      ,8.154  ,9.005  ,0.905   
6     ,3      ,64   ,127      ,8.32   ,10.443 ,0.797   
6     ,4      ,32   ,127      ,7.025  ,5.516  ,1.274   
6     ,4      ,512  ,127      ,21.905 ,20.759 ,1.055   
6     ,6      ,512  ,127      ,18.499 ,17.311 ,1.069   
6     ,7      ,1024 ,127      ,36.007 ,34.267 ,1.051   
7     ,0      ,15   ,127      ,5.332  ,7.726  ,0.69    
7     ,0      ,7    ,127      ,4.402  ,6.05   ,0.728   
7     ,1      ,100  ,127      ,8.158  ,10.862 ,0.751   
7     ,1      ,104  ,127      ,8.163  ,10.599 ,0.77    
7     ,1      ,108  ,127      ,8.166  ,10.905 ,0.749   
7     ,1      ,112  ,127      ,8.205  ,10.805 ,0.759   
7     ,1      ,116  ,127      ,7.574  ,10.67  ,0.71    
7     ,1      ,120  ,127      ,7.638  ,10.568 ,0.723   
7     ,1      ,124  ,127      ,9.31   ,8.441  ,1.103   
7     ,1      ,128  ,127      ,9.89   ,9.708  ,1.019   
7     ,1      ,132  ,127      ,9.785  ,12.741 ,0.768   
7     ,1      ,136  ,127      ,9.86   ,12.542 ,0.786   
7     ,1      ,140  ,127      ,9.834  ,12.61  ,0.78    
7     ,1      ,144  ,127      ,9.834  ,12.68  ,0.776   
7     ,1      ,148  ,127      ,8.705  ,12.754 ,0.683   
7     ,1      ,152  ,127      ,8.415  ,12.686 ,0.663   
7     ,1      ,156  ,127      ,12.211 ,8.91   ,1.371   
7     ,1      ,16   ,127      ,5.916  ,7.993  ,0.74    
7     ,1      ,160  ,127      ,12.384 ,10.204 ,1.214   
7     ,1      ,164  ,127      ,12.665 ,11.043 ,1.147   
7     ,1      ,168  ,127      ,12.47  ,11.539 ,1.081   
7     ,1      ,172  ,127      ,12.507 ,10.997 ,1.137   
7     ,1      ,176  ,127      ,12.468 ,11.606 ,1.074   
7     ,1      ,180  ,127      ,11.051 ,11.839 ,0.933   
7     ,1      ,184  ,127      ,11.11  ,11.646 ,0.954   
7     ,1      ,188  ,127      ,12.828 ,9.36   ,1.37    
7     ,1      ,192  ,127      ,12.995 ,10.404 ,1.249   
7     ,1      ,196  ,127      ,13.069 ,12.234 ,1.068   
7     ,1      ,20   ,127      ,5.877  ,7.917  ,0.742   
7     ,1      ,200  ,127      ,13.177 ,11.649 ,1.131   
7     ,1      ,204  ,127      ,13.053 ,12.242 ,1.066   
7     ,1      ,208  ,127      ,13.068 ,11.564 ,1.13    
7     ,1      ,212  ,127      ,12.375 ,11.67  ,1.06    
