
Results For: strncat
align1,align2 ,len1 ,len2 ,max_char ,n    ,new    ,old    ,new/old 
0     ,0      ,32   ,32   ,127      ,2    ,18.347 ,19.414 ,0.945   
0     ,0      ,32   ,32   ,127      ,2048 ,22.75  ,20.243 ,1.124   
0     ,0      ,32   ,32   ,127      ,32   ,17.509 ,19.272 ,0.909   
0     ,0      ,32   ,32   ,127      ,512  ,22.483 ,20.041 ,1.122   
0     ,0      ,32   ,32   ,127      ,8    ,17.617 ,18.825 ,0.936   
0     ,0      ,32   ,8    ,127      ,128  ,19.502 ,18.968 ,1.028   
0     ,0      ,32   ,8    ,127      ,2    ,19.407 ,18.46  ,1.051   
0     ,0      ,32   ,8    ,127      ,2048 ,19.774 ,19.119 ,1.034   
0     ,0      ,32   ,8    ,127      ,32   ,18.491 ,18.109 ,1.021   
0     ,0      ,32   ,8    ,127      ,512  ,19.647 ,18.976 ,1.035   
0     ,0      ,32   ,8    ,127      ,8    ,18.338 ,18.181 ,1.009   
0     ,0      ,4    ,4    ,127      ,128  ,18.435 ,18.769 ,0.982   
0     ,0      ,4    ,4    ,127      ,2    ,20.424 ,20.127 ,1.015   
0     ,0      ,4    ,4    ,127      ,2048 ,19.343 ,19.593 ,0.987   
0     ,0      ,4    ,4    ,127      ,32   ,18.297 ,18.739 ,0.976   
0     ,0      ,4    ,4    ,127      ,512  ,18.785 ,19.161 ,0.98    
0     ,0      ,4    ,4    ,127      ,8    ,18.267 ,18.618 ,0.981   
0     ,0      ,512  ,128  ,127      ,128  ,20.113 ,22.42  ,0.897   
0     ,0      ,512  ,128  ,127      ,2    ,18.124 ,19.308 ,0.939   
0     ,0      ,512  ,128  ,127      ,2048 ,29.725 ,29.868 ,0.995   
0     ,0      ,512  ,128  ,127      ,32   ,18.037 ,19.325 ,0.933   
0     ,0      ,512  ,128  ,127      ,512  ,26.017 ,28.883 ,0.901   
0     ,0      ,512  ,128  ,127      ,8    ,17.981 ,19.205 ,0.936   
0     ,0      ,512  ,448  ,127      ,512  ,27.812 ,29.935 ,0.929   
0     ,0      ,512  ,480  ,127      ,512  ,28.458 ,29.613 ,0.961   
0     ,0      ,512  ,512  ,127      ,128  ,22.43  ,23.096 ,0.971   
0     ,0      ,512  ,512  ,127      ,2    ,18.859 ,18.851 ,1.0     
0     ,0      ,512  ,512  ,127      ,2048 ,32.025 ,29.213 ,1.096   
0     ,0      ,512  ,512  ,127      ,32   ,18.987 ,19.313 ,0.983   
0     ,0      ,512  ,512  ,127      ,448  ,28.891 ,28.895 ,1.0     
0     ,0      ,512  ,512  ,127      ,480  ,30.267 ,29.564 ,1.024   
0     ,0      ,512  ,512  ,127      ,512  ,31.55  ,29.149 ,1.082   
0     ,0      ,512  ,512  ,127      ,544  ,33.454 ,31.227 ,1.071   
0     ,0      ,512  ,512  ,127      ,576  ,33.4   ,30.933 ,1.08    
0     ,0      ,512  ,512  ,127      ,8    ,18.596 ,18.917 ,0.983   
0     ,0      ,512  ,544  ,127      ,512  ,29.657 ,31.019 ,0.956   
0     ,0      ,512  ,576  ,127      ,512  ,28.048 ,31.405 ,0.893   
0     ,0      ,64   ,16   ,127      ,128  ,24.243 ,24.421 ,0.993   
0     ,0      ,64   ,16   ,127      ,2    ,19.11  ,18.282 ,1.045   
0     ,0      ,64   ,16   ,127      ,2048 ,24.274 ,24.442 ,0.993   
0     ,0      ,64   ,16   ,127      ,32   ,18.399 ,18.151 ,1.014   
0     ,0      ,64   ,16   ,127      ,512  ,24.419 ,24.464 ,0.998   
0     ,0      ,64   ,16   ,127      ,8    ,18.406 ,18.208 ,1.011   
0     ,0      ,64   ,64   ,127      ,128  ,22.54  ,21.349 ,1.056   
0     ,0      ,64   ,64   ,127      ,2    ,17.84  ,18.965 ,0.941   
0     ,0      ,64   ,64   ,127      ,2048 ,22.705 ,21.477 ,1.057   
0     ,0      ,64   ,64   ,127      ,32   ,17.556 ,18.754 ,0.936   
0     ,0      ,64   ,64   ,127      ,512  ,22.533 ,21.368 ,1.055   
