                       	generic_strcpy	__strcpy_avx2	__strcpy_evex	__strcpy_sse2_unaligned	__strcpy_sse2
Length   16, alignments in bytes  4/ 0:	10.1124	8.54126	8.41602	5.74011	15.1306
Length   16, alignments in bytes  4/ 4:	10.1052	8.53516	8.4187	5.36877	14.8264
Length   16, alignments in bytes  2/ 2:	10.2909	8.54102	8.41736	5.35291	15.1942
Length   16, alignments in bytes  2/ 6:	10.0548	8.54883	8.40564	5.65515	17.9768
Length   16, alignments in bytes  6/ 2:	10.4581	8.84534	9.73401	8.60962	16.4457
Length   16, alignments in bytes  1/ 7:	10.1532	8.54858	8.40747	5.65625	18.5874
Length   16, alignments in bytes  7/ 1:	10.1069	8.57019	8.4071	5.70752	13.3604
Length   16, alignments in bytes  3/ 4:	10.0406	8.57251	8.41565	5.66028	15.1841
Length   16, alignments in bytes  4/ 3:	10.1824	8.56226	8.42285	5.71375	14.3503
Length   16, alignments in bytes  5/ 7:	10.1201	8.53979	8.39185	5.65259	14.7574
Length   16, alignments in bytes  7/ 5:	10.1958	8.55054	8.41016	5.71594	13.5865
Length   20, alignments in bytes  0/ 4:	10.5469	9.11987	8.3772	7.76465	11.2355
Length   20, alignments in bytes  4/ 0:	10.1189	8.5415	8.38916	6.20837	13.7455
Length   20, alignments in bytes  4/ 4:	10.1459	8.54395	8.39258	7.09326	13.052
Length   20, alignments in bytes  2/ 2:	10.1975	8.53088	8.4126	7.08362	20.0824
Length   20, alignments in bytes  2/ 6:	10.0688	8.58008	8.39954	7.76697	20.7533
Length   20, alignments in bytes  6/ 2:	10.2107	8.59351	8.3905	6.20398	13.2078
Length   20, alignments in bytes  1/ 7:	10.4545	8.52625	8.41113	7.75366	20.3533
Length   20, alignments in bytes  7/ 1:	10.04	8.54797	9.94287	7.28015	12.9717
Length   20, alignments in bytes  3/ 4:	10.5303	8.61584	8.39648	8.21228	18.0824
Length   20, alignments in bytes  4/ 3:	10.1185	8.52893	8.40979	7.46045	13.619
Length   20, alignments in bytes  5/ 7:	10.0537	8.61426	8.40491	8.20837	14.6278
Length   20, alignments in bytes  7/ 5:	10.2179	8.5614	8.4032	7.45129	12.5654
Length   24, alignments in bytes  0/ 4:	10.1064	9.0874	8.36353	8.2041	10.7981
Length   24, alignments in bytes  4/ 0:	10.1978	8.54761	8.39722	7.45618	16.2491
Length   24, alignments in bytes  4/ 4:	10.1587	8.57642	8.4071	7.07666	15.6925
Length   24, alignments in bytes  2/ 2:	10.451	8.53589	8.4032	7.0769	15.4294
Length   24, alignments in bytes  2/ 6:	10.1964	8.59326	8.38562	8.20544	19.3381
Length   24, alignments in bytes  6/ 2:	10.0917	8.57422	8.40857	7.45886	16.1075
Length   24, alignments in bytes  1/ 7:	10.0555	8.58142	8.4093	8.20813	19.884
Length   24, alignments in bytes  7/ 1:	10.0424	8.58618	8.40002	7.45618	14.5719
Length   24, alignments in bytes  3/ 4:	10.1165	8.55615	8.40137	8.21301	16.9379
Length   24, alignments in bytes  4/ 3:	10.1544	8.57874	8.40564	7.45288	15.2583
Length   24, alignments in bytes  5/ 7:	10.1436	8.55688	8.39502	8.20996	16.0579
Length   24, alignments in bytes  7/ 5:	10.1097	8.5376	8.40198	7.45618	14.7717
Length   28, alignments in bytes  0/ 4:	10.1666	8.23047	8.2572	8.61426	12.7413
Length   28, alignments in bytes  4/ 0:	10.14	8.24646	8.32642	8.17725	15.1583
Length   28, alignments in bytes  4/ 4:	10.3344	8.59705	8.40674	7.69946	14.2318
Length   28, alignments in bytes  2/ 2:	10.1445	8.53296	8.40503	7.72107	17.7933
Length   28, alignments in bytes  2/ 6:	10.0544	8.2594	8.30591	8.63318	21.5989
Length   28, alignments in bytes  6/ 2:	10.0463	8.24854	8.32019	8.18188	14.4756
Length   28, alignments in bytes  1/ 7:	10.0439	8.26953	8.30078	8.59705	22.2422
Length   28, alignments in bytes  7/ 1:	10.0616	8.2384	8.35718	8.73291	13.9845
Length   28, alignments in bytes  3/ 4:	10.0409	8.53613	8.39722	8.70471	19.2958
Length   28, alignments in bytes  4/ 3:	13.1115	8.56409	8.41504	8.02124	15.0413
Length   28, alignments in bytes  5/ 7:	10.9556	8.81812	8.60144	9.3064	16.0168
Length   28, alignments in bytes  7/ 5:	10.1082	8.55151	8.41357	8.02539	14.1345
Length   32, alignments in bytes  0/ 4:	10.7362	6.87341	7.37988	8.0553	12.4454
Length   32, alignments in bytes  4/ 0:	10.3901	6.07141	6.71057	9.771	16.8625
Length   32, alignments in bytes  4/ 4:	10.5221	6.42773	7.37842	9.5426	15.9037
Length   32, alignments in bytes  2/ 2:	10.675	6.7019	7.37964	9.51514	16.0284
Length   32, alignments in bytes  2/ 6:	10.696	8.01807	8.03589	10.0042	21.2034
Length   32, alignments in bytes  6/ 2:	10.7186	6.6947	7.36975	9.94824	16.778
Length   32, alignments in bytes  1/ 7:	10.6377	7.9856	8.15588	8.9032	21.5555
Length   32, alignments in bytes  7/ 1:	10.5842	6.69788	6.70532	8.92993	15.5029
Length   32, alignments in bytes  3/ 4:	10.6302	7.99927	8.1626	10.0205	18.7196
Length   32, alignments in bytes  4/ 3:	10.5669	6.04102	7.37036	11.3065	16.0925
Length   32, alignments in bytes  5/ 7:	10.7236	8.00293	8.1626	10.8805	17.2272
Length   32, alignments in bytes  7/ 5:	10.8229	6.69568	7.36011	8.92896	15.67
Length   36, alignments in bytes  0/ 4:	10.6252	9.00317	8.85938	10.2782	13.8804
Length   36, alignments in bytes  4/ 0:	10.3827	7.6814	7.55737	10.204	16.1865
Length   36, alignments in bytes  4/ 4:	10.6512	9.40588	10.0398	9.54749	15.0645
Length   36, alignments in bytes  2/ 2:	10.6837	9.38513	10.0436	10.4392	18.5406
Length   36, alignments in bytes  2/ 6:	10.8219	11.7728	11.8135	10.3909	24.3746
Length   36, alignments in bytes  6/ 2:	10.8909	7.86304	7.76562	10.5564	15.6056
Length   36, alignments in bytes  1/ 7:	10.944	11.1885	10.9039	10.3147	24.5107
Length   36, alignments in bytes  7/ 1:	10.9451	6.57495	6.87793	10.5599	15.3605
Length   36, alignments in bytes  3/ 4:	10.9152	12.064	12.0382	10.2599	21.7515
Length   36, alignments in bytes  4/ 3:	10.9937	11.3176	10.2837	10.519	18.8538
Length   36, alignments in bytes  5/ 7:	10.9677	13.0217	12.9392	11.48	17.8068
Length   36, alignments in bytes  7/ 5:	10.6305	9.94727	10.0294	11.2107	15.2643
Length   40, alignments in bytes  0/ 4:	10.6842	9.71936	9.61584	10.636	13.8831
Length   40, alignments in bytes  4/ 0:	10.3589	10.4917	10.4775	10.8389	17.4429
Length   40, alignments in bytes  4/ 4:	10.76	10.3065	10.5862	10.4374	16.7648
Length   40, alignments in bytes  2/ 2:	10.9662	10.2753	10.4644	10.4417	18.0983
Length   40, alignments in bytes  2/ 6:	10.7522	12.2739	11.9119	10.3723	23.0422
Length   40, alignments in bytes  6/ 2:	10.7328	10.3602	10.402	11.2102	17.4803
Length   40, alignments in bytes  1/ 7:	10.7427	12.2791	11.9033	10.3094	23.4115
Length   40, alignments in bytes  7/ 1:	10.7028	11.256	10.6943	9.15479	17.1056
Length   40, alignments in bytes  3/ 4:	11.0317	10.2883	11.7018	11.4248	21.1969
Length   40, alignments in bytes  4/ 3:	10.8513	10.6827	10.8251	10.949	19.8961
Length   40, alignments in bytes  5/ 7:	11.0356	12.576	12.1516	11.426	19.624
Length   40, alignments in bytes  7/ 5:	11.0339	10.6202	10.6813	9.146	16.8633
Length   44, alignments in bytes  0/ 4:	10.9064	9.09949	8.95593	10.9211	15.4868
Length   44, alignments in bytes  4/ 0:	10.7018	9.63892	9.66162	8.63708	17.1641
Length   44, alignments in bytes  4/ 4:	11.0392	10.533	10.7875	8.73962	16.0964
Length   44, alignments in bytes  2/ 2:	10.9927	10.5487	10.7906	10.696	24.0208
Length   44, alignments in bytes  2/ 6:	10.9352	11.9489	11.8459	10.9454	26.0269
Length   44, alignments in bytes  6/ 2:	10.9648	9.6189	9.64502	10.1104	16.6111
Length   44, alignments in bytes  1/ 7:	10.8523	12.5675	12.1251	10.9178	33.5319
Length   44, alignments in bytes  7/ 1:	16.3005	11.1847	11.8115	11.3525	17.0708
Length   44, alignments in bytes  3/ 4:	15.0927	12.2065	13.4496	12.0402	29.6818
Length   44, alignments in bytes  4/ 3:	11.6895	10.635	10.8097	8.69275	17.0111
Length   44, alignments in bytes  5/ 7:	10.8323	11.9308	11.8217	10.0387	20.0574
Length   44, alignments in bytes  7/ 5:	11.0038	10.6262	10.801	9.94263	16.5106
Length   48, alignments in bytes  0/ 4:	10.92	9.99487	9.88196	8.86157	15.7589
Length   48, alignments in bytes  4/ 0:	10.5325	10.754	10.804	9.95642	18.6874
Length   48, alignments in bytes  4/ 4:	10.9523	10.7144	11.135	10.6953	18.144
Length   48, alignments in bytes  2/ 2:	10.8263	10.8733	10.9792	9.92432	19.4438
Length   48, alignments in bytes  2/ 6:	10.9731	12.6407	12.189	10.8417	25.5002
Length   48, alignments in bytes  6/ 2:	10.9501	10.7075	10.7773	10.2775	18.8501
Length   48, alignments in bytes  1/ 7:	10.5751	12.3406	11.8795	9.37952	25.2264
Length   48, alignments in bytes  7/ 1:	10.6152	10.501	11.2516	12.1401	17.5399
Length   48, alignments in bytes  3/ 4:	10.7255	11.7136	11.5642	9.84558	22.5474
Length   48, alignments in bytes  4/ 3:	10.6924	10.707	10.6666	10.6545	17.4761
Length   48, alignments in bytes  5/ 7:	10.5988	12.3429	11.9026	11.928	21.2885
Length   48, alignments in bytes  7/ 5:	10.6775	10.5138	10.5446	9.73413	17.0737
Length   52, alignments in bytes  0/ 4:	10.7172	8.98486	8.86658	10.7339	16.5973
Length   52, alignments in bytes  4/ 0:	10.3479	10.6729	10.6553	10.3517	17.4581
Length   52, alignments in bytes  4/ 4:	10.6238	10.4478	10.7201	9.77991	16.804
Length   52, alignments in bytes  2/ 2:	10.6512	11.7233	11.2418	12.292	22.0444
Length   52, alignments in bytes  2/ 6:	10.506	11.7109	11.5363	11.6156	27.2327
Length   52, alignments in bytes  6/ 2:	10.6753	10.5421	10.6797	11.2102	16.9265
Length   52, alignments in bytes  1/ 7:	10.7605	12.3446	11.8521	11.301	27.7189
Length   52, alignments in bytes  7/ 1:	10.7468	10.4882	10.4867	11.2023	16.6304
Length   52, alignments in bytes  3/ 4:	10.679	11.7114	11.5657	9.83887	25.2935
Length   52, alignments in bytes  4/ 3:	10.7916	10.6632	10.7092	10.6536	17.2042
Length   52, alignments in bytes  5/ 7:	10.6934	11.7087	11.1129	11.9739	21.3104
Length   52, alignments in bytes  7/ 5:	10.7023	10.5806	10.6445	11.3778	16.774
Length   56, alignments in bytes  0/ 4:	10.6302	9.03149	8.86011	10.7769	17.0522
Length   56, alignments in bytes  4/ 0:	10.2252	10.5616	10.6942	12.0471	19.2463
Length   56, alignments in bytes  4/ 4:	10.6946	10.5295	10.6705	11.9733	19.521
Length   56, alignments in bytes  2/ 2:	10.8964	10.8733	10.9475	12.2839	20.8877
Length   56, alignments in bytes  2/ 6:	11.0154	11.9961	11.8251	10.9706	27.5938
Length   56, alignments in bytes  6/ 2:	11.097	10.5204	10.9332	11.6625	18.7233
Length   56, alignments in bytes  1/ 7:	10.9906	11.9974	11.8409	11.6281	27.7681
Length   56, alignments in bytes  7/ 1:	10.9827	10.8983	10.9481	9.96338	18.8788
Length   56, alignments in bytes  3/ 4:	11.0149	11.9988	11.6852	12.3409	25.1053
Length   56, alignments in bytes  4/ 3:	10.9006	10.9547	10.9122	11.6597	19.033
Length   56, alignments in bytes  5/ 7:	10.861	11.9988	11.8033	12.3494	23.7766
Length   56, alignments in bytes  7/ 5:	10.8674	10.8075	11.8701	9.95276	18.3538
Length   60, alignments in bytes  0/ 4:	11.3927	9.18738	9.76538	12.8837	18.7881
Length   60, alignments in bytes  4/ 0:	11.2726	10.3119	10.7743	9.53125	19.09
Length   60, alignments in bytes  4/ 4:	11.9017	11.3129	12.1067	9.23254	18.6887
Length   60, alignments in bytes  2/ 2:	11.0005	10.9359	10.9003	11.251	26.7485
Length   60, alignments in bytes  2/ 6:	10.8035	11.999	11.8552	12.3375	29.9867
Length   60, alignments in bytes  6/ 2:	11.2543	10.3109	10.7499	12.2764	18.0311
Length   60, alignments in bytes  1/ 7:	10.7339	11.9951	11.8551	12.34	29.9291
Length   60, alignments in bytes  7/ 1:	11.1987	10.3092	10.9388	10.5369	17.7522
Length   60, alignments in bytes  3/ 4:	11.1582	11.9951	11.8676	10.0765	27.7671
Length   60, alignments in bytes  4/ 3:	11.3146	11.0693	12.0532	9.65161	21.2657
Length   60, alignments in bytes  5/ 7:	11.9352	10.9874	13.024	10.7753	23.8187
Length   60, alignments in bytes  7/ 5:	11.9366	11.1045	12.1077	10.5618	17.6479
Length   64, alignments in bytes  0/ 4:	14.5659	9.29883	8.90222	9.60645	19.3656
Length   64, alignments in bytes  4/ 0:	13.8966	10.2832	10.2979	10.3949	21.0538
Length   64, alignments in bytes  4/ 4:	14.2338	12.6451	13.6635	11.1942	23.995
Length   64, alignments in bytes  2/ 2:	14.3152	10.116	10.1255	11.3268	22.4373
Length   64, alignments in bytes  2/ 6:	14.5844	10.6547	10.7736	12.0688	29.5265
Length   64, alignments in bytes  6/ 2:	15.0903	10.2815	10.4581	12.0247	20.5879
Length   64, alignments in bytes  1/ 7:	14.6311	10.0187	9.58765	10.5885	30.856
Length   64, alignments in bytes  7/ 1:	15.0375	10.2781	10.4197	10.5857	19.3904
Length   64, alignments in bytes  3/ 4:	14.6229	10.4525	10.4204	10.9987	27.4396
Length   64, alignments in bytes  4/ 3:	14.8684	12.5031	12.8378	12.3291	20.3265
Length   64, alignments in bytes  5/ 7:	14.6704	13.8457	14.3903	12.4811	25.5424
Length   64, alignments in bytes  7/ 5:	15.0557	12.1285	11.4489	10.3047	18.6206
Length   68, alignments in bytes  0/ 4:	14.265	11.7501	12.0093	11.5061	20.4802
Length   68, alignments in bytes  4/ 0:	13.5063	12.1733	12.2548	11.8009	20.1627
Length   68, alignments in bytes  4/ 4:	13.9645	11.9189	12.6281	10.9176	19.8624
Length   68, alignments in bytes  2/ 2:	13.9517	11.8273	11.9009	12.0516	24.1631
Length   68, alignments in bytes  2/ 6:	14.307	13.2402	13.4493	11.6011	30.9664
Length   68, alignments in bytes  6/ 2:	14.6542	12.1772	12.2805	12.052	18.9812
Length   68, alignments in bytes  1/ 7:	14.2499	12.4783	12.5667	11.6996	31.6516
Length   68, alignments in bytes  7/ 1:	14.6049	11.8552	11.9	12.0555	18.3997
Length   68, alignments in bytes  3/ 4:	14.343	13.1038	13.4088	10.7214	29.0635
Length   68, alignments in bytes  4/ 3:	14.6992	11.8971	13.0466	12.3291	20.5121
Length   68, alignments in bytes  5/ 7:	14.6492	14.0397	14.3514	12.4961	25.8611
Length   68, alignments in bytes  7/ 5:	14.9274	12.1464	12.8536	12.6918	18.8535
Length   72, alignments in bytes  0/ 4:	14.6271	11.7307	11.9949	11.8508	22.0273
Length   72, alignments in bytes  4/ 0:	13.8575	11.8838	12.2152	12.6877	22.6824
Length   72, alignments in bytes  4/ 4:	14.2335	11.9453	12.0154	12.3376	22.5756
Length   72, alignments in bytes  2/ 2:	14.2716	12.1451	11.9421	12.3463	24.2581
Length   72, alignments in bytes  2/ 6:	14.6595	13.3356	13.3976	12.2899	31.666
Length   72, alignments in bytes  6/ 2:	14.9277	11.8684	12.1155	12.6925	21.6578
Length   72, alignments in bytes  1/ 7:	14.6523	13.3325	13.4249	12.1837	31.9182
Length   72, alignments in bytes  7/ 1:	14.9717	11.8513	12.1251	10.5648	20.5551
Length   72, alignments in bytes  3/ 4:	14.7009	12.397	13.2615	12.3481	29.4291
Length   72, alignments in bytes  4/ 3:	14.9512	12.1317	12.1249	12.6851	21.853
Length   72, alignments in bytes  5/ 7:	14.6449	12.384	13.2286	12.6882	27.8384
Length   72, alignments in bytes  7/ 5:	14.9471	11.8528	12.0981	10.5505	20.3215
Length   76, alignments in bytes  0/ 4:	14.6196	11.6211	11.2201	12.1078	23.0266
Length   76, alignments in bytes  4/ 0:	13.964	12.4502	13.129	10.3082	22.0884
Length   76, alignments in bytes  4/ 4:	13.9915	11.9368	13.1022	9.91565	22.0642
Length   76, alignments in bytes  2/ 2:	13.9679	11.8243	11.6105	12.0499	28.1278
Length   76, alignments in bytes  2/ 6:	14.3063	12.0488	12.6013	11.8682	33.0547
Length   76, alignments in bytes  6/ 2:	14.5516	12.1882	12.5278	12.1013	20.0128
Length   76, alignments in bytes  1/ 7:	14.292	13.1056	13.3843	12.1495	34.1732
Length   76, alignments in bytes  7/ 1:	14.5955	12.1691	12.4659	10.8044	19.5199
Length   76, alignments in bytes  3/ 4:	14.3433	12.1346	12.9207	10.7241	31.0665
Length   76, alignments in bytes  4/ 3:	14.6031	11.955	12.9271	10.1666	21.4277
Length   76, alignments in bytes  5/ 7:	14.324	13.7205	14.0051	11.7887	27.1652
Length   76, alignments in bytes  7/ 5:	14.6348	11.9619	12.9611	11.1688	19.4393
Length   80, alignments in bytes  0/ 4:	15.1996	11.6614	11.9099	10.6144	23.0494
Length   80, alignments in bytes  4/ 0:	13.8737	12.2328	13.1965	11.3439	24.2604
Length   80, alignments in bytes  4/ 4:	14.3127	12.3055	11.7545	11.5228	24.1415
Length   80, alignments in bytes  2/ 2:	14.2711	12.3236	11.7325	11.9729	25.4789
Length   80, alignments in bytes  2/ 6:	14.697	13.332	13.4052	12.746	33.6053
Length   80, alignments in bytes  6/ 2:	14.9269	12.2479	13.3093	12.2488	22.9558
Length   80, alignments in bytes  1/ 7:	14.6802	13.342	13.4016	11.7186	33.8907
Length   80, alignments in bytes  7/ 1:	14.9685	12.2639	13.3074	11.4417	21.5503
Length   80, alignments in bytes  3/ 4:	14.6969	12.3383	13.234	11.338	31.5529
Length   80, alignments in bytes  4/ 3:	14.9536	12.3217	11.9879	12.4961	23.3982
Length   80, alignments in bytes  5/ 7:	14.6633	12.3647	13.2585	12.8992	29.6276
Length   80, alignments in bytes  7/ 5:	14.9009	12.2131	14.0386	11.4554	21.5763
Length   84, alignments in bytes  0/ 4:	14.5796	11.6439	11.1503	12.3389	24.9026
