                       	generic_strcpy	__strcpy_avx2	__strcpy_evex	__strcpy_sse2_unaligned	__strcpy_sse2
Length   10, alignments in bytes  0/ 2:	9.74353	8.25659	7.98706	7.17896	7.48242
Length   10, alignments in bytes  2/ 0:	9.64404	8.17847	8.01453	7.09741	14.7272
Length   11, alignments in bytes  0/ 0:	10.3728	8.40869	8.18298	6.85742	7.77393
Length   11, alignments in bytes  0/ 0:	10.1608	8.48645	8.17688	6.86084	7.7373
Length   11, alignments in bytes  0/ 3:	9.81543	8.40967	8.18066	7.34644	8.48022
Length   11, alignments in bytes  3/ 0:	10.1522	8.35071	8.18079	7.25867	17.0109
Length   12, alignments in bytes  0/ 0:	10.0796	8.49353	8.17419	7.51782	8.7113
Length   12, alignments in bytes  0/ 0:	9.99829	8.47754	8.17053	7.51184	8.69324
Length   12, alignments in bytes  0/ 4:	9.84973	8.04626	7.98315	7.55151	8.94165
Length   12, alignments in bytes  4/ 0:	10.1467	8.04675	7.99524	7.25586	11.2261
Length   13, alignments in bytes  0/ 0:	10.2184	8.63879	8.17517	7.50745	11.3766
Length   13, alignments in bytes  0/ 0:	9.94507	8.52747	8.17517	7.49963	11.385
Length   13, alignments in bytes  0/ 5:	9.90222	8.03979	8.00696	7.56042	10.124
Length   13, alignments in bytes  5/ 0:	9.92969	8.05823	7.97668	7.25684	12.2352
Length   14, alignments in bytes  0/ 0:	9.99878	8.41077	8.17773	7.49963	12.609
Length   14, alignments in bytes  0/ 0:	9.93152	8.9325	8.17993	7.51501	12.6353
Length   14, alignments in bytes  0/ 6:	9.82104	8.04199	7.96582	7.55396	11.7706
Length   14, alignments in bytes  6/ 0:	10.0441	8.03857	8.00464	7.25781	12.6459
Length   15, alignments in bytes  0/ 0:	9.8136	7.1427	7.4054	5.22888	11.7847
Length   15, alignments in bytes  0/ 0:	9.91138	7.17371	7.39771	5.2356	11.7771
Length   15, alignments in bytes  0/ 7:	9.85278	8.04553	7.97144	5.23877	11.7654
Length   15, alignments in bytes  7/ 0:	10.2025	7.70789	7.98926	5.24048	12.379
Length   16, alignments in bytes  0/ 0:	10.0745	8.51367	8.18042	5.24072	6.63232
Length   16, alignments in bytes  7/ 2:	9.86365	8.34351	8.21509	5.60095	13.2407
Length   32, alignments in bytes  0/ 0:	10.2708	5.94946	6.56055	6.91785	9.4248
Length   32, alignments in bytes  6/ 4:	10.3883	6.96997	6.54456	10.9441	15.7161
Length   64, alignments in bytes  0/ 0:	13.417	7.89917	7.87927	7.9613	14.635
Length   64, alignments in bytes  5/ 6:	13.9702	13.1661	13.7216	11.9048	24.2375
Length  128, alignments in bytes  0/ 0:	15.6265	9.82898	10.1317	13.4784	24.9744
Length  128, alignments in bytes  4/ 0:	17.274	10.1066	11.4496	14.5562	31.3105
Length  256, alignments in bytes  0/ 0:	21.6587	14.7917	15.7166	17.5682	49.5731
Length  256, alignments in bytes  3/ 2:	23.6388	14.7653	17.1385	19.0223	56.5139
Length  512, alignments in bytes  0/ 0:	28.7437	19.257	20.7751	27.3151	100.638
Length  512, alignments in bytes  2/ 4:	32.2554	21.7159	23.3826	30.8456	145.61
Length 1024, alignments in bytes  0/ 0:	50.635	27.6489	27.3138	48.1925	231.489
Length 1024, alignments in bytes  1/ 6:	63.075	39.4707	34.6128	46.6414	296.784
Length   16, alignments in bytes  1/ 2:	13.6462	8.55615	8.41016	5.65857	17.2932
Length   16, alignments in bytes  2/ 1:	10.1886	8.58691	8.41284	5.70911	15.3564
Length   16, alignments in bytes  1/ 1:	10.2391	8.52649	8.40369	5.36353	14.6316
Length   16, alignments in bytes  1/ 1:	10.0559	8.53687	8.43066	5.35876	14.6316
Length   32, alignments in bytes  2/ 4:	11.5251	8.02563	8.17847	9.99829	21.1102
Length   32, alignments in bytes  4/ 2:	11.5201	7.36426	7.36084	11.4003	17.4381
Length   32, alignments in bytes  2/ 2:	11.8085	7.04846	6.69641	9.51184	17.9735
Length   32, alignments in bytes  2/ 2:	11.5291	6.42273	8.03711	9.56189	16.0071
Length   64, alignments in bytes  3/ 6:	14.3014	9.63025	9.39673	10.8328	27.8865
Length   64, alignments in bytes  6/ 3:	14.6241	11.4113	11.4198	12.3879	19.3557
Length   64, alignments in bytes  3/ 3:	13.9222	8.52515	8.72351	9.46887	20.9911
Length   64, alignments in bytes  3/ 3:	13.9402	8.53284	8.71826	9.55103	21.0105
Length  128, alignments in bytes  4/ 0:	17.7698	10.3884	11.8145	14.8308	32.6741
Length  128, alignments in bytes  0/ 4:	20.2177	12.0353	10.623	14.3029	34.4415
Length  128, alignments in bytes  4/ 4:	20.0013	13.38	12.7202	14.4304	32.561
Length  128, alignments in bytes  4/ 4:	20.0021	13.3184	12.7054	14.4304	32.5972
Length  256, alignments in bytes  5/ 2:	24.0818	15.2336	19.2228	20.4479	56.9005
Length  256, alignments in bytes  2/ 5:	26.4257	17.6361	21.0743	20.3778	79.1287
Length  256, alignments in bytes  5/ 5:	24.3004	14.4873	17.7515	18.5819	56.9597
Length  256, alignments in bytes  5/ 5:	24.2771	14.5011	17.7028	18.5696	56.9393
Length  512, alignments in bytes  6/ 4:	32.0316	24.1971	23.0568	27.8051	106.082
Length  512, alignments in bytes  4/ 6:	32.2415	27.724	26.7917	27.6792	143.129
Length  512, alignments in bytes  6/ 6:	30.5835	19.7637	24.6991	31.282	106.006
Length  512, alignments in bytes  6/ 6:	30.5533	19.7543	21.9751	27.5865	106.14
Length 1024, alignments in bytes  7/ 6:	48.327	39.2916	35.6851	46.547	230.162
Length 1024, alignments in bytes  6/ 7:	64.4579	40.4686	35.7333	48.2231	304.444
Length 1024, alignments in bytes  7/ 7:	57.1426	27.7535	45.4779	47.733	232.079
Length 1024, alignments in bytes  7/ 7:	57.0522	27.7223	28.8837	47.6937	232.432
Length   16, alignments in bytes  0/ 4:	13.4633	8.81433	8.57373	5.79053	9.32007
Length   16, alignments in bytes  4/ 0:	10.3944	8.75024	8.62451	5.84802	15.51
Length   16, alignments in bytes  4/ 4:	10.472	8.82922	8.60999	5.48303	15.1689
Length   16, alignments in bytes  2/ 2:	10.359	8.74646	8.60242	5.49866	15.156
Length   16, alignments in bytes  2/ 6:	10.3931	8.73865	8.60815	5.79761	18.4092
Length   16, alignments in bytes  6/ 2:	10.5132	8.745	8.61035	5.86279	15.2684
Length   16, alignments in bytes  1/ 7:	10.3781	8.76257	8.61523	5.79224	18.9807
Length   16, alignments in bytes  7/ 1:	10.5017	8.78516	8.61377	5.85657	13.6591
Length   16, alignments in bytes  3/ 4:	10.4198	8.76062	8.61182	5.78809	15.5729
Length   16, alignments in bytes  4/ 3:	10.3528	8.77771	8.59656	5.84058	14.6975
Length   16, alignments in bytes  5/ 7:	10.4595	8.80627	8.60095	5.79663	15.0192
Length   16, alignments in bytes  7/ 5:	10.4183	8.83887	8.62427	5.86255	13.8746
Length   20, alignments in bytes  0/ 4:	10.7758	8.56104	8.37109	7.76501	11.7902
Length   20, alignments in bytes  4/ 0:	10.8683	8.81604	8.61133	6.36206	14.0702
Length   20, alignments in bytes  4/ 4:	10.552	8.56213	8.41064	7.07544	13.0486
Length   20, alignments in bytes  2/ 2:	10.1096	8.54053	8.40051	7.08337	20.1045
Length   20, alignments in bytes  2/ 6:	10.0807	8.52979	8.38928	7.76135	20.0703
Length   20, alignments in bytes  6/ 2:	10.1329	8.61194	8.396	6.20471	13.2246
Length   20, alignments in bytes  1/ 7:	10.054	8.55042	8.42688	7.78162	20.3984
Length   20, alignments in bytes  7/ 1:	10.0658	8.62524	8.40002	7.26685	12.9821
Length   20, alignments in bytes  3/ 4:	10.1713	8.5509	8.39575	8.21399	17.4106
Length   20, alignments in bytes  4/ 3:	10.0808	8.59473	8.39075	7.46631	13.6223
Length   20, alignments in bytes  5/ 7:	10.0433	8.57251	8.39331	8.20813	14.6316
Length   20, alignments in bytes  7/ 5:	10.1715	8.52417	8.41211	7.45422	12.5922
Length   24, alignments in bytes  0/ 4:	10.2878	9.14258	8.37	8.22278	10.8243
Length   24, alignments in bytes  4/ 0:	10.136	8.57605	8.39795	7.4519	16.3066
Length   24, alignments in bytes  4/ 4:	10.0811	8.5321	8.3938	7.10547	15.3859
Length   24, alignments in bytes  2/ 2:	10.0936	8.56384	8.4126	7.08704	15.4712
Length   24, alignments in bytes  2/ 6:	10.2235	8.54663	8.40625	8.21008	19.3547
Length   24, alignments in bytes  6/ 2:	10.0513	8.53467	8.41809	7.4447	16.092
Length   24, alignments in bytes  1/ 7:	10.0562	8.57593	8.41187	8.20215	19.8673
Length   24, alignments in bytes  7/ 1:	10.0428	8.61938	8.41553	7.45728	14.6089
Length   24, alignments in bytes  3/ 4:	10.0931	8.5415	8.40161	8.56433	17.7931
Length   24, alignments in bytes  4/ 3:	10.6599	8.5426	8.40637	7.4646	15.2422
Length   24, alignments in bytes  5/ 7:	10.0684	8.61462	8.40039	9.16516	16.0818
Length   24, alignments in bytes  7/ 5:	10.1852	8.57642	8.40247	7.46179	14.7474
Length   28, alignments in bytes  0/ 4:	10.1107	8.23413	8.19458	8.62134	12.635
Length   28, alignments in bytes  4/ 0:	10.0531	8.23108	8.33691	8.18579	15.1521
Length   28, alignments in bytes  4/ 4:	10.0426	8.53345	8.41638	7.70398	14.9729
Length   28, alignments in bytes  2/ 2:	10.054	8.55017	8.40613	7.70166	20.7677
Length   28, alignments in bytes  2/ 6:	10.1	8.27124	8.31555	8.62598	21.6122
Length   28, alignments in bytes  6/ 2:	10.1582	8.21729	8.34058	8.18176	14.4775
Length   28, alignments in bytes  1/ 7:	10.1705	8.271	8.3136	8.60364	22.2261
Length   28, alignments in bytes  7/ 1:	10.0544	8.22498	8.34888	8.73193	13.9633
Length   28, alignments in bytes  3/ 4:	10.0421	8.53735	8.37866	8.698	19.2941
Length   28, alignments in bytes  4/ 3:	10.2611	8.55811	8.40002	8.03113	15.0558
Length   28, alignments in bytes  5/ 7:	10.1849	8.54272	8.42102	8.69397	16.015
Length   28, alignments in bytes  7/ 5:	10.1233	8.55212	8.39844	8.05566	14.1417
Length   32, alignments in bytes  0/ 4:	10.7725	7.37427	7.37976	8.07837	12.4443
Length   32, alignments in bytes  4/ 0:	10.236	6.69495	7.37964	9.74365	16.8477
Length   32, alignments in bytes  4/ 4:	10.6721	6.41528	6.7074	9.82007	17.6082
Length   32, alignments in bytes  2/ 2:	10.998	6.85779	7.54919	9.77991	17.2664
Length   32, alignments in bytes  2/ 6:	10.605	8.01013	8.17419	9.9906	21.1486
Length   32, alignments in bytes  6/ 2:	10.6118	6.0575	7.36401	9.979	16.774
Length   32, alignments in bytes  1/ 7:	10.6849	8.00757	8.17346	8.91089	21.5529
Length   32, alignments in bytes  7/ 1:	10.5134	6.69275	6.69653	8.93762	15.5037
Length   32, alignments in bytes  3/ 4:	10.6842	7.98792	8.17456	10.0111	18.748
Length   32, alignments in bytes  4/ 3:	10.5999	6.04529	7.36108	11.2803	16.0824
Length   32, alignments in bytes  5/ 7:	10.6246	8.01038	8.15747	10.9094	17.1758
Length   32, alignments in bytes  7/ 5:	10.7305	6.07324	6.69727	8.91614	15.595
Length   36, alignments in bytes  0/ 4:	10.6683	8.99878	8.86206	10.3062	13.8826
Length   36, alignments in bytes  4/ 0:	10.2341	7.68835	7.59119	10.1948	16.1807
Length   36, alignments in bytes  4/ 4:	10.7216	9.39038	10.0536	9.55103	15.0895
Length   36, alignments in bytes  2/ 2:	10.6534	9.37964	10.0441	10.4371	21.9459
Length   36, alignments in bytes  2/ 6:	11.2897	12.6285	12.535	11.0516	23.4788
Length   36, alignments in bytes  6/ 2:	10.652	7.67371	7.56152	10.312	15.2465
Length   36, alignments in bytes  1/ 7:	10.6879	10.9043	10.6425	10.0768	24.0027
Length   36, alignments in bytes  7/ 1:	10.6194	6.40515	6.70068	10.3203	14.9796
Length   36, alignments in bytes  3/ 4:	10.6206	11.7699	11.7679	10.0173	21.3033
Length   36, alignments in bytes  4/ 3:	10.8379	10.8027	10.0465	10.2538	18.408
Length   36, alignments in bytes  5/ 7:	10.7451	12.2424	12.6392	10.894	17.6833
Length   36, alignments in bytes  7/ 5:	10.5399	9.98315	10.0582	11.2191	15.2477
Length   40, alignments in bytes  0/ 4:	10.8395	9.72827	9.57996	10.6536	13.8865
Length   40, alignments in bytes  4/ 0:	10.3748	10.3812	10.4258	10.8367	17.4137
Length   40, alignments in bytes  4/ 4:	10.5826	10.2656	10.5836	10.4379	16.5853
Length   40, alignments in bytes  2/ 2:	10.7302	10.271	10.5577	10.434	17.6807
Length   40, alignments in bytes  2/ 6:	10.729	12.2762	11.8887	10.3772	23.1121
Length   40, alignments in bytes  6/ 2:	10.5585	10.3263	10.431	11.2018	17.4541
Length   40, alignments in bytes  1/ 7:	10.5829	12.2815	11.9003	10.2955	23.3323
Length   40, alignments in bytes  7/ 1:	10.7191	10.5995	10.3766	8.92224	16.7299
Length   40, alignments in bytes  3/ 4:	10.7186	11.6597	11.558	11.1548	20.7621
Length   40, alignments in bytes  4/ 3:	10.5719	10.3827	10.5565	10.6844	16.691
Length   40, alignments in bytes  5/ 7:	10.8403	12.2592	11.9132	11.1608	19.1505
Length   40, alignments in bytes  7/ 5:	10.7006	10.3181	10.4236	8.94775	16.4767
Length   44, alignments in bytes  0/ 4:	10.6844	9.38635	8.98145	10.9159	15.522
Length   44, alignments in bytes  4/ 0:	10.5592	9.63611	9.67969	10.0134	17.1621
Length   44, alignments in bytes  4/ 4:	11.0421	10.6587	10.7714	8.78296	16.0964
Length   44, alignments in bytes  2/ 2:	10.8278	10.5287	10.7634	10.6945	24.0118
Length   44, alignments in bytes  2/ 6:	10.8708	11.9515	11.7844	10.9417	25.9913
Length   44, alignments in bytes  6/ 2:	10.8297	9.62952	9.64795	10.1064	16.6215
Length   44, alignments in bytes  1/ 7:	10.8408	12.572	12.105	10.9213	26.4678
Length   44, alignments in bytes  7/ 1:	10.8396	9.59375	9.63147	8.96313	16.2098
Length   44, alignments in bytes  3/ 4:	10.9951	11.9417	11.8358	10.2579	23.9076
Length   44, alignments in bytes  4/ 3:	11.099	10.623	10.756	8.65698	17.0125
Length   44, alignments in bytes  5/ 7:	11.0238	11.9272	11.8501	10.1448	20.0376
Length   44, alignments in bytes  7/ 5:	10.8989	10.7285	10.8217	9.96777	16.5173
Length   48, alignments in bytes  0/ 4:	10.9619	10.0137	9.88684	8.86157	15.7534
Length   48, alignments in bytes  4/ 0:	10.5814	10.7574	10.8186	9.95923	18.724
Length   48, alignments in bytes  4/ 4:	10.8728	10.755	10.9191	10.012	18.1394
Length   48, alignments in bytes  2/ 2:	10.9258	10.7526	11.3112	9.90747	19.1477
Length   48, alignments in bytes  2/ 6:	10.6056	10.0443	11.8682	10.5269	24.9106
Length   48, alignments in bytes  6/ 2:	10.6721	10.5107	10.5077	10.0312	17.8374
Length   48, alignments in bytes  1/ 7:	10.7605	12.3427	11.907	9.39404	25.2192
Length   48, alignments in bytes  7/ 1:	10.6144	10.6154	10.5293	9.72046	17.5402
Length   48, alignments in bytes  3/ 4:	10.7528	10.045	11.5627	9.84937	22.5212
Length   48, alignments in bytes  4/ 3:	10.5886	10.6139	11.3107	10.9144	17.8676
Length   48, alignments in bytes  5/ 7:	10.8397	12.6459	12.0936	12.8655	21.8723
Length   48, alignments in bytes  7/ 5:	10.9313	10.7408	10.7588	9.96057	17.5626
Length   52, alignments in bytes  0/ 4:	10.9542	9.47156	9.06213	10.9174	16.9232
Length   52, alignments in bytes  4/ 0:	10.5592	10.5173	10.9205	10.6085	17.9092
Length   52, alignments in bytes  4/ 4:	11.0206	10.9491	10.9186	10.0072	17.1865
Length   52, alignments in bytes  2/ 2:	10.9316	10.9185	10.9441	12.5132	23.4424
Length   52, alignments in bytes  2/ 6:	10.7064	11.7092	11.5177	11.5963	27.3535
Length   52, alignments in bytes  6/ 2:	10.652	10.2659	10.6737	11.1907	16.9099
Length   52, alignments in bytes  1/ 7:	10.7869	12.3424	11.9077	11.34	27.6042
Length   52, alignments in bytes  7/ 1:	10.6134	10.6862	10.4706	11.2225	16.6219
Length   52, alignments in bytes  3/ 4:	10.6656	10.0392	11.4188	9.84277	25.1671
Length   52, alignments in bytes  4/ 3:	10.7432	10.2531	10.7268	10.6555	17.1854
Length   52, alignments in bytes  5/ 7:	10.6987	11.71	11.5503	11.9414	21.2803
Length   52, alignments in bytes  7/ 5:	10.6115	10.2723	10.6991	11.3829	16.7252
Length   56, alignments in bytes  0/ 4:	10.5859	9.08643	8.88562	10.7709	16.9744
Length   56, alignments in bytes  4/ 0:	10.2975	10.3201	10.6661	12.0343	19.2733
Length   56, alignments in bytes  4/ 4:	10.7169	10.5105	10.6738	11.1245	18.9651
Length   56, alignments in bytes  2/ 2:	10.6486	10.6294	10.6904	12.0028	20.4398
Length   56, alignments in bytes  2/ 6:	10.6139	11.708	11.5568	11.9922	26.8787
Length   56, alignments in bytes  6/ 2:	10.7531	10.6199	10.6871	11.3752	18.2646
Length   56, alignments in bytes  1/ 7:	10.7234	12.2061	11.808	11.6221	27.7988
Length   56, alignments in bytes  7/ 1:	10.9424	11.5667	10.8904	9.97571	18.899
Length   56, alignments in bytes  3/ 4:	10.8474	11.9954	11.8003	12.3427	25.1583
Length   56, alignments in bytes  4/ 3:	10.8748	10.9087	10.9359	11.6575	19.0563
Length   56, alignments in bytes  5/ 7:	10.98	11.9958	11.7999	12.3417	23.8356
Length   56, alignments in bytes  7/ 5:	10.828	10.9188	10.9105	9.95251	18.6265
Length   60, alignments in bytes  0/ 4:	10.5837	9.3335	8.91357	12.0414	18.3322
Length   60, alignments in bytes  4/ 0:	12.1204	10.0634	10.5217	9.29675	18.6342
Length   60, alignments in bytes  4/ 4:	12.1796	10.8243	11.8181	8.99426	18.2587
Length   60, alignments in bytes  2/ 2:	11.6565	10.6127	10.6387	11.9939	25.4449
Length   60, alignments in bytes  2/ 6:	11.4272	11.7126	11.5686	12.0442	29.0422
Length   60, alignments in bytes  6/ 2:	12.1143	10.0616	10.3188	12.0013	17.5737
Length   60, alignments in bytes  1/ 7:	11.4409	11.7085	11.5713	12.0466	29.4946
Length   60, alignments in bytes  7/ 1:	12.0817	10.0421	10.5293	10.2521	17.9366
Length   60, alignments in bytes  3/ 4:	11.6984	11.7098	11.5823	9.85388	27.2356
Length   60, alignments in bytes  4/ 3:	12.0701	10.8339	11.7887	9.41138	18.4266
Length   60, alignments in bytes  5/ 7:	12.0586	11.2832	12.7107	10.4458	23.2405
Length   60, alignments in bytes  7/ 5:	12.0604	10.8048	11.8104	10.3035	17.2455
Length   64, alignments in bytes  0/ 4:	14.2542	9.06482	8.63489	9.38293	18.876
Length   64, alignments in bytes  4/ 0:	13.2825	10.0276	10.0204	10.1498	20.6808
Length   64, alignments in bytes  4/ 4:	14.5284	12.6061	13.5936	11.1797	20.9528
Length   64, alignments in bytes  2/ 2:	14.2811	11.0815	10.1312	11.3136	22.8319
Length   64, alignments in bytes  2/ 6:	14.6213	10.6641	10.7567	12.0856	29.394
Length   64, alignments in bytes  6/ 2:	15.0413	10.2582	10.4246	12.0059	20.3422
Length   64, alignments in bytes  1/ 7:	14.6272	10.0209	9.599	10.4216	29.9093
Length   64, alignments in bytes  7/ 1:	15.0386	10.2644	10.7085	10.2981	18.9186
Length   64, alignments in bytes  3/ 4:	14.2865	10.2047	10.1616	10.7164	26.7406
Length   64, alignments in bytes  4/ 3:	14.5292	12.2585	12.4788	12.0366	19.8037
Length   64, alignments in bytes  5/ 7:	14.2612	13.509	14.0605	12.1439	25.2388
Length   64, alignments in bytes  7/ 5:	14.6593	11.3959	11.453	10.359	18.6226
Length   68, alignments in bytes  0/ 4:	14.2029	11.7386	11.9734	11.512	20.5134
Length   68, alignments in bytes  4/ 0:	13.3021	12.1678	12.3385	11.7919	20.1238
Length   68, alignments in bytes  4/ 4:	13.9489	11.9132	12.608	10.9116	19.8278
Length   68, alignments in bytes  2/ 2:	13.9153	12.0115	11.887	12.0454	26.1176
Length   68, alignments in bytes  2/ 6:	15.1807	13.4043	13.7677	11.8851	31.6361
Length   68, alignments in bytes  6/ 2:	15.0699	12.9727	12.9518	12.3397	19.4305
Length   68, alignments in bytes  1/ 7:	14.592	12.7449	12.8701	12.0002	32.24
Length   68, alignments in bytes  7/ 1:	15.0145	12.135	12.1815	12.3373	18.8452
Length   68, alignments in bytes  3/ 4:	14.6215	13.4194	13.7489	10.9802	30.0444
Length   68, alignments in bytes  4/ 3:	14.6608	12.8719	12.535	12.0385	19.9573
Length   68, alignments in bytes  5/ 7:	14.2937	13.7053	14.0557	12.1573	25.2631
Length   68, alignments in bytes  7/ 5:	14.5868	11.9028	12.599	12.3798	18.4073
Length   72, alignments in bytes  0/ 4:	14.278	11.4421	11.6907	11.5547	20.7311
Length   72, alignments in bytes  4/ 0:	13.3125	11.5934	11.8207	12.3776	22.1067
Length   72, alignments in bytes  4/ 4:	14.009	11.7307	11.5018	12.0519	22.0165
Length   72, alignments in bytes  2/ 2:	13.9353	11.8389	11.7461	12.0536	23.7026
Length   72, alignments in bytes  2/ 6:	14.3278	13.0172	13.0968	11.9968	30.7595
Length   72, alignments in bytes  6/ 2:	14.593	11.5924	12.4135	12.6844	21.9664
Length   72, alignments in bytes  1/ 7:	14.6538	13.3359	13.4207	12.1882	31.9125
Length   72, alignments in bytes  7/ 1:	15.0405	11.8344	12.1028	10.5582	20.5457
Length   72, alignments in bytes  3/ 4:	14.6693	12.3746	13.2518	12.6823	29.4086
Length   72, alignments in bytes  4/ 3:	14.8845	12.1261	12.0481	12.6854	21.886
Length   72, alignments in bytes  5/ 7:	14.6719	12.3638	13.2333	12.3441	27.6642
Length   72, alignments in bytes  7/ 5:	14.9476	11.8807	12.0898	10.5547	20.3812
Length   76, alignments in bytes  0/ 4:	14.4769	11.6226	11.1372	12.1155	23.0687
Length   76, alignments in bytes  4/ 0:	13.6318	12.4766	13.0962	10.2977	22.1078
Length   76, alignments in bytes  4/ 4:	14.3397	12.2299	13.2275	10.1537	21.8229
Length   76, alignments in bytes  2/ 2:	14.6133	12.0094	11.7471	12.3405	29.8706
Length   76, alignments in bytes  2/ 6:	14.6658	12.3506	12.9189	12.1442	33.8286
Length   76, alignments in bytes  6/ 2:	14.9933	12.4659	12.8524	12.4122	20.4454
Length   76, alignments in bytes  1/ 7:	14.6902	12.3447	12.9264	12.1399	34.2368
Length   76, alignments in bytes  7/ 1:	14.9758	12.4897	12.7622	10.9469	19.936
Length   76, alignments in bytes  3/ 4:	14.6937	12.3531	13.2384	10.9746	31.8414
Length   76, alignments in bytes  4/ 3:	14.9435	12.2759	13.2455	10.3988	21.9137
Length   76, alignments in bytes  5/ 7:	14.6405	14.0479	14.3773	12.0464	27.8583
Length   76, alignments in bytes  7/ 5:	14.9224	12.2531	13.2316	11.443	19.8677
Length   80, alignments in bytes  0/ 4:	14.5541	11.6761	11.8607	10.5688	23.014
Length   80, alignments in bytes  4/ 0:	13.6349	12.251	13.2825	11.3135	24.2599
Length   80, alignments in bytes  4/ 4:	14.299	12.2726	11.8226	11.505	24.1431
Length   80, alignments in bytes  2/ 2:	14.3695	12.264	11.7476	11.9124	25.5509
Length   80, alignments in bytes  2/ 6:	14.6526	13.3344	13.4115	12.7296	33.6249
Length   80, alignments in bytes  6/ 2:	14.9625	12.2041	13.1509	12.2224	23.0385
Length   80, alignments in bytes  1/ 7:	14.6738	13.3296	13.4215	11.7285	33.9192
Length   80, alignments in bytes  7/ 1:	14.9301	12.2437	13.3027	11.444	21.6353
Length   80, alignments in bytes  3/ 4:	14.9581	12.3521	13.2694	11.3352	31.5603
Length   80, alignments in bytes  4/ 3:	14.9697	12.2964	11.9929	12.4896	23.3821
Length   80, alignments in bytes  5/ 7:	14.6486	12.3506	13.2451	12.8971	29.6105
Length   80, alignments in bytes  7/ 5:	14.9133	12.2072	13.2598	11.4399	21.4847
Length   84, alignments in bytes  0/ 4:	14.6561	11.6322	11.1727	12.3311	25.0084
