                       	generic_stpcpy	__stpcpy_avx2	__stpcpy_evex	__stpcpy_sse2_unaligned	__stpcpy_sse2
Length    9, alignments in bytes  0/ 0:	10.9711	8.73584	8.5918	7.10413	7.32654
Length    9, alignments in bytes  0/ 0:	10.9718	8.74036	8.59387	7.09961	6.35681
Length    9, alignments in bytes  0/ 1:	10.9706	8.75427	8.59827	7.52893	7.14966
Length    9, alignments in bytes  1/ 0:	10.9711	8.75708	8.61169	7.46948	14.439
Length   10, alignments in bytes  0/ 0:	10.9706	8.79578	8.59229	7.8739	7.55945
Length   10, alignments in bytes  0/ 0:	10.9747	8.73962	8.59509	7.88391	7.55249
Length   10, alignments in bytes  0/ 2:	10.9741	8.76733	8.59729	7.72839	8.04968
Length   10, alignments in bytes  2/ 0:	10.9716	8.72058	8.6134	7.61731	15.7891
Length   11, alignments in bytes  0/ 0:	10.9703	8.77222	8.59656	7.18408	8.18311
Length   11, alignments in bytes  0/ 0:	10.9733	8.78638	8.60413	7.198	8.16821
Length   11, alignments in bytes  0/ 3:	10.9714	8.76013	8.59619	7.7207	8.95544
Length   11, alignments in bytes  3/ 0:	10.9733	8.76013	8.61304	7.61743	15.5598
Length   12, alignments in bytes  0/ 0:	10.9852	8.72888	8.60693	7.8623	9.61084
Length   12, alignments in bytes  0/ 0:	10.9725	8.73889	8.59595	7.87476	9.61096
Length   12, alignments in bytes  0/ 4:	10.9724	8.57861	8.23828	7.91846	9.60352
Length   12, alignments in bytes  4/ 0:	10.9713	8.44238	8.21338	7.63538	11.634
Length   13, alignments in bytes  0/ 0:	10.9706	8.76355	8.59741	7.86536	11.985
Length   13, alignments in bytes  0/ 0:	10.9713	8.76404	8.59009	7.87524	11.9567
Length   13, alignments in bytes  0/ 5:	10.9713	8.53833	8.23853	7.91833	10.5575
Length   13, alignments in bytes  5/ 0:	10.9701	8.43298	8.23193	7.60291	12.6456
Length   14, alignments in bytes  0/ 0:	10.974	8.76318	8.58911	7.87146	13.2633
Length   14, alignments in bytes  0/ 0:	10.9708	8.78308	8.59155	7.86255	13.2385
Length   14, alignments in bytes  0/ 6:	10.9716	8.396	8.31665	7.93579	13.0249
Length   14, alignments in bytes  6/ 0:	10.9717	8.43518	8.22693	7.62891	13.0076
Length   15, alignments in bytes  0/ 0:	10.9768	7.62573	7.49207	5.49939	14.2556
Length   15, alignments in bytes  0/ 0:	10.9872	7.61731	7.73706	5.4895	13.036
Length   15, alignments in bytes  0/ 7:	10.9768	8.51306	8.25391	5.4967	13.0254
Length   15, alignments in bytes  7/ 0:	10.9722	8.45496	8.22205	5.4917	12.6141
Length   16, alignments in bytes  0/ 0:	10.9708	8.87878	8.60815	6.17761	7.01208
Length   16, alignments in bytes  7/ 2:	10.9718	8.74207	8.61853	6.1759	13.6832
Length   32, alignments in bytes  0/ 0:	10.9836	6.86206	6.88196	7.5741	9.88831
Length   32, alignments in bytes  6/ 4:	11.0026	6.86572	6.8645	11.4321	16.3079
Length   64, alignments in bytes  0/ 0:	13.0806	8.24963	8.49683	8.93518	15.3875
Length   64, alignments in bytes  5/ 6:	15.5153	13.8551	14.3329	12.5187	25.3108
Length  128, alignments in bytes  0/ 0:	17.0229	10.301	10.6052	13.6398	26.0863
Length  128, alignments in bytes  4/ 0:	19.1527	10.6146	12.1263	15.2072	33.0518
Length  256, alignments in bytes  0/ 0:	23.2178	14.5569	17.0687	18.0945	51.9786
Length  256, alignments in bytes  3/ 2:	25.0157	15.2522	18.204	19.959	59.3636
Length  512, alignments in bytes  0/ 0:	30.7429	19.5515	21.207	27.879	103.19
Length  512, alignments in bytes  2/ 4:	34.3035	22.4441	24.2137	28.2705	151.903
Length 1024, alignments in bytes  0/ 0:	53.7471	28.4971	28.8263	52.0977	234.983
Length 1024, alignments in bytes  1/ 6:	67.5966	41.4658	36.5903	49.8022	307.877
Length   16, alignments in bytes  1/ 2:	179.994	8.75989	8.6178	8.12793	18.188
Length   16, alignments in bytes  2/ 1:	10.9713	8.75635	8.61304	6.17065	15.6364
Length   16, alignments in bytes  1/ 1:	10.9703	8.72668	8.61511	6.16797	15.7821
Length   16, alignments in bytes  1/ 1:	10.9706	8.72278	8.60815	6.1698	15.1113
Length   32, alignments in bytes  2/ 4:	11.0309	8.27026	8.36877	10.3519	23.891
Length   32, alignments in bytes  4/ 2:	10.9805	6.8573	6.92468	11.3547	16.9536
Length   32, alignments in bytes  2/ 2:	10.9728	6.86279	6.85962	9.8656	17.1725
Length   32, alignments in bytes  2/ 2:	10.9745	6.86426	6.85693	9.87964	17.1589
Length   64, alignments in bytes  3/ 6:	15.568	9.88171	9.99377	11.0925	28.6101
Length   64, alignments in bytes  6/ 3:	15.4341	11.5597	11.6501	12.6873	19.6704
Length   64, alignments in bytes  3/ 3:	15.1978	8.62195	9.11035	9.78394	21.5518
Length   64, alignments in bytes  3/ 3:	15.1997	8.61511	9.10791	9.81189	21.5389
Length  128, alignments in bytes  4/ 0:	19.2112	10.6379	12.3029	15.1807	33.567
Length  128, alignments in bytes  0/ 4:	20.6418	11.1748	13.3607	14.7269	35.3625
Length  128, alignments in bytes  4/ 4:	20.4604	14.3782	13.0627	14.4667	33.7062
Length  128, alignments in bytes  4/ 4:	20.4127	14.3875	13.0397	14.8212	33.6227
Length  256, alignments in bytes  5/ 2:	24.9794	15.7303	19.8617	20.912	58.3925
Length  256, alignments in bytes  2/ 5:	26.095	17.6777	21.1931	20.918	81.1256
Length  256, alignments in bytes  5/ 5:	25.099	15.2538	18.304	18.9136	58.4879
Length  256, alignments in bytes  5/ 5:	25.0564	15.2581	18.2167	21.5496	59.7642
Length  512, alignments in bytes  6/ 4:	34.8264	24.8011	23.5067	29.5028	135.911
Length  512, alignments in bytes  4/ 6:	34.2782	28.5577	27.2734	28.8198	146.725
Length  512, alignments in bytes  6/ 6:	32.184	20.3265	22.5852	28.2426	134.819
Length  512, alignments in bytes  6/ 6:	32.1281	20.306	22.5601	28.2279	134.82
Length 1024, alignments in bytes  7/ 6:	50.6591	40.2634	36.6545	51.441	232.6
Length 1024, alignments in bytes  6/ 7:	65.7361	40.4751	35.7173	48.1964	309.842
Length 1024, alignments in bytes  7/ 7:	57.1486	28.1047	28.723	52.1074	234.984
Length 1024, alignments in bytes  7/ 7:	57.7024	28.0265	28.6614	47.8545	229.793
Length   16, alignments in bytes  0/ 4:	14.0825	8.80774	8.59705	6.17871	9.29138
Length   16, alignments in bytes  4/ 0:	10.9739	8.72644	8.62146	6.17395	15.4108
Length   16, alignments in bytes  4/ 4:	10.9727	8.72351	8.61609	6.172	15.1458
Length   16, alignments in bytes  2/ 2:	10.9757	8.72717	8.61084	6.17493	15.5566
Length   16, alignments in bytes  2/ 6:	10.9708	8.75879	8.61365	6.17773	18.4025
Length   16, alignments in bytes  6/ 2:	10.9706	8.76221	8.60364	6.17493	14.8274
Length   16, alignments in bytes  1/ 7:	10.9722	8.72449	8.61963	6.17859	18.9926
Length   16, alignments in bytes  7/ 1:	10.9703	8.73071	8.60913	6.17444	13.5073
Length   16, alignments in bytes  3/ 4:	10.9718	8.77478	8.62036	6.18384	15.4633
Length   16, alignments in bytes  4/ 3:	10.9701	8.74683	8.61438	6.18176	14.5219
Length   16, alignments in bytes  5/ 7:	10.9713	8.73291	8.62109	6.17078	15.0535
Length   16, alignments in bytes  7/ 5:	10.9706	8.75098	8.62024	6.16797	13.965
Length   20, alignments in bytes  0/ 4:	10.9713	8.81335	8.59302	7.94202	11.5033
Length   20, alignments in bytes  4/ 0:	10.972	8.70349	8.62158	6.36255	13.9645
Length   20, alignments in bytes  4/ 4:	10.973	8.76855	8.62134	7.2511	13.2974
Length   20, alignments in bytes  2/ 2:	10.9725	8.72717	8.62903	7.2522	19.8851
Length   20, alignments in bytes  2/ 6:	10.9713	8.73584	8.62402	7.96057	20.1503
Length   20, alignments in bytes  6/ 2:	10.9701	8.74719	8.62061	6.35791	13.3927
Length   20, alignments in bytes  1/ 7:	10.9711	8.7478	8.61951	7.94458	20.9171
Length   20, alignments in bytes  7/ 1:	10.9708	8.7572	8.62244	7.42041	13.1204
Length   20, alignments in bytes  3/ 4:	10.9713	8.71851	8.60962	8.41162	17.8356
Length   20, alignments in bytes  4/ 3:	10.9717	8.72632	8.61682	7.63953	13.8546
Length   20, alignments in bytes  5/ 7:	11.8314	8.72852	8.61804	8.41443	15.0095
Length   20, alignments in bytes  7/ 5:	10.9724	8.71655	8.61804	7.64062	12.7666
Length   24, alignments in bytes  0/ 4:	10.9706	8.74023	8.59924	8.40918	11.8752
Length   24, alignments in bytes  4/ 0:	10.972	8.71289	8.6123	7.63953	19.2047
Length   24, alignments in bytes  4/ 4:	10.9711	8.75525	8.62036	7.26135	15.712
Length   24, alignments in bytes  2/ 2:	10.9706	8.74683	8.62793	7.24841	16.4711
Length   24, alignments in bytes  2/ 6:	10.9713	9.4126	8.85071	8.57666	19.7914
Length   24, alignments in bytes  6/ 2:	10.9723	8.74683	8.62097	7.62891	16.3113
Length   24, alignments in bytes  1/ 7:	10.9703	8.74304	8.61182	8.41406	20.4197
Length   24, alignments in bytes  7/ 1:	10.9723	8.73169	8.61487	7.64343	14.7603
Length   24, alignments in bytes  3/ 4:	10.9713	8.76953	8.61877	8.41541	17.2041
Length   24, alignments in bytes  4/ 3:	10.9711	8.72961	8.60486	7.64307	15.4867
Length   24, alignments in bytes  5/ 7:	10.972	8.71924	8.60461	8.41431	16.4468
Length   24, alignments in bytes  7/ 5:	10.9703	8.75549	8.61926	7.62329	14.9264
Length   28, alignments in bytes  0/ 4:	10.9706	8.42676	8.31714	8.8446	12.9366
Length   28, alignments in bytes  4/ 0:	10.9718	8.1853	8.25024	8.37329	15.4761
Length   28, alignments in bytes  4/ 4:	10.9714	8.70764	8.62598	7.90271	14.4893
Length   28, alignments in bytes  2/ 2:	10.9723	8.72888	8.62451	7.90125	20.5331
Length   28, alignments in bytes  2/ 6:	10.986	8.46252	8.52258	8.8175	22.1222
Length   28, alignments in bytes  6/ 2:	10.9701	8.27771	8.30542	8.36975	14.7181
Length   28, alignments in bytes  1/ 7:	10.9711	8.45813	8.52625	8.7981	22.8335
Length   28, alignments in bytes  7/ 1:	10.9716	7.77234	8.28394	8.93347	14.2095
Length   28, alignments in bytes  3/ 4:	10.984	8.7146	8.6217	8.91064	19.4995
Length   28, alignments in bytes  4/ 3:	10.9713	8.7218	8.62903	8.23962	15.3328
Length   28, alignments in bytes  5/ 7:	10.9711	8.73718	8.61987	8.9032	16.4579
Length   28, alignments in bytes  7/ 5:	10.972	8.74646	8.6217	8.25049	14.3584
Length   32, alignments in bytes  0/ 4:	12.3429	6.94897	6.93909	8.28613	12.7476
Length   32, alignments in bytes  4/ 0:	12.339	7.51746	6.85962	10.6233	17.1749
Length   32, alignments in bytes  4/ 4:	12.3419	6.86194	6.8678	9.69482	16.1794
Length   32, alignments in bytes  2/ 2:	12.3431	6.85864	6.87268	9.89502	17.1559
Length   32, alignments in bytes  2/ 6:	12.3441	8.23682	8.35193	10.3674	21.7937
Length   32, alignments in bytes  6/ 2:	12.3441	6.85693	7.54944	10.1033	17.0819
Length   32, alignments in bytes  1/ 7:	12.3451	8.2428	8.37134	9.19629	22.1849
Length   32, alignments in bytes  7/ 1:	12.344	6.8551	7.547	9.06165	15.6906
Length   32, alignments in bytes  3/ 4:	12.3438	8.25623	8.36829	10.2186	18.9706
Length   32, alignments in bytes  4/ 3:	12.3402	6.86511	6.86316	11.3793	16.3859
Length   32, alignments in bytes  5/ 7:	12.3436	8.23779	8.3656	11.1716	17.5159
Length   32, alignments in bytes  7/ 5:	12.3372	6.87292	6.85803	9.02051	15.7445
Length   36, alignments in bytes  0/ 4:	12.3381	9.15063	9.05847	10.2849	14.2061
Length   36, alignments in bytes  4/ 0:	12.3412	7.55493	8.92407	10.2966	16.5287
Length   36, alignments in bytes  4/ 4:	12.3562	11.1875	9.79553	9.69751	15.3569
Length   36, alignments in bytes  2/ 2:	12.3436	9.61658	9.85217	10.6844	21.2706
Length   36, alignments in bytes  2/ 6:	12.3445	11.9152	11.9525	10.6262	24.1591
Length   36, alignments in bytes  6/ 2:	12.3444	7.54126	8.91309	10.5525	15.5565
Length   36, alignments in bytes  1/ 7:	12.3417	11.0208	10.8507	10.2426	24.6017
Length   36, alignments in bytes  7/ 1:	12.3447	7.54211	8.91321	10.5414	15.314
Length   36, alignments in bytes  3/ 4:	12.3412	12.0428	11.9122	10.2042	21.4615
Length   36, alignments in bytes  4/ 3:	12.3427	10.1327	10.1062	10.434	16.3695
Length   36, alignments in bytes  5/ 7:	12.339	13.0247	12.5944	11.0688	18.0941
Length   36, alignments in bytes  7/ 5:	12.3444	10.1913	10.1823	11.4556	15.568
Length   40, alignments in bytes  0/ 4:	13.8337	9.828	9.7074	10.7134	14.4155
Length   40, alignments in bytes  4/ 0:	11.4344	11.1166	10.8217	11.071	17.7522
Length   40, alignments in bytes  4/ 4:	10.9773	10.5562	10.472	10.6857	16.9259
Length   40, alignments in bytes  2/ 2:	11.0846	10.4929	10.4855	10.6852	18.5833
Length   40, alignments in bytes  2/ 6:	12.3383	12.5767	12.2456	10.6267	23.8105
Length   40, alignments in bytes  6/ 2:	12.3397	10.4978	10.4119	11.4253	17.8126
Length   40, alignments in bytes  1/ 7:	12.3385	12.595	12.2622	10.5553	24.0085
Length   40, alignments in bytes  7/ 1:	12.3402	10.4681	10.401	9.05518	17.0135
Length   40, alignments in bytes  3/ 4:	12.3436	11.9592	11.786	11.4166	21.061
Length   40, alignments in bytes  4/ 3:	12.3401	10.4651	10.4188	10.9441	17.0574
Length   40, alignments in bytes  5/ 7:	12.3391	12.5745	12.2007	11.4272	19.5052
Length   40, alignments in bytes  7/ 5:	12.3424	10.5156	10.2738	9.04932	16.8018
Length   44, alignments in bytes  0/ 4:	12.3436	8.99744	8.80042	10.9238	15.4844
Length   44, alignments in bytes  4/ 0:	12.3373	9.53235	9.62842	9.21289	17.1267
Length   44, alignments in bytes  4/ 4:	12.3445	10.5275	10.4701	9.12097	16.0588
Length   44, alignments in bytes  2/ 2:	12.3405	10.4805	10.4802	10.6837	21.3318
Length   44, alignments in bytes  2/ 6:	12.3436	10.4988	11.7506	10.9103	26.006
Length   44, alignments in bytes  6/ 2:	12.3436	9.53711	9.60278	10.9154	16.4938
Length   44, alignments in bytes  1/ 7:	12.34	12.6018	12.2328	10.9109	26.5378
Length   44, alignments in bytes  7/ 1:	12.3434	9.54553	9.45789	9.35522	16.1915
Length   44, alignments in bytes  3/ 4:	12.3389	11.9628	11.7612	10.2084	24.7214
Length   44, alignments in bytes  4/ 3:	12.3419	10.8846	10.4366	9.21643	16.9701
Length   44, alignments in bytes  5/ 7:	12.3436	10.8605	11.8057	10.4094	20.1401
Length   44, alignments in bytes  7/ 5:	12.3392	10.8198	10.4154	9.98425	16.4589
Length   48, alignments in bytes  0/ 4:	12.3419	9.96887	9.62134	9.20569	15.7401
Length   48, alignments in bytes  4/ 0:	12.34	10.5411	10.3188	10.0043	18.6119
Length   48, alignments in bytes  4/ 4:	12.3412	10.4823	10.4847	10.0308	18.1481
Length   48, alignments in bytes  2/ 2:	10.9753	10.7211	10.4775	10.2686	19.9174
Length   48, alignments in bytes  2/ 6:	10.9758	12.6439	12.2651	10.9763	25.6216
Length   48, alignments in bytes  6/ 2:	10.9752	10.532	10.3326	10.2968	18.2876
Length   48, alignments in bytes  1/ 7:	11.6082	12.6031	12.2461	9.97156	25.9161
Length   48, alignments in bytes  7/ 1:	12.3395	10.5144	10.2859	10.0137	18.0215
Length   48, alignments in bytes  3/ 4:	12.339	11.9199	11.8176	10.1582	23.0123
Length   48, alignments in bytes  4/ 3:	12.3419	10.4734	10.4357	10.9089	17.9297
Length   48, alignments in bytes  5/ 7:	12.3419	12.6338	12.2716	12.0887	21.7686
Length   48, alignments in bytes  7/ 5:	12.3441	10.5963	10.3807	10.0005	17.5597
Length   52, alignments in bytes  0/ 4:	12.3453	9.33557	8.86633	10.8302	17.0001
Length   52, alignments in bytes  4/ 0:	12.3385	10.5714	10.4426	10.626	17.8871
Length   52, alignments in bytes  4/ 4:	12.3405	10.5535	10.4229	10.0367	17.1941
Length   52, alignments in bytes  2/ 2:	12.3383	10.5192	10.4509	11.3788	22.0219
Length   52, alignments in bytes  2/ 6:	12.3444	11.991	11.7295	11.8824	27.9336
Length   52, alignments in bytes  6/ 2:	12.3407	10.486	10.4232	12.1708	17.226
Length   52, alignments in bytes  1/ 7:	12.3402	12.6292	12.2181	11.5262	28.3896
Length   52, alignments in bytes  7/ 1:	12.3409	10.525	10.3186	11.4729	17.036
Length   52, alignments in bytes  3/ 4:	12.3414	11.9199	11.7955	10.1924	25.8307
Length   52, alignments in bytes  4/ 3:	12.3409	10.4697	10.4116	10.9191	17.6302
Length   52, alignments in bytes  5/ 7:	12.3405	11.9932	11.8246	12.1263	21.8798
Length   52, alignments in bytes  7/ 5:	12.3381	10.577	10.4542	11.6565	17.1891
Length   56, alignments in bytes  0/ 4:	12.338	9.38098	8.86121	11.0361	17.3779
Length   56, alignments in bytes  4/ 0:	12.3409	10.577	10.4513	12.33	19.6643
Length   56, alignments in bytes  4/ 4:	12.3376	10.6481	10.4602	11.7803	19.63
Length   56, alignments in bytes  2/ 2:	12.3424	10.7292	10.5057	11.3562	21.9546
Length   56, alignments in bytes  2/ 6:	12.3407	11.9937	11.7885	12.2169	27.6294
Length   56, alignments in bytes  6/ 2:	12.339	10.5991	10.4575	11.6635	19.605
Length   56, alignments in bytes  1/ 7:	12.3427	11.9937	11.8306	11.5345	27.9008
Length   56, alignments in bytes  7/ 1:	12.3442	10.511	10.386	10.0002	18.9427
Length   56, alignments in bytes  3/ 4:	12.3431	11.9269	11.8046	12.338	25.6448
Length   56, alignments in bytes  4/ 3:	12.3412	10.5751	10.3928	11.6536	19.3203
Length   56, alignments in bytes  5/ 7:	12.338	10.2887	11.7979	12.3448	23.7761
Length   56, alignments in bytes  7/ 5:	12.3409	10.4884	10.4137	10.0059	18.2919
Length   60, alignments in bytes  0/ 4:	12.3409	9.15918	8.96008	12.3345	18.8092
Length   60, alignments in bytes  4/ 0:	13.0502	10.3307	11.4607	9.92627	19.0286
Length   60, alignments in bytes  4/ 4:	12.1091	11.1746	12.0835	9.51465	18.733
Length   60, alignments in bytes  2/ 2:	10.9728	10.7117	10.5021	12.089	23.4711
Length   60, alignments in bytes  2/ 6:	10.9736	11.9929	11.8011	12.3315	29.657
Length   60, alignments in bytes  6/ 2:	11.6561	10.3615	10.4236	12.4229	17.9694
Length   60, alignments in bytes  1/ 7:	10.9741	11.9937	11.7993	12.3424	30.0709
Length   60, alignments in bytes  7/ 1:	11.6604	10.3256	10.464	10.5166	17.7479
Length   60, alignments in bytes  3/ 4:	10.9839	11.9208	11.7966	10.1681	27.5576
Length   60, alignments in bytes  4/ 3:	13.0333	11.1974	11.7061	10.0012	18.8064
Length   60, alignments in bytes  5/ 7:	13.0276	11.0513	13.0021	10.8154	23.889
Length   60, alignments in bytes  7/ 5:	13.0355	11.1813	12.0466	10.5513	17.653
Length   64, alignments in bytes  0/ 4:	14.8558	9.12976	10.0389	10.0077	19.3622
Length   64, alignments in bytes  4/ 0:	14.3536	10.2072	10.277	10.4369	21.077
Length   64, alignments in bytes  4/ 4:	15.2002	12.8152	12.5905	11.1565	21.0486
Length   64, alignments in bytes  2/ 2:	15.1855	10.1329	10.4706	11.4424	22.5127
Length   64, alignments in bytes  2/ 6:	15.5383	10.6713	11.3179	12.187	29.5529
Length   64, alignments in bytes  6/ 2:	15.4341	10.2394	10.4077	12.0273	20.2478
Length   64, alignments in bytes  1/ 7:	15.5153	10.0228	10.2136	10.5062	29.9476
Length   64, alignments in bytes  7/ 1:	15.4293	10.2349	10.4489	10.5767	19.3347
Length   64, alignments in bytes  3/ 4:	15.4791	10.5867	10.6769	11.452	27.239
Length   64, alignments in bytes  4/ 3:	15.4108	12.4587	14.5209	12.3311	20.326
Length   64, alignments in bytes  5/ 7:	15.4828	13.8402	14.3496	12.489	25.7295
Length   64, alignments in bytes  7/ 5:	15.4484	11.5642	11.6362	10.5991	19.8848
Length   68, alignments in bytes  0/ 4:	14.8966	11.9996	12.2008	11.7736	21.084
Length   68, alignments in bytes  4/ 0:	14.3224	12.4489	12.5359	12.1115	20.5889
Length   68, alignments in bytes  4/ 4:	15.1973	12.234	12.2783	11.1493	20.3805
Length   68, alignments in bytes  2/ 2:	15.1802	12.2484	13.3601	12.3387	24.7173
Length   68, alignments in bytes  2/ 6:	15.5021	13.6716	13.5444	11.8956	31.6798
Length   68, alignments in bytes  6/ 2:	15.4287	12.4385	12.5459	12.3484	19.4188
Length   68, alignments in bytes  1/ 7:	15.4713	12.7313	12.7164	12.0258	32.1692
Length   68, alignments in bytes  7/ 1:	15.4623	12.131	12.1797	12.3503	18.7808
Length   68, alignments in bytes  3/ 4:	15.5072	13.3944	13.8419	10.9928	29.583
Length   68, alignments in bytes  4/ 3:	15.4076	12.207	12.3921	12.3407	20.6232
Length   68, alignments in bytes  5/ 7:	15.4989	14.1748	13.8503	12.4788	25.9492
Length   68, alignments in bytes  7/ 5:	15.4319	12.1912	12.3715	14.226	18.7579
Length   72, alignments in bytes  0/ 4:	14.8945	11.6978	12.231	11.8508	21.228
Length   72, alignments in bytes  4/ 0:	14.3967	11.9084	11.9922	12.6863	22.7657
Length   72, alignments in bytes  4/ 4:	15.6434	12.0847	11.6228	12.3536	22.4561
Length   72, alignments in bytes  2/ 2:	15.1786	12.2424	11.6006	12.3461	25.473
Length   72, alignments in bytes  2/ 6:	15.4974	13.3491	13.4127	12.2758	31.5085
Length   72, alignments in bytes  6/ 2:	15.4355	11.9067	12.0175	12.6929	21.0344
Length   72, alignments in bytes  1/ 7:	15.4844	13.348	13.4207	12.1825	31.9432
Length   72, alignments in bytes  7/ 1:	15.4474	11.912	12.0135	12.2501	20.531
Length   72, alignments in bytes  3/ 4:	15.5454	12.4408	13.1589	12.4578	29.2487
Length   72, alignments in bytes  4/ 3:	15.4309	12.3281	12.5216	13.0057	22.385
Length   72, alignments in bytes  5/ 7:	15.8806	12.828	13.4385	12.7046	28.2483
Length   72, alignments in bytes  7/ 5:	15.8191	12.1965	12.2961	10.8369	20.8068
Length   76, alignments in bytes  0/ 4:	15.2546	11.906	11.7604	12.417	24.9554
Length   76, alignments in bytes  4/ 0:	14.7521	12.7318	12.8433	10.7367	22.5499
Length   76, alignments in bytes  4/ 4:	15.5759	12.5009	12.662	10.3225	22.4246
Length   76, alignments in bytes  2/ 2:	15.5605	12.5573	11.9241	12.666	26.8844
Length   76, alignments in bytes  2/ 6:	15.8771	12.8894	13.0476	12.4313	34.6792
Length   76, alignments in bytes  6/ 2:	15.83	12.7504	12.8387	13.1323	20.5011
Length   76, alignments in bytes  1/ 7:	15.4993	12.431	12.7289	12.1241	34.6368
Length   76, alignments in bytes  7/ 1:	15.437	12.4207	12.5422	11.0433	19.8943
Length   76, alignments in bytes  3/ 4:	15.4993	12.5286	13.1447	10.9896	31.537
Length   76, alignments in bytes  4/ 3:	15.4615	12.1726	12.405	10.472	21.9371
Length   76, alignments in bytes  5/ 7:	15.5251	14.0464	13.9731	11.9186	27.8094
Length   76, alignments in bytes  7/ 5:	15.4794	12.1969	12.4266	11.4282	19.8174
Length   80, alignments in bytes  0/ 4:	14.9302	11.6908	11.8887	10.6105	23.1798
Length   80, alignments in bytes  4/ 0:	14.3392	12.207	12.4304	11.3214	24.2939
Length   80, alignments in bytes  4/ 4:	15.1901	12.2627	11.6674	11.499	24.2788
Length   80, alignments in bytes  2/ 2:	15.1865	12.2637	11.6731	12.1088	25.5831
Length   80, alignments in bytes  2/ 6:	15.5221	13.3434	13.4081	12.7939	33.6439
Length   80, alignments in bytes  6/ 2:	15.4391	12.1418	12.42	12.2399	23.8279
Length   80, alignments in bytes  1/ 7:	15.8721	13.6829	13.7365	12.0088	34.923
Length   80, alignments in bytes  7/ 1:	15.8011	12.3971	12.7238	11.7164	22.149
Length   80, alignments in bytes  3/ 4:	15.868	12.6969	13.5033	11.6368	32.0757
Length   80, alignments in bytes  4/ 3:	17.6346	12.5953	12.2112	12.7987	24.1116
Length   80, alignments in bytes  5/ 7:	15.912	12.9075	13.4796	13.2164	30.3159
Length   80, alignments in bytes  7/ 5:	15.8215	12.3914	12.7401	11.7198	22.3899
Length   84, alignments in bytes  0/ 4:	15.2843	11.9341	11.4949	12.6252	25.5188
