                       	generic_stpcpy	__stpcpy_avx2	__stpcpy_evex	__stpcpy_sse2_unaligned	__stpcpy_sse2
Length    6, alignments in bytes  0/ 0:	10.9716	8.57568	8.52942	7.89258	12.3566
Length    6, alignments in bytes  0/ 0:	10.9733	8.57324	8.52246	7.86584	12.3508
Length    6, alignments in bytes  0/ 6:	10.9718	6.4917	6.86536	6.13354	12.3462
Length    6, alignments in bytes  6/ 0:	10.9725	6.16772	6.8606	5.4967	8.94006
Length    7, alignments in bytes  0/ 0:	10.9807	7.53772	7.45618	5.50085	12.3583
Length    7, alignments in bytes  0/ 0:	10.9911	7.53638	7.37817	5.49951	12.3457
Length    7, alignments in bytes  0/ 7:	10.9713	6.50928	6.85754	5.48804	9.74634
Length    7, alignments in bytes  7/ 0:	10.9706	6.18018	6.85388	5.49097	11.66
Length    8, alignments in bytes  0/ 0:	10.9711	8.7467	8.59924	6.32373	6.19104
Length    8, alignments in bytes  0/ 0:	10.9845	8.75073	8.61023	6.27783	6.17786
Length    8, alignments in bytes  0/ 0:	10.9718	8.73926	8.60645	6.28259	6.18359
Length    8, alignments in bytes  0/ 0:	10.9709	8.74036	8.59924	6.27637	6.17395
Length    9, alignments in bytes  0/ 0:	10.9711	8.74109	8.60095	7.53613	6.34448
Length    9, alignments in bytes  0/ 0:	10.9725	8.75049	8.599	7.09326	6.32935
Length    9, alignments in bytes  0/ 1:	10.9725	8.74976	8.59619	7.53235	7.15869
Length    9, alignments in bytes  1/ 0:	10.9706	8.71948	8.61133	7.47412	14.4603
Length   10, alignments in bytes  0/ 0:	10.9718	8.77698	8.58936	7.88135	7.55164
Length   10, alignments in bytes  0/ 0:	10.9701	8.75342	8.58691	7.87305	7.5575
Length   10, alignments in bytes  0/ 2:	10.9696	8.74121	8.6012	7.72449	7.96655
Length   10, alignments in bytes  2/ 0:	10.9722	8.74609	8.61206	7.62146	16.4639
Length   11, alignments in bytes  0/ 0:	10.9708	8.76489	8.59851	7.198	8.17859
Length   11, alignments in bytes  0/ 0:	10.9708	8.73865	8.59326	7.18237	8.17151
Length   11, alignments in bytes  0/ 3:	10.9706	8.7373	8.59875	7.71094	8.92749
Length   11, alignments in bytes  3/ 0:	10.9723	8.72119	8.60986	7.62256	15.5576
Length   12, alignments in bytes  0/ 0:	10.9714	8.74463	8.59204	7.87292	9.61243
Length   12, alignments in bytes  0/ 0:	10.9713	8.75366	8.599	7.86377	9.60156
Length   12, alignments in bytes  0/ 4:	10.9728	8.43835	8.27991	7.92029	9.604
Length   12, alignments in bytes  4/ 0:	10.9696	8.44849	8.24146	7.61499	11.6539
Length   13, alignments in bytes  0/ 0:	10.9708	8.75488	8.60229	7.87463	11.9934
Length   13, alignments in bytes  0/ 0:	10.9716	8.80127	8.59729	7.8811	11.9604
Length   13, alignments in bytes  0/ 5:	10.9696	8.48596	8.25964	7.91638	10.5916
Length   13, alignments in bytes  5/ 0:	10.9708	8.38879	8.21558	7.63208	12.6384
Length   14, alignments in bytes  0/ 0:	10.9708	8.73669	8.60742	7.92737	13.3098
Length   14, alignments in bytes  0/ 0:	10.9937	8.73938	8.60376	7.88428	13.2552
Length   14, alignments in bytes  0/ 6:	10.999	8.43079	8.23657	7.92102	13.0363
Length   14, alignments in bytes  6/ 0:	10.9708	8.42944	8.22083	7.62048	12.986
Length   15, alignments in bytes  0/ 0:	10.9767	7.62573	7.75146	5.49939	13.0334
Length   15, alignments in bytes  0/ 0:	10.9778	7.60474	7.75696	5.4917	13.0332
Length   15, alignments in bytes  0/ 7:	10.9797	8.43958	8.25085	5.48853	13.0264
Length   15, alignments in bytes  7/ 0:	10.98	8.05945	8.22363	5.49304	13.7206
Length   16, alignments in bytes  0/ 0:	10.9767	8.74548	8.60596	6.18799	9.26306
Length   16, alignments in bytes  7/ 2:	10.9718	8.71777	8.60718	6.17639	13.7068
Length   32, alignments in bytes  0/ 0:	10.978	6.88684	6.88464	7.56433	9.91113
Length   32, alignments in bytes  6/ 4:	11.0033	6.85767	6.87231	11.4268	16.0343
Length   64, alignments in bytes  0/ 0:	13.0632	8.92993	8.44385	8.67407	15.3688
Length   64, alignments in bytes  5/ 6:	15.4844	13.9449	14.3368	12.5298	25.3905
Length  128, alignments in bytes  0/ 0:	17.0321	10.2988	10.326	13.6709	26.1272
Length  128, alignments in bytes  4/ 0:	19.2332	10.6035	12.0801	15.2209	33.0994
Length  256, alignments in bytes  0/ 0:	23.2227	14.5552	17.1309	17.9911	51.9957
Length  256, alignments in bytes  3/ 2:	25.0161	15.2484	18.3627	19.9681	59.3959
Length  512, alignments in bytes  0/ 0:	30.7738	19.5409	21.321	29.4899	103.221
Length  512, alignments in bytes  2/ 4:	34.3083	22.4204	24.1284	28.3333	148.006
Length 1024, alignments in bytes  0/ 0:	52.0686	28.4545	28.8232	51.4286	235.429
Length 1024, alignments in bytes  1/ 6:	67.9364	40.4463	36.1759	48.15	308.03
Length   16, alignments in bytes  1/ 2:	14.38	8.74036	8.62305	6.18726	17.6337
Length   16, alignments in bytes  2/ 1:	10.9714	8.72168	8.61243	6.18042	15.6238
Length   16, alignments in bytes  1/ 1:	10.9745	8.71851	8.62256	6.17847	17.1421
Length   16, alignments in bytes  1/ 1:	10.9723	8.71802	8.60962	6.17871	15.0924
Length   32, alignments in bytes  2/ 4:	10.9889	8.26782	8.36414	10.3728	21.5491
Length   32, alignments in bytes  4/ 2:	10.973	6.8678	7.54822	11.3867	17.2034
Length   32, alignments in bytes  2/ 2:	10.7135	6.69519	7.37341	9.63782	16.7585
Length   32, alignments in bytes  2/ 2:	10.7117	6.69568	6.70679	9.63025	17.4099
Length   64, alignments in bytes  3/ 6:	15.1412	9.65942	9.74951	10.8063	27.9193
Length   64, alignments in bytes  6/ 3:	15.0791	11.3005	11.3605	12.3922	19.4456
Length   64, alignments in bytes  3/ 3:	14.8127	8.4093	8.89453	10.3837	21.668
Length   64, alignments in bytes  3/ 3:	15.1873	8.6178	9.5553	9.62561	22.5615
Length  128, alignments in bytes  4/ 0:	19.5256	10.3716	11.8429	14.8408	32.9177
Length  128, alignments in bytes  0/ 4:	20.2313	10.8932	12.536	14.2378	34.5487
Length  128, alignments in bytes  4/ 4:	19.9644	14.046	12.7396	14.4572	32.8323
Length  128, alignments in bytes  4/ 4:	20.8378	14.3593	13.057	14.8079	33.6968
Length  256, alignments in bytes  5/ 2:	24.9965	15.744	19.8198	20.9048	58.3817
Length  256, alignments in bytes  2/ 5:	26.0297	17.6902	21.0994	20.9542	80.9304
Length  256, alignments in bytes  5/ 5:	25.1125	15.2698	18.2336	18.8954	58.4644
Length  256, alignments in bytes  5/ 5:	25.1406	15.2561	18.2235	18.9335	58.4274
Length  512, alignments in bytes  6/ 4:	33.791	24.7754	23.5437	29.4938	136.438
Length  512, alignments in bytes  4/ 6:	34.2457	30.0336	28.4055	28.802	143.216
Length  512, alignments in bytes  6/ 6:	31.4395	19.8429	22.0785	28.2678	139.396
Length  512, alignments in bytes  6/ 6:	32.1232	20.2928	22.5573	29.491	136.927
Length 1024, alignments in bytes  7/ 6:	50.7159	40.2643	36.5925	47.8248	230.891
Length 1024, alignments in bytes  6/ 7:	65.4077	40.4746	35.6715	48.1805	306.644
Length 1024, alignments in bytes  7/ 7:	58.0249	28.0884	28.9082	51.7604	234.319
Length 1024, alignments in bytes  7/ 7:	55.7521	27.3561	28.0303	46.7054	226.056
Length   16, alignments in bytes  0/ 4:	15.8806	8.52771	8.40735	6.02942	9.13586
Length   16, alignments in bytes  4/ 0:	10.709	8.53748	8.4082	6.03284	15.0265
Length   16, alignments in bytes  4/ 4:	10.7139	8.52966	8.42053	6.02222	14.7433
Length   16, alignments in bytes  2/ 2:	10.7102	8.52222	8.40491	6.021	15.1782
Length   16, alignments in bytes  2/ 6:	10.7147	8.53491	8.41016	6.03479	17.9283
Length   16, alignments in bytes  6/ 2:	10.7097	8.51208	8.40503	6.02917	14.5509
Length   16, alignments in bytes  1/ 7:	10.7112	8.50244	8.40808	6.95679	18.5581
Length   16, alignments in bytes  7/ 1:	10.7104	8.54004	8.40393	6.0343	13.1859
Length   16, alignments in bytes  3/ 4:	10.7097	8.55371	8.42737	6.02441	15.0819
Length   16, alignments in bytes  4/ 3:	10.7104	8.51062	8.41821	6.02136	14.201
Length   16, alignments in bytes  5/ 7:	10.7097	8.51929	8.40808	6.03235	14.7106
Length   16, alignments in bytes  7/ 5:	10.71	8.5	8.41333	6.03357	13.4869
Length   20, alignments in bytes  0/ 4:	10.7109	9.2666	8.59644	7.95251	11.4929
Length   20, alignments in bytes  4/ 0:	10.9714	8.745	8.62427	6.35498	14.0062
Length   20, alignments in bytes  4/ 4:	10.9756	8.73633	8.62024	7.26575	13.3038
Length   20, alignments in bytes  2/ 2:	10.9711	8.7218	8.63025	7.245	19.8887
Length   20, alignments in bytes  2/ 6:	10.9735	8.73169	8.62378	7.94751	20.7194
Length   20, alignments in bytes  6/ 2:	10.9951	8.71411	8.61511	6.35742	13.3524
Length   20, alignments in bytes  1/ 7:	10.9719	8.73511	8.61108	8.68457	21.4375
Length   20, alignments in bytes  7/ 1:	10.974	8.73291	8.61926	7.44031	13.1318
Length   20, alignments in bytes  3/ 4:	10.9718	8.71387	8.61023	8.42273	17.5839
Length   20, alignments in bytes  4/ 3:	10.7097	8.51013	8.41357	7.45349	13.5117
Length   20, alignments in bytes  5/ 7:	10.71	8.52112	8.40698	8.21606	14.66
Length   20, alignments in bytes  7/ 5:	10.7109	8.49792	8.42505	7.46704	12.4548
Length   24, alignments in bytes  0/ 4:	10.7223	8.55615	8.39807	8.22925	10.8198
Length   24, alignments in bytes  4/ 0:	10.7114	8.51208	8.41345	7.46362	16.1373
Length   24, alignments in bytes  4/ 4:	10.7097	8.52576	8.40515	7.08887	15.3204
Length   24, alignments in bytes  2/ 2:	10.7104	8.4928	8.40552	7.07886	17.0726
Length   24, alignments in bytes  2/ 6:	10.7107	8.5094	8.40588	8.20911	19.3337
Length   24, alignments in bytes  6/ 2:	10.7119	8.50916	8.41382	7.44775	15.7876
Length   24, alignments in bytes  1/ 7:	10.7095	8.52026	8.40588	8.20972	19.9706
Length   24, alignments in bytes  7/ 1:	10.7235	8.5188	8.40503	7.46375	14.4143
Length   24, alignments in bytes  3/ 4:	10.7104	8.52185	9.83765	8.21643	16.7522
Length   24, alignments in bytes  4/ 3:	10.7109	8.53735	8.41162	7.46582	15.115
Length   24, alignments in bytes  5/ 7:	10.7104	8.53357	8.40845	8.21729	16.0702
Length   24, alignments in bytes  7/ 5:	10.7107	8.54285	8.40759	7.45935	14.5317
Length   28, alignments in bytes  0/ 4:	10.7102	8.20959	8.13086	8.63367	12.6033
Length   28, alignments in bytes  4/ 0:	10.7095	8.24597	8.08728	8.1792	15.0846
Length   28, alignments in bytes  4/ 4:	11.6781	8.52551	9.05042	7.88782	14.5278
Length   28, alignments in bytes  2/ 2:	10.9703	9.07544	8.40186	7.69678	18.507
Length   28, alignments in bytes  2/ 6:	10.7102	8.24951	8.33313	8.60486	21.5992
Length   28, alignments in bytes  6/ 2:	10.7095	8.2478	8.10266	8.1698	14.3772
Length   28, alignments in bytes  1/ 7:	10.7104	8.25525	8.31873	8.58289	22.2933
Length   28, alignments in bytes  7/ 1:	10.7107	7.91528	8.08838	8.73743	13.833
Length   28, alignments in bytes  3/ 4:	10.7114	8.50964	8.40918	8.7002	19.0541
Length   28, alignments in bytes  4/ 3:	10.71	8.5022	8.40942	8.06409	14.9442
Length   28, alignments in bytes  5/ 7:	10.7114	8.54163	8.40295	8.68958	15.9875
Length   28, alignments in bytes  7/ 5:	10.7109	8.50244	8.40784	8.06433	14.036
Length   32, alignments in bytes  0/ 4:	10.7177	6.80811	7.38708	8.08435	12.4617
Length   32, alignments in bytes  4/ 0:	10.7141	6.70117	6.69177	9.50171	16.8507
Length   32, alignments in bytes  4/ 4:	10.7119	6.6969	7.36316	9.48267	15.7672
Length   32, alignments in bytes  2/ 2:	10.7136	6.69788	7.17578	9.94275	17.1864
Length   32, alignments in bytes  2/ 6:	10.9755	8.26831	8.3634	10.3805	21.8065
Length   32, alignments in bytes  6/ 2:	11.2198	6.85803	6.86621	10.0929	17.0242
Length   32, alignments in bytes  1/ 7:	12.3422	8.24231	8.35742	9.16565	22.1121
Length   32, alignments in bytes  7/ 1:	12.344	6.85461	6.86499	9.05994	15.692
Length   32, alignments in bytes  3/ 4:	12.3451	8.2428	8.36658	10.2104	18.955
Length   32, alignments in bytes  4/ 3:	12.3402	6.8656	8.78516	11.3561	18.2277
Length   32, alignments in bytes  5/ 7:	12.3403	8.24133	8.36597	11.183	17.5579
Length   32, alignments in bytes  7/ 5:	12.3441	6.85767	6.86682	9.04626	15.7479
Length   36, alignments in bytes  0/ 4:	12.3434	9.1272	9.05469	10.302	14.1649
Length   36, alignments in bytes  4/ 0:	12.34	7.5459	7.57251	10.2617	16.5294
Length   36, alignments in bytes  4/ 4:	12.3385	9.61133	9.67822	9.71289	15.3546
Length   36, alignments in bytes  2/ 2:	12.3436	9.60779	9.73889	10.6892	19.0625
Length   36, alignments in bytes  2/ 6:	12.3442	11.929	11.9647	10.6333	24.1884
Length   36, alignments in bytes  6/ 2:	12.3434	7.54272	7.59497	10.5544	15.5677
Length   36, alignments in bytes  1/ 7:	12.3438	10.5594	10.8533	10.4518	24.7477
Length   36, alignments in bytes  7/ 1:	12.3419	7.54773	7.55225	10.5626	15.3218
Length   36, alignments in bytes  3/ 4:	12.3434	11.0349	11.9214	10.2146	21.3906
Length   36, alignments in bytes  4/ 3:	12.3381	10.208	10.1261	10.3884	16.3909
Length   36, alignments in bytes  5/ 7:	12.3414	12.9152	12.5804	11.0895	18.2257
Length   36, alignments in bytes  7/ 5:	12.3409	10.2025	10.1567	11.4579	15.5754
Length   40, alignments in bytes  0/ 4:	12.3378	9.86023	9.68201	10.6975	14.2117
Length   40, alignments in bytes  4/ 0:	12.5389	10.5295	10.0597	10.8145	17.3535
Length   40, alignments in bytes  4/ 4:	12.0513	10.2354	10.1792	10.4413	16.54
Length   40, alignments in bytes  2/ 2:	12.0476	10.2091	10.198	10.427	18.7565
Length   40, alignments in bytes  2/ 6:	12.0479	12.2786	11.9409	10.3679	23.1184
Length   40, alignments in bytes  6/ 2:	12.0509	10.2483	10.1777	11.1769	17.421
Length   40, alignments in bytes  1/ 7:	12.0461	12.291	12.489	10.5686	24.0875
Length   40, alignments in bytes  7/ 1:	13.2896	10.8171	10.3297	9.04797	17.0416
Length   40, alignments in bytes  3/ 4:	12.3419	11.8607	11.8143	11.4154	21.1406
Length   40, alignments in bytes  4/ 3:	12.3429	10.856	10.405	10.9354	17.1002
Length   40, alignments in bytes  5/ 7:	12.3431	12.5768	12.1989	11.4202	19.5055
Length   40, alignments in bytes  7/ 5:	12.3396	10.4825	10.3981	9.03296	16.8064
Length   44, alignments in bytes  0/ 4:	12.3439	9.02051	8.98694	10.9077	15.6472
Length   44, alignments in bytes  4/ 0:	12.0455	9.29614	9.37329	8.90527	16.7324
Length   44, alignments in bytes  4/ 4:	12.0488	10.2937	10.208	8.88489	15.6632
Length   44, alignments in bytes  2/ 2:	12.0474	10.243	10.2107	10.4363	20.145
Length   44, alignments in bytes  2/ 6:	12.0493	11.5621	11.5223	10.6486	25.4661
Length   44, alignments in bytes  6/ 2:	12.0469	9.29248	9.31702	10.1808	16.094
Length   44, alignments in bytes  1/ 7:	12.0486	12.2954	11.9323	10.6478	26.1067
Length   44, alignments in bytes  7/ 1:	12.0483	9.33337	9.23584	9.11316	15.7665
Length   44, alignments in bytes  3/ 4:	12.0502	11.5686	11.538	9.974	23.1147
Length   44, alignments in bytes  4/ 3:	12.0471	10.2406	10.1456	8.98364	16.6125
Length   44, alignments in bytes  5/ 7:	12.0496	11.5698	12.182	10.4141	20.0763
Length   44, alignments in bytes  7/ 5:	12.3406	10.5132	10.3961	9.99194	16.4991
Length   48, alignments in bytes  0/ 4:	12.3427	9.95276	9.60425	9.20789	15.7664
Length   48, alignments in bytes  4/ 0:	12.3385	10.5472	10.3287	10.0193	18.6886
Length   48, alignments in bytes  4/ 4:	12.3405	10.4941	10.4662	10.0396	18.0609
Length   48, alignments in bytes  2/ 2:	12.3416	10.5231	10.4932	10.297	19.9192
Length   48, alignments in bytes  2/ 6:	12.3436	13.3308	12.2222	11.2625	25.5356
Length   48, alignments in bytes  6/ 2:	12.3436	10.5146	10.3236	10.2993	18.2589
Length   48, alignments in bytes  1/ 7:	12.3429	12.6052	12.2642	10.0092	25.9022
Length   48, alignments in bytes  7/ 1:	12.3439	10.5334	10.3082	9.99133	17.9489
Length   48, alignments in bytes  3/ 4:	12.3434	10.2894	11.8197	10.1804	23.2581
Length   48, alignments in bytes  4/ 3:	12.3397	10.4978	10.4084	10.9225	17.9453
Length   48, alignments in bytes  5/ 7:	12.3408	12.6027	12.2511	12.0901	21.7833
Length   48, alignments in bytes  7/ 5:	12.339	10.5416	10.3314	9.98706	17.5615
Length   52, alignments in bytes  0/ 4:	12.3389	9.33289	8.87073	10.8636	16.9299
Length   52, alignments in bytes  4/ 0:	12.3424	10.5007	10.4038	10.625	17.9243
Length   52, alignments in bytes  4/ 4:	12.3436	10.5043	10.4713	10.0295	17.1754
Length   52, alignments in bytes  2/ 2:	12.3444	10.493	10.5072	11.6619	23.3163
Length   52, alignments in bytes  2/ 6:	12.3402	10.2875	11.7776	11.8798	28.0007
Length   52, alignments in bytes  6/ 2:	12.3427	10.4911	10.41	11.4597	17.2039
Length   52, alignments in bytes  1/ 7:	12.3424	12.6073	12.2715	11.5181	28.3555
Length   52, alignments in bytes  7/ 1:	12.3409	10.5397	10.3087	11.4681	16.9955
Length   52, alignments in bytes  3/ 4:	12.3419	11.913	11.8036	10.1628	25.8767
Length   52, alignments in bytes  4/ 3:	12.3427	10.4904	10.4038	10.932	17.6249
Length   52, alignments in bytes  5/ 7:	12.3427	11.9105	11.8051	12.1642	21.8563
Length   52, alignments in bytes  7/ 5:	12.3453	10.4753	10.377	11.6572	17.1458
Length   56, alignments in bytes  0/ 4:	12.344	10.0481	8.85315	11.0498	17.3817
Length   56, alignments in bytes  4/ 0:	10.978	10.5311	10.4332	12.3217	19.6703
Length   56, alignments in bytes  4/ 4:	10.9775	10.6622	10.4674	12.231	19.5017
Length   56, alignments in bytes  2/ 2:	10.9761	10.7355	10.4889	12.2146	21.9736
Length   56, alignments in bytes  2/ 6:	10.9756	11.9177	11.8075	11.955	27.5493
Length   56, alignments in bytes  6/ 2:	10.9742	10.9753	10.1979	11.3855	18.2594
Length   56, alignments in bytes  1/ 7:	11.4595	11.6392	11.5474	11.3381	27.2576
Length   56, alignments in bytes  7/ 1:	12.0479	10.2274	10.1713	9.76575	18.5084
Length   56, alignments in bytes  3/ 4:	12.859	11.7083	11.5172	12.0461	24.4031
Length   56, alignments in bytes  4/ 3:	12.0463	10.23	10.1425	11.3811	18.5225
Length   56, alignments in bytes  5/ 7:	12.0464	10.0433	11.5238	12.0531	23.2026
Length   56, alignments in bytes  7/ 5:	12.0464	10.2418	10.1362	9.75574	18.7361
Length   60, alignments in bytes  0/ 4:	12.0479	8.89502	8.72632	12.0414	18.4087
Length   60, alignments in bytes  4/ 0:	11.4072	10.1008	10.2141	9.6731	18.554
Length   60, alignments in bytes  4/ 4:	11.8164	10.8634	11.7852	9.28772	18.2362
Length   60, alignments in bytes  2/ 2:	11.2466	10.7151	10.4496	11.663	23.5476
Length   60, alignments in bytes  2/ 6:	10.9756	11.9463	11.8003	12.3362	29.6705
Length   60, alignments in bytes  6/ 2:	11.6586	10.3453	10.4626	12.4281	17.9596
Length   60, alignments in bytes  1/ 7:	10.9733	11.958	11.7928	12.3363	30.212
Length   60, alignments in bytes  7/ 1:	11.6548	10.3496	10.4552	10.5186	17.7384
Length   60, alignments in bytes  3/ 4:	10.9833	11.9196	13.0295	10.1488	27.5248
Length   60, alignments in bytes  4/ 3:	11.656	11.1714	11.8862	9.96692	18.8136
Length   60, alignments in bytes  5/ 7:	12.1034	11.7803	13.0093	10.8225	23.8695
Length   60, alignments in bytes  7/ 5:	12.1239	11.183	12.0392	10.5789	17.6722
Length   64, alignments in bytes  0/ 4:	14.8615	9.11951	10.0236	10.0142	19.3168
Length   64, alignments in bytes  4/ 0:	14.3773	10.1906	10.283	10.8661	20.7483
Length   64, alignments in bytes  4/ 4:	14.8086	12.5779	12.2725	10.8896	20.6145
Length   64, alignments in bytes  2/ 2:	14.8246	9.89111	10.3596	11.1426	21.9977
Length   64, alignments in bytes  2/ 6:	15.1514	10.4045	10.9846	11.9238	28.8372
Length   64, alignments in bytes  6/ 2:	15.0654	9.96265	10.8557	12.0167	19.6206
Length   64, alignments in bytes  1/ 7:	15.4927	10.0068	10.21	10.6434	29.978
Length   64, alignments in bytes  7/ 1:	15.4329	10.194	10.4525	10.5881	19.3278
Length   64, alignments in bytes  3/ 4:	15.4917	10.5851	10.6893	11.0028	27.1924
Length   64, alignments in bytes  4/ 3:	15.4146	12.4753	12.6707	12.3218	20.3176
Length   64, alignments in bytes  5/ 7:	15.5018	13.8457	14.3065	12.4845	25.8663
Length   64, alignments in bytes  7/ 5:	15.4462	11.5399	11.6442	10.5782	19.8901
Length   68, alignments in bytes  0/ 4:	14.8734	11.9919	12.1902	11.7943	20.9949
Length   68, alignments in bytes  4/ 0:	14.3264	12.4445	12.5295	12.1013	20.598
Length   68, alignments in bytes  4/ 4:	15.1785	12.2323	12.3099	11.1536	20.3716
Length   68, alignments in bytes  2/ 2:	16.5391	12.2535	12.1276	12.3467	24.7819
Length   68, alignments in bytes  2/ 6:	15.5232	13.386	13.5365	11.8978	31.5887
Length   68, alignments in bytes  6/ 2:	15.4454	12.4427	12.5402	12.34	19.407
Length   68, alignments in bytes  1/ 7:	15.4806	12.7263	12.7068	12.0122	32.2063
Length   68, alignments in bytes  7/ 1:	15.4331	12.1143	12.1687	12.3406	18.7798
Length   68, alignments in bytes  3/ 4:	15.5388	13.3657	13.8341	10.9783	29.4985
Length   68, alignments in bytes  4/ 3:	15.4633	12.2258	12.3871	12.3263	20.4506
Length   68, alignments in bytes  5/ 7:	15.5232	14.1962	13.8381	12.4791	25.9185
Length   68, alignments in bytes  7/ 5:	15.4623	12.2179	12.3708	12.6863	18.8032
Length   72, alignments in bytes  0/ 4:	14.9009	11.6921	12.1979	11.8292	21.2073
Length   72, alignments in bytes  4/ 0:	14.3387	11.9191	12.0276	12.684	22.7494
Length   72, alignments in bytes  4/ 4:	15.1792	12.2726	11.6259	12.3403	22.568
Length   72, alignments in bytes  2/ 2:	15.1908	12.1021	11.636	12.3444	24.125
Length   72, alignments in bytes  2/ 6:	15.4888	13.3455	13.4026	12.2819	31.5813
Length   72, alignments in bytes  6/ 2:	15.4427	11.8798	11.9998	12.6859	21.6897
Length   72, alignments in bytes  1/ 7:	15.5056	13.3618	13.3853	12.1967	32.0013
Length   72, alignments in bytes  7/ 1:	15.4491	11.889	11.9944	10.5647	20.4387
Length   72, alignments in bytes  3/ 4:	15.511	12.9132	13.089	12.4	29.2102
Length   72, alignments in bytes  4/ 3:	15.4517	12.3236	11.8439	12.6801	21.864
Length   72, alignments in bytes  5/ 7:	15.5374	12.5526	13.1392	12.4373	27.6119
Length   72, alignments in bytes  7/ 5:	15.427	11.8855	12.017	10.5724	20.2975
Length   76, alignments in bytes  0/ 4:	14.8948	11.6166	11.537	12.1444	23.0562
Length   76, alignments in bytes  4/ 0:	14.3865	12.4286	12.5525	10.4904	22.0148
Length   76, alignments in bytes  4/ 4:	15.1865	12.2083	12.3605	10.075	21.8934
Length   76, alignments in bytes  2/ 2:	15.1765	12.1097	11.6604	12.3503	26.3881
Length   76, alignments in bytes  2/ 6:	15.5054	12.5679	12.7179	12.1582	33.9194
Length   76, alignments in bytes  6/ 2:	15.4353	12.4604	12.5499	12.6045	20.462
Length   76, alignments in bytes  1/ 7:	15.4733	12.5571	12.7174	12.1702	34.275
Length   76, alignments in bytes  7/ 1:	15.4697	12.4508	12.5483	11.0481	19.8247
Length   76, alignments in bytes  3/ 4:	15.4731	12.5308	13.1204	10.9872	31.6853
Length   76, alignments in bytes  4/ 3:	15.4354	12.1825	12.3949	10.5232	22.0764
Length   76, alignments in bytes  5/ 7:	15.5104	14.0702	13.952	11.9423	27.8719
Length   76, alignments in bytes  7/ 5:	15.4366	12.1979	12.4226	11.4253	19.8851
Length   80, alignments in bytes  0/ 4:	14.8888	11.6855	11.8865	10.6545	23.1937
Length   80, alignments in bytes  4/ 0:	14.3872	12.201	12.4115	11.7015	24.3289
Length   80, alignments in bytes  4/ 4:	15.1788	12.2959	11.6803	11.5137	24.2472
Length   80, alignments in bytes  2/ 2:	15.1915	12.1946	11.6976	12.0686	25.6306
Length   80, alignments in bytes  2/ 6:	15.4906	13.3337	13.4125	12.8696	33.7294
Length   80, alignments in bytes  6/ 2:	15.4501	12.188	12.4221	12.2415	22.8966
Length   80, alignments in bytes  1/ 7:	15.5115	13.332	13.4224	11.7239	34.1664
Length   80, alignments in bytes  7/ 1:	15.4365	12.2029	12.4395	11.429	21.5471
Length   80, alignments in bytes  3/ 4:	15.4996	12.4919	13.1511	11.3723	31.3051
Length   80, alignments in bytes  4/ 3:	15.4441	12.3323	11.9489	12.4852	23.4833
Length   80, alignments in bytes  5/ 7:	15.5256	12.3741	13.1588	12.8975	29.4733
Length   80, alignments in bytes  7/ 5:	15.4391	12.1909	12.433	11.4346	21.4489
Length   84, alignments in bytes  0/ 4:	14.9275	11.6367	11.2155	12.3187	25.047
