                       	generic_stpcpy	__stpcpy_avx2	__stpcpy_evex	__stpcpy_sse2_unaligned	__stpcpy_sse2
Length   13, alignments in bytes  5/ 0:	10.7095	8.08899	8.03857	7.45044	12.3475
Length   14, alignments in bytes  0/ 0:	10.7102	8.55225	8.39954	7.68982	12.9617
Length   14, alignments in bytes  0/ 0:	10.7097	8.54211	8.3894	7.68408	12.9177
Length   14, alignments in bytes  0/ 6:	10.7112	8.29004	8.03687	7.73584	12.7133
Length   14, alignments in bytes  6/ 0:	10.7097	8.77307	8.23193	7.61584	12.9954
Length   15, alignments in bytes  0/ 0:	10.9766	7.60339	7.74573	5.50549	13.0312
Length   15, alignments in bytes  0/ 0:	10.9911	7.62976	7.73413	5.48279	13.0425
Length   15, alignments in bytes  0/ 7:	10.9738	8.47107	8.32947	5.50024	13.0184
Length   15, alignments in bytes  7/ 0:	10.9713	8.42969	8.23694	5.48157	12.6499
Length   16, alignments in bytes  0/ 0:	10.9718	8.82727	8.59827	6.18481	6.94653
Length   16, alignments in bytes  7/ 2:	10.972	8.72449	8.61633	6.18066	13.7936
Length   32, alignments in bytes  0/ 0:	10.9825	6.87915	6.8916	7.56458	9.8822
Length   32, alignments in bytes  6/ 4:	10.9838	6.85986	6.8667	11.455	16.0372
Length   64, alignments in bytes  0/ 0:	13.1053	8.92896	8.92737	8.65576	15.3705
Length   64, alignments in bytes  5/ 6:	15.4866	13.9727	14.3237	12.5043	25.4102
Length  128, alignments in bytes  0/ 0:	17.0304	9.65918	10.6064	14.037	26.3762
Length  128, alignments in bytes  4/ 0:	18.7678	10.3738	11.8191	14.8217	32.5449
Length  256, alignments in bytes  0/ 0:	31.91	18.6262	16.7129	19.8198	51.2695
Length  256, alignments in bytes  3/ 2:	24.5369	14.8754	17.9285	19.4869	57.8632
Length  512, alignments in bytes  0/ 0:	30.6155	19.5706	21.2948	27.8735	103.259
Length  512, alignments in bytes  2/ 4:	34.2561	22.4543	24.2299	28.8112	148.054
Length 1024, alignments in bytes  0/ 0:	53.0945	28.5267	28.7061	51.4321	230.044
Length 1024, alignments in bytes  1/ 6:	65.5715	40.4404	35.5934	51.4363	314.43
Length   16, alignments in bytes  1/ 2:	13.8175	8.76587	8.4198	6.03918	17.2302
Length   16, alignments in bytes  2/ 1:	10.7109	8.5094	8.41809	6.03674	15.2363
Length   16, alignments in bytes  1/ 1:	10.7107	8.51416	8.41284	6.02856	14.764
Length   16, alignments in bytes  1/ 1:	10.7102	8.53638	8.4126	6.02075	14.7814
Length   32, alignments in bytes  2/ 4:	12.0602	8.08655	8.17603	10.1465	21.1127
Length   32, alignments in bytes  4/ 2:	12.0518	6.69324	7.17468	11.3593	16.9487
Length   32, alignments in bytes  2/ 2:	12.3392	6.86731	6.85876	9.87402	16.6145
Length   32, alignments in bytes  2/ 2:	12.3395	6.8728	6.86023	9.89209	17.1771
Length   64, alignments in bytes  3/ 6:	15.5061	9.88245	9.98889	11.0651	28.6102
Length   64, alignments in bytes  6/ 3:	15.4403	11.5909	11.6293	12.6935	19.6661
Length   64, alignments in bytes  3/ 3:	15.2032	8.62964	9.09485	9.81702	21.5059
Length   64, alignments in bytes  3/ 3:	15.1772	8.63745	9.09253	9.85986	26.0507
Length  128, alignments in bytes  4/ 0:	19.1666	10.6401	12.0526	15.2101	33.7369
Length  128, alignments in bytes  0/ 4:	20.7957	11.2097	12.8914	14.5834	35.3864
Length  128, alignments in bytes  4/ 4:	20.4644	14.3195	13.0538	14.8276	33.6901
Length  128, alignments in bytes  4/ 4:	20.4656	14.3783	13.1362	14.8225	33.6799
Length  256, alignments in bytes  5/ 2:	24.9738	15.7101	20.5924	20.8929	58.4335
Length  256, alignments in bytes  2/ 5:	26.0853	17.7039	21.1565	20.9429	81.0997
Length  256, alignments in bytes  5/ 5:	25.0665	15.2	18.7543	30.1661	66.8323
Length  256, alignments in bytes  5/ 5:	33.2491	212.404	23.0522	27.5881	71.9012
Length  512, alignments in bytes  6/ 4:	40.7949	28.427	27.7505	41.8616	115.594
Length  512, alignments in bytes  4/ 6:	35.1243	27.8851	26.6257	28.8381	143.253
Length  512, alignments in bytes  6/ 6:	31.3955	21.4664	22.9734	28.3995	134.758
Length  512, alignments in bytes  6/ 6:	31.3986	19.8551	22.0647	27.5907	106.313
Length 1024, alignments in bytes  7/ 6:	49.589	39.3109	35.817	49.5496	229.245
Length 1024, alignments in bytes  6/ 7:	64.2245	40.4734	35.6757	48.1724	310.001
Length 1024, alignments in bytes  7/ 7:	54.277	35.2936	28.7281	50.7535	232.149
Length 1024, alignments in bytes  7/ 7:	57.6271	28.1149	28.7604	50.7375	232.243
Length   16, alignments in bytes  0/ 4:	14.3345	8.80493	8.62695	6.1825	9.3822
Length   16, alignments in bytes  4/ 0:	10.9797	8.75122	8.62183	6.17932	15.3517
Length   16, alignments in bytes  4/ 4:	10.9739	8.71741	8.60864	6.18115	15.1093
Length   16, alignments in bytes  2/ 2:	10.9701	8.71655	8.61584	6.18005	15.0251
Length   16, alignments in bytes  2/ 6:	10.9713	8.72498	8.62402	6.17444	18.3962
Length   16, alignments in bytes  6/ 2:	10.9711	8.71948	8.62061	6.17908	26.0409
Length   16, alignments in bytes  1/ 7:	10.985	8.73132	8.61951	6.17468	18.998
Length   16, alignments in bytes  7/ 1:	10.9734	8.76685	8.61731	6.1803	13.5529
Length   16, alignments in bytes  3/ 4:	10.9829	8.72314	8.62231	6.17053	15.4637
Length   16, alignments in bytes  4/ 3:	10.9701	9.15002	8.40369	6.02136	14.1908
Length   16, alignments in bytes  5/ 7:	10.7097	8.50305	8.41211	6.02832	14.6979
Length   16, alignments in bytes  7/ 5:	10.71	8.50562	8.41772	6.03284	14.4673
Length   20, alignments in bytes  0/ 4:	10.7112	8.66479	8.40344	7.77551	11.2435
Length   20, alignments in bytes  4/ 0:	10.7102	8.53601	8.40173	6.21008	13.6483
Length   20, alignments in bytes  4/ 4:	10.7141	8.54932	8.41357	7.08118	13.4086
Length   20, alignments in bytes  2/ 2:	10.7124	8.54773	8.41919	7.07129	19.4194
Length   20, alignments in bytes  2/ 6:	10.7107	8.50879	8.4176	7.76648	19.655
Length   20, alignments in bytes  6/ 2:	10.71	8.50537	8.40601	6.20691	13.0813
Length   20, alignments in bytes  1/ 7:	10.7097	8.55042	8.41296	7.76331	20.4297
Length   20, alignments in bytes  7/ 1:	10.71	8.50122	8.41455	7.26331	12.8221
Length   20, alignments in bytes  3/ 4:	10.7129	8.50488	8.41919	8.21997	17.3961
Length   20, alignments in bytes  4/ 3:	10.7097	8.51257	8.41211	7.45593	13.5175
Length   20, alignments in bytes  5/ 7:	10.7094	8.50818	8.41504	8.21436	14.6746
Length   20, alignments in bytes  7/ 5:	10.7102	8.53613	8.42126	7.45496	12.4525
Length   24, alignments in bytes  0/ 4:	10.7102	8.59363	8.39197	8.20813	10.8218
Length   24, alignments in bytes  4/ 0:	10.7092	8.51562	8.41479	7.46436	16.1183
Length   24, alignments in bytes  4/ 4:	10.7097	8.55908	8.41479	7.07922	15.3202
Length   24, alignments in bytes  2/ 2:	10.7095	8.4978	8.41455	7.08337	16.082
Length   24, alignments in bytes  2/ 6:	10.7107	8.55469	8.99805	8.42224	19.7916
Length   24, alignments in bytes  6/ 2:	10.9709	8.7168	8.62122	7.63464	16.168
Length   24, alignments in bytes  1/ 7:	10.9884	8.75452	8.60547	8.40442	20.3807
Length   24, alignments in bytes  7/ 1:	10.9723	8.7168	8.60889	7.64355	14.7883
Length   24, alignments in bytes  3/ 4:	10.9713	8.7605	8.62451	8.41479	17.1851
Length   24, alignments in bytes  4/ 3:	10.9714	8.75745	8.61292	7.63416	15.4769
Length   24, alignments in bytes  5/ 7:	10.9713	8.72852	8.61462	8.41663	16.4098
Length   24, alignments in bytes  7/ 5:	10.9724	8.75818	8.61035	7.63037	14.886
Length   28, alignments in bytes  0/ 4:	10.9711	8.41882	8.34705	8.80786	12.9211
Length   28, alignments in bytes  4/ 0:	10.9708	8.27576	9.05176	8.37219	15.4628
Length   28, alignments in bytes  4/ 4:	10.9709	8.73633	8.61353	7.88367	14.5232
Length   28, alignments in bytes  2/ 2:	10.9708	8.7439	8.62036	7.89294	18.5284
Length   28, alignments in bytes  2/ 6:	10.9711	8.45447	8.53064	8.83472	22.1196
Length   28, alignments in bytes  6/ 2:	10.9706	8.26685	8.29675	9.91687	18.6589
Length   28, alignments in bytes  1/ 7:	17.774	9.97632	11.5322	9.76624	24.3042
Length   28, alignments in bytes  7/ 1:	17.8892	9.4917	12.5457	10.8145	14.4148
Length   28, alignments in bytes  3/ 4:	10.9813	8.71729	8.61658	8.89514	19.5568
Length   28, alignments in bytes  4/ 3:	10.9718	9.65259	8.61121	8.2262	15.3209
Length   28, alignments in bytes  5/ 7:	10.9723	8.70764	8.62073	8.90869	16.403
Length   28, alignments in bytes  7/ 5:	10.9708	8.71265	8.61584	8.23047	14.3716
Length   32, alignments in bytes  0/ 4:	12.033	6.96436	8.23755	8.30518	12.7644
Length   32, alignments in bytes  4/ 0:	12.3545	6.86182	8.22913	9.74536	17.2059
Length   32, alignments in bytes  4/ 4:	12.3436	7.55591	8.22913	9.7168	16.1791
Length   32, alignments in bytes  2/ 2:	12.6566	6.70642	8.03564	9.69824	16.7596
Length   32, alignments in bytes  2/ 6:	12.0498	8.07007	8.03638	10.0824	21.278
Length   32, alignments in bytes  6/ 2:	12.0469	6.7085	8.04175	9.8114	16.652
Length   32, alignments in bytes  1/ 7:	12.4496	8.05396	8.15149	8.91553	21.6398
Length   32, alignments in bytes  7/ 1:	12.0464	6.70312	8.03284	8.80469	15.3127
Length   32, alignments in bytes  3/ 4:	12.0464	8.06482	8.08337	9.96143	18.5619
Length   32, alignments in bytes  4/ 3:	12.0499	6.69177	8.03357	11.0594	16.0573
Length   32, alignments in bytes  5/ 7:	12.0471	8.05615	8.13953	11.6516	17.5415
Length   32, alignments in bytes  7/ 5:	12.3429	6.85791	7.05273	9.05139	15.9252
Length   36, alignments in bytes  0/ 4:	12.3439	9.10498	9.06921	10.3297	14.1838
Length   36, alignments in bytes  4/ 0:	12.6769	7.55371	7.63562	10.2601	16.5284
Length   36, alignments in bytes  4/ 4:	10.9918	9.60474	9.69873	9.71143	15.3257
Length   36, alignments in bytes  2/ 2:	10.9746	9.60864	9.65271	10.6799	19.3271
Length   36, alignments in bytes  2/ 6:	10.9742	11.9261	11.9561	10.6392	24.1937
Length   36, alignments in bytes  6/ 2:	10.9982	7.54968	7.61633	10.5426	15.5571
Length   36, alignments in bytes  1/ 7:	12.3405	10.9681	10.8372	10.3441	24.8066
Length   36, alignments in bytes  7/ 1:	12.3405	12.9949	9.87952	10.5428	15.293
Length   36, alignments in bytes  3/ 4:	12.3407	11.1312	11.9279	10.2112	21.3896
Length   36, alignments in bytes  4/ 3:	12.3472	10.1097	10.1589	10.3733	16.3868
Length   36, alignments in bytes  5/ 7:	12.3407	12.9771	12.6143	11.1132	18.1674
Length   36, alignments in bytes  7/ 5:	12.3439	10.2211	10.1787	11.4335	15.5544
Length   40, alignments in bytes  0/ 4:	12.3436	9.84448	9.71924	10.7261	14.2173
Length   40, alignments in bytes  4/ 0:	12.3398	10.484	10.2954	11.0527	17.7922
Length   40, alignments in bytes  4/ 4:	12.3394	10.5226	10.4918	10.6844	16.9562
Length   40, alignments in bytes  2/ 2:	12.3402	10.7523	10.2092	10.4272	17.551
Length   40, alignments in bytes  2/ 6:	12.0483	12.2885	11.9303	10.3696	23.243
Length   40, alignments in bytes  6/ 2:	12.0498	10.2223	10.0579	11.1758	17.3846
Length   40, alignments in bytes  1/ 7:	12.0488	12.2892	11.9652	10.4406	23.5332
Length   40, alignments in bytes  7/ 1:	12.0471	10.2278	10.1791	8.82861	16.6069
Length   40, alignments in bytes  3/ 4:	12.0471	11.5803	11.5378	11.1503	20.5741
Length   40, alignments in bytes  4/ 3:	12.0476	10.2543	10.1666	10.6697	16.7163
Length   40, alignments in bytes  5/ 7:	12.0446	13.3018	11.9216	11.6768	19.9547
Length   40, alignments in bytes  7/ 5:	11.1787	10.2406	10.1359	8.83093	16.449
Length   44, alignments in bytes  0/ 4:	12.0498	8.79822	8.78796	10.6582	15.1906
Length   44, alignments in bytes  4/ 0:	12.5486	9.53491	9.50696	9.1416	17.1364
Length   44, alignments in bytes  4/ 4:	12.3422	10.4911	10.481	9.10718	16.0759
Length   44, alignments in bytes  2/ 2:	12.3381	10.4725	10.4563	10.683	20.6367
Length   44, alignments in bytes  2/ 6:	12.3409	11.8374	11.8088	10.9171	26.343
Length   44, alignments in bytes  6/ 2:	12.3414	9.52527	9.54968	10.2789	16.4846
Length   44, alignments in bytes  1/ 7:	12.3387	12.5818	12.2427	10.9144	26.5178
Length   44, alignments in bytes  7/ 1:	12.34	9.5509	9.40833	9.39014	16.1747
Length   44, alignments in bytes  3/ 4:	12.3433	11.9353	11.7701	10.2235	23.838
Length   44, alignments in bytes  4/ 3:	12.3451	10.5065	10.4055	9.20007	17.002
Length   44, alignments in bytes  5/ 7:	12.34	11.8535	11.8212	10.4399	20.1194
Length   44, alignments in bytes  7/ 5:	12.3431	10.4963	10.4398	9.979	16.501
Length   48, alignments in bytes  0/ 4:	12.3444	9.99585	9.6156	9.23767	15.8052
Length   48, alignments in bytes  4/ 0:	12.337	10.5479	10.3225	10.0052	18.6208
Length   48, alignments in bytes  4/ 4:	12.3389	10.7107	10.4525	10.0369	18.1022
Length   48, alignments in bytes  2/ 2:	11.028	10.4995	10.4706	10.3087	19.5287
Length   48, alignments in bytes  2/ 6:	12.338	12.5986	12.248	11.0099	25.7205
Length   48, alignments in bytes  6/ 2:	12.3397	10.9263	10.2986	10.2872	18.2797
Length   48, alignments in bytes  1/ 7:	12.3412	10.2878	12.2615	10.0612	25.895
Length   48, alignments in bytes  7/ 1:	13.2126	10.8792	10.3154	10.0146	18.0382
Length   48, alignments in bytes  3/ 4:	12.339	11.9226	11.8224	10.1765	23.012
Length   48, alignments in bytes  4/ 3:	12.3409	10.4851	10.4037	10.9171	17.9163
Length   48, alignments in bytes  5/ 7:	12.3414	12.5979	12.6078	11.7229	21.207
Length   48, alignments in bytes  7/ 5:	12.0502	10.6149	10.1038	9.74377	17.1381
Length   52, alignments in bytes  0/ 4:	12.0493	8.93958	8.63708	10.5994	16.5581
Length   52, alignments in bytes  4/ 0:	12.0444	10.2637	10.1342	10.3789	17.4705
Length   52, alignments in bytes  4/ 4:	12.0476	10.2645	10.1881	9.77722	16.7651
Length   52, alignments in bytes  2/ 2:	12.7422	10.4795	10.4713	12.0065	22.6412
Length   52, alignments in bytes  2/ 6:	12.339	11.9287	11.8318	11.8887	28.0879
Length   52, alignments in bytes  6/ 2:	12.3439	10.5115	10.3844	11.4686	17.2195
Length   52, alignments in bytes  1/ 7:	12.3434	12.6093	12.2499	11.4954	28.425
Length   52, alignments in bytes  7/ 1:	12.3402	10.5454	10.309	11.4493	16.998
Length   52, alignments in bytes  3/ 4:	12.3405	11.9132	11.7948	10.1531	25.649
Length   52, alignments in bytes  4/ 3:	12.3414	10.4752	10.4039	10.9117	17.6158
Length   52, alignments in bytes  5/ 7:	12.3419	11.9135	11.8181	12.177	21.8209
Length   52, alignments in bytes  7/ 5:	12.3451	10.4634	10.3942	11.6553	17.1477
Length   56, alignments in bytes  0/ 4:	12.345	9.12305	8.84949	11.0394	17.4094
Length   56, alignments in bytes  4/ 0:	12.3394	10.9277	10.1592	12.0354	19.2401
Length   56, alignments in bytes  4/ 4:	12.0505	10.2268	10.2518	11.8835	19.1003
Length   56, alignments in bytes  2/ 2:	12.0502	10.2502	10.2637	12.6169	20.5016
Length   56, alignments in bytes  2/ 6:	12.0437	11.6339	11.5291	11.0898	27.0148
Length   56, alignments in bytes  6/ 2:	12.0452	10.2244	10.1747	11.4026	18.2828
Length   56, alignments in bytes  1/ 7:	12.0448	11.7047	11.4944	11.2974	28.3278
Length   56, alignments in bytes  7/ 1:	12.3412	10.5004	10.4263	9.98621	18.9277
Length   56, alignments in bytes  3/ 4:	12.3427	11.9989	11.8253	12.3419	25.002
Length   56, alignments in bytes  4/ 3:	12.3431	10.4991	10.3932	11.6616	18.9886
Length   56, alignments in bytes  5/ 7:	12.3441	11.9248	11.832	12.338	23.7725
Length   56, alignments in bytes  7/ 5:	12.3447	10.4639	10.4205	10.0009	18.3755
Length   60, alignments in bytes  0/ 4:	12.3446	9.39612	8.95068	12.3417	18.821
Length   60, alignments in bytes  4/ 0:	13.0496	10.3542	10.4397	9.94067	19.0303
Length   60, alignments in bytes  4/ 4:	13.0339	11.1884	12.071	9.61816	18.6495
Length   60, alignments in bytes  2/ 2:	12.3489	10.5092	10.5295	12.2026	23.1885
Length   60, alignments in bytes  2/ 6:	12.3448	11.9609	11.7957	12.3317	29.608
Length   60, alignments in bytes  6/ 2:	13.0293	10.3496	10.4391	12.4266	17.9552
Length   60, alignments in bytes  1/ 7:	12.3402	11.9946	11.8093	12.3409	30.0001
Length   60, alignments in bytes  7/ 1:	13.035	10.3718	10.4515	10.5452	17.7216
Length   60, alignments in bytes  3/ 4:	12.3424	11.9025	11.7939	10.1525	27.4442
Length   60, alignments in bytes  4/ 3:	13.0229	11.1987	11.9169	9.99854	18.7953
Length   60, alignments in bytes  5/ 7:	13.0389	11.7511	13.0107	11.0336	24.7655
Length   60, alignments in bytes  7/ 5:	13.0273	11.1611	12.0345	10.5826	17.667
Length   64, alignments in bytes  0/ 4:	14.8597	9.13928	10.0367	9.99109	19.3424
Length   64, alignments in bytes  4/ 0:	14.306	10.1996	10.2659	10.4301	21.2197
Length   64, alignments in bytes  4/ 4:	15.1851	12.8677	12.6064	11.1553	21.1555
Length   64, alignments in bytes  2/ 2:	15.1737	10.1252	10.5236	11.4441	22.5145
Length   64, alignments in bytes  2/ 6:	15.5171	10.6649	11.2305	12.2092	29.5343
Length   64, alignments in bytes  6/ 2:	15.4437	10.2374	10.4314	12.0132	20.3391
Length   64, alignments in bytes  1/ 7:	15.4998	10.0105	10.192	10.6351	29.9561
Length   64, alignments in bytes  7/ 1:	15.9615	10.2086	11.0676	10.5706	19.3501
Length   64, alignments in bytes  3/ 4:	15.4789	10.5869	10.6394	11.0455	27.1968
Length   64, alignments in bytes  4/ 3:	15.4316	12.4249	12.6146	12.3149	20.3058
Length   64, alignments in bytes  5/ 7:	15.5269	13.8905	14.3231	12.4904	25.7366
Length   64, alignments in bytes  7/ 5:	15.4368	11.5839	11.6731	10.5699	19.0681
Length   68, alignments in bytes  0/ 4:	14.8857	11.9869	12.1406	11.7803	21.0426
Length   68, alignments in bytes  4/ 0:	14.3311	12.4474	12.527	12.0981	20.6411
Length   68, alignments in bytes  4/ 4:	15.2046	12.183	12.2986	11.157	20.3748
Length   68, alignments in bytes  2/ 2:	15.193	12.259	12.1362	12.345	24.8153
Length   68, alignments in bytes  2/ 6:	15.4932	13.6554	13.5345	11.8879	31.5994
Length   68, alignments in bytes  6/ 2:	15.4336	13.1692	12.5238	12.3397	19.4189
Length   68, alignments in bytes  1/ 7:	15.5244	12.7295	12.7087	12.0073	32.2103
Length   68, alignments in bytes  7/ 1:	15.4467	12.1281	12.1637	12.34	18.7736
Length   68, alignments in bytes  3/ 4:	15.5328	13.411	13.8455	10.9832	29.4985
Length   68, alignments in bytes  4/ 3:	15.448	12.2039	12.4021	12.328	20.5184
Length   68, alignments in bytes  5/ 7:	15.4893	14.0825	13.8417	12.4758	25.9222
Length   68, alignments in bytes  7/ 5:	15.4452	12.1702	12.3914	12.6869	18.7601
Length   72, alignments in bytes  0/ 4:	14.9158	11.7056	12.2177	11.8387	21.28
Length   72, alignments in bytes  4/ 0:	14.3323	11.8835	12.025	12.6925	22.7452
Length   72, alignments in bytes  4/ 4:	15.186	12.2526	11.6267	12.3417	22.7078
Length   72, alignments in bytes  2/ 2:	15.198	12.1874	11.5847	12.3381	24.136
Length   72, alignments in bytes  2/ 6:	15.4974	13.3525	13.3992	12.3048	31.5457
Length   72, alignments in bytes  6/ 2:	15.4535	11.8978	12.0067	12.6882	21.1227
Length   72, alignments in bytes  1/ 7:	15.469	13.3529	13.4069	12.197	31.9873
Length   72, alignments in bytes  7/ 1:	15.4413	11.8872	11.9929	10.5985	20.4933
Length   72, alignments in bytes  3/ 4:	15.499	12.4017	13.161	12.3701	29.2101
Length   72, alignments in bytes  4/ 3:	15.424	12.3373	11.809	12.684	21.8823
Length   72, alignments in bytes  5/ 7:	15.4945	12.5432	13.1283	13.3102	27.6028
Length   72, alignments in bytes  7/ 5:	15.4177	11.9006	12.0122	10.5703	20.2758
Length   76, alignments in bytes  0/ 4:	14.8999	11.6011	11.4867	12.1272	23.2094
Length   76, alignments in bytes  4/ 0:	14.3274	12.4338	12.568	10.465	22.0281
Length   76, alignments in bytes  4/ 4:	15.1949	12.1849	12.329	10.0822	21.9148
Length   76, alignments in bytes  2/ 2:	15.1918	12.1132	11.6191	12.3468	26.4116
Length   76, alignments in bytes  2/ 6:	15.4948	12.437	12.7137	12.1416	33.8053
Length   76, alignments in bytes  6/ 2:	15.4471	12.4368	12.5291	12.5431	20.3871
Length   76, alignments in bytes  1/ 7:	15.5145	12.5585	12.7239	12.1067	34.3732
Length   76, alignments in bytes  7/ 1:	15.4517	12.4436	12.556	11.1064	19.9126
Length   76, alignments in bytes  3/ 4:	15.5343	12.457	13.1394	11.0188	31.4036
Length   76, alignments in bytes  4/ 3:	15.4338	12.2075	12.4377	10.4731	21.9303
Length   76, alignments in bytes  5/ 7:	15.488	14.0634	13.9813	11.9503	27.9037
Length   76, alignments in bytes  7/ 5:	15.4579	12.0917	12.4412	11.447	19.8882
Length   80, alignments in bytes  0/ 4:	14.9187	11.684	11.8877	10.6042	23.1039
Length   80, alignments in bytes  4/ 0:	14.3723	12.2167	12.4204	11.3434	24.2612
Length   80, alignments in bytes  4/ 4:	15.1757	12.3323	11.6721	11.5206	24.1932
Length   80, alignments in bytes  2/ 2:	15.1735	12.3357	11.6521	12.0486	26.0424
Length   80, alignments in bytes  2/ 6:	15.5328	13.3274	13.4099	12.782	33.7375
Length   80, alignments in bytes  6/ 2:	15.4293	12.1654	12.4175	12.2449	22.8325
Length   80, alignments in bytes  1/ 7:	15.4951	13.3385	13.4052	11.6777	34.2009
Length   80, alignments in bytes  7/ 1:	15.4353	12.1827	12.4025	11.4432	21.5428
Length   80, alignments in bytes  3/ 4:	15.4794	12.5775	13.1912	11.361	31.3204
Length   80, alignments in bytes  4/ 3:	15.4449	12.3147	11.9161	12.4917	23.5292
Length   80, alignments in bytes  5/ 7:	15.4772	12.3607	13.1533	12.8954	29.5198
Length   80, alignments in bytes  7/ 5:	15.4604	12.1093	12.4282	11.4485	21.5157
