                            	generic_strncat	__strncat_avx2	__strncat_evex	__strncat_sse2_unaligned	__strncat_generic
Length   32/  32, alignment  0/ 0, N  128:	24.4042	23.6316	24.8176	23.5488	24.3448
Length   32/  32, alignment  6/ 4, N  128:	28.8927	25.5445	26.2626	25.8018	28.8237
Length   32/   8, alignment  0/ 0, N  128:	23.7395	22.478	22.9921	21.9835	23.7521
Length   32/   8, alignment  6/ 4, N  128:	23.7523	22.4838	23.1877	22.5328	23.7352
Length   64/  64, alignment  0/ 0, N  128:	24.7537	24.339	24.9425	24.6524	24.5815
Length   64/  64, alignment  5/ 6, N  128:	27.816	29.0275	29.9705	28.3549	28.3539
Length   64/  16, alignment  0/ 0, N  128:	27.6302	28.3591	26.9316	24.5724	26.9847
Length   64/  16, alignment  5/ 6, N  128:	27.2097	28.313	28.9287	27.2556	27.6304
Length  128/ 128, alignment  0/ 0, N  128:	26.301	26.1422	27.5847	27.6543	26.0504
Length  128/ 128, alignment  4/ 0, N  128:	26.1259	29.6066	30.0866	31.5104	25.9692
Length  128/  32, alignment  0/ 0, N  128:	27.2811	26.4277	27.1195	26.971	27.4781
Length  128/  32, alignment  4/ 0, N  128:	27.7527	30.2284	31.026	32.2364	27.7621
Length  256/ 256, alignment  0/ 0, N  128:	30.5067	26.2671	27.1779	27.9659	30.8086
Length  256/ 256, alignment  3/ 2, N  128:	32.3053	30.8165	31.813	32.8613	32.4686
Length  256/  64, alignment  0/ 0, N  128:	26.2948	26.3465	27.0615	27.3552	26.2447
Length  256/  64, alignment  3/ 2, N  128:	28.4621	31.2421	31.7287	32.5131	28.4411
Length  512/ 512, alignment  0/ 0, N  128:	36.2761	32.9755	33.3303	36.6873	37.1041
Length  512/ 512, alignment  2/ 4, N  128:	39.4229	32.7792	33.5072	40.9336	39.4249
Length  512/ 128, alignment  0/ 0, N  128:	26.9124	27.2092	28.2148	28.4062	26.9805
Length  512/ 128, alignment  2/ 4, N  128:	28.7969	31.5773	32.2212	33.2433	28.923
Length 1024/1024, alignment  0/ 0, N  128:	32.1289	32.787	34.0392	47.6509	33.4744
Length 1024/1024, alignment  1/ 6, N  128:	34.4612	35.4825	34.6199	51.7892	34.974
Length 1024/ 256, alignment  0/ 0, N  128:	31.4455	27.7667	28.5909	29.2318	31.8996
Length 1024/ 256, alignment  1/ 6, N  128:	33.5037	32.2121	33.2095	33.9687	32.7977
Length   16/   1, alignment  1/ 2, N  128:	25.144	22.8972	23.528	21.6685	24.918
Length   16/   1, alignment  2/ 1, N  128:	24.9766	22.9447	23.583	21.5818	24.993
Length   16/  10, alignment  1/ 1, N  128:	25.0054	22.8958	23.4923	21.5841	25.0075
Length   32/   1, alignment  2/ 4, N  128:	24.9145	23.0084	23.7563	23.0726	24.3058
Length   32/   1, alignment  4/ 2, N  128:	24.3955	23.0828	23.5247	23.0956	24.5435
Length   32/  10, alignment  2/ 2, N  128:	24.3633	23.0042	23.6369	23.0927	24.3077
Length   64/   1, alignment  3/ 6, N  128:	27.4218	25.9879	26.7157	25.4459	27.6208
Length   64/   1, alignment  6/ 3, N  128:	27.61	27.0612	27.7742	25.79	27.6351
Length   64/  10, alignment  3/ 3, N  128:	27.7208	26.4452	27.2747	25.2189	27.1115
Length  128/   1, alignment  4/ 0, N  128:	27.9564	28.51	29.6943	28.9575	27.7574
Length  128/   1, alignment  0/ 4, N  128:	27.8805	27.5874	28.2578	27.7543	28.3126
Length  128/  10, alignment  4/ 4, N  128:	28.9931	29.5538	30.7011	31.6207	28.2087
Length  256/   1, alignment  5/ 2, N  128:	28.8854	29.5089	30.0612	31.6454	28.4489
Length  256/   1, alignment  2/ 5, N  128:	29.6298	30.1016	32.1782	31.1871	28.6808
Length  256/  10, alignment  5/ 5, N  128:	28.538	29.7076	30.1981	31.7021	28.3385
Length  512/   1, alignment  6/ 4, N  128:	28.7913	30.1285	30.7104	43.3539	28.0722
Length  512/   1, alignment  4/ 6, N  128:	28.8757	29.8895	30.0612	31.2347	28.705
Length  512/  10, alignment  6/ 6, N  128:	28.7062	29.72	30.1983	31.7274	28.8351
Length 1024/   1, alignment  7/ 6, N  128:	28.9778	28.1932	76.7943	33.2693	30.7025
Length 1024/   1, alignment  6/ 7, N  128:	28.7787	29.8345	30.0898	31.5307	28.8087
Length 1024/  10, alignment  7/ 7, N  128:	28.7983	29.8358	30.0655	31.5117	28.4464
Length    2/   2, alignment  0/ 2, N  512:	23.634	21.7136	22.6725	20.5435	23.6375
Length    4/   4, alignment  0/ 0, N  512:	23.7927	21.8533	23.0735	21.0149	24.7925
Length    4/   4, alignment  4/ 0, N  512:	24.3125	22.229	22.6234	20.5231	23.6934
Length    8/   8, alignment  0/ 0, N  512:	23.7007	21.7138	22.3509	20.4634	23.7032
Length    8/   8, alignment  0/ 0, N  512:	23.8602	21.7123	22.3493	20.5117	23.8207
Length   16/  16, alignment  0/ 0, N  512:	24.0346	21.82	22.4335	21.4045	23.8747
Length   16/  16, alignment  7/ 2, N  512:	23.3541	21.369	21.9549	21.2682	23.8443
Length   16/   4, alignment  0/ 0, N  512:	23.8574	21.8533	22.4318	20.6053	23.8979
Length   16/   4, alignment  7/ 2, N  512:	23.8395	21.7921	22.3522	20.5352	23.7646
Length   32/  32, alignment  0/ 0, N  512:	24.4807	23.7503	24.724	22.8664	23.8086
Length   32/  32, alignment  6/ 4, N  512:	28.2236	24.9752	25.6011	25.3506	28.6627
Length   32/   8, alignment  0/ 0, N  512:	23.7867	22.4799	22.9941	22.1867	23.8347
Length   32/   8, alignment  6/ 4, N  512:	23.7195	22.4901	23.1859	22.5378	23.8076
Length   64/  64, alignment  0/ 0, N  512:	24.5195	24.2708	25.2059	24.56	24.5369
Length   64/  64, alignment  5/ 6, N  512:	27.6485	28.3201	29.0825	28.0499	27.7597
Length   64/  16, alignment  0/ 0, N  512:	27.0676	27.4652	26.7046	24.8521	27.7683
Length   64/  16, alignment  5/ 6, N  512:	28.4261	28.2989	28.6624	26.7519	27.0207
Length  128/ 128, alignment  0/ 0, N  512:	26.2354	25.6418	26.4167	28.6905	26.9641
Length  128/ 128, alignment  4/ 0, N  512:	26.9136	28.5211	29.5659	31.6021	26.8665
Length  128/  32, alignment  0/ 0, N  512:	28.1886	26.3289	26.9796	28.8217	28.1963
Length  128/  32, alignment  4/ 0, N  512:	28.3553	31.0145	31.871	31.7715	28.8512
Length  256/ 256, alignment  0/ 0, N  512:	35.4973	30.0818	30.929	33.8734	35.1317
Length  256/ 256, alignment  3/ 2, N  512:	38.6032	34.3056	35.0284	37.1355	40.5596
Length  256/  64, alignment  0/ 0, N  512:	33.0534	30.9325	31.4983	32.7198	33.1513
Length  256/  64, alignment  3/ 2, N  512:	36.3398	35.0213	35.8219	37.0367	36.5989
Length  512/ 512, alignment  0/ 0, N  512:	49.1988	36.5927	38.1508	48.696	51.766
Length  512/ 512, alignment  2/ 4, N  512:	53.7451	47.0566	48.5342	54.7581	53.2708
Length  512/ 128, alignment  0/ 0, N  512:	42.4302	36.2132	36.6008	41.6501	42.5427
Length  512/ 128, alignment  2/ 4, N  512:	47.3744	45.6302	46.6208	50.689	47.4137
Length 1024/1024, alignment  0/ 0, N  512:	47.6926	41.7741	43.6477	61.4824	51.0446
Length 1024/1024, alignment  1/ 6, N  512:	53.835	46.8833	48.2086	64.6335	53.5179
Length 1024/ 256, alignment  0/ 0, N  512:	49.813	36.8495	37.5829	44.3951	48.8557
Length 1024/ 256, alignment  1/ 6, N  512:	60.3539	46.8991	46.2658	51.6824	59.0901
Length   16/   1, alignment  1/ 2, N  512:	25.5652	23.4519	24.038	22.1198	25.6803
Length   16/   1, alignment  2/ 1, N  512:	25.7479	23.5053	24.0731	22.1196	25.7234
Length   16/  10, alignment  1/ 1, N  512:	25.535	22.8951	23.4982	21.5826	24.9839
Length   32/   1, alignment  2/ 4, N  512:	24.9327	23.4542	23.7245	23.0764	24.4311
Length   32/   1, alignment  4/ 2, N  512:	24.3039	22.8698	23.5247	23.0603	24.3491
Length   32/  10, alignment  2/ 2, N  512:	24.3564	22.9672	23.7246	23.1127	24.3344
Length   64/   1, alignment  3/ 6, N  512:	27.447	26.4462	27.2091	25.9098	27.4606
Length   64/   1, alignment  6/ 3, N  512:	26.8206	26.3413	27.1344	25.1157	27.2535
Length   64/  10, alignment  3/ 3, N  512:	26.98	25.8442	26.589	25.0931	26.9487
Length  128/   1, alignment  4/ 0, N  512:	27.9578	30.1741	30.7641	30.907	27.7891
Length  128/   1, alignment  0/ 4, N  512:	27.5459	28.4054	28.7085	30.406	27.837
Length  128/  10, alignment  4/ 4, N  512:	27.9773	29.7903	31.0805	31.0728	28.5339
Length  256/   1, alignment  5/ 2, N  512:	34.567	32.2375	33.2329	34.4847	35.0961
Length  256/   1, alignment  2/ 5, N  512:	34.9062	35.3353	35.3881	35.7932	34.5063
Length  256/  10, alignment  5/ 5, N  512:	34.4359	34.3534	35.1713	35.8144	35.0969
Length  512/   1, alignment  6/ 4, N  512:	43.658	42.1322	42.8495	47.4176	43.6524
Length  512/   1, alignment  4/ 6, N  512:	45.0938	42.4929	43.2483	47.3058	45.4081
Length  512/  10, alignment  6/ 6, N  512:	45.9103	42.5179	43.2737	47.1598	45.778
Length 1024/   1, alignment  7/ 6, N  512:	41.776	33.985	34.6045	40.3309	41.8691
Length 1024/   1, alignment  6/ 7, N  512:	46.1374	42.3697	43.0747	46.7898	46.4993
Length 1024/  10, alignment  7/ 7, N  512:	47.2858	43.4032	43.2133	46.8435	45.8071
Length    2/   2, alignment  0/ 2, N 2048:	24.7589	22.7489	23.638	21.4719	25.4224
Length    4/   4, alignment  0/ 0, N 2048:	25.529	23.4393	24.2797	21.7553	25.0836
Length    4/   4, alignment  4/ 0, N 2048:	25.0856	22.8299	23.7021	21.4996	25.4047
Length    8/   8, alignment  0/ 0, N 2048:	24.9962	22.2164	22.8714	20.9779	24.3202
Length    8/   8, alignment  0/ 0, N 2048:	24.4444	22.2158	22.8726	20.974	24.5944
Length   16/  16, alignment  0/ 0, N 2048:	24.3871	22.3246	23.0009	21.8415	24.2945
Length   16/  16, alignment  7/ 2, N 2048:	23.8279	21.8533	22.5101	21.4878	23.8271
Length   16/   4, alignment  0/ 0, N 2048:	23.9254	21.8547	22.4294	20.6067	23.8456
Length   16/   4, alignment  7/ 2, N 2048:	23.7139	21.7918	22.4794	20.4919	23.8172
Length   32/  32, alignment  0/ 0, N 2048:	24.3703	23.8856	24.6699	23.4608	24.3795
Length   32/  32, alignment  6/ 4, N 2048:	28.977	25.5432	26.2199	25.8417	28.8921
Length   32/   8, alignment  0/ 0, N 2048:	23.8069	22.4767	22.9914	21.9396	23.8562
Length   32/   8, alignment  6/ 4, N 2048:	23.7096	22.4798	23.1021	22.4996	23.8663
Length   64/  64, alignment  0/ 0, N 2048:	24.5135	24.2708	24.9402	24.6549	24.4072
Length   64/  64, alignment  5/ 6, N 2048:	27.6995	28.2871	29.0931	27.9404	27.8717
Length   64/  16, alignment  0/ 0, N 2048:	27.2197	27.7169	26.6318	24.3733	27.1434
Length   64/  16, alignment  5/ 6, N 2048:	27.0754	27.8988	28.2791	26.6658	26.83
Length  128/ 128, alignment  0/ 0, N 2048:	26.2781	25.6401	26.2103	28.5005	26.308
Length  128/ 128, alignment  4/ 0, N 2048:	26.3443	27.8577	29.2996	31.6778	26.8841
Length  128/  32, alignment  0/ 0, N 2048:	28.1143	26.347	26.989	28.9469	28.1086
