                       	generic_stpcpy	__stpcpy_avx2	__stpcpy_evex	__stpcpy_sse2_unaligned	__stpcpy_sse2
Length   16, alignments in bytes  2/ 1:	10.7095	8.49573	8.4126	6.03467	19.0634
Length   16, alignments in bytes  1/ 1:	11.3735	8.71326	8.60938	6.17761	15.3207
Length   16, alignments in bytes  1/ 1:	10.7097	8.52295	8.40747	6.03381	14.7455
Length   32, alignments in bytes  2/ 4:	10.978	8.07654	8.18188	10.1089	21.0859
Length   32, alignments in bytes  4/ 2:	12.053	6.70166	6.69421	11.0811	16.5554
Length   32, alignments in bytes  2/ 2:	12.045	6.70935	7.36304	9.66858	16.2201
Length   32, alignments in bytes  2/ 2:	12.0461	6.70264	6.70093	9.66614	18.08
Length   64, alignments in bytes  3/ 6:	15.1564	9.64478	9.72253	10.78	27.8047
Length   64, alignments in bytes  6/ 3:	15.0685	11.2883	11.4077	12.3893	20.0737
Length   64, alignments in bytes  3/ 3:	15.1884	8.62524	9.09521	9.81091	21.5322
Length   64, alignments in bytes  3/ 3:	15.1913	8.62354	9.08936	9.79333	21.5479
Length  128, alignments in bytes  4/ 0:	19.5726	10.6122	12.0719	15.1165	33.6395
Length  128, alignments in bytes  0/ 4:	20.6604	11.1709	12.7926	14.5599	35.454
Length  128, alignments in bytes  4/ 4:	20.4102	14.3994	13.0616	14.761	33.6011
Length  128, alignments in bytes  4/ 4:	20.465	14.3868	13.0315	14.8137	33.5955
Length  256, alignments in bytes  5/ 2:	24.8864	15.7294	19.8862	20.905	58.4171
Length  256, alignments in bytes  2/ 5:	26.1024	17.7426	21.2268	20.9343	81.1448
Length  256, alignments in bytes  5/ 5:	25.1703	15.2234	18.7	19.2148	58.4199
Length  256, alignments in bytes  5/ 5:	25.1611	15.6356	17.7948	18.4861	57.0227
Length  512, alignments in bytes  6/ 4:	32.9941	24.2021	22.9716	27.5847	129.99
Length  512, alignments in bytes  4/ 6:	33.4105	27.882	26.6279	27.45	144.39
Length  512, alignments in bytes  6/ 6:	32.1798	20.3379	22.6201	28.225	108.943
Length  512, alignments in bytes  6/ 6:	32.2014	20.3094	22.5825	28.8102	130.12
Length 1024, alignments in bytes  7/ 6:	256.665	41.3917	41.5015	74.6493	244.703
Length 1024, alignments in bytes  6/ 7:	63.821	40.4819	37.5046	47.0208	310.277
Length 1024, alignments in bytes  7/ 7:	53.5388	27.406	28.2194	49.5409	226.808
Length 1024, alignments in bytes  7/ 7:	62.0299	27.3965	28.1042	49.5264	233.978
Length   16, alignments in bytes  0/ 4:	14.3623	8.53076	8.40393	6.02844	9.13489
Length   16, alignments in bytes  4/ 0:	10.7139	8.51636	8.4165	6.03186	15.035
Length   16, alignments in bytes  4/ 4:	10.7135	8.5072	8.40845	6.02344	14.7612
Length   16, alignments in bytes  2/ 2:	10.7126	8.50354	8.41235	6.03186	15.1704
Length   16, alignments in bytes  2/ 6:	10.7135	8.54504	8.41089	6.03333	17.9832
Length   16, alignments in bytes  6/ 2:	10.7094	8.52527	8.41162	6.03357	14.6482
Length   16, alignments in bytes  1/ 7:	10.7122	8.5	8.42444	6.02563	18.5029
Length   16, alignments in bytes  7/ 1:	10.7124	8.51257	8.41357	6.02771	13.1969
Length   16, alignments in bytes  3/ 4:	10.7087	8.51709	8.40686	6.02441	15.0798
Length   16, alignments in bytes  4/ 3:	10.7119	8.5155	8.41064	6.03369	14.2085
Length   16, alignments in bytes  5/ 7:	10.7097	8.51379	8.42615	6.02954	14.7188
Length   16, alignments in bytes  7/ 5:	10.71	8.5094	8.42432	6.02197	13.6986
Length   20, alignments in bytes  0/ 4:	10.7096	8.51978	8.38977	7.77991	11.2601
Length   20, alignments in bytes  4/ 0:	10.7104	8.51672	8.41699	6.20984	13.6383
Length   20, alignments in bytes  4/ 4:	10.71	8.49597	8.40344	7.06982	12.9907
Length   20, alignments in bytes  2/ 2:	10.71	8.49976	8.41187	7.08887	19.4208
Length   20, alignments in bytes  2/ 6:	10.7104	8.53882	8.41382	7.74573	19.6335
Length   20, alignments in bytes  6/ 2:	10.7107	8.55811	8.41785	6.19055	13.0758
Length   20, alignments in bytes  1/ 7:	10.7097	8.50171	8.40491	7.75684	23.8684
Length   20, alignments in bytes  7/ 1:	10.9855	9.59277	9.64111	7.43579	13.1145
Length   20, alignments in bytes  3/ 4:	10.972	8.70911	8.61829	8.41785	17.8501
Length   20, alignments in bytes  4/ 3:	10.9713	8.72925	8.62073	7.63281	13.8625
Length   20, alignments in bytes  5/ 7:	10.9708	8.71094	8.61975	8.41516	15.0494
Length   20, alignments in bytes  7/ 5:	10.9716	8.73157	8.62097	7.63928	12.76
Length   24, alignments in bytes  0/ 4:	11.0084	8.73145	8.59729	8.8783	10.8075
Length   24, alignments in bytes  4/ 0:	10.7095	8.50867	8.40942	7.45691	16.0988
Length   24, alignments in bytes  4/ 4:	10.7213	8.5155	8.41431	7.06689	15.363
Length   24, alignments in bytes  2/ 2:	10.709	8.51477	8.40369	7.07019	16.0837
Length   24, alignments in bytes  2/ 6:	10.7097	8.54602	8.41357	8.21558	19.3468
Length   24, alignments in bytes  6/ 2:	10.7098	8.51367	8.42175	7.45776	15.8079
Length   24, alignments in bytes  1/ 7:	10.7097	8.53784	8.42627	8.21704	19.9205
Length   24, alignments in bytes  7/ 1:	10.7107	8.5083	8.40784	7.45605	14.4249
Length   24, alignments in bytes  3/ 4:	10.709	8.51758	8.41443	8.21326	16.7708
Length   24, alignments in bytes  4/ 3:	10.71	8.51526	8.41077	7.4519	15.1167
Length   24, alignments in bytes  5/ 7:	10.709	8.51294	8.40442	8.22375	16.0175
Length   24, alignments in bytes  7/ 5:	10.71	8.51416	8.41309	7.45667	14.6425
Length   28, alignments in bytes  0/ 4:	10.7104	8.21558	8.15369	8.5769	12.6063
Length   28, alignments in bytes  4/ 0:	10.7095	8.06287	8.07104	8.17346	15.1034
Length   28, alignments in bytes  4/ 4:	10.71	8.51038	8.40881	7.69556	14.217
Length   28, alignments in bytes  2/ 2:	10.7097	8.52246	8.41284	7.70264	19.4313
Length   28, alignments in bytes  2/ 6:	10.7095	8.25317	8.31506	8.60437	21.6227
Length   28, alignments in bytes  6/ 2:	10.709	8.22351	8.06482	8.17017	14.3573
Length   28, alignments in bytes  1/ 7:	10.7083	8.25171	8.31531	8.56042	23.3199
Length   28, alignments in bytes  7/ 1:	10.7095	8.2428	8.1272	8.7356	13.8956
Length   28, alignments in bytes  3/ 4:	11.2078	9.14832	8.61804	8.91455	19.8309
Length   28, alignments in bytes  4/ 3:	10.7095	8.50342	8.4104	8.07153	14.9502
Length   28, alignments in bytes  5/ 7:	10.7102	8.53137	8.40002	8.69104	15.9888
Length   28, alignments in bytes  7/ 5:	10.7095	8.5105	8.41565	8.05225	14.0134
Length   32, alignments in bytes  0/ 4:	12.0609	6.80444	7.37512	8.078	12.4354
Length   32, alignments in bytes  4/ 0:	12.0568	6.69763	6.70581	9.46558	16.7963
Length   32, alignments in bytes  4/ 4:	12.0521	6.69873	6.71082	9.4834	15.8059
Length   32, alignments in bytes  2/ 2:	12.0508	6.69299	6.70422	9.65515	16.173
Length   32, alignments in bytes  2/ 6:	12.0498	8.05872	8.17029	10.1007	21.2996
Length   32, alignments in bytes  6/ 2:	12.0481	6.7002	6.70068	9.89062	16.6359
Length   32, alignments in bytes  1/ 7:	12.0486	8.05371	8.17957	8.9364	21.6278
Length   32, alignments in bytes  7/ 1:	12.0461	6.70239	6.69275	8.8269	15.3611
Length   32, alignments in bytes  3/ 4:	12.0459	8.05273	8.1626	9.9718	18.528
Length   32, alignments in bytes  4/ 3:	12.0488	6.69653	6.70288	11.1223	16.0256
Length   32, alignments in bytes  5/ 7:	12.0519	8.04626	8.15784	10.9404	17.8448
Length   32, alignments in bytes  7/ 5:	12.3381	6.86633	6.86011	9.03162	15.9994
Length   36, alignments in bytes  0/ 4:	12.3375	9.11755	9.04968	10.3582	14.1624
Length   36, alignments in bytes  4/ 0:	12.3453	7.55017	7.63025	10.2654	16.5255
Length   36, alignments in bytes  4/ 4:	12.3411	10.1177	9.64282	9.69312	15.3562
Length   36, alignments in bytes  2/ 2:	12.3407	9.60645	9.63171	10.677	19.0757
Length   36, alignments in bytes  2/ 6:	12.34	12.0435	11.9601	10.6272	24.4548
Length   36, alignments in bytes  6/ 2:	12.3391	7.55164	7.59424	10.5553	15.5618
Length   36, alignments in bytes  1/ 7:	12.3419	10.9629	10.8538	10.6381	24.5652
Length   36, alignments in bytes  7/ 1:	12.3389	7.55212	7.54395	10.5342	15.7279
Length   36, alignments in bytes  3/ 4:	12.3412	11.5231	11.9241	10.2015	21.3994
Length   36, alignments in bytes  4/ 3:	12.3414	10.1604	10.155	10.3894	16.3782
Length   36, alignments in bytes  5/ 7:	12.3441	12.9592	12.5845	11.1058	18.2394
Length   36, alignments in bytes  7/ 5:	12.3373	10.1943	10.1666	11.4283	15.5687
Length   40, alignments in bytes  0/ 4:	12.3405	9.85071	9.62207	10.7201	14.2214
Length   40, alignments in bytes  4/ 0:	12.3414	10.4882	10.327	11.0676	17.7621
Length   40, alignments in bytes  4/ 4:	12.3429	10.4807	10.4492	10.6891	17.0343
Length   40, alignments in bytes  2/ 2:	12.0471	10.1956	10.2416	10.4369	18.093
Length   40, alignments in bytes  2/ 6:	12.0464	12.2817	11.9351	10.3619	23.2487
Length   40, alignments in bytes  6/ 2:	12.0464	10.2244	10.5099	12.7246	22.9471
Length   40, alignments in bytes  1/ 7:	17.2512	12.6943	12.1382	11.1647	27.057
Length   40, alignments in bytes  7/ 1:	17.2368	12.7253	12.0033	9.05396	17.0433
Length   40, alignments in bytes  3/ 4:	11.2372	11.6798	12.0958	11.4354	22.5112
Length   40, alignments in bytes  4/ 3:	11.3003	10.4839	10.4337	10.9376	17.1188
Length   40, alignments in bytes  5/ 7:	12.3411	12.5687	12.2234	11.4258	19.5303
Length   40, alignments in bytes  7/ 5:	12.3419	10.5216	10.2891	9.06067	16.8712
Length   44, alignments in bytes  0/ 4:	12.3385	9.026	8.81763	10.937	16.9265
Length   44, alignments in bytes  4/ 0:	15.4386	9.51074	9.53516	9.16504	17.1472
Length   44, alignments in bytes  4/ 4:	10.975	10.4954	10.4369	9.09949	16.0164
Length   44, alignments in bytes  2/ 2:	10.9761	10.5248	10.4747	10.7006	20.892
Length   44, alignments in bytes  2/ 6:	10.9932	10.593	11.7543	12.5336	26.0834
Length   44, alignments in bytes  6/ 2:	10.986	9.54504	9.52966	10.908	16.5109
Length   44, alignments in bytes  1/ 7:	10.9763	12.5741	12.2308	10.9215	26.7418
Length   44, alignments in bytes  7/ 1:	10.9766	9.54114	9.56653	9.35266	16.176
Length   44, alignments in bytes  3/ 4:	10.9912	10.2898	11.8075	10.2177	23.6906
Length   44, alignments in bytes  4/ 3:	10.9729	10.8879	10.4005	9.22571	17.0123
Length   44, alignments in bytes  5/ 7:	10.9761	11.8778	11.8137	10.4575	20.0804
Length   44, alignments in bytes  7/ 5:	10.9729	10.4908	10.4049	9.99084	16.9113
Length   48, alignments in bytes  0/ 4:	10.7124	9.7251	9.38684	8.99951	15.3108
Length   48, alignments in bytes  4/ 0:	10.7104	10.2753	10.0133	9.71509	18.196
Length   48, alignments in bytes  4/ 4:	10.7117	10.2476	10.2389	9.81042	17.6317
Length   48, alignments in bytes  2/ 2:	10.7338	10.3058	10.231	10.0894	19.0228
Length   48, alignments in bytes  2/ 6:	10.7135	12.3031	11.9614	10.7708	24.9258
Length   48, alignments in bytes  6/ 2:	10.7135	10.2565	10.067	10.0392	17.8534
Length   48, alignments in bytes  1/ 7:	10.7146	12.3274	11.9713	9.77649	25.1855
Length   48, alignments in bytes  7/ 1:	10.7198	10.3032	10.0778	9.75745	17.5309
Length   48, alignments in bytes  3/ 4:	10.7126	11.6493	11.5226	10.6531	23.0316
Length   48, alignments in bytes  4/ 3:	10.9934	10.6052	10.4241	10.9253	17.8827
Length   48, alignments in bytes  5/ 7:	10.9739	12.6016	12.261	12.1753	21.7244
Length   48, alignments in bytes  7/ 5:	10.9941	10.8558	10.3483	9.97571	17.5094
Length   52, alignments in bytes  0/ 4:	10.9736	9.18079	8.87988	10.8374	16.9524
Length   52, alignments in bytes  4/ 0:	10.9727	10.6124	10.4341	10.6022	19.9723
Length   52, alignments in bytes  4/ 4:	10.974	11.463	10.5208	10.1136	17.1329
Length   52, alignments in bytes  2/ 2:	10.978	10.5027	10.4224	11.9597	21.8506
Length   52, alignments in bytes  2/ 6:	11.2107	11.6379	11.4624	11.6155	27.3159
Length   52, alignments in bytes  6/ 2:	10.7146	10.2438	10.1584	11.1621	16.8105
Length   52, alignments in bytes  1/ 7:	10.7126	12.2957	11.9766	11.2322	27.7013
Length   52, alignments in bytes  7/ 1:	10.7307	10.2844	10.0826	11.1827	16.594
Length   52, alignments in bytes  3/ 4:	10.7485	10.0414	11.5298	9.90857	25.001
Length   52, alignments in bytes  4/ 3:	10.7122	10.274	10.1328	10.6625	17.2289
Length   52, alignments in bytes  5/ 7:	10.7135	11.7015	11.5315	11.8116	21.3875
Length   52, alignments in bytes  7/ 5:	10.7498	10.3412	10.1406	11.381	16.7927
Length   56, alignments in bytes  0/ 4:	10.7124	8.97424	8.64954	10.7755	17.0516
Length   56, alignments in bytes  4/ 0:	10.7107	10.2418	10.1702	12.5084	19.6652
Length   56, alignments in bytes  4/ 4:	10.9761	10.5033	10.4872	11.8024	19.4381
Length   56, alignments in bytes  2/ 2:	10.9734	10.5377	10.4728	11.4874	21.3636
Length   56, alignments in bytes  2/ 6:	10.9733	11.9869	11.741	11.7812	27.6334
Length   56, alignments in bytes  6/ 2:	10.9738	10.4847	10.4053	11.6572	19.705
Length   56, alignments in bytes  1/ 7:	10.9745	11.912	11.7821	11.564	27.9591
Length   56, alignments in bytes  7/ 1:	10.9736	10.4825	10.3776	9.99731	18.9292
Length   56, alignments in bytes  3/ 4:	10.9746	11.9183	11.8114	12.3494	25.0605
Length   56, alignments in bytes  4/ 3:	10.9918	10.4998	10.431	11.6548	18.9896
Length   56, alignments in bytes  5/ 7:	12.0394	10.2878	11.8047	12.3427	23.7999
Length   56, alignments in bytes  7/ 5:	10.9758	10.4982	10.385	10.0004	18.3075
Length   60, alignments in bytes  0/ 4:	10.978	9.34204	9.43152	12.0387	18.3888
Length   60, alignments in bytes  4/ 0:	11.39	10.1207	10.197	9.67126	18.5409
Length   60, alignments in bytes  4/ 4:	11.8542	10.9176	11.7986	9.30237	18.1843
Length   60, alignments in bytes  2/ 2:	10.7242	10.2697	10.2256	11.8523	22.8844
Length   60, alignments in bytes  2/ 6:	10.7117	11.6672	11.535	12.7473	29.708
Length   60, alignments in bytes  6/ 2:	11.6642	10.3588	10.4406	12.4028	17.9552
Length   60, alignments in bytes  1/ 7:	10.9729	11.9944	11.7988	12.3387	30.3872
Length   60, alignments in bytes  7/ 1:	11.656	10.3687	10.4233	10.5231	17.7371
Length   60, alignments in bytes  3/ 4:	11.0549	11.9941	11.7871	10.1661	27.5775
Length   60, alignments in bytes  4/ 3:	11.6687	11.1937	11.866	9.97424	18.8184
Length   60, alignments in bytes  5/ 7:	12.1201	11.011	13.0061	10.7242	23.8737
Length   60, alignments in bytes  7/ 5:	12.1063	11.6526	11.7689	10.5587	17.6678
Length   64, alignments in bytes  0/ 4:	14.871	9.11584	10.0294	9.99329	19.3308
Length   64, alignments in bytes  4/ 0:	14.293	10.1943	10.2698	10.4077	21.261
Length   64, alignments in bytes  4/ 4:	15.1946	12.8289	12.6222	11.1787	20.9443
Length   64, alignments in bytes  2/ 2:	15.1829	10.1284	10.4785	11.4067	22.4969
Length   64, alignments in bytes  2/ 6:	15.4712	10.6724	11.3386	12.2061	29.5334
Length   64, alignments in bytes  6/ 2:	15.4467	10.2413	10.4436	12.019	20.517
Length   64, alignments in bytes  1/ 7:	15.5265	10.0052	10.1664	10.5902	29.9139
Length   64, alignments in bytes  7/ 1:	15.4242	10.1898	10.421	10.5739	19.8976
Length   64, alignments in bytes  3/ 4:	15.4719	10.5811	10.6827	11.0103	27.2206
Length   64, alignments in bytes  4/ 3:	15.4252	12.4015	12.6796	12.3273	20.3135
Length   64, alignments in bytes  5/ 7:	15.5093	13.8943	14.3438	12.4585	25.8071
Length   64, alignments in bytes  7/ 5:	15.4432	11.576	12.0187	10.3186	18.6335
Length   68, alignments in bytes  0/ 4:	14.5358	11.7065	11.8734	11.4896	20.4216
Length   68, alignments in bytes  4/ 0:	14.0009	12.1688	12.2316	11.7834	20.1147
Length   68, alignments in bytes  4/ 4:	14.8314	11.9132	11.9557	10.8992	19.9067
Length   68, alignments in bytes  2/ 2:	14.8346	11.9727	11.833	12.0447	24.1709
Length   68, alignments in bytes  2/ 6:	15.1719	13.0649	13.8937	11.8885	31.6285
Length   68, alignments in bytes  6/ 2:	15.4333	12.4452	12.5479	12.3419	19.4124
Length   68, alignments in bytes  1/ 7:	15.5143	12.7223	12.7253	11.9823	32.2048
Length   68, alignments in bytes  7/ 1:	15.4202	12.1289	12.1478	12.3412	18.7604
Length   68, alignments in bytes  3/ 4:	15.5037	13.4457	13.838	11.0315	29.3248
Length   68, alignments in bytes  4/ 3:	15.4391	12.1854	12.3794	12.3287	20.5105
Length   68, alignments in bytes  5/ 7:	15.5259	14.0903	13.8525	12.465	26.001
Length   68, alignments in bytes  7/ 5:	15.4546	12.1979	13.4731	12.6854	18.7468
Length   72, alignments in bytes  0/ 4:	14.8931	11.7051	12.168	11.8528	21.2169
Length   72, alignments in bytes  4/ 0:	14.3912	11.9011	12.0015	12.6783	22.785
Length   72, alignments in bytes  4/ 4:	15.1959	12.0048	11.6077	12.3434	22.6053
Length   72, alignments in bytes  2/ 2:	15.1886	11.7761	11.6412	12.3383	24.2111
Length   72, alignments in bytes  2/ 6:	15.5187	13.3521	13.4081	12.291	31.5591
Length   72, alignments in bytes  6/ 2:	15.4279	11.8768	12.0327	12.6781	21.0288
Length   72, alignments in bytes  1/ 7:	15.5309	13.3431	13.4098	12.187	31.9426
Length   72, alignments in bytes  7/ 1:	15.4435	11.8738	12.0026	10.5768	20.5298
Length   72, alignments in bytes  3/ 4:	15.4895	12.5481	13.1429	12.6023	29.223
Length   72, alignments in bytes  4/ 3:	15.4546	12.2115	11.8689	12.682	21.8506
Length   72, alignments in bytes  5/ 7:	15.5312	12.5659	13.1531	12.4033	27.5836
Length   72, alignments in bytes  7/ 5:	15.4452	11.8892	12.0002	10.5544	20.3495
Length   76, alignments in bytes  0/ 4:	16.7433	11.5948	11.5483	12.1127	23.0161
Length   76, alignments in bytes  4/ 0:	14.3865	12.4493	12.5618	10.4458	22.0303
Length   76, alignments in bytes  4/ 4:	15.1965	12.1989	12.3473	10.3164	21.8843
Length   76, alignments in bytes  2/ 2:	15.1606	12.254	11.6278	12.3444	26.3826
Length   76, alignments in bytes  2/ 6:	15.52	12.5632	12.73	12.1642	34.9821
Length   76, alignments in bytes  6/ 2:	15.4351	13.7318	12.5345	12.6233	20.4366
Length   76, alignments in bytes  1/ 7:	15.5068	12.5211	12.7152	12.1271	34.2888
Length   76, alignments in bytes  7/ 1:	15.4601	12.4508	12.5393	11.0698	19.8713
Length   76, alignments in bytes  3/ 4:	15.5242	12.5199	13.1195	10.9856	31.4241
Length   76, alignments in bytes  4/ 3:	15.4167	12.0812	12.3993	10.5414	21.9301
Length   76, alignments in bytes  5/ 7:	15.4896	14.0558	13.9999	11.8726	27.8468
Length   76, alignments in bytes  7/ 5:	15.4427	12.201	12.4187	11.431	19.8097
Length   80, alignments in bytes  0/ 4:	14.9155	11.6887	11.9	10.6661	23.1147
Length   80, alignments in bytes  4/ 0:	14.3296	12.1425	12.4231	11.3312	24.2882
Length   80, alignments in bytes  4/ 4:	15.1937	12.3025	11.6707	11.511	24.2682
Length   80, alignments in bytes  2/ 2:	15.1783	12.2645	11.6599	12.0885	25.6664
Length   80, alignments in bytes  2/ 6:	15.5046	13.3224	13.4081	12.8011	33.6309
Length   80, alignments in bytes  6/ 2:	15.45	12.194	12.4172	12.2246	22.8314
Length   80, alignments in bytes  1/ 7:	15.4962	13.3428	13.4169	11.7114	34.0742
Length   80, alignments in bytes  7/ 1:	15.4271	12.0917	12.4148	11.4342	21.5859
Length   80, alignments in bytes  3/ 4:	15.4866	12.4471	13.1754	11.3678	31.2523
Length   80, alignments in bytes  4/ 3:	15.443	12.3207	11.8585	12.4932	23.9061
Length   80, alignments in bytes  5/ 7:	15.5269	12.5402	13.1741	12.8934	29.584
Length   80, alignments in bytes  7/ 5:	15.4363	12.1143	12.4137	11.4508	21.4248
Length   84, alignments in bytes  0/ 4:	14.8778	11.6447	11.2051	12.3202	25.0603
