                            	generic_strncat	__strncat_avx2	__strncat_evex	__strncat_sse2_unaligned	__strncat_generic
Length  128/ 128, alignment  4/ 0, N    8:	24.3813	22.3491	22.9905	21.0994	24.4773
Length  128/  32, alignment  0/ 0, N    8:	24.3007	22.7324	23.0967	21.1579	24.1314
Length  128/  32, alignment  4/ 0, N    8:	23.8704	22.2568	22.5841	21.0797	24.4657
Length  256/ 256, alignment  0/ 0, N    8:	27.5928	22.3566	23.0919	21.078	27.7382
Length  256/ 256, alignment  3/ 2, N    8:	27.5772	22.3518	23.0959	21.0764	27.6975
Length  256/  64, alignment  0/ 0, N    8:	24.301	22.3533	23.3341	21.7097	25.0241
Length  256/  64, alignment  3/ 2, N    8:	24.9888	22.9829	23.5241	21.724	24.4588
Length  512/ 512, alignment  0/ 0, N    8:	27.6628	22.356	23.2195	24.0578	27.5841
Length  512/ 512, alignment  2/ 4, N    8:	27.5416	22.3529	23.1365	24.3242	27.8559
Length  512/ 128, alignment  0/ 0, N    8:	25.0189	22.8736	23.5259	21.5769	24.8655
Length  512/ 128, alignment  2/ 4, N    8:	25.0469	22.9423	23.525	21.5755	24.9948
Length 1024/1024, alignment  0/ 0, N    8:	30.0605	25.756	28.9343	37.1626	30.7756
Length 1024/1024, alignment  1/ 6, N    8:	32.7777	26.3263	29.6689	37.6979	30.775
Length 1024/ 256, alignment  0/ 0, N    8:	28.9446	23.4178	24.0976	22.0781	29.6065
Length 1024/ 256, alignment  1/ 6, N    8:	28.8643	23.4193	24.0963	22.0794	28.9254
Length   16/   1, alignment  1/ 2, N    8:	24.8401	23.0103	23.6329	21.4254	24.878
Length   16/   1, alignment  2/ 1, N    8:	24.8666	22.9253	23.6303	21.4171	24.8934
Length   16/  10, alignment  1/ 1, N    8:	24.8858	22.7856	22.8719	20.9301	24.3094
Length   32/   1, alignment  2/ 4, N    8:	24.35	22.2174	22.8717	20.9188	24.1464
Length   32/   1, alignment  4/ 2, N    8:	24.2187	21.7118	22.3489	20.4366	23.8419
Length   32/  10, alignment  2/ 2, N    8:	23.8242	21.7118	22.3491	20.4386	24.0871
Length   64/   1, alignment  3/ 6, N    8:	23.8089	21.7115	22.3493	20.4747	24.1385
Length   64/   1, alignment  6/ 3, N    8:	23.7754	21.7112	22.3502	20.4349	23.8295
Length   64/  10, alignment  3/ 3, N    8:	23.704	21.7117	22.3497	20.4564	23.8237
Length  128/   1, alignment  4/ 0, N    8:	23.7379	21.7791	22.3505	20.436	23.8275
Length  128/   1, alignment  0/ 4, N    8:	23.7149	21.2295	21.8536	20.0023	23.4547
Length  128/  10, alignment  4/ 4, N    8:	23.6718	21.712	22.3522	20.4413	23.7554
Length  256/   1, alignment  5/ 2, N    8:	23.7381	21.7832	22.3524	20.434	23.8221
Length  256/   1, alignment  2/ 5, N    8:	23.2396	21.2297	21.8528	20.021	23.2549
Length  256/  10, alignment  5/ 5, N    8:	23.2249	21.2297	21.8531	20.0079	23.1615
Length  512/   1, alignment  6/ 4, N    8:	23.2094	21.3948	22.4199	20.4347	23.8165
Length  512/   1, alignment  4/ 6, N    8:	23.7232	21.7111	22.3504	20.4731	23.812
Length  512/  10, alignment  6/ 6, N    8:	23.7653	21.7112	22.3505	20.4569	23.7602
Length 1024/   1, alignment  7/ 6, N    8:	23.7455	21.7112	22.2293	20.0326	23.2711
Length 1024/   1, alignment  6/ 7, N    8:	23.1952	21.2295	22.4426	20.462	23.7412
Length 1024/  10, alignment  7/ 7, N    8:	23.7366	21.7117	22.3519	20.4389	23.2449
Length    2/   2, alignment  0/ 2, N   32:	23.1238	21.5453	22.0291	20.0832	23.1248
Length    4/   4, alignment  0/ 0, N   32:	23.26	21.2326	22.5996	20.5273	23.8694
Length    4/   4, alignment  4/ 0, N   32:	23.8796	22.0309	22.4603	20.5628	24.095
Length    8/   8, alignment  0/ 0, N   32:	23.7521	21.7568	22.7348	20.5349	23.7294
Length    8/   8, alignment  0/ 0, N   32:	23.7137	21.758	22.5343	20.4823	23.8156
Length   16/  16, alignment  0/ 0, N   32:	23.8299	21.713	22.3523	21.9198	23.8358
Length   16/  16, alignment  7/ 2, N   32:	23.5389	21.3076	21.8604	22.2033	23.2255
Length   16/   4, alignment  0/ 0, N   32:	23.2411	21.2295	21.9595	20.6944	23.3655
Length   16/   4, alignment  7/ 2, N   32:	23.299	21.6468	22.3518	21.1256	24.0574
Length   32/  32, alignment  0/ 0, N   32:	24.2718	23.0086	23.63	22.5307	23.9119
Length   32/  32, alignment  6/ 4, N   32:	28.2048	25.1269	25.939	25.1161	28.8357
Length   32/   8, alignment  0/ 0, N   32:	23.8097	21.7152	22.3542	21.2472	23.8361
Length   32/   8, alignment  6/ 4, N   32:	23.8295	21.7126	23.3262	21.1599	23.6211
Length   64/  64, alignment  0/ 0, N   32:	23.9189	21.8653	22.4845	21.2943	23.8192
Length   64/  64, alignment  5/ 6, N   32:	23.8982	21.8538	22.4773	21.28	24.1645
Length   64/  16, alignment  0/ 0, N   32:	23.7768	21.7124	22.4299	22.0338	23.873
Length   64/  16, alignment  5/ 6, N   32:	23.8553	21.7114	22.3495	22.0547	23.8517
Length  128/ 128, alignment  0/ 0, N   32:	24.3471	22.6336	23.2085	21.773	24.4418
Length  128/ 128, alignment  4/ 0, N   32:	24.5537	22.6783	23.4778	21.7648	24.4482
Length  128/  32, alignment  0/ 0, N   32:	24.3148	23.0254	23.6292	22.4196	24.2686
Length  128/  32, alignment  4/ 0, N   32:	24.3825	22.994	23.6281	22.461	24.3929
Length  256/ 256, alignment  0/ 0, N   32:	28.3838	22.6464	23.1123	21.7582	28.2922
Length  256/ 256, alignment  3/ 2, N   32:	28.3915	22.6335	23.0384	22.034	29.198
Length  256/  64, alignment  0/ 0, N   32:	24.9893	22.8721	23.5248	22.2736	25.0014
Length  256/  64, alignment  3/ 2, N   32:	25.0969	22.5936	22.9895	21.7649	24.4579
Length  512/ 512, alignment  0/ 0, N   32:	28.9309	22.5347	23.005	25.8097	29.0377
Length  512/ 512, alignment  2/ 4, N   32:	28.7888	22.8936	23.565	26.377	29.4906
Length  512/ 128, alignment  0/ 0, N   32:	25.0431	23.2193	23.8726	22.2707	24.8936
Length  512/ 128, alignment  2/ 4, N   32:	25.2387	23.7577	24.4432	22.7941	25.6329
Length 1024/1024, alignment  0/ 0, N   32:	28.7672	25.0276	28.6167	38.2819	29.443
Length 1024/1024, alignment  1/ 6, N   32:	29.4491	25.5023	29.2456	38.8019	30.394
Length 1024/ 256, alignment  0/ 0, N   32:	30.2758	23.9369	24.3193	22.789	30.1681
Length 1024/ 256, alignment  1/ 6, N   32:	29.8351	23.6596	24.2053	22.7879	29.8854
Length   16/   1, alignment  1/ 2, N   32:	24.9981	22.749	23.5286	22.2592	24.9568
Length   16/   1, alignment  2/ 1, N   32:	24.953	22.7462	23.4157	22.2513	24.486
Length   16/  10, alignment  1/ 1, N   32:	24.5725	22.2179	22.9042	21.6536	24.4326
Length   32/   1, alignment  2/ 4, N   32:	24.4039	22.2172	22.8733	21.726	24.3423
Length   32/   1, alignment  4/ 2, N   32:	24.4002	22.2166	22.8711	21.7029	24.3938
Length   32/  10, alignment  2/ 2, N   32:	24.4499	22.2183	22.858	21.2107	23.7293
Length   64/   1, alignment  3/ 6, N   32:	23.8655	21.7116	22.3518	21.2378	23.7156
Length   64/   1, alignment  6/ 3, N   32:	23.7761	21.7123	22.3521	21.2125	23.8452
Length   64/  10, alignment  3/ 3, N   32:	23.7474	21.7751	21.8533	20.7527	23.2113
Length  128/   1, alignment  4/ 0, N   32:	23.4524	21.7125	22.3526	21.1388	23.7532
Length  128/   1, alignment  0/ 4, N   32:	23.5692	21.2292	21.855	20.8174	23.709
Length  128/  10, alignment  4/ 4, N   32:	23.9945	21.7116	22.3518	21.229	23.7934
Length  256/   1, alignment  5/ 2, N   32:	23.7605	21.7126	22.3515	21.1407	24.3603
Length  256/   1, alignment  2/ 5, N   32:	23.7874	21.7113	22.3503	21.2114	23.3126
Length  256/  10, alignment  5/ 5, N   32:	23.2948	21.2294	21.8535	20.7707	23.3022
Length  512/   1, alignment  6/ 4, N   32:	23.2296	21.2296	22.4342	21.1276	23.7399
Length  512/   1, alignment  4/ 6, N   32:	23.7803	21.7119	22.3518	21.3117	23.821
Length  512/  10, alignment  6/ 6, N   32:	23.7824	21.7123	22.3496	21.2382	24.1494
Length 1024/   1, alignment  7/ 6, N   32:	23.8571	21.7114	22.3509	21.2417	23.7379
Length 1024/   1, alignment  6/ 7, N   32:	23.8308	21.7123	22.3515	20.9784	23.4144
Length 1024/  10, alignment  7/ 7, N   32:	23.2529	21.2296	21.8539	20.7576	23.3019
Length    2/   2, alignment  0/ 2, N  128:	23.1042	21.351	22.3521	20.5254	23.6363
Length    4/   4, alignment  0/ 0, N  128:	23.7408	21.7729	22.3533	20.5204	23.317
Length    4/   4, alignment  4/ 0, N  128:	23.2383	21.3072	22.1201	20.0726	23.488
Length    8/   8, alignment  0/ 0, N  128:	23.2718	21.2298	22.0851	20.5027	24.0119
Length    8/   8, alignment  0/ 0, N  128:	23.9868	22.1103	22.3522	20.4651	23.8096
Length   16/  16, alignment  0/ 0, N  128:	23.7417	21.335	21.9335	20.9225	23.6302
Length   16/  16, alignment  7/ 2, N  128:	23.821	21.8536	22.5117	21.4787	23.8508
Length   16/   4, alignment  0/ 0, N  128:	24.1255	21.852	22.4538	20.6081	23.9741
Length   16/   4, alignment  7/ 2, N  128:	23.8946	21.8175	22.3707	20.5245	23.7622
Length   32/  32, alignment  0/ 0, N  128:	24.4041	23.7434	24.8165	23.4944	24.3984
Length   32/  32, alignment  6/ 4, N  128:	28.8461	25.5444	26.3434	25.8089	29.2682
Length   32/   8, alignment  0/ 0, N  128:	23.7894	22.5565	22.9926	21.9413	23.8648
Length   32/   8, alignment  6/ 4, N  128:	23.772	22.4809	23.1006	22.5072	23.7648
Length   64/  64, alignment  0/ 0, N  128:	24.6154	24.2717	24.9392	24.7729	24.493
Length   64/  64, alignment  5/ 6, N  128:	27.7897	28.2922	29.2481	28.1065	27.7946
Length   64/  16, alignment  0/ 0, N  128:	27.1034	27.7813	26.5858	24.4427	27.1319
Length   64/  16, alignment  5/ 6, N  128:	26.996	28.0478	28.2795	26.7211	27.8116
Length  128/ 128, alignment  0/ 0, N  128:	26.3771	26.3611	27.3632	27.9584	26.3078
Length  128/ 128, alignment  4/ 0, N  128:	26.6807	30.1639	30.8241	32.0961	26.6695
Length  128/  32, alignment  0/ 0, N  128:	27.4634	26.2063	27.0983	26.9965	27.4766
Length  128/  32, alignment  4/ 0, N  128:	27.7555	30.3271	30.8645	31.8349	27.7458
Length  256/ 256, alignment  0/ 0, N  128:	30.3972	26.3465	27.1005	27.9348	30.0704
Length  256/ 256, alignment  3/ 2, N  128:	32.0045	30.8981	31.8275	32.8778	31.9398
Length  256/  64, alignment  0/ 0, N  128:	26.3025	26.4097	26.9753	27.3608	26.7209
Length  256/  64, alignment  3/ 2, N  128:	29.2357	31.7629	32.3354	33.5305	29.0107
Length  512/ 512, alignment  0/ 0, N  128:	30.8771	27.7903	27.6214	34.8612	31.3138
Length  512/ 512, alignment  2/ 4, N  128:	32.4459	32.3392	32.5563	39.4614	32.4454
Length  512/ 128, alignment  0/ 0, N  128:	26.974	27.4045	27.846	28.5425	27.0262
Length  512/ 128, alignment  2/ 4, N  128:	28.859	31.556	32.3119	32.4814	28.9306
Length 1024/1024, alignment  0/ 0, N  128:	32.7856	32.6647	33.601	47.7719	32.8584
Length 1024/1024, alignment  1/ 6, N  128:	33.7241	36.0383	34.8411	50.8194	33.9196
Length 1024/ 256, alignment  0/ 0, N  128:	31.2102	26.9367	28.5983	28.5866	32.0385
Length 1024/ 256, alignment  1/ 6, N  128:	32.6826	31.644	32.4322	33.4252	32.8394
Length   16/   1, alignment  1/ 2, N  128:	25.2681	23.4529	24.1925	22.1086	25.3334
Length   16/   1, alignment  2/ 1, N  128:	24.9787	22.9429	23.5923	21.5908	25.0139
Length   16/  10, alignment  1/ 1, N  128:	24.987	22.8961	23.4561	21.6613	24.4242
Length   32/   1, alignment  2/ 4, N  128:	24.2811	22.8953	23.6378	23.0736	24.5383
Length   32/   1, alignment  4/ 2, N  128:	24.356	23.105	23.5237	23.037	24.4865
Length   32/  10, alignment  2/ 2, N  128:	24.2823	22.9704	23.7257	23.0999	24.2881
Length   64/   1, alignment  3/ 6, N  128:	27.8736	26.4435	27.5736	25.8361	27.6761
Length   64/   1, alignment  6/ 3, N  128:	27.6901	26.4502	27.1845	25.089	27.018
Length   64/  10, alignment  3/ 3, N  128:	27.136	25.9218	26.5895	25.2094	27.3996
Length  128/   1, alignment  4/ 0, N  128:	28.8809	28.7566	29.409	29.7601	28.5117
Length  128/   1, alignment  0/ 4, N  128:	28.3283	29.1024	28.9334	28.297	27.9861
Length  128/  10, alignment  4/ 4, N  128:	27.907	28.7423	29.9962	30.8779	28.5807
Length  256/   1, alignment  5/ 2, N  128:	28.6097	29.4773	30.091	31.7878	28.754
Length  256/   1, alignment  2/ 5, N  128:	28.2636	30.2259	32.6714	31.2388	28.8513
Length  256/  10, alignment  5/ 5, N  128:	28.664	29.7977	30.0579	31.5255	28.6865
Length  512/   1, alignment  6/ 4, N  128:	28.3481	30.104	30.7122	31.7043	28.4408
Length  512/   1, alignment  4/ 6, N  128:	28.4346	28.765	29.6042	31.6204	77.1497
Length  512/  10, alignment  6/ 6, N  128:	30.6886	32.762	31.6365	33.1308	28.8214
Length 1024/   1, alignment  7/ 6, N  128:	28.7817	26.4849	27.5848	28.5076	28.7393
Length 1024/   1, alignment  6/ 7, N  128:	28.2028	29.7678	30.057	45.09	28.8455
Length 1024/  10, alignment  7/ 7, N  128:	28.5464	29.8327	30.0625	38.5606	28.707
Length    2/   2, alignment  0/ 2, N  512:	24.1797	22.222	22.8854	20.4986	23.6278
Length    4/   4, alignment  0/ 0, N  512:	23.7876	22.231	23.058	21.0015	24.3765
Length    4/   4, alignment  4/ 0, N  512:	24.2919	22.3088	22.9824	20.9831	24.3349
Length    8/   8, alignment  0/ 0, N  512:	24.3599	22.2927	22.8722	21.0007	24.3382
Length    8/   8, alignment  0/ 0, N  512:	24.3355	21.7127	22.3493	20.5463	23.6992
Length   16/  16, alignment  0/ 0, N  512:	23.8398	21.8193	22.5124	21.3021	24.1427
Length   16/  16, alignment  7/ 2, N  512:	23.8398	21.8556	22.5309	21.5027	23.8508
Length   16/   4, alignment  0/ 0, N  512:	23.8197	21.8557	22.429	20.5887	23.7928
Length   16/   4, alignment  7/ 2, N  512:	23.7541	21.7917	22.1978	20.1388	23.343
Length   32/  32, alignment  0/ 0, N  512:	23.935	23.2026	24.2657	22.8678	23.8542
Length   32/  32, alignment  6/ 4, N  512:	28.2311	24.9773	25.7535	25.5916	28.9
Length   32/   8, alignment  0/ 0, N  512:	23.7526	22.5526	23.1977	21.94	23.8354
Length   32/   8, alignment  6/ 4, N  512:	23.8058	22.3925	23.1189	22.5001	23.7635
Length   64/  64, alignment  0/ 0, N  512:	24.5137	24.2702	24.9466	24.9007	24.4379
Length   64/  64, alignment  5/ 6, N  512:	27.665	29.3755	29.1671	28.064	27.8101
Length   64/  16, alignment  0/ 0, N  512:	27.6747	27.6175	26.7466	24.4998	26.8219
Length   64/  16, alignment  5/ 6, N  512:	26.821	27.7872	28.2128	26.934	27.1406
Length  128/ 128, alignment  0/ 0, N  512:	26.2971	25.6032	26.4348	28.5291	26.537
Length  128/ 128, alignment  4/ 0, N  512:	27.0043	28.4517	29.2907	31.926	26.9177
Length  128/  32, alignment  0/ 0, N  512:	28.1743	27.2265	27.0663	28.9035	28.1198
Length  128/  32, alignment  4/ 0, N  512:	28.1892	31.0222	31.9654	31.8138	28.3366
Length  256/ 256, alignment  0/ 0, N  512:	35.1379	30.1529	31.1415	33.3812	35.2859
Length  256/ 256, alignment  3/ 2, N  512:	39.1498	35.0956	35.8252	37.2665	39.6066
Length  256/  64, alignment  0/ 0, N  512:	32.9771	31.1839	32.7542	32.758	33.4665
Length  256/  64, alignment  3/ 2, N  512:	36.4948	35.179	35.8156	37.0066	36.7528
Length  512/ 512, alignment  0/ 0, N  512:	41.944	33.5665	34.6822	48.5125	42.004
Length  512/ 512, alignment  2/ 4, N  512:	52.6985	44.7596	46.278	54.1673	53.1944
Length  512/ 128, alignment  0/ 0, N  512:	40.4713	33.91	34.5849	39.2815	40.3396
Length  512/ 128, alignment  2/ 4, N  512:	47.0786	44.6081	45.4579	48.8143	46.9227
Length 1024/1024, alignment  0/ 0, N  512:	52.0901	41.1337	42.7529	61.4438	49.202
Length 1024/1024, alignment  1/ 6, N  512:	52.0884	47.6823	47.2805	64.5219	50.8837
Length 1024/ 256, alignment  0/ 0, N  512:	49.642	34.0222	34.7162	43.0804	49.2951
Length 1024/ 256, alignment  1/ 6, N  512:	60.5304	44.5637	45.2477	49.2217	59.8993
Length   16/   1, alignment  1/ 2, N  512:	25.5963	23.4538	24.1259	22.1114	25.5805
Length   16/   1, alignment  2/ 1, N  512:	25.6202	23.5053	24.1285	22.1029	25.5963
Length   16/  10, alignment  1/ 1, N  512:	25.7332	23.5136	23.4191	21.5779	25.2236
Length   32/   1, alignment  2/ 4, N  512:	24.8506	23.5541	24.2898	23.4946	24.2471
Length   32/   1, alignment  4/ 2, N  512:	24.2635	22.9126	23.5236	23.0434	24.2596
Length   32/  10, alignment  2/ 2, N  512:	24.4251	23.0108	23.6537	23.0752	24.3282
Length   64/   1, alignment  3/ 6, N  512:	27.6165	26.5673	27.2639	25.3075	27.0785
Length   64/   1, alignment  6/ 3, N  512:	26.821	26.5007	27.1629	25.8736	27.0128
Length   64/  10, alignment  3/ 3, N  512:	26.8208	25.9203	26.7144	25.1978	27.0765
Length  128/   1, alignment  4/ 0, N  512:	27.9832	30.2046	30.7135	31.2698	27.9666
Length  128/   1, alignment  0/ 4, N  512:	28.2101	27.4672	28.1022	30.5749	27.9358
Length  128/  10, alignment  4/ 4, N  512:	28.0849	29.6025	30.1506	30.4341	28.6984
Length  256/   1, alignment  5/ 2, N  512:	34.5101	32.4735	33.3052	34.484	34.5493
Length  256/   1, alignment  2/ 5, N  512:	35.2574	34.7302	35.8047	35.7112	34.5283
Length  256/  10, alignment  5/ 5, N  512:	34.6256	34.7302	35.3599	36.1275	34.741
Length  512/   1, alignment  6/ 4, N  512:	44.0864	42.1381	42.798	47.2872	44.227
Length  512/   1, alignment  4/ 6, N  512:	44.7617	41.6228	42.3476	46.1997	46.1691
Length  512/  10, alignment  6/ 6, N  512:	45.9397	42.9343	43.2634	47.3312	45.6489
Length 1024/   1, alignment  7/ 6, N  512:	41.8853	34.0651	34.6203	40.1802	41.857
Length 1024/   1, alignment  6/ 7, N  512:	46.0742	42.4806	43.1007	46.8363	45.5559
Length 1024/  10, alignment  7/ 7, N  512:	45.5343	42.4155	43.0803	46.7332	46.0645
Length    2/   2, alignment  0/ 2, N 2048:	24.7549	22.7509	23.7503	21.5263	24.7928
Length    4/   4, alignment  0/ 0, N 2048:	24.8462	22.8884	23.6075	21.5082	24.8988
Length    4/   4, alignment  4/ 0, N 2048:	24.8994	22.8295	23.8368	21.7255	24.9723
Length    8/   8, alignment  0/ 0, N 2048:	24.8875	22.7455	23.0687	20.9908	24.3177
Length    8/   8, alignment  0/ 0, N 2048:	24.5544	22.2169	22.8715	20.7246	23.987
Length   16/  16, alignment  0/ 0, N 2048:	23.8362	21.8322	23.2971	21.4378	23.9242
Length   16/  16, alignment  7/ 2, N 2048:	23.8805	21.8572	22.4308	21.4767	23.8212
Length   16/   4, alignment  0/ 0, N 2048:	23.9015	21.8533	22.4315	20.6039	23.7876
Length   16/   4, alignment  7/ 2, N 2048:	23.7802	21.7917	23.0804	20.8199	23.7843
Length   32/  32, alignment  0/ 0, N 2048:	24.4041	23.8834	24.6716	23.4179	24.4081
Length   32/  32, alignment  6/ 4, N 2048:	28.8666	25.5421	26.1827	25.3996	28.2464
Length   32/   8, alignment  0/ 0, N 2048:	23.2163	22.0837	23.0996	21.9391	23.8095
Length   32/   8, alignment  6/ 4, N 2048:	23.7983	22.4848	23.1019	22.497	23.7941
Length   64/  64, alignment  0/ 0, N 2048:	24.4677	24.2706	24.9445	24.8965	24.7056
Length   64/  64, alignment  5/ 6, N 2048:	27.8959	29.0202	29.1239	28.3303	28.554
Length   64/  16, alignment  0/ 0, N 2048:	27.4435	28.1024	27.0533	24.9033	27.6054
Length   64/  16, alignment  5/ 6, N 2048:	27.4459	28.4826	28.8709	27.4224	27.445
Length  128/ 128, alignment  0/ 0, N 2048:	26.8691	26.1987	26.8545	29.1961	26.5293
Length  128/ 128, alignment  4/ 0, N 2048:	26.3491	27.9033	28.6141	30.8967	26.2912
Length  128/  32, alignment  0/ 0, N 2048:	28.5227	26.3674	26.9357	28.826	28.2432
