                       	generic_stpcpy	__stpcpy_avx2	__stpcpy_evex	__stpcpy_sse2_unaligned	__stpcpy_sse2
Length    8, alignments in bytes  0/ 0:	23.1523	20.2599	21.1597	6.01099	5.89624
Length    8, alignments in bytes  0/ 0:	23.1689	20.2584	21.1647	6.02856	5.88086
Length    9, alignments in bytes  0/ 0:	23.2034	20.2562	21.142	7.13257	6.67468
Length    9, alignments in bytes  0/ 0:	23.1519	20.2594	21.0363	7.11633	6.5459
Length    9, alignments in bytes  0/ 1:	23.1371	20.2552	21.0345	7.47009	7.26624
Length    9, alignments in bytes  1/ 0:	23.073	20.2584	21.0439	7.41467	17.0524
Length   10, alignments in bytes  0/ 0:	23.1405	20.2567	21.0427	7.51331	7.51819
Length   10, alignments in bytes  0/ 0:	23.2034	20.4448	21.9503	8.12329	7.93958
Length   10, alignments in bytes  0/ 2:	32.7058	20.2596	21.1353	7.39111	8.06335
Length   10, alignments in bytes  2/ 0:	30.8633	20.2565	21.156	7.29333	15.0582
Length   11, alignments in bytes  0/ 0:	30.9077	20.4005	20.676	6.74146	8.0708
Length   11, alignments in bytes  0/ 0:	30.156	19.7974	20.6671	7.17322	10.7035
Length   11, alignments in bytes  0/ 3:	32.6251	19.7943	20.6531	7.224	8.59949
Length   11, alignments in bytes  3/ 0:	30.1769	19.7996	20.6716	7.12646	15.0566
Length   12, alignments in bytes  0/ 0:	30.1729	19.7963	20.6849	7.3606	8.9552
Length   12, alignments in bytes  0/ 0:	30.1605	19.8	20.6825	7.36328	8.95496
Length   12, alignments in bytes  0/ 4:	30.2159	19.7944	20.6765	7.3833	8.95544
Length   12, alignments in bytes  4/ 0:	30.1644	19.7976	20.6824	7.1272	11.5483
Length   13, alignments in bytes  0/ 0:	30.1548	19.7954	20.6533	7.36804	11.6399
Length   13, alignments in bytes  0/ 0:	30.1981	19.7996	20.6676	7.35645	11.6625
Length   13, alignments in bytes  0/ 5:	30.2124	19.7938	20.5602	7.37451	10.3542
Length   13, alignments in bytes  5/ 0:	30.213	19.8	20.5627	7.12988	12.6844
Length   14, alignments in bytes  0/ 0:	30.1971	19.7955	23.2643	7.3468	12.7935
Length   14, alignments in bytes  0/ 0:	30.2034	19.7942	20.6589	7.35242	12.7699
Length   14, alignments in bytes  0/ 6:	30.2043	19.7976	20.6812	7.37891	12.1329
Length   14, alignments in bytes  6/ 0:	30.1779	19.7991	20.6693	7.12341	13.4377
Length   15, alignments in bytes  0/ 0:	30.0782	19.7949	20.6777	5.1239	12.1506
Length   15, alignments in bytes  0/ 0:	30.0422	20.9342	22.0018	7.93335	15.3101
Length   15, alignments in bytes  0/ 7:	33.2385	21.5956	21.978	7.8584	13.9556
Length   15, alignments in bytes  7/ 0:	37.3776	20.8904	20.6711	5.11047	13.7482
Length   16, alignments in bytes  0/ 0:	30.4204	19.3593	19.9847	5.63403	7.0177
Length   16, alignments in bytes  7/ 2:	33.7457	19.3573	19.9808	5.97644	13.5837
Length   32, alignments in bytes  0/ 0:	31.4813	6.75916	6.97791	8.08325	9.79602
Length   32, alignments in bytes  6/ 4:	31.486	6.26025	6.69617	10.8054	15.3319
Length   64, alignments in bytes  0/ 0:	32.3671	7.52148	9.13562	9.19556	15.522
Length   64, alignments in bytes  5/ 6:	33.6405	19.4003	19.9716	12.4409	24.8757
Length  128, alignments in bytes  0/ 0:	34.8022	8.97815	10.6305	13.8602	26.7124
Length  128, alignments in bytes  4/ 0:	34.8666	18.1229	19.9105	15.6646	34.5464
Length  256, alignments in bytes  0/ 0:	36.0903	14.4269	16.6357	16.42	51.7188
Length  256, alignments in bytes  3/ 2:	36.6349	14.3927	17.5554	18.3584	58.6405
Length  512, alignments in bytes  0/ 0:	41.9723	18.1445	21.5339	34.625	103.755
Length  512, alignments in bytes  2/ 4:	48.2642	21.0793	23.0432	27.4993	147.724
Length 1024, alignments in bytes  0/ 0:	57.9595	27.1014	28.8612	48.5575	230.654
Length 1024, alignments in bytes  1/ 6:	71.2366	40.076	41.0909	52.5229	316.423
Length   16, alignments in bytes  1/ 2:	36.1213	20.2672	20.9236	6.12695	17.3138
Length   16, alignments in bytes  2/ 1:	35.3254	20.257	20.9097	6.18335	15.1935
Length   16, alignments in bytes  1/ 1:	35.3469	20.2594	20.9114	5.88562	14.6459
Length   16, alignments in bytes  1/ 1:	35.3087	20.2579	20.9117	5.89551	14.7662
Length   32, alignments in bytes  2/ 4:	37.1584	8.76453	8.5769	11.494	21.8857
Length   32, alignments in bytes  4/ 2:	36.9686	6.55408	6.99194	11.6897	16.5051
Length   32, alignments in bytes  2/ 2:	37.1282	8.13818	8.04053	11.406	16.6494
Length   32, alignments in bytes  2/ 2:	37.125	8.13123	8.04248	11.4093	16.6578
Length   64, alignments in bytes  3/ 6:	35.2269	10.1517	10.3151	11.7653	29.3409
Length   64, alignments in bytes  6/ 3:	35.2096	20.3448	20.927	12.3293	21.1652
Length   64, alignments in bytes  3/ 3:	36.683	9.61938	10.6967	9.92749	22.8308
Length   64, alignments in bytes  3/ 3:	35.2292	9.40527	9.86243	9.85779	22.806
Length  128, alignments in bytes  4/ 0:	36.4745	18.6539	19.5988	14.8247	34.6041
Length  128, alignments in bytes  0/ 4:	36.5221	10.8254	13.7196	14.4835	36.8208
Length  128, alignments in bytes  4/ 4:	35.6077	17.6863	18.7362	14.333	41.8157
Length  128, alignments in bytes  4/ 4:	36.8416	17.6532	18.5901	14.3926	34.5881
Length  256, alignments in bytes  5/ 2:	32.403	20.4144	19.7946	20.1488	60.0922
Length  256, alignments in bytes  2/ 5:	34.7744	17.1399	21.0626	20.1676	82.6787
Length  256, alignments in bytes  5/ 5:	34.1858	20.4253	20.4467	18.4144	60.068
Length  256, alignments in bytes  5/ 5:	34.2209	20.7839	20.4626	18.4277	59.9662
Length  512, alignments in bytes  6/ 4:	39.7296	24.401	27.9369	38.6763	139.824
Length  512, alignments in bytes  4/ 6:	50.4712	26.1884	26.286	27.4935	153.111
Length  512, alignments in bytes  6/ 6:	47.6461	25.8839	31.9037	35.5126	145.971
Length  512, alignments in bytes  6/ 6:	48.4629	24.4982	23.8809	27.5359	114.401
Length 1024, alignments in bytes  7/ 6:	55.2115	39.2471	35.5392	46.9886	239.464
Length 1024, alignments in bytes  6/ 7:	69.8115	39.2875	38.1342	48.2845	313.673
Length 1024, alignments in bytes  7/ 7:	64.6674	37.5731	32.0338	49.5406	237.171
Length 1024, alignments in bytes  7/ 7:	65.6169	31.7439	31.9438	50.1954	238.768
Length   16, alignments in bytes  0/ 4:	32.9865	20.7489	21.4152	6.33057	9.77454
Length   16, alignments in bytes  4/ 0:	36.113	20.7415	21.4097	7.00183	16.0696
Length   16, alignments in bytes  4/ 4:	37.0356	21.2485	21.931	6.17957	15.4473
Length   16, alignments in bytes  2/ 2:	37.0405	21.248	21.931	6.16907	15.5476
Length   16, alignments in bytes  2/ 6:	37.0381	21.2451	21.9325	6.42004	19.0405
Length   16, alignments in bytes  6/ 2:	37.0743	21.2458	22.0457	6.32971	16.0299
Length   16, alignments in bytes  1/ 7:	36.1537	20.7399	21.4091	6.29126	19.1353
Length   16, alignments in bytes  7/ 1:	36.1475	20.7402	21.4083	6.35046	14.6237
Length   16, alignments in bytes  3/ 4:	36.1592	20.7391	21.4092	6.30347	15.4216
Length   16, alignments in bytes  4/ 3:	36.1763	20.7397	21.4087	6.37024	14.7019
Length   16, alignments in bytes  5/ 7:	36.1594	20.7395	21.4087	6.27991	15.0796
Length   16, alignments in bytes  7/ 5:	35.3418	20.2577	20.911	6.22266	14.0037
Length   20, alignments in bytes  0/ 4:	30.7432	20.2596	20.9122	8.87476	11.8916
Length   20, alignments in bytes  4/ 0:	35.2648	20.2568	20.9106	6.33484	13.9219
Length   20, alignments in bytes  4/ 4:	35.3292	20.2572	20.9099	7.02917	13.2034
Length   20, alignments in bytes  2/ 2:	35.3168	20.2582	20.9117	7.0415	18.9631
Length   20, alignments in bytes  2/ 6:	35.3618	20.2565	20.9097	7.68738	19.9662
Length   20, alignments in bytes  6/ 2:	35.3204	20.2552	20.9099	6.31677	13.5588
Length   20, alignments in bytes  1/ 7:	35.3608	20.2582	20.9106	7.68958	20.5624
Length   20, alignments in bytes  7/ 1:	35.0111	19.7964	20.4344	7.15857	13.2388
Length   20, alignments in bytes  3/ 4:	34.5247	19.7976	20.4354	7.89209	16.5598
Length   20, alignments in bytes  4/ 3:	34.5117	19.7966	20.4363	7.19324	13.5184
Length   20, alignments in bytes  5/ 7:	34.5131	19.7946	20.4349	7.8988	14.6357
Length   20, alignments in bytes  7/ 5:	34.517	19.796	20.4342	7.172	12.8007
Length   24, alignments in bytes  0/ 4:	30.0411	19.796	20.436	7.9054	11.2731
Length   24, alignments in bytes  4/ 0:	34.516	19.7963	20.438	7.19666	16.1532
Length   24, alignments in bytes  4/ 4:	34.5433	19.7986	21.0657	6.86743	15.0251
Length   24, alignments in bytes  2/ 2:	34.5472	19.8	20.438	6.89502	15.3773
Length   24, alignments in bytes  2/ 6:	34.5164	19.7958	20.4363	7.89905	19.2391
Length   24, alignments in bytes  6/ 2:	34.5104	19.8	20.4376	7.17395	16.0258
Length   24, alignments in bytes  1/ 7:	34.4777	19.7946	20.4352	7.90771	19.7325
Length   24, alignments in bytes  7/ 1:	34.5082	19.7982	20.4371	7.18921	14.7202
Length   24, alignments in bytes  3/ 4:	34.5106	19.7946	20.4354	7.89282	16.5817
Length   24, alignments in bytes  4/ 3:	34.5367	19.801	20.4364	7.18652	14.8279
Length   24, alignments in bytes  5/ 7:	34.5111	19.7993	20.4375	7.89917	15.6843
Length   24, alignments in bytes  7/ 5:	34.543	19.7937	20.4344	7.17493	14.8425
Length   28, alignments in bytes  0/ 4:	34.3999	19.7971	20.4352	8.25964	12.8704
Length   28, alignments in bytes  4/ 0:	34.5155	19.7994	20.4366	7.84326	15.0157
Length   28, alignments in bytes  4/ 4:	34.386	19.7974	20.4368	7.42883	14.0117
Length   28, alignments in bytes  2/ 2:	34.5291	19.3542	19.9812	7.26001	18.1296
Length   28, alignments in bytes  2/ 6:	34.8553	19.3613	19.9821	8.06299	21.3285
Length   28, alignments in bytes  6/ 2:	33.7908	19.3564	19.9795	7.65564	13.9821
Length   28, alignments in bytes  1/ 7:	33.7098	19.3594	19.9802	8.01733	21.9171
Length   28, alignments in bytes  7/ 1:	33.7697	19.3541	19.9788	8.20813	13.7501
Length   28, alignments in bytes  3/ 4:	33.7123	19.356	19.9785	8.12915	18.7827
Length   28, alignments in bytes  4/ 3:	33.7166	19.3579	19.9839	7.6012	14.5081
Length   28, alignments in bytes  5/ 7:	33.7128	19.3562	19.9832	8.12402	15.5413
Length   28, alignments in bytes  7/ 5:	33.6963	19.3538	19.9792	7.62219	13.8717
Length   32, alignments in bytes  0/ 4:	31.4761	7.19153	7.48254	8.86145	12.5884
Length   32, alignments in bytes  4/ 0:	31.3738	6.26038	7.42456	9.83398	16.2401
Length   32, alignments in bytes  4/ 4:	35.4576	7.77991	7.68982	10.3901	15.1509
Length   32, alignments in bytes  2/ 2:	35.502	7.76453	7.68811	10.9121	15.931
Length   32, alignments in bytes  2/ 6:	35.4755	8.38354	8.18042	10.9696	20.9967
Length   32, alignments in bytes  6/ 2:	35.4795	6.26013	6.67139	9.60986	15.9945
Length   32, alignments in bytes  1/ 7:	35.4738	8.37024	8.19067	10.0079	21.3157
Length   32, alignments in bytes  7/ 1:	35.3209	6.25745	8.30713	9.14258	15.2719
Length   32, alignments in bytes  3/ 4:	35.4567	8.36499	8.20264	10.4551	18.288
Length   32, alignments in bytes  4/ 3:	35.3357	6.26038	6.66699	11.146	15.3029
Length   32, alignments in bytes  5/ 7:	35.3391	8.37073	8.19189	11.1136	16.5006
Length   32, alignments in bytes  7/ 5:	36.3081	6.39551	6.81702	9.33618	15.5066
Length   36, alignments in bytes  0/ 4:	36.2688	19.8104	19.5862	10.7738	14.0967
Length   36, alignments in bytes  4/ 0:	32.0531	17.1985	17.8523	10.7864	16.017
Length   36, alignments in bytes  4/ 4:	36.2798	21.7144	21.9254	10.7052	15.2246
Length   36, alignments in bytes  2/ 2:	36.2802	21.714	21.1664	11.085	19.8201
Length   36, alignments in bytes  2/ 6:	36.1747	21.715	21.2444	10.8607	25.0009
Length   36, alignments in bytes  6/ 2:	36.2799	17.1595	17.3923	11.0651	15.5499
Length   36, alignments in bytes  1/ 7:	36.2866	21.7155	21.1991	11.3359	25.7933
Length   36, alignments in bytes  7/ 1:	36.2926	13.7789	14.5427	11.0574	15.2168
Length   36, alignments in bytes  3/ 4:	36.2693	21.7169	21.9226	10.7587	21.3384
Length   36, alignments in bytes  4/ 3:	36.2826	24.625	22.1335	10.9303	15.7429
Length   36, alignments in bytes  5/ 7:	36.278	21.7145	22.0509	11.6158	18.2606
Length   36, alignments in bytes  7/ 5:	36.2812	21.7144	21.1696	11.2076	15.744
Length   40, alignments in bytes  0/ 4:	36.9218	20.2673	20.9268	11.2788	15.0111
Length   40, alignments in bytes  4/ 0:	32.8085	22.1661	22.739	11.7083	18.356
Length   40, alignments in bytes  4/ 4:	37.1074	22.1935	22.8507	11.6169	19.9624
Length   40, alignments in bytes  2/ 2:	37.1077	22.1874	23.2928	11.2278	20.0542
Length   40, alignments in bytes  2/ 6:	36.1588	21.6783	22.2742	11.2092	24.943
Length   40, alignments in bytes  6/ 2:	36.1503	21.6976	22.2283	11.2454	18.8817
Length   40, alignments in bytes  1/ 7:	36.1938	21.6835	22.2947	11.473	24.5492
Length   40, alignments in bytes  7/ 1:	36.1625	21.713	22.2377	9.89709	17.4188
Length   40, alignments in bytes  3/ 4:	36.2606	21.689	22.2716	11.49	21.8086
Length   40, alignments in bytes  4/ 3:	36.2762	21.4564	22.9946	11.0988	19.1361
Length   40, alignments in bytes  5/ 7:	36.2968	21.6874	22.318	11.4758	20.3104
Length   40, alignments in bytes  7/ 5:	36.2743	21.709	22.2251	9.88867	18.2977
Length   44, alignments in bytes  0/ 4:	36.2864	19.803	20.4734	11.4058	17.4894
Length   44, alignments in bytes  4/ 0:	32.1128	21.6057	22.3464	9.57971	17.5665
Length   44, alignments in bytes  4/ 4:	36.1827	21.6785	22.3395	9.05542	16.4094
Length   44, alignments in bytes  2/ 2:	36.2688	21.6887	22.3464	11.3308	22.1641
Length   44, alignments in bytes  2/ 6:	36.1688	21.6887	22.3267	11.2728	27.932
Length   44, alignments in bytes  6/ 2:	36.2765	21.4382	22.3462	11.7028	18.0889
Length   44, alignments in bytes  1/ 7:	36.2706	21.6808	22.2836	11.334	27.3577
Length   44, alignments in bytes  7/ 1:	36.2797	21.7052	22.1952	9.83789	17.6089
Length   44, alignments in bytes  3/ 4:	36.1869	21.6801	22.2776	10.7795	24.2809
Length   44, alignments in bytes  4/ 3:	36.2847	21.4148	22.283	9.98401	17.3606
Length   44, alignments in bytes  5/ 7:	36.1926	21.6791	22.344	10.7161	19.7809
Length   44, alignments in bytes  7/ 5:	36.2729	21.444	22.3167	11.0164	17.0587
Length   48, alignments in bytes  0/ 4:	36.306	19.8082	20.6152	9.23083	16.1512
Length   48, alignments in bytes  4/ 0:	32.1345	21.7152	22.1427	10.8444	20.4196
Length   48, alignments in bytes  4/ 4:	36.293	21.7168	21.8568	9.81165	18.774
Length   48, alignments in bytes  2/ 2:	36.2666	21.715	21.858	10.5416	19.9468
Length   48, alignments in bytes  2/ 6:	36.2852	21.7151	22.1823	11.4758	25.6821
Length   48, alignments in bytes  6/ 2:	32.1766	21.7155	21.3961	10.7042	19.3512
Length   48, alignments in bytes  1/ 7:	32.2555	21.7159	21.881	10.5067	26.0142
Length   48, alignments in bytes  7/ 1:	32.194	21.7146	21.3855	11.0223	18.8485
Length   48, alignments in bytes  3/ 4:	32.1711	21.7155	21.8884	10.2874	23.4279
Length   48, alignments in bytes  4/ 3:	32.1843	21.7147	21.9115	11.4973	19.2119
Length   48, alignments in bytes  5/ 7:	32.6603	21.7146	21.8741	11.3055	21.6647
Length   48, alignments in bytes  7/ 5:	32.1971	21.715	21.3479	11.0117	17.9916
Length   52, alignments in bytes  0/ 4:	32.3324	19.8	20.6355	10.5532	17.5101
Length   52, alignments in bytes  4/ 0:	31.9253	21.7145	21.9036	11.5073	18.8671
Length   52, alignments in bytes  4/ 4:	32.324	21.715	21.8612	9.81165	17.6987
Length   52, alignments in bytes  2/ 2:	32.2025	21.7146	22.1777	10.6293	22.0452
Length   52, alignments in bytes  2/ 6:	32.2286	21.7152	21.8707	10.9839	27.8612
Length   52, alignments in bytes  6/ 2:	32.3091	21.715	21.8994	10.5522	17.8353
Length   52, alignments in bytes  1/ 7:	32.2321	21.715	21.8619	11.2783	28.2434
Length   52, alignments in bytes  7/ 1:	32.2966	21.7145	21.3568	10.5717	17.2927
Length   52, alignments in bytes  3/ 4:	32.2041	21.7145	21.8634	10.2743	25.2296
Length   52, alignments in bytes  4/ 3:	32.2354	21.7155	21.8763	11.5055	18.4788
Length   52, alignments in bytes  5/ 7:	32.2277	21.7152	22.6234	11.5649	21.9999
Length   52, alignments in bytes  7/ 5:	32.1545	21.7148	22.2046	11.2637	17.5535
Length   56, alignments in bytes  0/ 4:	32.23	19.8018	20.6456	10.6119	17.7156
Length   56, alignments in bytes  4/ 0:	31.8253	21.715	21.91	10.876	20.6052
Length   56, alignments in bytes  4/ 4:	32.1595	21.7145	21.8768	10.6367	20.0898
Length   56, alignments in bytes  2/ 2:	32.2113	21.715	22.1937	10.6062	21.5674
Length   56, alignments in bytes  2/ 6:	32.1942	21.7152	21.8563	11.2458	27.7446
Length   56, alignments in bytes  6/ 2:	32.2539	21.7157	21.9067	11.2651	19.5941
Length   56, alignments in bytes  1/ 7:	32.2135	21.7147	21.8728	11.0994	27.941
Length   56, alignments in bytes  7/ 1:	32.3096	21.7155	21.8727	11.0156	18.8051
Length   56, alignments in bytes  3/ 4:	32.1063	21.7155	21.8595	10.8621	25.5328
Length   56, alignments in bytes  4/ 3:	32.1658	21.7153	22.2062	11.5753	20.0879
Length   56, alignments in bytes  5/ 7:	32.1107	21.7147	21.8693	11.5028	23.5466
Length   56, alignments in bytes  7/ 5:	32.6073	21.7147	21.8835	11.0065	18.6477
Length   60, alignments in bytes  0/ 4:	32.2231	19.7996	20.6206	11.4982	19.2827
Length   60, alignments in bytes  4/ 0:	24.1653	21.7155	22.511	9.95227	20.0317
Length   60, alignments in bytes  4/ 4:	28.5854	21.7146	22.5986	9.54626	19.2522
Length   60, alignments in bytes  2/ 2:	36.2435	21.7155	21.886	10.6228	23.8621
Length   60, alignments in bytes  2/ 6:	32.3291	21.7145	21.8674	11.5018	29.5791
Length   60, alignments in bytes  6/ 2:	28.3632	21.7145	22.5144	12.6885	18.9985
Length   60, alignments in bytes  1/ 7:	32.3413	21.7152	21.8828	11.5067	30.0211
Length   60, alignments in bytes  7/ 1:	28.329	21.7147	22.4142	10.4612	18.422
Length   60, alignments in bytes  3/ 4:	32.27	21.7141	22.2068	10.3336	27.0975
Length   60, alignments in bytes  4/ 3:	28.4696	21.715	22.4108	9.99536	19.8734
Length   60, alignments in bytes  5/ 7:	28.226	21.7152	22.6031	11.6505	23.7886
Length   60, alignments in bytes  7/ 5:	28.2649	21.7147	22.8578	10.6132	18.3851
Length   64, alignments in bytes  0/ 4:	34.5167	8.85876	10.8087	9.95996	19.6881
Length   64, alignments in bytes  4/ 0:	33.1188	17.3683	18.1876	10.6404	21.8568
Length   64, alignments in bytes  4/ 4:	34.4991	19.8494	20.4171	11.0226	21.6589
Length   64, alignments in bytes  2/ 2:	34.2943	9.92725	10.5095	11.6145	22.9664
Length   64, alignments in bytes  2/ 6:	34.3577	9.91077	11.177	12.2668	29.4785
Length   64, alignments in bytes  6/ 2:	34.2998	17.338	18.197	11.9033	20.4951
Length   64, alignments in bytes  1/ 7:	33.6653	9.91858	10.4954	11.3778	29.8424
Length   64, alignments in bytes  7/ 1:	34.5297	17.3777	18.1946	10.6174	19.5732
Length   64, alignments in bytes  3/ 4:	34.2705	10.0231	10.3723	11.506	27.4578
Length   64, alignments in bytes  4/ 3:	34.2147	19.8901	20.491	11.8584	21.1935
Length   64, alignments in bytes  5/ 7:	34.1405	19.8107	20.4705	12.5011	25.7443
Length   64, alignments in bytes  7/ 5:	34.5651	19.882	21.0511	10.9147	20.0349
Length   68, alignments in bytes  0/ 4:	34.9871	20.9121	21.4932	11.5688	22.9062
Length   68, alignments in bytes  4/ 0:	34.8615	22.7708	23.3967	12.1421	21.9138
Length   68, alignments in bytes  4/ 4:	35.0634	20.6396	21.4703	11.2622	21.4265
Length   68, alignments in bytes  2/ 2:	35.3312	17.8473	18.6138	12.0919	25.5065
Length   68, alignments in bytes  2/ 6:	34.4015	17.2747	17.954	11.5924	32.0209
Length   68, alignments in bytes  6/ 2:	35.101	22.7725	23.392	12.1261	20.4412
Length   68, alignments in bytes  1/ 7:	34.3746	17.4742	17.4509	12.0104	31.6541
Length   68, alignments in bytes  7/ 1:	34.3896	22.2499	22.8761	11.8562	19.4918
Length   68, alignments in bytes  3/ 4:	34.2084	17.4834	18.1428	11.5106	29.0975
Length   68, alignments in bytes  4/ 3:	33.5714	22.2698	22.8568	11.8588	21.3248
Length   68, alignments in bytes  5/ 7:	33.5793	20.2677	20.7574	12.4667	26.1193
Length   68, alignments in bytes  7/ 5:	34.1241	22.2439	22.8672	12.0452	19.4144
Length   72, alignments in bytes  0/ 4:	33.76	21.0552	21.2213	12.0632	22.5298
Length   72, alignments in bytes  4/ 0:	31.2826	22.7697	23.3689	12.433	23.7701
Length   72, alignments in bytes  4/ 4:	34.3381	17.7875	18.8483	12.0947	23.6482
Length   72, alignments in bytes  2/ 2:	34.9548	17.8049	18.9058	12.0693	25.1257
Length   72, alignments in bytes  2/ 6:	34.5186	21.4828	21.9019	11.8169	32.186
Length   72, alignments in bytes  6/ 2:	34.9304	22.7734	23.4091	12.3268	22.6885
Length   72, alignments in bytes  1/ 7:	34.5181	21.463	21.8915	12.5077	32.5475
Length   72, alignments in bytes  7/ 1:	34.4425	22.7622	23.4095	10.8677	21.3899
Length   72, alignments in bytes  3/ 4:	34.9688	17.8319	18.6243	12.0028	29.433
Length   72, alignments in bytes  4/ 3:	34.1195	21.4939	22.1736	12.0283	22.8127
Length   72, alignments in bytes  5/ 7:	34.0413	17.4814	18.1665	12.0271	27.5941
Length   72, alignments in bytes  7/ 5:	34.1437	22.2422	22.8602	10.6194	20.6952
Length   76, alignments in bytes  0/ 4:	34.0829	20.4286	20.6998	12.3149	23.5873
Length   76, alignments in bytes  4/ 0:	30.5211	22.1917	22.8861	10.6792	22.8472
Length   76, alignments in bytes  4/ 4:	33.8365	19.7579	20.4818	10.3475	23.115
Length   76, alignments in bytes  2/ 2:	34.2354	17.8235	18.5352	12.1013	26.7782
Length   76, alignments in bytes  2/ 6:	34.9106	21.4812	21.8799	12.0577	33.9921
Length   76, alignments in bytes  6/ 2:	34.9486	22.7163	23.4143	13.0138	21.813
Length   76, alignments in bytes  1/ 7:	34.4735	21.3708	21.8931	12.0594	34.4108
Length   76, alignments in bytes  7/ 1:	34.501	22.7041	23.4113	11.2328	21.0837
Length   76, alignments in bytes  3/ 4:	35.0492	17.8656	18.3688	11.7745	31.7795
Length   76, alignments in bytes  4/ 3:	34.6257	22.6943	23.3907	10.7246	23.355
Length   76, alignments in bytes  5/ 7:	34.7457	20.3295	21.0201	12.4437	28.8721
Length   76, alignments in bytes  7/ 5:	34.6425	22.7316	23.4037	12.0977	21.2184
Length   80, alignments in bytes  0/ 4:	34.7933	21.2159	21.4615	10.8015	24.297
Length   80, alignments in bytes  4/ 0:	29.7336	22.7085	23.4001	12.0505	25.3386
Length   80, alignments in bytes  4/ 4:	34.9747	17.9982	18.5458	11.6602	25.193
Length   80, alignments in bytes  2/ 2:	34.8903	18.0072	18.546	12.4474	26.5942
Length   80, alignments in bytes  2/ 6:	34.9711	21.5338	22.0424	12.8126	34.3445
Length   80, alignments in bytes  6/ 2:	34.9742	22.708	23.3925	12.3528	23.8409
Length   80, alignments in bytes  1/ 7:	34.3845	21.5255	22.0469	12.2142	34.7086
Length   80, alignments in bytes  7/ 1:	34.9448	22.7367	23.3888	12.0795	22.7058
Length   80, alignments in bytes  3/ 4:	34.5552	18.4075	18.522	11.9414	32.3015
Length   80, alignments in bytes  4/ 3:	35.0687	22.0363	22.5895	12.3506	24.726
Length   80, alignments in bytes  5/ 7:	34.3495	18.427	18.5303	13.0444	30.2709
Length   80, alignments in bytes  7/ 5:	35.1106	22.7046	23.4014	12.0966	22.7766
Length   84, alignments in bytes  0/ 4:	35.2368	20.678	21.4557	11.776	26.3235
