                       	generic_stpcpy	__stpcpy_avx2	__stpcpy_evex	__stpcpy_sse2_unaligned	__stpcpy_sse2
Length    9, alignments in bytes  0/ 0:	10.9712	8.73889	8.59998	7.11401	6.35095
Length    9, alignments in bytes  0/ 1:	10.9844	8.76709	8.59827	7.5437	7.14795
Length    9, alignments in bytes  1/ 0:	10.9718	8.74683	8.61365	7.47449	14.4742
Length   10, alignments in bytes  0/ 0:	10.972	8.74304	8.60071	7.87024	7.55957
Length   10, alignments in bytes  0/ 0:	10.9701	8.80371	8.60156	7.85669	7.55566
Length   10, alignments in bytes  0/ 2:	10.972	8.73877	8.60071	7.72131	8.03442
Length   10, alignments in bytes  2/ 0:	10.9713	8.7312	8.61377	7.63074	15.7819
Length   11, alignments in bytes  0/ 0:	10.9723	8.77234	8.5918	7.19153	8.18372
Length   11, alignments in bytes  0/ 0:	10.9703	8.75122	8.59802	7.18555	8.18494
Length   11, alignments in bytes  0/ 3:	10.9713	8.73865	8.59521	7.72644	8.91711
Length   11, alignments in bytes  3/ 0:	10.9725	8.7345	8.61121	7.61426	15.5316
Length   12, alignments in bytes  0/ 0:	10.9725	8.75464	8.58948	7.85889	9.60449
Length   12, alignments in bytes  0/ 0:	10.9744	8.77209	8.5979	7.86243	10.2943
Length   12, alignments in bytes  0/ 4:	10.9711	8.44958	8.30298	7.91357	10.2892
Length   12, alignments in bytes  4/ 0:	10.7097	8.24756	8.01062	7.4408	12.0609
Length   13, alignments in bytes  0/ 0:	10.7102	8.55994	8.39355	7.68665	11.6859
Length   13, alignments in bytes  0/ 0:	10.7107	8.57434	8.38977	7.69727	11.6871
Length   13, alignments in bytes  0/ 5:	10.7107	8.20947	8.05945	7.72119	10.3286
Length   13, alignments in bytes  5/ 0:	10.7109	8.24548	8.02539	7.44031	12.3528
Length   14, alignments in bytes  0/ 0:	10.7122	8.51953	8.39355	7.67004	12.9526
Length   14, alignments in bytes  0/ 0:	10.7104	8.54297	8.39209	7.68213	12.9883
Length   14, alignments in bytes  0/ 6:	11.2365	8.43567	8.28711	7.91736	13.0244
Length   14, alignments in bytes  6/ 0:	10.9711	8.37122	8.24207	7.61658	13.0197
Length   15, alignments in bytes  0/ 0:	10.9766	7.62195	7.68335	5.49268	13.0422
Length   15, alignments in bytes  0/ 0:	10.9812	7.62427	7.76355	5.48828	13.0402
Length   15, alignments in bytes  0/ 7:	10.9718	8.44849	8.24231	5.49121	13.0286
Length   15, alignments in bytes  7/ 0:	10.9724	8.45227	8.2428	5.48853	12.5994
Length   16, alignments in bytes  0/ 0:	10.9718	8.74011	8.61267	6.17444	7.30383
Length   16, alignments in bytes  7/ 2:	10.9713	8.73987	8.61609	6.17566	13.7788
Length   32, alignments in bytes  0/ 0:	10.9814	6.87244	6.87744	7.56311	9.87927
Length   32, alignments in bytes  6/ 4:	10.9883	6.86951	7.54724	11.454	16.2644
Length   64, alignments in bytes  0/ 0:	13.058	7.67993	8.37231	8.93506	15.366
Length   64, alignments in bytes  5/ 6:	15.5251	13.8373	14.3221	12.5162	25.4435
Length  128, alignments in bytes  0/ 0:	16.6633	9.43518	10.3547	13.4407	25.5032
Length  128, alignments in bytes  4/ 0:	18.7719	10.3478	11.8142	14.8604	32.3483
Length  256, alignments in bytes  0/ 0:	23.7715	14.7482	16.7534	19.2949	50.7477
Length  256, alignments in bytes  3/ 2:	24.5554	14.8821	17.8903	19.4995	58.5714
Length  512, alignments in bytes  0/ 0:	30.5842	19.528	21.2034	27.8364	103.212
Length  512, alignments in bytes  2/ 4:	34.6036	22.4236	24.1403	29.5221	148.177
Length 1024, alignments in bytes  0/ 0:	52.8551	28.4926	28.7526	47.6279	234.449
Length 1024, alignments in bytes  1/ 6:	66.5117	40.4558	36.4771	54.0631	315.032
Length   16, alignments in bytes  1/ 2:	14.2667	8.71558	8.62671	6.18213	17.6649
Length   16, alignments in bytes  2/ 1:	10.9703	8.71777	8.61267	6.17566	15.6239
Length   16, alignments in bytes  1/ 1:	10.9713	8.71313	8.60693	6.17322	14.9727
Length   16, alignments in bytes  1/ 1:	10.9723	8.70374	8.61011	6.1781	14.9426
Length   32, alignments in bytes  2/ 4:	10.9817	8.25122	8.38586	10.3807	21.5573
Length   32, alignments in bytes  4/ 2:	10.9753	6.86829	6.86182	11.3672	16.9899
Length   32, alignments in bytes  2/ 2:	10.9741	6.86182	6.86462	9.9364	16.4143
Length   32, alignments in bytes  2/ 2:	10.9932	6.86279	6.86902	9.85913	17.8335
Length   64, alignments in bytes  3/ 6:	15.5311	9.88098	9.98572	11.0432	28.5353
Length   64, alignments in bytes  6/ 3:	15.4613	11.5934	11.6437	13.2979	20.2776
Length   64, alignments in bytes  3/ 3:	15.2212	8.64478	9.1261	10.3423	21.501
Length   64, alignments in bytes  3/ 3:	15.1625	8.62427	9.09521	9.75671	21.5677
Length  128, alignments in bytes  4/ 0:	19.2473	10.6045	12.3602	15.1967	33.6403
Length  128, alignments in bytes  0/ 4:	20.7825	11.1847	12.8119	14.5769	35.415
Length  128, alignments in bytes  4/ 4:	20.4364	14.3516	13.1066	14.8048	33.6252
Length  128, alignments in bytes  4/ 4:	20.4592	14.3477	13.1281	14.8086	33.5989
Length  256, alignments in bytes  5/ 2:	25.0095	15.7405	19.8699	20.9036	58.4575
Length  256, alignments in bytes  2/ 5:	26.3759	17.2728	20.6033	20.4287	79.0323
Length  256, alignments in bytes  5/ 5:	24.5945	14.8596	17.849	18.4884	57.0724
Length  256, alignments in bytes  5/ 5:	24.6332	15.0511	17.855	18.499	57.0266
Length  512, alignments in bytes  6/ 4:	32.9979	24.1757	22.995	28.8062	133.472
Length  512, alignments in bytes  4/ 6:	33.4025	27.8772	29.0563	32.9058	146.22
Length  512, alignments in bytes  6/ 6:	32.1967	20.3137	22.6345	28.2285	133.648
Length  512, alignments in bytes  6/ 6:	32.1283	20.292	22.6244	28.2369	136.735
Length 1024, alignments in bytes  7/ 6:	50.6581	40.2667	36.5886	47.8313	229.336
Length 1024, alignments in bytes  6/ 7:	65.2896	40.4801	35.7413	51.6301	306.957
Length 1024, alignments in bytes  7/ 7:	59.7892	28.1445	28.6339	50.7375	232.411
Length 1024, alignments in bytes  7/ 7:	57.1664	28.1475	28.8612	50.7343	230.625
Length   16, alignments in bytes  0/ 4:	14.6675	8.79895	8.61292	6.18018	9.39502
Length   16, alignments in bytes  4/ 0:	10.9716	8.73511	8.60376	6.17249	15.3893
Length   16, alignments in bytes  4/ 4:	10.9714	8.70947	8.60962	6.17346	15.1578
Length   16, alignments in bytes  2/ 2:	10.9734	8.7262	8.6228	6.17859	15.1504
Length   16, alignments in bytes  2/ 6:	10.9713	8.72314	8.61682	6.18005	18.3877
Length   16, alignments in bytes  6/ 2:	10.972	8.72888	8.61902	6.17981	14.9301
Length   16, alignments in bytes  1/ 7:	10.9713	8.71631	9.43298	6.1803	19.0033
Length   16, alignments in bytes  7/ 1:	10.9718	8.71057	8.61206	6.56409	13.2402
Length   16, alignments in bytes  3/ 4:	10.7133	8.54114	8.41211	6.03381	15.1086
Length   16, alignments in bytes  4/ 3:	10.7102	8.55066	8.41064	6.02185	14.186
Length   16, alignments in bytes  5/ 7:	10.7097	8.54529	8.41211	6.02551	14.6877
Length   16, alignments in bytes  7/ 5:	10.7102	8.54651	8.41492	6.03357	13.6031
Length   20, alignments in bytes  0/ 4:	10.7086	8.64807	8.40173	7.77759	11.2266
Length   20, alignments in bytes  4/ 0:	10.7096	8.53345	8.39795	6.20789	13.6373
Length   20, alignments in bytes  4/ 4:	10.7091	8.53784	8.42126	7.07703	12.9867
Length   20, alignments in bytes  2/ 2:	10.7095	8.55371	8.41602	7.07751	20.4293
Length   20, alignments in bytes  2/ 6:	10.9727	9.02026	8.41431	7.77625	19.6455
Length   20, alignments in bytes  6/ 2:	10.7097	8.50647	8.40588	6.19788	14.4396
Length   20, alignments in bytes  1/ 7:	10.7311	8.5072	8.40869	7.75793	20.421
Length   20, alignments in bytes  7/ 1:	10.7102	8.50366	8.41479	7.24976	12.8231
Length   20, alignments in bytes  3/ 4:	10.71	8.50684	8.40906	8.21338	17.4143
Length   20, alignments in bytes  4/ 3:	10.7095	8.52295	8.40747	7.45251	13.5281
Length   20, alignments in bytes  5/ 7:	10.7112	8.50391	8.40173	8.21387	14.6539
Length   20, alignments in bytes  7/ 5:	10.7101	8.50916	8.4104	7.45312	12.4712
Length   24, alignments in bytes  0/ 4:	10.71	8.52673	8.39832	8.21875	10.8379
Length   24, alignments in bytes  4/ 0:	10.7095	8.51135	8.40454	7.45691	16.1223
Length   24, alignments in bytes  4/ 4:	10.7101	8.50122	8.41162	7.06702	15.3187
Length   24, alignments in bytes  2/ 2:	10.7095	8.51978	9.01062	7.24683	16.4905
Length   24, alignments in bytes  2/ 6:	10.9703	8.73694	8.61206	8.4054	19.8203
Length   24, alignments in bytes  6/ 2:	10.9701	8.73486	8.62476	7.63147	16.1809
Length   24, alignments in bytes  1/ 7:	10.9706	8.71289	8.61682	8.41235	20.3973
Length   24, alignments in bytes  7/ 1:	10.9706	8.71655	8.61853	7.62476	14.7638
Length   24, alignments in bytes  3/ 4:	10.9751	10.2921	8.61743	8.41211	17.1929
Length   24, alignments in bytes  4/ 3:	10.9718	8.724	8.63257	7.64087	15.4917
Length   24, alignments in bytes  5/ 7:	10.9703	8.73071	8.6189	8.41248	16.39
Length   24, alignments in bytes  7/ 5:	11.957	8.72131	8.61304	7.63757	14.9717
Length   28, alignments in bytes  0/ 4:	10.9718	8.4137	8.42078	8.83765	12.9166
Length   28, alignments in bytes  4/ 0:	10.9707	8.26611	8.30298	8.38049	15.4503
Length   28, alignments in bytes  4/ 4:	10.9706	8.75793	8.61816	7.89233	14.5272
Length   28, alignments in bytes  2/ 2:	10.9706	8.72791	8.61804	7.8866	19.894
Length   28, alignments in bytes  2/ 6:	10.9711	8.45947	8.51184	8.79871	22.1702
Length   28, alignments in bytes  6/ 2:	10.9717	8.0636	8.28516	8.36755	14.7142
Length   28, alignments in bytes  1/ 7:	10.973	8.45032	8.53064	8.80188	22.838
Length   28, alignments in bytes  7/ 1:	10.9706	8.45447	8.31189	8.94824	14.1326
Length   28, alignments in bytes  3/ 4:	10.9724	8.71387	8.61951	8.91589	19.5179
Length   28, alignments in bytes  4/ 3:	10.9718	8.74109	8.59778	8.24902	15.3403
Length   28, alignments in bytes  5/ 7:	10.973	8.74524	8.60645	8.90271	16.402
Length   28, alignments in bytes  7/ 5:	10.9706	8.75415	8.61194	8.26501	14.3628
Length   32, alignments in bytes  0/ 4:	11.0568	6.9729	7.5542	8.25842	12.7651
Length   32, alignments in bytes  4/ 0:	10.9725	6.86377	6.87524	9.73315	17.1881
Length   32, alignments in bytes  4/ 4:	10.9741	6.85583	6.8656	9.6925	16.1879
Length   32, alignments in bytes  2/ 2:	10.9751	6.85706	6.86658	9.87854	17.1582
Length   32, alignments in bytes  2/ 6:	11.2976	8.04846	8.15173	10.0854	21.2186
Length   32, alignments in bytes  6/ 2:	10.7122	6.70264	6.69788	9.93213	16.6361
Length   32, alignments in bytes  1/ 7:	10.7317	8.06042	8.16064	8.92102	21.6259
Length   32, alignments in bytes  7/ 1:	10.714	7.36621	6.69519	8.81665	15.3387
Length   32, alignments in bytes  3/ 4:	10.7482	8.06311	7.70618	9.99731	18.5309
Length   32, alignments in bytes  4/ 3:	12.457	6.70239	6.69373	11.2719	17.9656
Length   32, alignments in bytes  5/ 7:	10.7164	8.07983	8.17004	10.8013	17.1787
Length   32, alignments in bytes  7/ 5:	10.7194	6.69116	6.70276	8.83484	15.4392
Length   36, alignments in bytes  0/ 4:	10.7338	8.92334	8.84595	10.0607	13.808
Length   36, alignments in bytes  4/ 0:	10.7112	7.37891	7.37769	10.0394	16.1405
Length   36, alignments in bytes  4/ 4:	10.7134	10.3303	9.4585	9.46985	14.9871
Length   36, alignments in bytes  2/ 2:	10.7322	9.37964	9.41638	10.438	19.7634
Length   36, alignments in bytes  2/ 6:	10.7139	11.7152	11.656	10.38	23.6321
Length   36, alignments in bytes  6/ 2:	10.7151	7.37036	7.41077	10.3149	15.2008
Length   36, alignments in bytes  1/ 7:	10.7137	10.7186	10.5894	10.0112	24.1407
Length   36, alignments in bytes  7/ 1:	10.7131	7.36719	7.36731	10.3018	14.9849
Length   36, alignments in bytes  3/ 4:	10.7119	11.2129	11.6281	9.95947	20.9857
Length   36, alignments in bytes  4/ 3:	10.7184	9.88562	9.90344	10.8149	16.3608
Length   36, alignments in bytes  5/ 7:	10.9939	13.0126	12.6189	11.0946	18.1898
Length   36, alignments in bytes  7/ 5:	10.9836	10.1874	10.1631	11.4419	15.5704
Length   40, alignments in bytes  0/ 4:	10.9738	9.86743	9.69067	10.7089	14.2542
Length   40, alignments in bytes  4/ 0:	10.9728	10.4906	10.3077	11.0669	17.7806
Length   40, alignments in bytes  4/ 4:	10.9768	10.4919	10.472	10.6893	16.9974
Length   40, alignments in bytes  2/ 2:	10.9742	10.4862	10.4641	10.6899	17.9742
Length   40, alignments in bytes  2/ 6:	10.9927	12.5796	12.2568	10.6166	23.7202
Length   40, alignments in bytes  6/ 2:	10.974	10.4805	10.2567	11.4541	17.8306
Length   40, alignments in bytes  1/ 7:	10.9783	12.5869	12.2036	10.6228	24.0266
Length   40, alignments in bytes  7/ 1:	10.9745	10.5022	11.3022	9.05347	16.9926
Length   40, alignments in bytes  3/ 4:	10.9751	11.861	11.8041	11.4152	21.1962
Length   40, alignments in bytes  4/ 3:	10.9742	10.4746	10.4468	10.9395	17.1445
Length   40, alignments in bytes  5/ 7:	10.9733	12.585	12.2335	11.4222	19.5077
Length   40, alignments in bytes  7/ 5:	10.9775	10.484	10.3422	9.04834	16.7999
Length   44, alignments in bytes  0/ 4:	10.9725	8.99658	8.80664	10.929	15.5435
Length   44, alignments in bytes  4/ 0:	10.9734	9.52966	9.51587	9.15662	17.1282
Length   44, alignments in bytes  4/ 4:	10.9869	10.4532	10.4453	9.14832	16.0427
Length   44, alignments in bytes  2/ 2:	10.9739	10.5707	10.4763	10.6862	20.7307
Length   44, alignments in bytes  2/ 6:	10.9901	11.8531	11.806	10.9335	26.0562
Length   44, alignments in bytes  6/ 2:	10.9906	9.53638	9.61426	10.8916	16.4976
Length   44, alignments in bytes  1/ 7:	10.9735	12.5868	12.231	10.9258	26.4398
Length   44, alignments in bytes  7/ 1:	10.9723	9.53906	9.37964	9.3844	16.1578
Length   44, alignments in bytes  3/ 4:	10.9747	11.8571	11.8236	10.2179	23.9014
Length   44, alignments in bytes  4/ 3:	10.9714	10.495	10.4479	9.20862	16.9901
Length   44, alignments in bytes  5/ 7:	11.0043	11.8652	11.8167	10.4937	20.1088
Length   44, alignments in bytes  7/ 5:	10.9744	10.4857	10.4393	9.97974	16.4835
Length   48, alignments in bytes  0/ 4:	10.9744	9.96216	9.61707	9.2262	15.7516
Length   48, alignments in bytes  4/ 0:	10.9722	10.5537	10.3329	9.96545	18.6652
Length   48, alignments in bytes  4/ 4:	10.974	10.5079	10.5179	10.0242	18.0708
Length   48, alignments in bytes  2/ 2:	11.0374	10.4783	10.5178	10.3003	19.4761
Length   48, alignments in bytes  2/ 6:	10.9735	12.5991	12.2595	11.0308	26.4644
Length   48, alignments in bytes  6/ 2:	10.975	10.5262	10.3292	10.2892	18.2842
Length   48, alignments in bytes  1/ 7:	10.9739	12.6348	12.2598	10.0052	25.9329
Length   48, alignments in bytes  7/ 1:	10.9894	10.8822	10.3237	9.99426	17.9376
Length   48, alignments in bytes  3/ 4:	10.9745	11.9214	11.8104	10.1628	23.0497
Length   48, alignments in bytes  4/ 3:	10.974	10.4692	10.3876	10.9198	17.913
Length   48, alignments in bytes  5/ 7:	10.9733	12.6088	12.2491	12.106	21.8328
Length   48, alignments in bytes  7/ 5:	10.9896	10.8373	10.3027	9.99231	17.5059
Length   52, alignments in bytes  0/ 4:	10.9739	9.15344	8.85925	10.8453	16.9576
Length   52, alignments in bytes  4/ 0:	10.9836	10.5018	10.3755	10.6206	17.8877
Length   52, alignments in bytes  4/ 4:	10.9857	10.4927	10.4902	10.0156	17.171
Length   52, alignments in bytes  2/ 2:	10.9747	10.4978	10.476	11.4287	23.655
Length   52, alignments in bytes  2/ 6:	10.9933	11.9192	11.7932	11.9033	27.8943
Length   52, alignments in bytes  6/ 2:	10.9894	10.4778	10.4205	11.476	17.2737
Length   52, alignments in bytes  1/ 7:	10.9738	12.5996	12.2374	11.5629	28.4131
Length   52, alignments in bytes  7/ 1:	10.9771	10.5205	10.3193	11.4613	17.001
Length   52, alignments in bytes  3/ 4:	10.9767	11.9288	11.8115	10.1798	25.8151
Length   52, alignments in bytes  4/ 3:	10.9889	10.5911	10.4233	10.913	17.6277
Length   52, alignments in bytes  5/ 7:	10.9739	10.2898	11.7817	12.1329	21.8313
Length   52, alignments in bytes  7/ 5:	10.9744	10.4592	10.4441	11.6584	17.1628
Length   56, alignments in bytes  0/ 4:	10.9747	9.17554	8.85742	11.0341	17.4198
Length   56, alignments in bytes  4/ 0:	10.9716	10.5388	11.1055	12.3163	19.7201
Length   56, alignments in bytes  4/ 4:	10.9761	10.5164	10.5028	11.3333	19.5254
Length   56, alignments in bytes  2/ 2:	10.9777	10.4882	10.4614	11.9303	21.9736
Length   56, alignments in bytes  2/ 6:	10.9734	11.9265	11.8149	12.1488	27.6088
Length   56, alignments in bytes  6/ 2:	10.9745	10.4993	10.3882	11.6582	18.7292
Length   56, alignments in bytes  1/ 7:	10.9906	11.9154	11.8169	11.5465	28.4158
Length   56, alignments in bytes  7/ 1:	10.9755	10.4821	10.3986	9.98193	18.8711
Length   56, alignments in bytes  3/ 4:	10.9731	11.9006	11.8347	12.3438	25.0145
Length   56, alignments in bytes  4/ 3:	10.9913	10.5341	10.3778	11.6562	18.9873
Length   56, alignments in bytes  5/ 7:	10.9756	11.9333	11.8208	12.3473	23.7954
Length   56, alignments in bytes  7/ 5:	10.9916	10.4807	10.4087	10.0052	18.3683
Length   60, alignments in bytes  0/ 4:	10.9741	9.16016	8.96411	12.3378	18.8037
Length   60, alignments in bytes  4/ 0:	11.834	10.3557	10.4286	9.91357	19.0344
Length   60, alignments in bytes  4/ 4:	13.0392	11.2018	12.0591	9.54089	18.6571
Length   60, alignments in bytes  2/ 2:	12.3542	10.4772	10.4919	11.6688	23.4734
Length   60, alignments in bytes  2/ 6:	12.3431	11.9506	11.8019	12.3362	29.7157
Length   60, alignments in bytes  6/ 2:	13.0358	10.3578	10.4506	12.3318	17.9277
Length   60, alignments in bytes  1/ 7:	12.3448	11.9513	11.8198	12.3427	30.4142
Length   60, alignments in bytes  7/ 1:	13.0249	10.3535	10.4761	10.5129	17.7336
Length   60, alignments in bytes  3/ 4:	12.3417	11.9147	11.8037	10.1763	27.468
Length   60, alignments in bytes  4/ 3:	14.267	11.1848	11.8573	9.99463	18.8243
Length   60, alignments in bytes  5/ 7:	13.0298	11.5625	13.007	10.8894	23.8851
Length   60, alignments in bytes  7/ 5:	13.0295	11.1729	12.045	10.5792	17.6537
Length   64, alignments in bytes  0/ 4:	14.8882	9.10571	10.0931	9.98621	19.3287
Length   64, alignments in bytes  4/ 0:	14.2898	10.2228	10.2369	10.4238	21.0421
Length   64, alignments in bytes  4/ 4:	15.1888	12.8201	12.6123	11.1608	21.1384
Length   64, alignments in bytes  2/ 2:	15.1819	10.1201	10.4955	11.407	22.5223
Length   64, alignments in bytes  2/ 6:	15.4888	10.6729	11.3345	12.1904	29.6273
Length   64, alignments in bytes  6/ 2:	15.4452	10.2035	10.4391	12.0021	20.2639
Length   64, alignments in bytes  1/ 7:	15.4991	10.0114	10.2271	10.5729	29.8976
Length   64, alignments in bytes  7/ 1:	15.4299	10.1934	10.4225	10.5802	19.3843
Length   64, alignments in bytes  3/ 4:	15.4824	10.5812	10.6444	10.9912	27.2207
Length   64, alignments in bytes  4/ 3:	15.4131	12.4797	12.6169	12.3169	24.6891
Length   64, alignments in bytes  5/ 7:	15.5165	13.8521	14.3339	12.4669	25.7657
Length   64, alignments in bytes  7/ 5:	15.4348	11.5797	11.6512	10.5897	19.0419
Length   68, alignments in bytes  0/ 4:	14.9185	12.0103	12.1357	11.7872	21.0231
Length   68, alignments in bytes  4/ 0:	14.3818	12.4489	12.5194	12.0958	20.611
Length   68, alignments in bytes  4/ 4:	15.1731	12.2463	12.309	11.1616	20.4238
Length   68, alignments in bytes  2/ 2:	15.1718	12.3108	12.1449	12.7402	26.0453
Length   68, alignments in bytes  2/ 6:	15.4878	13.3892	13.5435	11.8964	31.6711
Length   68, alignments in bytes  6/ 2:	15.4397	12.457	12.5095	12.3497	19.3444
Length   68, alignments in bytes  1/ 7:	15.4923	12.7142	12.7283	12.0253	32.0719
Length   68, alignments in bytes  7/ 1:	15.4482	12.1206	12.1818	12.3489	18.7755
Length   68, alignments in bytes  3/ 4:	15.4818	13.4159	13.8292	10.9891	29.484
Length   68, alignments in bytes  4/ 3:	15.4445	12.2085	12.3798	12.3279	20.4905
Length   68, alignments in bytes  5/ 7:	15.5297	14.0999	13.8486	12.4614	25.8695
Length   68, alignments in bytes  7/ 5:	15.4457	12.1887	12.3895	12.6863	18.7555
Length   72, alignments in bytes  0/ 4:	14.9138	11.694	12.166	11.8348	21.2452
Length   72, alignments in bytes  4/ 0:	14.3806	11.9053	11.9904	12.6863	22.7422
Length   72, alignments in bytes  4/ 4:	15.1893	11.8015	11.65	12.3422	22.6954
Length   72, alignments in bytes  2/ 2:	15.1881	12.0045	11.6367	12.3462	24.1555
Length   72, alignments in bytes  2/ 6:	15.4796	13.3635	13.4021	12.2728	31.4667
Length   72, alignments in bytes  6/ 2:	15.4611	11.8838	12.0231	12.6857	21.5999
Length   72, alignments in bytes  1/ 7:	15.5281	13.3477	13.4136	12.1763	31.8727
Length   72, alignments in bytes  7/ 1:	15.4475	11.9246	12.014	10.5667	20.5016
Length   72, alignments in bytes  3/ 4:	15.4808	12.5444	13.1372	12.4028	29.6167
Length   72, alignments in bytes  4/ 3:	15.4611	12.328	11.8179	12.6818	21.8459
Length   72, alignments in bytes  5/ 7:	15.4819	12.53	13.1261	12.4021	27.568
Length   72, alignments in bytes  7/ 5:	15.446	11.8845	11.9838	10.5646	20.3031
Length   76, alignments in bytes  0/ 4:	14.8794	11.5964	11.4845	12.1334	23.0145
Length   76, alignments in bytes  4/ 0:	14.3425	12.4241	12.5427	10.5115	22.0006
Length   76, alignments in bytes  4/ 4:	15.1716	12.2013	12.3718	10.3162	21.9119
Length   76, alignments in bytes  2/ 2:	15.1979	11.8978	11.6469	12.3477	26.3844
Length   76, alignments in bytes  2/ 6:	15.5179	12.527	12.7299	12.1294	33.7595
Length   76, alignments in bytes  6/ 2:	15.4623	12.4503	12.5067	12.6105	20.4381
Length   76, alignments in bytes  1/ 7:	15.4791	12.4258	12.7162	12.0945	34.2783
Length   76, alignments in bytes  7/ 1:	15.439	12.4357	12.5414	11.0686	19.9149
Length   76, alignments in bytes  3/ 4:	15.5311	12.582	13.1504	10.9773	31.4996
Length   76, alignments in bytes  4/ 3:	15.444	12.1768	12.4377	10.4886	21.9149
Length   76, alignments in bytes  5/ 7:	15.5131	14.113	13.9753	11.9462	27.9312
Length   76, alignments in bytes  7/ 5:	15.4235	12.0753	12.4269	11.4359	19.8197
Length   80, alignments in bytes  0/ 4:	14.8831	11.7003	11.9254	10.6023	23.2163
Length   80, alignments in bytes  4/ 0:	14.3259	12.214	12.4265	11.3398	24.3038
Length   80, alignments in bytes  4/ 4:	15.1886	12.1454	11.6744	11.5193	24.2722
Length   80, alignments in bytes  2/ 2:	15.1836	12.233	11.6818	12.1082	25.6438
Length   80, alignments in bytes  2/ 6:	15.5049	13.3195	13.4189	12.8335	33.6853
Length   80, alignments in bytes  6/ 2:	15.4547	12.1687	12.4172	12.236	22.8081
Length   80, alignments in bytes  1/ 7:	15.5027	13.3347	13.4174	11.7057	34.1415
Length   80, alignments in bytes  7/ 1:	15.4469	12.1006	12.4353	11.4347	21.5605
Length   80, alignments in bytes  3/ 4:	15.4917	12.5416	13.188	11.3579	31.3521
Length   80, alignments in bytes  4/ 3:	15.4279	12.3311	11.9486	12.4882	23.4857
Length   80, alignments in bytes  5/ 7:	15.4907	12.4009	13.1605	12.8997	29.4565
Length   80, alignments in bytes  7/ 5:	15.4462	12.104	12.4283	11.4332	21.5212
