                       	generic_strcpy	__strcpy_avx2	__strcpy_evex	__strcpy_sse2_unaligned	__strcpy_sse2
Length   28, alignments in bytes  2/ 2:	10.0854	8.58545	8.40393	7.70959	20.7565
Length   28, alignments in bytes  2/ 6:	10.4102	8.26514	8.3103	8.6084	21.5919
Length   28, alignments in bytes  6/ 2:	10.2096	8.22766	8.32996	8.1792	14.4796
Length   28, alignments in bytes  1/ 7:	10.215	8.26758	8.30811	8.57849	22.2211
Length   28, alignments in bytes  7/ 1:	10.3795	8.21375	8.35498	8.73718	14.0519
Length   28, alignments in bytes  3/ 4:	10.04	8.55615	8.41956	8.72546	19.3513
Length   28, alignments in bytes  4/ 3:	10.3586	8.65442	8.39404	8.02698	15.0111
Length   28, alignments in bytes  5/ 7:	10.098	8.81018	8.40637	8.73853	16.7371
Length   28, alignments in bytes  7/ 5:	10.4052	8.79248	8.60583	8.2384	14.52
Length   32, alignments in bytes  0/ 4:	10.9272	7.03552	7.07983	8.26428	12.7605
Length   32, alignments in bytes  4/ 0:	10.6709	6.86682	6.42371	10.0062	17.2758
Length   32, alignments in bytes  4/ 4:	10.9003	6.86426	7.55713	9.78052	16.2871
Length   32, alignments in bytes  2/ 2:	11.1273	6.85608	7.55066	9.7478	16.5941
Length   32, alignments in bytes  2/ 6:	11.0392	8.19946	8.36584	10.1929	26.4963
Length   32, alignments in bytes  6/ 2:	10.932	6.21716	6.86206	10.2295	17.202
Length   32, alignments in bytes  1/ 7:	10.8737	8.18982	8.36462	9.12305	22.0731
Length   32, alignments in bytes  7/ 1:	11.0067	7.54004	6.86548	9.13684	15.858
Length   32, alignments in bytes  3/ 4:	10.9813	8.20642	8.36316	10.2654	19.2358
Length   32, alignments in bytes  4/ 3:	12.2186	6.8656	6.86035	11.5842	16.4965
Length   32, alignments in bytes  5/ 7:	10.9186	8.19897	8.36035	11.1799	17.6588
Length   32, alignments in bytes  7/ 5:	10.9672	7.17773	6.69604	8.91711	15.6493
Length   36, alignments in bytes  0/ 4:	10.6411	8.99731	8.85315	10.2686	13.8024
Length   36, alignments in bytes  4/ 0:	10.2236	7.69849	7.56213	10.2008	16.1715
Length   36, alignments in bytes  4/ 4:	10.7357	9.38184	10.0376	9.54712	18.0704
Length   36, alignments in bytes  2/ 2:	10.6211	9.4314	10.0468	10.4349	18.5544
Length   36, alignments in bytes  2/ 6:	10.6377	11.7687	11.8107	10.3933	23.5516
Length   36, alignments in bytes  6/ 2:	10.676	7.67822	7.56555	10.3048	15.2427
Length   36, alignments in bytes  1/ 7:	10.6731	10.928	10.6466	10.0751	23.9304
Length   36, alignments in bytes  7/ 1:	10.6414	6.39722	6.70166	10.3315	14.9929
Length   36, alignments in bytes  3/ 4:	10.7179	11.5929	11.7728	10.0204	21.2585
Length   36, alignments in bytes  4/ 3:	10.6652	10.5717	10.0352	10.2646	16.0609
Length   36, alignments in bytes  5/ 7:	10.7404	12.4185	12.6752	10.8588	17.7264
Length   36, alignments in bytes  7/ 5:	10.603	9.98096	10.0438	11.1964	15.2694
Length   40, alignments in bytes  0/ 4:	10.7352	9.72473	9.60913	10.6466	13.8489
Length   40, alignments in bytes  4/ 0:	10.3131	10.5428	10.4585	10.8318	17.3965
Length   40, alignments in bytes  4/ 4:	10.7792	10.4178	10.4795	11.0659	16.9943
Length   40, alignments in bytes  2/ 2:	10.9296	10.5765	10.7885	10.6902	18.5317
Length   40, alignments in bytes  2/ 6:	10.8821	12.576	12.1877	10.6278	23.6423
Length   40, alignments in bytes  6/ 2:	10.9711	10.8134	10.7234	11.4644	17.9104
Length   40, alignments in bytes  1/ 7:	10.9474	12.568	12.1897	10.5554	24.0188
Length   40, alignments in bytes  7/ 1:	10.9664	10.6312	11.2432	10.0631	17.1132
Length   40, alignments in bytes  3/ 4:	13.3048	11.9417	11.8798	11.4253	21.2889
Length   40, alignments in bytes  4/ 3:	11.0286	10.7832	10.8789	10.9431	17.3329
Length   40, alignments in bytes  5/ 7:	10.9185	12.5784	12.2029	11.4211	19.6302
Length   40, alignments in bytes  7/ 5:	10.8835	10.8265	10.6888	9.15222	16.8569
Length   44, alignments in bytes  0/ 4:	10.9407	9.0979	8.99548	10.9415	15.5079
Length   44, alignments in bytes  4/ 0:	11.1241	9.39404	9.42627	8.39331	16.7839
Length   44, alignments in bytes  4/ 4:	10.5981	10.3248	10.5629	8.56262	15.7968
Length   44, alignments in bytes  2/ 2:	10.6508	10.4183	10.5555	10.4404	24.7584
Length   44, alignments in bytes  2/ 6:	10.7095	10.0428	11.5674	10.6733	25.3134
Length   44, alignments in bytes  6/ 2:	10.8042	9.42236	9.42554	9.8938	16.223
Length   44, alignments in bytes  1/ 7:	10.6847	12.2637	11.8851	10.6836	25.8387
Length   44, alignments in bytes  7/ 1:	10.7485	9.37695	9.40247	8.77942	15.8213
Length   44, alignments in bytes  3/ 4:	10.7716	11.7112	11.5701	10.0245	23.2435
Length   44, alignments in bytes  4/ 3:	10.7649	10.5394	10.4481	8.46985	16.6311
Length   44, alignments in bytes  5/ 7:	10.6089	11.6698	11.478	9.9845	19.5745
Length   44, alignments in bytes  7/ 5:	10.632	10.5232	10.4689	9.72778	16.1255
Length   48, alignments in bytes  0/ 4:	10.755	9.76489	9.66089	8.62573	15.3392
Length   48, alignments in bytes  4/ 0:	10.4362	10.6609	10.5371	9.7168	18.2577
Length   48, alignments in bytes  4/ 4:	10.6816	10.4706	10.6779	9.78052	17.7161
Length   48, alignments in bytes  2/ 2:	10.6077	10.6738	10.6473	9.94702	19.1859
Length   48, alignments in bytes  2/ 6:	10.7244	12.3281	11.8857	10.5881	24.8741
Length   48, alignments in bytes  6/ 2:	11.6201	11.4149	10.8025	10.2822	18.5421
Length   48, alignments in bytes  1/ 7:	10.681	12.3414	11.8944	9.3595	25.1624
Length   48, alignments in bytes  7/ 1:	10.7506	11.0226	10.7673	9.94861	18.0094
Length   48, alignments in bytes  3/ 4:	10.9666	11.9983	11.795	10.0852	23.1035
Length   48, alignments in bytes  4/ 3:	10.8605	10.5297	10.9236	10.9132	17.9532
Length   48, alignments in bytes  5/ 7:	10.9193	12.6399	12.1409	12.2141	21.8533
Length   48, alignments in bytes  7/ 5:	10.9026	10.9448	10.7271	9.96289	17.4891
Length   52, alignments in bytes  0/ 4:	10.9028	9.25867	9.12036	10.8444	16.9596
Length   52, alignments in bytes  4/ 0:	10.5986	10.546	10.9174	10.6075	21.9573
Length   52, alignments in bytes  4/ 4:	10.9419	10.7688	10.9858	10.0065	17.1732
Length   52, alignments in bytes  2/ 2:	10.9545	10.749	10.981	12.2949	24.6968
Length   52, alignments in bytes  2/ 6:	11.0132	10.2878	11.7706	11.88	28.2594
Length   52, alignments in bytes  6/ 2:	10.8798	10.524	10.9304	11.4484	17.304
Length   52, alignments in bytes  1/ 7:	10.934	12.6342	12.1558	11.5723	28.3953
Length   52, alignments in bytes  7/ 1:	11.0236	10.7109	10.7979	11.4464	17.0292
Length   52, alignments in bytes  3/ 4:	10.8986	11.9951	11.8398	10.0629	25.818
Length   52, alignments in bytes  4/ 3:	10.8995	10.5426	10.9025	10.9137	17.6238
Length   52, alignments in bytes  5/ 7:	11.0002	11.9954	11.8457	12.2399	21.8551
Length   52, alignments in bytes  7/ 5:	10.9634	10.5321	10.9508	11.6577	17.177
Length   56, alignments in bytes  0/ 4:	10.8971	9.47522	9.11194	11.0356	17.3628
Length   56, alignments in bytes  4/ 0:	10.7063	10.869	11.6423	12.3256	19.7328
Length   56, alignments in bytes  4/ 4:	10.8663	10.9551	10.9161	11.382	19.4277
Length   56, alignments in bytes  2/ 2:	11.0088	10.8744	10.9214	11.334	20.9768
Length   56, alignments in bytes  2/ 6:	10.9672	11.9946	11.8394	12.278	27.5474
Length   56, alignments in bytes  6/ 2:	10.91	10.9364	10.9374	11.6543	18.7102
Length   56, alignments in bytes  1/ 7:	10.9657	10.2871	11.7788	11.6416	27.77
Length   56, alignments in bytes  7/ 1:	11.031	10.5012	10.9176	9.96973	18.8754
Length   56, alignments in bytes  3/ 4:	10.9484	11.9944	11.8422	12.3428	25.0997
Length   56, alignments in bytes  4/ 3:	10.9891	10.5159	10.9272	11.6543	19.1121
Length   56, alignments in bytes  5/ 7:	11.0443	10.2886	11.8236	12.3387	23.8284
Length   56, alignments in bytes  7/ 5:	10.918	10.933	10.9253	9.96313	18.3468
Length   60, alignments in bytes  0/ 4:	10.7697	9.19519	9.13123	12.3414	18.7712
Length   60, alignments in bytes  4/ 0:	10.9939	10.0671	10.5151	9.31067	18.6392
Length   60, alignments in bytes  4/ 4:	11.632	10.8097	11.8192	9.02283	18.2201
Length   60, alignments in bytes  2/ 2:	10.827	10.5939	10.6315	11.5211	23.7128
Length   60, alignments in bytes  2/ 6:	10.5688	11.7092	11.5718	12.0411	29.1233
Length   60, alignments in bytes  6/ 2:	10.8157	10.0708	10.5631	11.9919	17.5781
Length   60, alignments in bytes  1/ 7:	10.651	12.3138	11.8523	12.3467	30.0216
Length   60, alignments in bytes  7/ 1:	11.2032	10.3114	10.7324	10.5109	17.7584
Length   60, alignments in bytes  3/ 4:	11.2303	11.9974	11.8679	10.08	28.2249
Length   60, alignments in bytes  4/ 3:	11.2181	11.069	12.6624	9.63831	18.8142
Length   60, alignments in bytes  5/ 7:	11.8029	11.0221	13.0189	10.8303	23.7662
Length   60, alignments in bytes  7/ 5:	11.7291	11.1084	12.1035	10.5604	17.6575
Length   64, alignments in bytes  0/ 4:	14.5687	9.27405	8.8728	9.60376	19.3253
Length   64, alignments in bytes  4/ 0:	13.5579	10.2728	10.3064	10.3936	21.1464
Length   64, alignments in bytes  4/ 4:	14.266	12.6049	13.5177	11.1938	23.9982
Length   64, alignments in bytes  2/ 2:	14.3217	10.115	10.4617	11.0176	21.906
Length   64, alignments in bytes  2/ 6:	14.3073	10.3921	10.4666	11.822	28.8049
Length   64, alignments in bytes  6/ 2:	14.6171	10.0107	10.1991	11.7177	19.8364
Length   64, alignments in bytes  1/ 7:	14.3096	9.77966	9.36401	10.2308	29.1589
Length   64, alignments in bytes  7/ 1:	14.7142	10.0311	10.1631	10.3025	18.9395
Length   64, alignments in bytes  3/ 4:	14.2402	10.2067	10.1893	10.7307	26.6722
Length   64, alignments in bytes  4/ 3:	14.5603	12.2629	12.4503	12.0372	19.8392
Length   64, alignments in bytes  5/ 7:	14.2771	13.5513	14.0762	12.1832	25.2407
Length   64, alignments in bytes  7/ 5:	14.5995	11.4174	11.3998	10.3065	19.0876
Length   68, alignments in bytes  0/ 4:	14.1812	11.7391	11.9667	11.4889	20.5223
Length   68, alignments in bytes  4/ 0:	13.3082	12.76	12.647	12.0712	20.5842
Length   68, alignments in bytes  4/ 4:	14.3474	12.2162	12.9226	11.1683	20.3835
Length   68, alignments in bytes  2/ 2:	14.2516	12.1216	12.194	12.3406	27.4431
Length   68, alignments in bytes  2/ 6:	14.6338	14.5645	13.8019	11.8954	31.7441
Length   68, alignments in bytes  6/ 2:	14.9452	12.469	12.5936	12.3385	19.4265
Length   68, alignments in bytes  1/ 7:	14.5769	12.7208	12.855	11.9664	32.2561
Length   68, alignments in bytes  7/ 1:	15.0068	12.1489	12.2092	12.3407	18.8552
Length   68, alignments in bytes  3/ 4:	14.6831	13.4199	13.7491	10.989	29.7449
Length   68, alignments in bytes  4/ 3:	14.9042	12.2266	12.9529	12.3275	20.4911
Length   68, alignments in bytes  5/ 7:	14.6475	14.043	14.395	12.4608	25.9088
Length   68, alignments in bytes  7/ 5:	14.9823	12.168	12.9799	12.6851	18.8145
Length   72, alignments in bytes  0/ 4:	14.5177	11.7328	11.9797	11.8511	21.1703
Length   72, alignments in bytes  4/ 0:	13.6429	11.8943	12.1399	12.675	22.684
Length   72, alignments in bytes  4/ 4:	14.3348	11.8994	11.7336	12.3397	22.557
Length   72, alignments in bytes  2/ 2:	14.3365	12.0457	12.0115	12.3398	24.0878
Length   72, alignments in bytes  2/ 6:	14.6595	13.338	13.4277	12.2952	31.4568
Length   72, alignments in bytes  6/ 2:	14.9119	11.8624	12.1396	12.6875	21.7651
Length   72, alignments in bytes  1/ 7:	14.6412	13.3387	13.4474	12.167	31.9021
Length   72, alignments in bytes  7/ 1:	14.9443	11.8367	12.1206	10.5521	20.4956
Length   72, alignments in bytes  3/ 4:	14.6453	12.4082	13.2343	12.4489	29.3396
Length   72, alignments in bytes  4/ 3:	14.917	12.1772	12.0773	13.1493	21.8638
Length   72, alignments in bytes  5/ 7:	14.653	12.4604	13.2246	12.3503	27.5234
Length   72, alignments in bytes  7/ 5:	14.924	11.8254	12.1016	10.5696	20.3134
Length   76, alignments in bytes  0/ 4:	14.583	11.6298	11.1654	12.1919	22.9927
Length   76, alignments in bytes  4/ 0:	13.6449	12.479	13.1218	10.3054	22.03
Length   76, alignments in bytes  4/ 4:	14.3271	12.2097	13.3243	10.1825	21.91
Length   76, alignments in bytes  2/ 2:	14.2754	12.0117	11.8375	12.3467	27.4446
Length   76, alignments in bytes  2/ 6:	14.636	12.3414	12.9122	12.1459	33.8707
Length   76, alignments in bytes  6/ 2:	15.0371	12.4773	12.8295	12.4404	20.4919
Length   76, alignments in bytes  1/ 7:	14.6316	12.3429	12.911	12.1342	34.1655
Length   76, alignments in bytes  7/ 1:	14.9801	12.4628	12.7128	10.949	19.9169
Length   76, alignments in bytes  3/ 4:	14.6599	12.3771	13.2369	10.9872	31.9269
Length   76, alignments in bytes  4/ 3:	15.041	12.2766	13.2997	10.4023	21.9318
Length   76, alignments in bytes  5/ 7:	14.6296	14.0482	14.371	12.0815	27.8193
Length   76, alignments in bytes  7/ 5:	14.939	12.2598	13.2059	11.4412	19.9939
Length   80, alignments in bytes  0/ 4:	14.4596	11.6709	11.9038	10.5804	23.0778
Length   80, alignments in bytes  4/ 0:	13.6338	12.2249	13.2776	11.3169	24.2279
Length   80, alignments in bytes  4/ 4:	14.3346	12.1254	11.7288	11.5463	26.7368
Length   80, alignments in bytes  2/ 2:	14.6949	12.2747	11.748	11.9652	25.5468
Length   80, alignments in bytes  2/ 6:	14.6785	13.3402	13.4038	12.7246	33.3862
Length   80, alignments in bytes  6/ 2:	14.9628	12.2417	13.2621	12.2219	22.9395
Length   80, alignments in bytes  1/ 7:	14.6808	13.3296	13.405	11.7434	33.8633
Length   80, alignments in bytes  7/ 1:	14.9244	12.2407	13.306	11.4323	21.5688
Length   80, alignments in bytes  3/ 4:	14.6326	12.4976	13.2461	11.3318	31.5459
Length   80, alignments in bytes  4/ 3:	14.9215	12.2771	12.009	12.4908	23.4226
Length   80, alignments in bytes  5/ 7:	14.6569	12.5333	13.2501	12.885	29.5308
Length   80, alignments in bytes  7/ 5:	14.9645	12.2585	13.3409	11.4193	21.5498
Length   84, alignments in bytes  0/ 4:	14.5851	11.6459	11.1459	12.3333	25.0507
