                       	generic_strcpy	__strcpy_avx2	__strcpy_evex	__strcpy_sse2_unaligned	__strcpy_sse2
Length    8, alignments in bytes  0/ 0:	20.7637	19.3619	19.9821	5.7749	5.4884
Length    9, alignments in bytes  0/ 0:	20.7552	19.3579	19.9805	6.75244	6.36719
Length    9, alignments in bytes  0/ 0:	20.7509	19.3585	19.9806	6.74207	6.37964
Length    9, alignments in bytes  0/ 1:	20.7533	19.3588	19.9811	7.07898	6.98608
Length    9, alignments in bytes  1/ 0:	20.7574	19.3612	19.984	7.02173	13.7645
Length   10, alignments in bytes  0/ 0:	20.7748	19.3573	19.9799	7.18774	7.51306
Length   10, alignments in bytes  0/ 0:	20.7766	19.3604	19.9835	7.18958	7.50586
Length   10, alignments in bytes  0/ 2:	20.7461	19.3594	19.9854	7.05225	7.68164
Length   10, alignments in bytes  2/ 0:	20.7494	19.356	19.9827	6.96448	14.999
Length   11, alignments in bytes  0/ 0:	20.7528	19.3583	19.9843	6.58643	7.84155
Length   11, alignments in bytes  0/ 0:	20.7386	19.3557	19.9823	6.59473	7.83044
Length   11, alignments in bytes  0/ 3:	20.7582	19.3533	19.9802	7.05823	8.33594
Length   11, alignments in bytes  3/ 0:	20.7377	19.3563	19.9796	6.95618	16.2542
Length   12, alignments in bytes  0/ 0:	20.6478	19.3562	19.979	7.18237	8.45923
Length   12, alignments in bytes  0/ 0:	20.6442	19.361	19.9825	7.18994	8.77185
Length   12, alignments in bytes  0/ 4:	23.0461	21.2452	20.5813	7.20691	8.6626
Length   12, alignments in bytes  4/ 0:	20.8857	21.0881	21.7073	7.76953	13.0474
Length   13, alignments in bytes  0/ 0:	21.2921	19.3545	19.9812	7.18433	11.3171
Length   13, alignments in bytes  0/ 0:	20.7632	19.3602	19.9821	7.17993	11.3331
Length   13, alignments in bytes  0/ 5:	20.6421	19.3531	19.9803	7.21082	10.1449
Length   13, alignments in bytes  5/ 0:	20.6471	19.3599	19.9818	6.95728	12.4014
Length   14, alignments in bytes  0/ 0:	20.6411	19.3538	19.9795	7.19482	12.4125
Length   14, alignments in bytes  0/ 0:	20.7437	19.3588	19.984	7.19739	12.4387
Length   14, alignments in bytes  0/ 6:	20.7476	19.3582	19.981	7.21936	11.2446
Length   14, alignments in bytes  6/ 0:	20.6459	19.3555	19.9819	6.96582	13.166
Length   15, alignments in bytes  0/ 0:	20.6139	19.3605	19.9833	4.99719	11.2607
Length   15, alignments in bytes  0/ 0:	20.6149	19.3555	19.9819	5.01318	11.2489
Length   15, alignments in bytes  0/ 7:	20.6136	19.3552	19.9785	5.00342	11.2428
Length   15, alignments in bytes  7/ 0:	20.6165	19.3607	19.9829	4.99609	13.4744
Length   16, alignments in bytes  0/ 0:	20.6119	19.3557	19.9835	5.42761	7.01709
Length   16, alignments in bytes  7/ 2:	20.6117	19.3547	19.9821	6.15686	13.608
Length   32, alignments in bytes  0/ 0:	17.6931	6.26843	6.88782	7.3623	9.79016
Length   32, alignments in bytes  6/ 4:	21.8055	8.73999	6.87769	10.484	15.1394
Length   64, alignments in bytes  0/ 0:	19.4845	7.91553	8.21606	8.60376	14.7039
Length   64, alignments in bytes  5/ 6:	23.8049	19.3612	19.9913	12.2706	25.1041
Length  128, alignments in bytes  0/ 0:	20.4554	9.75989	10.406	13.6654	26.6631
Length  128, alignments in bytes  4/ 0:	21.0553	17.6479	18.8882	14.2188	32.8794
Length  256, alignments in bytes  0/ 0:	28.4003	14.861	16.4338	17.9961	52.2625
Length  256, alignments in bytes  3/ 2:	31.589	22.2662	20.366	25.4923	62.7853
Length  512, alignments in bytes  0/ 0:	42.397	25.9146	215.025	36.1055	136.393
Length  512, alignments in bytes  2/ 4:	40.6665	26.5347	27.624	40.5902	156.319
Length 1024, alignments in bytes  0/ 0:	50.2465	26.6886	29.3567	45.6753	234.124
Length 1024, alignments in bytes  1/ 6:	64.7645	37.9082	34.6633	45.8256	315.64
Length   16, alignments in bytes  1/ 2:	23.3214	20.7419	21.4122	6.38062	17.8309
Length   16, alignments in bytes  2/ 1:	22.084	20.7405	22.2324	7.21924	15.9547
Length   16, alignments in bytes  1/ 1:	22.9835	20.7384	21.4087	5.7793	15.0045
Length   16, alignments in bytes  1/ 1:	22.0835	20.739	21.4088	5.79663	15.0211
Length   32, alignments in bytes  2/ 4:	23.3674	8.00977	30.8298	10.922	22.8405
Length   32, alignments in bytes  4/ 2:	23.6056	6.30432	6.69678	11.3744	16.8806
Length   32, alignments in bytes  2/ 2:	23.3724	7.36633	6.87744	10.4644	17.014
Length   32, alignments in bytes  2/ 2:	23.3951	6.6925	7.36475	10.4587	17.0537
Length   64, alignments in bytes  3/ 6:	25.4895	9.64233	10.1266	10.8884	29.6072
Length   64, alignments in bytes  6/ 3:	25.6648	20.7468	21.4152	12.3845	20.9125
Length   64, alignments in bytes  3/ 3:	25.5015	8.59009	9.52966	10.3617	22.9009
Length   64, alignments in bytes  3/ 3:	24.2579	8.39697	9.29651	9.73914	22.2299
Length  128, alignments in bytes  4/ 0:	22.6091	18.3872	19.4683	14.6176	34.4252
Length  128, alignments in bytes  0/ 4:	26.4656	10.7639	13.2778	13.9587	36.6121
Length  128, alignments in bytes  4/ 4:	26.5431	17.9718	18.3324	14.3348	34.4128
Length  128, alignments in bytes  4/ 4:	26.2611	18.3765	18.3439	14.3737	34.48
Length  256, alignments in bytes  5/ 2:	29.5259	19.8887	19.7184	19.9896	59.7507
Length  256, alignments in bytes  2/ 5:	32.1199	16.8271	20.7174	19.8374	84.1278
Length  256, alignments in bytes  5/ 5:	33.958	20.5385	20.3838	18.2799	62.5391
Length  256, alignments in bytes  5/ 5:	39.0332	22.4617	20.3751	18.304	59.717
Length  512, alignments in bytes  6/ 4:	35.8933	23.6262	23.7775	28.2188	113.924
Length  512, alignments in bytes  4/ 6:	42.125	25.8326	26.2416	27.7963	153.318
Length  512, alignments in bytes  6/ 6:	42.8885	23.4661	23.7405	27.6252	113.871
Length  512, alignments in bytes  6/ 6:	42.8212	23.432	23.7173	27.6221	114.007
Length 1024, alignments in bytes  7/ 6:	50.5422	41.2162	36.0249	46.5768	238.873
Length 1024, alignments in bytes  6/ 7:	65.3644	41.1613	36.6543	47.1337	315.845
Length 1024, alignments in bytes  7/ 7:	59.0974	41.9952	40.6793	58.1526	249.924
Length 1024, alignments in bytes  7/ 7:	55.9639	30.3889	31.6975	49.2207	239.423
Length   16, alignments in bytes  0/ 4:	23.2848	20.7446	21.4199	6.38855	9.75098
Length   16, alignments in bytes  4/ 0:	22.0863	20.7428	21.4099	6.62268	15.7517
Length   16, alignments in bytes  4/ 4:	22.0889	20.7389	21.4083	5.68726	15.3972
Length   16, alignments in bytes  2/ 2:	22.0828	20.7396	21.9263	8.39954	16.4427
Length   16, alignments in bytes  2/ 6:	22.0883	20.7418	21.4087	6.40417	18.6074
Length   16, alignments in bytes  6/ 2:	22.0927	20.74	21.4087	6.51257	15.9727
Length   16, alignments in bytes  1/ 7:	22.0803	20.7418	21.4089	6.35913	19.1423
Length   16, alignments in bytes  7/ 1:	22.0835	20.7396	21.4088	6.55664	14.6241
Length   16, alignments in bytes  3/ 4:	22.0857	20.7408	21.4089	6.38708	15.5078
Length   16, alignments in bytes  4/ 3:	22.0796	20.7402	21.4087	6.58557	14.7266
Length   16, alignments in bytes  5/ 7:	22.083	20.7389	21.4087	6.38135	15.0529
Length   16, alignments in bytes  7/ 5:	22.0892	21.8806	21.4084	6.56677	14.2351
Length   20, alignments in bytes  0/ 4:	22.0818	20.7407	21.4088	7.9126	12.106
Length   20, alignments in bytes  4/ 0:	22.0837	20.741	21.4086	6.50317	14.2932
Length   20, alignments in bytes  4/ 4:	22.0804	20.7405	21.4103	7.21326	13.5365
Length   20, alignments in bytes  2/ 2:	22.0865	20.7395	21.4087	7.22058	20.0686
Length   20, alignments in bytes  2/ 6:	22.0842	20.7408	21.855	7.71484	20.0397
Length   20, alignments in bytes  6/ 2:	21.5686	20.2574	20.9106	6.33801	13.5758
Length   20, alignments in bytes  1/ 7:	21.5721	20.2567	20.9105	7.70142	20.5948
Length   20, alignments in bytes  7/ 1:	21.5691	20.2557	20.91	7.33447	13.5835
Length   20, alignments in bytes  3/ 4:	21.5682	20.2555	20.9103	8.0708	17.6759
Length   20, alignments in bytes  4/ 3:	21.5719	20.2589	20.9111	7.33862	13.8405
Length   20, alignments in bytes  5/ 7:	21.5679	20.2593	20.9113	8.06885	14.9646
Length   20, alignments in bytes  7/ 5:	21.5748	20.2585	20.911	7.35217	13.0602
Length   24, alignments in bytes  0/ 4:	21.5741	20.2584	20.9116	8.07568	11.5208
Length   24, alignments in bytes  4/ 0:	21.5756	20.2594	20.912	7.36523	16.5233
Length   24, alignments in bytes  4/ 4:	21.5702	20.2565	20.9105	7.05261	17.8567
Length   24, alignments in bytes  2/ 2:	21.5681	20.5206	21.4618	7.04346	15.5769
Length   24, alignments in bytes  2/ 6:	21.5746	20.2601	20.9117	8.06531	19.6913
Length   24, alignments in bytes  6/ 2:	21.9235	19.7961	20.4342	7.17822	16.0651
Length   24, alignments in bytes  1/ 7:	21.0835	19.7977	20.4354	7.8938	19.7565
Length   24, alignments in bytes  7/ 1:	21.0773	19.7958	20.4362	7.19397	14.7258
Length   24, alignments in bytes  3/ 4:	21.0778	19.7963	20.4373	7.88928	16.6036
Length   24, alignments in bytes  4/ 3:	21.0842	19.7937	20.4337	7.18188	14.8392
Length   24, alignments in bytes  5/ 7:	21.0785	19.7938	20.4342	7.87598	15.7876
Length   24, alignments in bytes  7/ 5:	21.0818	19.7955	20.4337	7.17175	14.8467
Length   28, alignments in bytes  0/ 4:	21.0758	19.7955	20.4344	8.19604	12.8645
Length   28, alignments in bytes  4/ 0:	21.0818	19.7942	20.4337	7.84546	15.0247
Length   28, alignments in bytes  4/ 4:	21.084	19.7948	20.4337	7.3905	14.0182
Length   28, alignments in bytes  2/ 2:	21.0823	19.7937	20.4337	7.39404	17.3794
Length   28, alignments in bytes  2/ 6:	21.0758	19.7972	20.4351	8.21704	21.8214
Length   28, alignments in bytes  6/ 2:	21.0837	19.7938	20.4337	7.83655	14.313
Length   28, alignments in bytes  1/ 7:	21.0771	20.5449	20.4335	8.1615	22.4785
Length   28, alignments in bytes  7/ 1:	21.078	19.7947	20.4351	8.36572	14.0841
Length   28, alignments in bytes  3/ 4:	21.0786	19.795	20.4349	8.31262	19.2181
Length   28, alignments in bytes  4/ 3:	21.084	19.799	20.4366	7.76953	14.8438
Length   28, alignments in bytes  5/ 7:	21.0823	19.7998	20.4368	8.30884	15.9769
Length   28, alignments in bytes  7/ 5:	21.076	19.7972	20.4362	7.76807	14.1976
Length   32, alignments in bytes  0/ 4:	22.3407	7.0426	7.05371	8.21655	12.8679
Length   32, alignments in bytes  4/ 0:	18.1018	6.39355	6.40515	9.63489	16.6564
Length   32, alignments in bytes  4/ 4:	22.2906	6.39075	7.0376	9.25647	15.5022
Length   32, alignments in bytes  2/ 2:	22.2947	6.3949	7.03345	10.0067	16.251
Length   32, alignments in bytes  2/ 6:	22.2993	7.63513	7.7876	10.4208	21.4285
Length   32, alignments in bytes  6/ 2:	22.3026	6.01501	7.66406	9.57422	16.3486
Length   32, alignments in bytes  1/ 7:	22.3019	7.62646	7.78394	9.08167	21.839
Length   32, alignments in bytes  7/ 1:	22.3043	5.98401	6.39966	8.75024	15.6155
Length   32, alignments in bytes  3/ 4:	22.3352	7.60413	7.75342	9.65991	18.8246
Length   32, alignments in bytes  4/ 3:	22.3008	6.01416	6.0675	10.8439	15.5653
Length   32, alignments in bytes  5/ 7:	22.3347	7.63574	7.77173	11.5372	17.3711
Length   32, alignments in bytes  7/ 5:	22.8187	6.1593	6.53577	8.95874	15.8501
Length   36, alignments in bytes  0/ 4:	22.8214	20.2659	20.9178	10.3175	14.3361
Length   36, alignments in bytes  4/ 0:	19.2065	17.1084	17.6423	10.0544	16.3132
Length   36, alignments in bytes  4/ 4:	22.8306	22.2192	22.8751	9.44165	15.2074
Length   36, alignments in bytes  2/ 2:	22.8212	22.332	22.3518	9.98181	18.6289
Length   36, alignments in bytes  2/ 6:	22.3209	21.714	22.3544	9.95007	23.5089
Length   36, alignments in bytes  6/ 2:	22.2996	16.7034	17.2471	9.87927	15.2323
Length   36, alignments in bytes  1/ 7:	22.2971	21.714	22.3527	10.0142	24.1232
Length   36, alignments in bytes  7/ 1:	22.3154	12.5031	12.1945	9.85693	14.8058
Length   36, alignments in bytes  3/ 4:	22.2976	21.7131	22.3521	9.64514	21.3843
Length   36, alignments in bytes  4/ 3:	22.3286	21.713	22.3538	9.8512	16.1053
Length   36, alignments in bytes  5/ 7:	22.8314	22.2192	22.8744	11.0474	18.6921
Length   36, alignments in bytes  7/ 5:	22.8257	22.2192	22.8571	10.976	15.4144
Length   40, alignments in bytes  0/ 4:	22.8512	20.2595	20.9144	10.5775	14.5554
Length   40, alignments in bytes  4/ 0:	18.6255	22.2191	22.8621	10.6132	17.7301
Length   40, alignments in bytes  4/ 4:	22.8253	22.2177	22.7743	10.21	16.9164
Length   40, alignments in bytes  2/ 2:	22.8209	22.2164	23.3414	10.2112	18.1469
Length   40, alignments in bytes  2/ 6:	22.8433	22.2194	22.8739	10.1622	24.0223
Length   40, alignments in bytes  6/ 2:	22.8162	22.2162	22.85	10.9719	17.2981
Length   40, alignments in bytes  1/ 7:	22.8109	22.2186	22.8271	10.4017	24.2115
Length   40, alignments in bytes  7/ 1:	22.8481	22.2164	22.8707	8.97375	16.7396
Length   40, alignments in bytes  3/ 4:	22.8192	22.2167	22.7711	10.8998	21.5729
Length   40, alignments in bytes  4/ 3:	22.8655	22.2186	22.871	10.4507	16.8555
Length   40, alignments in bytes  5/ 7:	22.8221	22.2186	22.8221	10.905	19.6783
Length   40, alignments in bytes  7/ 5:	23.1937	21.7119	22.1724	8.7688	16.0851
Length   44, alignments in bytes  0/ 4:	22.3213	19.7979	20.4381	10.2074	15.0499
Length   44, alignments in bytes  4/ 0:	18.1067	21.7125	22.3486	8.84595	16.8007
Length   44, alignments in bytes  4/ 4:	22.3096	21.7128	22.3499	8.83337	15.8041
Length   44, alignments in bytes  2/ 2:	22.2917	21.7129	22.255	9.96692	21.1039
Length   44, alignments in bytes  2/ 6:	22.3323	21.7139	22.3337	10.2218	25.4485
Length   44, alignments in bytes  6/ 2:	22.2941	21.7133	22.7185	10.6575	15.9734
Length   44, alignments in bytes  1/ 7:	22.2983	22.2754	22.7949	10.4674	26.5619
Length   44, alignments in bytes  7/ 1:	22.8236	22.2189	22.8739	9.17822	15.943
Length   44, alignments in bytes  3/ 4:	22.8414	22.2189	22.7805	9.88391	23.8207
Length   44, alignments in bytes  4/ 3:	22.8575	22.2157	22.8677	9.02209	16.7452
Length   44, alignments in bytes  5/ 7:	22.8278	22.2168	23.0461	10.0725	19.723
Length   44, alignments in bytes  7/ 5:	22.2858	21.7126	22.3523	9.34033	15.7257
Length   48, alignments in bytes  0/ 4:	22.3202	19.8046	20.4452	8.77698	15.639
Length   48, alignments in bytes  4/ 0:	18.1758	21.7128	22.3484	9.31848	18.3676
Length   48, alignments in bytes  4/ 4:	22.2992	21.7123	23.1844	9.59412	18.3995
Length   48, alignments in bytes  2/ 2:	22.8123	22.2172	22.8734	10.2292	20.0015
Length   48, alignments in bytes  2/ 6:	22.8214	22.2203	22.8732	11.0948	26.1125
Length   48, alignments in bytes  6/ 2:	22.8527	22.2196	22.8705	9.81482	17.8536
Length   48, alignments in bytes  1/ 7:	22.8489	22.2191	22.8635	10.0173	26.046
Length   48, alignments in bytes  7/ 1:	22.8284	22.219	23.2299	9.5658	17.5662
Length   48, alignments in bytes  3/ 4:	22.8286	22.2186	21.6393	9.67078	23.7299
Length   48, alignments in bytes  4/ 3:	22.8308	22.2181	23.1467	10.1733	17.679
Length   48, alignments in bytes  5/ 7:	22.3085	21.7139	21.1866	11.4749	21.5088
Length   48, alignments in bytes  7/ 5:	22.3091	21.7125	22.3501	9.34851	16.8168
Length   52, alignments in bytes  0/ 4:	22.309	19.7948	20.4368	10.1427	16.6997
Length   52, alignments in bytes  4/ 0:	18.1202	21.7129	22.2745	9.89734	17.8335
Length   52, alignments in bytes  4/ 4:	22.3033	21.7119	22.3442	9.36938	17.0554
Length   52, alignments in bytes  2/ 2:	22.306	21.713	22.3446	11.4503	22.3698
Length   52, alignments in bytes  2/ 6:	22.2954	21.7131	22.3484	11.0763	26.9406
Length   52, alignments in bytes  6/ 2:	22.302	21.7126	22.3522	10.678	16.6014
Length   52, alignments in bytes  1/ 7:	22.2952	21.7128	22.3458	10.9694	27.7483
Length   52, alignments in bytes  7/ 1:	22.3159	21.7128	22.3508	10.7023	16.3177
Length   52, alignments in bytes  3/ 4:	22.3055	21.7128	22.3481	9.45288	25.0073
Length   52, alignments in bytes  4/ 3:	22.3009	22.0499	22.3506	10.1765	17.2814
Length   52, alignments in bytes  5/ 7:	22.2803	21.7133	22.3457	11.4659	21.5599
Length   52, alignments in bytes  7/ 5:	22.3027	21.715	22.3528	10.8658	16.3353
Length   56, alignments in bytes  0/ 4:	22.307	19.8	20.7731	10.3032	17.3468
Length   56, alignments in bytes  4/ 0:	18.0784	21.7133	22.3521	11.4862	19.6527
Length   56, alignments in bytes  4/ 4:	22.334	21.7128	22.3453	11.4471	19.4386
Length   56, alignments in bytes  2/ 2:	22.3145	21.712	22.3472	11.4481	21.0922
Length   56, alignments in bytes  2/ 6:	22.3353	21.7141	22.3516	11.4572	27.224
Length   56, alignments in bytes  6/ 2:	22.3318	21.7134	22.3521	10.8644	18.3589
Length   56, alignments in bytes  1/ 7:	22.3024	21.714	22.3521	10.8889	27.4648
Length   56, alignments in bytes  7/ 1:	22.2991	21.713	22.2749	9.35229	17.9653
Length   56, alignments in bytes  3/ 4:	22.3021	21.7135	22.3518	11.4972	25.3586
Length   56, alignments in bytes  4/ 3:	22.2908	21.7133	22.353	10.8632	21.0895
Length   56, alignments in bytes  5/ 7:	22.2937	21.7131	22.3496	11.4951	23.3011
Length   56, alignments in bytes  7/ 5:	22.5991	21.7135	22.3525	9.34558	17.606
Length   60, alignments in bytes  0/ 4:	22.3628	19.7961	20.4366	12.1008	19.0973
Length   60, alignments in bytes  4/ 0:	14.6655	22.2184	22.8705	9.7522	19.5719
Length   60, alignments in bytes  4/ 4:	19.3849	22.2186	22.8715	9.49182	19.1631
Length   60, alignments in bytes  2/ 2:	22.8505	22.2164	21.6521	11.1787	23.7338
Length   60, alignments in bytes  2/ 6:	22.8848	22.2195	22.8688	11.7651	29.8068
Length   60, alignments in bytes  6/ 2:	14.5101	22.2186	22.8746	12.4688	17.9615
Length   60, alignments in bytes  1/ 7:	22.8741	22.2191	22.8674	11.7721	29.9762
Length   60, alignments in bytes  7/ 1:	14.5177	22.2192	22.8948	10.125	17.8552
Length   60, alignments in bytes  3/ 4:	22.3014	21.7145	22.3502	9.45898	27.0135
Length   60, alignments in bytes  4/ 3:	14.1793	21.714	22.3529	9.52002	18.7861
Length   60, alignments in bytes  5/ 7:	18.9487	21.714	22.3551	10.6525	23.6227
Length   60, alignments in bytes  7/ 5:	18.9147	21.7139	22.3528	9.92017	17.2207
Length   64, alignments in bytes  0/ 4:	24.4348	8.91858	9.97949	9.58887	19.3309
Length   64, alignments in bytes  4/ 0:	19.848	17.8617	17.8894	9.84802	21.0593
Length   64, alignments in bytes  4/ 4:	24.311	19.7983	20.4463	10.5491	21.1016
Length   64, alignments in bytes  2/ 2:	24.3241	9.43909	10.025	11.2036	22.5555
Length   64, alignments in bytes  2/ 6:	23.7098	9.93164	10.5645	11.5503	29.3405
Length   64, alignments in bytes  6/ 2:	24.5135	17.2478	17.8967	11.1847	20.6736
Length   64, alignments in bytes  1/ 7:	24.2518	9.56812	10.3792	10.5814	30.1761
Length   64, alignments in bytes  7/ 1:	25.0962	17.6522	18.2972	10.1683	19.4424
Length   64, alignments in bytes  3/ 4:	24.2178	9.96362	10.0559	10.472	27.921
Length   64, alignments in bytes  4/ 3:	24.8262	20.2622	20.9156	11.7653	21.0052
Length   64, alignments in bytes  5/ 7:	24.9109	20.2515	20.9115	12.0726	26.0771
Length   64, alignments in bytes  7/ 5:	24.6759	20.2603	20.9115	10.1488	19.1681
Length   68, alignments in bytes  0/ 4:	24.2959	20.9147	21.558	11.3313	21.5098
Length   68, alignments in bytes  4/ 0:	19.4755	22.8732	23.5291	11.6182	21.0656
Length   68, alignments in bytes  4/ 4:	24.9346	20.2812	20.9117	10.7892	20.928
Length   68, alignments in bytes  2/ 2:	24.2227	17.6609	18.296	11.7733	26.4336
Length   68, alignments in bytes  2/ 6:	24.9326	16.9962	17.9104	11.3308	31.6207
Length   68, alignments in bytes  6/ 2:	25.0911	22.8705	23.5281	11.7653	19.4725
Length   68, alignments in bytes  1/ 7:	24.2621	17.0052	17.6483	11.6885	32.1377
Length   68, alignments in bytes  7/ 1:	25.0801	22.8638	23.5271	11.7675	19.0974
Length   68, alignments in bytes  3/ 4:	24.9266	17.6631	18.299	10.4946	29.9869
Length   68, alignments in bytes  4/ 3:	25.1134	22.8723	23.5244	11.7634	20.9191
Length   68, alignments in bytes  5/ 7:	24.9023	20.3899	20.9315	12.0763	26.4829
Length   68, alignments in bytes  7/ 5:	24.8225	22.8727	23.5261	12.0928	18.9731
Length   72, alignments in bytes  0/ 4:	24.9314	20.912	21.5657	11.3733	21.7491
Length   72, alignments in bytes  4/ 0:	20.3082	22.8696	23.5291	12.0909	23.2167
Length   72, alignments in bytes  4/ 4:	24.8839	17.6619	18.3044	11.7672	23.084
Length   72, alignments in bytes  2/ 2:	24.8861	17.6552	18.3004	11.7716	24.7325
Length   72, alignments in bytes  2/ 6:	24.2075	21.5647	22.2174	11.7692	32.1659
Length   72, alignments in bytes  6/ 2:	24.7729	22.8702	23.5214	12.0897	22.1389
Length   72, alignments in bytes  1/ 7:	24.9268	21.5652	22.2185	11.8901	32.2573
Length   72, alignments in bytes  7/ 1:	24.8063	22.8693	23.5271	10.1503	20.6907
Length   72, alignments in bytes  3/ 4:	24.1792	17.6812	18.2986	11.8046	30.0609
Length   72, alignments in bytes  4/ 3:	25.1039	22.2141	22.8706	12.0966	22.6929
Length   72, alignments in bytes  5/ 7:	24.2123	17.6758	18.2953	11.8234	28.322
Length   72, alignments in bytes  7/ 5:	25.106	22.8687	23.5212	10.1478	20.7467
Length   76, alignments in bytes  0/ 4:	24.3589	20.9125	21.5664	11.5326	23.6967
Length   76, alignments in bytes  4/ 0:	19.4656	22.8756	23.5182	10.6575	22.5372
Length   76, alignments in bytes  4/ 4:	24.8923	20.2528	20.9137	10.2098	22.4902
Length   76, alignments in bytes  2/ 2:	24.9254	17.6678	18.2991	11.7745	26.6433
Length   76, alignments in bytes  2/ 6:	24.8921	21.5536	22.2214	11.5782	33.7831
Length   76, alignments in bytes  6/ 2:	24.8331	22.8711	23.5182	12.7246	21.2362
Length   76, alignments in bytes  1/ 7:	24.9172	21.5645	22.2214	11.5862	34.5822
Length   76, alignments in bytes  7/ 1:	24.8269	22.8712	23.5215	10.6914	20.3757
Length   76, alignments in bytes  3/ 4:	24.2452	17.6807	18.2965	10.4669	31.8474
Length   76, alignments in bytes  4/ 3:	25.1162	22.8687	23.5233	10.5833	22.5601
Length   76, alignments in bytes  5/ 7:	24.217	20.3219	20.9419	11.778	28.5936
Length   76, alignments in bytes  7/ 5:	25.1052	22.8688	23.5081	10.9347	20.4528
Length   80, alignments in bytes  0/ 4:	24.3262	20.9072	21.5502	10.4583	23.8636
Length   80, alignments in bytes  4/ 0:	20.3306	22.8695	23.5198	10.8795	25.5143
Length   80, alignments in bytes  4/ 4:	24.2445	17.6752	18.3126	11.2028	24.7307
Length   80, alignments in bytes  2/ 2:	24.2083	17.6675	18.3208	12.0394	26.1648
Length   80, alignments in bytes  2/ 6:	24.871	21.5649	22.2006	12.4806	34.1359
Length   80, alignments in bytes  6/ 2:	25.115	22.8673	23.5175	11.6862	23.5078
Length   80, alignments in bytes  1/ 7:	24.8827	21.5659	22.6313	11.5161	34.4316
Length   80, alignments in bytes  7/ 1:	25.0701	22.8706	23.5107	10.946	22.4362
Length   80, alignments in bytes  3/ 4:	24.2316	18.127	18.8104	10.8293	32.2952
Length   80, alignments in bytes  4/ 3:	25.0914	22.2157	22.8652	11.934	24.2388
Length   80, alignments in bytes  5/ 7:	24.265	18.1536	18.8008	12.3123	30.3125
Length   80, alignments in bytes  7/ 5:	25.0959	22.871	23.5228	10.967	22.2986
Length   84, alignments in bytes  0/ 4:	24.9459	20.9108	21.5483	11.7666	25.9712
