                            	generic_strncat	__strncat_avx2	__strncat_evex	__strncat_sse2_unaligned	__strncat_generic
Length   32/  32, alignment  6/ 4, N   32:	28.2008	25.1563	25.5987	24.5181	28.1037
Length   32/   8, alignment  0/ 0, N   32:	23.2861	21.2313	21.8553	20.7831	23.5779
Length   32/   8, alignment  6/ 4, N   32:	23.356	21.2302	21.8542	20.8187	23.3091
Length   64/  64, alignment  0/ 0, N   32:	23.8853	21.8551	22.4819	21.7003	24.3435
Length   64/  64, alignment  5/ 6, N   32:	24.4281	22.3494	22.9907	21.7592	24.371
Length   64/  16, alignment  0/ 0, N   32:	23.8418	21.7121	22.3528	22.0022	23.3335
Length   64/  16, alignment  5/ 6, N   32:	23.5191	21.2299	21.8551	21.5455	23.2336
Length  128/ 128, alignment  0/ 0, N   32:	23.9242	22.1771	22.8235	21.2643	23.8975
Length  128/ 128, alignment  4/ 0, N   32:	23.903	21.9141	22.7736	21.3468	24.2685
Length  128/  32, alignment  0/ 0, N   32:	24.2669	23.017	23.6298	22.5511	24.3086
Length  128/  32, alignment  4/ 0, N   32:	24.3069	22.9928	23.6274	22.4678	24.3262
Length  256/ 256, alignment  0/ 0, N   32:	28.4893	22.4297	23.3244	21.7529	28.163
Length  256/ 256, alignment  3/ 2, N   32:	28.3427	22.596	23.1746	21.7447	28.2937
Length  256/  64, alignment  0/ 0, N   32:	24.4323	22.365	22.9899	21.812	24.4148
Length  256/  64, alignment  3/ 2, N   32:	24.4105	22.3526	23.4808	21.8117	24.4512
Length  512/ 512, alignment  0/ 0, N   32:	28.8232	22.3522	22.9937	25.8365	29.1285
Length  512/ 512, alignment  2/ 4, N   32:	28.8669	22.8274	23.2251	26.3813	29.8193
Length  512/ 128, alignment  0/ 0, N   32:	25.0489	23.2102	24.0589	22.2474	24.9868
Length  512/ 128, alignment  2/ 4, N   32:	25.0257	23.2178	23.8545	22.2496	25.0236
Length 1024/1024, alignment  0/ 0, N   32:	28.7639	24.9962	28.6242	37.6273	29.4243
Length 1024/1024, alignment  1/ 6, N   32:	30.0374	24.9343	28.5854	37.4935	30.1944
Length 1024/ 256, alignment  0/ 0, N   32:	28.6291	22.907	24.6647	22.4576	29.6295
Length 1024/ 256, alignment  1/ 6, N   32:	29.6299	23.6079	23.6875	22.256	28.8662
Length   16/   1, alignment  1/ 2, N   32:	24.9265	22.84	23.5376	22.172	24.9076
Length   16/   1, alignment  2/ 1, N   32:	24.9567	22.7445	23.0432	21.6541	24.4285
Length   16/  10, alignment  1/ 1, N   32:	24.4944	22.2186	22.9821	21.6675	24.3977
Length   32/   1, alignment  2/ 4, N   32:	23.7844	21.7124	22.3513	21.212	23.8109
Length   32/   1, alignment  4/ 2, N   32:	23.8472	21.7121	22.3494	21.147	23.7812
Length   32/  10, alignment  2/ 2, N   32:	23.9957	21.7113	22.3507	21.2372	23.7956
Length   64/   1, alignment  3/ 6, N   32:	23.8976	21.7123	22.3512	20.9256	23.3308
Length   64/   1, alignment  6/ 3, N   32:	23.5838	21.2294	21.854	20.6532	23.2018
Length   64/  10, alignment  3/ 3, N   32:	23.5892	21.2291	21.854	20.7488	23.3478
Length  128/   1, alignment  4/ 0, N   32:	23.2656	21.2299	21.8536	20.669	23.2294
Length  128/   1, alignment  0/ 4, N   32:	23.2998	21.2292	22.2846	21.2346	23.8386
Length  128/  10, alignment  4/ 4, N   32:	23.9517	21.7128	22.3503	21.2315	23.7737
Length  256/   1, alignment  5/ 2, N   32:	23.782	21.7119	22.3492	21.1376	23.8105
Length  256/   1, alignment  2/ 5, N   32:	23.7879	21.7114	22.351	20.9332	23.1927
Length  256/  10, alignment  5/ 5, N   32:	23.3275	21.2966	22.4246	21.2428	23.9091
Length  512/   1, alignment  6/ 4, N   32:	23.8098	21.7113	22.3508	21.1452	23.8499
Length  512/   1, alignment  4/ 6, N   32:	23.8856	21.7123	22.3588	20.7676	23.3425
Length  512/  10, alignment  6/ 6, N   32:	23.2933	21.2946	21.8532	20.7653	23.3048
Length 1024/   1, alignment  7/ 6, N   32:	23.2986	21.2292	21.8548	20.7822	23.2716
Length 1024/   1, alignment  6/ 7, N   32:	23.2638	21.2296	21.8531	20.7501	23.3273
Length 1024/  10, alignment  7/ 7, N   32:	23.5597	21.2971	22.0926	21.2402	23.8596
Length    2/   2, alignment  0/ 2, N  128:	23.6297	21.7138	22.6711	20.5218	23.6292
Length    4/   4, alignment  0/ 0, N  128:	24.0523	21.8536	22.5803	20.096	23.131
Length    4/   4, alignment  4/ 0, N  128:	23.2436	21.3078	22.0338	20.0644	23.5748
Length    8/   8, alignment  0/ 0, N  128:	23.2488	21.5454	22.3523	20.5114	23.7665
Length    8/   8, alignment  0/ 0, N  128:	23.8668	21.2299	21.8545	20.0836	23.3591
Length   16/  16, alignment  0/ 0, N  128:	23.2811	21.3339	22.0247	20.9649	23.3717
Length   16/  16, alignment  7/ 2, N  128:	23.3343	21.3651	21.9316	20.9951	23.3077
Length   16/   4, alignment  0/ 0, N  128:	23.2599	21.8874	22.3611	20.6056	23.8526
Length   16/   4, alignment  7/ 2, N  128:	23.8308	21.7921	22.3958	20.0374	23.2214
Length   32/  32, alignment  0/ 0, N  128:	23.9162	23.3563	24.4805	22.9398	23.92
Length   32/  32, alignment  6/ 4, N  128:	28.2558	24.9771	25.5986	25.4502	28.8709
Length   32/   8, alignment  0/ 0, N  128:	23.7923	22.6263	22.9932	22.1462	23.9017
Length   32/   8, alignment  6/ 4, N  128:	23.7929	22.4827	23.1023	22.6566	23.8076
Length   64/  64, alignment  0/ 0, N  128:	24.8342	24.2759	24.9449	24.8843	24.8746
Length   64/  64, alignment  5/ 6, N  128:	27.7697	28.3906	29.3287	27.9482	27.7096
Length   64/  16, alignment  0/ 0, N  128:	27.4963	27.7789	26.7473	24.4965	26.9931
Length   64/  16, alignment  5/ 6, N  128:	27.144	27.8269	28.3089	26.8676	26.9998
Length  128/ 128, alignment  0/ 0, N  128:	25.8009	25.6556	27.4252	27.5524	26.3011
Length  128/ 128, alignment  4/ 0, N  128:	26.6352	30.1768	30.8505	32.1942	26.653
Length  128/  32, alignment  0/ 0, N  128:	27.5217	26.2224	27.0693	26.9583	27.4451
Length  128/  32, alignment  4/ 0, N  128:	27.7311	30.4026	31.0246	32.4102	27.625
Length  256/ 256, alignment  0/ 0, N  128:	30.7055	26.4928	27.3067	28.0124	30.4211
Length  256/ 256, alignment  3/ 2, N  128:	32.096	30.8998	31.6426	32.8283	32.3123
Length  256/  64, alignment  0/ 0, N  128:	26.2823	26.3308	27.0382	27.281	26.3271
Length  256/  64, alignment  3/ 2, N  128:	28.2587	31.2308	31.6788	32.5606	28.2832
Length  512/ 512, alignment  0/ 0, N  128:	30.8206	27.6408	27.5492	33.435	30.9272
Length  512/ 512, alignment  2/ 4, N  128:	32.3525	30.8137	31.8683	38.3924	32.0315
Length  512/ 128, alignment  0/ 0, N  128:	27.0175	26.7741	28.1711	28.4062	27.6133
Length  512/ 128, alignment  2/ 4, N  128:	28.9661	31.5954	32.4076	33.179	28.8418
Length 1024/1024, alignment  0/ 0, N  128:	32.1243	32.9976	33.4327	47.6996	31.4651
Length 1024/1024, alignment  1/ 6, N  128:	33.6864	36.0441	34.0843	50.162	33.7822
Length 1024/ 256, alignment  0/ 0, N  128:	31.1672	27.0296	27.7357	28.7211	30.9844
Length 1024/ 256, alignment  1/ 6, N  128:	32.5758	31.4671	32.3376	33.3909	32.4569
Length   16/   1, alignment  1/ 2, N  128:	24.9623	22.8943	23.5588	21.5885	25.1765
Length   16/   1, alignment  2/ 1, N  128:	24.9011	22.9466	23.6286	21.5882	24.978
Length   16/  10, alignment  1/ 1, N  128:	25.0715	22.8945	23.5226	21.5672	24.961
Length   32/   1, alignment  2/ 4, N  128:	24.4536	23.0113	23.7262	23.083	24.358
Length   32/   1, alignment  4/ 2, N  128:	24.5145	22.9143	23.5228	23.0353	24.325
Length   32/  10, alignment  2/ 2, N  128:	24.4324	22.8315	23.1856	22.5474	23.7638
Length   64/   1, alignment  3/ 6, N  128:	27.0863	25.9159	26.5913	25.2853	27.1436
Length   64/   1, alignment  6/ 3, N  128:	26.9949	26.5701	27.1308	25.1813	27.218
Length   64/  10, alignment  3/ 3, N  128:	27.0978	25.9258	26.7131	25.223	27.1724
Length  128/   1, alignment  4/ 0, N  128:	28.0441	27.6037	28.554	28.3455	27.264
Length  128/   1, alignment  0/ 4, N  128:	27.2377	27.1127	27.619	26.9149	27.2012
Length  128/  10, alignment  4/ 4, N  128:	28.2087	28.7471	30.0144	30.8581	28.2121
Length  256/   1, alignment  5/ 2, N  128:	27.7017	28.8217	29.4562	31.0563	27.6928
Length  256/   1, alignment  2/ 5, N  128:	27.9418	29.6986	31.9265	30.4508	28.3474
Length  256/  10, alignment  5/ 5, N  128:	28.1954	29.0381	29.3769	30.8092	28.2036
Length  512/   1, alignment  6/ 4, N  128:	27.9081	29.3952	30.2931	31.7224	28.1402
Length  512/   1, alignment  4/ 6, N  128:	28.3316	29.8872	30.6812	31.1921	28.2071
Length  512/  10, alignment  6/ 6, N  128:	28.2019	29.1231	29.3748	30.968	27.8827
Length 1024/   1, alignment  7/ 6, N  128:	28.6828	26.7305	26.8651	28.5709	28.3255
Length 1024/   1, alignment  6/ 7, N  128:	28.1878	29.7478	30.3845	31.8046	28.4785
Length 1024/  10, alignment  7/ 7, N  128:	28.4345	29.7131	30.093	31.7029	28.834
Length    2/   2, alignment  0/ 2, N  512:	24.18	22.2185	23.2	21.003	24.1811
Length    4/   4, alignment  0/ 0, N  512:	24.3438	22.3963	22.7796	20.4835	23.8436
Length    4/   4, alignment  4/ 0, N  512:	23.7648	21.7924	22.6255	20.5245	23.8351
Length    8/   8, alignment  0/ 0, N  512:	23.8021	21.7144	22.2484	20.0408	23.5111
Length    8/   8, alignment  0/ 0, N  512:	23.2152	21.3007	21.8532	20.049	23.5147
Length   16/  16, alignment  0/ 0, N  512:	23.2863	21.3467	21.9843	20.9659	23.3886
Length   16/  16, alignment  7/ 2, N  512:	23.9068	21.8539	22.4318	21.4882	23.451
Length   16/   4, alignment  0/ 0, N  512:	23.3194	21.3652	21.9995	20.6913	23.857
Length   16/   4, alignment  7/ 2, N  512:	23.7804	21.7915	22.3503	20.5081	23.8251
Length   32/  32, alignment  0/ 0, N  512:	24.4107	23.8856	24.7784	22.8459	23.8711
Length   32/  32, alignment  6/ 4, N  512:	28.2293	25.0695	26.2622	25.8028	28.821
Length   32/   8, alignment  0/ 0, N  512:	23.7608	22.4794	22.9894	21.9189	23.5642
Length   32/   8, alignment  6/ 4, N  512:	23.2634	21.9454	22.5866	22.701	23.7586
Length   64/  64, alignment  0/ 0, N  512:	24.5968	24.2745	24.934	24.6062	24.617
Length   64/  64, alignment  5/ 6, N  512:	27.6825	28.3383	29.3229	28.1618	27.6932
Length   64/  16, alignment  0/ 0, N  512:	27.2561	27.7805	26.7433	24.5243	27.1394
Length   64/  16, alignment  5/ 6, N  512:	26.8239	27.7357	27.9135	26.1143	26.2288
Length  128/ 128, alignment  0/ 0, N  512:	26.108	25.5863	26.2394	28.2526	26.2924
Length  128/ 128, alignment  4/ 0, N  512:	26.3759	27.9584	28.4201	31.2934	26.3478
Length  128/  32, alignment  0/ 0, N  512:	27.472	25.6917	26.452	28.8758	28.1009
Length  128/  32, alignment  4/ 0, N  512:	28.2694	31.1609	32.0645	32.0815	28.2704
Length  256/ 256, alignment  0/ 0, N  512:	34.9808	30.1451	30.8886	33.6696	35.0439
Length  256/ 256, alignment  3/ 2, N  512:	38.6182	34.3017	35.1093	36.8974	38.6297
Length  256/  64, alignment  0/ 0, N  512:	32.2141	30.9084	31.5806	32.7551	32.2249
Length  256/  64, alignment  3/ 2, N  512:	35.2289	34.8806	35.9549	37.2096	36.2069
Length  512/ 512, alignment  0/ 0, N  512:	41.9558	33.486	35.0826	49.1655	43.0726
Length  512/ 512, alignment  2/ 4, N  512:	51.365	44.5643	46.1534	53.4121	50.5561
Length  512/ 128, alignment  0/ 0, N  512:	40.3364	33.7972	34.5025	39.2756	40.8401
Length  512/ 128, alignment  2/ 4, N  512:	46.5496	43.5556	45.4433	48.8813	46.9437
Length 1024/1024, alignment  0/ 0, N  512:	45.9375	40.1999	42.5493	61.483	49.536
Length 1024/1024, alignment  1/ 6, N  512:	52.3143	46.7857	47.7009	64.5448	51.9343
Length 1024/ 256, alignment  0/ 0, N  512:	49.2527	33.8897	34.8445	42.813	49.0565
Length 1024/ 256, alignment  1/ 6, N  512:	59.9063	44.6958	45.4178	51.5427	60.0818
Length   16/   1, alignment  1/ 2, N  512:	25.0114	22.8927	23.5605	21.5851	25.0724
Length   16/   1, alignment  2/ 1, N  512:	24.9832	23.0159	23.5257	21.5945	24.9627
Length   16/  10, alignment  1/ 1, N  512:	25.0224	22.3632	23.0887	21.0907	24.4166
Length   32/   1, alignment  2/ 4, N  512:	24.3679	22.9684	23.657	23.0702	24.3394
Length   32/   1, alignment  4/ 2, N  512:	24.2989	22.9597	23.5247	23.1134	24.2307
Length   32/  10, alignment  2/ 2, N  512:	23.7148	22.3569	23.1183	22.5415	23.6432
Length   64/   1, alignment  3/ 6, N  512:	27.179	25.9188	26.7165	25.2477	27.0924
Length   64/   1, alignment  6/ 3, N  512:	28.1541	26.474	27.1773	25.1612	26.8206
Length   64/  10, alignment  3/ 3, N  512:	26.8212	25.8289	26.5902	25.2089	27.2012
Length  128/   1, alignment  4/ 0, N  512:	27.9387	30.1097	30.8205	31.3243	27.6064
Length  128/   1, alignment  0/ 4, N  512:	28.0583	28.3483	28.9257	30.4436	27.6917
Length  128/  10, alignment  4/ 4, N  512:	27.887	29.5393	30.2196	30.5578	27.7968
Length  256/   1, alignment  5/ 2, N  512:	34.0557	31.5868	32.3457	33.5667	34.4114
Length  256/   1, alignment  2/ 5, N  512:	33.7515	33.8759	34.9162	35.2832	34.2122
Length  256/  10, alignment  5/ 5, N  512:	34.3313	34.7557	35.1324	35.7498	34.885
Length  512/   1, alignment  6/ 4, N  512:	43.9841	42.1918	42.7905	47.4381	43.921
Length  512/   1, alignment  4/ 6, N  512:	44.6165	41.6241	42.3377	46.1627	44.7163
Length  512/  10, alignment  6/ 6, N  512:	44.5255	42.1443	43.2956	47.0875	45.857
Length 1024/   1, alignment  7/ 6, N  512:	41.9031	34.0367	34.6586	39.9472	41.8284
Length 1024/   1, alignment  6/ 7, N  512:	45.4496	42.395	43.0992	46.8101	45.5714
Length 1024/  10, alignment  7/ 7, N  512:	45.7746	42.4277	43.2054	46.6919	45.6296
Length    2/   2, alignment  0/ 2, N 2048:	24.7572	22.7465	23.6397	21.4717	24.7654
Length    4/   4, alignment  0/ 0, N 2048:	24.9067	22.8846	23.7024	21.5016	25.1916
Length    4/   4, alignment  4/ 0, N 2048:	24.6395	22.2968	22.8723	21.0193	24.4017
Length    8/   8, alignment  0/ 0, N 2048:	24.4472	22.2908	22.8738	20.939	24.4973
Length    8/   8, alignment  0/ 0, N 2048:	24.6072	21.8424	22.3518	20.459	24.1151
Length   16/  16, alignment  0/ 0, N 2048:	23.8615	21.8186	22.4334	21.3322	23.8685
Length   16/  16, alignment  7/ 2, N 2048:	23.8171	21.8561	22.3502	21.4967	23.8486
Length   16/   4, alignment  0/ 0, N 2048:	23.8882	21.8543	22.4367	20.5893	23.6279
Length   16/   4, alignment  7/ 2, N 2048:	23.2154	21.3078	21.9467	20.1893	23.8148
Length   32/  32, alignment  0/ 0, N 2048:	24.3983	23.6497	24.7284	22.8879	23.9024
Length   32/  32, alignment  6/ 4, N 2048:	28.3515	25.585	26.2197	25.9349	28.8866
Length   32/   8, alignment  0/ 0, N 2048:	23.8487	22.4678	22.4803	21.6114	23.2744
Length   32/   8, alignment  6/ 4, N 2048:	23.5869	22.4458	23.1852	22.6649	23.7446
Length   64/  64, alignment  0/ 0, N 2048:	24.5376	24.269	24.9409	24.8074	23.8585
Length   64/  64, alignment  5/ 6, N 2048:	27.1113	27.9681	29.0468	27.7079	27.7025
Length   64/  16, alignment  0/ 0, N 2048:	26.8214	27.7775	26.6977	24.5164	27.0572
Length   64/  16, alignment  5/ 6, N 2048:	27.2613	27.7434	28.3038	26.7333	27.1432
Length  128/ 128, alignment  0/ 0, N 2048:	26.3477	25.7212	26.2099	28.5097	26.2761
Length  128/ 128, alignment  4/ 0, N 2048:	26.2221	27.8805	28.7214	31.7625	26.291
