                            	generic_strncat	__strncat_avx2	__strncat_evex	__strncat_sse2_unaligned	__strncat_generic
Length   64/   1, alignment  6/ 3, N    2:	23.6281	21.7238	22.3653	20.4362	23.9198
Length   64/  10, alignment  3/ 3, N    2:	23.7633	22.0758	21.8528	20.049	23.4946
Length  128/   1, alignment  4/ 0, N    2:	23.4752	21.2386	23.1624	19.98	23.7422
Length  128/   1, alignment  0/ 4, N    2:	23.9491	22.0314	22.3514	20.5116	24.1864
Length  128/  10, alignment  4/ 4, N    2:	23.8853	22.1159	21.8532	20.0443	23.2224
Length  256/   1, alignment  5/ 2, N    2:	23.6433	21.2303	21.9474	19.9831	23.3894
Length  256/   1, alignment  2/ 5, N    2:	23.64	21.3335	21.8544	20.0013	23.4144
Length  256/  10, alignment  5/ 5, N    2:	23.705	21.2293	22.0796	20.4935	23.929
Length  512/   1, alignment  6/ 4, N    2:	24.2211	22.3486	22.4525	20.4345	23.7698
Length  512/   1, alignment  4/ 6, N    2:	23.7628	21.2299	21.8531	20.0149	23.2784
Length  512/  10, alignment  6/ 6, N    2:	23.2464	21.2297	22.2476	20.4674	23.9025
Length 1024/   1, alignment  7/ 6, N    2:	24.233	22.0309	22.3517	20.5497	23.9747
Length 1024/   1, alignment  6/ 7, N    2:	23.8669	21.2292	21.8544	20.0406	23.8687
Length 1024/  10, alignment  7/ 7, N    2:	23.5298	21.2332	21.8534	20.4916	23.7223
Length    2/   2, alignment  0/ 2, N    8:	23.7541	22.0349	22.3506	20.6518	23.719
Length    4/   4, alignment  0/ 0, N    8:	23.941	21.7142	22.5343	20.576	23.8123
Length    4/   4, alignment  4/ 0, N    8:	24.327	21.8028	22.1654	20.128	23.2296
Length    8/   8, alignment  0/ 0, N    8:	23.4286	21.3986	21.8562	20.2064	23.1823
Length    8/   8, alignment  0/ 0, N    8:	23.2209	21.398	21.8546	20.1148	23.2308
Length   16/  16, alignment  0/ 0, N    8:	23.2163	21.3979	21.8549	20.666	23.3623
Length   16/  16, alignment  7/ 2, N    8:	23.2511	21.7097	22.3515	21.3188	23.8055
Length   16/   4, alignment  0/ 0, N    8:	23.7404	21.8852	22.3511	20.4875	23.7373
Length   16/   4, alignment  7/ 2, N    8:	23.7342	21.7126	22.3514	20.4343	23.8527
Length   32/  32, alignment  0/ 0, N    8:	24.348	22.7632	23.1746	20.6258	23.8675
Length   32/  32, alignment  6/ 4, N    8:	23.9319	21.9964	22.5016	20.6063	23.8803
Length   32/   8, alignment  0/ 0, N    8:	23.28	21.2317	21.8562	20.0024	23.1442
Length   32/   8, alignment  6/ 4, N    8:	23.2011	21.2293	21.855	20.0229	23.3508
Length   64/  64, alignment  0/ 0, N    8:	23.8034	21.8564	22.4797	20.7189	23.8209
Length   64/  64, alignment  5/ 6, N    8:	24.4859	22.3518	22.9886	21.2252	24.3526
Length   64/  16, alignment  0/ 0, N    8:	23.8158	21.7128	22.3521	21.1151	23.9021
Length   64/  16, alignment  5/ 6, N    8:	23.7635	21.7124	22.351	21.2772	23.7184
Length  128/ 128, alignment  0/ 0, N    8:	24.3712	22.3518	22.9937	21.1277	24.4983
Length  128/ 128, alignment  4/ 0, N    8:	24.6188	22.3517	22.9884	21.1216	24.5483
Length  128/  32, alignment  0/ 0, N    8:	24.3209	22.6175	23.0959	21.074	24.2984
Length  128/  32, alignment  4/ 0, N    8:	24.4788	22.705	23.0397	21.0733	24.4652
Length  256/ 256, alignment  0/ 0, N    8:	27.5704	22.3529	23.0185	21.0761	27.6117
Length  256/ 256, alignment  3/ 2, N    8:	27.5604	22.353	23.0187	21.0748	27.6171
Length  256/  64, alignment  0/ 0, N    8:	24.3432	22.3527	22.99	21.6415	24.9893
Length  256/  64, alignment  3/ 2, N    8:	24.9729	23.015	23.221	21.2755	24.4476
Length  512/ 512, alignment  0/ 0, N    8:	27.6382	22.3521	23.1779	25.1292	28.1455
Length  512/ 512, alignment  2/ 4, N    8:	28.2743	22.8728	23.7177	24.4947	28.335
Length  512/ 128, alignment  0/ 0, N    8:	25.0573	22.8726	23.5966	21.5684	25.0756
Length  512/ 128, alignment  2/ 4, N    8:	25.0555	22.872	23.5241	21.568	24.9372
Length 1024/1024, alignment  0/ 0, N    8:	29.1563	25.6868	29.3583	36.6612	29.0064
Length 1024/1024, alignment  1/ 6, N    8:	29.2701	26.5294	29.4897	36.6564	29.3197
Length 1024/ 256, alignment  0/ 0, N    8:	28.8569	23.4174	24.7796	22.078	28.9326
Length 1024/ 256, alignment  1/ 6, N    8:	28.8626	23.4166	24.0917	22.2054	28.9366
Length   16/   1, alignment  1/ 2, N    8:	24.8381	22.9298	23.6392	21.4507	24.9174
Length   16/   1, alignment  2/ 1, N    8:	24.8752	22.928	23.8612	21.4082	24.8264
Length   16/  10, alignment  1/ 1, N    8:	25.0659	22.9268	23.5345	21.2749	24.2137
Length   32/   1, alignment  2/ 4, N    8:	24.3557	22.2161	22.8716	20.9146	24.2722
Length   32/   1, alignment  4/ 2, N    8:	24.3699	21.7112	22.3504	20.4346	23.9895
Length   32/  10, alignment  2/ 2, N    8:	23.7303	21.7112	22.4243	20.4547	23.7047
Length   64/   1, alignment  3/ 6, N    8:	23.7188	21.7112	22.3502	20.4574	23.7495
Length   64/   1, alignment  6/ 3, N    8:	23.8223	21.7115	22.3503	20.435	24.1383
Length   64/  10, alignment  3/ 3, N    8:	23.7715	21.7112	22.4512	20.4555	23.6935
Length  128/   1, alignment  4/ 0, N    8:	23.7541	21.7114	22.2842	19.9824	23.3116
Length  128/   1, alignment  0/ 4, N    8:	23.1826	21.5761	22.3516	20.4726	23.7842
Length  128/  10, alignment  4/ 4, N    8:	23.5403	21.2298	21.9294	20.0017	23.2919
Length  256/   1, alignment  5/ 2, N    8:	23.2912	21.2295	21.8546	19.9814	23.3048
Length  256/   1, alignment  2/ 5, N    8:	23.2386	21.2296	21.8548	20.0065	23.2037
Length  256/  10, alignment  5/ 5, N    8:	23.2542	21.2291	21.8546	20.0705	23.4963
Length  512/   1, alignment  6/ 4, N    8:	23.8658	21.7115	22.3502	20.4358	23.8461
Length  512/   1, alignment  4/ 6, N    8:	23.7119	21.7113	22.3498	20.227	23.2681
Length  512/  10, alignment  6/ 6, N    8:	23.2587	21.2293	21.8544	20.1964	23.1434
Length 1024/   1, alignment  7/ 6, N    8:	23.1871	21.2297	21.8546	19.9884	23.2646
Length 1024/   1, alignment  6/ 7, N    8:	23.207	21.229	21.8545	20.1497	23.721
Length 1024/  10, alignment  7/ 7, N    8:	23.7639	21.7114	22.3512	20.4517	23.7851
Length    2/   2, alignment  0/ 2, N   32:	23.8699	22.0307	22.6735	20.5396	23.7291
Length    4/   4, alignment  0/ 0, N   32:	23.7403	21.7146	22.5368	20.5353	23.816
Length    4/   4, alignment  4/ 0, N   32:	23.7097	21.804	22.5665	20.0612	23.337
Length    8/   8, alignment  0/ 0, N   32:	23.2388	21.2749	22.062	19.983	23.5974
Length    8/   8, alignment  0/ 0, N   32:	23.7224	21.7576	22.5638	20.498	23.8128
Length   16/  16, alignment  0/ 0, N   32:	23.805	21.7138	22.3515	21.8897	23.3739
Length   16/  16, alignment  7/ 2, N   32:	23.2923	21.2294	22.038	21.5818	23.3201
Length   16/   4, alignment  0/ 0, N   32:	23.3215	21.2293	22.049	20.6906	23.6173
Length   16/   4, alignment  7/ 2, N   32:	23.2078	21.4635	21.8532	21.0325	23.8641
Length   32/  32, alignment  0/ 0, N   32:	24.4383	23	23.6289	22.445	24.2688
Length   32/  32, alignment  6/ 4, N   32:	28.8212	25.7283	26.3645	25.0786	28.8157
Length   32/   8, alignment  0/ 0, N   32:	23.7574	21.7141	22.1296	20.7755	23.3602
Length   32/   8, alignment  6/ 4, N   32:	23.3879	21.2298	21.8535	20.7662	23.4808
Length   64/  64, alignment  0/ 0, N   32:	24.5343	22.3521	22.9928	21.7738	24.3741
Length   64/  64, alignment  5/ 6, N   32:	24.4449	22.3524	22.9883	21.7479	24.4019
Length   64/  16, alignment  0/ 0, N   32:	23.6417	21.7142	22.3496	21.9679	23.9868
Length   64/  16, alignment  5/ 6, N   32:	23.7913	21.712	22.3519	22.0594	23.8382
Length  128/ 128, alignment  0/ 0, N   32:	24.475	22.4189	23.433	21.7635	24.5091
Length  128/ 128, alignment  4/ 0, N   32:	24.531	22.6892	23.3842	21.7662	24.3855
Length  128/  32, alignment  0/ 0, N   32:	24.3127	23.024	23.6293	22.4404	24.3075
Length  128/  32, alignment  4/ 0, N   32:	24.4358	22.9932	23.6282	23.0528	24.3911
Length  256/ 256, alignment  0/ 0, N   32:	28.3626	22.4281	23.3671	21.756	28.5201
Length  256/ 256, alignment  3/ 2, N   32:	28.4359	23.1165	23.668	22.2662	29.0751
Length  256/  64, alignment  0/ 0, N   32:	25.0183	22.8724	23.643	22.2519	24.9912
Length  256/  64, alignment  3/ 2, N   32:	25.007	22.8689	23.5244	22.3078	25.0015
Length  512/ 512, alignment  0/ 0, N   32:	29.5334	23.3584	23.6387	26.3935	29.6187
Length  512/ 512, alignment  2/ 4, N   32:	29.58	23.0443	23.5264	26.4218	29.1349
Length  512/ 128, alignment  0/ 0, N   32:	24.9809	23.2061	24.0599	22.274	25.0031
Length  512/ 128, alignment  2/ 4, N   32:	25.0886	23.1543	23.9933	22.2689	25.0074
Length 1024/1024, alignment  0/ 0, N   32:	30.1402	24.9965	29.0962	37.5116	30.0601
Length 1024/1024, alignment  1/ 6, N   32:	30.0603	26.0175	29.5125	38.5604	30.7754
Length 1024/ 256, alignment  0/ 0, N   32:	29.7223	23.9318	24.6501	22.7872	29.5226
Length 1024/ 256, alignment  1/ 6, N   32:	29.7236	23.4692	24.3234	22.8055	29.8708
Length   16/   1, alignment  1/ 2, N   32:	25.0414	22.7474	23.651	22.2047	25.2903
Length   16/   1, alignment  2/ 1, N   32:	24.9315	22.9124	23.176	21.6554	24.3701
Length   16/  10, alignment  1/ 1, N   32:	24.3379	22.2169	23.0448	21.6947	24.3762
Length   32/   1, alignment  2/ 4, N   32:	24.377	22.2161	22.8721	21.7426	24.46
Length   32/   1, alignment  4/ 2, N   32:	24.4073	22.163	22.3507	21.1398	23.8393
Length   32/  10, alignment  2/ 2, N   32:	23.786	21.712	22.3492	21.2589	23.8419
Length   64/   1, alignment  3/ 6, N   32:	23.7702	21.7112	22.3509	21.2539	23.9079
Length   64/   1, alignment  6/ 3, N   32:	23.8211	21.7125	22.3506	21.1246	23.9177
Length   64/  10, alignment  3/ 3, N   32:	23.8167	21.2293	21.8537	21.2738	23.8776
Length  128/   1, alignment  4/ 0, N   32:	23.8344	21.7126	22.0248	20.6684	23.9514
Length  128/   1, alignment  0/ 4, N   32:	24.4309	21.2296	21.853	20.767	23.2647
Length  128/  10, alignment  4/ 4, N   32:	23.3747	21.2292	21.8541	20.7644	23.3305
Length  256/   1, alignment  5/ 2, N   32:	23.8931	21.7114	22.3509	21.1231	23.8387
Length  256/   1, alignment  2/ 5, N   32:	24.0108	21.7123	22.3517	21.2352	23.8174
Length  256/  10, alignment  5/ 5, N   32:	23.8275	21.4287	21.8541	20.7465	23.2166
Length  512/   1, alignment  6/ 4, N   32:	23.3127	21.2298	21.8528	20.6746	23.2725
Length  512/   1, alignment  4/ 6, N   32:	23.4268	21.2295	22.3229	21.2341	23.7844
Length  512/  10, alignment  6/ 6, N   32:	23.8565	21.7126	22.35	21.249	23.9315
Length 1024/   1, alignment  7/ 6, N   32:	23.2668	21.2294	21.8539	20.7602	23.946
Length 1024/   1, alignment  6/ 7, N   32:	23.948	21.7125	22.3498	21.2456	23.8788
Length 1024/  10, alignment  7/ 7, N   32:	23.7972	21.7113	22.35	21.243	24.0853
Length    2/   2, alignment  0/ 2, N  128:	23.63	21.7132	22.7788	20.5264	23.6529
Length    4/   4, alignment  0/ 0, N  128:	23.7941	21.7995	21.8567	20.0443	23.2146
Length    4/   4, alignment  4/ 0, N  128:	23.4454	21.7917	22.7139	20.5117	23.714
Length    8/   8, alignment  0/ 0, N  128:	23.8199	21.7125	22.3522	20.5048	23.7089
Length    8/   8, alignment  0/ 0, N  128:	23.8004	21.847	22.35	20.4456	23.9093
Length   16/  16, alignment  0/ 0, N  128:	23.9027	21.831	22.4729	21.4494	23.8578
Length   16/  16, alignment  7/ 2, N  128:	23.4618	21.3665	21.8625	21.0195	23.3058
Length   16/   4, alignment  0/ 0, N  128:	23.2983	21.446	21.9633	20.1484	23.289
Length   16/   4, alignment  7/ 2, N  128:	23.4131	21.3081	21.8535	20.0699	23.2243
Length   32/  32, alignment  0/ 0, N  128:	23.8131	23.2544	23.7311	22.8955	24.0157
Length   32/  32, alignment  6/ 4, N  128:	29.0161	25.6429	26.347	25.8489	28.9073
Length   32/   8, alignment  0/ 0, N  128:	23.7401	22.5569	23.3853	21.9174	23.7351
Length   32/   8, alignment  6/ 4, N  128:	23.7816	22.4863	23.2154	22.5075	23.8351
Length   64/  64, alignment  0/ 0, N  128:	24.6324	24.2701	24.956	25.1121	24.5921
Length   64/  64, alignment  5/ 6, N  128:	27.7588	28.3171	29.2878	28.1787	27.6759
Length   64/  16, alignment  0/ 0, N  128:	27.0282	27.7191	26.5981	24.5609	27.6703
Length   64/  16, alignment  5/ 6, N  128:	27.6996	28.2105	28.6976	26.8077	27.0511
Length  128/ 128, alignment  0/ 0, N  128:	25.6875	25.7587	26.8051	27.3059	25.7351
Length  128/ 128, alignment  4/ 0, N  128:	26.0316	29.665	30.6073	31.7408	26.6206
Length  128/  32, alignment  0/ 0, N  128:	27.4804	26.1708	27.0437	27.0255	27.4453
Length  128/  32, alignment  4/ 0, N  128:	27.826	30.3304	31.2859	32.463	27.7033
Length  256/ 256, alignment  0/ 0, N  128:	30.5835	26.4951	27.1885	27.9662	30.4079
Length  256/ 256, alignment  3/ 2, N  128:	31.8882	30.9003	31.7496	32.9705	31.9624
Length  256/  64, alignment  0/ 0, N  128:	26.2577	26.2935	26.946	27.3294	26.2866
Length  256/  64, alignment  3/ 2, N  128:	28.4484	30.9932	31.5799	32.5227	28.2814
Length  512/ 512, alignment  0/ 0, N  128:	30.4391	27.7617	27.4462	33.6287	30.063
Length  512/ 512, alignment  2/ 4, N  128:	31.4603	30.9588	31.8236	38.49	31.6955
Length  512/ 128, alignment  0/ 0, N  128:	26.6243	28.0715	28.2674	28.5156	27.0372
Length  512/ 128, alignment  2/ 4, N  128:	28.8295	31.4866	32.2566	33.2326	28.9104
Length 1024/1024, alignment  0/ 0, N  128:	32.7885	32.787	34.1468	47.4055	32.7896
Length 1024/1024, alignment  1/ 6, N  128:	34.3783	35.7867	34.6222	50.1797	34.3578
Length 1024/ 256, alignment  0/ 0, N  128:	31.8098	27.0788	29.3689	29.642	31.8438
Length 1024/ 256, alignment  1/ 6, N  128:	33.5448	32.3412	33.0397	34.2784	33.9055
Length   16/   1, alignment  1/ 2, N  128:	25.5798	23.4556	24.1024	21.5893	25.204
Length   16/   1, alignment  2/ 1, N  128:	24.903	22.9432	23.5302	21.5833	24.9374
Length   16/  10, alignment  1/ 1, N  128:	24.6053	22.3622	23.1157	21.0718	24.424
Length   32/   1, alignment  2/ 4, N  128:	24.3255	22.9669	23.6583	23.0781	24.3724
Length   32/   1, alignment  4/ 2, N  128:	24.3085	22.872	23.5244	23.0627	24.2443
Length   32/  10, alignment  2/ 2, N  128:	23.7726	22.4494	23.2149	22.5955	23.789
Length   64/   1, alignment  3/ 6, N  128:	27.0712	25.8956	26.642	25.2907	27.0216
Length   64/   1, alignment  6/ 3, N  128:	27.0544	26.3319	27.2194	25.1288	27.1382
Length   64/  10, alignment  3/ 3, N  128:	27.0062	25.826	26.6391	25.1351	27.0131
Length  128/   1, alignment  4/ 0, N  128:	28.0634	28.1725	28.9254	29.0617	27.7467
Length  128/   1, alignment  0/ 4, N  128:	27.6967	27.6776	28.1883	27.6705	27.7764
Length  128/  10, alignment  4/ 4, N  128:	27.966	28.7406	29.8081	31.045	27.8901
Length  256/   1, alignment  5/ 2, N  128:	27.8113	28.813	29.397	30.9226	27.9518
Length  256/   1, alignment  2/ 5, N  128:	28.2899	29.5365	31.3984	31.3324	28.6635
Length  256/  10, alignment  5/ 5, N  128:	28.7213	29.7153	30.6568	31.5334	28.7635
Length  512/   1, alignment  6/ 4, N  128:	28.6225	30.1023	30.7111	31.703	28.7937
Length  512/   1, alignment  4/ 6, N  128:	28.6313	30.3387	30.2255	31.2282	28.5333
Length  512/  10, alignment  6/ 6, N  128:	74.9633	29.6375	30.2913	33.2753	30.0507
Length 1024/   1, alignment  7/ 6, N  128:	28.2874	26.055	27.0092	28.4767	28.0847
Length 1024/   1, alignment  6/ 7, N  128:	27.7134	28.9873	29.3751	30.9886	28.2704
Length 1024/  10, alignment  7/ 7, N  128:	27.9889	29.1516	29.5337	31.3857	27.5355
Length    2/   2, alignment  0/ 2, N  512:	23.6485	21.7159	22.7764	20.943	24.1832
Length    4/   4, alignment  0/ 0, N  512:	24.3585	22.285	22.8717	21.0137	24.2094
Length    4/   4, alignment  4/ 0, N  512:	24.3526	22.3	23.1107	21.0984	23.8702
Length    8/   8, alignment  0/ 0, N  512:	23.7649	21.712	22.3531	20.5395	23.9555
Length    8/   8, alignment  0/ 0, N  512:	23.9876	21.7125	22.3539	20.4976	24.0214
Length   16/  16, alignment  0/ 0, N  512:	23.9535	21.8198	22.5199	21.4307	23.7799
Length   16/  16, alignment  7/ 2, N  512:	23.8114	21.853	22.4111	21.4863	23.8936
Length   16/   4, alignment  0/ 0, N  512:	23.7888	21.8542	22.3531	20.6072	23.8882
Length   16/   4, alignment  7/ 2, N  512:	23.7473	21.793	22.4222	20.4835	23.7544
Length   32/  32, alignment  0/ 0, N  512:	24.4021	23.8842	24.6989	23.0405	23.8557
Length   32/  32, alignment  6/ 4, N  512:	28.2354	24.9751	25.6031	25.2818	28.1943
Length   32/   8, alignment  0/ 0, N  512:	23.2781	22.1815	22.5225	21.849	23.8337
Length   32/   8, alignment  6/ 4, N  512:	23.8149	22.4872	23.2378	22.6151	23.7198
Length   64/  64, alignment  0/ 0, N  512:	24.6383	24.2708	24.9379	24.8073	24.4897
Length   64/  64, alignment  5/ 6, N  512:	27.7637	28.4498	29.2056	28.1917	27.8563
Length   64/  16, alignment  0/ 0, N  512:	26.8228	27.4622	26.7476	24.5162	27.1405
Length   64/  16, alignment  5/ 6, N  512:	26.9276	27.6523	28.2975	26.9038	27.1001
Length  128/ 128, alignment  0/ 0, N  512:	26.2722	25.7213	26.2685	28.9401	26.8908
Length  128/ 128, alignment  4/ 0, N  512:	26.9001	28.8033	29.3901	31.687	26.8503
Length  128/  32, alignment  0/ 0, N  512:	28.6909	26.6776	26.9723	29.435	28.2066
Length  128/  32, alignment  4/ 0, N  512:	28.2383	31.2296	32.0527	32.1776	28.2568
Length  256/ 256, alignment  0/ 0, N  512:	35.2125	30.1894	31.1385	33.9417	34.8209
Length  256/ 256, alignment  3/ 2, N  512:	38.7122	34.273	35.1174	37.2355	39.5465
Length  256/  64, alignment  0/ 0, N  512:	33.0011	31.0106	31.9306	32.7907	33.0419
Length  256/  64, alignment  3/ 2, N  512:	36.2509	35.0784	35.8039	37.0747	36.266
Length  512/ 512, alignment  0/ 0, N  512:	43.7581	33.5688	34.6825	48.7094	43.6449
Length  512/ 512, alignment  2/ 4, N  512:	48.9097	43.6735	44.7182	53.1757	49.5255
Length  512/ 128, alignment  0/ 0, N  512:	39.4594	33.0036	34.5544	38.3192	40.2679
Length  512/ 128, alignment  2/ 4, N  512:	45.8746	43.5579	44.4038	48.729	47.0567
Length 1024/1024, alignment  0/ 0, N  512:	48.193	41.2315	43.2966	61.3595	48.2593
Length 1024/1024, alignment  1/ 6, N  512:	52.0015	47.4326	48.2208	64.8351	53.276
Length 1024/ 256, alignment  0/ 0, N  512:	50.1231	34.0031	34.8306	42.8	49.453
Length 1024/ 256, alignment  1/ 6, N  512:	60.608	44.6762	45.2549	49.1635	59.9531
Length   16/   1, alignment  1/ 2, N  512:	25.5685	23.4559	24.1398	22.1065	25.6396
Length   16/   1, alignment  2/ 1, N  512:	25.5365	23.3078	23.5404	21.5897	25.1446
Length   16/  10, alignment  1/ 1, N  512:	24.9422	22.9729	23.5776	21.5822	24.6436
Length   32/   1, alignment  2/ 4, N  512:	24.3426	23.0033	23.6576	23.0913	24.3685
Length   32/   1, alignment  4/ 2, N  512:	24.3481	22.9135	23.5237	23.0465	24.303
Length   32/  10, alignment  2/ 2, N  512:	24.3704	23.2471	23.1381	22.5655	23.8078
Length   64/   1, alignment  3/ 6, N  512:	27.8629	26.6265	27.2575	25.8893	27.139
Length   64/   1, alignment  6/ 3, N  512:	26.9821	26.3944	27.1838	25.1463	27.0445
Length   64/  10, alignment  3/ 3, N  512:	26.9801	25.8968	26.6395	25.1593	26.8209
Length  128/   1, alignment  4/ 0, N  512:	27.7782	29.968	30.0485	30.1809	27.0981
Length  128/   1, alignment  0/ 4, N  512:	27.9993	28.2558	28.7792	30.6879	27.6423
Length  128/  10, alignment  4/ 4, N  512:	27.8216	29.6939	30.2242	30.4193	27.7986
Length  256/   1, alignment  5/ 2, N  512:	33.8189	31.5794	32.4656	33.5314	33.8524
Length  256/   1, alignment  2/ 5, N  512:	33.6033	34.5316	35.7403	35.8275	34.6916
Length  256/  10, alignment  5/ 5, N  512:	34.7824	35.3405	35.437	36.1293	34.9406
Length  512/   1, alignment  6/ 4, N  512:	44.1106	42.1214	43.2603	48.6158	44.6169
Length  512/   1, alignment  4/ 6, N  512:	44.5669	41.582	42.2586	46.8659	45.562
Length  512/  10, alignment  6/ 6, N  512:	45.555	42.598	43.2768	47.2041	45.8597
Length 1024/   1, alignment  7/ 6, N  512:	41.8202	34.0595	34.6635	40.0457	41.7731
Length 1024/   1, alignment  6/ 7, N  512:	45.5651	42.3747	43.1604	46.7994	45.4881
Length 1024/  10, alignment  7/ 7, N  512:	45.4519	42.3929	43.1168	46.6826	45.8625
Length    2/   2, alignment  0/ 2, N 2048:	24.8234	22.7464	23.8607	21.5195	24.7558
Length    4/   4, alignment  0/ 0, N 2048:	24.901	22.8883	23.7013	21.5268	24.9292
Length    4/   4, alignment  4/ 0, N 2048:	24.8636	22.8314	23.7014	21.7734	28.5019
Length    8/   8, alignment  0/ 0, N 2048:	24.9552	22.2166	22.872	20.689	23.7515
Length    8/   8, alignment  0/ 0, N 2048:	23.7639	21.7125	22.3527	20.4607	23.6984
Length   16/  16, alignment  0/ 0, N 2048:	23.8506	21.8322	22.4752	21.5218	23.8638
Length   16/  16, alignment  7/ 2, N 2048:	23.8307	21.8553	22.4337	21.4889	23.791
Length   16/   4, alignment  0/ 0, N 2048:	23.7719	21.8578	22.476	20.6033	24.0585
Length   16/   4, alignment  7/ 2, N 2048:	23.7503	21.7933	22.3741	20.6015	23.8073
Length   32/  32, alignment  0/ 0, N 2048:	24.3647	23.7279	24.9042	23.406	24.2506
Length   32/  32, alignment  6/ 4, N 2048:	28.2359	24.9775	25.7234	25.2808	28.2199
Length   32/   8, alignment  0/ 0, N 2048:	23.8068	22.4797	23.4619	21.9176	23.7594
Length   32/   8, alignment  6/ 4, N 2048:	23.2893	21.9485	22.4944	22.3545	23.7868
Length   64/  64, alignment  0/ 0, N 2048:	24.5267	24.2688	24.9262	24.5302	24.4255
Length   64/  64, alignment  5/ 6, N 2048:	27.7333	28.445	29.2247	27.9211	27.7437
Length   64/  16, alignment  0/ 0, N 2048:	26.8208	27.4588	26.4948	24.4802	26.8755
Length   64/  16, alignment  5/ 6, N 2048:	27.1122	27.7929	28.292	26.8317	27.0448
Length  128/ 128, alignment  0/ 0, N 2048:	26.3354	25.7076	26.2279	28.5415	26.3351
Length  128/ 128, alignment  4/ 0, N 2048:	26.3069	28.0154	28.6482	30.8636	26.6627
Length  128/  32, alignment  0/ 0, N 2048:	28.1459	26.4789	27.0041	28.8853	28.1234
