                       	generic_strcpy	__strcpy_avx2	__strcpy_evex	__strcpy_sse2_unaligned	__strcpy_sse2
Length   32, alignments in bytes  4/ 2:	11.752	6.09595	6.25928	11.3082	16.6101
Length   32, alignments in bytes  2/ 2:	11.5789	6.70496	8.18225	10.2041	16.505
Length   32, alignments in bytes  2/ 2:	11.8446	7.26697	6.70325	9.52747	16.0984
Length   64, alignments in bytes  3/ 6:	37.0544	9.63074	9.35364	10.8215	27.9392
Length   64, alignments in bytes  6/ 3:	14.6304	11.4293	11.4377	12.386	19.7498
Length   64, alignments in bytes  3/ 3:	13.9651	8.50867	8.73438	9.49304	20.985
Length   64, alignments in bytes  3/ 3:	13.968	8.53442	8.72021	9.46814	20.9824
Length  128, alignments in bytes  4/ 0:	17.6809	10.3938	11.6979	14.8445	32.6304
Length  128, alignments in bytes  0/ 4:	20.1785	10.9832	11.0382	14.2915	34.4011
Length  128, alignments in bytes  4/ 4:	19.8552	13.6012	12.7458	14.3455	32.5833
Length  128, alignments in bytes  4/ 4:	19.8713	13.9469	12.8011	14.397	32.6044
Length  256, alignments in bytes  5/ 2:	24.0981	17.3293	23.8881	27.0842	65.8579
Length  256, alignments in bytes  2/ 5:	28.6602	24.9678	23.9756	27.0834	85.3558
Length  256, alignments in bytes  5/ 5:	24.2268	14.4702	17.7683	18.5785	56.9452
Length  256, alignments in bytes  5/ 5:	24.1036	14.4266	17.6575	18.5703	57.0159
Length  512, alignments in bytes  6/ 4:	32.0962	24.1901	24.4357	28.1055	106.128
Length  512, alignments in bytes  4/ 6:	32.396	27.7194	28.1973	28.7013	145.151
Length  512, alignments in bytes  6/ 6:	31.3795	20.2321	22.5288	28.3048	111.475
Length  512, alignments in bytes  6/ 6:	35.718	20.2303	22.5283	28.1826	108.631
Length 1024, alignments in bytes  7/ 6:	49.7164	40.2311	36.552	47.688	227.48
Length 1024, alignments in bytes  6/ 7:	64.7246	39.511	38.2642	52.8386	303.495
Length 1024, alignments in bytes  7/ 7:	57.188	27.8036	28.9557	47.697	229.241
Length 1024, alignments in bytes  7/ 7:	55.7074	27.0665	32.1733	66.6483	230.741
Length   16, alignments in bytes  0/ 4:	13.2966	9.19727	8.58484	5.81653	9.26538
Length   16, alignments in bytes  4/ 0:	10.3538	8.75867	8.60327	5.87354	15.5183
Length   16, alignments in bytes  4/ 4:	10.2856	8.75024	8.6084	5.49377	15.1545
Length   16, alignments in bytes  2/ 2:	10.3181	8.76306	11.2201	5.36206	14.7974
Length   16, alignments in bytes  2/ 6:	10.2433	8.55542	8.40149	5.65356	17.9668
Length   16, alignments in bytes  6/ 2:	10.1273	8.54236	8.39722	5.70581	15.0762
Length   16, alignments in bytes  1/ 7:	10.0974	8.5304	8.39014	5.65857	18.5428
Length   16, alignments in bytes  7/ 1:	10.0409	8.53967	8.40918	5.72705	13.3593
Length   16, alignments in bytes  3/ 4:	10.1117	8.53906	8.41699	5.65088	15.2328
Length   16, alignments in bytes  4/ 3:	10.0436	8.55273	8.4198	5.70544	14.3402
Length   16, alignments in bytes  5/ 7:	10.1273	8.55273	8.39294	5.65784	14.6949
Length   16, alignments in bytes  7/ 5:	10.2104	8.55176	8.41064	5.70862	13.5526
Length   20, alignments in bytes  0/ 4:	10.0675	8.5863	8.36621	7.75769	11.1849
Length   20, alignments in bytes  4/ 0:	10.1582	8.56934	8.40784	6.19397	14.7363
Length   20, alignments in bytes  4/ 4:	10.2001	8.53711	8.38684	7.0896	14.7327
Length   20, alignments in bytes  2/ 2:	10.1119	8.53149	8.39526	7.08899	20.1115
Length   20, alignments in bytes  2/ 6:	10.2579	8.59277	8.40918	7.74292	20.0667
Length   20, alignments in bytes  6/ 2:	10.1146	8.58655	8.40466	6.1886	13.2129
Length   20, alignments in bytes  1/ 7:	10.1837	8.58862	8.39551	7.75439	20.3795
Length   20, alignments in bytes  7/ 1:	10.1279	8.54309	8.41028	7.25281	12.9637
Length   20, alignments in bytes  3/ 4:	10.0409	8.60535	8.40393	8.21423	18.0961
Length   20, alignments in bytes  4/ 3:	10.1987	8.54285	8.40393	7.44592	13.6458
Length   20, alignments in bytes  5/ 7:	10.1273	8.5448	8.41638	8.2074	14.6564
Length   20, alignments in bytes  7/ 5:	10.1522	8.53735	8.39978	7.45862	12.5608
Length   24, alignments in bytes  0/ 4:	10.1708	8.61877	8.37183	8.21179	10.8013
Length   24, alignments in bytes  4/ 0:	10.257	8.60229	8.40076	7.4646	16.2786
Length   24, alignments in bytes  4/ 4:	10.056	8.60779	8.4176	7.09229	15.2966
Length   24, alignments in bytes  2/ 2:	10.1854	8.57397	8.39087	7.0802	15.4276
Length   24, alignments in bytes  2/ 6:	10.2847	8.5542	8.38562	8.20764	19.3124
Length   24, alignments in bytes  6/ 2:	10.0948	8.53613	8.40417	7.45471	16.0767
Length   24, alignments in bytes  1/ 7:	14.0774	8.54333	8.41309	8.21155	19.8827
Length   24, alignments in bytes  7/ 1:	10.1267	8.57056	8.38782	7.44873	14.5831
Length   24, alignments in bytes  3/ 4:	10.0416	8.57471	8.39575	8.2052	16.9312
Length   24, alignments in bytes  4/ 3:	10.4989	8.53711	8.39575	7.45349	15.2585
Length   24, alignments in bytes  5/ 7:	10.2856	8.61829	8.40503	8.20667	16.1155
Length   24, alignments in bytes  7/ 5:	10.2267	8.55786	8.41736	7.45251	14.7429
Length   28, alignments in bytes  0/ 4:	10.0549	8.22974	8.26599	8.64978	12.774
Length   28, alignments in bytes  4/ 0:	10.1522	8.2467	8.35498	8.1814	15.1388
Length   28, alignments in bytes  4/ 4:	10.126	8.53589	8.40027	7.70569	14.2257
Length   28, alignments in bytes  2/ 2:	10.3959	8.54651	8.39478	7.69824	20.7688
Length   28, alignments in bytes  2/ 6:	10.441	8.26208	8.30908	8.6084	21.5753
Length   28, alignments in bytes  6/ 2:	10.2374	8.24902	8.35962	8.16785	14.4808
Length   28, alignments in bytes  1/ 7:	10.0549	8.27502	8.3042	8.60095	22.1967
Length   28, alignments in bytes  7/ 1:	10.1158	8.22327	8.35864	8.75146	14.0175
Length   28, alignments in bytes  3/ 4:	10.1119	8.57532	8.40125	8.70105	19.283
Length   28, alignments in bytes  4/ 3:	10.2717	8.60376	8.40125	8.04187	15.0121
Length   28, alignments in bytes  5/ 7:	10.0826	8.57104	8.39783	8.74573	16.0306
Length   28, alignments in bytes  7/ 5:	10.0963	8.53979	8.40076	8.04651	16.3483
Length   32, alignments in bytes  0/ 4:	16.1234	10.0726	10.7179	11.2642	14.7068
Length   32, alignments in bytes  4/ 0:	14.9937	8.89502	9.38318	10.7201	20.1674
Length   32, alignments in bytes  4/ 4:	15.437	10.025	10.7661	11.5441	17.2106
Length   32, alignments in bytes  2/ 2:	10.9399	6.86353	6.85559	10.0262	16.1249
Length   32, alignments in bytes  2/ 6:	10.676	9.58838	8.1554	10.0181	21.1847
Length   32, alignments in bytes  6/ 2:	10.7844	6.05615	6.26025	9.97852	16.7438
Length   32, alignments in bytes  1/ 7:	10.7531	7.99475	9.40625	8.90063	21.5837
Length   32, alignments in bytes  7/ 1:	10.9337	6.08215	6.25867	8.93372	15.5879
Length   32, alignments in bytes  3/ 4:	10.7225	7.98047	8.17175	10.0156	18.7603
Length   32, alignments in bytes  4/ 3:	10.6517	6.7019	6.69836	11.307	16.1217
Length   32, alignments in bytes  5/ 7:	10.7815	8.00916	8.15808	10.9103	17.2284
Length   32, alignments in bytes  7/ 5:	10.6239	6.69153	6.7041	8.92371	15.5947
Length   36, alignments in bytes  0/ 4:	10.7635	8.99329	8.85913	10.2788	14.1406
Length   36, alignments in bytes  4/ 0:	10.4082	7.68335	7.60144	10.1738	16.1802
Length   36, alignments in bytes  4/ 4:	10.8513	9.47351	10.0433	9.5387	15.0591
Length   36, alignments in bytes  2/ 2:	10.6517	9.37598	10.0344	10.4376	20.7538
Length   36, alignments in bytes  2/ 6:	10.7592	11.7665	11.7942	10.3906	23.5343
Length   36, alignments in bytes  6/ 2:	10.6555	7.68408	7.55188	10.3243	15.2489
Length   36, alignments in bytes  1/ 7:	10.6562	10.9308	10.6406	10.0701	24.0044
Length   36, alignments in bytes  7/ 1:	10.6934	6.69641	6.70422	10.3073	14.9866
Length   36, alignments in bytes  3/ 4:	10.5997	11.7767	11.7649	10.0164	23.0001
Length   36, alignments in bytes  4/ 3:	14.7448	10.7279	10.0364	10.2626	16.0254
Length   36, alignments in bytes  5/ 7:	10.7572	12.5167	12.6622	10.9114	17.7792
Length   36, alignments in bytes  7/ 5:	10.7461	9.95203	10.0431	11.2255	15.2949
Length   40, alignments in bytes  0/ 4:	10.6379	9.72803	9.61646	10.6853	13.8301
Length   40, alignments in bytes  4/ 0:	10.3431	10.3684	10.441	10.8446	17.4109
Length   40, alignments in bytes  4/ 4:	10.6604	10.2609	10.6086	10.4363	16.5817
Length   40, alignments in bytes  2/ 2:	10.7247	10.2776	10.5376	10.4468	18.7535
Length   40, alignments in bytes  2/ 6:	10.7788	10.0426	11.8969	10.3696	23.0333
Length   40, alignments in bytes  6/ 2:	10.6998	12.4335	10.3988	11.4546	19.0909
Length   40, alignments in bytes  1/ 7:	10.625	12.2744	11.9067	10.308	23.3431
Length   40, alignments in bytes  7/ 1:	10.6785	10.5479	10.3842	8.94153	16.6985
Length   40, alignments in bytes  3/ 4:	10.8077	10.0416	11.5687	11.1577	20.7638
Length   40, alignments in bytes  4/ 3:	11.0726	10.572	10.51	10.6742	16.6809
Length   40, alignments in bytes  5/ 7:	10.6664	12.2821	11.9023	11.1567	19.1396
Length   40, alignments in bytes  7/ 5:	10.6228	10.3292	10.4364	8.92761	16.4548
Length   44, alignments in bytes  0/ 4:	10.5857	8.89404	8.82202	10.6704	15.1138
Length   44, alignments in bytes  4/ 0:	10.3986	9.38574	9.41223	8.36987	16.7529
Length   44, alignments in bytes  4/ 4:	10.774	10.4395	10.5176	8.57104	15.6696
Length   44, alignments in bytes  2/ 2:	10.7191	10.2695	10.5282	10.4368	22.1006
Length   44, alignments in bytes  2/ 6:	10.647	11.7087	11.5604	10.6692	26.2656
Length   44, alignments in bytes  6/ 2:	10.899	9.65198	9.64832	10.092	16.6121
Length   44, alignments in bytes  1/ 7:	11.0244	10.2876	12.1252	10.9473	26.4562
Length   44, alignments in bytes  7/ 1:	11.0629	9.59399	9.62817	8.98059	16.2059
Length   44, alignments in bytes  3/ 4:	10.9188	11.9357	11.8474	10.2611	24.1313
Length   44, alignments in bytes  4/ 3:	10.7117	10.5288	10.5934	8.47729	16.5958
Length   44, alignments in bytes  5/ 7:	10.5985	10.0428	11.5654	9.8114	19.5349
Length   44, alignments in bytes  7/ 5:	10.7341	10.5142	10.4744	9.72534	16.127
Length   48, alignments in bytes  0/ 4:	10.5424	9.75867	9.68359	8.63965	15.3284
Length   48, alignments in bytes  4/ 0:	10.4894	10.6592	10.507	9.72156	18.2819
Length   48, alignments in bytes  4/ 4:	10.7131	10.3646	10.7306	9.78088	17.6797
Length   48, alignments in bytes  2/ 2:	10.7317	10.6824	11.1813	10.1246	19.8947
Length   48, alignments in bytes  2/ 6:	10.856	12.339	11.8842	10.5187	24.8488
Length   48, alignments in bytes  6/ 2:	10.6201	10.4963	10.4906	10.0275	17.8329
Length   48, alignments in bytes  1/ 7:	10.7012	12.3447	11.9028	9.37329	25.2291
Length   48, alignments in bytes  7/ 1:	10.7297	10.6466	10.5582	9.72375	17.573
Length   48, alignments in bytes  3/ 4:	10.7145	11.7075	11.5546	9.83386	22.5197
Length   48, alignments in bytes  4/ 3:	10.6226	10.6322	10.6515	10.6498	17.4631
Length   48, alignments in bytes  5/ 7:	10.6329	12.3414	11.8954	11.9501	21.2809
Length   48, alignments in bytes  7/ 5:	10.7117	10.6919	10.4872	9.71545	17.0906
Length   52, alignments in bytes  0/ 4:	10.7567	9.07349	8.8938	10.6129	16.5332
Length   52, alignments in bytes  4/ 0:	10.5312	10.5618	10.6741	10.3486	17.4844
Length   52, alignments in bytes  4/ 4:	10.8068	10.5033	10.6526	9.77783	16.7634
Length   52, alignments in bytes  2/ 2:	10.7998	10.3193	10.7266	11.9976	22.1053
Length   52, alignments in bytes  2/ 6:	10.7632	11.7102	11.5149	11.5975	27.2803
Length   52, alignments in bytes  6/ 2:	10.6541	10.2924	10.6636	11.1946	16.9172
Length   52, alignments in bytes  1/ 7:	10.7441	12.3431	11.9033	11.8691	28.2523
Length   52, alignments in bytes  7/ 1:	10.978	10.934	10.8184	11.4734	17.021
Length   52, alignments in bytes  3/ 4:	10.9299	11.9958	11.822	10.079	25.7604
Length   52, alignments in bytes  4/ 3:	11.2333	10.9056	10.9255	10.9098	17.5841
Length   52, alignments in bytes  5/ 7:	11.0919	11.999	11.833	12.2526	21.8026
Length   52, alignments in bytes  7/ 5:	10.8865	10.9067	10.9236	12.5469	17.1824
Length   56, alignments in bytes  0/ 4:	10.8719	9.57349	9.07825	11.0332	17.3713
Length   56, alignments in bytes  4/ 0:	10.6295	10.7875	10.9392	12.3278	19.6873
Length   56, alignments in bytes  4/ 4:	11.0117	10.6251	10.9867	12.2872	19.4198
Length   56, alignments in bytes  2/ 2:	10.9325	10.7639	10.9171	12.2577	20.9912
Length   56, alignments in bytes  2/ 6:	10.9684	11.9966	11.7952	12.2355	27.573
Length   56, alignments in bytes  6/ 2:	10.9974	10.9456	10.9285	11.6562	18.7225
Length   56, alignments in bytes  1/ 7:	10.8037	11.9932	11.8347	11.6163	27.7125
Length   56, alignments in bytes  7/ 1:	11.0657	10.9231	10.9768	9.97205	18.8776
Length   56, alignments in bytes  3/ 4:	10.932	11.9941	11.8246	12.3508	25.1366
Length   56, alignments in bytes  4/ 3:	10.8751	10.533	11.2738	11.3872	18.5941
Length   56, alignments in bytes  5/ 7:	10.6517	11.7085	11.5488	12.0662	23.2487
Length   56, alignments in bytes  7/ 5:	10.7003	10.6946	10.6903	9.7384	17.8911
Length   60, alignments in bytes  0/ 4:	10.6409	9.19141	8.86951	12.0441	18.3646
Length   60, alignments in bytes  4/ 0:	10.9835	10.0453	10.4166	9.29993	18.6183
Length   60, alignments in bytes  4/ 4:	11.5433	10.8071	11.817	9.01233	20.754
Length   60, alignments in bytes  2/ 2:	10.8038	10.4105	10.6526	11.9976	25.4492
Length   60, alignments in bytes  2/ 6:	10.4763	11.7083	11.5703	12.0459	29.274
Length   60, alignments in bytes  6/ 2:	10.9602	10.0428	10.3297	11.9951	17.6183
Length   60, alignments in bytes  1/ 7:	10.5177	11.708	11.5675	12.0491	29.3176
Length   60, alignments in bytes  7/ 1:	10.952	10.0428	10.3689	10.2717	18.8309
Length   60, alignments in bytes  3/ 4:	10.9591	11.9967	11.8669	10.3264	27.0913
Length   60, alignments in bytes  4/ 3:	10.9055	10.8324	11.7606	9.41174	18.3765
Length   60, alignments in bytes  5/ 7:	11.3921	10.7283	12.7063	10.4617	23.2443
Length   60, alignments in bytes  7/ 5:	11.5184	10.8243	11.8102	10.3025	17.2495
Length   64, alignments in bytes  0/ 4:	14.1581	9.07434	8.6344	9.38245	18.8911
Length   64, alignments in bytes  4/ 0:	13.2303	10.0463	10.0787	10.1481	20.9198
Length   64, alignments in bytes  4/ 4:	13.9185	12.3186	13.1882	10.8955	20.4879
Length   64, alignments in bytes  2/ 2:	13.9281	9.8772	9.86267	11.0793	21.9344
Length   64, alignments in bytes  2/ 6:	14.2697	10.3995	10.5154	11.8309	28.8295
Length   64, alignments in bytes  6/ 2:	14.6022	10.0156	10.1804	12.3333	20.2825
Length   64, alignments in bytes  1/ 7:	14.6338	10.0168	9.61487	10.4265	29.9987
Length   64, alignments in bytes  7/ 1:	14.9663	10.259	10.3834	10.5555	19.3916
Length   64, alignments in bytes  3/ 4:	14.6079	10.4491	10.4164	10.9847	27.3326
Length   64, alignments in bytes  4/ 3:	14.8757	12.5662	12.8959	12.333	20.2825
Length   64, alignments in bytes  5/ 7:	14.6147	13.825	14.4054	12.4696	26.4723
Length   64, alignments in bytes  7/ 5:	15.0177	11.6823	11.7001	10.5555	19.0812
Length   68, alignments in bytes  0/ 4:	14.501	12.0194	12.2544	11.7909	20.9974
Length   68, alignments in bytes  4/ 0:	13.6251	12.475	12.5994	12.0697	20.6018
Length   68, alignments in bytes  4/ 4:	14.3234	12.2133	13.0227	11.1815	21.7842
Length   68, alignments in bytes  2/ 2:	14.2699	12.1008	12.1871	12.3503	27.4232
Length   68, alignments in bytes  2/ 6:	14.6641	13.712	13.7957	11.8892	31.6093
Length   68, alignments in bytes  6/ 2:	14.9333	12.4573	12.6572	12.3391	19.4169
Length   68, alignments in bytes  1/ 7:	14.5898	12.7523	12.8578	11.953	32.2904
Length   68, alignments in bytes  7/ 1:	15.0215	12.1481	12.2031	12.3431	18.8093
Length   68, alignments in bytes  3/ 4:	14.639	13.4308	13.7462	10.9817	29.7941
Length   68, alignments in bytes  4/ 3:	14.9155	12.1755	12.858	12.3251	20.486
Length   68, alignments in bytes  5/ 7:	14.6479	14.0447	14.3905	12.4801	25.9598
Length   68, alignments in bytes  7/ 5:	15.3813	11.886	12.6637	12.379	18.3625
Length   72, alignments in bytes  0/ 4:	14.1653	11.4386	11.6589	11.5708	20.6929
Length   72, alignments in bytes  4/ 0:	13.314	11.6241	11.7726	12.3801	22.2239
Length   72, alignments in bytes  4/ 4:	13.9219	11.7402	11.7877	12.0452	21.9647
Length   72, alignments in bytes  2/ 2:	14.0419	11.7501	11.9164	12.0487	23.4611
Length   72, alignments in bytes  2/ 6:	14.2958	13.6061	13.3925	12.2842	31.5214
Length   72, alignments in bytes  6/ 2:	14.9261	11.8649	12.1151	12.6875	21.6023
Length   72, alignments in bytes  1/ 7:	14.6647	13.3342	13.4142	12.1926	31.9756
Length   72, alignments in bytes  7/ 1:	14.9418	11.8362	12.0835	10.5537	20.5638
Length   72, alignments in bytes  3/ 4:	14.6711	12.8325	13.2552	12.3457	29.3298
Length   72, alignments in bytes  4/ 3:	14.9707	12.1434	12.1348	12.6854	21.8708
Length   72, alignments in bytes  5/ 7:	14.7034	12.6021	13.2532	12.452	27.684
Length   72, alignments in bytes  7/ 5:	14.9326	11.8407	12.109	10.5505	20.3713
Length   76, alignments in bytes  0/ 4:	14.5695	11.6281	11.1777	12.103	23.1652
Length   76, alignments in bytes  4/ 0:	13.6417	12.4705	13.0404	10.3287	22.1243
Length   76, alignments in bytes  4/ 4:	14.3608	12.2095	13.1974	10.179	21.9479
Length   76, alignments in bytes  2/ 2:	14.351	11.9996	12.0664	12.3444	27.423
Length   76, alignments in bytes  2/ 6:	14.6598	12.3448	12.9202	12.1437	33.8276
Length   76, alignments in bytes  6/ 2:	15.0831	12.4771	13.2108	12.097	19.9703
Length   76, alignments in bytes  1/ 7:	14.2952	12.05	12.6136	11.8217	33.4351
Length   76, alignments in bytes  7/ 1:	14.6377	12.1912	12.577	10.7177	19.4253
Length   76, alignments in bytes  3/ 4:	14.2925	12.0698	12.9288	10.7181	31.7355
Length   76, alignments in bytes  4/ 3:	14.941	12.2572	13.267	10.4436	21.9451
Length   76, alignments in bytes  5/ 7:	14.673	14.0442	14.3149	12.0249	27.7998
Length   76, alignments in bytes  7/ 5:	14.9198	12.239	13.2563	11.4508	19.9801
Length   80, alignments in bytes  0/ 4:	14.5409	11.6659	11.9159	10.6135	23.1195
Length   80, alignments in bytes  4/ 0:	13.6487	12.2395	13.2648	11.5269	24.8921
Length   80, alignments in bytes  4/ 4:	14.3502	12.6531	11.7775	11.2463	23.5538
Length   80, alignments in bytes  2/ 2:	13.9324	11.9941	11.6074	11.657	24.8774
Length   80, alignments in bytes  2/ 6:	14.3118	13.0219	13.0823	12.4006	32.7501
Length   80, alignments in bytes  6/ 2:	14.5651	11.9456	12.9429	11.9221	22.484
Length   80, alignments in bytes  1/ 7:	14.311	13.0219	13.0811	11.5295	33.1105
Length   80, alignments in bytes  7/ 1:	14.588	11.9493	12.9233	11.1755	21.0529
Length   80, alignments in bytes  3/ 4:	14.3254	12.1622	12.9296	11.0743	30.9099
Length   80, alignments in bytes  4/ 3:	14.5756	12.0199	11.7063	12.1926	22.8503
Length   80, alignments in bytes  5/ 7:	14.3207	12.0962	12.943	12.5743	28.902
Length   80, alignments in bytes  7/ 5:	14.6188	11.9204	12.8855	11.1677	21.0261
Length   84, alignments in bytes  0/ 4:	14.2255	11.3619	10.8822	12.0421	24.4192
