                       	generic_strcpy	__strcpy_avx2	__strcpy_evex	__strcpy_sse2_unaligned	__strcpy_sse2
Length   10, alignments in bytes  0/ 2:	20.7772	19.3575	19.9832	7.05835	7.65051
Length   10, alignments in bytes  2/ 0:	20.7365	19.3546	19.9812	6.96753	13.9811
Length   11, alignments in bytes  0/ 0:	20.6431	19.3589	19.984	6.58911	7.80945
Length   11, alignments in bytes  0/ 0:	20.762	19.3555	19.9817	6.58728	7.83289
Length   11, alignments in bytes  0/ 3:	20.7701	19.3539	19.98	7.05518	8.34399
Length   11, alignments in bytes  3/ 0:	20.6488	20.1332	19.981	6.96509	15.0135
Length   12, alignments in bytes  0/ 0:	20.7614	19.3564	19.9785	7.17444	8.44092
Length   12, alignments in bytes  0/ 0:	20.6418	19.3605	19.9829	7.19177	8.43066
Length   12, alignments in bytes  0/ 4:	20.7451	19.356	19.9821	7.22986	8.66675
Length   12, alignments in bytes  4/ 0:	22.6818	19.3582	19.9807	6.96155	12.6464
Length   13, alignments in bytes  0/ 0:	21.2502	19.3531	19.9795	7.18921	11.293
Length   13, alignments in bytes  0/ 0:	20.7513	19.36	19.984	7.19824	11.2957
Length   13, alignments in bytes  0/ 5:	20.754	19.3542	19.9785	7.21399	10.1284
Length   13, alignments in bytes  5/ 0:	20.6461	19.3604	19.9838	6.96069	12.3867
Length   14, alignments in bytes  0/ 0:	20.7799	19.355	19.9785	7.18384	12.4355
Length   14, alignments in bytes  0/ 0:	20.6427	19.3561	19.9827	7.19397	12.4479
Length   14, alignments in bytes  0/ 6:	20.7567	19.3601	19.9818	7.21155	11.2458
Length   14, alignments in bytes  6/ 0:	20.7451	19.3533	19.9802	6.96899	13.1842
Length   15, alignments in bytes  0/ 0:	20.6124	19.3588	19.9843	5.00537	11.2535
Length   15, alignments in bytes  0/ 0:	20.6107	19.3533	19.9801	5.0144	11.251
Length   15, alignments in bytes  0/ 7:	20.6132	19.3583	19.9807	4.99524	11.2463
Length   15, alignments in bytes  7/ 0:	20.6154	19.3595	19.9865	4.99658	13.4601
Length   16, alignments in bytes  0/ 0:	20.6093	22.2999	19.9862	5.422	7.03772
Length   16, alignments in bytes  7/ 2:	20.6194	19.3615	19.9829	6.14075	13.5707
Length   32, alignments in bytes  0/ 0:	17.6609	6.27466	6.26941	7.36951	9.86182
Length   32, alignments in bytes  6/ 4:	21.8014	5.74792	6.88013	10.479	15.1267
Length   64, alignments in bytes  0/ 0:	19.7406	7.51306	8.21777	8.64954	14.7333
Length   64, alignments in bytes  5/ 6:	23.7915	19.3634	19.9943	11.5315	24.697
Length  128, alignments in bytes  0/ 0:	20.0245	9.55493	10.2716	13.3724	26.04
Length  128, alignments in bytes  4/ 0:	20.5428	17.2864	18.3693	13.7981	32.1565
Length  256, alignments in bytes  0/ 0:	27.8304	14.4232	16.0361	16.7847	51.0739
Length  256, alignments in bytes  3/ 2:	28.4923	14.4486	17.5416	18.58	59.2089
Length  512, alignments in bytes  0/ 0:	35.6423	18.7772	21.2306	26.0903	103.225
Length  512, alignments in bytes  2/ 4:	39.6392	20.7325	26.2572	29.5536	147.879
Length 1024, alignments in bytes  0/ 0:	66.6211	26.665	29.0725	44.4813	230.086
Length 1024, alignments in bytes  1/ 6:	63.4315	39.4772	35.0055	46.7174	312.345
Length   16, alignments in bytes  1/ 2:	22.7872	20.2625	20.9186	6.24988	17.4431
Length   16, alignments in bytes  2/ 1:	21.5696	20.2567	20.913	6.41699	15.2085
Length   16, alignments in bytes  1/ 1:	21.5698	20.2579	20.9144	5.68091	15.5063
Length   16, alignments in bytes  1/ 1:	23.6162	21.2463	22.0889	5.80481	15.0085
Length   32, alignments in bytes  2/ 4:	23.3739	8.00269	8.16663	10.9198	22.4296
Length   32, alignments in bytes  4/ 2:	195.344	6.69177	6.70471	12.1003	17.5208
Length   32, alignments in bytes  2/ 2:	23.3987	6.70166	6.85791	10.4369	17.2108
Length   32, alignments in bytes  2/ 2:	22.8135	6.547	6.64697	10.2394	16.6704
Length   64, alignments in bytes  3/ 6:	24.8878	9.4187	9.91833	10.6307	28.9913
Length   64, alignments in bytes  6/ 3:	25.522	21.2629	21.9341	12.6842	20.4139
Length   64, alignments in bytes  3/ 3:	24.2734	8.38757	9.31482	9.75525	22.2526
Length   64, alignments in bytes  3/ 3:	24.2571	8.37573	9.32104	9.77966	22.2262
Length  128, alignments in bytes  4/ 0:	21.4749	18.0769	19.2419	14.5852	34.4398
Length  128, alignments in bytes  0/ 4:	26.4648	10.7594	12.806	13.9833	36.585
Length  128, alignments in bytes  4/ 4:	26.2407	17.6881	18.3353	14.293	34.3854
Length  128, alignments in bytes  4/ 4:	27.6663	19.2548	19.1008	14.4146	34.4252
Length  256, alignments in bytes  5/ 2:	29.3811	19.7728	19.7267	19.9688	59.7197
Length  256, alignments in bytes  2/ 5:	32.1754	16.8694	20.6512	19.824	85.6385
Length  256, alignments in bytes  5/ 5:	32.1895	20.5548	20.3706	18.2906	60.5153
Length  256, alignments in bytes  5/ 5:	32.9249	21.0654	20.8785	18.7181	62.2935
Length  512, alignments in bytes  6/ 4:	36.5579	24.3688	23.5366	28.1354	113.949
Length  512, alignments in bytes  4/ 6:	41.5085	26.4121	26.4172	27.7312	153.324
Length  512, alignments in bytes  6/ 6:	42.0444	23.4048	23.6553	27.6627	114.134
Length  512, alignments in bytes  6/ 6:	41.7526	23.5095	23.6836	27.7411	113.804
Length 1024, alignments in bytes  7/ 6:	51.5271	38.4246	36.9958	46.5626	237.523
Length 1024, alignments in bytes  6/ 7:	62.9253	39.2521	35.2581	47.097	310.604
Length 1024, alignments in bytes  7/ 7:	56.2268	30.4771	31.3776	46.5723	235.679
Length 1024, alignments in bytes  7/ 7:	56.103	29.76	32.1266	46.559	239.27
Length   16, alignments in bytes  0/ 4:	23.3011	20.7417	21.4084	6.40332	9.76318
Length   16, alignments in bytes  4/ 0:	22.0875	20.7397	21.4084	6.56799	15.7321
Length   16, alignments in bytes  4/ 4:	22.0883	20.7415	21.4084	5.82458	15.0598
Length   16, alignments in bytes  2/ 2:	22.0917	20.7402	21.4084	5.79443	14.9613
Length   16, alignments in bytes  2/ 6:	22.083	20.7417	21.4108	6.38904	18.595
Length   16, alignments in bytes  6/ 2:	22.0887	20.7413	21.4092	6.58435	16.0016
Length   16, alignments in bytes  1/ 7:	22.0822	20.7419	21.4093	6.38452	19.142
Length   16, alignments in bytes  7/ 1:	22.0914	20.7426	21.4092	6.57056	14.6234
Length   16, alignments in bytes  3/ 4:	22.0815	20.7415	21.4087	6.37317	15.4469
Length   16, alignments in bytes  4/ 3:	22.087	20.74	21.4108	6.5863	14.7272
Length   16, alignments in bytes  5/ 7:	22.0911	20.7394	21.4093	6.39099	15.0596
Length   16, alignments in bytes  7/ 5:	22.0895	20.7401	21.4087	6.573	14.2388
Length   20, alignments in bytes  0/ 4:	25.0853	20.7397	21.4093	7.89978	12.0917
Length   20, alignments in bytes  4/ 0:	22.0884	20.74	21.4086	6.49072	14.2797
Length   20, alignments in bytes  4/ 4:	22.0851	20.7244	21.6909	7.39844	14.2284
Length   20, alignments in bytes  2/ 2:	22.6093	20.2582	20.9114	7.04224	19.6245
Length   20, alignments in bytes  2/ 6:	21.5753	20.2567	20.9105	7.72302	20.0253
Length   20, alignments in bytes  6/ 2:	21.5752	20.2595	20.9125	6.33728	13.8024
Length   20, alignments in bytes  1/ 7:	21.0795	19.8018	20.5083	8.22131	20.6315
Length   20, alignments in bytes  7/ 1:	21.0833	19.7952	20.4337	7.16919	13.2788
Length   20, alignments in bytes  3/ 4:	21.0823	19.7953	20.4359	7.88757	16.6494
Length   20, alignments in bytes  4/ 3:	21.0845	19.7963	20.4342	7.18335	13.5343
Length   20, alignments in bytes  5/ 7:	21.087	19.7944	20.4347	7.88538	14.6151
Length   20, alignments in bytes  7/ 5:	21.0837	19.7941	20.4335	7.19202	12.7805
Length   24, alignments in bytes  0/ 4:	21.09	19.7957	20.436	7.8916	11.2516
Length   24, alignments in bytes  4/ 0:	21.084	19.7998	20.6351	7.80957	17.2982
Length   24, alignments in bytes  4/ 4:	22.8501	19.7946	20.4335	6.88428	14.9933
Length   24, alignments in bytes  2/ 2:	21.0842	19.7939	21.6632	6.88379	15.1111
Length   24, alignments in bytes  2/ 6:	21.0797	19.7959	20.434	7.87549	19.2076
Length   24, alignments in bytes  6/ 2:	21.0806	19.7991	20.4379	7.1908	16.0289
Length   24, alignments in bytes  1/ 7:	21.0787	19.7981	20.4371	7.88806	19.7612
Length   24, alignments in bytes  7/ 1:	21.0859	19.7969	20.4344	7.19446	14.7769
Length   24, alignments in bytes  3/ 4:	21.0853	19.7964	20.4343	7.87512	16.5928
Length   24, alignments in bytes  4/ 3:	21.0874	19.7998	20.4359	7.1864	15.996
Length   24, alignments in bytes  5/ 7:	21.083	19.8	20.437	7.88513	15.7402
Length   24, alignments in bytes  7/ 5:	21.0842	19.799	20.4371	7.18872	14.8479
Length   28, alignments in bytes  0/ 4:	21.0765	19.7991	20.4379	8.25464	13.0521
Length   28, alignments in bytes  4/ 0:	21.0924	19.7998	20.4375	7.84668	15.0123
Length   28, alignments in bytes  4/ 4:	21.0789	19.7991	20.4376	7.4082	14.0098
Length   28, alignments in bytes  2/ 2:	21.0847	19.7997	20.4376	7.42102	19.8087
Length   28, alignments in bytes  2/ 6:	21.0773	19.9857	19.9792	8.05762	21.3002
Length   28, alignments in bytes  6/ 2:	20.6107	19.3595	19.9847	7.6604	13.9845
Length   28, alignments in bytes  1/ 7:	20.6093	19.3607	19.9827	8.01746	21.939
Length   28, alignments in bytes  7/ 1:	20.6144	20.0758	19.9783	8.19031	14.0653
Length   28, alignments in bytes  3/ 4:	21.1022	19.3533	19.979	8.11902	18.8127
Length   28, alignments in bytes  4/ 3:	20.6207	19.3597	19.9817	7.59448	14.5187
Length   28, alignments in bytes  5/ 7:	20.6112	19.3572	19.9797	8.11487	15.6232
Length   28, alignments in bytes  7/ 5:	20.6199	19.3597	19.9808	7.60547	13.9194
Length   32, alignments in bytes  0/ 4:	21.8075	6.40234	6.89429	8.09705	12.5649
Length   32, alignments in bytes  4/ 0:	17.6938	6.2489	6.25146	9.44189	16.2612
Length   32, alignments in bytes  4/ 4:	21.8387	6.24475	6.25635	9.04114	15.1569
Length   32, alignments in bytes  2/ 2:	21.7971	6.25415	6.40393	9.75525	15.8452
Length   32, alignments in bytes  2/ 6:	21.8361	7.48438	7.62	10.1746	21.0427
Length   32, alignments in bytes  6/ 2:	21.8325	6.24475	6.25537	9.38025	16.0107
Length   32, alignments in bytes  1/ 7:	21.7969	7.4668	7.62195	8.85217	21.9817
Length   32, alignments in bytes  7/ 1:	22.3086	6.39771	6.38708	8.76038	15.652
Length   32, alignments in bytes  3/ 4:	22.3268	7.6488	7.76904	9.65503	18.7943
Length   32, alignments in bytes  4/ 3:	22.2843	6.00537	7.02734	10.8495	15.6158
Length   32, alignments in bytes  5/ 7:	22.3011	7.63831	7.67151	10.8651	16.975
Length   32, alignments in bytes  7/ 5:	22.3359	6.38928	6.39868	8.76477	15.4601
Length   36, alignments in bytes  0/ 4:	22.2935	19.8038	20.4467	10.0844	13.9714
Length   36, alignments in bytes  4/ 0:	18.0948	16.7158	17.2467	9.83447	17.5807
Length   36, alignments in bytes  4/ 4:	22.306	22.1115	22.3527	9.25623	15.048
Length   36, alignments in bytes  2/ 2:	22.3175	21.7123	22.3499	9.98145	18.5492
Length   36, alignments in bytes  2/ 6:	22.3276	21.7155	22.3518	9.9292	23.6331
Length   36, alignments in bytes  6/ 2:	22.3195	16.7062	17.255	9.86047	15.2424
Length   36, alignments in bytes  1/ 7:	22.296	21.7134	22.3583	10.1158	24.5533
Length   36, alignments in bytes  7/ 1:	22.8153	12.793	12.4746	10.1122	15.1482
Length   36, alignments in bytes  3/ 4:	22.8147	22.2191	22.8732	9.86194	21.8988
Length   36, alignments in bytes  4/ 3:	22.8063	22.2185	22.87	10.0828	15.9648
Length   36, alignments in bytes  5/ 7:	22.8621	22.2196	22.8721	11.0847	18.2288
Length   36, alignments in bytes  7/ 5:	22.839	22.2162	22.858	10.9683	15.415
Length   40, alignments in bytes  0/ 4:	22.8264	20.267	20.9187	10.5729	14.5397
Length   40, alignments in bytes  4/ 0:	18.4885	22.2192	22.8623	10.6129	17.7313
Length   40, alignments in bytes  4/ 4:	22.8511	22.2195	22.8737	10.2131	16.9429
Length   40, alignments in bytes  2/ 2:	22.812	22.2198	22.8522	10.2075	18.1366
Length   40, alignments in bytes  2/ 6:	22.8494	22.2207	23.7532	10.1453	23.687
Length   40, alignments in bytes  6/ 2:	22.8566	22.2195	22.7048	10.9706	17.2896
Length   40, alignments in bytes  1/ 7:	22.8566	22.2192	22.8378	10.3262	24.1313
Length   40, alignments in bytes  7/ 1:	22.843	22.2195	22.8575	8.95837	16.7819
Length   40, alignments in bytes  3/ 4:	22.8176	22.2203	22.8204	10.9012	21.5221
Length   40, alignments in bytes  4/ 3:	22.8165	22.2162	22.8694	10.4515	16.8401
Length   40, alignments in bytes  5/ 7:	22.8165	22.2174	22.8154	10.9036	19.5641
Length   40, alignments in bytes  7/ 5:	22.8518	22.2196	22.6714	8.96252	16.4807
Length   44, alignments in bytes  0/ 4:	22.8325	20.2571	20.9182	10.4501	15.3586
Length   44, alignments in bytes  4/ 0:	18.5131	22.2189	22.871	9.03406	17.1672
Length   44, alignments in bytes  4/ 4:	22.8452	22.2186	22.8682	9.02673	17.2095
Length   44, alignments in bytes  2/ 2:	22.8229	22.2179	22.8434	10.2035	23.5375
Length   44, alignments in bytes  2/ 6:	22.9368	21.7137	22.2969	10.217	25.4904
Length   44, alignments in bytes  6/ 2:	22.2932	21.7128	22.3508	10.0906	16.0038
Length   44, alignments in bytes  1/ 7:	22.3091	21.713	22.9021	10.2028	26.0503
Length   44, alignments in bytes  7/ 1:	22.3875	21.7134	22.1895	8.93066	15.5842
Length   44, alignments in bytes  3/ 4:	22.3358	21.7164	22.2479	9.64185	23.41
Length   44, alignments in bytes  4/ 3:	22.2897	21.7124	22.3494	8.84985	16.3317
Length   44, alignments in bytes  5/ 7:	22.2896	21.7136	22.3323	10.1288	19.6921
Length   44, alignments in bytes  7/ 5:	22.3339	21.7122	22.3496	9.36609	15.7418
Length   48, alignments in bytes  0/ 4:	22.3315	19.8042	20.4453	8.79407	15.6561
Length   48, alignments in bytes  4/ 0:	18.0707	21.7201	22.3464	9.30542	18.3646
Length   48, alignments in bytes  4/ 4:	22.3038	21.7157	22.3457	9.39417	18.0596
Length   48, alignments in bytes  2/ 2:	22.3262	21.7133	22.3479	10.031	19.5953
Length   48, alignments in bytes  2/ 6:	22.3101	21.714	21.1979	10.7477	25.0391
Length   48, alignments in bytes  6/ 2:	22.2988	21.7135	22.3536	9.58936	17.4517
Length   48, alignments in bytes  1/ 7:	22.3096	21.714	22.343	9.82056	25.6462
Length   48, alignments in bytes  7/ 1:	22.2988	21.7136	22.3544	9.34497	17.0896
Length   48, alignments in bytes  3/ 4:	22.3123	21.7126	22.9137	9.45898	23.1967
Length   48, alignments in bytes  4/ 3:	22.3027	21.7155	22.3525	10.1755	17.6445
Length   48, alignments in bytes  5/ 7:	22.3118	21.7159	22.3486	11.4879	21.3612
Length   48, alignments in bytes  7/ 5:	22.3285	21.7123	22.3491	9.34778	16.8083
Length   52, alignments in bytes  0/ 4:	22.3269	19.7992	20.4366	10.2028	16.6932
Length   52, alignments in bytes  4/ 0:	18.0804	21.7124	22.3499	9.88843	17.8661
Length   52, alignments in bytes  4/ 4:	22.3273	21.7125	22.3499	9.38733	17.0364
Length   52, alignments in bytes  2/ 2:	22.3135	21.7125	22.3496	11.4248	21.6981
Length   52, alignments in bytes  2/ 6:	22.3048	21.714	22.3479	11.0756	27.4005
Length   52, alignments in bytes  6/ 2:	22.3159	21.7133	22.3525	10.7126	16.5881
Length   52, alignments in bytes  1/ 7:	22.3074	21.7141	21.1329	10.998	27.6465
Length   52, alignments in bytes  7/ 1:	22.3267	21.7129	22.3499	10.6986	16.2604
Length   52, alignments in bytes  3/ 4:	22.3033	21.7133	22.3481	9.45154	25.1388
Length   52, alignments in bytes  4/ 3:	22.3325	21.7126	22.3494	10.1755	19.8186
Length   52, alignments in bytes  5/ 7:	22.2941	21.7129	23.1292	11.4775	21.6738
Length   52, alignments in bytes  7/ 5:	22.3029	21.7133	22.3513	10.8691	16.3435
Length   56, alignments in bytes  0/ 4:	22.3337	19.7955	20.4379	10.2889	17.3021
Length   56, alignments in bytes  4/ 0:	18.0925	21.713	22.3503	11.4897	19.5956
Length   56, alignments in bytes  4/ 4:	22.2964	21.7126	22.3514	11.4407	19.3883
Length   56, alignments in bytes  2/ 2:	22.2969	21.7136	22.3479	10.7513	21.0217
Length   56, alignments in bytes  2/ 6:	22.3108	21.7134	22.3494	11.4296	27.2953
Length   56, alignments in bytes  6/ 2:	22.339	21.7131	22.3501	10.8629	18.4352
Length   56, alignments in bytes  1/ 7:	22.3202	21.7136	22.3484	10.9229	27.5597
Length   56, alignments in bytes  7/ 1:	22.3135	21.7125	22.3481	9.35107	17.9369
Length   56, alignments in bytes  3/ 4:	22.2974	21.7129	22.3503	11.4973	25.1755
Length   56, alignments in bytes  4/ 3:	22.3093	21.7135	22.3494	10.8632	18.9487
Length   56, alignments in bytes  5/ 7:	22.3164	21.7126	22.3457	11.5033	23.1827
Length   56, alignments in bytes  7/ 5:	22.3026	21.7129	22.3514	9.33606	17.7019
Length   60, alignments in bytes  0/ 4:	22.3619	20.1536	20.4376	11.5009	18.6831
Length   60, alignments in bytes  4/ 0:	14.3617	21.714	22.3522	9.5321	21.1003
Length   60, alignments in bytes  4/ 4:	18.9282	21.7142	22.3528	9.25867	18.7314
Length   60, alignments in bytes  2/ 2:	22.3291	21.713	22.3436	11.4487	25.5626
Length   60, alignments in bytes  2/ 6:	22.3604	21.714	22.351	11.5006	29.6295
Length   60, alignments in bytes  6/ 2:	14.2151	21.7131	22.3519	12.2249	17.5865
Length   60, alignments in bytes  1/ 7:	22.358	21.714	22.3479	11.5089	29.2965
Length   60, alignments in bytes  7/ 1:	14.2118	21.7142	22.3518	9.89258	17.3381
Length   60, alignments in bytes  3/ 4:	22.3	21.7133	22.3469	9.4585	27.0542
Length   60, alignments in bytes  4/ 3:	14.1913	21.714	22.3518	9.5448	18.7632
Length   60, alignments in bytes  5/ 7:	18.9193	21.7151	22.356	10.432	23.5801
Length   60, alignments in bytes  7/ 5:	18.9698	21.714	22.3516	9.93445	17.277
Length   64, alignments in bytes  0/ 4:	24.4237	8.94482	10.002	9.55444	19.3174
Length   64, alignments in bytes  4/ 0:	19.0638	17.2635	17.8904	9.83484	21.0686
Length   64, alignments in bytes  4/ 4:	24.3251	19.7949	20.4354	10.9503	20.9843
Length   64, alignments in bytes  2/ 2:	24.3068	9.44556	10.0428	11.2068	23.3409
Length   64, alignments in bytes  2/ 6:	24.9269	10.1654	10.7977	11.8374	29.8191
Length   64, alignments in bytes  6/ 2:	24.6781	17.6614	18.2979	11.4595	20.5597
Length   64, alignments in bytes  1/ 7:	24.8673	9.59082	10.4055	10.4701	30.0101
Length   64, alignments in bytes  7/ 1:	24.6711	17.6564	18.304	10.1625	19.4236
Length   64, alignments in bytes  3/ 4:	24.2756	9.9679	10.0332	10.4698	27.9181
Length   64, alignments in bytes  4/ 3:	24.8247	20.26	20.9127	11.7635	20.998
Length   64, alignments in bytes  5/ 7:	24.2467	20.2572	20.9132	12.0573	26.0186
Length   64, alignments in bytes  7/ 5:	25.0646	20.2612	20.9125	10.1505	19.1875
Length   68, alignments in bytes  0/ 4:	24.3336	20.9116	21.5585	11.3179	21.5482
Length   68, alignments in bytes  4/ 0:	19.4773	22.8768	23.5308	11.6143	21.074
Length   68, alignments in bytes  4/ 4:	24.2089	20.282	20.9125	10.7917	20.9236
Length   68, alignments in bytes  2/ 2:	24.9303	17.6479	18.3073	11.7656	25.1569
Length   68, alignments in bytes  2/ 6:	24.8944	17.04	17.6443	11.3378	31.9851
Length   68, alignments in bytes  6/ 2:	25.094	22.8665	23.5205	11.7657	19.5144
Length   68, alignments in bytes  1/ 7:	24.8779	16.9893	17.6587	11.7013	32.2262
Length   68, alignments in bytes  7/ 1:	24.6862	22.8715	23.5242	11.76	19.0535
Length   68, alignments in bytes  3/ 4:	24.2417	17.6659	18.3002	10.468	29.8759
Length   68, alignments in bytes  4/ 3:	24.8173	22.8685	23.5212	11.7651	20.9207
Length   68, alignments in bytes  5/ 7:	24.8816	20.3932	20.933	12.0631	26.3901
Length   68, alignments in bytes  7/ 5:	25.1121	22.8674	23.5195	12.0934	18.9839
Length   72, alignments in bytes  0/ 4:	24.3002	20.9075	21.5654	11.3733	21.7593
Length   72, alignments in bytes  4/ 0:	19.4877	22.8679	23.5217	12.09	23.2428
Length   72, alignments in bytes  4/ 4:	24.2012	17.6588	18.2988	11.7694	23.1152
Length   72, alignments in bytes  2/ 2:	24.8982	17.665	18.2946	11.7716	24.7423
Length   72, alignments in bytes  2/ 6:	24.2375	21.5649	22.2192	11.7693	32.0726
Length   72, alignments in bytes  6/ 2:	24.8198	22.8627	23.5212	12.0936	22.0006
Length   72, alignments in bytes  1/ 7:	25.1838	21.5659	22.2179	11.8899	32.2073
Length   72, alignments in bytes  7/ 1:	25.1007	22.8665	23.5205	10.1582	20.7167
Length   72, alignments in bytes  3/ 4:	24.8757	17.6746	18.3054	12.0909	29.9954
Length   72, alignments in bytes  4/ 3:	25.1113	22.218	22.8744	12.0927	22.6727
Length   72, alignments in bytes  5/ 7:	24.9083	17.6851	18.3044	11.7721	28.1119
Length   72, alignments in bytes  7/ 5:	24.8224	22.8655	23.5244	10.1514	20.6062
Length   76, alignments in bytes  0/ 4:	24.3289	20.9082	21.5659	11.5504	23.8309
Length   76, alignments in bytes  4/ 0:	20.3231	22.873	23.5225	10.6207	22.5699
Length   76, alignments in bytes  4/ 4:	24.1984	20.2557	20.9142	10.2225	22.887
Length   76, alignments in bytes  2/ 2:	24.2443	17.6664	18.308	11.7758	26.7729
Length   76, alignments in bytes  2/ 6:	24.9333	21.5642	22.2108	11.5773	33.964
Length   76, alignments in bytes  6/ 2:	25.0916	22.8689	23.5165	12.6362	20.9385
Length   76, alignments in bytes  1/ 7:	24.2034	21.5637	22.213	11.5659	34.6696
Length   76, alignments in bytes  7/ 1:	24.8252	22.87	23.5049	10.6781	20.5253
Length   76, alignments in bytes  3/ 4:	24.2766	17.6665	18.3094	10.4763	31.8268
Length   76, alignments in bytes  4/ 3:	25.1121	22.8734	23.5195	10.5833	22.5304
Length   76, alignments in bytes  5/ 7:	24.2638	20.3226	20.9323	11.7732	28.598
Length   76, alignments in bytes  7/ 5:	24.8325	22.8749	23.5188	10.9404	20.5062
Length   80, alignments in bytes  0/ 4:	24.3043	20.9099	21.5511	10.4545	23.9121
Length   80, alignments in bytes  4/ 0:	19.486	22.8743	23.5189	10.8728	24.8234
Length   80, alignments in bytes  4/ 4:	24.1897	17.687	18.3175	11.1947	24.8046
Length   80, alignments in bytes  2/ 2:	24.2732	17.6915	18.3196	12.0608	26.1903
Length   80, alignments in bytes  2/ 6:	24.8829	21.5654	22.2015	12.4429	34.2004
Length   80, alignments in bytes  6/ 2:	25.0935	22.8705	23.5237	11.6804	23.4752
Length   80, alignments in bytes  1/ 7:	24.2484	21.5657	22.1836	11.5394	34.4521
Length   80, alignments in bytes  7/ 1:	24.7882	22.8727	23.5242	11.2249	22.4279
Length   80, alignments in bytes  3/ 4:	24.8879	18.1552	18.8131	10.835	32.2605
Length   80, alignments in bytes  4/ 3:	24.8093	22.2184	22.8732	11.9285	24.2462
Length   80, alignments in bytes  5/ 7:	24.8787	18.1582	18.8046	12.3031	30.3043
Length   80, alignments in bytes  7/ 5:	24.83	22.8732	23.519	10.9419	22.2931
Length   84, alignments in bytes  0/ 4:	24.3379	20.912	21.5538	11.7704	25.9666
