                            	generic_strncat	__strncat_avx2	__strncat_evex	__strncat_sse2_unaligned	__strncat_generic
Length  256/  64, alignment  3/ 2, N   32:	24.5363	22.3498	22.9904	21.8139	24.4254
Length  512/ 512, alignment  0/ 0, N   32:	29.0271	22.3587	23.0204	25.8009	28.8932
Length  512/ 512, alignment  2/ 4, N   32:	28.7876	22.5986	22.9894	25.8252	29.5219
Length  512/ 128, alignment  0/ 0, N   32:	24.9244	22.9108	23.8992	22.264	24.9192
Length  512/ 128, alignment  2/ 4, N   32:	24.891	23.1409	24.2017	22.2721	25.0124
Length 1024/1024, alignment  0/ 0, N   32:	30.068	24.9821	28.6213	37.8217	30.0642
Length 1024/1024, alignment  1/ 6, N   32:	30.0592	24.9219	28.5555	39.1878	30.7786
Length 1024/ 256, alignment  0/ 0, N   32:	29.6595	23.6805	24.3677	22.7965	30.4207
Length 1024/ 256, alignment  1/ 6, N   32:	29.6201	23.6562	24.2988	22.7812	29.5369
Length   16/   1, alignment  1/ 2, N   32:	24.9121	22.7473	23.5326	22.1729	24.9227
Length   16/   1, alignment  2/ 1, N   32:	24.9597	22.9139	23.4154	22.3033	24.6492
Length   16/  10, alignment  1/ 1, N   32:	24.3405	22.2184	22.9423	21.6481	24.3337
Length   32/   1, alignment  2/ 4, N   32:	24.4434	22.2174	22.871	21.7265	24.4268
Length   32/   1, alignment  4/ 2, N   32:	24.506	21.7114	22.3505	21.2456	23.6685
Length   32/  10, alignment  2/ 2, N   32:	23.9616	21.7121	22.352	21.2274	23.8055
Length   64/   1, alignment  3/ 6, N   32:	23.8551	21.7128	22.3501	21.2384	23.8818
Length   64/   1, alignment  6/ 3, N   32:	23.7974	21.7112	22.3504	21.2528	23.8706
Length   64/  10, alignment  3/ 3, N   32:	23.3016	21.2296	21.8531	20.7611	23.1902
Length  128/   1, alignment  4/ 0, N   32:	23.2473	21.7085	22.3517	21.1393	23.7899
Length  128/   1, alignment  0/ 4, N   32:	23.8081	21.7128	22.349	21.2375	23.8196
Length  128/  10, alignment  4/ 4, N   32:	23.2334	21.2292	21.8538	20.7679	23.2937
Length  256/   1, alignment  5/ 2, N   32:	23.2749	21.2302	21.8531	20.6622	23.2983
Length  256/   1, alignment  2/ 5, N   32:	23.2673	21.23	21.8545	20.7569	23.4306
Length  256/  10, alignment  5/ 5, N   32:	23.2765	21.2294	21.8534	20.9331	23.9227
Length  512/   1, alignment  6/ 4, N   32:	23.7842	21.7127	22.416	20.6558	23.2343
Length  512/   1, alignment  4/ 6, N   32:	23.2549	21.2293	21.8543	20.7582	23.8908
Length  512/  10, alignment  6/ 6, N   32:	23.82	21.7116	22.3518	21.2437	23.9825
Length 1024/   1, alignment  7/ 6, N   32:	23.8315	21.7124	22.4485	20.7496	23.2402
Length 1024/   1, alignment  6/ 7, N   32:	23.2521	21.2293	22.427	21.2435	23.9333
Length 1024/  10, alignment  7/ 7, N   32:	23.9297	21.7122	22.3495	21.1237	23.3293
Length    2/   2, alignment  0/ 2, N  128:	23.112	21.2303	22.1684	20.5748	23.6852
Length    4/   4, alignment  0/ 0, N  128:	25.3767	21.8083	22.1208	20.1078	23.1721
Length    4/   4, alignment  4/ 0, N  128:	24.505	21.3171	21.8547	20.1286	23.182
Length    8/   8, alignment  0/ 0, N  128:	23.2877	21.2295	21.8551	20.038	23.1759
Length    8/   8, alignment  0/ 0, N  128:	23.2596	21.2294	22.2256	20.4956	23.8356
Length   16/  16, alignment  0/ 0, N  128:	23.9659	21.8196	22.4301	21.4015	24.0784
Length   16/  16, alignment  7/ 2, N  128:	23.8141	21.8552	22.449	21.0191	23.3186
Length   16/   4, alignment  0/ 0, N  128:	23.2971	21.3656	22.0518	20.146	23.3195
Length   16/   4, alignment  7/ 2, N  128:	23.2636	21.3075	21.9066	20.0664	23.2294
Length   32/  32, alignment  0/ 0, N  128:	23.9771	23.3068	24.481	23.159	24.3557
Length   32/  32, alignment  6/ 4, N  128:	28.8958	25.5446	26.34	25.8096	28.8566
Length   32/   8, alignment  0/ 0, N  128:	23.8166	22.0541	22.4818	21.4881	23.4881
Length   32/   8, alignment  6/ 4, N  128:	23.7276	22.4473	23.1855	22.5371	23.7651
Length   64/  64, alignment  0/ 0, N  128:	24.6009	24.2711	24.9749	24.6466	24.6684
Length   64/  64, alignment  5/ 6, N  128:	27.6352	28.3472	29.1823	27.7133	27.6147
Length   64/  16, alignment  0/ 0, N  128:	27.1311	27.7791	26.3927	24.5687	27.0701
Length   64/  16, alignment  5/ 6, N  128:	27.0179	27.8608	28.3969	26.7514	27.1809
Length  128/ 128, alignment  0/ 0, N  128:	25.7294	25.7586	26.9533	27.3332	25.8302
Length  128/ 128, alignment  4/ 0, N  128:	25.9788	29.4562	30.1058	31.495	26.6197
Length  128/  32, alignment  0/ 0, N  128:	27.4483	26.1852	27.0085	27.0054	27.4461
Length  128/  32, alignment  4/ 0, N  128:	27.7703	30.349	31.0609	32.347	27.8029
Length  256/ 256, alignment  0/ 0, N  128:	30.3831	26.5798	27.0596	27.9448	30.3295
Length  256/ 256, alignment  3/ 2, N  128:	31.7775	30.7565	31.8185	32.9908	31.8164
Length  256/  64, alignment  0/ 0, N  128:	26.2524	26.3499	26.9779	27.485	26.2908
Length  256/  64, alignment  3/ 2, N  128:	28.3601	30.9887	31.6408	32.8805	28.4255
Length  512/ 512, alignment  0/ 0, N  128:	30.3831	27.497	27.4697	34.4298	30.3736
Length  512/ 512, alignment  2/ 4, N  128:	31.7483	30.7754	31.9022	39.808	32.6815
Length  512/ 128, alignment  0/ 0, N  128:	26.9113	26.8602	28.0977	28.1869	26.8788
Length  512/ 128, alignment  2/ 4, N  128:	28.9208	31.6971	32.7345	32.4391	28.8208
Length 1024/1024, alignment  0/ 0, N  128:	32.7892	32.7839	33.726	47.9574	31.4529
Length 1024/1024, alignment  1/ 6, N  128:	34.757	36.0855	33.9655	51.6717	33.5215
Length 1024/ 256, alignment  0/ 0, N  128:	31.1737	27.0111	27.7686	28.7025	31.0951
Length 1024/ 256, alignment  1/ 6, N  128:	32.4103	31.5649	32.1709	33.316	33.0912
Length   16/   1, alignment  1/ 2, N  128:	25.6595	23.4571	24.189	21.5891	24.9221
Length   16/   1, alignment  2/ 1, N  128:	24.9512	22.9476	23.5811	21.5858	25.1056
Length   16/  10, alignment  1/ 1, N  128:	24.9439	22.8967	23.4991	21.5053	24.3855
Length   32/   1, alignment  2/ 4, N  128:	24.2635	22.9722	23.7282	23.0828	24.5155
Length   32/   1, alignment  4/ 2, N  128:	24.3521	22.8701	23.5248	23.1623	24.3834
Length   32/  10, alignment  2/ 2, N  128:	24.2897	23.0089	23.3691	22.5538	23.7883
Length   64/   1, alignment  3/ 6, N  128:	27.0378	25.8383	26.7197	25.2546	27.2679
Length   64/   1, alignment  6/ 3, N  128:	27.0961	26.3888	27.3217	25.1329	27.0084
Length   64/  10, alignment  3/ 3, N  128:	27.0428	25.8929	26.9451	25.2325	27.1013
Length  128/   1, alignment  4/ 0, N  128:	28.0702	28.1044	29.1805	28.9641	27.8176
Length  128/   1, alignment  0/ 4, N  128:	27.5121	27.6131	28.2778	27.724	27.8929
Length  128/  10, alignment  4/ 4, N  128:	28.2631	28.8951	29.4367	30.9715	27.8595
Length  256/   1, alignment  5/ 2, N  128:	27.71	28.7931	29.5583	31.2204	27.7682
Length  256/   1, alignment  2/ 5, N  128:	28.2685	29.6839	31.9322	30.418	28.3888
Length  256/  10, alignment  5/ 5, N  128:	27.8076	29.0393	29.4107	31.0901	28.1406
Length  512/   1, alignment  6/ 4, N  128:	27.9487	30.336	30.671	31.9519	28.9537
Length  512/   1, alignment  4/ 6, N  128:	28.423	29.8881	30.6761	30.963	29.0493
Length  512/  10, alignment  6/ 6, N  128:	28.626	29.72	30.1133	31.735	28.7718
Length 1024/   1, alignment  7/ 6, N  128:	29.0513	26.4924	26.791	28.4978	29.0342
Length 1024/   1, alignment  6/ 7, N  128:	28.7158	29.8428	30.0663	31.5494	28.8523
Length 1024/  10, alignment  7/ 7, N  128:	28.712	29.7151	30.0589	31.5042	29.0832
Length    2/   2, alignment  0/ 2, N  512:	23.9875	21.7758	22.6733	20.5262	23.8139
Length    4/   4, alignment  0/ 0, N  512:	25.4944	68.2325	22.6256	20.5335	24.9035
Length    4/   4, alignment  4/ 0, N  512:	25.5659	22.1883	22.5325	20.4095	23.2213
Length    8/   8, alignment  0/ 0, N  512:	24.2428	21.6273	23.0204	20.8376	23.2701
Length    8/   8, alignment  0/ 0, N  512:	23.1525	21.2298	21.8537	20.0867	23.3109
Length   16/  16, alignment  0/ 0, N  512:	23.2689	21.3336	21.8549	20.9654	23.3849
Length   16/  16, alignment  7/ 2, N  512:	23.2493	21.3697	22.0874	21.1763	23.2574
Length   16/   4, alignment  0/ 0, N  512:	23.3412	21.3701	21.8947	20.1496	23.3216
Length   16/   4, alignment  7/ 2, N  512:	23.2153	21.3075	21.9142	20.0423	23.6308
Length   32/  32, alignment  0/ 0, N  512:	23.9215	23.3586	24.123	23.1844	23.9153
Length   32/  32, alignment  6/ 4, N  512:	28.2458	25.2266	26.3426	25.9009	29.0652
Length   32/   8, alignment  0/ 0, N  512:	23.7955	22.5439	23.2029	22.1012	23.2074
Length   32/   8, alignment  6/ 4, N  512:	23.2836	21.9837	22.7128	22.0068	23.1566
Length   64/  64, alignment  0/ 0, N  512:	24.5529	24.2726	24.941	24.7957	24.4745
Length   64/  64, alignment  5/ 6, N  512:	27.7952	28.3023	29.1416	28.0219	27.6819
Length   64/  16, alignment  0/ 0, N  512:	27.1956	27.516	26.8194	24.4953	27.2047
Length   64/  16, alignment  5/ 6, N  512:	27.1241	27.8722	28.2166	26.8096	27.0317
Length  128/ 128, alignment  0/ 0, N  512:	26.2277	25.7175	26.3344	28.6819	26.2789
Length  128/ 128, alignment  4/ 0, N  512:	26.2684	27.9907	28.6533	30.9396	26.8121
Length  128/  32, alignment  0/ 0, N  512:	28.1658	26.3326	27.0803	28.8834	28.1974
Length  128/  32, alignment  4/ 0, N  512:	33.2447	31.4916	31.9763	32.2157	28.2582
Length  256/ 256, alignment  0/ 0, N  512:	35.3735	30.1801	30.8073	33.7607	35.5356
Length  256/ 256, alignment  3/ 2, N  512:	40.8226	37.0392	35.9073	37.6477	39.2721
Length  256/  64, alignment  0/ 0, N  512:	32.8091	30.8697	31.5637	32.7195	32.8125
Length  256/  64, alignment  3/ 2, N  512:	40.1055	35.6976	35.8748	37.0972	36.2278
Length  512/ 512, alignment  0/ 0, N  512:	43.0868	33.4406	34.7146	48.5588	43.2741
Length  512/ 512, alignment  2/ 4, N  512:	50.3318	44.4084	44.663	53.3737	50.9148
Length  512/ 128, alignment  0/ 0, N  512:	39.6089	33.8727	34.9171	38.4113	39.4456
Length  512/ 128, alignment  2/ 4, N  512:	45.9955	43.5615	44.3003	48.9749	47.0534
Length 1024/1024, alignment  0/ 0, N  512:	46.6392	40.168	42.0184	61.097	49.1502
Length 1024/1024, alignment  1/ 6, N  512:	52.103	47.3925	47.8772	64.5003	52.0619
Length 1024/ 256, alignment  0/ 0, N  512:	49.2945	33.8435	34.9166	42.6163	49.324
Length 1024/ 256, alignment  1/ 6, N  512:	60.1125	44.6794	45.3864	49.3666	59.9712
Length   16/   1, alignment  1/ 2, N  512:	25.6351	23.454	24.2512	22.1115	25.5569
Length   16/   1, alignment  2/ 1, N  512:	25.1059	22.9459	23.62	21.5711	24.985
Length   16/  10, alignment  1/ 1, N  512:	24.9483	22.8944	23.1902	21.0826	24.5602
Length   32/   1, alignment  2/ 4, N  512:	24.7056	23.0903	23.6588	23.1055	24.3635
Length   32/   1, alignment  4/ 2, N  512:	24.339	22.8719	23.523	23.089	24.4222
Length   32/  10, alignment  2/ 2, N  512:	24.4918	22.9687	23.489	22.5599	23.7825
Length   64/   1, alignment  3/ 6, N  512:	27.0385	25.9811	26.9439	25.2574	27.1983
Length   64/   1, alignment  6/ 3, N  512:	26.8205	26.3297	27.1301	25.0936	26.8213
Length   64/  10, alignment  3/ 3, N  512:	27.0616	25.8404	26.9474	25.2092	27.0425
Length  128/   1, alignment  4/ 0, N  512:	27.8592	29.963	30.0512	30.175	27.2184
Length  128/   1, alignment  0/ 4, N  512:	27.7229	27.5675	28.7194	30.8151	27.8467
Length  128/  10, alignment  4/ 4, N  512:	28.4058	29.6829	30.1791	30.2311	27.8709
Length  256/   1, alignment  5/ 2, N  512:	34.2265	31.7735	32.3539	33.4627	33.7504
Length  256/   1, alignment  2/ 5, N  512:	33.8261	34.0703	34.6205	35.561	34.5688
Length  256/  10, alignment  5/ 5, N  512:	34.8535	34.6438	35.2642	35.7627	34.8987
Length  512/   1, alignment  6/ 4, N  512:	43.8719	42.2715	42.7639	47.3207	44.0792
Length  512/   1, alignment  4/ 6, N  512:	44.5555	41.9424	43.2874	47.4118	45.7452
Length  512/  10, alignment  6/ 6, N  512:	45.5422	42.561	43.2872	47.1342	45.5751
Length 1024/   1, alignment  7/ 6, N  512:	42.0773	34.1828	34.6429	40.1674	41.6911
Length 1024/   1, alignment  6/ 7, N  512:	45.6607	42.4294	43.1155	47.0598	45.8693
Length 1024/  10, alignment  7/ 7, N  512:	45.5801	42.4279	43.0941	46.8588	45.5366
Length    2/   2, alignment  0/ 2, N 2048:	26.6341	22.7478	23.638	21.4742	24.8892
Length    4/   4, alignment  0/ 0, N 2048:	24.9674	22.8875	23.6085	21.5109	24.8324
Length    4/   4, alignment  4/ 0, N 2048:	24.8976	22.4555	23.0558	20.9821	24.3797
Length    8/   8, alignment  0/ 0, N 2048:	24.3379	22.2937	22.8699	20.9261	24.7141
Length    8/   8, alignment  0/ 0, N 2048:	23.8051	21.7133	22.3504	20.4609	24.0741
Length   16/  16, alignment  0/ 0, N 2048:	23.7975	21.8188	22.4356	21.4279	23.8436
Length   16/  16, alignment  7/ 2, N 2048:	23.8166	21.856	22.5444	21.4925	24.8741
Length   16/   4, alignment  0/ 0, N 2048:	23.8396	21.8534	22.5355	20.1505	23.5688
Length   16/   4, alignment  7/ 2, N 2048:	23.2248	21.3328	22.1953	20.4911	23.716
Length   32/  32, alignment  0/ 0, N 2048:	24.1327	23.3533	24.2263	22.8598	24.1453
Length   32/  32, alignment  6/ 4, N 2048:	28.2089	24.9771	25.76	25.2685	28.3312
Length   32/   8, alignment  0/ 0, N 2048:	23.1809	22.0542	22.4796	21.4593	23.2531
Length   32/   8, alignment  6/ 4, N 2048:	23.6736	22.4869	22.989	22.7194	23.7664
Length   64/  64, alignment  0/ 0, N 2048:	24.5992	24.2729	24.9113	24.7734	24.4572
Length   64/  64, alignment  5/ 6, N 2048:	27.7983	28.3969	29.0832	27.7434	27.7743
Length   64/  16, alignment  0/ 0, N 2048:	26.8206	27.8838	26.7083	24.3337	26.8224
Length   64/  16, alignment  5/ 6, N 2048:	27.1016	27.6214	28.2886	26.8715	27.1398
Length  128/ 128, alignment  0/ 0, N 2048:	26.322	25.7094	26.354	28.5592	26.4721
Length  128/ 128, alignment  4/ 0, N 2048:	26.3107	28.0395	28.7335	30.9006	26.4294
Length  128/  32, alignment  0/ 0, N 2048:	28.1439	26.2552	27.0948	28.9568	28.2996
