                       	generic_stpcpy	__stpcpy_avx2	__stpcpy_evex	__stpcpy_sse2_unaligned	__stpcpy_sse2
Length   13, alignments in bytes  0/ 5:	13.564	10.597	10.6545	9.03687	11.01
Length   13, alignments in bytes  5/ 0:	14.4744	10.7035	10.71	8.36792	13.8033
Length   14, alignments in bytes  0/ 0:	14.8423	10.6545	10.6844	8.38208	13.8448
Length   14, alignments in bytes  0/ 0:	14.8602	10.6934	10.6902	8.38293	13.8549
Length   14, alignments in bytes  0/ 6:	13.6625	10.6122	10.6099	9.03418	12.7164
Length   14, alignments in bytes  6/ 0:	14.4342	10.7081	10.7087	8.37061	13.6709
Length   15, alignments in bytes  0/ 0:	13.5249	9.87476	9.90491	6.7113	12.8751
Length   15, alignments in bytes  0/ 0:	13.5289	9.87708	9.91736	6.70984	12.9016
Length   15, alignments in bytes  0/ 7:	13.5023	10.5492	10.671	6.71472	12.7167
Length   15, alignments in bytes  7/ 0:	13.5288	10.7015	10.708	6.71375	13.8118
Length   16, alignments in bytes  0/ 0:	13.4974	11.1044	11.1426	6.13855	7.48315
Length   16, alignments in bytes  7/ 2:	13.1194	11.1447	11.1422	6.83582	14.2546
Length   32, alignments in bytes  0/ 0:	11.854	6.7146	7.38196	8.05334	10.262
Length   32, alignments in bytes  6/ 4:	12.8478	7.00916	7.37305	11.9987	15.7554
Length   64, alignments in bytes  0/ 0:	14.9878	8.71289	8.76855	9.23767	15.2491
Length   64, alignments in bytes  5/ 6:	16.8391	13.733	14.0813	12.3157	25.3591
Length  128, alignments in bytes  0/ 0:	18.981	10.0552	10.6191	14.5721	25.8401
Length  128, alignments in bytes  4/ 0:	21.5731	11.0946	12.317	15.5522	33.1638
Length  256, alignments in bytes  0/ 0:	23.4351	14.7644	17.0997	17.7579	51.145
Length  256, alignments in bytes  3/ 2:	25.4504	15.1176	18.058	19.6979	58.8473
Length  512, alignments in bytes  0/ 0:	30.7527	19.0635	21.1818	32.5979	101.153
Length  512, alignments in bytes  2/ 4:	34.4346	21.9573	23.8457	27.9092	144.601
Length 1024, alignments in bytes  0/ 0:	52.7368	27.9784	28.7666	47.5758	226.347
Length 1024, alignments in bytes  1/ 6:	67.41	39.7629	35.568	48.9238	315.271
Length   16, alignments in bytes  1/ 2:	16.442	11.4432	11.3441	6.51367	17.818
Length   16, alignments in bytes  2/ 1:	13.8405	11.4067	11.7142	7.2312	15.6412
Length   16, alignments in bytes  1/ 1:	13.5377	11.0826	11.0854	6.14417	15.371
Length   16, alignments in bytes  1/ 1:	13.4966	11.1619	11.146	6.14172	15.3572
Length   32, alignments in bytes  2/ 4:	12.8246	8.00769	7.89258	10.9166	21.8035
Length   32, alignments in bytes  4/ 2:	13.1199	7.16284	7.37842	11.4255	17.4899
Length   32, alignments in bytes  2/ 2:	13.1301	6.87451	7.05762	10.6799	17.5956
Length   32, alignments in bytes  2/ 2:	13.1559	6.86157	7.06299	10.6464	17.902
Length   64, alignments in bytes  3/ 6:	17.201	10.1458	10.3632	11.156	28.842
Length   64, alignments in bytes  6/ 3:	17.8037	11.605	11.6234	12.7908	20.7357
Length   64, alignments in bytes  3/ 3:	16.6857	9.38464	9.44946	10.329	21.8884
Length   64, alignments in bytes  3/ 3:	16.6809	9.37134	9.42969	10.2644	21.8745
Length  128, alignments in bytes  4/ 0:	21.5399	11.1238	12.5857	15.4929	33.7626
Length  128, alignments in bytes  0/ 4:	21.163	11.0243	12.7169	15.0922	34.8594
Length  128, alignments in bytes  4/ 4:	21.9725	14.0447	13.0736	15.4066	33.6487
Length  128, alignments in bytes  4/ 4:	21.9397	14.0312	13.1348	15.448	33.6357
Length  256, alignments in bytes  5/ 2:	25.3783	15.8416	19.757	20.572	57.7493
Length  256, alignments in bytes  2/ 5:	26.3148	17.3319	21.4094	21.2117	81.3981
Length  256, alignments in bytes  5/ 5:	26.045	15.3853	18.808	19.4496	59.2098
Length  256, alignments in bytes  5/ 5:	27.9165	15.4026	18.8788	19.4644	59.1841
Length  512, alignments in bytes  6/ 4:	34.8734	24.6937	23.7366	30.1844	137.204
Length  512, alignments in bytes  4/ 6:	35.2498	28.79	27.5248	30.196	146.844
Length  512, alignments in bytes  6/ 6:	33.4047	21.1018	23.1705	29.5461	132.832
Length  512, alignments in bytes  6/ 6:	33.3314	21.0804	23.0714	28.4572	136.141
Length 1024, alignments in bytes  7/ 6:	52.6202	41.546	36.2847	53.6188	234.065
Length 1024, alignments in bytes  6/ 7:	70.4321	39.8347	35.6309	49.5046	304.502
Length 1024, alignments in bytes  7/ 7:	59.4543	28.2401	29.2706	51.4307	236.139
Length 1024, alignments in bytes  7/ 7:	59.5571	28.2606	29.6177	48.505	231.682
Length   16, alignments in bytes  0/ 4:	16.3895	11.0983	11.0704	6.34717	9.58533
Length   16, alignments in bytes  4/ 0:	13.5105	11.1478	11.1711	6.85413	15.4111
Length   16, alignments in bytes  4/ 4:	13.5051	11.1647	11.1946	6.14624	14.9929
Length   16, alignments in bytes  2/ 2:	13.5157	11.178	11.179	6.14197	15.281
Length   16, alignments in bytes  2/ 6:	13.4961	11.1456	11.0653	6.34497	18.2089
Length   16, alignments in bytes  6/ 2:	13.5302	11.0898	11.1632	6.84668	15.2452
Length   16, alignments in bytes  1/ 7:	12.8407	11.1517	11.1604	6.34045	18.7268
Length   16, alignments in bytes  7/ 1:	13.0494	11.1632	11.0475	6.82471	14.3811
Length   16, alignments in bytes  3/ 4:	13.5201	11.1748	11.0734	6.35242	15.517
Length   16, alignments in bytes  4/ 3:	13.498	11.1835	11.0775	6.85291	14.6133
Length   16, alignments in bytes  5/ 7:	12.837	11.1511	11.1278	6.35388	15.125
Length   16, alignments in bytes  7/ 5:	13.0951	11.1442	11.132	6.83435	13.816
Length   20, alignments in bytes  0/ 4:	12.8588	11.0854	11.1353	8.08057	11.6411
Length   20, alignments in bytes  4/ 0:	12.985	11.1117	11.0958	7.71484	14.2318
Length   20, alignments in bytes  4/ 4:	12.3259	11.1755	11.0649	7.46179	13.4972
Length   20, alignments in bytes  2/ 2:	13.5266	11.1869	11.0082	7.44873	17.7723
Length   20, alignments in bytes  2/ 6:	12.839	11.1549	11.0951	8.06628	19.9084
Length   20, alignments in bytes  6/ 2:	13.1096	11.1362	11.1471	7.71375	15.057
Length   20, alignments in bytes  1/ 7:	13.3674	11.865	12.024	8.06897	20.6139
Length   20, alignments in bytes  7/ 1:	13.0647	11.0939	11.1208	8.32715	13.1918
Length   20, alignments in bytes  3/ 4:	12.3218	11.1268	11.1392	8.38684	17.3955
Length   20, alignments in bytes  4/ 3:	12.3265	11.1102	11.13	7.93665	14.0868
Length   20, alignments in bytes  5/ 7:	12.3214	11.1464	11.1881	8.38062	15.2985
Length   20, alignments in bytes  7/ 5:	12.3212	11.1271	11.0367	7.93262	12.9078
Length   24, alignments in bytes  0/ 4:	12.3213	11.0906	10.9612	8.40735	11.2946
Length   24, alignments in bytes  4/ 0:	12.3239	11.1857	11.1974	7.93286	16.4296
Length   24, alignments in bytes  4/ 4:	12.3231	11.1396	11.0674	7.46619	15.7831
Length   24, alignments in bytes  2/ 2:	12.3221	11.127	11.1991	7.46033	16.2876
Length   24, alignments in bytes  2/ 6:	12.3291	11.1266	11.1859	8.37744	19.5382
Length   24, alignments in bytes  6/ 2:	12.3263	11.1605	11.1567	7.93335	16.1304
Length   24, alignments in bytes  1/ 7:	12.3147	10.7531	10.7112	8.39282	20.1832
Length   24, alignments in bytes  7/ 1:	11.845	10.7347	10.8453	7.93689	14.663
Length   24, alignments in bytes  3/ 4:	12.3273	11.1565	11.1921	8.38318	17.1294
Length   24, alignments in bytes  4/ 3:	12.3193	11.1239	11.0756	7.93982	15.5552
Length   24, alignments in bytes  5/ 7:	12.3091	10.7112	10.7102	8.39453	16.5995
Length   24, alignments in bytes  7/ 5:	11.8378	10.7037	10.8208	7.92664	14.7976
Length   28, alignments in bytes  0/ 4:	12.3221	11.2881	11.356	8.75696	12.939
Length   28, alignments in bytes  4/ 0:	11.7385	10.1351	10.1119	8.80542	15.4608
Length   28, alignments in bytes  4/ 4:	11.8674	10.572	10.709	8.38916	14.7585
Length   28, alignments in bytes  2/ 2:	12.328	11.1847	11.0924	8.39404	19.4198
Length   28, alignments in bytes  2/ 6:	12.3345	11.8607	11.0948	8.7356	21.9457
Length   28, alignments in bytes  6/ 2:	11.7162	10.1558	10.1206	8.82104	14.6027
Length   28, alignments in bytes  1/ 7:	12.3077	11.1328	11.1094	8.93494	22.5922
Length   28, alignments in bytes  7/ 1:	11.7065	10.1343	10.1317	10.0017	14.1295
Length   28, alignments in bytes  3/ 4:	11.8733	10.5554	10.708	9.03418	19.5074
Length   28, alignments in bytes  4/ 3:	11.8383	10.5553	10.7092	8.82397	15.3459
Length   28, alignments in bytes  5/ 7:	11.8295	10.6454	10.7097	9.03589	16.5848
Length   28, alignments in bytes  7/ 5:	11.8295	10.557	10.7092	8.82947	14.2434
Length   32, alignments in bytes  0/ 4:	12.8253	7.30786	7.16833	8.71851	12.8469
Length   32, alignments in bytes  4/ 0:	11.8147	6.99292	7.19543	9.91443	17.2909
Length   32, alignments in bytes  4/ 4:	12.8246	6.70569	6.89978	9.74658	16.3608
Length   32, alignments in bytes  2/ 2:	12.8043	6.70569	6.88757	10.4471	17.1335
Length   32, alignments in bytes  2/ 6:	12.8563	7.97791	7.89478	10.3872	21.6001
Length   32, alignments in bytes  6/ 2:	12.8419	7.02466	7.36804	10.4891	16.7501
Length   32, alignments in bytes  1/ 7:	12.7682	7.96655	7.88867	9.37244	21.8984
Length   32, alignments in bytes  7/ 1:	12.3013	6.70215	7.19104	9.86157	15.5018
Length   32, alignments in bytes  3/ 4:	12.8313	7.97363	7.90686	10.0674	18.8961
Length   32, alignments in bytes  4/ 3:	12.8043	6.97302	7.1886	11.1785	16.7163
Length   32, alignments in bytes  5/ 7:	12.7286	7.9906	7.89465	11.3945	17.7532
Length   32, alignments in bytes  7/ 5:	12.307	6.99646	7.19727	9.88196	15.5483
Length   36, alignments in bytes  0/ 4:	12.7301	8.8335	8.99841	10.3708	14.0928
Length   36, alignments in bytes  4/ 0:	11.434	9.28198	8.9248	10.498	17.0663
Length   36, alignments in bytes  4/ 4:	12.4335	10.2009	9.729	10.0017	16.2628
Length   36, alignments in bytes  2/ 2:	13.1493	10.4089	9.6449	11.7258	23.3021
Length   36, alignments in bytes  2/ 6:	13.015	11.9038	11.9592	11.3373	24.7397
Length   36, alignments in bytes  6/ 2:	12.5591	8.97485	8.9812	11.3962	15.9338
Length   36, alignments in bytes  1/ 7:	13.0667	10.8983	10.8303	10.9792	25.0979
Length   36, alignments in bytes  7/ 1:	12.6663	8.56018	8.69946	11.1235	15.1345
Length   36, alignments in bytes  3/ 4:	12.1738	11.7399	11.6042	10.0631	21.5375
Length   36, alignments in bytes  4/ 3:	12.1262	10.0161	9.92322	10.3042	16.519
Length   36, alignments in bytes  5/ 7:	12.167	12.661	12.3132	11.1698	18.254
Length   36, alignments in bytes  7/ 5:	12.1904	10.0275	9.98389	11.9933	15.3586
Length   40, alignments in bytes  0/ 4:	12.1189	9.59082	9.51538	10.7996	14.9318
Length   40, alignments in bytes  4/ 0:	11.4949	10.5828	10.2582	12.2109	18.7007
Length   40, alignments in bytes  4/ 4:	12.4741	10.5031	10.4279	10.99	17.9401
Length   40, alignments in bytes  2/ 2:	12.4611	10.6871	10.4332	10.9944	19.4596
Length   40, alignments in bytes  2/ 6:	12.4818	12.6261	12.2827	11.5084	23.9982
Length   40, alignments in bytes  6/ 2:	12.4436	11.5194	10.2025	12.3285	18.113
Length   40, alignments in bytes  1/ 7:	12.4275	12.6208	12.2916	11.1743	24.4495
Length   40, alignments in bytes  7/ 1:	11.972	10.4841	10.1866	10.083	17.1656
Length   40, alignments in bytes  3/ 4:	12.4329	11.6464	11.6924	11.8656	21.5305
Length   40, alignments in bytes  4/ 3:	12.4694	10.4451	10.3461	11.9558	18.1215
Length   40, alignments in bytes  5/ 7:	12.4518	12.6442	12.3022	11.8879	20.109
Length   40, alignments in bytes  7/ 5:	11.9736	10.5862	10.2196	10.1139	16.8816
Length   44, alignments in bytes  0/ 4:	12.4366	9.01428	8.89746	11.8622	15.8433
Length   44, alignments in bytes  4/ 0:	11.1515	9.55127	9.48767	9.87183	18.8309
Length   44, alignments in bytes  4/ 4:	12.0192	10.4819	10.4357	10.0221	17.3579
Length   44, alignments in bytes  2/ 2:	12.4607	10.4746	10.4202	10.9915	21.2179
Length   44, alignments in bytes  2/ 6:	12.3964	11.724	11.7255	11.8582	26.356
Length   44, alignments in bytes  6/ 2:	12.0031	9.552	9.55273	11.187	16.9818
Length   44, alignments in bytes  1/ 7:	12.406	12.6375	12.2867	11.8749	26.799
Length   44, alignments in bytes  7/ 1:	11.9789	9.67773	9.64062	10.152	16.3486
Length   44, alignments in bytes  3/ 4:	11.9635	11.8009	11.6818	10.2996	24.0393
Length   44, alignments in bytes  4/ 3:	11.9279	10.4205	10.2269	9.9292	17.9258
Length   44, alignments in bytes  5/ 7:	11.9279	11.8523	11.511	10.9186	20.5315
Length   44, alignments in bytes  7/ 5:	11.9207	10.4149	10.2515	10.4553	16.5757
Length   48, alignments in bytes  0/ 4:	11.9387	9.83496	9.71606	9.71729	16.1187
Length   48, alignments in bytes  4/ 0:	11.1069	10.4349	10.2327	10.3385	19.833
Length   48, alignments in bytes  4/ 4:	12.0117	10.7642	10.4	10.3168	19.1467
Length   48, alignments in bytes  2/ 2:	11.918	10.5028	10.3904	10.9946	20.4523
Length   48, alignments in bytes  2/ 6:	11.9104	12.6038	12.2263	11.4814	25.9109
Length   48, alignments in bytes  6/ 2:	11.9265	10.6941	10.2427	12.4706	18.8481
Length   48, alignments in bytes  1/ 7:	11.9337	12.6449	12.2727	10.4893	26.1921
Length   48, alignments in bytes  7/ 1:	11.9286	10.4335	10.248	10.4316	18.1035
Length   48, alignments in bytes  3/ 4:	11.9298	11.953	12.2418	11.3473	25.2351
Length   48, alignments in bytes  4/ 3:	12.1199	10.4933	10.2958	11.9939	19.1445
Length   48, alignments in bytes  5/ 7:	11.8866	12.5974	12.264	12.9583	22.3204
Length   48, alignments in bytes  7/ 5:	11.9265	10.4109	10.255	10.4419	17.6409
Length   52, alignments in bytes  0/ 4:	11.9749	9.04126	9.07104	11.3588	17.429
Length   52, alignments in bytes  4/ 0:	11.0891	10.4811	10.2932	11.8184	19.0845
Length   52, alignments in bytes  4/ 4:	11.9852	10.481	10.4156	10.3374	18.4198
Length   52, alignments in bytes  2/ 2:	11.9291	10.7126	10.421	12.4231	23.6747
Length   52, alignments in bytes  2/ 6:	11.9563	11.9486	11.7039	12.1595	28.3691
Length   52, alignments in bytes  6/ 2:	11.8704	10.8523	10.321	12.8341	18.0298
Length   52, alignments in bytes  1/ 7:	11.9399	12.6062	12.2426	11.8875	28.5688
Length   52, alignments in bytes  7/ 1:	11.8995	10.4282	10.2102	12.8373	17.187
Length   52, alignments in bytes  3/ 4:	11.9513	11.9579	11.7133	10.6567	26.0671
Length   52, alignments in bytes  4/ 3:	11.9186	10.4723	10.2909	11.9867	18.8796
Length   52, alignments in bytes  5/ 7:	11.9613	11.9579	11.6638	12.958	22.2344
Length   52, alignments in bytes  7/ 5:	11.925	10.46	10.2993	12.9868	17.2987
Length   56, alignments in bytes  0/ 4:	11.9241	9.04968	9.05896	11.8499	17.8372
Length   56, alignments in bytes  4/ 0:	11.1035	10.459	10.3	12.6057	20.9865
Length   56, alignments in bytes  4/ 4:	11.9536	10.5186	10.4144	12.4242	20.3904
Length   56, alignments in bytes  2/ 2:	11.9312	10.7352	10.4099	12.4323	21.9164
Length   56, alignments in bytes  2/ 6:	11.9604	11.9626	12.413	12.3528	27.9918
Length   56, alignments in bytes  6/ 2:	11.9368	10.8265	10.3237	12.9912	19.4896
Length   56, alignments in bytes  1/ 7:	11.9327	11.9414	11.6466	12.3375	28.1794
Length   56, alignments in bytes  7/ 1:	11.9421	11.0214	10.0443	10.183	18.6327
Length   56, alignments in bytes  3/ 4:	11.7424	11.6639	11.3248	12.7162	24.9333
Length   56, alignments in bytes  4/ 3:	11.6328	10.4025	10.027	12.7125	19.7036
Length   56, alignments in bytes  5/ 7:	11.6794	11.6675	11.3645	12.7263	23.522
Length   56, alignments in bytes  7/ 5:	11.6332	10.2185	10.0616	10.2206	18.0657
Length   60, alignments in bytes  0/ 4:	11.4735	8.84253	8.95667	12.0479	18.8514
Length   60, alignments in bytes  4/ 0:	11.8706	10.2153	10.7054	10.3253	20.4277
Length   60, alignments in bytes  4/ 4:	13.5148	11.152	12.0647	10.1951	19.6536
Length   60, alignments in bytes  2/ 2:	11.9452	10.5055	10.4436	12.4255	24.3145
Length   60, alignments in bytes  2/ 6:	11.7911	11.978	11.8014	12.3657	30.105
Length   60, alignments in bytes  6/ 2:	12.1271	10.4744	10.4559	13.2716	19.0621
Length   60, alignments in bytes  1/ 7:	11.8134	11.9325	11.8141	12.4266	30.5491
Length   60, alignments in bytes  7/ 1:	12.1222	10.4899	10.4275	12.359	17.9836
Length   60, alignments in bytes  3/ 4:	12.0657	11.9652	11.8149	10.6735	27.9359
Length   60, alignments in bytes  4/ 3:	13.0504	11.2637	11.934	10.3746	20.0958
Length   60, alignments in bytes  5/ 7:	13.5219	11.6461	13.0112	11.7406	24.2917
Length   60, alignments in bytes  7/ 5:	13.521	11.274	11.9845	13.2885	17.9248
Length   64, alignments in bytes  0/ 4:	16.6354	9.36292	10.3699	10.248	19.8
Length   64, alignments in bytes  4/ 0:	18.3126	10.222	10.5483	11.5626	22.416
Length   64, alignments in bytes  4/ 4:	17.094	12.8142	12.4652	11.3973	21.9802
Length   64, alignments in bytes  2/ 2:	17.0911	10.6216	10.9148	12.0118	23.377
Length   64, alignments in bytes  2/ 6:	17.2235	10.7576	11.6119	12.5144	29.8179
Length   64, alignments in bytes  6/ 2:	17.8052	10.4308	10.7949	12.67	21.1117
Length   64, alignments in bytes  1/ 7:	16.5656	10.4749	10.6332	10.9255	30.196
Length   64, alignments in bytes  7/ 1:	17.7523	10.4263	10.797	12.3468	20.8629
Length   64, alignments in bytes  3/ 4:	16.7662	10.3696	10.7683	10.875	27.0066
Length   64, alignments in bytes  4/ 3:	16.9846	12.2471	12.2692	12.051	21.1759
Length   64, alignments in bytes  5/ 7:	16.1787	13.5546	14.0945	12.28	25.4468
Length   64, alignments in bytes  7/ 5:	17.3594	11.3328	11.3882	12.0488	20.0642
Length   68, alignments in bytes  0/ 4:	15.8397	11.7192	12.1862	11.7129	20.9783
Length   68, alignments in bytes  4/ 0:	16.7837	12.2008	12.1837	12.056	21.3954
Length   68, alignments in bytes  4/ 4:	15.7858	11.9204	11.8354	11.1324	20.7632
Length   68, alignments in bytes  2/ 2:	16.6532	11.9286	12.2489	12.3788	26.0648
Length   68, alignments in bytes  2/ 6:	16.5829	13.4316	13.6763	12.3325	31.6985
Length   68, alignments in bytes  6/ 2:	17.2664	13.3003	12.4811	12.7333	20.3446
Length   68, alignments in bytes  1/ 7:	16.5535	12.7422	12.7533	12.3508	32.3113
Length   68, alignments in bytes  7/ 1:	17.6403	12.2211	12.1746	12.7552	19.2045
Length   68, alignments in bytes  3/ 4:	16.5153	13.3962	14.0251	11.1515	29.9619
Length   68, alignments in bytes  4/ 3:	16.5034	12.2839	12.6313	12.3473	21.6248
Length   68, alignments in bytes  5/ 7:	16.4724	14.0883	13.72	12.5703	26.4938
Length   68, alignments in bytes  7/ 5:	16.3574	12.2671	12.3058	12.7943	19.151
Length   72, alignments in bytes  0/ 4:	16.066	11.8607	12.4583	12.3424	21.6442
Length   72, alignments in bytes  4/ 0:	16.8557	11.9095	11.9008	12.6914	23.6724
Length   72, alignments in bytes  4/ 4:	16.1809	11.906	11.6213	12.3633	23.3915
Length   72, alignments in bytes  2/ 2:	16.1586	11.9368	11.6206	12.3645	24.9351
Length   72, alignments in bytes  2/ 6:	16.5042	13.3795	13.4529	12.3467	31.6108
Length   72, alignments in bytes  6/ 2:	16.5247	11.9419	11.9376	12.8065	21.6971
Length   72, alignments in bytes  1/ 7:	16.5094	13.3619	13.4541	12.4535	32.1742
Length   72, alignments in bytes  7/ 1:	16.1237	11.9474	11.9332	12.3425	20.8597
Length   72, alignments in bytes  3/ 4:	16.4858	12.4292	13.2026	12.3459	29.614
Length   72, alignments in bytes  4/ 3:	16.5625	12.2209	11.7748	13.0173	22.7177
Length   72, alignments in bytes  5/ 7:	19.8306	12.4468	13.2177	12.3595	27.9146
Length   72, alignments in bytes  7/ 5:	16.3296	11.9231	11.9595	12.3446	20.832
Length   76, alignments in bytes  0/ 4:	16.0217	11.5276	11.8068	12.2051	23.6887
Length   76, alignments in bytes  4/ 0:	16.7062	12.491	12.4972	11.3925	23.0337
Length   76, alignments in bytes  4/ 4:	15.9404	12.2263	12.2179	11.4272	22.6217
Length   76, alignments in bytes  2/ 2:	16.0989	11.9108	11.6268	12.4072	27.1371
Length   76, alignments in bytes  2/ 6:	16.5386	12.3884	12.7001	12.2015	33.9443
Length   76, alignments in bytes  6/ 2:	16.0975	12.4965	12.5365	13.134	21.2137
Length   76, alignments in bytes  1/ 7:	16.4866	12.3943	12.7229	12.3358	34.4338
Length   76, alignments in bytes  7/ 1:	16.1129	12.5028	12.5236	11.8157	20.432
Length   76, alignments in bytes  3/ 4:	16.1893	12.407	13.1974	11.1917	31.7222
Length   76, alignments in bytes  4/ 3:	16.1133	12.282	12.3673	12.1866	22.8105
Length   76, alignments in bytes  5/ 7:	16.1542	14.0663	13.8368	12.7239	28.1606
Length   76, alignments in bytes  7/ 5:	16.3317	12.2964	12.38	12.1656	20.3431
Length   80, alignments in bytes  0/ 4:	15.7078	11.8575	11.9659	11.3252	23.6229
Length   80, alignments in bytes  4/ 0:	16.6121	12.2721	12.3521	11.858	25.1902
Length   80, alignments in bytes  4/ 4:	15.9755	12.2256	11.5989	12.0576	25.0803
Length   80, alignments in bytes  2/ 2:	16.5365	12.2164	11.6199	12.7478	26.4487
Length   80, alignments in bytes  2/ 6:	16.1903	13.358	13.3708	13.0955	33.8119
Length   80, alignments in bytes  6/ 2:	16.3286	12.2885	12.3831	13.6458	23.6261
Length   80, alignments in bytes  1/ 7:	16.1923	13.3472	13.4033	12.1327	34.171
Length   80, alignments in bytes  7/ 1:	16.3591	12.2816	12.3773	12.157	21.9392
Length   80, alignments in bytes  3/ 4:	16.139	12.3657	13.2073	12.3407	31.6461
Length   80, alignments in bytes  4/ 3:	16.3257	12.321	11.8414	12.9476	24.3042
Length   80, alignments in bytes  5/ 7:	16.1494	12.3481	13.2201	14.6615	29.7788
Length   80, alignments in bytes  7/ 5:	16.3121	12.281	12.381	12.1584	21.9551
Length   84, alignments in bytes  0/ 4:	15.7289	11.541	11.4464	12.3278	25.5726
Length   84, alignments in bytes  4/ 0:	16.6934	12.3263	11.7885	12.9548	24.5021
