                            	generic_strcat	__strcat_avx2	__strcat_evex	__strcat_sse2_unaligned	__strcat_sse2
Length   11/  11, alignment  0/ 0:	22.5814	21.7112	22.6378	20.5318	16.6289
Length   11/  11, alignment  0/ 0:	22.6171	21.7296	22.629	20.5486	16.6558
Length   11/  11, alignment  0/ 3:	22.762	21.7111	22.3503	20.5425	17.3651
Length   11/  11, alignment  3/ 0:	22.6393	21.7111	22.4886	20.5621	20.8587
Length   12/  12, alignment  0/ 0:	22.6307	21.711	22.4573	20.5512	17.3593
Length   12/  12, alignment  0/ 0:	22.7419	21.7887	22.5927	20.5287	17.4658
Length   12/  12, alignment  0/ 4:	22.7905	21.7116	22.3528	20.4699	16.629
Length   12/  12, alignment  4/ 0:	22.7882	21.7117	22.584	20.5654	18.6264
Length   13/  13, alignment  0/ 0:	22.6721	21.7117	22.6374	20.5327	18.145
Length   13/  13, alignment  0/ 0:	22.6232	21.729	22.6216	20.5454	18.1234
Length   13/  13, alignment  0/ 5:	22.639	21.7113	22.3529	20.5037	17.2416
Length   13/  13, alignment  5/ 0:	22.6796	21.7113	22.6208	20.5553	19.0421
Length   14/  14, alignment  0/ 0:	22.603	21.7117	22.6167	20.5633	18.8424
Length   14/  14, alignment  0/ 0:	22.7442	21.711	22.429	20.5183	18.83
Length   14/  14, alignment  0/ 6:	22.7439	21.7284	22.6216	20.4773	17.8836
Length   14/  14, alignment  6/ 0:	22.6658	21.7111	22.532	20.5703	19.4157
Length   15/  15, alignment  0/ 0:	22.6026	21.711	22.4877	19.9268	18.4942
Length   15/  15, alignment  0/ 0:	22.6361	21.7115	22.5377	19.9075	18.6079
Length   15/  15, alignment  0/ 7:	22.5912	21.7345	22.3495	19.8742	18.6603
Length   15/  15, alignment  7/ 0:	22.6553	21.7115	22.6515	19.8962	19.0703
Length   16/  16, alignment  0/ 0:	22.6251	21.7109	22.4164	21.4615	15.9655
Length   16/  16, alignment  7/ 2:	22.6307	21.7977	22.4691	21.4493	19.3707
Length   16/   4, alignment  0/ 0:	22.5345	21.7794	22.4568	20.5837	17.0616
Length   16/   4, alignment  7/ 2:	22.423	21.2646	21.873	20.0838	16.8763
Length   32/  32, alignment  0/ 0:	23.6164	23.1885	23.36	22.1634	17.484
Length   32/  32, alignment  6/ 4:	27.0212	25.2974	25.8887	25.1815	25.3458
Length   32/   8, alignment  0/ 0:	23.0884	21.8535	22.4782	21.3896	16.8809
Length   32/   8, alignment  6/ 4:	22.8685	21.8533	22.478	22.0438	21.8035
Length   64/  64, alignment  0/ 0:	24.3405	24.2618	24.6517	23.3064	24.4862
Length   64/  64, alignment  5/ 6:	28.7816	28.6266	29.1212	27.3578	34.0579
Length   64/  16, alignment  0/ 0:	27.4595	27.7029	26.1823	24.0566	21.626
Length   64/  16, alignment  5/ 6:	27.5732	27.8068	28.3157	26.4897	30.7471
Length  128/ 128, alignment  0/ 0:	25.8466	25.2759	26.0711	27.6997	45.2992
Length  128/ 128, alignment  4/ 0:	29.7615	28.3911	29.1019	30.9328	51.7564
Length  128/  32, alignment  0/ 0:	26.7543	25.8195	26.2977	27.7923	38.4734
Length  128/  32, alignment  4/ 0:	31.7315	30.8545	31.2886	30.1306	51.6961
Length  256/ 256, alignment  0/ 0:	34.468	29.8162	30.2498	31.564	89.664
Length  256/ 256, alignment  3/ 2:	40.5798	35.4033	36.9608	36.2056	102.333
Length  256/  64, alignment  0/ 0:	30.8476	30.4524	31.0293	30.8907	69.0805
Length  256/  64, alignment  3/ 2:	35.7199	35.2297	35.5177	35.9871	84.5903
Length  512/ 512, alignment  0/ 0:	46.0518	32.4383	34.2359	48.0069	181.159
Length  512/ 512, alignment  2/ 4:	50.2595	43.7884	44.6953	49.6541	192.03
Length  512/ 128, alignment  0/ 0:	32.8355	32.6273	33.8179	40.3034	121.528
Length  512/ 128, alignment  2/ 4:	43.5464	43.612	43.3924	52.7404	144.657
Length 1024/1024, alignment  0/ 0:	52.5917	50.2414	54.9858	80.9694	401.783
Length 1024/1024, alignment  1/ 6:	60.0112	59.5885	59.7898	83.0483	409.896
Length 1024/ 256, alignment  0/ 0:	45.527	40.3177	42.7294	72.2659	258.756
Length 1024/ 256, alignment  1/ 6:	65.291	60.5264	62.2649	84.3105	271.532
Length   16/   1, alignment  1/ 2:	23.232	22.6612	23.1276	21.0538	19.7709
Length   16/   1, alignment  2/ 1:	22.5845	22.217	22.4941	20.5669	15.3374
Length   16/  10, alignment  1/ 1:	22.5925	21.7466	22.4689	20.5574	27.4891
Length   16/  10, alignment  1/ 1:	22.3047	21.7976	22.4466	20.5334	27.4878
Length   32/   1, alignment  2/ 4:	22.9183	22.3507	22.9885	22.0211	23.3822
Length   32/   1, alignment  4/ 2:	23.2009	22.3501	23.1117	21.7944	16.3735
Length   32/  10, alignment  2/ 2:	22.9979	22.2358	22.9769	21.5036	30.1638
Length   32/  10, alignment  2/ 2:	22.9008	22.3503	22.9881	22.002	30.6711
Length   64/   1, alignment  3/ 6:	27.4208	25.6433	26.5637	24.6758	27.9356
Length   64/   1, alignment  6/ 3:	26.3368	26.3802	26.9406	24.994	21.6194
Length   64/  10, alignment  3/ 3:	27.5604	25.6413	26.5749	25.028	37.1758
Length   64/  10, alignment  3/ 3:	27.9961	25.6237	26.6339	25.0063	37.2851
Length  128/   1, alignment  4/ 0:	30.592	30.2172	30.6671	30.2953	33.6767
Length  128/   1, alignment  0/ 4:	29.7492	28.2216	29.1697	28.2167	34.9744
Length  128/  10, alignment  4/ 4:	30.5288	29.8792	30.132	30.1557	54.3078
Length  128/  10, alignment  4/ 4:	30.3165	29.765	30.2309	29.8565	53.9554
Length  256/   1, alignment  5/ 2:	32.096	31.4493	33.1934	34.0267	57.5126
Length  256/   1, alignment  2/ 5:	35.3424	34.1687	34.9238	37.077	79.2048
Length  256/  10, alignment  5/ 5:	35.3883	34.2313	34.9387	35.6456	89.888
Length  256/  10, alignment  5/ 5:	34.8433	34.2167	34.9773	35.0793	89.9314
Length  512/   1, alignment  6/ 4:	40.2484	40.1582	41.1958	50.1552	106.555
Length  512/   1, alignment  4/ 6:	44.0617	43.0504	43.0633	51.5924	141.902
Length  512/  10, alignment  6/ 6:	43.08	42.3337	42.9193	51.8228	167.328
Length  512/  10, alignment  6/ 6:	43.226	42.5107	42.9572	51.3969	165.68
Length 1024/   1, alignment  7/ 6:	39.7201	39.7604	41.0284	56.267	230.485
Length 1024/   1, alignment  6/ 7:	61.275	60.3515	62.3727	70.7885	292.057
Length 1024/  10, alignment  7/ 7:	60.4572	61.121	62.1503	64.8883	344.027
Length 1024/  10, alignment  7/ 7:	59.4377	60.2706	61.5136	64.9661	347.731
