                       	generic_stpcpy	__stpcpy_avx2	__stpcpy_evex	__stpcpy_sse2_unaligned	__stpcpy_sse2
Length   48, alignments in bytes  7/ 1:	12.338	10.8988	10.3354	9.99707	17.9774
Length   48, alignments in bytes  3/ 4:	12.3392	11.9263	11.7562	10.1869	23.0425
Length   48, alignments in bytes  4/ 3:	12.3434	10.6097	10.4192	10.926	17.9076
Length   48, alignments in bytes  5/ 7:	12.3547	12.5927	12.2568	12.0739	21.8397
Length   48, alignments in bytes  7/ 5:	12.3448	10.5042	10.2798	10.0026	17.502
Length   52, alignments in bytes  0/ 4:	12.3439	9.16394	8.88159	10.9169	18.0997
Length   52, alignments in bytes  4/ 0:	12.34	10.4838	10.4246	10.6169	17.9066
Length   52, alignments in bytes  4/ 4:	12.3407	10.4946	10.551	10.1346	17.2202
Length   52, alignments in bytes  2/ 2:	12.3384	10.5292	10.4535	11.3875	23.6635
Length   52, alignments in bytes  2/ 6:	12.3422	11.9872	11.8097	11.884	27.9421
Length   52, alignments in bytes  6/ 2:	12.3381	10.5775	10.4176	11.463	17.2029
Length   52, alignments in bytes  1/ 7:	12.3385	12.6365	12.2686	11.5322	28.3959
Length   52, alignments in bytes  7/ 1:	12.3441	10.8489	10.326	11.4575	16.9979
Length   52, alignments in bytes  3/ 4:	12.3573	11.9109	11.7872	10.1847	25.8322
Length   52, alignments in bytes  4/ 3:	12.3429	10.5852	10.3873	10.9161	17.6196
Length   52, alignments in bytes  5/ 7:	12.3429	11.9111	11.8027	12.0466	21.8785
Length   52, alignments in bytes  7/ 5:	12.3397	10.5575	10.4285	11.658	17.1569
Length   56, alignments in bytes  0/ 4:	12.34	9.18335	8.86072	11.064	17.422
Length   56, alignments in bytes  4/ 0:	12.3381	10.4999	10.3844	12.6395	19.2589
Length   56, alignments in bytes  4/ 4:	12.0466	10.257	10.2188	11.4412	19.0968
Length   56, alignments in bytes  2/ 2:	12.0587	10.2183	10.2087	11.9293	20.4691
Length   56, alignments in bytes  2/ 6:	12.0502	11.6218	11.4869	11.8407	26.9773
Length   56, alignments in bytes  6/ 2:	12.0487	10.2196	10.151	11.3882	18.2466
Length   56, alignments in bytes  1/ 7:	12.0488	11.6322	11.5367	11.2946	28.3593
Length   56, alignments in bytes  7/ 1:	12.3405	10.5142	10.4363	9.9928	18.9829
Length   56, alignments in bytes  3/ 4:	12.3389	11.9271	11.8184	12.3405	25.8789
Length   56, alignments in bytes  4/ 3:	12.3392	10.6119	10.4449	11.6555	18.9771
Length   56, alignments in bytes  5/ 7:	12.3427	11.9325	11.8236	12.3438	23.7101
Length   56, alignments in bytes  7/ 5:	12.3424	10.4825	10.4169	9.99878	18.3359
Length   60, alignments in bytes  0/ 4:	12.3412	9.28467	8.95129	12.3323	18.8228
Length   60, alignments in bytes  4/ 0:	13.0439	10.3304	10.4229	9.90796	19.2894
Length   60, alignments in bytes  4/ 4:	13.0389	11.1384	12.0743	9.53149	18.6631
Length   60, alignments in bytes  2/ 2:	12.345	10.5006	10.4596	11.4822	23.4789
Length   60, alignments in bytes  2/ 6:	12.3405	11.9921	11.8041	12.3419	29.7396
Length   60, alignments in bytes  6/ 2:	13.0298	10.3533	10.4313	12.3696	17.9666
Length   60, alignments in bytes  1/ 7:	12.3392	11.9445	11.8147	12.3434	30.1877
Length   60, alignments in bytes  7/ 1:	13.0303	10.328	10.4852	10.5195	17.723
Length   60, alignments in bytes  3/ 4:	12.3448	11.9142	11.8075	10.1671	27.6119
Length   60, alignments in bytes  4/ 3:	13.0283	11.1772	11.9879	9.99634	18.8044
Length   60, alignments in bytes  5/ 7:	13.0223	11.7699	13.0067	10.7158	23.844
Length   60, alignments in bytes  7/ 5:	13.0242	11.1394	12.0731	10.5775	17.6647
Length   64, alignments in bytes  0/ 4:	14.8682	9.1217	10.0123	9.99634	19.3107
Length   64, alignments in bytes  4/ 0:	14.3821	10.2235	10.2803	10.4144	21.0483
Length   64, alignments in bytes  4/ 4:	15.1843	12.8706	12.6073	11.1813	20.99
Length   64, alignments in bytes  2/ 2:	15.1841	10.1271	10.5681	11.446	22.5378
Length   64, alignments in bytes  2/ 6:	15.4907	11.4934	11.33	12.204	29.6709
Length   64, alignments in bytes  6/ 2:	15.4467	10.2314	10.399	12.0231	20.2334
Length   64, alignments in bytes  1/ 7:	15.4913	10.0223	10.2203	10.7083	29.9421
Length   64, alignments in bytes  7/ 1:	15.4664	10.2305	10.4099	10.5773	19.3099
Length   64, alignments in bytes  3/ 4:	15.5111	10.583	10.6671	10.98	27.271
Length   64, alignments in bytes  4/ 3:	15.4064	12.8708	12.6693	12.3256	20.3684
Length   64, alignments in bytes  5/ 7:	15.4685	13.8749	14.317	12.486	25.8326
Length   64, alignments in bytes  7/ 5:	15.4286	11.5503	11.6589	10.7302	19.0505
Length   68, alignments in bytes  0/ 4:	14.8987	12.0045	12.1412	11.7936	20.9745
Length   68, alignments in bytes  4/ 0:	14.4032	12.4362	12.4869	12.1097	20.551
Length   68, alignments in bytes  4/ 4:	15.2039	12.218	12.293	11.1681	20.5283
Length   68, alignments in bytes  2/ 2:	15.194	12.2926	12.1432	12.3402	26.0688
Length   68, alignments in bytes  2/ 6:	15.5049	13.3848	13.5353	11.8867	31.6041
Length   68, alignments in bytes  6/ 2:	15.4148	12.4635	12.5251	12.3485	19.3849
Length   68, alignments in bytes  1/ 7:	15.4811	12.7308	12.7266	11.9905	32.0782
Length   68, alignments in bytes  7/ 1:	15.4327	12.1151	12.1741	12.3491	18.798
Length   68, alignments in bytes  3/ 4:	15.517	13.4323	13.8534	10.9908	29.5399
Length   68, alignments in bytes  4/ 3:	15.4418	12.2256	12.4139	12.327	21.7063
Length   68, alignments in bytes  5/ 7:	15.5222	14.0811	13.8269	12.4795	25.9998
Length   68, alignments in bytes  7/ 5:	15.442	12.1743	12.3937	12.6848	18.7482
Length   72, alignments in bytes  0/ 4:	14.897	11.7045	12.2566	11.8477	21.2501
Length   72, alignments in bytes  4/ 0:	14.321	11.925	11.9937	12.6915	22.8043
Length   72, alignments in bytes  4/ 4:	15.1611	12.1343	11.6169	12.3455	22.7048
Length   72, alignments in bytes  2/ 2:	15.1964	12.2554	11.603	12.3456	24.1381
Length   72, alignments in bytes  2/ 6:	15.5027	13.3615	13.3954	12.2906	31.558
Length   72, alignments in bytes  6/ 2:	15.4266	11.8884	12.0095	12.6906	21.5547
Length   72, alignments in bytes  1/ 7:	15.4834	13.36	13.4071	12.2025	31.9342
Length   72, alignments in bytes  7/ 1:	15.4463	11.8997	12.0348	10.6136	20.4224
Length   72, alignments in bytes  3/ 4:	15.4832	12.4825	13.1343	12.3406	29.1615
Length   72, alignments in bytes  4/ 3:	15.4462	12.3306	11.858	12.6851	21.8643
Length   72, alignments in bytes  5/ 7:	15.5441	12.5127	13.1281	12.4646	27.5111
Length   72, alignments in bytes  7/ 5:	15.4285	11.8813	11.9991	10.5468	20.2646
Length   76, alignments in bytes  0/ 4:	14.9041	11.6006	11.5105	12.1427	22.9192
Length   76, alignments in bytes  4/ 0:	14.338	12.4449	12.5389	10.7736	22.0249
Length   76, alignments in bytes  4/ 4:	15.1771	12.1998	12.3477	10.1033	21.8575
Length   76, alignments in bytes  2/ 2:	15.1954	12.2649	11.9976	12.3429	26.2816
Length   76, alignments in bytes  2/ 6:	15.5487	12.5546	12.7184	12.0674	33.8336
Length   76, alignments in bytes  6/ 2:	15.4294	12.453	12.54	12.5978	20.4403
Length   76, alignments in bytes  1/ 7:	15.5002	12.4437	12.7318	12.1001	34.2296
Length   76, alignments in bytes  7/ 1:	15.4423	12.4387	12.5394	11.0654	19.8037
Length   76, alignments in bytes  3/ 4:	15.5143	12.4496	13.1045	10.9973	31.5551
Length   76, alignments in bytes  4/ 3:	15.4353	12.1016	12.4296	10.4919	21.9349
Length   76, alignments in bytes  5/ 7:	15.4858	14.0454	14.0004	11.9446	27.845
Length   76, alignments in bytes  7/ 5:	15.4399	12.1893	12.4169	11.4382	19.7866
Length   80, alignments in bytes  0/ 4:	14.9172	11.6862	11.8956	10.6046	23.142
Length   80, alignments in bytes  4/ 0:	14.3286	12.13	12.4159	11.3159	24.339
Length   80, alignments in bytes  4/ 4:	15.1863	12.3273	11.6796	11.5201	24.194
Length   80, alignments in bytes  2/ 2:	15.1718	12.3378	11.6758	12.1047	25.6595
Length   80, alignments in bytes  2/ 6:	15.494	13.3286	13.416	12.786	33.6561
Length   80, alignments in bytes  6/ 2:	15.4457	12.2097	12.4288	12.2231	22.8993
Length   80, alignments in bytes  1/ 7:	15.5283	13.3303	13.4148	11.6777	34.1594
Length   80, alignments in bytes  7/ 1:	15.4476	12.085	12.4442	11.4474	21.5929
Length   80, alignments in bytes  3/ 4:	15.5054	12.3597	13.5289	11.3844	31.2988
Length   80, alignments in bytes  4/ 3:	15.4586	12.3296	11.9419	12.4883	23.5021
Length   80, alignments in bytes  5/ 7:	15.5056	12.3875	13.1587	12.8827	29.6775
Length   80, alignments in bytes  7/ 5:	15.8693	12.889	12.436	11.4211	21.4382
Length   84, alignments in bytes  0/ 4:	14.9059	11.6479	11.2258	12.3198	25.0436
