                       	generic_strcpy	__strcpy_avx2	__strcpy_evex	__strcpy_sse2_unaligned	__strcpy_sse2
Length    7, alignments in bytes  0/ 0:	10.053	7.01062	6.96631	5.11047	11.5054
Length    7, alignments in bytes  0/ 0:	9.75269	7.01233	6.89087	5.11353	11.5057
Length    7, alignments in bytes  0/ 7:	10.8621	6.04578	6.11475	5.11304	11.4939
Length    7, alignments in bytes  7/ 0:	10.8606	5.12024	5.10803	5.11768	11.5186
Length    8, alignments in bytes  0/ 0:	10.8593	8.23792	7.99597	5.86182	5.16797
Length    8, alignments in bytes  0/ 0:	10.8599	8.29578	7.99084	5.87378	5.14636
Length    8, alignments in bytes  0/ 0:	10.861	8.23157	7.98987	5.8717	5.11963
Length    8, alignments in bytes  0/ 0:	10.8602	8.2876	7.99158	5.86047	5.14319
Length    9, alignments in bytes  0/ 0:	10.8718	8.23181	7.98828	6.63379	5.96631
Length    9, alignments in bytes  0/ 0:	10.8601	8.33142	7.98633	6.6366	5.94141
Length    9, alignments in bytes  0/ 1:	10.8605	8.27625	7.9834	7.02344	6.67249
Length    9, alignments in bytes  1/ 0:	10.8597	8.1814	7.99695	6.99524	14.1749
Length   10, alignments in bytes  0/ 0:	10.8606	8.27966	7.99011	7.3385	6.78589
Length   10, alignments in bytes  0/ 0:	10.861	8.29163	7.99451	7.33557	6.79895
Length   10, alignments in bytes  0/ 2:	10.8607	8.15271	7.99597	7.18958	7.50269
Length   10, alignments in bytes  2/ 0:	10.8607	8.26807	8.00195	7.0946	16.1254
Length   11, alignments in bytes  0/ 0:	11.1136	8.59778	8.1731	6.8584	7.76074
Length   11, alignments in bytes  0/ 0:	11.1129	8.50452	8.17102	6.8584	7.77197
Length   11, alignments in bytes  0/ 3:	11.1115	8.52417	8.17297	7.34424	8.4646
Length   11, alignments in bytes  3/ 0:	11.1116	8.34546	8.20874	7.25244	17.0042
Length   12, alignments in bytes  0/ 0:	11.1127	8.48389	8.18933	7.52197	8.69006
Length   12, alignments in bytes  0/ 0:	11.1136	8.41528	8.17249	7.51526	8.70935
Length   12, alignments in bytes  0/ 4:	11.1117	8.04211	8.02197	7.552	8.9458
Length   12, alignments in bytes  4/ 0:	11.1117	8.04578	8.00098	7.25574	11.2196
Length   13, alignments in bytes  0/ 0:	11.1127	8.58044	8.17078	7.50439	11.3702
Length   13, alignments in bytes  0/ 0:	11.113	8.39233	8.17798	7.51038	11.3845
Length   13, alignments in bytes  0/ 5:	11.1129	8.03931	8.02307	7.54651	10.1353
Length   13, alignments in bytes  5/ 0:	11.1122	8.03833	7.96802	7.24048	12.2476
Length   14, alignments in bytes  0/ 0:	11.1132	8.51636	8.17297	7.50671	13.22
Length   14, alignments in bytes  0/ 0:	11.1139	8.46753	8.18018	7.52002	12.5905
Length   14, alignments in bytes  0/ 6:	11.1127	8.04309	8.00867	7.55334	11.7664
Length   14, alignments in bytes  6/ 0:	11.1129	8.04651	7.98755	7.26257	12.6932
Length   15, alignments in bytes  0/ 0:	9.89209	7.25208	7.39917	5.23035	11.7747
Length   15, alignments in bytes  0/ 0:	9.84058	7.25146	7.39197	5.23291	11.774
Length   15, alignments in bytes  0/ 7:	9.85254	8.18359	8.01794	5.23206	11.7657
Length   15, alignments in bytes  7/ 0:	10.0731	8.05884	7.99084	5.23743	12.4139
Length   16, alignments in bytes  0/ 0:	9.80969	8.39404	8.17395	5.24573	6.67102
Length   16, alignments in bytes  7/ 2:	9.89417	8.33618	8.20935	5.60034	13.175
Length   32, alignments in bytes  0/ 0:	10.1129	6.56348	6.56287	6.93555	9.45544
Length   32, alignments in bytes  6/ 4:	10.4879	6.55261	6.54175	10.9446	15.467
Length   64, alignments in bytes  0/ 0:	12.5496	8.51428	7.49622	7.97156	14.7073
Length   64, alignments in bytes  5/ 6:	13.9415	13.2128	13.7523	11.9111	24.2083
Length  128, alignments in bytes  0/ 0:	15.6251	9.65869	9.07996	13.4865	24.8218
Length  128, alignments in bytes  4/ 0:	17.3698	10.1128	11.4308	14.4775	31.4149
Length  256, alignments in bytes  0/ 0:	21.78	15.7036	15.739	17.7789	49.6625
Length  256, alignments in bytes  3/ 2:	23.6375	14.8093	17.6774	19.485	64.5402
Length  512, alignments in bytes  0/ 0:	40.2711	22.5148	20.7704	27.3047	100.643
Length  512, alignments in bytes  2/ 4:	32.1754	21.7032	23.4719	29.5347	144.31
Length 1024, alignments in bytes  0/ 0:	52.8425	28.7773	28.9491	47.358	224.385
Length 1024, alignments in bytes  1/ 6:	60.213	41.2661	35.9882	46.6584	309.26
Length   16, alignments in bytes  1/ 2:	13.0897	8.55493	8.42249	5.6615	17.3141
Length   16, alignments in bytes  2/ 1:	10.2148	8.52368	8.40771	5.71057	15.363
Length   16, alignments in bytes  1/ 1:	10.1836	8.62671	8.41541	5.36401	14.6145
Length   16, alignments in bytes  1/ 1:	10.162	8.61926	8.40588	5.35217	16.2915
Length   32, alignments in bytes  2/ 4:	10.7404	8.00134	8.16687	9.99878	22.1067
Length   32, alignments in bytes  4/ 2:	11.4019	6.85901	6.86499	11.5881	37.7794
Length   32, alignments in bytes  2/ 2:	10.6958	6.42065	7.36682	9.53296	16.0542
Length   32, alignments in bytes  2/ 2:	10.7292	6.41931	6.69861	9.54431	16.1359
Length   64, alignments in bytes  3/ 6:	14.2716	9.63672	9.39734	10.8193	27.8251
Length   64, alignments in bytes  6/ 3:	14.609	11.412	11.4484	12.3818	19.8265
Length   64, alignments in bytes  3/ 3:	14.0012	8.53015	8.73633	9.50305	20.9783
Length   64, alignments in bytes  3/ 3:	13.968	8.51135	8.71704	9.46643	21.0223
Length  128, alignments in bytes  4/ 0:	17.8068	10.3872	11.8403	14.9401	32.5883
Length  128, alignments in bytes  0/ 4:	20.2384	10.9672	10.5518	14.2656	34.3652
Length  128, alignments in bytes  4/ 4:	20.0164	13.3016	12.7865	14.058	32.5732
Length  128, alignments in bytes  4/ 4:	19.9996	13.2405	12.7654	14.3831	32.6025
Length  256, alignments in bytes  5/ 2:	24.1125	15.2034	19.1876	20.4441	56.9451
Length  256, alignments in bytes  2/ 5:	25.0167	17.2616	20.5789	20.3312	78.9669
Length  256, alignments in bytes  5/ 5:	24.1952	14.4491	17.7185	18.5629	56.9109
Length  256, alignments in bytes  5/ 5:	24.2443	14.4399	17.594	19.9087	58.8622
Length  512, alignments in bytes  6/ 4:	32.4385	24.1781	23.8271	28.5785	108.709
Length  512, alignments in bytes  4/ 6:	33.1176	28.4418	27.4883	28.3719	146.478
Length  512, alignments in bytes  6/ 6:	31.2365	20.2229	22.5507	28.2054	109.665
Length  512, alignments in bytes  6/ 6:	31.1477	20.2239	22.5781	28.1929	108.637
Length 1024, alignments in bytes  7/ 6:	49.5695	40.2159	36.3976	47.6896	232.517
Length 1024, alignments in bytes  6/ 7:	65.4709	40.4749	35.7169	48.2533	308.962
Length 1024, alignments in bytes  7/ 7:	54.0265	27.8591	28.8087	47.6907	242.1
Length 1024, alignments in bytes  7/ 7:	67.4547	31.274	38.3397	252.111	246.977
Length   16, alignments in bytes  0/ 4:	18.2228	9.80322	9.6333	6.71899	9.35034
Length   16, alignments in bytes  4/ 0:	10.3646	8.81641	8.61462	5.8606	15.4794
Length   16, alignments in bytes  4/ 4:	10.3594	8.80859	8.59851	5.4967	15.1672
Length   16, alignments in bytes  2/ 2:	10.3224	8.74878	8.61292	5.49268	15.7814
Length   16, alignments in bytes  2/ 6:	10.4689	8.76575	8.61609	7.80518	23.0022
Length   16, alignments in bytes  6/ 2:	14.9459	9.89636	9.87939	6.06335	15.0685
Length   16, alignments in bytes  1/ 7:	10.2242	8.53162	8.4054	5.65906	18.5327
Length   16, alignments in bytes  7/ 1:	10.1842	8.60962	8.38489	5.72595	13.3923
Length   16, alignments in bytes  3/ 4:	10.0912	8.54004	8.40112	5.65295	15.2263
Length   16, alignments in bytes  4/ 3:	10.1727	8.5415	8.39551	5.71619	14.3427
Length   16, alignments in bytes  5/ 7:	10.1582	8.54895	8.41138	5.65552	14.7214
Length   16, alignments in bytes  7/ 5:	12.7292	10.0724	9.45825	6.40662	13.5638
Length   20, alignments in bytes  0/ 4:	10.1085	8.60071	8.37341	7.77271	11.2159
Length   20, alignments in bytes  4/ 0:	10.1332	8.53369	8.38745	6.2002	13.7152
Length   20, alignments in bytes  4/ 4:	10.5089	8.56995	8.41663	7.08582	13.0747
Length   20, alignments in bytes  2/ 2:	10.3008	8.53491	8.38	7.08411	20.0847
Length   20, alignments in bytes  2/ 6:	10.0557	8.58215	8.41443	7.75391	20.076
Length   20, alignments in bytes  6/ 2:	10.3145	8.53467	8.39478	6.20508	13.2152
Length   20, alignments in bytes  1/ 7:	10.1353	8.5592	8.39685	7.75122	20.3489
Length   20, alignments in bytes  7/ 1:	10.1075	8.60791	8.3877	7.27515	12.9652
Length   20, alignments in bytes  3/ 4:	10.0842	8.54822	8.41187	8.2019	18.0762
Length   20, alignments in bytes  4/ 3:	10.2468	8.53833	8.41235	7.46277	13.6615
Length   20, alignments in bytes  5/ 7:	10.0585	8.61938	8.39673	8.20447	14.6178
Length   20, alignments in bytes  7/ 5:	10.1885	8.54358	8.41589	8.72449	12.8937
Length   24, alignments in bytes  0/ 4:	10.1718	8.74634	8.37244	8.21704	10.8171
Length   24, alignments in bytes  4/ 0:	10.0688	8.58533	8.41687	7.45813	16.7455
Length   24, alignments in bytes  4/ 4:	10.1473	8.5509	8.40344	7.09277	15.3541
Length   24, alignments in bytes  2/ 2:	10.0416	8.52466	8.39087	7.10413	15.4813
Length   24, alignments in bytes  2/ 6:	10.1079	8.56934	8.40918	8.20325	19.3191
Length   24, alignments in bytes  6/ 2:	10.0443	8.56641	8.39722	7.46509	16.0822
Length   24, alignments in bytes  1/ 7:	10.1255	8.5835	8.41467	8.2113	19.8904
Length   24, alignments in bytes  7/ 1:	10.093	8.526	8.3844	7.45459	14.5699
Length   24, alignments in bytes  3/ 4:	10.123	8.56592	8.40271	8.21191	16.9208
Length   24, alignments in bytes  4/ 3:	10.2505	8.55273	8.40564	7.45935	16.7351
Length   24, alignments in bytes  5/ 7:	10.0549	8.54004	8.401	8.21362	16.1183
Length   24, alignments in bytes  7/ 5:	10.1194	8.54138	8.40466	7.46057	14.7734
Length   28, alignments in bytes  0/ 4:	10.2981	8.23438	8.25671	8.65222	12.6425
Length   28, alignments in bytes  4/ 0:	10.2496	8.24805	8.36133	8.18152	15.1395
Length   28, alignments in bytes  4/ 4:	10.0565	8.62573	8.40649	7.70337	14.2203
Length   28, alignments in bytes  2/ 2:	10.0804	8.54822	8.39648	7.71326	18.0861
Length   28, alignments in bytes  2/ 6:	10.2523	8.26379	8.29846	8.64429	21.5664
Length   28, alignments in bytes  6/ 2:	10.1337	8.22913	8.34778	8.16846	14.4608
Length   28, alignments in bytes  1/ 7:	10.0673	8.27576	8.31604	8.59277	22.2316
Length   28, alignments in bytes  7/ 1:	10.2965	8.21655	8.34326	8.72668	14.0707
Length   28, alignments in bytes  3/ 4:	10.1362	8.54663	8.40845	8.69214	19.2632
Length   28, alignments in bytes  4/ 3:	10.1609	8.58423	8.39282	8.0625	15.0095
Length   28, alignments in bytes  5/ 7:	10.1364	8.54016	8.39172	8.69629	16.0203
Length   28, alignments in bytes  7/ 5:	10.1747	8.57251	8.39197	8.06689	14.1405
Length   32, alignments in bytes  0/ 4:	10.7689	7.37488	6.89917	8.04675	12.4382
Length   32, alignments in bytes  4/ 0:	10.4471	6.70532	9.17261	10.3743	17.9705
Length   32, alignments in bytes  4/ 4:	12.662	7.16638	6.69946	9.54858	15.8885
Length   32, alignments in bytes  2/ 2:	10.6433	6.41101	7.36682	9.56555	16.0187
Length   32, alignments in bytes  2/ 6:	10.6438	7.99292	8.15991	9.98523	21.1738
Length   32, alignments in bytes  6/ 2:	10.5664	6.07092	7.36353	9.94312	16.7881
Length   32, alignments in bytes  1/ 7:	10.6216	7.9834	8.15833	8.91626	21.551
Length   32, alignments in bytes  7/ 1:	11.0084	6.07959	6.70264	8.93884	15.5623
Length   32, alignments in bytes  3/ 4:	10.6859	8.01282	8.17053	10.0211	18.7522
Length   32, alignments in bytes  4/ 3:	10.7466	6.05322	7.36377	11.3068	16.1031
Length   32, alignments in bytes  5/ 7:	10.6409	8.00696	8.16016	10.879	17.2074
Length   32, alignments in bytes  7/ 5:	10.5345	6.05249	6.69275	8.92468	15.6687
Length   36, alignments in bytes  0/ 4:	10.6642	8.98096	8.86475	10.2667	13.8551
Length   36, alignments in bytes  4/ 0:	10.3889	7.67126	7.57324	10.2124	16.1606
Length   36, alignments in bytes  4/ 4:	10.6849	9.4668	10.0447	9.5509	15.0507
Length   36, alignments in bytes  2/ 2:	10.7305	9.37524	10.0438	10.4399	18.5284
Length   36, alignments in bytes  2/ 6:	10.748	11.7617	11.8167	10.3866	23.5155
Length   36, alignments in bytes  6/ 2:	10.6223	7.68201	7.55615	10.3174	15.2394
Length   36, alignments in bytes  1/ 7:	10.7112	10.9121	10.9523	10.6464	24.5981
Length   36, alignments in bytes  7/ 1:	10.9845	6.55188	6.86877	10.5658	15.3583
Length   36, alignments in bytes  3/ 4:	11.0864	12.0642	12.0631	10.2601	21.7347
Length   36, alignments in bytes  4/ 3:	10.8702	10.8038	10.2839	10.4985	16.4001
Length   36, alignments in bytes  5/ 7:	11.0286	12.8224	12.9255	11.1847	18.1189
Length   36, alignments in bytes  7/ 5:	10.9644	10.1987	10.2854	11.486	15.6091
Length   40, alignments in bytes  0/ 4:	10.8925	9.94739	9.85156	10.9149	15.613
Length   40, alignments in bytes  4/ 0:	10.5511	10.6106	10.675	11.089	17.9072
Length   40, alignments in bytes  4/ 4:	11.1254	10.5284	10.7863	10.6898	16.9938
Length   40, alignments in bytes  2/ 2:	10.9489	10.6741	10.8236	10.6891	18.5327
Length   40, alignments in bytes  2/ 6:	10.88	12.567	12.2201	10.6228	23.637
Length   40, alignments in bytes  6/ 2:	10.8391	10.6122	10.7043	11.4553	17.9226
Length   40, alignments in bytes  1/ 7:	10.8916	12.5739	12.1771	10.572	23.9625
Length   40, alignments in bytes  7/ 1:	10.8485	10.6317	10.6686	9.14355	17.1356
Length   40, alignments in bytes  3/ 4:	10.9277	11.9918	11.8434	11.4265	21.259
Length   40, alignments in bytes  4/ 3:	10.9089	10.7574	10.7634	10.9323	17.0837
Length   40, alignments in bytes  5/ 7:	10.936	12.5734	12.181	11.4229	19.6687
Length   40, alignments in bytes  7/ 5:	10.9246	10.7668	10.7344	9.16455	16.8541
Length   44, alignments in bytes  0/ 4:	10.848	9.1084	8.95496	10.9417	15.4781
Length   44, alignments in bytes  4/ 0:	10.748	9.65051	9.62146	8.59375	17.1951
Length   44, alignments in bytes  4/ 4:	10.8402	10.5334	10.8632	8.77209	19.7158
Length   44, alignments in bytes  2/ 2:	10.978	10.5908	10.7429	10.6998	24.7455
Length   44, alignments in bytes  2/ 6:	10.848	11.99	11.8174	10.9224	25.9904
Length   44, alignments in bytes  6/ 2:	10.8887	9.61975	9.65698	10.2765	16.6161
Length   44, alignments in bytes  1/ 7:	10.8641	12.5662	12.1793	10.9536	26.4641
Length   44, alignments in bytes  7/ 1:	10.9889	9.60486	9.60803	8.96362	16.2417
Length   44, alignments in bytes  3/ 4:	10.9119	10.2871	11.7767	10.2693	24.2975
Length   44, alignments in bytes  4/ 3:	10.849	10.4186	10.5707	8.50745	20.0298
Length   44, alignments in bytes  5/ 7:	10.7531	11.6483	11.5658	9.86096	20.3884
Length   44, alignments in bytes  7/ 5:	15.6078	11.6134	11.6625	13.641	18.6753
Length   48, alignments in bytes  0/ 4:	14.7365	11.6293	11.6978	10.4666	20.3862
Length   48, alignments in bytes  4/ 0:	15.5471	11.4224	11.1508	11.3157	18.7565
Length   48, alignments in bytes  4/ 4:	11.3461	10.7052	10.6532	9.77368	19.5276
Length   48, alignments in bytes  2/ 2:	10.7397	10.5763	10.6375	9.89648	19.0505
Length   48, alignments in bytes  2/ 6:	10.5734	12.3313	11.8691	10.5907	24.9469
Length   48, alignments in bytes  6/ 2:	10.7015	10.5311	10.4999	10.0542	17.8495
Length   48, alignments in bytes  1/ 7:	10.6584	12.3455	11.9026	9.36926	25.1588
Length   48, alignments in bytes  7/ 1:	10.6035	10.4724	10.5045	9.74109	17.5958
Length   48, alignments in bytes  3/ 4:	10.6531	10.0428	11.5474	9.83191	22.5117
Length   48, alignments in bytes  4/ 3:	10.6371	10.2784	10.6697	10.6469	17.4747
Length   48, alignments in bytes  5/ 7:	10.7324	12.4927	11.9048	11.8899	21.4001
Length   48, alignments in bytes  7/ 5:	10.6077	10.4862	10.4706	9.7196	21.4086
Length   52, alignments in bytes  0/ 4:	10.8008	9.06604	8.88635	10.6268	16.5114
Length   52, alignments in bytes  4/ 0:	10.4141	10.2869	10.6882	10.3612	17.4409
Length   52, alignments in bytes  4/ 4:	10.6287	10.6896	10.6824	9.7793	16.7737
Length   52, alignments in bytes  2/ 2:	10.5912	10.4475	10.6456	11.9924	21.3003
Length   52, alignments in bytes  2/ 6:	10.5874	11.7083	11.5669	11.5962	27.2322
Length   52, alignments in bytes  6/ 2:	10.6565	10.3066	10.6708	11.2025	16.9027
Length   52, alignments in bytes  1/ 7:	10.6177	12.3441	12.9536	12.0303	28.2805
Length   52, alignments in bytes  7/ 1:	10.6887	10.6968	10.4855	11.2122	16.6029
Length   52, alignments in bytes  3/ 4:	10.6271	11.7095	11.5474	9.85132	25.1405
Length   52, alignments in bytes  4/ 3:	10.6111	10.2593	10.6621	10.6533	20.7538
Length   52, alignments in bytes  5/ 7:	10.6884	11.7111	11.478	11.951	21.3418
Length   52, alignments in bytes  7/ 5:	10.6691	10.303	10.6798	11.3785	16.7462
Length   56, alignments in bytes  0/ 4:	10.6713	9.00623	8.88831	10.7717	16.9656
Length   56, alignments in bytes  4/ 0:	10.2644	10.3032	10.6835	12.0481	19.2607
Length   56, alignments in bytes  4/ 4:	10.7584	10.5782	10.6362	10.9137	18.9807
Length   56, alignments in bytes  2/ 2:	10.684	10.4843	10.6666	12.0023	20.3849
Length   56, alignments in bytes  2/ 6:	10.7196	11.7109	11.5438	11.9377	26.9644
Length   56, alignments in bytes  6/ 2:	11.2135	10.8757	10.9814	11.6616	18.7028
Length   56, alignments in bytes  1/ 7:	10.9089	10.2877	11.8309	11.5986	27.7931
Length   56, alignments in bytes  7/ 1:	10.9641	10.5048	10.9753	9.96643	18.8953
Length   56, alignments in bytes  3/ 4:	11.0033	11.9941	11.8086	12.3407	25.0752
Length   56, alignments in bytes  4/ 3:	10.8846	10.5236	10.9675	11.6532	19.0529
Length   56, alignments in bytes  5/ 7:	11.007	11.993	11.7665	12.3525	23.7771
Length   56, alignments in bytes  7/ 5:	10.9021	10.5205	10.9552	9.95154	18.3273
Length   60, alignments in bytes  0/ 4:	10.7102	9.22998	9.12659	12.3429	18.7268
Length   60, alignments in bytes  4/ 0:	11.1124	10.2875	10.6226	9.52258	19.0852
Length   60, alignments in bytes  4/ 4:	11.9043	11.0657	12.1097	9.21814	20.8615
Length   60, alignments in bytes  2/ 2:	11.1738	11.4492	10.9694	12.189	23.4202
Length   60, alignments in bytes  2/ 6:	10.7179	11.9973	11.8602	12.337	30.0293
Length   60, alignments in bytes  6/ 2:	11.2699	10.3107	10.7458	12.2604	17.9998
Length   60, alignments in bytes  1/ 7:	10.8632	11.9944	11.8521	12.3491	30.2733
Length   60, alignments in bytes  7/ 1:	11.1768	10.3052	10.6448	10.5197	17.7688
Length   60, alignments in bytes  3/ 4:	11.0175	11.9956	11.8602	10.0819	27.7515
Length   60, alignments in bytes  4/ 3:	11.1652	11.1379	12.035	9.65198	18.8264
Length   60, alignments in bytes  5/ 7:	11.9409	11.1083	13.0247	10.9062	23.8395
Length   60, alignments in bytes  7/ 5:	11.6577	11.0869	12.109	10.5736	17.679
Length   64, alignments in bytes  0/ 4:	14.5226	9.28015	8.92126	9.60962	19.3309
Length   64, alignments in bytes  4/ 0:	13.8713	10.0262	10.0483	10.1287	20.6584
Length   64, alignments in bytes  4/ 4:	13.9581	12.3199	13.0922	10.9156	20.4865
Length   64, alignments in bytes  2/ 2:	13.9713	9.87256	9.88843	11.0585	21.8947
Length   64, alignments in bytes  2/ 6:	14.2845	10.399	10.5168	11.8102	28.9723
Length   64, alignments in bytes  6/ 2:	14.7262	10.0325	10.184	11.7283	20.3938
Length   64, alignments in bytes  1/ 7:	14.6309	10.0258	9.58862	10.4614	29.9768
Length   64, alignments in bytes  7/ 1:	14.9666	10.2609	10.3896	10.5553	19.3135
Length   64, alignments in bytes  3/ 4:	14.62	10.4557	10.4122	10.9833	27.2107
Length   64, alignments in bytes  4/ 3:	14.9541	12.5662	12.8942	12.323	20.3352
Length   64, alignments in bytes  5/ 7:	14.6918	13.8929	14.4286	12.4725	25.7537
Length   64, alignments in bytes  7/ 5:	14.5798	11.4022	11.4567	10.2988	18.6124
Length   68, alignments in bytes  0/ 4:	14.2563	11.7473	11.9125	11.5253	20.4813
Length   68, alignments in bytes  4/ 0:	13.3174	12.1699	12.3131	11.7894	20.1418
Length   68, alignments in bytes  4/ 4:	14.0054	11.9301	12.5917	10.9062	19.8684
Length   68, alignments in bytes  2/ 2:	13.9127	11.8444	11.9286	12.0519	26.113
Length   68, alignments in bytes  2/ 6:	14.3264	13.2251	13.462	11.6001	31.0155
Length   68, alignments in bytes  6/ 2:	14.6954	12.1753	12.3171	12.0437	18.9261
Length   68, alignments in bytes  1/ 7:	14.2836	12.4493	12.5529	11.701	31.4252
Length   68, alignments in bytes  7/ 1:	14.7135	11.8726	12.3923	12.3422	18.8341
Length   68, alignments in bytes  3/ 4:	14.6301	13.4286	13.7446	10.9751	29.7477
Length   68, alignments in bytes  4/ 3:	14.9412	12.1615	12.937	12.3265	20.4879
Length   68, alignments in bytes  5/ 7:	14.6334	14.041	14.3925	12.4434	25.9292
Length   68, alignments in bytes  7/ 5:	14.9757	12.2217	12.8534	12.6815	18.8208
Length   72, alignments in bytes  0/ 4:	14.5939	11.722	11.9918	11.8436	21.2476
Length   72, alignments in bytes  4/ 0:	13.6331	11.8815	12.0977	12.6823	25.3818
Length   72, alignments in bytes  4/ 4:	14.4014	12.0305	11.7498	12.3407	22.5135
Length   72, alignments in bytes  2/ 2:	14.2803	12.1411	12.0066	12.3397	25.0892
Length   72, alignments in bytes  2/ 6:	14.6533	13.3469	13.3894	12.3	31.5305
Length   72, alignments in bytes  6/ 2:	14.9103	11.8602	12.1501	12.681	21.6702
Length   72, alignments in bytes  1/ 7:	14.6603	13.347	13.4136	12.1921	31.8975
Length   72, alignments in bytes  7/ 1:	14.9744	11.8733	12.1067	10.5594	20.4857
Length   72, alignments in bytes  3/ 4:	14.6311	12.3826	13.2352	12.4773	29.4967
Length   72, alignments in bytes  4/ 3:	14.6425	11.8577	11.9106	12.3809	21.3545
Length   72, alignments in bytes  5/ 7:	14.2617	12.0708	12.937	12.0842	27.0387
Length   72, alignments in bytes  7/ 5:	14.6349	11.5637	11.8501	10.3025	19.8337
Length   76, alignments in bytes  0/ 4:	14.1815	11.3535	10.9446	11.7983	22.5112
Length   76, alignments in bytes  4/ 0:	13.3286	12.1704	12.681	10.0614	21.59
Length   76, alignments in bytes  4/ 4:	14.0011	11.9165	13.0719	9.95081	21.3306
Length   76, alignments in bytes  2/ 2:	13.926	11.7865	11.6674	12.0392	25.6262
Length   76, alignments in bytes  2/ 6:	14.2836	12.053	12.6208	11.8324	33.8135
Length   76, alignments in bytes  6/ 2:	14.9637	12.4937	12.8051	12.5474	20.4877
Length   76, alignments in bytes  1/ 7:	14.6244	12.3558	12.9077	12.1256	34.7502
Length   76, alignments in bytes  7/ 1:	14.9672	12.4691	12.7937	10.9939	20.0255
Length   76, alignments in bytes  3/ 4:	14.6224	12.3862	13.2323	10.9865	31.9237
Length   76, alignments in bytes  4/ 3:	15.8281	12.26	13.3915	10.4387	21.949
Length   76, alignments in bytes  5/ 7:	14.6566	14.0538	14.3373	12.0389	27.8032
Length   76, alignments in bytes  7/ 5:	15.0015	12.2244	13.2456	11.4305	19.8854
Length   80, alignments in bytes  0/ 4:	14.6276	11.6729	11.9364	10.5823	23.0989
Length   80, alignments in bytes  4/ 0:	13.636	12.2275	13.3206	11.3239	26.7435
Length   80, alignments in bytes  4/ 4:	14.2576	12.2823	11.8015	11.5132	24.1082
Length   80, alignments in bytes  2/ 2:	14.3707	12.2471	11.7618	11.965	25.4801
Length   80, alignments in bytes  2/ 6:	14.6509	13.3323	13.4058	12.7391	33.3555
Length   80, alignments in bytes  6/ 2:	15.0751	12.2047	13.2615	12.2362	23.0052
Length   80, alignments in bytes  1/ 7:	14.7253	13.3323	13.4058	11.7815	34.0817
Length   80, alignments in bytes  7/ 1:	14.9464	12.2294	13.2917	11.4402	21.5569
Length   80, alignments in bytes  3/ 4:	14.6316	12.359	13.2561	11.3485	31.6266
Length   80, alignments in bytes  4/ 3:	14.8895	12.3243	11.9847	12.4893	23.3484
Length   80, alignments in bytes  5/ 7:	14.6952	12.3558	13.2256	12.9031	29.551
Length   80, alignments in bytes  7/ 5:	14.9403	12.2251	13.2219	11.4431	21.4886
