                       	generic_strcpy	__strcpy_avx2	__strcpy_evex	__strcpy_sse2_unaligned	__strcpy_sse2
Length    8, alignments in bytes  0/ 0:	9.65344	8.44275	7.99353	5.85596	5.13281
Length    9, alignments in bytes  0/ 0:	9.70813	8.30737	7.98486	6.63635	5.96082
Length    9, alignments in bytes  0/ 0:	9.95618	8.29651	7.98682	6.6438	5.96729
Length    9, alignments in bytes  0/ 1:	9.95825	8.44849	7.98804	7.05188	6.67493
Length    9, alignments in bytes  1/ 0:	9.63696	8.17871	8.04102	6.98462	14.7375
Length   10, alignments in bytes  0/ 0:	9.83899	8.4613	7.98999	7.32654	6.78381
Length   10, alignments in bytes  0/ 0:	9.89404	8.50195	8.17834	7.51001	6.96033
Length   10, alignments in bytes  0/ 2:	10.1644	8.43152	8.17615	7.34656	7.63708
Length   10, alignments in bytes  2/ 0:	9.8468	8.49036	8.20239	7.25085	15.2346
Length   11, alignments in bytes  0/ 0:	9.9054	8.50171	8.17371	6.85071	7.75439
Length   11, alignments in bytes  0/ 0:	9.91809	8.71191	8.17371	6.85461	7.77454
Length   11, alignments in bytes  0/ 3:	10.2307	8.41333	8.18042	7.34351	8.48413
Length   11, alignments in bytes  3/ 0:	9.86316	8.35815	8.19312	7.25977	16.9984
Length   12, alignments in bytes  0/ 0:	10.041	8.42322	8.18091	7.49622	8.6936
Length   12, alignments in bytes  0/ 0:	10.1895	8.5332	8.17529	7.51758	8.70227
Length   12, alignments in bytes  0/ 4:	9.85083	8.03711	7.86633	7.55066	8.94983
Length   12, alignments in bytes  4/ 0:	10.2668	8.04895	8.04846	7.87927	11.2196
Length   13, alignments in bytes  0/ 0:	10.2178	8.43298	8.17993	7.50391	11.3713
Length   13, alignments in bytes  0/ 0:	9.9043	8.47546	8.17517	7.50708	11.4011
Length   13, alignments in bytes  0/ 5:	10.0691	8.04285	7.922	7.54749	10.1226
Length   13, alignments in bytes  5/ 0:	9.84216	8.05261	7.98145	7.26416	12.2177
Length   14, alignments in bytes  0/ 0:	10.295	8.47693	8.17273	7.49902	12.6008
Length   14, alignments in bytes  0/ 0:	9.86292	8.53394	8.17493	7.5011	12.6536
Length   14, alignments in bytes  0/ 6:	9.89258	8.04456	8.01501	7.547	11.7673
Length   14, alignments in bytes  6/ 0:	10.0742	8.05725	7.99561	7.2688	12.6344
Length   15, alignments in bytes  0/ 0:	9.90002	7.22046	7.40039	5.24402	11.782
Length   15, alignments in bytes  0/ 0:	9.91211	7.24878	7.38599	5.23999	11.7748
Length   15, alignments in bytes  0/ 7:	9.86865	8.04639	8.02148	5.22754	11.7754
Length   15, alignments in bytes  7/ 0:	9.93237	8.03455	8.02356	5.23108	12.4012
Length   16, alignments in bytes  0/ 0:	9.93347	8.43225	8.17505	5.25171	6.66748
Length   16, alignments in bytes  7/ 2:	9.80725	8.33191	8.20496	5.58569	13.1948
Length   32, alignments in bytes  0/ 0:	10.1669	5.96155	6.56152	6.92627	9.45886
Length   32, alignments in bytes  6/ 4:	10.4624	6.54224	6.12073	10.9419	15.7417
Length   64, alignments in bytes  0/ 0:	12.2694	7.89893	7.49329	7.97083	14.6576
Length   64, alignments in bytes  5/ 6:	14.9386	13.5134	16.0321	12.4932	25.9747
Length  128, alignments in bytes  0/ 0:	16.1534	9.86633	10.3646	13.801	25.4642
Length  128, alignments in bytes  4/ 0:	17.9658	10.3699	11.7909	14.8214	32.1456
Length  256, alignments in bytes  0/ 0:	22.4058	15.1556	16.1244	18.1409	53.0532
Length  256, alignments in bytes  3/ 2:	24.6957	15.134	17.5072	19.4819	57.7444
Length  512, alignments in bytes  0/ 0:	29.2847	20.6021	22.0955	27.2841	100.711
Length  512, alignments in bytes  2/ 4:	32.3695	21.7192	23.4437	28.8522	144.381
Length 1024, alignments in bytes  0/ 0:	51.4692	29.9775	29.4833	46.6676	224.306
Length 1024, alignments in bytes  1/ 6:	59.9575	38.8154	34.9412	46.7529	301.452
Length   16, alignments in bytes  1/ 2:	13.3132	8.5636	8.42688	5.67065	17.2734
Length   16, alignments in bytes  2/ 1:	10.1151	8.57397	8.41711	8.13562	17.0723
Length   16, alignments in bytes  1/ 1:	10.5953	8.75891	8.98291	5.35779	14.7521
Length   16, alignments in bytes  1/ 1:	10.2302	8.62744	8.41431	5.35852	14.7499
Length   32, alignments in bytes  2/ 4:	10.652	8.00867	8.18689	9.99084	21.0127
Length   32, alignments in bytes  4/ 2:	10.6243	7.37195	7.36475	11.5264	17.3632
Length   32, alignments in bytes  2/ 2:	11.5007	6.69678	6.63782	9.50842	18.7909
Length   32, alignments in bytes  2/ 2:	10.6792	6.41357	6.70508	9.51257	16.0142
Length   64, alignments in bytes  3/ 6:	14.5601	9.62573	9.37219	10.8073	27.899
Length   64, alignments in bytes  6/ 3:	14.6472	11.4258	11.4419	12.3788	19.8444
Length   64, alignments in bytes  3/ 3:	14.1658	8.51062	8.73035	9.49353	20.9778
Length   64, alignments in bytes  3/ 3:	14.1786	8.50684	8.73816	9.56116	21.0077
Length  128, alignments in bytes  4/ 0:	18.1101	10.3805	11.8646	14.8419	32.6102
Length  128, alignments in bytes  0/ 4:	20.1001	10.9705	10.5499	14.2772	34.3784
Length  128, alignments in bytes  4/ 4:	20.1505	13.8346	12.7506	14.4139	32.6018
Length  128, alignments in bytes  4/ 4:	20.1058	13.9167	12.7808	14.4252	32.5972
Length  256, alignments in bytes  5/ 2:	24.0999	15.2153	19.0725	20.4862	56.9733
Length  256, alignments in bytes  2/ 5:	25.0413	17.198	20.5087	20.3044	80.0322
Length  256, alignments in bytes  5/ 5:	24.845	14.7781	18.2111	37.5017	57.0305
Length  256, alignments in bytes  5/ 5:	24.1398	14.4242	18.3235	19.0116	58.3405
Length  512, alignments in bytes  6/ 4:	32.9108	24.7823	23.5671	28.7706	108.602
Length  512, alignments in bytes  4/ 6:	33.2501	28.4537	27.4855	28.3215	146.453
Length  512, alignments in bytes  6/ 6:	31.5204	20.2461	22.5343	28.3	108.685
Length  512, alignments in bytes  6/ 6:	31.3632	20.2439	22.5367	28.1915	108.643
Length 1024, alignments in bytes  7/ 6:	50.4264	40.2793	36.0681	47.7151	236.786
Length 1024, alignments in bytes  6/ 7:	64.4255	39.8174	36.5629	48.241	309.728
Length 1024, alignments in bytes  7/ 7:	61.3717	27.7584	29.2407	47.7665	226.608
Length 1024, alignments in bytes  7/ 7:	58.2966	27.0735	28.5204	46.6095	228.237
Length   16, alignments in bytes  0/ 4:	13.9454	9.03149	8.38342	5.65247	9.11658
Length   16, alignments in bytes  4/ 0:	10.2683	8.62622	8.41748	5.72424	15.1536
Length   16, alignments in bytes  4/ 4:	10.1298	8.54871	8.4126	5.36011	14.7823
Length   16, alignments in bytes  2/ 2:	10.1387	8.55054	8.3988	5.36377	14.792
Length   16, alignments in bytes  2/ 6:	10.1543	8.56006	8.40344	5.65295	17.9963
Length   16, alignments in bytes  6/ 2:	10.1544	8.53809	8.41052	5.71497	15.1292
Length   16, alignments in bytes  1/ 7:	10.3188	8.55469	8.38464	5.66272	18.5544
Length   16, alignments in bytes  7/ 1:	10.1837	8.54431	8.38757	5.7395	13.4215
Length   16, alignments in bytes  3/ 4:	10.2855	8.54297	8.41077	5.66077	15.1957
Length   16, alignments in bytes  4/ 3:	10.0978	8.54883	8.40857	5.70398	14.345
Length   16, alignments in bytes  5/ 7:	10.1428	8.5415	8.40222	5.6554	14.688
Length   16, alignments in bytes  7/ 5:	10.1816	8.5542	8.39575	5.7229	13.6152
Length   20, alignments in bytes  0/ 4:	10.0852	9.10425	8.36499	7.75415	11.1748
Length   20, alignments in bytes  4/ 0:	10.2302	8.61414	8.38184	6.20874	13.7446
Length   20, alignments in bytes  4/ 4:	10.071	8.60962	8.38916	7.6394	13.3932
Length   20, alignments in bytes  2/ 2:	10.5342	8.76013	8.61865	7.25391	20.5795
Length   20, alignments in bytes  2/ 6:	10.302	8.75244	8.62244	7.93372	20.2642
Length   20, alignments in bytes  6/ 2:	10.4171	8.73792	8.60046	6.35596	13.5382
Length   20, alignments in bytes  1/ 7:	10.5372	8.76147	8.61426	7.94531	20.8899
Length   20, alignments in bytes  7/ 1:	10.3877	8.74548	8.62158	7.45117	13.2393
Length   20, alignments in bytes  3/ 4:	10.3896	8.75745	8.61035	8.41833	18.533
Length   20, alignments in bytes  4/ 3:	10.8495	8.58813	8.39429	7.45813	13.639
Length   20, alignments in bytes  5/ 7:	10.0973	8.54407	8.40723	8.21606	14.6083
Length   20, alignments in bytes  7/ 5:	10.1508	8.57056	8.39502	7.46362	12.5674
Length   24, alignments in bytes  0/ 4:	10.1278	9.08191	8.37622	9.66248	10.8107
Length   24, alignments in bytes  4/ 0:	10.1274	8.58862	8.40466	7.46899	16.2665
Length   24, alignments in bytes  4/ 4:	10.0553	8.58606	8.39551	7.08826	15.3413
Length   24, alignments in bytes  2/ 2:	10.181	8.62524	8.37939	7.10559	16.5184
Length   24, alignments in bytes  2/ 6:	10.099	8.60669	8.40588	8.22083	19.3253
Length   24, alignments in bytes  6/ 2:	10.0824	8.59375	8.38208	7.45508	16.0978
Length   24, alignments in bytes  1/ 7:	10.1411	8.53088	8.41431	8.2124	19.8834
Length   24, alignments in bytes  7/ 1:	10.0995	8.54382	9.21484	7.63391	15.2539
Length   24, alignments in bytes  3/ 4:	10.1168	8.56067	8.396	8.20044	16.9187
Length   24, alignments in bytes  4/ 3:	10.1002	8.58899	9.29309	7.45447	15.2653
Length   24, alignments in bytes  5/ 7:	10.1282	8.5354	8.40796	8.20422	16.114
Length   24, alignments in bytes  7/ 5:	10.085	8.54797	8.4082	7.45508	14.7417
Length   28, alignments in bytes  0/ 4:	10.1008	8.2262	8.19031	8.64136	12.6406
Length   28, alignments in bytes  4/ 0:	10.2532	8.24707	8.31787	8.17432	15.14
Length   28, alignments in bytes  4/ 4:	10.2509	8.58142	8.39868	7.73267	14.2268
Length   28, alignments in bytes  2/ 2:	10.0426	8.54578	8.4032	7.70837	20.71
Length   28, alignments in bytes  2/ 6:	10.2509	8.26831	8.30566	8.63086	21.5811
Length   28, alignments in bytes  6/ 2:	10.2842	8.22266	8.36328	8.17126	14.4717
Length   28, alignments in bytes  1/ 7:	10.1013	8.27844	8.81958	8.85278	22.7793
Length   28, alignments in bytes  7/ 1:	10.5857	8.41858	8.54175	8.95593	14.3378
Length   28, alignments in bytes  3/ 4:	10.3297	8.78638	8.60474	8.9762	19.7424
Length   28, alignments in bytes  4/ 3:	10.6064	8.76062	8.61511	8.21826	15.3796
Length   28, alignments in bytes  5/ 7:	10.5359	8.75122	8.59741	8.93567	16.4316
Length   28, alignments in bytes  7/ 5:	10.5276	8.74524	8.62061	8.23193	14.7836
Length   32, alignments in bytes  0/ 4:	11.7355	6.85107	6.91833	8.078	12.4006
Length   32, alignments in bytes  4/ 0:	11.405	6.70703	7.39575	9.74731	17.7114
Length   32, alignments in bytes  4/ 4:	11.531	6.43188	6.69519	9.5238	15.8866
Length   32, alignments in bytes  2/ 2:	11.7755	6.41968	6.69397	9.57446	16.1781
Length   32, alignments in bytes  2/ 6:	11.5736	7.99792	8.16638	10.5696	22.0859
Length   32, alignments in bytes  6/ 2:	11.8414	6.55835	7.3667	9.96838	16.8438
Length   32, alignments in bytes  1/ 7:	11.6654	7.99866	8.16101	8.89087	21.5459
Length   32, alignments in bytes  7/ 1:	11.5382	6.05334	8.03564	8.93921	15.4753
Length   32, alignments in bytes  3/ 4:	11.4991	8.00171	8.16187	10.0188	18.7268
Length   32, alignments in bytes  4/ 3:	11.6534	6.08582	6.69226	11.3149	16.0875
Length   32, alignments in bytes  5/ 7:	11.4406	7.99426	8.17822	10.9037	17.217
Length   32, alignments in bytes  7/ 5:	11.6235	6.07861	6.70215	8.927	15.6296
Length   36, alignments in bytes  0/ 4:	11.6892	9.00073	8.87744	10.296	13.9028
Length   36, alignments in bytes  4/ 0:	11.3853	7.66736	7.56384	10.1917	16.1554
Length   36, alignments in bytes  4/ 4:	11.6051	9.39258	10.026	9.54504	18.2406
Length   36, alignments in bytes  2/ 2:	11.6014	9.37451	10.0416	10.438	20.1001
Length   36, alignments in bytes  2/ 6:	11.5493	11.7599	11.8137	10.3846	23.5796
Length   36, alignments in bytes  6/ 2:	11.8203	7.67761	7.57166	10.3081	15.2505
Length   36, alignments in bytes  1/ 7:	11.6305	10.9114	10.6401	10.0676	23.9736
Length   36, alignments in bytes  7/ 1:	11.5795	6.39551	6.71777	10.308	14.9678
Length   36, alignments in bytes  3/ 4:	11.5948	11.7825	11.7578	10.0129	21.2699
Length   36, alignments in bytes  4/ 3:	11.8542	10.77	10.0394	10.2609	16.0085
Length   36, alignments in bytes  5/ 7:	11.6702	12.6791	12.5994	10.9038	17.7909
Length   36, alignments in bytes  7/ 5:	11.8409	9.91931	10.05	11.2051	15.2737
Length   40, alignments in bytes  0/ 4:	11.5406	9.72083	9.56641	10.6635	13.9055
Length   40, alignments in bytes  4/ 0:	12.2471	11.2317	10.7065	11.5286	19.3245
Length   40, alignments in bytes  4/ 4:	11.8005	10.286	10.561	10.4399	16.6061
Length   40, alignments in bytes  2/ 2:	11.5466	10.2721	10.5441	10.4381	18.7552
Length   40, alignments in bytes  2/ 6:	11.809	12.2677	11.8931	10.3699	23.0835
Length   40, alignments in bytes  6/ 2:	11.646	10.3647	10.4438	11.2092	17.4509
Length   40, alignments in bytes  1/ 7:	11.4904	12.2692	11.9115	10.3131	23.3701
Length   40, alignments in bytes  7/ 1:	11.6238	10.3468	10.4756	8.94995	16.7285
Length   40, alignments in bytes  3/ 4:	11.6827	10.0441	11.5627	11.1541	20.7656
Length   40, alignments in bytes  4/ 3:	11.6992	10.3778	10.5785	10.6847	19.4323
Length   40, alignments in bytes  5/ 7:	11.5127	10.0419	12.4084	11.4299	19.627
Length   40, alignments in bytes  7/ 5:	11.9426	10.6001	10.6908	9.1438	16.8363
Length   44, alignments in bytes  0/ 4:	11.917	9.08167	8.95154	10.9377	15.4956
Length   44, alignments in bytes  4/ 0:	11.6526	9.64258	9.6272	8.58484	17.1674
Length   44, alignments in bytes  4/ 4:	11.7531	10.5248	10.8761	8.75684	16.0848
Length   44, alignments in bytes  2/ 2:	12.0536	10.5212	10.7545	10.6929	24.6995
Length   44, alignments in bytes  2/ 6:	11.8802	11.96	11.8462	10.9266	25.9369
Length   44, alignments in bytes  6/ 2:	11.9005	9.66711	9.64905	10.2236	16.6036
Length   44, alignments in bytes  1/ 7:	11.9176	12.5707	12.1707	10.9465	26.4302
Length   44, alignments in bytes  7/ 1:	11.9692	9.59631	9.63489	8.98389	16.2267
Length   44, alignments in bytes  3/ 4:	11.9426	11.9404	11.8521	10.2589	23.9071
Length   44, alignments in bytes  4/ 3:	11.9623	10.6422	10.8132	8.70654	17.0455
Length   44, alignments in bytes  5/ 7:	12.2494	11.9929	11.8503	10.2316	20.0132
Length   44, alignments in bytes  7/ 5:	10.9104	10.7771	10.7791	9.95154	16.4904
Length   48, alignments in bytes  0/ 4:	10.9058	10.0094	9.87427	8.84778	15.7294
Length   48, alignments in bytes  4/ 0:	10.4941	10.887	10.7651	9.96509	18.9163
Length   48, alignments in bytes  4/ 4:	10.8904	10.8671	10.9901	10.0168	18.1503
Length   48, alignments in bytes  2/ 2:	10.9277	10.7451	10.9894	10.1454	19.6189
Length   48, alignments in bytes  2/ 6:	10.9976	12.6434	12.1897	10.7935	25.3832
Length   48, alignments in bytes  6/ 2:	10.8627	10.8511	10.74	10.274	18.2565
Length   48, alignments in bytes  1/ 7:	10.9352	12.6373	12.155	9.72791	25.8315
Length   48, alignments in bytes  7/ 1:	10.8484	11.2261	10.5364	9.72473	17.5347
Length   48, alignments in bytes  3/ 4:	10.6047	10.0416	11.3174	9.85913	22.5392
Length   48, alignments in bytes  4/ 3:	10.6758	10.6736	10.6976	10.6536	17.4504
Length   48, alignments in bytes  5/ 7:	10.7343	12.3466	11.8665	11.9807	21.287
Length   48, alignments in bytes  7/ 5:	10.6768	10.6777	10.5057	9.72461	17.0745
Length   52, alignments in bytes  0/ 4:	10.7933	9.03296	8.88037	10.6676	16.5297
Length   52, alignments in bytes  4/ 0:	10.2709	10.6587	10.6599	10.3588	17.4608
Length   52, alignments in bytes  4/ 4:	10.5751	10.472	10.6409	9.77136	21.4186
Length   52, alignments in bytes  2/ 2:	10.7714	10.6958	10.6592	11.9802	23.4417
Length   52, alignments in bytes  2/ 6:	10.605	10.657	11.8328	11.8853	27.9781
Length   52, alignments in bytes  6/ 2:	11.0305	10.9	10.9298	11.4797	17.2728
Length   52, alignments in bytes  1/ 7:	11.004	12.6465	12.182	11.5649	29.1587
Length   52, alignments in bytes  7/ 1:	11.0387	10.7943	10.8215	11.4734	17.0354
Length   52, alignments in bytes  3/ 4:	11.0171	11.9946	11.8164	10.0785	25.892
Length   52, alignments in bytes  4/ 3:	10.9434	10.8865	10.9191	10.9089	17.5925
Length   52, alignments in bytes  5/ 7:	11.0088	11.9967	11.832	12.1417	21.8615
Length   52, alignments in bytes  7/ 5:	10.911	10.7959	10.9604	11.6589	17.178
Length   56, alignments in bytes  0/ 4:	10.9506	9.62744	9.09216	11.0375	17.369
Length   56, alignments in bytes  4/ 0:	10.8022	10.8347	10.9862	12.3268	23.3351
Length   56, alignments in bytes  4/ 4:	11.0315	10.855	10.9879	12.272	19.427
Length   56, alignments in bytes  2/ 2:	11.0508	10.7146	10.9463	12.2913	20.7721
Length   56, alignments in bytes  2/ 6:	10.7253	10.0441	11.5563	11.9852	26.9827
Length   56, alignments in bytes  6/ 2:	10.7545	10.2543	10.644	11.3772	19.4202
Length   56, alignments in bytes  1/ 7:	10.6746	11.7078	11.5525	11.38	27.1273
Length   56, alignments in bytes  7/ 1:	10.7982	10.3168	10.6562	9.71887	18.4149
Length   56, alignments in bytes  3/ 4:	10.6047	10.0421	11.5593	12.0435	24.4016
Length   56, alignments in bytes  4/ 3:	10.6926	10.3003	10.6709	11.3838	18.6299
Length   56, alignments in bytes  5/ 7:	10.7552	10.0426	11.5649	12.0494	23.2628
Length   56, alignments in bytes  7/ 5:	10.6815	10.5168	10.7119	9.72705	17.92
Length   60, alignments in bytes  0/ 4:	10.5382	8.94507	8.86389	12.0516	18.3164
Length   60, alignments in bytes  4/ 0:	11.1058	10.0585	10.3552	9.30518	18.6218
Length   60, alignments in bytes  4/ 4:	11.5828	10.8314	11.8184	9.00549	18.2329
Length   60, alignments in bytes  2/ 2:	10.6912	10.4659	11.5139	12.6367	26.7455
Length   60, alignments in bytes  2/ 6:	11.0837	11.7087	11.5679	12.0486	29.1075
Length   60, alignments in bytes  6/ 2:	11.104	10.0431	10.4397	11.9833	17.6039
Length   60, alignments in bytes  1/ 7:	10.6245	11.7104	11.5702	12.058	29.3138
Length   60, alignments in bytes  7/ 1:	10.9375	10.0709	10.6743	10.2941	17.3564
Length   60, alignments in bytes  3/ 4:	10.6581	11.7109	11.5815	9.8584	27.6028
Length   60, alignments in bytes  4/ 3:	10.9645	10.879	11.7897	9.41174	18.3706
Length   60, alignments in bytes  5/ 7:	11.6892	10.7343	12.7155	10.4785	23.2615
Length   60, alignments in bytes  7/ 5:	11.5884	10.8463	11.8096	10.3038	17.2512
Length   64, alignments in bytes  0/ 4:	14.2244	9.06775	8.67896	9.36731	18.8236
Length   64, alignments in bytes  4/ 0:	13.5469	10.0349	10.0754	10.163	20.6493
Length   64, alignments in bytes  4/ 4:	14.1868	12.3219	13.3269	10.8949	20.5043
Length   64, alignments in bytes  2/ 2:	14.1954	10.4659	10.1445	11.3049	22.4598
Length   64, alignments in bytes  2/ 6:	14.8977	10.6466	10.7406	12.0946	29.5546
Length   64, alignments in bytes  6/ 2:	15.0157	10.2731	10.4154	11.9985	20.2909
Length   64, alignments in bytes  1/ 7:	14.8763	10.031	9.63586	10.576	29.8988
Length   64, alignments in bytes  7/ 1:	14.9927	10.2545	10.4379	10.5477	19.3733
Length   64, alignments in bytes  3/ 4:	14.8478	10.4696	10.4236	10.9792	27.2693
Length   64, alignments in bytes  4/ 3:	15.0038	12.5875	12.7356	12.3209	20.3335
Length   64, alignments in bytes  5/ 7:	14.875	13.8383	14.3809	13.4385	25.7859
Length   64, alignments in bytes  7/ 5:	15.0034	11.6931	11.7186	10.5566	19.0828
Length   68, alignments in bytes  0/ 4:	14.6246	12.0204	12.2914	11.8015	21.0496
Length   68, alignments in bytes  4/ 0:	13.9197	12.4763	12.5699	12.0712	20.6233
Length   68, alignments in bytes  4/ 4:	14.5392	12.2003	12.8562	11.1882	20.3396
Length   68, alignments in bytes  2/ 2:	14.5425	12.1899	12.202	12.3414	26.0966
Length   68, alignments in bytes  2/ 6:	14.8759	13.5409	13.7383	11.891	31.6697
Length   68, alignments in bytes  6/ 2:	15.0278	12.4932	12.5768	12.3354	19.4097
Length   68, alignments in bytes  1/ 7:	15.2716	12.4296	12.5514	11.6947	31.4636
Length   68, alignments in bytes  7/ 1:	14.6644	11.8624	11.8815	12.046	18.3695
Length   68, alignments in bytes  3/ 4:	14.5707	13.1061	13.4241	10.7213	29.0406
Length   68, alignments in bytes  4/ 3:	14.6509	11.9174	12.5546	12.03	20.0369
Length   68, alignments in bytes  5/ 7:	14.5885	13.7095	14.0389	12.1581	25.2799
Length   68, alignments in bytes  7/ 5:	14.6415	11.9229	12.5529	12.3821	18.3556
Length   72, alignments in bytes  0/ 4:	14.2135	11.4397	11.7152	11.5854	20.6859
Length   72, alignments in bytes  4/ 0:	13.5867	11.611	11.8621	12.3629	22.8235
Length   72, alignments in bytes  4/ 4:	14.5242	12.1862	11.8669	12.3374	22.5586
Length   72, alignments in bytes  2/ 2:	14.5273	12.0693	12.3041	12.337	27.4451
Length   72, alignments in bytes  2/ 6:	14.9088	13.328	14.1302	12.2812	31.6951
Length   72, alignments in bytes  6/ 2:	15.0264	11.8523	12.1105	12.6779	21.6733
Length   72, alignments in bytes  1/ 7:	14.9047	13.3395	13.4189	12.1849	31.9338
Length   72, alignments in bytes  7/ 1:	14.9801	11.8456	12.1562	10.5568	20.5991
Length   72, alignments in bytes  3/ 4:	14.9073	12.4611	13.2451	12.3934	29.4026
Length   72, alignments in bytes  4/ 3:	14.9836	12.2306	12.224	12.6781	21.8458
Length   72, alignments in bytes  5/ 7:	14.8967	12.3551	13.2272	12.6348	27.7192
Length   72, alignments in bytes  7/ 5:	14.9901	11.8436	12.1637	10.5565	20.3877
Length   76, alignments in bytes  0/ 4:	14.5343	11.6256	11.2172	12.0986	23.0021
Length   76, alignments in bytes  4/ 0:	13.8949	12.4639	13.0167	10.2985	22.0555
Length   76, alignments in bytes  4/ 4:	14.5078	12.2136	13.3744	10.1541	21.819
Length   76, alignments in bytes  2/ 2:	14.5444	12.3954	11.4768	12.0577	26.7754
Length   76, alignments in bytes  2/ 6:	14.5571	12.0825	12.6499	11.8839	32.9613
Length   76, alignments in bytes  6/ 2:	14.682	12.1763	12.4937	12.1047	20.0464
Length   76, alignments in bytes  1/ 7:	14.5497	12.0721	12.6404	11.8345	33.4843
Length   76, alignments in bytes  7/ 1:	14.6613	12.1991	12.6215	10.7532	19.5283
Length   76, alignments in bytes  3/ 4:	14.5466	12.0669	12.9226	10.7129	31.1935
Length   76, alignments in bytes  4/ 3:	14.6085	11.9075	12.9209	10.2659	22.6675
Length   76, alignments in bytes  5/ 7:	14.5717	13.7089	14.0157	11.7465	27.069
Length   76, alignments in bytes  7/ 5:	14.6365	11.957	12.9221	11.1652	19.5243
Length   80, alignments in bytes  0/ 4:	14.2385	11.3884	11.6107	10.3116	23.1957
Length   80, alignments in bytes  4/ 0:	13.9185	12.2164	13.21	11.3215	24.2421
Length   80, alignments in bytes  4/ 4:	14.5579	12.2256	11.8442	11.517	24.106
Length   80, alignments in bytes  2/ 2:	14.5353	12.2126	11.8147	11.9246	25.494
Length   80, alignments in bytes  2/ 6:	14.8823	13.3414	13.4091	12.678	33.5485
Length   80, alignments in bytes  6/ 2:	14.9774	12.2046	13.2998	12.2155	22.9348
Length   80, alignments in bytes  1/ 7:	14.9336	13.3274	13.4026	11.8282	33.9348
Length   80, alignments in bytes  7/ 1:	14.9495	12.2172	13.3002	11.433	21.6479
Length   80, alignments in bytes  3/ 4:	14.9117	12.5107	13.26	11.3359	31.5811
Length   80, alignments in bytes  4/ 3:	15.0138	12.3236	12.0043	12.4843	23.4033
Length   80, alignments in bytes  5/ 7:	14.9001	12.3503	13.2244	12.8989	29.7074
Length   80, alignments in bytes  7/ 5:	15.0439	12.2554	13.2473	11.4296	21.4756
