                            	generic_strncat	__strncat_avx2	__strncat_evex	__strncat_sse2_unaligned	__strncat_generic
Length  512/ 512, alignment  2/ 4, N    2:	27.5757	22.5359	22.9917	24.421	27.6413
Length  512/ 128, alignment  0/ 0, N    2:	24.9381	22.9207	23.7144	21.5692	24.9808
Length  512/ 128, alignment  2/ 4, N    2:	24.8978	22.9217	24.2237	21.5703	24.9909
Length 1024/1024, alignment  0/ 0, N    2:	28.5266	26.4713	26.9299	44.8809	32.5452
Length 1024/1024, alignment  1/ 6, N    2:	28.6243	26.5636	27.5442	38.3987	28.989
Length 1024/ 256, alignment  0/ 0, N    2:	29.4297	23.7473	24.0847	22.0784	28.9326
Length 1024/ 256, alignment  1/ 6, N    2:	29.202	23.4153	24.0839	22.0775	28.8894
Length   16/   1, alignment  1/ 2, N    2:	27.269	23.2435	23.5764	21.5858	26.6681
Length   16/   1, alignment  2/ 1, N    2:	28.0466	23.1756	23.5556	21.5458	26.6005
Length   16/  10, alignment  1/ 1, N    2:	27.1803	22.7416	23.0768	21.1368	26.1864
Length   32/   1, alignment  2/ 4, N    2:	27.1874	22.4592	23.0889	21.1331	26.3737
Length   32/   1, alignment  4/ 2, N    2:	29.2474	21.9638	22.5039	20.6055	29.0815
Length   32/  10, alignment  2/ 2, N    2:	25.3308	22.0262	22.5489	20.6525	25.5025
Length   64/   1, alignment  3/ 6, N    2:	25.4657	21.9654	22.4933	21.2281	25.6351
Length   64/   1, alignment  6/ 3, N    2:	28.8542	21.4768	21.9994	20.509	29.548
Length   64/  10, alignment  3/ 3, N    2:	26.5659	21.5381	22.0575	20.1946	25.022
Length  128/   1, alignment  4/ 0, N    2:	23.1019	21.8535	21.8547	20.1442	23.5362
Length  128/   1, alignment  0/ 4, N    2:	25.9655	21.5319	22.0517	20.1944	25.0363
Length  128/  10, alignment  4/ 4, N    2:	25.9553	21.4475	22.0477	20.2019	25.0243
Length  256/   1, alignment  5/ 2, N    2:	28.8622	21.4767	22.0169	21.3938	28.8948
Length  256/   1, alignment  2/ 5, N    2:	25.9597	21.5517	22.055	20.1888	24.922
Length  256/  10, alignment  5/ 5, N    2:	25.9071	21.5324	22.0583	20.1963	24.9964
Length  512/   1, alignment  6/ 4, N    2:	28.3046	21.4735	22.1156	20.1522	28.429
Length  512/   1, alignment  4/ 6, N    2:	25.4889	21.4723	21.9955	20.1489	24.8844
Length  512/  10, alignment  6/ 6, N    2:	26.1523	21.5342	22.0516	20.1965	25.0294
Length 1024/   1, alignment  7/ 6, N    2:	25.7319	21.4706	22.0772	20.1447	25.1028
Length 1024/   1, alignment  6/ 7, N    2:	26.0404	21.5411	22.0489	20.1929	25.0467
Length 1024/  10, alignment  7/ 7, N    2:	25.8922	21.5293	22.0536	20.1919	25.0408
Length    2/   2, alignment  0/ 2, N    8:	26.0292	21.4583	22.1224	20.3026	25.0157
Length    4/   4, alignment  0/ 0, N    8:	25.8136	27.6133	28.2299	20.1841	25.1897
Length    4/   4, alignment  4/ 0, N    8:	25.7653	27.5746	28.1972	20.1351	25.1296
Length    8/   8, alignment  0/ 0, N    8:	23.9501	21.4724	22.0247	20.153	23.5733
Length    8/   8, alignment  0/ 0, N    8:	23.9466	21.4737	22.0225	20.151	23.8774
Length   16/  16, alignment  0/ 0, N    8:	24.5808	21.9626	22.5252	21.2959	23.616
Length   16/  16, alignment  7/ 2, N    8:	24.0298	21.5424	22.0205	20.7761	23.627
Length   16/   4, alignment  0/ 0, N    8:	24.1704	21.4753	22.025	20.1519	24.0926
Length   16/   4, alignment  7/ 2, N    8:	28.3123	21.4055	21.9641	20.1372	28.2949
Length   32/  32, alignment  0/ 0, N    8:	23.7959	23.6405	23.3682	21.095	24.3938
Length   32/  32, alignment  6/ 4, N    8:	24.9001	22.7575	23.1985	21.1864	24.2601
Length   32/   8, alignment  0/ 0, N    8:	23.9493	21.5062	22.0242	20.2048	23.5887
Length   32/   8, alignment  6/ 4, N    8:	24.4458	21.9473	22.5201	20.6074	24.6287
Length   64/  64, alignment  0/ 0, N    8:	24.4498	22.3793	22.9921	21.201	24.041
Length   64/  64, alignment  5/ 6, N    8:	23.7816	22.3227	22.8719	21.2189	24.4273
Length   64/  16, alignment  0/ 0, N    8:	24.5506	21.9984	22.5187	21.3943	24.1593
Length   64/  16, alignment  5/ 6, N    8:	24.5682	21.9925	22.5205	21.2487	24.156
Length  128/ 128, alignment  0/ 0, N    8:	24.4455	22.3898	22.479	20.6155	23.7353
Length  128/ 128, alignment  4/ 0, N    8:	23.8278	21.854	22.4774	20.626	24.153
Length  128/  32, alignment  0/ 0, N    8:	24.3026	23.0821	23.3854	21.0742	24.3246
Length  128/  32, alignment  4/ 0, N    8:	24.7987	23.0732	23.1762	21.4318	24.8533
Length  256/ 256, alignment  0/ 0, N    8:	27.5249	22.3532	23.068	21.0767	27.58
Length  256/ 256, alignment  3/ 2, N    8:	27.5918	22.3542	22.9973	21.0749	27.5689
Length  256/  64, alignment  0/ 0, N    8:	24.4533	22.3503	22.9912	21.1794	24.5339
Length  256/  64, alignment  3/ 2, N    8:	24.4171	22.697	23.2459	21.2178	24.3312
Length  512/ 512, alignment  0/ 0, N    8:	27.7872	22.3536	23.1477	24.0116	27.5168
Length  512/ 512, alignment  2/ 4, N    8:	27.7292	22.7998	23.757	24.6274	28.47
Length  512/ 128, alignment  0/ 0, N    8:	24.9301	22.8745	23.525	21.5813	24.9356
Length  512/ 128, alignment  2/ 4, N    8:	25.0072	22.8709	23.5248	21.5696	24.997
Length 1024/1024, alignment  0/ 0, N    8:	28.3099	25.7192	29.2851	37.0162	28.1428
Length 1024/1024, alignment  1/ 6, N    8:	28.2894	25.7842	28.9819	37.7071	28.8826
Length 1024/ 256, alignment  0/ 0, N    8:	28.9217	24.1121	24.0961	22.0784	29.0612
Length 1024/ 256, alignment  1/ 6, N    8:	28.9475	23.4164	24.0943	22.0786	29.0493
Length   16/   1, alignment  1/ 2, N    8:	25.9579	22.945	23.5417	21.588	26.1378
Length   16/   1, alignment  2/ 1, N    8:	25.8588	22.4059	22.9876	21.1538	25.468
Length   16/  10, alignment  1/ 1, N    8:	25.3199	22.4668	23.0387	20.9276	24.649
Length   32/   1, alignment  2/ 4, N    8:	24.6887	21.8846	22.4713	20.598	24.6218
Length   32/   1, alignment  4/ 2, N    8:	28.9542	21.8838	22.4585	20.6671	28.9307
Length   32/  10, alignment  2/ 2, N    8:	24.5714	21.9982	22.5207	20.6512	24.1536
Length   64/   1, alignment  3/ 6, N    8:	24.6779	21.8856	22.467	20.6053	24.6273
Length   64/   1, alignment  6/ 3, N    8:	28.9543	21.8901	22.5616	20.3992	28.3041
Length   64/  10, alignment  3/ 3, N    8:	24.0337	21.5054	22.0228	20.1899	23.6294
Length  128/   1, alignment  4/ 0, N    8:	28.3326	21.3998	21.9614	20.1401	28.2812
Length  128/   1, alignment  0/ 4, N    8:	24.1752	21.4626	22.086	20.1384	24.0795
Length  128/  10, alignment  4/ 4, N    8:	23.7963	21.5217	22.0254	20.1855	23.6318
Length  256/   1, alignment  5/ 2, N    8:	28.3125	21.4043	21.9624	20.1379	28.2853
Length  256/   1, alignment  2/ 5, N    8:	24.194	21.3989	22.0647	20.1379	24.0838
Length  256/  10, alignment  5/ 5, N    8:	24.1976	21.9002	22.525	20.5933	24.6266
Length  512/   1, alignment  6/ 4, N    8:	28.8939	21.8863	22.4601	20.5941	28.9262
Length  512/   1, alignment  4/ 6, N    8:	24.7307	21.8859	22.5335	20.5962	24.6191
Length  512/  10, alignment  6/ 6, N    8:	24.5451	21.5049	22.0192	20.1881	23.6217
Length 1024/   1, alignment  7/ 6, N    8:	24.176	21.4084	21.9684	20.1483	24.3436
Length 1024/   1, alignment  6/ 7, N    8:	24.1236	21.4055	22.035	20.1453	24.0762
Length 1024/  10, alignment  7/ 7, N    8:	24.0424	21.517	22.0229	20.1908	23.6146
Length    2/   2, alignment  0/ 2, N   32:	24.9771	21.4438	22.0555	20.1847	25.0048
Length    4/   4, alignment  0/ 0, N   32:	26.0546	27.6035	29.6587	20.6268	25.7001
Length    4/   4, alignment  4/ 0, N   32:	26.5597	28.2097	28.8126	20.5991	25.7422
Length    8/   8, alignment  0/ 0, N   32:	24.5923	21.9774	22.6521	20.595	24.1381
Length    8/   8, alignment  0/ 0, N   32:	24.5762	22.0407	22.6414	20.5904	24.1691
Length   16/  16, alignment  0/ 0, N   32:	24.1692	21.3944	22.0854	21.5546	23.5554
Length   16/  16, alignment  7/ 2, N   32:	24.1135	21.393	22.0947	21.3177	24.0349
Length   16/   4, alignment  0/ 0, N   32:	24.1076	21.4602	22.1001	20.7477	24.0861
Length   16/   4, alignment  7/ 2, N   32:	28.3116	21.3952	22.0916	20.8262	28.33
Length   32/  32, alignment  0/ 0, N   32:	23.7315	22.7411	23.4344	22.4441	24.3313
Length   32/  32, alignment  6/ 4, N   32:	29.0362	25.7156	26.3026	27.7449	29.0236
Length   32/   8, alignment  0/ 0, N   32:	25.1365	21.831	22.4043	27.6014	25.218
Length   32/   8, alignment  6/ 4, N   32:	25.1986	21.8309	22.4072	27.6003	25.3954
Length   64/  64, alignment  0/ 0, N   32:	23.8967	21.856	22.4806	21.3568	23.8846
Length   64/  64, alignment  5/ 6, N   32:	23.7939	22.1122	22.7184	21.3569	23.8682
Length   64/  16, alignment  0/ 0, N   32:	24.646	21.8295	22.4603	28.4762	25.2384
Length   64/  16, alignment  5/ 6, N   32:	25.2034	21.8372	22.4046	28.2081	25.2281
Length  128/ 128, alignment  0/ 0, N   32:	24.4619	22.6944	23.2281	21.7942	24.4744
Length  128/ 128, alignment  4/ 0, N   32:	24.47	22.6826	23.2892	21.4664	23.919
Length  128/  32, alignment  0/ 0, N   32:	23.7596	22.7426	23.2783	21.9204	23.7282
Length  128/  32, alignment  4/ 0, N   32:	25.7458	23.2065	23.7399	29.0496	25.9383
Length  256/ 256, alignment  0/ 0, N   32:	28.4085	22.6014	23.2195	21.7599	27.9418
Length  256/ 256, alignment  3/ 2, N   32:	28.3682	22.5715	23.1935	21.7581	28.5323
Length  256/  64, alignment  0/ 0, N   32:	24.4292	22.363	22.9881	21.8114	24.3827
Length  256/  64, alignment  3/ 2, N   32:	24.3405	22.6822	23.239	21.81	24.4363
Length  512/ 512, alignment  0/ 0, N   32:	28.8785	22.8292	23.0069	25.8365	28.9973
Length  512/ 512, alignment  2/ 4, N   32:	28.7877	22.8262	23.5544	26.3886	29.7496
Length  512/ 128, alignment  0/ 0, N   32:	24.9968	23.1577	23.765	22.2487	24.9946
Length  512/ 128, alignment  2/ 4, N   32:	24.9926	23.2183	23.8683	22.2538	24.948
Length 1024/1024, alignment  0/ 0, N   32:	28.7633	25.0158	28.5131	37.5946	29.96
Length 1024/1024, alignment  1/ 6, N   32:	28.7636	26.0508	29.002	38.2555	30.7628
Length 1024/ 256, alignment  0/ 0, N   32:	29.7509	23.8393	24.657	22.7956	29.5465
Length 1024/ 256, alignment  1/ 6, N   32:	29.8564	23.4419	24.3078	22.7953	29.9035
Length   16/   1, alignment  1/ 2, N   32:	25.7918	22.9314	23.6816	22.2198	25.8884
Length   16/   1, alignment  2/ 1, N   32:	25.8131	22.9295	23.6737	22.1959	25.8289
Length   16/  10, alignment  1/ 1, N   32:	25.2485	22.3898	23.1323	21.7086	24.5687
Length   32/   1, alignment  2/ 4, N   32:	25.2113	21.8402	22.4079	27.6028	25.2291
Length   32/   1, alignment  4/ 2, N   32:	29.6119	21.8857	22.4567	23.1997	29.5797
Length   32/  10, alignment  2/ 2, N   32:	25.2071	21.8421	22.404	27.5971	25.2198
Length   64/   1, alignment  3/ 6, N   32:	25.1439	21.4937	21.9058	26.9886	24.6725
Length   64/   1, alignment  6/ 3, N   32:	28.9301	21.3417	22.5492	23.1165	29.6057
Length   64/  10, alignment  3/ 3, N   32:	25.1143	21.342	21.9048	26.988	24.6596
Length  128/   1, alignment  4/ 0, N   32:	28.9543	21.3996	21.9583	22.6021	28.9473
Length  128/   1, alignment  0/ 4, N   32:	24.6545	21.3806	22.4249	27.5611	25.1797
Length  128/  10, alignment  4/ 4, N   32:	25.1281	21.8262	22.4033	27.6057	24.8961
Length  256/   1, alignment  5/ 2, N   32:	28.8899	21.3953	21.9575	22.6033	28.9364
Length  256/   1, alignment  2/ 5, N   32:	24.6399	21.3437	21.9058	26.9861	24.6631
Length  256/  10, alignment  5/ 5, N   32:	24.5738	21.3448	22.0453	27.5977	25.2324
Length  512/   1, alignment  6/ 4, N   32:	29.5606	21.8318	22.4023	23.1163	29.5905
Length  512/   1, alignment  4/ 6, N   32:	25.1471	21.8402	22.4031	27.2328	24.6729
Length  512/  10, alignment  6/ 6, N   32:	24.5843	21.342	21.9051	26.9874	24.6847
Length 1024/   1, alignment  7/ 6, N   32:	25.1103	21.3435	21.9061	22.6941	26.0919
Length 1024/   1, alignment  6/ 7, N   32:	25.1408	21.8282	22.5052	26.9861	24.6635
Length 1024/  10, alignment  7/ 7, N   32:	24.5942	21.342	21.9054	26.9842	24.6528
Length    2/   2, alignment  0/ 2, N  128:	23.6034	21.4188	22.1014	20.1811	23.6851
Length    4/   4, alignment  0/ 0, N  128:	24.8587	28.0549	28.9018	20.6433	24.4822
Length    4/   4, alignment  4/ 0, N  128:	25.0275	27.5672	28.214	20.1406	24.1664
Length    8/   8, alignment  0/ 0, N  128:	23.5001	21.4885	22.0797	20.1487	23.4866
Length    8/   8, alignment  0/ 0, N  128:	23.4888	21.422	22.0791	20.1333	23.4796
Length   16/  16, alignment  0/ 0, N  128:	23.4906	21.4057	22.0883	20.8477	23.4805
Length   16/  16, alignment  7/ 2, N  128:	24.0309	21.4116	22.3404	21.1978	24.6459
Length   16/   4, alignment  0/ 0, N  128:	24.5638	21.905	22.5713	20.5561	24.6418
Length   16/   4, alignment  7/ 2, N  128:	28.9696	21.8623	22.5827	20.8948	28.5609
Length   32/  32, alignment  0/ 0, N  128:	24.4022	23.3763	23.8685	35.4689	24.6958
Length   32/  32, alignment  6/ 4, N  128:	28.4633	25.1381	25.6698	34.5662	28.69
Length   32/   8, alignment  0/ 0, N  128:	24.7044	21.9552	22.534	29.6049	25.3578
Length   32/   8, alignment  6/ 4, N  128:	25.2566	22.5664	23.4353	30.975	25.3023
Length   64/  64, alignment  0/ 0, N  128:	24.8611	37.9949	39.6728	36.795	24.8771
Length   64/  64, alignment  5/ 6, N  128:	28.0536	40.8254	40.4149	37.1191	27.3881
Length   64/  16, alignment  0/ 0, N  128:	26.5992	37.6466	38.8068	33.1234	27.1946
Length   64/  16, alignment  5/ 6, N  128:	27.1546	42.9367	43.661	37.2369	26.6152
Length  128/ 128, alignment  0/ 0, N  128:	25.1048	25.0977	26.9027	27.3483	25.8119
Length  128/ 128, alignment  4/ 0, N  128:	27.1105	41.687	43.5215	41.5958	26.8896
Length  128/  32, alignment  0/ 0, N  128:	27.37	35.3116	36.6102	35.6967	27.2812
Length  128/  32, alignment  4/ 0, N  128:	28.5717	37.8445	39.7887	40.9605	28.5191
Length  256/ 256, alignment  0/ 0, N  128:	29.9982	25.7956	26.5744	27.3515	30.1492
Length  256/ 256, alignment  3/ 2, N  128:	31.8289	30.8058	31.8438	33.0646	31.8568
Length  256/  64, alignment  0/ 0, N  128:	27.0673	36.2138	37.5229	36.1613	26.9093
Length  256/  64, alignment  3/ 2, N  128:	28.9142	42.5652	43.799	44.4503	28.786
Length  512/ 512, alignment  0/ 0, N  128:	30.8241	27.6331	27.5727	33.877	31.0749
Length  512/ 512, alignment  2/ 4, N  128:	32.0275	31.0037	32.2243	40.0905	32.8706
Length  512/ 128, alignment  0/ 0, N  128:	26.8892	26.9317	28.0728	28.3817	27.0824
Length  512/ 128, alignment  2/ 4, N  128:	29.5614	36.6187	37.5627	41.6205	29.0247
Length 1024/1024, alignment  0/ 0, N  128:	31.3726	32.112	33.2384	47.6734	31.4643
Length 1024/1024, alignment  1/ 6, N  128:	33.7376	35.8914	34.1115	50.8684	33.5384
Length 1024/ 256, alignment  0/ 0, N  128:	31.2689	27.1022	27.9027	28.5563	31.3155
Length 1024/ 256, alignment  1/ 6, N  128:	32.7816	31.6616	32.1138	32.5433	33.0318
Length   16/   1, alignment  1/ 2, N  128:	26.9839	22.9382	23.7047	21.5672	26.671
Length   16/   1, alignment  2/ 1, N  128:	27.0145	22.943	23.7063	21.5189	26.6391
Length   16/  10, alignment  1/ 1, N  128:	25.8466	22.3982	23.1225	21.1322	25.2166
Length   32/   1, alignment  2/ 4, N  128:	25.95	23.1306	23.9945	33.041	25.9113
Length   32/   1, alignment  4/ 2, N  128:	30.3873	22.657	23.1105	30.7599	29.5897
Length   32/  10, alignment  2/ 2, N  128:	25.2704	22.67	23.4557	32.2517	25.3327
Length   64/   1, alignment  3/ 6, N  128:	28.1037	36.4496	38.5084	32.4506	27.2532
Length   64/   1, alignment  6/ 3, N  128:	31.5461	33.9505	35.2523	31.1774	30.783
Length   64/  10, alignment  3/ 3, N  128:	26.6173	35.6642	37.6407	31.765	26.6347
Length  128/   1, alignment  4/ 0, N  128:	29.6915	31.5573	33.1427	32.8578	30.3032
Length  128/   1, alignment  0/ 4, N  128:	27.2695	34.0648	35.3428	30.8878	27.483
Length  128/  10, alignment  4/ 4, N  128:	27.3817	37.074	39.0376	36.3914	27.3207
Length  256/   1, alignment  5/ 2, N  128:	30.2597	32.9612	33.5526	34.7158	30.3014
Length  256/   1, alignment  2/ 5, N  128:	29.5575	85.84	40.1365	37.399	27.3012
Length  256/  10, alignment  5/ 5, N  128:	27.4103	34.4185	36.724	35.5029	27.3044
Length  512/   1, alignment  6/ 4, N  128:	30.261	33.7115	34.8864	36.458	31.0083
Length  512/   1, alignment  4/ 6, N  128:	28.0427	36.2877	37.246	35.4186	27.9153
Length  512/  10, alignment  6/ 6, N  128:	28.0568	35.3085	36.4085	35.8138	27.5013
Length 1024/   1, alignment  7/ 6, N  128:	28.0636	33.6922	34.3439	34.8828	27.9549
Length 1024/   1, alignment  6/ 7, N  128:	27.4651	34.4821	36.3031	35.441	27.4353
Length 1024/  10, alignment  7/ 7, N  128:	27.402	34.5758	36.617	37.8713	27.9004
Length    2/   2, alignment  0/ 2, N  512:	24.8736	22.4151	23.0593	21.1253	24.9477
Length    4/   4, alignment  0/ 0, N  512:	25.9623	28.9568	29.5612	21.1287	24.944
Length    4/   4, alignment  4/ 0, N  512:	25.4901	28.1915	28.8309	20.5836	24.7623
Length    8/   8, alignment  0/ 0, N  512:	24.0988	21.9085	22.5677	20.5908	24.0124
Length    8/   8, alignment  0/ 0, N  512:	24.2377	21.9098	22.5602	20.596	23.9351
Length   16/  16, alignment  0/ 0, N  512:	23.5625	21.4214	22.0889	20.8447	23.5023
Length   16/  16, alignment  7/ 2, N  512:	24.1046	21.4047	22.1059	20.7307	24.0866
Length   16/   4, alignment  0/ 0, N  512:	24.2598	21.6731	22.6002	20.547	24.6194
Length   16/   4, alignment  7/ 2, N  512:	29.0513	21.8698	22.5527	20.9563	28.7534
Length   32/  32, alignment  0/ 0, N  512:	24.4918	23.3164	23.8689	35.4372	24.777
Length   32/  32, alignment  6/ 4, N  512:	29.2908	25.1321	25.6677	34.934	29.0952
Length   32/   8, alignment  0/ 0, N  512:	25.3081	22.4891	23.0646	30.2595	25.2833
Length   32/   8, alignment  6/ 4, N  512:	25.2331	22.6132	23.6443	30.6368	24.7291
Length   64/  64, alignment  0/ 0, N  512:	24.3855	37.7303	39.6408	36.7881	24.7767
Length   64/  64, alignment  5/ 6, N  512:	28.1006	38.53	39.515	37.4124	27.4813
Length   64/  16, alignment  0/ 0, N  512:	26.5969	37.9032	39.6777	33.2958	27.162
Length   64/  16, alignment  5/ 6, N  512:	27.1581	42.2546	42.7444	38.0714	26.6059
Length  128/ 128, alignment  0/ 0, N  512:	26.6509	39.0697	40.2332	39.6796	26.4088
Length  128/ 128, alignment  4/ 0, N  512:	26.6848	46.8124	48.9576	42.9504	27.1077
Length  128/  32, alignment  0/ 0, N  512:	28.1514	39.2488	40.3967	41.993	27.3949
Length  128/  32, alignment  4/ 0, N  512:	27.9577	43.7898	46.2409	44.1291	28.6071
Length  256/ 256, alignment  0/ 0, N  512:	34.7219	43.3564	42.4176	42.3456	34.5969
Length  256/ 256, alignment  3/ 2, N  512:	38.2592	44.1324	44.6904	43.1512	38.0848
Length  256/  64, alignment  0/ 0, N  512:	31.214	45.6906	46.4972	47.4466	32.6623
Length  256/  64, alignment  3/ 2, N  512:	35.8991	48.9417	49.4876	50.963	35.5475
Length  512/ 512, alignment  0/ 0, N  512:	40.8887	32.699	34.0109	48.1454	42.0976
Length  512/ 512, alignment  2/ 4, N  512:	51.05	49.0578	50.4727	53.6087	50.8997
Length  512/ 128, alignment  0/ 0, N  512:	40.2783	45.275	45.7035	52.3509	40.0672
Length  512/ 128, alignment  2/ 4, N  512:	48.2912	56.8729	58.4807	65.5226	48.7787
Length 1024/1024, alignment  0/ 0, N  512:	46.8526	40.158	42.0872	60.4879	49.0186
Length 1024/1024, alignment  1/ 6, N  512:	50.8979	47.3724	47.2533	64.8597	52.2843
Length 1024/ 256, alignment  0/ 0, N  512:	49.8539	44.2729	45.0968	50.7504	49.2807
Length 1024/ 256, alignment  1/ 6, N  512:	58.9351	53.6536	55.2425	61.7222	59.7849
Length   16/   1, alignment  1/ 2, N  512:	27.5687	23.4977	24.3528	21.631	26.6466
Length   16/   1, alignment  2/ 1, N  512:	27.014	23.0084	23.6907	21.5252	26.6565
Length   16/  10, alignment  1/ 1, N  512:	25.6415	22.4093	23.093	21.0889	25.1961
Length   32/   1, alignment  2/ 4, N  512:	25.9068	23.1712	24.005	33.0521	25.8701
Length   32/   1, alignment  4/ 2, N  512:	30.3556	22.9376	23.1428	30.7509	29.5729
Length   32/  10, alignment  2/ 2, N  512:	25.2457	22.6026	23.4672	32.2859	25.3115
Length   64/   1, alignment  3/ 6, N  512:	27.2176	36.46	38.5776	32.5023	27.214
Length   64/   1, alignment  6/ 3, N  512:	31.5045	33.9597	35.2019	31.0673	30.7599
Length   64/  10, alignment  3/ 3, N  512:	26.5587	35.6498	37.647	31.7962	26.6139
Length  128/   1, alignment  4/ 0, N  512:	29.7758	37.5349	38.7257	38.1672	30.3324
Length  128/   1, alignment  0/ 4, N  512:	27.4138	38.715	40.3176	39.2828	27.4097
Length  128/  10, alignment  4/ 4, N  512:	27.3099	44.1315	45.3194	38.5754	26.7596
Length  256/   1, alignment  5/ 2, N  512:	36.1436	38.886	38.5449	41.8932	37.9985
Length  256/   1, alignment  2/ 5, N  512:	34.4586	43.0737	43.2341	44.5767	35.0231
Length  256/  10, alignment  5/ 5, N  512:	35.8144	49.2578	49.0979	43.8831	34.3618
Length  512/   1, alignment  6/ 4, N  512:	47.031	49.4041	50.732	53.0556	47.3318
Length  512/   1, alignment  4/ 6, N  512:	47.3463	51.8867	53.9339	52.7656	47.1002
Length  512/  10, alignment  6/ 6, N  512:	47.4254	51.4803	54.3192	53.9457	48.25
Length 1024/   1, alignment  7/ 6, N  512:	45.7971	44.7207	46.5921	49.3383	45.4196
Length 1024/   1, alignment  6/ 7, N  512:	48.5172	51.9957	54.2608	54.0424	48.4868
Length 1024/  10, alignment  7/ 7, N  512:	48.5359	52.026	54.24	53.9974	48.4289
Length    2/   2, alignment  0/ 2, N 2048:	26.107	23.2668	25.3456	23.8979	26.2544
Length    4/   4, alignment  0/ 0, N 2048:	26.6374	28.8827	29.5736	21.1199	24.9604
Length    4/   4, alignment  4/ 0, N 2048:	26.2571	31.1468	31.6881	21.3918	25.796
Length    8/   8, alignment  0/ 0, N 2048:	24.476	21.9104	22.5792	20.589	24.0923
Length    8/   8, alignment  0/ 0, N 2048:	24.0262	21.9082	22.7307	21.0731	24.6022
Length   16/  16, alignment  0/ 0, N 2048:	24.8953	22.5977	22.6053	21.3143	24.5239
Length   16/  16, alignment  7/ 2, N 2048:	24.5798	21.8995	22.5378	21.2	24.6501
Length   16/   4, alignment  0/ 0, N 2048:	24.5768	21.8869	22.5751	20.5723	24.6379
Length   16/   4, alignment  7/ 2, N 2048:	28.8915	21.8723	22.5477	20.9169	29.1339
Length   32/  32, alignment  0/ 0, N 2048:	24.8271	23.8269	24.3141	35.4079	24.2811
Length   32/  32, alignment  6/ 4, N 2048:	28.4486	25.6532	26.2514	35.339	29.1101
Length   32/   8, alignment  0/ 0, N 2048:	25.2356	22.6362	23.0436	30.2463	25.248
Length   32/   8, alignment  6/ 4, N 2048:	25.2341	22.5817	23.4472	30.9456	25.2746
Length   64/  64, alignment  0/ 0, N 2048:	24.8495	38.1247	39.6825	36.871	24.6533
Length   64/  64, alignment  5/ 6, N 2048:	27.511	38.2757	40.2972	37.3303	28.0983
Length   64/  16, alignment  0/ 0, N 2048:	27.1653	38.2059	38.8201	32.7497	26.6251
Length   64/  16, alignment  5/ 6, N 2048:	26.6229	41.8862	43.6223	37.5885	27.2221
Length  128/ 128, alignment  0/ 0, N 2048:	26.9472	39.9154	40.5821	40.9289	26.3518
Length  128/ 128, alignment  4/ 0, N 2048:	26.3398	46.6407	48.8669	42.9975	26.9164
Length  128/  32, alignment  0/ 0, N 2048:	27.9779	39.2372	40.3022	42.5128	27.3555
