Geometric mean of N = 30 runs.
Benchmarked on Tigerlake: https://ark.intel.com/content/www/us/en/ark/products/208921/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz-with-ipu.html

Aggregate Geometric Mean of New / Old: 0.9674465599435252

Results For: memchr
 len, align,  pos, seek_char, invert_pos, New / Old
  29,  4081,   28,         0,          0,     1.027
  30,     0,   29,        23,          0,     0.895
  30,     0,   29,         0,          0,     0.907
  30,    29,   29,        23,          0,     0.889
  30,    29,   29,         0,          0,     0.914
  28,     0,   29,        23,          0,     1.002
  28,     0,   29,         0,          0,     1.005
  28,    29,   29,        23,          0,       1.0
  28,    29,   29,         0,          0,      1.01
  30,  2048,   29,        23,          0,      0.93
  30,  2048,   29,         0,          0,      0.88
  30,  2077,   29,        23,          0,     0.893
  30,  2077,   29,         0,          0,       0.9
  28,  2048,   29,        23,          0,     1.003
  28,  2048,   29,         0,          0,     1.014
  28,  2077,   29,        23,          0,     1.005
  28,  2077,   29,         0,          0,     1.008
  28,  4081,   29,        23,          0,     0.999
  28,  4081,   29,         0,          0,     1.005
  30,  4081,   29,        23,          0,     1.018
  30,  4081,   29,         0,          0,     1.021
  31,     0,   30,        23,          0,     0.918
  31,     0,   30,         0,          0,     0.882
  31,    30,   30,        23,          0,      0.89
  31,    30,   30,         0,          0,      0.89
  29,     0,   30,        23,          0,     1.006
  29,     0,   30,         0,          0,     0.997
  29,    30,   30,        23,          0,     0.999
  29,    30,   30,         0,          0,     0.995
  31,  2048,   30,        23,          0,     0.899
  31,  2048,   30,         0,          0,      0.88
  31,  2078,   30,        23,          0,     0.914
  31,  2078,   30,         0,          0,     0.894
  29,  2048,   30,        23,          0,     1.003
  29,  2048,   30,         0,          0,       1.0
  29,  2078,   30,        23,          0,     1.008
  29,  2078,   30,         0,          0,     1.006
  29,  4081,   30,        23,          0,     0.998
  29,  4081,   30,         0,          0,     1.001
  31,  4081,   30,        23,          0,      1.01
  31,  4081,   30,         0,          0,     1.045
  32,     0,   31,        23,          0,     0.879
  32,     0,   31,         0,          0,     0.906
  32,    31,   31,        23,          0,     0.873
  32,    31,   31,         0,          0,     0.902
  30,     0,   31,        23,          0,     1.006
  30,     0,   31,         0,          0,     0.998
  30,    31,   31,        23,          0,     1.001
  30,    31,   31,         0,          0,     0.995
  32,  2048,   31,        23,          0,     0.926
  32,  2048,   31,         0,          0,     0.899
  32,  2079,   31,        23,          0,     0.893
  32,  2079,   31,         0,          0,       0.9
  30,  2048,   31,        23,          0,       1.0
  30,  2048,   31,         0,          0,     1.006
  30,  2079,   31,        23,          0,     1.008
  30,  2079,   31,         0,          0,     0.995
  30,  4081,   31,        23,          0,     1.003
  30,  4081,   31,         0,          0,     0.998
  32,  4081,   31,        23,          0,     1.018
  32,  4081,   31,         0,          0,     1.016
