                            	generic_strncat	__strncat_avx2	__strncat_evex	__strncat_sse2_unaligned	__strncat_generic
Length  512/   1, alignment  6/ 4, N    8:	23.2996	21.2296	22.008	20.4368	24.1501
Length  512/   1, alignment  4/ 6, N    8:	23.6882	21.7117	22.3494	20.5311	23.7883
Length  512/  10, alignment  6/ 6, N    8:	23.729	21.7115	22.3495	20.4402	23.7173
Length 1024/   1, alignment  7/ 6, N    8:	23.779	21.7117	22.3495	20.4572	23.399
Length 1024/   1, alignment  6/ 7, N    8:	23.2122	21.2292	21.8546	21.2687	23.2551
Length 1024/  10, alignment  7/ 7, N    8:	23.4511	21.7118	22.3516	20.4634	23.7251
Length    2/   2, alignment  0/ 2, N   32:	23.6989	21.8959	22.6726	20.4965	23.7346
Length    4/   4, alignment  0/ 0, N   32:	23.7268	21.7138	22.593	20.3629	23.5565
Length    4/   4, alignment  4/ 0, N   32:	23.2644	21.2298	22.0083	20.0689	23.4491
Length    8/   8, alignment  0/ 0, N   32:	23.2926	21.2732	22.0352	20.318	23.8239
Length    8/   8, alignment  0/ 0, N   32:	23.8201	21.7568	22.5323	20.5008	23.8139
Length   16/  16, alignment  0/ 0, N   32:	23.887	21.5251	21.8535	21.6587	23.3148
Length   16/  16, alignment  7/ 2, N   32:	23.2542	21.2295	21.9669	21.5715	23.2985
Length   16/   4, alignment  0/ 0, N   32:	23.1797	21.2295	22.1172	21.2245	24.7171
Length   16/   4, alignment  7/ 2, N   32:	23.7513	21.712	22.3493	21.1508	23.7333
Length   32/  32, alignment  0/ 0, N   32:	24.3183	23.0078	23.7496	22.42	24.2674
Length   32/  32, alignment  6/ 4, N   32:	28.861	25.7266	26.1809	25.3335	28.8165
Length   32/   8, alignment  0/ 0, N   32:	23.8939	21.7155	22.3525	21.2459	23.8683
Length   32/   8, alignment  6/ 4, N   32:	23.767	21.7126	22.3518	21.2347	23.8404
Length   64/  64, alignment  0/ 0, N   32:	24.4182	22.2581	22.479	21.3669	23.8903
Length   64/  64, alignment  5/ 6, N   32:	24.1391	22.3622	22.9887	21.7756	24.4438
Length   64/  16, alignment  0/ 0, N   32:	23.8375	21.7126	22.3514	21.9983	23.9528
Length   64/  16, alignment  5/ 6, N   32:	23.8326	21.6085	21.8544	22.7118	23.3186
Length  128/ 128, alignment  0/ 0, N   32:	23.8296	22.3632	23.6901	21.7672	24.4229
Length  128/ 128, alignment  4/ 0, N   32:	24.4078	22.6889	23.2672	21.2949	23.8795
Length  128/  32, alignment  0/ 0, N   32:	23.8425	22.7781	23.7107	22.4903	24.3972
Length  128/  32, alignment  4/ 0, N   32:	24.3249	22.994	23.6279	22.4394	24.4015
Length  256/ 256, alignment  0/ 0, N   32:	28.2305	22.6399	23.1576	21.7436	28.2108
Length  256/ 256, alignment  3/ 2, N   32:	28.2777	22.4171	23.1852	21.7644	27.9853
Length  256/  64, alignment  0/ 0, N   32:	24.9051	22.8716	23.5263	22.3188	24.9959
Length  256/  64, alignment  3/ 2, N   32:	25.0038	22.7251	22.9901	21.804	24.4259
Length  512/ 512, alignment  0/ 0, N   32:	29.3344	22.9589	23.6496	26.7268	29.2246
Length  512/ 512, alignment  2/ 4, N   32:	29.3932	23.351	23.5963	26.3738	29.2432
Length  512/ 128, alignment  0/ 0, N   32:	25.0541	22.935	23.9614	22.249	25.0906
Length  512/ 128, alignment  2/ 4, N   32:	25.0177	22.9134	23.882	22.2609	25.0117
Length 1024/1024, alignment  0/ 0, N   32:	30.0667	25.015	28.6148	38.7095	30.063
Length 1024/1024, alignment  1/ 6, N   32:	30.0542	24.9524	29.4693	38.3734	30.774
Length 1024/ 256, alignment  0/ 0, N   32:	29.6124	23.8256	24.5907	22.7896	29.5302
Length 1024/ 256, alignment  1/ 6, N   32:	29.3518	23.4873	24.1615	22.8003	29.6388
Length   16/   1, alignment  1/ 2, N   32:	24.8759	22.7486	23.5341	22.1624	24.9902
Length   16/   1, alignment  2/ 1, N   32:	24.974	22.7472	23.4148	22.1697	24.5077
Length   16/  10, alignment  1/ 1, N   32:	24.4604	22.218	22.9482	21.6846	24.6917
Length   32/   1, alignment  2/ 4, N   32:	24.4027	22.2179	22.8705	21.7245	24.5754
Length   32/   1, alignment  4/ 2, N   32:	24.419	22.2167	22.8711	21.6337	24.319
Length   32/  10, alignment  2/ 2, N   32:	24.3987	22.2182	22.8691	21.5451	23.9117
Length   64/   1, alignment  3/ 6, N   32:	23.8006	21.7123	22.7344	21.7163	24.4339
Length   64/   1, alignment  6/ 3, N   32:	23.8928	21.7122	22.3516	21.1237	23.8653
Length   64/  10, alignment  3/ 3, N   32:	23.8729	21.7125	22.3509	21.2419	23.8869
Length  128/   1, alignment  4/ 0, N   32:	24.0148	21.7124	22.3499	21.129	23.7696
Length  128/   1, alignment  0/ 4, N   32:	23.8181	21.7122	22.3518	21.2313	23.8477
Length  128/  10, alignment  4/ 4, N   32:	23.8171	21.7122	22.3514	21.2308	23.9148
Length  256/   1, alignment  5/ 2, N   32:	23.8063	21.4641	21.8543	20.6612	23.181
Length  256/   1, alignment  2/ 5, N   32:	23.3061	21.2303	21.853	20.8767	23.807
Length  256/  10, alignment  5/ 5, N   32:	23.8284	21.7114	22.3499	21.2495	23.9563
Length  512/   1, alignment  6/ 4, N   32:	23.755	21.7126	22.3518	21.1255	23.8448
Length  512/   1, alignment  4/ 6, N   32:	23.7982	21.7131	22.3502	21.2343	23.579
Length  512/  10, alignment  6/ 6, N   32:	23.5355	21.2291	21.8544	20.7581	23.4011
Length 1024/   1, alignment  7/ 6, N   32:	23.3099	21.2303	21.8529	20.7596	23.2936
Length 1024/   1, alignment  6/ 7, N   32:	23.3587	21.2298	21.8548	20.7737	23.4315
Length 1024/  10, alignment  7/ 7, N   32:	23.7946	21.7116	22.3516	21.2458	24.573
Length    2/   2, alignment  0/ 2, N  128:	24.6583	21.7132	22.672	20.5214	23.6322
Length    4/   4, alignment  0/ 0, N  128:	23.8612	21.8476	22.6268	20.5594	23.745
Length    4/   4, alignment  4/ 0, N  128:	23.7311	21.792	22.6251	20.5081	23.7004
Length    8/   8, alignment  0/ 0, N  128:	23.8202	21.713	22.3542	20.5011	24.0716
Length    8/   8, alignment  0/ 0, N  128:	23.9296	21.7131	22.3501	20.5067	23.8641
Length   16/  16, alignment  0/ 0, N  128:	23.8983	21.8192	22.5096	21.4301	23.7826
Length   16/  16, alignment  7/ 2, N  128:	23.8976	21.8537	22.432	21.5067	23.7915
Length   16/   4, alignment  0/ 0, N  128:	23.8431	21.8571	22.4295	20.6043	23.8568
Length   16/   4, alignment  7/ 2, N  128:	23.9456	21.7934	22.4043	20.5003	23.7568
Length   32/  32, alignment  0/ 0, N  128:	24.4828	23.7156	24.682	22.9016	23.8578
Length   32/  32, alignment  6/ 4, N  128:	28.1564	24.9766	25.5993	25.2702	28.2777
Length   32/   8, alignment  0/ 0, N  128:	23.2097	22.0558	22.4824	21.7379	23.8521
Length   32/   8, alignment  6/ 4, N  128:	23.7657	22.4819	23.1871	22.4945	23.7532
Length   64/  64, alignment  0/ 0, N  128:	24.4175	24.2713	24.9109	24.6466	24.8282
Length   64/  64, alignment  5/ 6, N  128:	27.7371	28.3279	29.224	28.6432	28.2559
Length   64/  16, alignment  0/ 0, N  128:	27.8413	28.426	26.794	25.0003	27.6954
Length   64/  16, alignment  5/ 6, N  128:	27.6764	28.4313	28.9322	27.4189	27.6998
Length  128/ 128, alignment  0/ 0, N  128:	26.4069	26.4288	27.4286	27.9615	26.3538
Length  128/ 128, alignment  4/ 0, N  128:	26.5891	30.1642	30.8041	32.07	26.5933
Length  128/  32, alignment  0/ 0, N  128:	27.4712	26.5159	27.3239	26.972	27.4594
Length  128/  32, alignment  4/ 0, N  128:	27.6757	30.3257	31.1151	31.8726	27.7575
Length  256/ 256, alignment  0/ 0, N  128:	30.445	26.4143	27.2413	27.8944	30.4689
Length  256/ 256, alignment  3/ 2, N  128:	31.9081	30.8419	31.8724	32.9597	31.8366
Length  256/  64, alignment  0/ 0, N  128:	26.267	26.3424	27.0206	27.4971	26.267
Length  256/  64, alignment  3/ 2, N  128:	28.3982	31.141	31.5638	32.7564	28.3292
Length  512/ 512, alignment  0/ 0, N  128:	30.4857	27.8283	27.4673	33.9066	31.0805
Length  512/ 512, alignment  2/ 4, N  128:	32.3724	31.6238	32.4251	39.526	32.4785
Length  512/ 128, alignment  0/ 0, N  128:	26.9487	27.0149	28.8073	28.6087	27.4259
Length  512/ 128, alignment  2/ 4, N  128:	29.0171	31.5157	32.2085	33.5695	28.7961
Length 1024/1024, alignment  0/ 0, N  128:	35.4634	32.6713	33.5344	47.7664	36.9161
Length 1024/1024, alignment  1/ 6, N  128:	33.8176	35.9312	35.2068	51.2945	34.6566
Length 1024/ 256, alignment  0/ 0, N  128:	31.9657	27.681	28.4071	29.3049	32.4771
Length 1024/ 256, alignment  1/ 6, N  128:	33.7655	32.2108	33.0392	33.6988	33.5798
Length   16/   1, alignment  1/ 2, N  128:	24.9793	22.8984	23.5009	21.8546	25.5279
Length   16/   1, alignment  2/ 1, N  128:	25.8561	23.5055	24.0764	21.5803	24.9567
Length   16/  10, alignment  1/ 1, N  128:	24.983	22.8926	23.6464	21.5823	24.9454
Length   32/   1, alignment  2/ 4, N  128:	24.6948	22.9694	23.7263	23.1114	24.3209
Length   32/   1, alignment  4/ 2, N  128:	24.5187	22.916	23.6545	23.0117	24.346
Length   32/  10, alignment  2/ 2, N  128:	24.3121	23.0487	23.7258	23.1078	24.3151
Length   64/   1, alignment  3/ 6, N  128:	27.748	26.4588	26.812	25.3266	27.2106
Length   64/   1, alignment  6/ 3, N  128:	27.0215	26.427	27.1331	25.1737	27.0106
Length   64/  10, alignment  3/ 3, N  128:	27.0669	25.9157	27.1989	25.8651	27.6859
Length  128/   1, alignment  4/ 0, N  128:	28.6337	29.0818	30.3863	28.9574	27.7979
Length  128/   1, alignment  0/ 4, N  128:	27.7909	27.8456	28.2431	27.8509	28.1899
Length  128/  10, alignment  4/ 4, N  128:	28.7197	29.521	29.8545	30.9351	27.8524
Length  256/   1, alignment  5/ 2, N  128:	28.6905	29.4906	30.1473	31.7577	28.5564
Length  256/   1, alignment  2/ 5, N  128:	28.7696	30.6016	31.8411	31.0394	29.1233
Length  256/  10, alignment  5/ 5, N  128:	28.6527	29.7281	30.1936	31.7507	29.0593
Length  512/   1, alignment  6/ 4, N  128:	28.3574	30.0592	30.7119	31.6799	28.8011
Length  512/   1, alignment  4/ 6, N  128:	28.8292	76.1897	30.1007	30.5122	30.0975
Length  512/  10, alignment  6/ 6, N  128:	28.2914	29.4425	29.5632	31.0806	28.279
Length 1024/   1, alignment  7/ 6, N  128:	28.1092	26.0945	26.1828	27.861	27.6123
Length 1024/   1, alignment  6/ 7, N  128:	27.8136	28.9864	29.8542	30.8016	28.1776
Length 1024/  10, alignment  7/ 7, N  128:	28.0616	29.3379	30.1979	31.692	28.288
Length    2/   2, alignment  0/ 2, N  512:	23.8886	21.7759	22.672	20.5356	23.7344
Length    4/   4, alignment  0/ 0, N  512:	23.6866	21.8466	23.0867	20.9809	24.4104
Length    4/   4, alignment  4/ 0, N  512:	24.3887	22.2984	23.1506	20.9634	24.2334
Length    8/   8, alignment  0/ 0, N  512:	24.1601	21.713	22.3511	20.502	24.0966
Length    8/   8, alignment  0/ 0, N  512:	23.9083	21.7119	22.3494	20.5005	23.8019
Length   16/  16, alignment  0/ 0, N  512:	24.0891	21.4722	22.002	20.9542	23.2196
Length   16/  16, alignment  7/ 2, N  512:	23.3186	21.3686	21.959	21.0099	23.6854
Length   16/   4, alignment  0/ 0, N  512:	23.9558	21.8574	22.3957	20.6004	24.0074
Length   16/   4, alignment  7/ 2, N  512:	23.7935	21.7924	22.4262	20.5158	23.7529
Length   32/  32, alignment  0/ 0, N  512:	24.4114	23.8871	24.799	23.5455	24.6039
Length   32/  32, alignment  6/ 4, N  512:	28.8926	25.5428	26.22	25.8906	28.869
Length   32/   8, alignment  0/ 0, N  512:	23.8319	22.478	22.9912	22.134	23.7616
Length   32/   8, alignment  6/ 4, N  512:	23.7715	22.446	23.187	23.0394	24.3036
Length   64/  64, alignment  0/ 0, N  512:	24.456	24.2719	24.9336	24.7407	24.558
Length   64/  64, alignment  5/ 6, N  512:	27.696	28.2913	29.1839	27.9505	27.6999
Length   64/  16, alignment  0/ 0, N  512:	27.1439	27.7952	26.7452	24.5039	26.8291
Length   64/  16, alignment  5/ 6, N  512:	27.0837	27.8634	28.2826	26.7475	26.8575
Length  128/ 128, alignment  0/ 0, N  512:	26.2338	25.5844	26.2604	28.2642	27.3517
Length  128/ 128, alignment  4/ 0, N  512:	26.3156	28.0727	29.2331	32.0647	26.8901
Length  128/  32, alignment  0/ 0, N  512:	28.1862	26.334	26.9919	28.8614	28.1014
Length  128/  32, alignment  4/ 0, N  512:	28.2308	31.5449	31.8583	32.2422	28.2433
Length  256/ 256, alignment  0/ 0, N  512:	35.2158	30.0681	30.9015	33.5449	35.9529
Length  256/ 256, alignment  3/ 2, N  512:	40.0846	36.1046	35.858	38.1957	39.5506
Length  256/  64, alignment  0/ 0, N  512:	32.8534	30.9792	31.4914	32.6964	32.8008
Length  256/  64, alignment  3/ 2, N  512:	36.404	35.1914	35.8233	37.0342	36.0348
Length  512/ 512, alignment  0/ 0, N  512:	42.0578	33.4724	34.7235	48.5875	42.0504
Length  512/ 512, alignment  2/ 4, N  512:	51.7278	43.6469	44.6877	54.1356	53.92
Length  512/ 128, alignment  0/ 0, N  512:	40.1565	33.0604	33.7672	39.3399	40.464
Length  512/ 128, alignment  2/ 4, N  512:	47.0498	45.0991	45.6225	49.3509	47.0437
Length 1024/1024, alignment  0/ 0, N  512:	49.4035	41.0481	43.0804	61.343	46.7218
Length 1024/1024, alignment  1/ 6, N  512:	52.194	47.6832	47.7109	64.8699	52.1023
Length 1024/ 256, alignment  0/ 0, N  512:	49.4919	33.8752	34.8718	42.5801	49.0053
Length 1024/ 256, alignment  1/ 6, N  512:	60.05	44.5688	45.2635	49.0934	59.822
Length   16/   1, alignment  1/ 2, N  512:	25.6132	23.4543	24.1977	22.1825	25.7015
Length   16/   1, alignment  2/ 1, N  512:	25.6557	23.5051	24.1976	22.1044	25.5534
Length   16/  10, alignment  1/ 1, N  512:	25.6105	23.456	23.8855	21.5842	25.2002
Length   32/   1, alignment  2/ 4, N  512:	24.9066	23.5537	24.3638	23.6475	24.829
Length   32/   1, alignment  4/ 2, N  512:	24.2776	22.9131	23.5834	23.0612	24.2697
Length   32/  10, alignment  2/ 2, N  512:	24.2967	22.9701	23.7243	23.0764	24.2693
Length   64/   1, alignment  3/ 6, N  512:	27.6226	26.6072	27.5737	25.823	27.599
Length   64/   1, alignment  6/ 3, N  512:	27.4431	27.1053	27.1125	25.0944	26.9016
Length   64/  10, alignment  3/ 3, N  512:	27.1096	25.9278	26.943	25.0858	27.6803
Length  128/   1, alignment  4/ 0, N  512:	28.1289	30.2033	31.1204	31.6368	28.5466
Length  128/   1, alignment  0/ 4, N  512:	28.469	28.2061	29.138	31.5306	28.5043
Length  128/  10, alignment  4/ 4, N  512:	28.6625	30.2856	30.8687	31.4097	28.4719
Length  256/   1, alignment  5/ 2, N  512:	34.6827	31.9504	32.5675	33.4599	35.0683
Length  256/   1, alignment  2/ 5, N  512:	34.5753	34.7261	35.3443	35.7216	34.7921
Length  256/  10, alignment  5/ 5, N  512:	34.9513	34.6945	35.4322	36.1527	35.008
Length  512/   1, alignment  6/ 4, N  512:	43.856	42.2637	42.7842	47.0844	45.1595
Length  512/   1, alignment  4/ 6, N  512:	45.6207	42.0314	42.3089	46.8123	45.7559
Length  512/  10, alignment  6/ 6, N  512:	45.6532	42.6312	43.2818	47.1145	45.8731
Length 1024/   1, alignment  7/ 6, N  512:	42.2616	34.1823	34.658	40.5364	41.8703
Length 1024/   1, alignment  6/ 7, N  512:	45.5064	42.3903	43.1048	46.7709	45.8226
Length 1024/  10, alignment  7/ 7, N  512:	45.634	42.3838	43.1274	46.7122	45.5786
Length    2/   2, alignment  0/ 2, N 2048:	24.7528	22.7475	23.7489	21.4737	24.9468
Length    4/   4, alignment  0/ 0, N 2048:	25.1348	22.8873	23.6067	21.4682	24.8475
Length    4/   4, alignment  4/ 0, N 2048:	25.2449	22.8285	23.416	21.5035	24.8889
Length    8/   8, alignment  0/ 0, N 2048:	25.1176	22.7453	23.4178	21.4066	24.7716
Length    8/   8, alignment  0/ 0, N 2048:	24.5281	22.2181	22.869	20.9901	24.3047
Length   16/  16, alignment  0/ 0, N 2048:	24.6089	22.0623	22.4562	21.4175	23.9857
Length   16/  16, alignment  7/ 2, N 2048:	23.8629	21.8515	22.356	21.4878	23.9248
Length   16/   4, alignment  0/ 0, N 2048:	23.9055	21.8547	22.4297	20.6013	23.8448
Length   16/   4, alignment  7/ 2, N 2048:	23.9203	21.7916	22.404	20.4921	24.6319
Length   32/  32, alignment  0/ 0, N 2048:	24.9716	24.2949	25.3906	23.8161	24.3947
Length   32/  32, alignment  6/ 4, N 2048:	28.8947	25.5443	26.2245	25.8366	29.3149
Length   32/   8, alignment  0/ 0, N 2048:	23.7549	22.5418	23.2018	22.175	23.7535
Length   32/   8, alignment  6/ 4, N 2048:	23.7964	22.4492	23.2569	22.6266	23.7318
Length   64/  64, alignment  0/ 0, N 2048:	24.4948	24.2718	24.9429	24.9868	24.4075
Length   64/  64, alignment  5/ 6, N 2048:	27.7173	28.397	29.0321	28.0857	27.5536
Length   64/  16, alignment  0/ 0, N 2048:	27.1733	27.6117	26.6992	24.4837	26.8223
Length   64/  16, alignment  5/ 6, N 2048:	27.5129	27.7933	28.2791	26.7373	27.8104
Length  128/ 128, alignment  0/ 0, N 2048:	26.86	26.1869	26.8587	28.3953	26.2929
Length  128/ 128, alignment  4/ 0, N 2048:	26.3933	27.8204	28.7998	31.2666	26.7442
Length  128/  32, alignment  0/ 0, N 2048:	28.183	26.3478	26.9895	29.2664	28.1332
