                       	generic_strcpy	__strcpy_avx2	__strcpy_evex	__strcpy_sse2_unaligned	__strcpy_sse2
Length  512, alignments in bytes  4/ 6:	34.7675	29.9095	28.8639	29.7863	173.087
Length  512, alignments in bytes  6/ 6:	32.9408	21.2776	23.7235	29.7177	116.428
Length  512, alignments in bytes  6/ 6:	32.9365	21.2723	23.6907	29.7437	114.194
Length 1024, alignments in bytes  7/ 6:	51.916	42.2814	39.4323	50.1692	247.117
Length 1024, alignments in bytes  6/ 7:	73.568	56.4751	53.6205	97.3687	320.985
Length 1024, alignments in bytes  7/ 7:	60.2712	29.1881	30.4652	50.1412	244.242
Length 1024, alignments in bytes  7/ 7:	62.1195	29.2305	30.4325	50.1379	261.362
Length   16, alignments in bytes  0/ 4:	15.9331	9.27673	9.02405	6.09229	9.81787
Length   16, alignments in bytes  4/ 0:	11.0996	9.24109	9.05249	6.16724	16.3285
Length   16, alignments in bytes  4/ 4:	10.9572	9.20569	9.06885	5.77661	15.9279
Length   16, alignments in bytes  2/ 2:	14.7152	9.23926	9.04919	5.77417	15.9541
Length   16, alignments in bytes  2/ 6:	10.8466	9.20117	9.06763	6.0863	19.8473
Length   16, alignments in bytes  6/ 2:	10.877	9.18616	9.07446	6.15613	16.1981
Length   16, alignments in bytes  1/ 7:	10.9229	9.30664	9.06018	6.09192	20.0646
Length   16, alignments in bytes  7/ 1:	11.0466	9.19958	9.05127	6.16602	14.465
Length   16, alignments in bytes  3/ 4:	10.9058	9.20447	9.05042	6.09692	16.3724
Length   16, alignments in bytes  4/ 3:	12.5103	9.81335	9.05249	6.14746	15.4469
Length   16, alignments in bytes  5/ 7:	10.9852	9.19324	9.04248	6.10071	15.8408
Length   16, alignments in bytes  7/ 5:	11.0344	9.24377	9.04907	6.1554	14.7135
Length   20, alignments in bytes  0/ 4:	10.9698	9.62402	9.01147	8.37024	12.0619
Length   20, alignments in bytes  4/ 0:	10.8159	9.20435	9.06592	6.69299	14.8175
Length   20, alignments in bytes  4/ 4:	10.9077	9.19226	9.03345	7.63086	14.0533
Length   20, alignments in bytes  2/ 2:	10.9072	9.19531	9.06091	7.63269	19.1118
Length   20, alignments in bytes  2/ 6:	11.1361	9.21533	9.06238	8.35229	21.616
Length   20, alignments in bytes  6/ 2:	11.0166	11.2035	9.14062	6.66846	14.2532
Length   20, alignments in bytes  1/ 7:	10.9053	9.25537	9.03174	8.35413	21.9509
Length   20, alignments in bytes  7/ 1:	11.9961	10.0864	9.04333	7.81384	13.9652
Length   20, alignments in bytes  3/ 4:	12.1558	9.18787	9.03906	8.84619	19.4711
Length   20, alignments in bytes  4/ 3:	10.9094	9.18665	9.0658	8.03333	14.682
Length   20, alignments in bytes  5/ 7:	10.8145	9.19482	9.07727	8.84131	15.7325
Length   20, alignments in bytes  7/ 5:	11.1543	9.18909	9.05066	8.02942	13.5459
Length   24, alignments in bytes  0/ 4:	10.8126	9.26233	9.01245	8.83984	11.6425
Length   24, alignments in bytes  4/ 0:	11.0907	9.29932	9.04346	8.02551	17.5292
Length   24, alignments in bytes  4/ 4:	10.8589	9.20667	9.04431	7.64648	16.4991
Length   24, alignments in bytes  2/ 2:	11.105	9.19995	9.06958	7.62695	16.7058
Length   24, alignments in bytes  2/ 6:	11.2487	9.18982	9.05493	8.84497	20.7859
Length   24, alignments in bytes  6/ 2:	10.8302	9.21289	9.052	8.03308	17.2976
Length   24, alignments in bytes  1/ 7:	10.8304	9.26929	9.04675	8.84753	21.4385
Length   24, alignments in bytes  7/ 1:	11.0674	9.19678	9.06409	8.03687	15.6798
Length   24, alignments in bytes  3/ 4:	10.8755	9.21094	9.06262	8.84509	18.1851
Length   24, alignments in bytes  4/ 3:	11.3582	9.20593	9.05286	8.02759	17.2968
Length   24, alignments in bytes  5/ 7:	10.873	9.19702	9.06665	8.84497	17.3849
Length   24, alignments in bytes  7/ 5:	10.9518	9.24133	9.04248	8.01904	15.9514
Length   28, alignments in bytes  0/ 4:	10.9802	8.86365	8.83582	9.30127	13.6472
Length   28, alignments in bytes  4/ 0:	10.8555	8.87451	9.00891	8.79907	16.2881
Length   28, alignments in bytes  4/ 4:	10.8605	9.20129	9.05798	8.29993	15.3268
Length   28, alignments in bytes  2/ 2:	10.8751	9.25391	9.03894	8.30408	19.9041
Length   28, alignments in bytes  2/ 6:	10.8446	8.90173	8.95215	9.27417	23.233
Length   28, alignments in bytes  6/ 2:	11.0453	11.248	8.96631	38.0706	15.595
Length   28, alignments in bytes  1/ 7:	10.8932	8.91418	8.95093	9.26807	23.9794
Length   28, alignments in bytes  7/ 1:	10.9563	8.87891	8.95923	9.41235	15.0704
Length   28, alignments in bytes  3/ 4:	10.8909	9.24084	9.05176	9.37097	20.7788
Length   28, alignments in bytes  4/ 3:	10.8143	9.20874	9.04907	10.88	16.1479
Length   28, alignments in bytes  5/ 7:	10.8607	9.19312	9.05811	9.34619	17.333
Length   28, alignments in bytes  7/ 5:	10.9963	9.29236	9.06628	8.67456	15.2371
Length   32, alignments in bytes  0/ 4:	11.528	7.38733	7.94946	8.68591	13.3989
Length   32, alignments in bytes  4/ 0:	11.2002	6.5686	7.21423	10.4976	18.1785
Length   32, alignments in bytes  4/ 4:	11.5117	6.90662	7.93689	10.2761	17.0759
Length   32, alignments in bytes  2/ 2:	11.5625	6.91113	7.92822	10.2562	17.417
Length   32, alignments in bytes  2/ 6:	11.4994	8.60303	8.79993	10.7422	22.7961
Length   32, alignments in bytes  6/ 2:	11.4639	7.21753	7.21008	10.7539	18.1218
Length   32, alignments in bytes  1/ 7:	11.4771	8.61658	8.79919	9.61511	23.1791
Length   32, alignments in bytes  7/ 1:	11.5693	6.5105	7.93848	9.61389	16.7238
Length   32, alignments in bytes  3/ 4:	11.4404	8.60217	8.797	10.7933	20.184
Length   32, alignments in bytes  4/ 3:	11.4934	6.50195	7.9353	12.1639	17.3358
Length   32, alignments in bytes  5/ 7:	11.5092	8.61292	8.78906	11.7671	18.5898
Length   32, alignments in bytes  7/ 5:	11.5072	6.51721	8.65295	9.59778	16.9148
Length   36, alignments in bytes  0/ 4:	11.662	9.698	9.5448	11.0734	14.9091
Length   36, alignments in bytes  4/ 0:	11.2841	8.27844	8.14355	10.9788	17.4092
Length   36, alignments in bytes  4/ 4:	11.4454	10.1495	10.8068	10.2832	16.2294
Length   36, alignments in bytes  2/ 2:	11.4434	10.0941	10.8188	11.2357	22.905
Length   36, alignments in bytes  2/ 6:	12.4275	13.5216	12.7521	11.1859	25.3898
Length   36, alignments in bytes  6/ 2:	11.4193	8.25012	8.15808	11.0989	16.429
Length   36, alignments in bytes  1/ 7:	11.4368	11.7675	11.4647	10.858	25.7789
Length   36, alignments in bytes  7/ 1:	11.4884	6.89905	7.22266	11.1097	16.1267
Length   36, alignments in bytes  3/ 4:	11.506	12.2714	12.663	10.7919	22.8721
Length   36, alignments in bytes  4/ 3:	11.5231	11.5895	10.8077	11.0419	17.246
Length   36, alignments in bytes  5/ 7:	11.4448	13.1246	13.6716	11.7351	19.152
Length   36, alignments in bytes  7/ 5:	11.4296	10.7808	10.8213	12.0659	16.4352
Length   40, alignments in bytes  0/ 4:	11.4587	10.459	10.3085	11.4587	14.9502
Length   40, alignments in bytes  4/ 0:	11.0765	11.1519	11.2258	11.6633	18.798
Length   40, alignments in bytes  4/ 4:	11.4456	11.0649	11.4203	11.2411	17.8572
Length   40, alignments in bytes  2/ 2:	11.4481	11.0862	11.3875	11.2488	18.8302
Length   40, alignments in bytes  2/ 6:	11.4814	13.219	12.8231	11.1638	24.8396
Length   40, alignments in bytes  6/ 2:	11.506	11.1567	11.1921	12.0649	18.7867
Length   40, alignments in bytes  1/ 7:	11.4496	13.2159	12.8125	11.0909	25.1082
Length   40, alignments in bytes  7/ 1:	11.399	11.4253	30.1162	9.62756	18.0062
Length   40, alignments in bytes  3/ 4:	11.4399	12.542	12.4529	12.011	22.3713
Length   40, alignments in bytes  4/ 3:	11.5597	11.3087	11.4084	11.507	22.3583
Length   40, alignments in bytes  5/ 7:	11.4025	13.2118	12.8252	12.0132	22.4838
Length   40, alignments in bytes  7/ 5:	11.4501	11.3773	11.2302	9.61035	18.9989
Length   44, alignments in bytes  0/ 4:	11.4305	9.57422	9.45593	11.4998	16.2893
Length   44, alignments in bytes  4/ 0:	11.1577	10.1512	10.1332	9.04407	18.0509
Length   44, alignments in bytes  4/ 4:	11.4449	11.1567	11.3198	9.229	16.8772
Length   44, alignments in bytes  2/ 2:	11.4763	11.0587	11.41	11.244	22.7273
Length   44, alignments in bytes  2/ 6:	11.3721	11.4165	12.4543	11.4746	27.6461
Length   44, alignments in bytes  6/ 2:	11.4015	10.1476	10.1567	10.7369	17.4998
Length   44, alignments in bytes  1/ 7:	11.498	13.2167	12.9847	11.531	27.8805
Length   44, alignments in bytes  7/ 1:	11.4537	10.0901	10.1418	9.5553	17.0836
Length   44, alignments in bytes  3/ 4:	11.4773	10.8152	12.4536	10.7877	25.1187
Length   44, alignments in bytes  4/ 3:	11.4788	11.2076	11.3323	9.12817	17.9047
Length   44, alignments in bytes  5/ 7:	11.4395	12.5449	12.4536	10.4933	21.0117
Length   44, alignments in bytes  7/ 5:	11.3706	11.2555	11.3762	10.4673	17.3726
Length   48, alignments in bytes  0/ 4:	11.5065	10.5107	10.4559	9.27856	16.5588
Length   48, alignments in bytes  4/ 0:	11.1537	11.296	11.3215	10.4619	19.6478
Length   48, alignments in bytes  4/ 4:	11.4268	11.4746	11.4622	10.5317	19.0902
Length   48, alignments in bytes  2/ 2:	11.4496	11.3068	11.5292	10.6599	22.4144
Length   48, alignments in bytes  2/ 6:	11.5245	13.3025	12.7988	11.4241	26.8151
Length   48, alignments in bytes  6/ 2:	11.4147	11.2897	11.3914	10.8035	19.2124
Length   48, alignments in bytes  1/ 7:	11.9275	13.2966	12.7961	10.2257	27.1144
Length   48, alignments in bytes  7/ 1:	11.4727	11.3234	11.3191	10.4698	20.6117
Length   48, alignments in bytes  3/ 4:	11.5532	10.8154	12.4469	10.6139	24.2249
Length   48, alignments in bytes  4/ 3:	11.4067	11.0948	11.4631	11.4722	18.9819
Length   48, alignments in bytes  5/ 7:	11.3513	13.2906	12.7961	12.8734	22.9329
Length   48, alignments in bytes  7/ 5:	11.3976	11.4711	11.3287	10.4595	18.3879
Length   52, alignments in bytes  0/ 4:	11.4191	9.698	9.54639	11.3944	17.832
Length   52, alignments in bytes  4/ 0:	11.0236	11.1086	11.7043	11.2073	20.0975
Length   52, alignments in bytes  4/ 4:	13.0107	11.2733	11.4857	10.533	18.0715
Length   52, alignments in bytes  2/ 2:	11.4325	11.387	11.4894	12.9028	25.0767
Length   52, alignments in bytes  2/ 6:	11.41	12.6145	12.4115	12.4937	29.292
Length   52, alignments in bytes  6/ 2:	11.4077	11.0608	11.4799	12.0596	36.9517
Length   52, alignments in bytes  1/ 7:	11.4535	13.281	12.8197	12.235	29.7068
Length   52, alignments in bytes  7/ 1:	11.4911	11.2887	11.3339	12.0659	17.9191
Length   52, alignments in bytes  3/ 4:	11.3934	12.6083	12.4402	10.5854	29.6278
Length   52, alignments in bytes  4/ 3:	11.4319	11.2874	11.4657	11.4709	18.5144
Length   52, alignments in bytes  5/ 7:	11.4236	12.6145	12.3848	12.8412	22.9652
Length   52, alignments in bytes  7/ 5:	11.4869	11.0496	11.4816	12.2584	18.0549
Length   56, alignments in bytes  0/ 4:	11.5077	9.80444	9.59167	11.6035	18.2921
Length   56, alignments in bytes  4/ 0:	11.1141	11.0654	11.473	12.9608	20.6588
Length   56, alignments in bytes  4/ 4:	11.4432	11.2911	11.4585	12.9127	21.6218
Length   56, alignments in bytes  2/ 2:	12.9229	13.6719	11.4771	12.5377	22.0315
Length   56, alignments in bytes  2/ 6:	11.5415	12.6072	12.442	12.9357	29.0142
Length   56, alignments in bytes  6/ 2:	11.3239	11.5038	11.4932	12.2565	19.6726
Length   56, alignments in bytes  1/ 7:	11.3741	10.8134	12.4298	12.215	29.1512
Length   56, alignments in bytes  7/ 1:	11.5264	11.0544	11.524	10.4862	19.8097
Length   56, alignments in bytes  3/ 4:	11.3256	12.6144	12.4457	12.9677	26.3824
Length   56, alignments in bytes  4/ 3:	11.4303	11.0684	11.4855	12.2533	20.0621
Length   56, alignments in bytes  5/ 7:	11.437	12.6102	12.4541	12.9869	25.1722
Length   56, alignments in bytes  7/ 5:	11.4159	11.0724	11.48	10.4795	19.2748
Length   60, alignments in bytes  0/ 4:	11.3573	9.69629	9.56213	12.9741	19.6862
Length   60, alignments in bytes  4/ 0:	11.8223	10.8434	11.3552	10.019	20.1377
Length   60, alignments in bytes  4/ 4:	12.4135	11.7695	12.7249	9.67896	19.6361
Length   60, alignments in bytes  2/ 2:	11.4575	11.2659	11.4917	12.931	24.6814
Length   60, alignments in bytes  2/ 6:	11.2458	12.6125	12.463	12.9734	31.2684
Length   60, alignments in bytes  6/ 2:	11.8243	10.835	11.1792	12.8763	18.9237
Length   60, alignments in bytes  1/ 7:	11.3489	12.6136	12.4655	12.9729	31.8999
Length   60, alignments in bytes  7/ 1:	11.7694	10.8345	11.2872	11.0599	18.6537
Length   60, alignments in bytes  3/ 4:	11.578	12.6145	12.4739	10.608	29.1686
Length   60, alignments in bytes  4/ 3:	14.2163	11.6334	12.6432	10.1414	22.1216
Length   60, alignments in bytes  5/ 7:	12.4419	12.2549	13.6805	11.3295	24.9908
Length   60, alignments in bytes  7/ 5:	12.4181	11.749	12.7196	11.1099	18.5906
Length   64, alignments in bytes  0/ 4:	15.1945	9.75647	9.59058	10.0951	20.3384
Length   64, alignments in bytes  4/ 0:	14.7125	10.8018	10.8022	10.9332	22.2621
Length   64, alignments in bytes  4/ 4:	15.0858	13.2949	14.4288	30.6184	22.0808
Length   64, alignments in bytes  2/ 2:	15.0902	10.6331	10.6508	11.8807	23.6063
Length   64, alignments in bytes  2/ 6:	15.3611	11.1986	11.3226	12.7097	31.0399
Length   64, alignments in bytes  6/ 2:	15.7905	10.7882	12.9014	12.6182	21.4144
Length   64, alignments in bytes  1/ 7:	15.4086	10.5325	10.0917	10.979	31.3959
Length   64, alignments in bytes  7/ 1:	15.7585	10.8048	10.9513	11.0956	20.3788
Length   64, alignments in bytes  3/ 4:	15.4052	10.9911	10.9381	11.5551	28.7562
Length   64, alignments in bytes  4/ 3:	15.8062	13.1862	13.4006	12.9565	21.2687
Length   64, alignments in bytes  5/ 7:	15.3717	14.5641	15.1583	13.0944	27.092
Length   64, alignments in bytes  7/ 5:	15.7648	12.287	12.309	11.0878	20.0706
Length   68, alignments in bytes  0/ 4:	15.3146	12.6454	12.9045	12.4065	22.0657
Length   68, alignments in bytes  4/ 0:	14.516	13.1234	13.116	12.6976	21.6553
Length   68, alignments in bytes  4/ 4:	15.0729	12.839	13.6781	11.7513	21.4038
Length   68, alignments in bytes  2/ 2:	15.0739	14.3339	12.8679	12.9828	26.6292
Length   68, alignments in bytes  2/ 6:	15.4117	14.4004	14.4644	12.4978	33.3105
Length   68, alignments in bytes  6/ 2:	15.6613	13.1119	13.3202	12.9695	20.4058
Length   68, alignments in bytes  1/ 7:	15.3744	13.4335	13.5052	12.6041	34.0728
Length   68, alignments in bytes  7/ 1:	15.8544	12.766	12.8387	12.9761	19.8102
Length   68, alignments in bytes  3/ 4:	15.416	14.1207	14.4395	11.5917	31.4323
Length   68, alignments in bytes  4/ 3:	15.7386	12.8015	13.569	12.9628	21.5518
Length   68, alignments in bytes  5/ 7:	15.3861	14.7687	15.1261	13.082	27.1294
Length   68, alignments in bytes  7/ 5:	15.7009	13.1246	13.6278	13.3301	19.7825
Length   72, alignments in bytes  0/ 4:	15.4442	12.3253	12.6295	12.4554	22.2645
Length   72, alignments in bytes  4/ 0:	14.7362	12.5194	12.7239	13.3362	23.8378
Length   72, alignments in bytes  4/ 4:	15.0044	12.7015	12.3422	12.9781	23.7509
Length   72, alignments in bytes  2/ 2:	15.1	12.708	12.3895	12.9739	28.156
Length   72, alignments in bytes  2/ 6:	15.4175	14.104	14.1448	12.9327	33.1345
Length   72, alignments in bytes  6/ 2:	15.6561	12.4791	12.7083	13.3315	22.6899
Length   72, alignments in bytes  1/ 7:	15.4088	14.0115	14.0972	13.2521	33.6532
Length   72, alignments in bytes  7/ 1:	15.7192	13.2098	13.0852	12.7244	40.2538
Length   72, alignments in bytes  3/ 4:	15.4052	13.0148	13.9211	13.3036	30.8773
Length   72, alignments in bytes  4/ 3:	15.8787	12.8169	12.7545	13.3359	26.6807
Length   72, alignments in bytes  5/ 7:	15.4481	15.7888	13.8892	13.1649	29.0548
Length   72, alignments in bytes  7/ 5:	15.7305	12.4592	12.7261	11.1404	21.4318
Length   76, alignments in bytes  0/ 4:	15.2943	12.2417	11.761	12.7909	24.1554
Length   76, alignments in bytes  4/ 0:	14.5981	13.139	13.7371	10.834	25.5869
Length   76, alignments in bytes  4/ 4:	15.1073	12.8409	13.9535	10.7239	23.837
Length   76, alignments in bytes  2/ 2:	15.0598	12.6266	12.4698	12.9741	27.5983
Length   76, alignments in bytes  2/ 6:	15.4128	12.9919	13.6007	12.7299	35.5474
Length   76, alignments in bytes  6/ 2:	15.7467	13.1132	13.3873	13.115	21.5806
Length   76, alignments in bytes  1/ 7:	15.4371	13.0011	13.5989	12.7719	35.9757
Length   76, alignments in bytes  7/ 1:	15.6833	13.1182	13.3979	11.5538	21.057
Length   76, alignments in bytes  3/ 4:	15.3778	12.9932	13.9103	11.5352	33.5916
Length   76, alignments in bytes  4/ 3:	15.7795	12.8561	13.9446	10.944	23.048
Length   76, alignments in bytes  5/ 7:	15.4465	14.7723	15.1079	12.5858	29.2229
Length   76, alignments in bytes  7/ 5:	15.7103	12.8788	13.9479	12.038	22.448
Length   80, alignments in bytes  0/ 4:	15.3893	12.262	12.5001	11.1149	24.2679
Length   80, alignments in bytes  4/ 0:	14.686	12.8444	13.9956	11.8916	25.4878
Length   80, alignments in bytes  4/ 4:	14.9857	12.8209	12.3652	12.1034	25.3038
Length   80, alignments in bytes  2/ 2:	14.9858	12.9031	12.4062	12.583	26.864
Length   80, alignments in bytes  2/ 6:	15.397	14.0251	14.1219	13.351	35.4039
Length   80, alignments in bytes  6/ 2:	15.689	12.835	13.991	12.8342	24.1086
Length   80, alignments in bytes  1/ 7:	15.4045	14.0254	14.0986	12.3337	35.6443
Length   80, alignments in bytes  7/ 1:	15.8594	12.8632	13.8782	12.0317	22.7583
Length   80, alignments in bytes  3/ 4:	15.4568	13.0637	13.937	11.9198	33.1342
Length   80, alignments in bytes  4/ 3:	15.6952	12.9685	12.6329	13.1379	24.6086
Length   80, alignments in bytes  5/ 7:	15.3972	13.2001	13.9397	13.5533	31.0863
Length   80, alignments in bytes  7/ 5:	15.7197	12.8392	13.9259	12.0266	22.6317
Length   84, alignments in bytes  0/ 4:	32.2509	12.2305	11.7037	12.9753	26.3536
