                       	generic_strcpy	__strcpy_avx2	__strcpy_evex	__strcpy_sse2_unaligned	__strcpy_sse2
Length   64, alignments in bytes  3/ 6:	25.2837	9.42798	9.9845	10.6298	28.9391
Length   64, alignments in bytes  6/ 3:	24.5823	22.2952	22.9739	12.0924	19.4325
Length   64, alignments in bytes  3/ 3:	24.5989	8.43542	9.49707	9.76318	21.6692
Length   64, alignments in bytes  3/ 3:	24.6005	8.3999	9.55115	9.703	21.6729
Length  128, alignments in bytes  4/ 0:	22.2382	16.369	18.1158	15.3083	31.8611
Length  128, alignments in bytes  0/ 4:	26.335	10.7822	13.3385	14.0952	36.7042
Length  128, alignments in bytes  4/ 4:	27.0433	20.5305	22.1298	14.9465	32.6278
Length  128, alignments in bytes  4/ 4:	26.3635	20.5481	22.2537	15.0328	32.6697
Length  256, alignments in bytes  5/ 2:	29.436	21.7858	25.259	19.9904	55.7292
Length  256, alignments in bytes  2/ 5:	27.0636	16.8557	21.0236	19.9196	94.3984
Length  256, alignments in bytes  5/ 5:	32.6349	22.5381	22.7964	21.6184	68.8944
Length  256, alignments in bytes  5/ 5:	414.604	24.8247	24.1838	18.2831	56.4482
Length  512, alignments in bytes  6/ 4:	37.0342	24.0454	25.8235	28.6881	104.702
Length  512, alignments in bytes  4/ 6:	37.8258	27.5944	29.1981	27.9883	150.008
Length  512, alignments in bytes  6/ 6:	35.0388	21.7472	24.6975	26.9689	106.284
Length  512, alignments in bytes  6/ 6:	37.9902	21.4774	24.5382	26.9359	109.057
Length 1024, alignments in bytes  7/ 6:	47.6625	38.3558	34.7319	63.7035	223.272
Length 1024, alignments in bytes  6/ 7:	58.7386	38.6011	34.728	46.0458	304.832
Length 1024, alignments in bytes  7/ 7:	57.8954	26.4885	27.7844	72.178	228.718
Length 1024, alignments in bytes  7/ 7:	59.8318	26.4398	27.7507	45.4723	221.528
Length   16, alignments in bytes  0/ 4:	21.0358	19.6837	20.3367	6.29749	9.61536
Length   16, alignments in bytes  4/ 0:	21.0312	19.6748	21.1779	7.07056	16.3054
Length   16, alignments in bytes  4/ 4:	22.34	19.6802	20.3171	5.2522	14.991
Length   16, alignments in bytes  2/ 2:	21.0228	19.6743	20.3248	5.26306	14.6323
Length   16, alignments in bytes  2/ 6:	21.024	19.6721	20.311	6.6593	18.6354
Length   16, alignments in bytes  6/ 2:	21.0221	19.6735	20.309	6.31213	15.8868
Length   16, alignments in bytes  1/ 7:	22.6383	20.4238	21.0389	7.1145	20.7568
Length   16, alignments in bytes  7/ 1:	22.0531	20.6312	21.6714	6.33386	14.464
Length   16, alignments in bytes  3/ 4:	21.0259	19.6731	20.3115	6.26892	15.17
Length   16, alignments in bytes  4/ 3:	21.0266	19.671	20.3203	6.33337	14.6359
Length   16, alignments in bytes  5/ 7:	21.0255	19.6702	20.3164	6.13086	14.7719
Length   16, alignments in bytes  7/ 5:	22.5049	20.6316	21.635	6.30176	14.7754
Length   20, alignments in bytes  0/ 4:	21.0372	19.6724	20.3167	7.99329	12.5262
Length   20, alignments in bytes  4/ 0:	21.0297	19.6703	20.3151	6.3269	13.9541
Length   20, alignments in bytes  4/ 4:	21.0219	19.675	20.3138	7.375	13.2471
Length   20, alignments in bytes  2/ 2:	21.0254	19.6765	20.3213	7.04578	19.6256
Length   20, alignments in bytes  2/ 6:	21.0209	19.67	20.3177	7.94421	21.1945
Length   20, alignments in bytes  6/ 2:	21.0238	19.677	20.3135	6.29797	13.724
Length   20, alignments in bytes  1/ 7:	21.0276	19.6743	20.3251	7.89307	22.0585
Length   20, alignments in bytes  7/ 1:	21.0291	19.67	20.3167	7.29553	13.5685
Length   20, alignments in bytes  3/ 4:	21.0249	19.6709	20.3131	8.39502	17.7279
Length   20, alignments in bytes  4/ 3:	21.0237	19.6724	20.3108	7.35315	13.8539
Length   20, alignments in bytes  5/ 7:	21.0264	19.6725	20.3215	8.06311	15.0188
Length   20, alignments in bytes  7/ 5:	21.0251	19.6738	20.3188	7.3396	13.2516
Length   24, alignments in bytes  0/ 4:	21.0197	19.6698	20.3148	8.34009	11.6254
Length   24, alignments in bytes  4/ 0:	21.0344	19.6731	20.3147	8.30066	20.1234
Length   24, alignments in bytes  4/ 4:	22.9515	21.5901	22.2113	16.3016	19.4119
Length   24, alignments in bytes  2/ 2:	24.9304	22.3029	23.6812	8.84424	21.2048
Length   24, alignments in bytes  2/ 6:	24.4446	21.0636	20.323	8.40393	20.3273
Length   24, alignments in bytes  6/ 2:	21.0227	19.6792	20.3102	7.33911	17.084
Length   24, alignments in bytes  1/ 7:	21.0161	19.6737	20.3248	8.29553	20.7742
Length   24, alignments in bytes  7/ 1:	21.0165	19.6733	20.3135	7.33484	16.0405
Length   24, alignments in bytes  3/ 4:	21.0175	19.6775	20.3164	8.35889	16.9745
Length   24, alignments in bytes  4/ 3:	21.0211	19.6721	20.3147	7.34668	15.2347
Length   24, alignments in bytes  5/ 7:	21.0165	19.913	20.3169	8.08057	16.2614
Length   24, alignments in bytes  7/ 5:	21.0214	20.2761	20.3214	7.34546	15.7831
Length   28, alignments in bytes  0/ 4:	21.0867	19.6619	20.3043	8.45898	13.9768
Length   28, alignments in bytes  4/ 0:	21.0209	19.6735	20.3196	8.01831	15.2329
Length   28, alignments in bytes  4/ 4:	21.0161	19.6741	20.3134	7.58191	14.1801
Length   28, alignments in bytes  2/ 2:	21.0171	19.6721	20.3115	7.56409	20.283
Length   28, alignments in bytes  2/ 6:	21.0149	19.6522	20.2971	8.43457	22.9291
Length   28, alignments in bytes  6/ 2:	21.0177	19.6785	20.3251	8.02026	20.3749
Length   28, alignments in bytes  1/ 7:	22.1058	20.7644	20.3131	9.5614	26.6735
Length   28, alignments in bytes  7/ 1:	21.0245	19.681	20.3196	8.57642	15.8459
Length   28, alignments in bytes  3/ 4:	21.017	19.6478	20.2916	8.51733	19.6193
Length   28, alignments in bytes  4/ 3:	21.0198	19.678	20.3268	7.93713	14.9996
Length   28, alignments in bytes  5/ 7:	21.0226	19.6764	20.3137	8.50488	16.4205
Length   28, alignments in bytes  7/ 5:	21.0315	19.6772	20.3234	7.9447	15.2811
Length   32, alignments in bytes  0/ 4:	22.3511	6.71558	7.24927	8.57153	13.1895
Length   32, alignments in bytes  4/ 0:	18.1132	6.20068	6.33704	9.84375	18.3748
Length   32, alignments in bytes  4/ 4:	22.3378	6.28455	6.54602	9.44995	15.7452
Length   32, alignments in bytes  2/ 2:	22.3387	6.5365	7.19348	10.0975	16.5242
Length   32, alignments in bytes  2/ 6:	22.3392	7.80017	8.00281	11.5707	23.7418
Length   32, alignments in bytes  6/ 2:	23.7986	6.21851	6.57117	9.81262	17.5188
Length   32, alignments in bytes  1/ 7:	22.3362	7.81531	7.99207	9.81982	23.2719
Length   32, alignments in bytes  7/ 1:	22.3375	6.21082	6.57275	8.93213	17.2512
Length   32, alignments in bytes  3/ 4:	22.3329	7.80261	7.98218	9.86292	19.1233
Length   32, alignments in bytes  4/ 3:	22.3346	6.21814	7.19531	11.0946	15.845
Length   32, alignments in bytes  5/ 7:	22.3447	7.82874	8.01721	10.9753	17.554
Length   32, alignments in bytes  7/ 5:	22.3351	6.15491	6.54175	8.90967	16.6262
Length   36, alignments in bytes  0/ 4:	24.0239	20.8545	21.9871	11.1729	14.4536
Length   36, alignments in bytes  4/ 0:	18.1475	16.589	17.0697	10.0472	16.7382
Length   36, alignments in bytes  4/ 4:	22.3392	21.6312	22.318	9.46533	14.9194
Length   36, alignments in bytes  2/ 2:	22.3311	21.6157	22.2821	10.2107	19.8273
Length   36, alignments in bytes  2/ 6:	22.333	21.616	22.3162	10.1562	24.9514
Length   36, alignments in bytes  6/ 2:	22.3417	16.5747	17.0757	10.1096	17.0381
Length   36, alignments in bytes  1/ 7:	22.3373	21.6407	22.2954	10.3723	25.22
Length   36, alignments in bytes  7/ 1:	22.3333	11.3215	11.9171	10.1122	15.8403
Length   36, alignments in bytes  3/ 4:	22.333	21.6442	22.3152	9.86877	21.8029
Length   36, alignments in bytes  4/ 3:	22.3383	21.6647	22.3152	10.0709	18.3193
Length   36, alignments in bytes  5/ 7:	22.3419	21.6162	22.3315	11.1335	18.183
Length   36, alignments in bytes  7/ 5:	22.3392	21.6145	22.2742	10.9792	16.4618
Length   40, alignments in bytes  0/ 4:	22.3348	19.7114	20.3535	10.7596	14.6184
Length   40, alignments in bytes  4/ 0:	18.0781	21.629	22.2855	10.6139	18.3336
Length   40, alignments in bytes  4/ 4:	22.337	21.6536	22.3147	11.0886	17.6824
Length   40, alignments in bytes  2/ 2:	23.4232	22.5609	22.2737	10.2157	17.7216
Length   40, alignments in bytes  2/ 6:	22.338	23.4125	23.3108	10.662	25.2272
Length   40, alignments in bytes  6/ 2:	23.4303	22.4084	22.3022	10.9768	17.4208
Length   40, alignments in bytes  1/ 7:	22.3424	21.6738	22.3231	10.5212	25.9581
Length   40, alignments in bytes  7/ 1:	22.3405	21.6333	22.2896	8.94189	18.2267
Length   40, alignments in bytes  3/ 4:	22.3409	21.6553	22.3224	10.903	21.4421
Length   40, alignments in bytes  4/ 3:	22.34	21.6483	22.3246	10.4554	16.845
Length   40, alignments in bytes  5/ 7:	22.3412	21.6523	22.3217	10.9149	19.7524
Length   40, alignments in bytes  7/ 5:	22.3425	21.624	22.6207	8.93616	17.6329
Length   44, alignments in bytes  0/ 4:	22.3417	19.6956	20.3441	10.4653	15.8979
Length   44, alignments in bytes  4/ 0:	18.1064	21.6428	22.3231	9.04651	17.9109
Length   44, alignments in bytes  4/ 4:	22.3367	21.6493	22.3162	9	15.6479
Length   44, alignments in bytes  2/ 2:	22.3424	21.6477	22.322	10.2114	20.9274
Length   44, alignments in bytes  2/ 6:	22.3347	21.6526	22.3217	11.5452	28.2446
Length   44, alignments in bytes  6/ 2:	23.7063	21.6165	22.2743	10.6423	17.2336
Length   44, alignments in bytes  1/ 7:	22.3405	21.6897	22.3385	10.4655	27.757
Length   44, alignments in bytes  7/ 1:	22.3402	21.6288	22.3024	9.13196	17.3782
Length   44, alignments in bytes  3/ 4:	22.3334	21.652	22.3206	9.87634	23.8228
Length   44, alignments in bytes  4/ 3:	22.3427	21.6473	22.3276	8.98413	16.4642
Length   44, alignments in bytes  5/ 7:	22.3455	21.6541	23.1941	11.274	20.8094
Length   44, alignments in bytes  7/ 5:	23.0668	21.642	22.3212	9.57178	16.5665
Length   48, alignments in bytes  0/ 4:	22.3375	19.6919	20.355	9.36377	16.0542
Length   48, alignments in bytes  4/ 0:	17.9794	21.6222	22.297	9.55371	18.028
Length   48, alignments in bytes  4/ 4:	22.3412	21.6846	22.3169	9.5675	17.7859
Length   48, alignments in bytes  2/ 2:	22.3427	21.623	22.2704	10.2208	19.0419
Length   48, alignments in bytes  2/ 6:	22.3385	21.6602	22.3181	11.4015	25.9519
Length   48, alignments in bytes  6/ 2:	22.3435	21.6191	22.272	9.82336	17.5359
Length   48, alignments in bytes  1/ 7:	22.3397	21.661	22.3214	11.6967	28.3784
Length   48, alignments in bytes  7/ 1:	23.1979	21.6316	22.2692	9.56311	17.9678
Length   48, alignments in bytes  3/ 4:	22.3333	21.6509	22.3219	9.66541	23.5259
Length   48, alignments in bytes  4/ 3:	22.3358	21.6685	22.3662	11.0052	21.0209
Length   48, alignments in bytes  5/ 7:	22.3276	21.6545	22.3214	11.7562	21.9038
Length   48, alignments in bytes  7/ 5:	22.3387	21.6338	22.2778	9.56958	17.5007
Length   52, alignments in bytes  0/ 4:	22.3337	19.6892	20.3483	10.4045	17.7787
Length   52, alignments in bytes  4/ 0:	18.0542	21.6464	22.3199	10.125	17.9901
Length   52, alignments in bytes  4/ 4:	22.3325	21.6565	22.3248	9.58167	16.8165
Length   52, alignments in bytes  2/ 2:	22.3392	21.7075	22.3254	11.7174	22.1241
Length   52, alignments in bytes  2/ 6:	23.4432	22.8453	23.2217	11.3533	28.532
Length   52, alignments in bytes  6/ 2:	22.3431	21.6201	22.2704	10.9412	16.6901
Length   52, alignments in bytes  1/ 7:	22.339	21.6512	22.3253	11.3179	29.5404
Length   52, alignments in bytes  7/ 1:	22.34	21.6208	22.2904	10.9398	16.8497
Length   52, alignments in bytes  3/ 4:	22.3461	22.5044	23.6942	10.1537	26.6931
Length   52, alignments in bytes  4/ 3:	22.3333	21.6545	22.3243	10.4125	17.1503
Length   52, alignments in bytes  5/ 7:	22.3419	21.6597	22.3251	11.7266	22.0808
Length   52, alignments in bytes  7/ 5:	22.3407	21.6538	22.3523	11.1292	16.8334
Length   56, alignments in bytes  0/ 4:	22.3409	19.6844	20.3466	10.548	17.8433
Length   56, alignments in bytes  4/ 0:	18.1332	21.655	22.3241	11.7734	18.8177
Length   56, alignments in bytes  4/ 4:	22.3392	21.6519	22.3173	11.6971	19.1455
Length   56, alignments in bytes  2/ 2:	22.3381	21.6562	22.3204	11.7418	20.4698
Length   56, alignments in bytes  2/ 6:	22.3441	21.6597	22.3226	11.6451	28.1558
Length   56, alignments in bytes  6/ 2:	22.3414	21.6489	22.3535	11.129	17.8792
Length   56, alignments in bytes  1/ 7:	22.3395	21.6566	22.3202	11.1416	28.8065
Length   56, alignments in bytes  7/ 1:	22.3381	21.6664	22.318	9.57373	18.3097
Length   56, alignments in bytes  3/ 4:	22.337	21.6533	22.3206	11.7659	25.6597
Length   56, alignments in bytes  4/ 3:	23.557	22.7024	23.45	11.657	21.8246
Length   56, alignments in bytes  5/ 7:	23.4866	21.6522	22.3188	11.7689	23.8472
Length   56, alignments in bytes  7/ 5:	22.338	21.656	22.3549	9.56555	18.9904
Length   60, alignments in bytes  0/ 4:	21.8365	19.6976	20.3538	11.7654	19.1366
Length   60, alignments in bytes  4/ 0:	10.7709	21.6567	22.3251	9.82727	18.4646
Length   60, alignments in bytes  4/ 4:	19.0027	21.6484	22.3229	9.521	18.3035
Length   60, alignments in bytes  2/ 2:	22.3395	21.7091	22.3224	11.734	23.1697
Length   60, alignments in bytes  2/ 6:	21.7092	21.6608	22.3242	11.7605	30.5197
Length   60, alignments in bytes  6/ 2:	10.7876	21.6531	22.3884	12.4506	17.1959
Length   60, alignments in bytes  1/ 7:	21.7808	21.6757	22.3251	11.7798	31.7137
Length   60, alignments in bytes  7/ 1:	10.8042	21.6589	22.3746	10.1592	17.0243
Length   60, alignments in bytes  3/ 4:	22.3732	21.6558	22.3224	9.68481	27.6614
Length   60, alignments in bytes  4/ 3:	10.934	21.6527	22.3184	9.83118	18.4138
Length   60, alignments in bytes  5/ 7:	19.0334	21.6466	22.3231	10.8174	24.1202
Length   60, alignments in bytes  7/ 5:	19.028	21.6564	22.3707	10.1683	16.851
Length   64, alignments in bytes  0/ 4:	24.8556	10.0419	10.754	10.6815	20.3068
Length   64, alignments in bytes  4/ 0:	19.1708	17.1505	17.8656	10.1111	20.0941
Length   64, alignments in bytes  4/ 4:	24.5901	19.8018	20.9578	11.303	21.5632
Length   64, alignments in bytes  2/ 2:	26.0874	9.65271	11.1322	12.71	24.3818
Length   64, alignments in bytes  2/ 6:	24.2843	10.1729	11.5809	12.4686	30.2159
Length   64, alignments in bytes  6/ 2:	24.345	17.114	17.8693	11.4741	19.6324
Length   64, alignments in bytes  1/ 7:	24.5991	9.61243	10.9221	10.9701	31.0288
Length   64, alignments in bytes  7/ 1:	24.3286	17.1893	17.8097	10.1746	18.4918
Length   64, alignments in bytes  3/ 4:	24.5886	9.9679	10.1626	10.4944	27.8406
Length   64, alignments in bytes  4/ 3:	24.8353	22.3114	22.9724	11.7714	21.4318
Length   64, alignments in bytes  5/ 7:	24.3011	20.0348	21.1047	12.0753	26.1594
Length   64, alignments in bytes  7/ 5:	24.5751	22.2783	22.9568	10.1528	18.2146
Length   68, alignments in bytes  0/ 4:	23.8108	20.2668	22.0618	11.3735	21.4402
Length   68, alignments in bytes  4/ 0:	19.9347	22.3147	23.0305	11.5969	19.6812
Length   68, alignments in bytes  4/ 4:	24.2874	22.3792	28.13	11.3087	20.782
Length   68, alignments in bytes  2/ 2:	24.5786	17.3206	18.0089	11.7815	24.9542
Length   68, alignments in bytes  2/ 6:	24.3002	20.5474	21.9575	11.3347	32.434
Length   68, alignments in bytes  6/ 2:	24.395	22.3167	23.0383	11.7711	18.504
Length   68, alignments in bytes  1/ 7:	24.6061	20.4178	22.6328	11.8417	33.8257
Length   68, alignments in bytes  7/ 1:	24.3489	22.3455	23.0201	11.7832	17.9706
Length   68, alignments in bytes  3/ 4:	24.5809	20.498	20.7417	10.4988	30.4211
Length   68, alignments in bytes  4/ 3:	26.1329	23.8146	23.0482	12.3164	20.8176
Length   68, alignments in bytes  5/ 7:	24.6091	22.3655	23.1946	12.0741	26.3312
Length   68, alignments in bytes  7/ 5:	24.8007	22.335	23.0382	12.0905	17.9307
Length   72, alignments in bytes  0/ 4:	23.7549	20.0339	21.5803	11.3865	21.6652
Length   72, alignments in bytes  4/ 0:	19.9506	22.3427	23.0719	12.1134	21.6998
Length   72, alignments in bytes  4/ 4:	24.5911	20.8655	19.9443	11.7665	22.4622
Length   72, alignments in bytes  2/ 2:	24.3031	21.6526	23.0693	11.7856	23.5847
Length   72, alignments in bytes  2/ 6:	24.3156	20.7144	22.4758	11.7721	32.2432
Length   72, alignments in bytes  6/ 2:	24.8148	22.4006	23.0435	12.1132	20.1387
Length   72, alignments in bytes  1/ 7:	24.291	20.762	23.6511	12.0594	33.416
Length   72, alignments in bytes  7/ 1:	24.3977	22.3484	23.0103	10.1808	19.5995
Length   72, alignments in bytes  3/ 4:	24.5985	21.3379	21.6266	12.0981	30.0859
Length   72, alignments in bytes  4/ 3:	24.7997	21.1157	22.4211	12.0927	22.5397
Length   72, alignments in bytes  5/ 7:	24.5876	21.1555	21.7382	11.9224	28.2097
Length   72, alignments in bytes  7/ 5:	24.7858	22.3392	23.0574	10.1594	19.3674
Length   76, alignments in bytes  0/ 4:	24.3363	20.0886	22.7782	11.4773	23.6372
Length   76, alignments in bytes  4/ 0:	19.9735	22.3311	23.0355	10.6852	21.0724
Length   76, alignments in bytes  4/ 4:	24.6074	22.3363	23.0662	10.2714	21.4149
Length   76, alignments in bytes  2/ 2:	24.6074	20.7454	22.8546	11.7682	25.8531
Length   76, alignments in bytes  2/ 6:	24.3014	21.1639	22.9075	11.6213	34.8693
Length   76, alignments in bytes  6/ 2:	24.4281	22.3248	23.6913	13.2415	20.6221
Length   76, alignments in bytes  1/ 7:	25.5588	20.8562	22.6748	11.631	35.822
Length   76, alignments in bytes  7/ 1:	24.4218	22.3333	23.0365	10.8043	19.0775
Length   76, alignments in bytes  3/ 4:	24.3007	21.2831	21.6552	10.4976	32.0303
Length   76, alignments in bytes  4/ 3:	24.4006	22.3411	23.1184	10.6726	21.4318
Length   76, alignments in bytes  5/ 7:	24.3103	22.4447	23.218	11.8824	28.5039
Length   76, alignments in bytes  7/ 5:	24.83	22.3558	23.084	10.9701	18.9493
Length   80, alignments in bytes  0/ 4:	23.7854	19.9655	21.9722	10.532	23.886
Length   80, alignments in bytes  4/ 0:	19.9381	22.364	23.0986	10.8969	23.115
Length   80, alignments in bytes  4/ 4:	24.6012	20.6243	22.4984	11.228	23.8344
Length   80, alignments in bytes  2/ 2:	24.3105	21.6459	22.3625	12.0277	25.1676
Length   80, alignments in bytes  2/ 6:	24.6024	20.8354	22.6425	12.866	34.6799
Length   80, alignments in bytes  6/ 2:	24.4052	22.333	23.0541	11.6892	21.9446
Length   80, alignments in bytes  1/ 7:	24.295	20.8115	22.6581	11.6798	35.5615
Length   80, alignments in bytes  7/ 1:	24.8173	22.3264	23.1667	10.9495	20.6543
Length   80, alignments in bytes  3/ 4:	24.6029	21.485	23.1306	10.8563	32.361
Length   80, alignments in bytes  4/ 3:	24.4294	20.91	22.4055	11.9474	24.1643
Length   80, alignments in bytes  5/ 7:	24.6061	21.406	22.8615	12.3713	30.3621
Length   80, alignments in bytes  7/ 5:	24.4381	22.3315	23.0947	10.932	20.5103
Length   84, alignments in bytes  0/ 4:	24.363	19.8092	22.4515	11.7714	27.657
Length   84, alignments in bytes  4/ 0:	20.1289	22.2714	23.2494	12.4847	23.9679
