                            	generic_strncat	__strncat_avx2	__strncat_evex	__strncat_sse2_unaligned	__strncat_generic
Length  128/   1, alignment  0/ 4, N    2:	23.297	21.2294	21.8545	20.0432	25.3409
Length  128/  10, alignment  4/ 4, N    2:	23.5189	21.2292	21.8779	20.0463	24.1846
Length  256/   1, alignment  5/ 2, N    2:	24.1642	22.2668	22.3498	20.4367	23.7283
Length  256/   1, alignment  2/ 5, N    2:	23.988	21.2293	21.8542	20.042	23.4692
Length  256/  10, alignment  5/ 5, N    2:	23.5938	21.541	21.8531	20.0156	23.5814
Length  512/   1, alignment  6/ 4, N    2:	24.0031	21.889	21.8536	20.2757	23.6999
Length  512/   1, alignment  4/ 6, N    2:	23.7243	21.8184	22.3491	20.4976	23.63
Length  512/  10, alignment  6/ 6, N    2:	24.058	21.7151	22.3491	20.4626	24.1416
Length 1024/   1, alignment  7/ 6, N    2:	23.7827	22.9314	21.8546	20.2341	24.34
Length 1024/   1, alignment  6/ 7, N    2:	24.8571	22.2161	22.7612	20.4886	24.1461
Length 1024/  10, alignment  7/ 7, N    2:	24.1381	22.0281	22.35	20.516	24.0071
Length    2/   2, alignment  0/ 2, N    8:	25.9576	22.7649	22.3501	20.589	23.8065
Length    4/   4, alignment  0/ 0, N    8:	23.6973	21.7141	22.5099	20.5504	23.6649
Length    4/   4, alignment  4/ 0, N    8:	23.649	21.2297	21.8538	20.1313	24.3525
Length    8/   8, alignment  0/ 0, N    8:	24.3048	22.1154	22.3509	20.5694	23.6663
Length    8/   8, alignment  0/ 0, N    8:	23.7296	21.8837	22.3499	20.5776	23.673
Length   16/  16, alignment  0/ 0, N    8:	23.9267	21.6273	21.8535	20.6564	23.149
Length   16/  16, alignment  7/ 2, N    8:	23.1925	22.7654	21.8536	21.1333	24.9968
Length   16/   4, alignment  0/ 0, N    8:	24.2065	21.8852	22.3513	20.4374	23.7715
Length   16/   4, alignment  7/ 2, N    8:	23.8133	21.7128	22.3515	20.4348	23.8964
Length   32/  32, alignment  0/ 0, N    8:	23.8491	23.4064	22.6888	20.7111	23.8558
Length   32/  32, alignment  6/ 4, N    8:	23.9121	22.2036	22.7809	21.0745	24.4547
Length   32/   8, alignment  0/ 0, N    8:	23.865	21.7147	22.7328	21.0759	23.8272
Length   32/   8, alignment  6/ 4, N    8:	23.959	22.7433	22.3807	19.9909	23.2129
Length   64/  64, alignment  0/ 0, N    8:	23.7884	21.8562	22.4805	20.8239	23.8227
Length   64/  64, alignment  5/ 6, N    8:	23.9052	22.1393	22.9912	21.2005	24.4194
Length   64/  16, alignment  0/ 0, N    8:	23.7468	21.7871	22.3499	21.1146	23.657
Length   64/  16, alignment  5/ 6, N    8:	24.9382	22.3441	22.3499	21.2693	23.8831
Length  128/ 128, alignment  0/ 0, N    8:	24.4498	22.3524	22.9924	21.0949	24.4213
Length  128/ 128, alignment  4/ 0, N    8:	24.4182	22.4284	22.9889	21.1003	24.394
Length  128/  32, alignment  0/ 0, N    8:	24.3325	22.7316	22.9918	21.074	24.3473
Length  128/  32, alignment  4/ 0, N    8:	24.4738	22.4932	23.0458	21.6936	24.8426
Length  256/ 256, alignment  0/ 0, N    8:	27.2429	21.9953	22.49	21.0262	27.5531
Length  256/ 256, alignment  3/ 2, N    8:	27.6054	22.3495	23.0509	21.0738	27.5367
Length  256/  64, alignment  0/ 0, N    8:	24.4487	22.3521	22.9905	21.8051	24.9931
Length  256/  64, alignment  3/ 2, N    8:	25.0642	22.8705	23.5237	21.6818	25.0158
Length  512/ 512, alignment  0/ 0, N    8:	29.9218	22.9828	23.1747	24.0314	28.0609
Length  512/ 512, alignment  2/ 4, N    8:	28.1768	22.8714	23.7162	24.6117	28.9606
Length  512/ 128, alignment  0/ 0, N    8:	24.9939	22.8726	23.5256	21.5801	24.9268
Length  512/ 128, alignment  2/ 4, N    8:	24.9008	22.8703	23.5261	21.5794	24.9272
Length 1024/1024, alignment  0/ 0, N    8:	28.1993	26.3172	29.1333	36.77	29.2658
Length 1024/1024, alignment  1/ 6, N    8:	28.7521	26.3105	29.554	37.5265	28.847
Length 1024/ 256, alignment  0/ 0, N    8:	28.9587	23.4173	24.0951	22.0789	29.1349
Length 1024/ 256, alignment  1/ 6, N    8:	29.3155	23.6582	24.0944	22.0773	29.0025
Length   16/   1, alignment  1/ 2, N    8:	25.8724	22.928	23.6329	21.4297	24.8563
Length   16/   1, alignment  2/ 1, N    8:	24.8769	22.9249	23.6309	21.4464	25.3974
Length   16/  10, alignment  1/ 1, N    8:	24.8389	22.7745	22.8704	20.9337	24.2135
Length   32/   1, alignment  2/ 4, N    8:	24.2668	22.2169	22.8728	20.9261	25.1186
Length   32/   1, alignment  4/ 2, N    8:	24.4487	22.218	22.8686	20.9899	24.3338
Length   32/  10, alignment  2/ 2, N    8:	24.1553	21.7122	22.3516	20.4584	23.6805
Length   64/   1, alignment  3/ 6, N    8:	23.7415	21.7121	22.3524	20.4426	23.7378
Length   64/   1, alignment  6/ 3, N    8:	23.7825	21.7117	22.3524	20.4339	24.1358
Length   64/  10, alignment  3/ 3, N    8:	23.65	22.2441	23.5909	20.4613	23.7339
Length  128/   1, alignment  4/ 0, N    8:	23.8214	21.7115	22.3504	20.4365	24.0214
Length  128/   1, alignment  0/ 4, N    8:	23.7605	21.7112	22.3502	20.4753	28.1235
Length  128/  10, alignment  4/ 4, N    8:	23.7397	21.7117	22.3491	20.4566	23.8748
Length  256/   1, alignment  5/ 2, N    8:	23.4154	21.2293	21.8544	19.9795	23.4489
Length  256/   1, alignment  2/ 5, N    8:	24.2987	21.2296	22.1583	20.4754	24.958
Length  256/  10, alignment  5/ 5, N    8:	24.1954	21.7126	22.3503	20.465	23.6644
Length  512/   1, alignment  6/ 4, N    8:	23.3902	21.2295	21.8541	19.9821	23.2501
Length  512/   1, alignment  4/ 6, N    8:	23.2519	21.2293	21.8542	20.4478	23.9375
Length  512/  10, alignment  6/ 6, N    8:	23.7292	21.7113	22.3508	21.3305	24.5708
Length 1024/   1, alignment  7/ 6, N    8:	23.7206	21.7122	22.3492	20.4376	23.385
Length 1024/   1, alignment  6/ 7, N    8:	23.3593	21.2294	21.8541	19.9904	23.4037
Length 1024/  10, alignment  7/ 7, N    8:	24.3105	21.2296	21.8532	20.0061	23.2444
Length    2/   2, alignment  0/ 2, N   32:	23.468	21.4113	21.8554	20.0446	23.6872
Length    4/   4, alignment  0/ 0, N   32:	23.8122	21.7148	23.4874	22.043	25.6976
Length    4/   4, alignment  4/ 0, N   32:	24.4842	21.8151	21.9602	20.0468	23.2675
Length    8/   8, alignment  0/ 0, N   32:	23.2935	21.7503	22.6236	21.3434	23.6635
Length    8/   8, alignment  0/ 0, N   32:	23.9597	22.5406	22.6833	20.5399	23.7317
Length   16/  16, alignment  0/ 0, N   32:	23.9408	21.7126	22.2242	21.6721	24.0613
Length   16/  16, alignment  7/ 2, N   32:	24.6967	21.2296	21.8621	21.5677	23.3501
Length   16/   4, alignment  0/ 0, N   32:	23.3055	21.3147	21.9623	20.704	23.3348
Length   16/   4, alignment  7/ 2, N   32:	23.4017	21.3855	21.8534	20.6767	23.2355
Length   32/  32, alignment  0/ 0, N   32:	23.7305	22.9959	23.6296	22.4432	24.2703
Length   32/  32, alignment  6/ 4, N   32:	28.8301	25.6941	26.351	25.9873	28.8467
Length   32/   8, alignment  0/ 0, N   32:	23.9699	21.7137	22.3543	21.2071	23.778
Length   32/   8, alignment  6/ 4, N   32:	23.9635	21.7124	22.3514	21.2414	23.9167
Length   64/  64, alignment  0/ 0, N   32:	24.3568	22.3518	22.993	21.7779	24.5112
Length   64/  64, alignment  5/ 6, N   32:	24.3275	22.3523	22.9884	21.7739	24.5172
Length   64/  16, alignment  0/ 0, N   32:	25.5303	21.7132	22.3525	22.0329	23.8755
Length   64/  16, alignment  5/ 6, N   32:	23.8061	21.7117	22.3498	22.0573	23.8694
Length  128/ 128, alignment  0/ 0, N   32:	24.4408	22.6324	23.1681	21.7485	24.428
Length  128/ 128, alignment  4/ 0, N   32:	24.3701	22.3906	23.268	21.7709	24.9635
Length  128/  32, alignment  0/ 0, N   32:	25.4886	23.0233	23.6294	22.5136	24.3278
Length  128/  32, alignment  4/ 0, N   32:	24.347	23.0401	23.6283	22.5416	24.3255
Length  256/ 256, alignment  0/ 0, N   32:	28.2037	22.432	23.1135	21.7542	28.0309
Length  256/ 256, alignment  3/ 2, N   32:	28.1656	22.4207	23.1529	21.8263	28.1751
Length  256/  64, alignment  0/ 0, N   32:	24.3641	22.7839	23.5753	21.7744	24.3008
Length  256/  64, alignment  3/ 2, N   32:	24.3671	22.3502	23.4857	22.3034	24.8733
Length  512/ 512, alignment  0/ 0, N   32:	29.3462	22.6194	24.0139	25.7864	28.628
Length  512/ 512, alignment  2/ 4, N   32:	28.6907	22.6961	23.4076	26.4007	29.7743
Length  512/ 128, alignment  0/ 0, N   32:	25.5158	23.3407	25.1531	23.761	26.2567
Length  512/ 128, alignment  2/ 4, N   32:	26.1493	23.1592	23.9191	22.27	24.9757
Length 1024/1024, alignment  0/ 0, N   32:	29.2832	24.9786	28.5765	37.3721	28.7591
Length 1024/1024, alignment  1/ 6, N   32:	28.7527	26.4514	29.2461	38.4782	29.4446
Length 1024/ 256, alignment  0/ 0, N   32:	29.6289	23.9826	24.4973	22.7979	29.5533
Length 1024/ 256, alignment  1/ 6, N   32:	30.0157	23.6708	24.2686	22.7824	29.4184
Length   16/   1, alignment  1/ 2, N   32:	25.3422	22.9058	23.4899	22.1712	25.003
Length   16/   1, alignment  2/ 1, N   32:	25.3136	22.7472	23.4139	22.1798	24.9997
Length   16/  10, alignment  1/ 1, N   32:	24.9536	22.7466	23.9472	22.7143	26.7713
Length   32/   1, alignment  2/ 4, N   32:	24.8455	22.2168	22.8714	21.7176	24.3374
Length   32/   1, alignment  4/ 2, N   32:	24.2951	22.2163	22.8714	21.6325	24.421
Length   32/  10, alignment  2/ 2, N   32:	24.2657	22.2177	22.8694	21.5211	24.4218
Length   64/   1, alignment  3/ 6, N   32:	24.8274	21.7124	22.3493	21.2505	24.2147
Length   64/   1, alignment  6/ 3, N   32:	24.6755	21.713	22.3497	21.1281	23.7457
Length   64/  10, alignment  3/ 3, N   32:	23.8641	21.7117	22.3491	21.2308	23.9323
Length  128/   1, alignment  4/ 0, N   32:	23.9459	22.2179	22.8704	21.626	24.6697
Length  128/   1, alignment  0/ 4, N   32:	24.1713	21.7125	22.3506	21.2391	24.0878
Length  128/  10, alignment  4/ 4, N   32:	23.7882	21.7115	23.4159	22.7608	25.3785
Length  256/   1, alignment  5/ 2, N   32:	23.9188	21.7125	22.3491	21.1261	24.134
Length  256/   1, alignment  2/ 5, N   32:	23.8112	21.7115	22.3515	21.2098	24.0137
Length  256/  10, alignment  5/ 5, N   32:	23.8596	21.7128	22.3664	20.7699	23.3271
Length  512/   1, alignment  6/ 4, N   32:	23.2804	21.8359	21.8548	20.6761	23.2407
Length  512/   1, alignment  4/ 6, N   32:	23.2068	21.2298	21.8538	20.7508	23.2558
Length  512/  10, alignment  6/ 6, N   32:	23.2945	21.2298	21.8532	20.7614	23.2625
Length 1024/   1, alignment  7/ 6, N   32:	23.3867	21.2298	22.4467	21.2326	23.8385
Length 1024/   1, alignment  6/ 7, N   32:	23.7986	21.7123	22.3489	21.2393	24.5096
Length 1024/  10, alignment  7/ 7, N   32:	23.985	21.7124	22.3515	21.2088	23.7274
Length    2/   2, alignment  0/ 2, N  128:	23.7137	21.7134	22.6699	20.5411	23.6395
Length    4/   4, alignment  0/ 0, N  128:	23.7249	21.7729	22.6244	20.5338	23.7704
Length    4/   4, alignment  4/ 0, N  128:	23.8453	21.3076	22.1207	20.066	23.3331
Length    8/   8, alignment  0/ 0, N  128:	23.3373	21.2302	23.6075	20.88	23.9709
Length    8/   8, alignment  0/ 0, N  128:	23.8597	21.7125	22.3499	20.5146	23.8917
Length   16/  16, alignment  0/ 0, N  128:	24.1142	21.8188	22.51	21.3405	23.7819
Length   16/  16, alignment  7/ 2, N  128:	24.6266	22.0871	22.4794	21.4923	23.8466
Length   16/   4, alignment  0/ 0, N  128:	23.9059	21.8561	24.2348	20.5993	23.8747
Length   16/   4, alignment  7/ 2, N  128:	23.9103	21.791	22.4304	20.5073	23.486
Length   32/  32, alignment  0/ 0, N  128:	23.9066	23.2032	24.1054	22.8928	23.8768
Length   32/  32, alignment  6/ 4, N  128:	28.2754	25.5839	26.1821	25.8038	28.8908
Length   32/   8, alignment  0/ 0, N  128:	23.8475	22.5583	22.992	21.9549	25.0737
Length   32/   8, alignment  6/ 4, N  128:	23.8758	22.4813	23.1858	22.6445	23.7411
Length   64/  64, alignment  0/ 0, N  128:	24.4852	24.2747	24.9197	24.8494	24.3711
Length   64/  64, alignment  5/ 6, N  128:	27.6313	28.3143	29.1678	28.8336	27.6226
Length   64/  16, alignment  0/ 0, N  128:	27.0623	27.7798	26.7939	25.0381	28.232
Length   64/  16, alignment  5/ 6, N  128:	28.5531	28.1413	28.2144	26.7952	27.0096
Length  128/ 128, alignment  0/ 0, N  128:	26.3864	26.071	27.2991	27.8714	26.4173
Length  128/ 128, alignment  4/ 0, N  128:	26.6192	30.1951	30.7983	32.1625	26.6345
Length  128/  32, alignment  0/ 0, N  128:	27.4485	26.3654	27.3719	28.1705	27.4466
Length  128/  32, alignment  4/ 0, N  128:	27.7657	30.3253	31.0708	31.8369	27.8137
Length  256/ 256, alignment  0/ 0, N  128:	30.535	26.3148	27.034	27.9065	30.8752
Length  256/ 256, alignment  3/ 2, N  128:	32.4232	30.8989	31.8498	33.0178	32.7962
Length  256/  64, alignment  0/ 0, N  128:	27.0861	28.0043	27.6765	27.2878	26.3105
Length  256/  64, alignment  3/ 2, N  128:	29.0648	32.3389	32.2655	33.2925	29.2601
Length  512/ 512, alignment  0/ 0, N  128:	31.4229	28.6219	28.387	34.7502	31.1724
Length  512/ 512, alignment  2/ 4, N  128:	32.9692	31.8234	33.2987	39.648	32.5155
Length  512/ 128, alignment  0/ 0, N  128:	26.9615	26.9554	28.1504	28.6043	26.9812
Length  512/ 128, alignment  2/ 4, N  128:	28.8712	31.5567	32.2211	33.0738	28.8934
Length 1024/1024, alignment  0/ 0, N  128:	31.506	32.8992	34.3972	47.5695	31.4777
Length 1024/1024, alignment  1/ 6, N  128:	33.8745	35.5625	34.7884	51.9931	34.0978
Length 1024/ 256, alignment  0/ 0, N  128:	31.2664	26.9985	28.4848	29.2768	32.4088
Length 1024/ 256, alignment  1/ 6, N  128:	33.8934	32.438	32.9499	33.4414	32.7099
Length   16/   1, alignment  1/ 2, N  128:	25.7435	23.4543	24.0985	22.0926	25.5707
Length   16/   1, alignment  2/ 1, N  128:	25.6397	23.5919	23.5822	21.5872	24.9836
Length   16/  10, alignment  1/ 1, N  128:	25.0055	23.5317	23.783	21.5706	24.6802
Length   32/   1, alignment  2/ 4, N  128:	24.3158	23.0155	23.7253	23.0866	24.3743
Length   32/   1, alignment  4/ 2, N  128:	24.3159	22.9156	23.523	23.0411	24.3772
Length   32/  10, alignment  2/ 2, N  128:	24.2857	23.7325	23.7263	23.081	24.3309
Length   64/   1, alignment  3/ 6, N  128:	27.6662	26.5248	26.9693	25.7941	27.5583
Length   64/   1, alignment  6/ 3, N  128:	26.9392	26.2541	27.0539	25.1936	27.6801
Length   64/  10, alignment  3/ 3, N  128:	27.3636	25.8292	26.9456	25.3278	27.359
Length  128/   1, alignment  4/ 0, N  128:	28.1533	28.5117	28.7398	29.0692	28.0709
Length  128/   1, alignment  0/ 4, N  128:	27.8883	28.2666	30.7093	28.3806	28.2281
Length  128/  10, alignment  4/ 4, N  128:	28.7111	29.4099	30.5504	31.6269	28.9373
Length  256/   1, alignment  5/ 2, N  128:	28.2082	29.4893	30.0598	32.4902	28.076
Length  256/   1, alignment  2/ 5, N  128:	28.7787	30.2418	32.9351	30.6544	27.7327
Length  256/  10, alignment  5/ 5, N  128:	28.8981	29.5828	30.0592	31.533	28.3874
Length  512/   1, alignment  6/ 4, N  128:	29.5384	30.0605	30.7103	31.6988	28.6499
Length  512/   1, alignment  4/ 6, N  128:	28.6203	30.5196	30.6836	31.0766	28.4004
Length  512/  10, alignment  6/ 6, N  128:	28.8877	30.422	31.4037	31.7051	28.1658
Length 1024/   1, alignment  7/ 6, N  128:	28.955	26.4958	26.7912	28.5921	30.1278
Length 1024/   1, alignment  6/ 7, N  128:	28.5791	29.6149	30.1299	32.452	28.4542
Length 1024/  10, alignment  7/ 7, N  128:	28.5825	29.6365	30.0583	31.6461	28.8901
Length    2/   2, alignment  0/ 2, N  512:	24.199	22.2195	23.1985	21.0126	24.19
Length    4/   4, alignment  0/ 0, N  512:	24.4941	23.024	23.0595	21.4311	24.5793
Length    4/   4, alignment  4/ 0, N  512:	24.3065	22.3104	23.1487	21.0276	24.3328
Length    8/   8, alignment  0/ 0, N  512:	24.2576	22.2195	22.8698	20.9764	24.2555
Length    8/   8, alignment  0/ 0, N  512:	24.8039	22.5099	22.8374	20.508	24.1519
Length   16/  16, alignment  0/ 0, N  512:	24.0941	21.8187	22.3918	21.4392	23.7998
Length   16/  16, alignment  7/ 2, N  512:	23.858	23.6579	22.433	21.4868	23.8341
Length   16/   4, alignment  0/ 0, N  512:	24.3292	21.7334	22.2018	20.6064	24.1074
Length   16/   4, alignment  7/ 2, N  512:	23.7169	21.7919	22.4754	20.5236	23.8018
Length   32/  32, alignment  0/ 0, N  512:	24.4027	24.0507	25.0515	23.4953	24.4167
Length   32/  32, alignment  6/ 4, N  512:	30.2691	25.5445	26.0945	26.3935	28.256
Length   32/   8, alignment  0/ 0, N  512:	23.2617	21.9798	22.4775	21.4275	23.1845
Length   32/   8, alignment  6/ 4, N  512:	23.2671	21.9784	22.7328	22.6432	24.7297
Length   64/  64, alignment  0/ 0, N  512:	24.615	24.2721	24.9409	24.6141	24.4664
Length   64/  64, alignment  5/ 6, N  512:	27.6403	28.3269	29.2256	28.1465	29.3005
Length   64/  16, alignment  0/ 0, N  512:	27.4449	27.4604	27.8546	24.4245	27.1455
Length   64/  16, alignment  5/ 6, N  512:	27.2223	27.7811	28.2842	26.6757	27.1307
Length  128/ 128, alignment  0/ 0, N  512:	26.2431	25.7079	26.2664	28.8421	26.8542
Length  128/ 128, alignment  4/ 0, N  512:	27.7281	28.5248	29.3084	32.8104	26.9243
Length  128/  32, alignment  0/ 0, N  512:	28.2482	26.3291	26.9926	29.2752	28.1367
Length  128/  32, alignment  4/ 0, N  512:	28.1855	31.3033	32.5949	32.1414	28.2461
Length  256/ 256, alignment  0/ 0, N  512:	35.2014	30.1382	30.9207	34.6639	35.9609
Length  256/ 256, alignment  3/ 2, N  512:	40.4597	35.9979	36.431	37.686	39.5552
Length  256/  64, alignment  0/ 0, N  512:	33.0195	30.9385	31.5046	32.7621	32.9634
Length  256/  64, alignment  3/ 2, N  512:	36.1908	35.1949	36.3583	37.0038	36.0914
Length  512/ 512, alignment  0/ 0, N  512:	42.4046	33.51	34.696	48.5551	43.2035
Length  512/ 512, alignment  2/ 4, N  512:	51.3343	43.8887	46.0767	54.078	52.1771
Length  512/ 128, alignment  0/ 0, N  512:	40.4358	33.7039	34.4138	39.3907	40.6709
Length  512/ 128, alignment  2/ 4, N  512:	47.0604	44.8652	45.3803	49.2379	46.9809
Length 1024/1024, alignment  0/ 0, N  512:	47.5262	41.0781	42.0882	60.313	48.2382
Length 1024/1024, alignment  1/ 6, N  512:	54.6652	46.8726	47.0036	64.8878	56.7298
Length 1024/ 256, alignment  0/ 0, N  512:	49.3701	34.1624	34.7987	43.1176	49.0794
Length 1024/ 256, alignment  1/ 6, N  512:	61.196	44.6765	45.4597	49.3693	59.8882
Length   16/   1, alignment  1/ 2, N  512:	25.649	23.4549	24.0009	22.2773	25.6293
Length   16/   1, alignment  2/ 1, N  512:	25.5693	23.5049	24.072	22.1129	25.9725
Length   16/  10, alignment  1/ 1, N  512:	25.5799	23.4571	24.2046	21.5796	24.9858
Length   32/   1, alignment  2/ 4, N  512:	24.9563	23.5557	24.5075	23.9502	25.3286
Length   32/   1, alignment  4/ 2, N  512:	24.5293	22.9149	23.5251	23.0838	24.358
Length   32/  10, alignment  2/ 2, N  512:	24.2613	23.0046	23.6547	23.0883	24.2942
Length   64/   1, alignment  3/ 6, N  512:	27.7063	26.7838	28.0929	25.8572	27.7006
Length   64/   1, alignment  6/ 3, N  512:	27.9325	27.0331	27.8137	25.6821	28.1101
Length   64/  10, alignment  3/ 3, N  512:	29.1429	25.9011	26.7135	25.2367	27.8394
Length  128/   1, alignment  4/ 0, N  512:	28.0536	30.0936	30.7075	30.8601	27.8841
Length  128/   1, alignment  0/ 4, N  512:	27.7875	27.5662	29.5001	31.4451	28.5546
Length  128/  10, alignment  4/ 4, N  512:	29.1495	31.4462	30.8687	31.0314	28.3475
Length  256/   1, alignment  5/ 2, N  512:	35.0562	32.4449	33.2628	34.53	35.0869
Length  256/   1, alignment  2/ 5, N  512:	34.5032	35.7397	36.6392	36.3288	35.0321
Length  256/  10, alignment  5/ 5, N  512:	36.3636	35.9263	35.4911	35.7527	35.2945
Length  512/   1, alignment  6/ 4, N  512:	44.7314	42.156	42.7617	47.2728	44.2505
Length  512/   1, alignment  4/ 6, N  512:	45.6497	42.6595	43.9916	47.904	46.7032
Length  512/  10, alignment  6/ 6, N  512:	45.6812	42.5864	43.3304	46.9714	45.3527
Length 1024/   1, alignment  7/ 6, N  512:	42.2325	34.1649	34.6593	39.9474	41.6756
Length 1024/   1, alignment  6/ 7, N  512:	45.683	43.0181	43.1264	46.7832	46.4297
Length 1024/  10, alignment  7/ 7, N  512:	45.5576	42.3966	43.1042	46.7489	45.5558
Length    2/   2, alignment  0/ 2, N 2048:	24.7545	22.8734	23.6386	21.5031	24.8525
Length    4/   4, alignment  0/ 0, N 2048:	25.6339	23.4177	23.6076	21.48	24.8441
Length    4/   4, alignment  4/ 0, N 2048:	24.7959	22.8292	23.7021	21.5444	24.5399
Length    8/   8, alignment  0/ 0, N 2048:	24.7743	22.2177	22.8696	21.5284	24.5517
Length    8/   8, alignment  0/ 0, N 2048:	24.3598	22.2909	22.8716	20.9753	24.8791
Length   16/  16, alignment  0/ 0, N 2048:	24.9316	22.3266	22.952	21.6756	23.971
Length   16/  16, alignment  7/ 2, N 2048:	23.8876	21.8544	22.4715	21.5605	24.0099
Length   16/   4, alignment  0/ 0, N 2048:	23.8744	21.8553	22.5541	20.6116	23.8215
Length   16/   4, alignment  7/ 2, N 2048:	23.71	21.7912	22.3881	20.4909	23.7464
Length   32/  32, alignment  0/ 0, N 2048:	24.4149	23.7521	26.9246	23.4545	24.488
Length   32/  32, alignment  6/ 4, N 2048:	28.498	24.9745	25.6015	25.2803	28.289
Length   32/   8, alignment  0/ 0, N 2048:	23.2798	22.0419	23.0118	21.9762	23.7148
Length   32/   8, alignment  6/ 4, N 2048:	23.7504	22.4848	23.2588	22.5941	23.7323
Length   64/  64, alignment  0/ 0, N 2048:	24.4231	24.2968	24.9708	25.1253	25.4639
Length   64/  64, alignment  5/ 6, N 2048:	27.6278	28.3147	29.274	28.3852	28.323
Length   64/  16, alignment  0/ 0, N 2048:	27.6667	28.4245	26.9941	24.914	27.7514
Length   64/  16, alignment  5/ 6, N 2048:	28.0987	28.5249	28.8701	27.2607	27.6077
Length  128/ 128, alignment  0/ 0, N 2048:	26.8885	26.1722	27.6886	45.8185	26.9318
Length  128/ 128, alignment  4/ 0, N 2048:	27.0123	28.7425	29.3603	44.4379	27.5473
Length  128/  32, alignment  0/ 0, N 2048:	28.2456	26.3369	27.0645	29.432	28.1197
