                       	generic_strcpy	__strcpy_avx2	__strcpy_evex	__strcpy_sse2_unaligned	__strcpy_sse2
Length   24, alignments in bytes  3/ 4:	10.4031	9.06519	9.01709	8.40674	17.2712
Length   24, alignments in bytes  4/ 3:	10.132	8.62573	8.39307	7.45471	15.2635
Length   24, alignments in bytes  5/ 7:	10.056	8.53845	8.41479	8.20935	16.134
Length   24, alignments in bytes  7/ 5:	10.0436	8.54407	8.40039	7.45544	14.7554
Length   28, alignments in bytes  0/ 4:	10.0453	8.22546	8.27197	8.63269	12.6479
Length   28, alignments in bytes  4/ 0:	10.0867	8.21851	8.35388	8.17017	15.1578
Length   28, alignments in bytes  4/ 4:	10.1183	8.52881	8.40857	7.70959	14.251
Length   28, alignments in bytes  2/ 2:	10.1312	8.5426	8.39575	7.70667	17.7465
Length   28, alignments in bytes  2/ 6:	10.1566	8.26562	8.31873	8.60767	21.5555
Length   28, alignments in bytes  6/ 2:	10.0522	8.24475	8.32849	8.17944	14.4763
Length   28, alignments in bytes  1/ 7:	10.2465	8.25989	8.3092	8.57666	22.2552
Length   28, alignments in bytes  7/ 1:	10.085	8.24036	8.35767	8.74451	14.0001
Length   28, alignments in bytes  3/ 4:	10.1686	8.55347	8.41467	8.69653	19.2784
Length   28, alignments in bytes  4/ 3:	10.0809	8.53931	8.39758	8.05212	15.0225
Length   28, alignments in bytes  5/ 7:	10.5446	8.5321	8.39355	8.69617	16.0159
Length   28, alignments in bytes  7/ 5:	10.223	8.63342	8.40576	8.0448	14.1454
Length   32, alignments in bytes  0/ 4:	11.4272	6.85217	6.91284	8.06335	12.4023
Length   32, alignments in bytes  4/ 0:	11.3829	6.05957	6.26331	9.73071	17.6
Length   32, alignments in bytes  4/ 4:	12.03	6.58435	6.85974	9.76294	16.2507
Length   32, alignments in bytes  2/ 2:	11.6693	6.58337	8.22498	9.75171	18.6405
Length   32, alignments in bytes  2/ 6:	11.8923	9.00891	9.83167	10.2277	21.7075
Length   32, alignments in bytes  6/ 2:	11.826	6.22278	6.87292	10.217	17.2153
Length   32, alignments in bytes  1/ 7:	11.9976	8.19775	8.37256	9.12927	22.026
Length   32, alignments in bytes  7/ 1:	11.7968	6.8623	7.54871	9.15808	15.8662
Length   32, alignments in bytes  3/ 4:	12.1521	8.21606	8.37	10.2772	19.1775
Length   32, alignments in bytes  4/ 3:	11.8617	6.8645	6.39294	11.5748	16.4762
Length   32, alignments in bytes  5/ 7:	11.7256	8.20447	8.36011	11.1975	17.6584
Length   32, alignments in bytes  7/ 5:	11.8494	6.19971	7.5448	9.16467	16.0302
Length   36, alignments in bytes  0/ 4:	11.86	9.2124	9.08044	10.5146	14.2303
Length   36, alignments in bytes  4/ 0:	11.653	7.8772	7.74854	10.465	16.5443
Length   36, alignments in bytes  4/ 4:	11.7684	9.60986	10.2811	9.77966	15.443
Length   36, alignments in bytes  2/ 2:	11.939	9.38318	10.0358	10.4336	19.4294
Length   36, alignments in bytes  2/ 6:	11.4597	11.7706	11.7909	10.3921	23.5046
Length   36, alignments in bytes  6/ 2:	11.6483	7.69531	7.56396	10.3329	15.2726
Length   36, alignments in bytes  1/ 7:	11.702	10.9176	10.645	10.0724	23.9706
Length   36, alignments in bytes  7/ 1:	11.7347	6.3811	6.70642	10.3173	15.0217
Length   36, alignments in bytes  3/ 4:	11.5809	11.7739	11.7365	10.024	21.2585
Length   36, alignments in bytes  4/ 3:	11.5917	10.1078	10.0421	10.2731	16.0195
Length   36, alignments in bytes  5/ 7:	11.4841	12.6412	12.5803	10.9275	17.6736
Length   36, alignments in bytes  7/ 5:	11.5122	9.94556	10.0344	11.2046	15.2603
Length   40, alignments in bytes  0/ 4:	11.6873	10.3347	9.84033	10.9111	14.2056
Length   40, alignments in bytes  4/ 0:	11.6573	10.6171	10.7045	11.1038	17.8037
Length   40, alignments in bytes  4/ 4:	11.9091	10.4976	11.9369	10.6936	21.9397
Length   40, alignments in bytes  2/ 2:	11.933	10.5701	10.8405	10.6904	22.4055
Length   40, alignments in bytes  2/ 6:	11.7839	12.5803	12.2112	10.63	23.6229
Length   40, alignments in bytes  6/ 2:	11.9753	10.8065	10.6686	11.4624	17.8945
Length   40, alignments in bytes  1/ 7:	11.9941	10.2887	12.2528	10.5483	24.0068
Length   40, alignments in bytes  7/ 1:	12.4575	10.5785	10.4039	8.9364	16.7406
Length   40, alignments in bytes  3/ 4:	11.538	11.6631	11.5635	11.1576	20.7473
Length   40, alignments in bytes  4/ 3:	11.5406	10.5808	10.5619	10.6868	16.6956
Length   40, alignments in bytes  5/ 7:	11.5823	12.2725	11.9147	11.1587	19.1375
Length   40, alignments in bytes  7/ 5:	11.6721	10.5182	10.4109	8.92871	16.4574
Length   44, alignments in bytes  0/ 4:	11.459	8.87988	8.8186	10.677	15.1349
Length   44, alignments in bytes  4/ 0:	11.3783	9.39978	9.40735	8.40369	16.7491
Length   44, alignments in bytes  4/ 4:	11.629	10.3186	10.5096	8.58801	15.6633
Length   44, alignments in bytes  2/ 2:	11.7531	10.3359	10.5559	10.4353	24.1058
Length   44, alignments in bytes  2/ 6:	11.5884	11.6681	11.5649	10.6642	25.3671
Length   44, alignments in bytes  6/ 2:	11.6072	9.38098	9.39868	9.91309	16.2267
Length   44, alignments in bytes  1/ 7:	11.382	12.264	11.8901	10.6582	25.8634
Length   44, alignments in bytes  7/ 1:	11.5269	9.38074	9.4071	8.75378	15.7987
Length   44, alignments in bytes  3/ 4:	11.6896	10.0424	11.5693	10.0114	23.1882
Length   44, alignments in bytes  4/ 3:	11.6603	10.5332	10.532	8.50732	16.5958
Length   44, alignments in bytes  5/ 7:	11.6134	11.6608	11.5707	9.74609	19.6409
Length   44, alignments in bytes  7/ 5:	11.4983	11.0544	11.1195	9.95813	16.5477
Length   48, alignments in bytes  0/ 4:	12.2396	9.76416	9.68787	8.63318	15.3621
Length   48, alignments in bytes  4/ 0:	11.4012	10.6686	10.5088	9.74927	18.2906
Length   48, alignments in bytes  4/ 4:	11.6567	10.6849	10.6666	9.78467	17.6888
Length   48, alignments in bytes  2/ 2:	11.8033	10.6871	10.7273	9.91443	19.1233
Length   48, alignments in bytes  2/ 6:	11.8781	12.6417	12.1654	10.8132	25.5886
Length   48, alignments in bytes  6/ 2:	11.8813	10.8534	10.7516	10.2871	18.2576
Length   48, alignments in bytes  1/ 7:	11.9597	12.64	12.1729	9.73267	25.8014
Length   48, alignments in bytes  7/ 1:	12.0209	10.7946	10.8253	9.95422	17.9771
Length   48, alignments in bytes  3/ 4:	12.1586	11.9949	11.7345	10.0718	23.0394
Length   48, alignments in bytes  4/ 3:	12.2385	10.9178	10.9135	10.9177	17.9017
Length   48, alignments in bytes  5/ 7:	11.8374	12.6459	12.1464	12.2224	21.8649
Length   48, alignments in bytes  7/ 5:	11.7924	10.7406	10.8234	9.97327	17.5239
Length   52, alignments in bytes  0/ 4:	11.8915	9.27258	9.12451	10.86	16.9603
Length   52, alignments in bytes  4/ 0:	11.6532	10.8844	10.9226	10.6047	17.9015
Length   52, alignments in bytes  4/ 4:	11.9294	10.8738	10.9149	10.0228	17.1862
Length   52, alignments in bytes  2/ 2:	12.012	10.8694	10.8879	12.2776	22.3024
Length   52, alignments in bytes  2/ 6:	12.0806	11.9983	11.7753	11.899	27.9619
Length   52, alignments in bytes  6/ 2:	11.8218	10.5392	10.9401	11.4773	17.2906
Length   52, alignments in bytes  1/ 7:	11.8191	12.6412	12.1936	11.6379	28.3422
Length   52, alignments in bytes  7/ 1:	12.1362	10.5847	10.5339	11.2137	18.2211
Length   52, alignments in bytes  3/ 4:	11.8308	10.2876	12.241	9.85669	25.165
Length   52, alignments in bytes  4/ 3:	11.7736	10.6144	10.7025	10.6541	17.1653
Length   52, alignments in bytes  5/ 7:	11.657	11.7104	11.5261	11.905	21.2815
Length   52, alignments in bytes  7/ 5:	11.7206	10.65	10.6592	11.382	16.7277
Length   56, alignments in bytes  0/ 4:	11.5231	9.01807	8.896	10.7731	16.9836
Length   56, alignments in bytes  4/ 0:	11.3778	10.5067	10.6427	12.0443	19.5474
Length   56, alignments in bytes  4/ 4:	11.6652	10.6774	10.6564	11.9818	18.9604
Length   56, alignments in bytes  2/ 2:	11.7844	10.5363	10.7028	11.6555	20.4559
Length   56, alignments in bytes  2/ 6:	11.8308	11.8265	11.5563	11.9193	26.929
Length   56, alignments in bytes  6/ 2:	11.5441	10.6956	10.6168	11.3856	18.2849
Length   56, alignments in bytes  1/ 7:	11.8354	11.709	11.432	11.3654	27.1414
Length   56, alignments in bytes  7/ 1:	11.6436	10.2782	10.6741	9.72974	18.547
Length   56, alignments in bytes  3/ 4:	11.4741	11.71	11.5258	12.0443	24.488
Length   56, alignments in bytes  4/ 3:	11.642	10.2872	10.6389	11.3802	18.5953
Length   56, alignments in bytes  5/ 7:	11.6545	11.7112	11.4669	12.0537	23.2289
Length   56, alignments in bytes  7/ 5:	11.7836	10.3046	10.6832	9.72546	17.9208
Length   60, alignments in bytes  0/ 4:	11.6047	9.51782	8.88586	12.0394	18.3522
Length   60, alignments in bytes  4/ 0:	12.0657	10.0609	10.5117	9.30957	18.6255
Length   60, alignments in bytes  4/ 4:	12.2622	11.485	12.1047	9.2124	21.264
Length   60, alignments in bytes  2/ 2:	11.7937	10.8245	10.9741	12.285	23.4637
Length   60, alignments in bytes  2/ 6:	12.8751	11.9958	11.8528	12.3417	29.6177
Length   60, alignments in bytes  6/ 2:	12.3538	10.2892	10.6072	12.3013	18.0186
Length   60, alignments in bytes  1/ 7:	11.7565	11.9951	11.8506	12.3434	30.0127
Length   60, alignments in bytes  7/ 1:	12.3735	10.291	10.937	10.4968	17.7345
Length   60, alignments in bytes  3/ 4:	11.9609	12.2689	11.5864	9.84241	26.9532
Length   60, alignments in bytes  4/ 3:	12.1387	10.8347	11.8048	9.42261	18.4121
Length   60, alignments in bytes  5/ 7:	12.3458	11.3268	12.7134	10.6521	23.2328
Length   60, alignments in bytes  7/ 5:	12.0565	10.9501	11.8123	10.3052	17.2657
Length   64, alignments in bytes  0/ 4:	14.1311	9.05371	8.64209	9.38062	18.8691
Length   64, alignments in bytes  4/ 0:	13.2523	10.0317	10.0543	10.7794	21.1979
Length   64, alignments in bytes  4/ 4:	14.2944	12.6151	13.47	11.1849	21.9644
Length   64, alignments in bytes  2/ 2:	14.2902	10.1156	10.1124	11.2928	22.4519
Length   64, alignments in bytes  2/ 6:	14.5731	10.6636	10.7716	12.1196	29.6073
Length   64, alignments in bytes  6/ 2:	15.0123	10.2582	10.4397	12.0134	20.361
Length   64, alignments in bytes  1/ 7:	14.6361	10.0223	9.66284	10.6543	29.8843
Length   64, alignments in bytes  7/ 1:	14.9913	10.2698	10.4144	10.5476	19.3698
Length   64, alignments in bytes  3/ 4:	14.6169	10.457	10.3981	11.0065	27.3591
Length   64, alignments in bytes  4/ 3:	14.9404	12.5555	13.1503	12.0338	19.8394
Length   64, alignments in bytes  5/ 7:	14.2496	13.4883	14.067	12.1675	25.1224
Length   64, alignments in bytes  7/ 5:	16.1326	11.6661	11.7141	10.5574	19.9005
Length   68, alignments in bytes  0/ 4:	14.3499	11.7399	11.9359	11.501	20.4718
Length   68, alignments in bytes  4/ 0:	13.3221	12.1768	12.6326	11.7919	20.1337
Length   68, alignments in bytes  4/ 4:	13.9907	11.9003	12.6614	10.9241	20.0093
Length   68, alignments in bytes  2/ 2:	13.9479	12.4409	12.1892	12.3429	27.4017
Length   68, alignments in bytes  2/ 6:	14.6754	13.4011	13.8043	11.8861	31.6279
Length   68, alignments in bytes  6/ 2:	14.9391	12.4775	12.6194	12.3359	19.4846
Length   68, alignments in bytes  1/ 7:	14.5995	12.7877	12.8511	11.9954	32.2422
Length   68, alignments in bytes  7/ 1:	15.1001	12.1479	12.1956	12.3352	18.8728
Length   68, alignments in bytes  3/ 4:	14.6774	13.417	13.7672	11.0072	29.7378
Length   68, alignments in bytes  4/ 3:	14.9197	12.1849	12.8927	12.3284	20.4679
Length   68, alignments in bytes  5/ 7:	14.6797	14.0485	14.3922	12.4583	26.1211
Length   68, alignments in bytes  7/ 5:	14.5781	11.882	12.6317	12.3828	18.3579
Length   72, alignments in bytes  0/ 4:	14.1615	11.4575	11.7184	11.5812	20.7325
Length   72, alignments in bytes  4/ 0:	13.2969	11.6	11.8521	12.3759	22.2058
Length   72, alignments in bytes  4/ 4:	14.0009	11.8429	11.7422	12.0497	22.0214
Length   72, alignments in bytes  2/ 2:	13.9789	11.7709	11.4822	12.0515	23.5076
Length   72, alignments in bytes  2/ 6:	14.3258	13.0305	13.0754	11.9875	31.7959
Length   72, alignments in bytes  6/ 2:	14.5885	11.6008	12.5615	12.853	21.097
Length   72, alignments in bytes  1/ 7:	14.3252	13.0201	13.1041	11.9011	31.2677
Length   72, alignments in bytes  7/ 1:	14.6417	11.5493	11.8383	10.3044	19.9634
Length   72, alignments in bytes  3/ 4:	14.318	12.1018	12.9426	12.0514	28.7075
Length   72, alignments in bytes  4/ 3:	15.3633	12.1838	12.2316	12.6825	21.8929
Length   72, alignments in bytes  5/ 7:	14.6603	12.3842	13.2246	12.4445	27.5903
Length   72, alignments in bytes  7/ 5:	14.9467	11.853	12.1184	10.5492	20.3218
Length   76, alignments in bytes  0/ 4:	14.5865	11.603	11.1779	12.135	23.0477
Length   76, alignments in bytes  4/ 0:	13.6357	12.4585	13.1729	10.3217	22.1133
Length   76, alignments in bytes  4/ 4:	14.3156	12.2196	13.2528	10.2035	21.9216
Length   76, alignments in bytes  2/ 2:	14.3306	11.9934	11.8025	12.3506	26.2346
Length   76, alignments in bytes  2/ 6:	14.6746	12.3567	12.9254	12.1254	33.9069
Length   76, alignments in bytes  6/ 2:	14.9243	12.478	12.7379	12.4147	20.5065
Length   76, alignments in bytes  1/ 7:	14.6674	12.3359	12.9349	12.0964	34.118
Length   76, alignments in bytes  7/ 1:	14.9984	12.4623	12.9222	10.9733	20.017
Length   76, alignments in bytes  3/ 4:	14.6699	12.3934	13.2451	10.9973	32.2106
Length   76, alignments in bytes  4/ 3:	14.588	11.9615	13.0065	10.1624	21.4197
Length   76, alignments in bytes  5/ 7:	14.2759	14.1171	14.0214	11.7679	27.2733
Length   76, alignments in bytes  7/ 5:	14.6744	11.9739	12.9426	11.1619	19.5068
Length   80, alignments in bytes  0/ 4:	14.1747	11.3978	11.6355	10.3231	22.51
Length   80, alignments in bytes  4/ 0:	13.3081	11.9431	12.9607	11.0474	23.6812
Length   80, alignments in bytes  4/ 4:	13.97	12.5447	11.9058	11.524	24.0647
Length   80, alignments in bytes  2/ 2:	14.2838	12.3239	11.7446	11.9717	27.4434
Length   80, alignments in bytes  2/ 6:	14.6709	13.3323	13.3976	12.726	33.6643
Length   80, alignments in bytes  6/ 2:	14.9406	12.2251	13.215	12.233	23.0226
Length   80, alignments in bytes  1/ 7:	14.6598	13.3335	13.4038	11.767	33.9259
Length   80, alignments in bytes  7/ 1:	14.892	12.2528	13.3414	11.4315	21.6475
Length   80, alignments in bytes  3/ 4:	14.6458	12.3684	13.2471	11.3264	31.5582
Length   80, alignments in bytes  4/ 3:	14.9364	12.3281	11.9843	12.489	23.4208
Length   80, alignments in bytes  5/ 7:	14.6477	12.3971	13.2809	12.8823	29.6271
Length   80, alignments in bytes  7/ 5:	14.9385	12.2563	13.202	11.439	21.5719
Length   84, alignments in bytes  0/ 4:	14.5746	11.6469	11.1562	12.3383	25.1121
