                            	generic_strncat	__strncat_avx2	__strncat_evex	__strncat_sse2_unaligned	__strncat_generic
Length  128/  32, alignment  4/ 0, N    2:	25.1999	22.899	23.5229	21.6455	24.9227
Length  256/ 256, alignment  0/ 0, N    2:	28.2731	22.8721	23.5262	21.5664	28.2438
Length  256/ 256, alignment  3/ 2, N    2:	28.0365	22.8716	23.9319	21.5654	28.2627
Length  256/  64, alignment  0/ 0, N    2:	24.9344	23.2432	23.5252	21.6821	24.9718
Length  256/  64, alignment  3/ 2, N    2:	24.8907	23.1275	23.5232	21.7919	24.901
Length  512/ 512, alignment  0/ 0, N    2:	28.9034	23.643	23.5241	25.3482	28.916
Length  512/ 512, alignment  2/ 4, N    2:	28.931	22.8705	23.526	24.9983	28.8617
Length  512/ 128, alignment  0/ 0, N    2:	25.1898	22.8725	23.7079	21.5708	25.007
Length  512/ 128, alignment  2/ 4, N    2:	25.0034	22.9207	24.1482	21.5793	25.0042
Length 1024/1024, alignment  0/ 0, N    2:	31.368	26.5718	27.3697	36.7374	31.4838
Length 1024/1024, alignment  1/ 6, N    2:	31.3275	28.2625	28.2664	37.6072	32.3793
Length 1024/ 256, alignment  0/ 0, N    2:	29.0042	23.4152	24.0855	22.08	28.9213
Length 1024/ 256, alignment  1/ 6, N    2:	29.4267	23.4137	24.0846	22.0786	29.1043
Length   16/   1, alignment  1/ 2, N    2:	25.0512	23.4165	23.4152	21.4448	24.9977
Length   16/   1, alignment  2/ 1, N    2:	24.8156	23.4157	23.4153	21.4827	25.1579
Length   16/  10, alignment  1/ 1, N    2:	24.7636	23.4141	23.416	21.3839	24.4917
Length   32/   1, alignment  2/ 4, N    2:	24.71	22.5479	22.8695	20.9454	24.5878
Length   32/   1, alignment  4/ 2, N    2:	24.7535	22.216	22.8711	20.9092	24.2383
Length   32/  10, alignment  2/ 2, N    2:	24.7149	22.5418	22.8968	20.9409	24.6206
Length   64/   1, alignment  3/ 6, N    2:	24.2766	22.2164	22.8719	20.9772	24.3184
Length   64/   1, alignment  6/ 3, N    2:	24.7661	22.3499	22.3517	20.4342	23.6319
Length   64/  10, alignment  3/ 3, N    2:	23.7241	22.0312	22.3516	20.5054	23.9529
Length  128/   1, alignment  4/ 0, N    2:	23.6274	21.7123	22.3515	20.4351	23.6357
Length  128/   1, alignment  0/ 4, N    2:	23.7235	22.0288	22.3514	20.4998	23.7801
Length  128/  10, alignment  4/ 4, N    2:	24.1398	21.7125	22.3503	20.4679	24.0518
Length  256/   1, alignment  5/ 2, N    2:	23.8881	22.3498	22.3494	20.4369	23.6287
Length  256/   1, alignment  2/ 5, N    2:	24.0218	21.7114	22.3495	20.5052	23.9192
Length  256/  10, alignment  5/ 5, N    2:	24.134	21.7113	22.3509	20.4637	23.8898
Length  512/   1, alignment  6/ 4, N    2:	24.2764	21.62	21.8532	19.9821	23.1022
Length  512/   1, alignment  4/ 6, N    2:	23.6854	21.7116	22.3513	20.4554	24.1282
Length  512/  10, alignment  6/ 6, N    2:	24.3537	22.0297	22.3499	20.5013	24.2463
Length 1024/   1, alignment  7/ 6, N    2:	24.0357	22.0302	22.3502	20.4607	23.8792
Length 1024/   1, alignment  6/ 7, N    2:	24.2217	21.8181	22.3763	20.4536	23.8468
Length 1024/  10, alignment  7/ 7, N    2:	24.305	21.7125	22.3507	20.5456	23.4211
Length    2/   2, alignment  0/ 2, N    8:	23.1457	21.5439	22.1733	20.5791	23.6885
Length    4/   4, alignment  0/ 0, N    8:	23.7983	21.7132	22.5315	20.5467	23.7475
Length    4/   4, alignment  4/ 0, N    8:	23.7992	21.7129	22.5109	20.5865	23.8965
Length    8/   8, alignment  0/ 0, N    8:	23.9755	21.8857	22.3534	20.6012	23.6891
Length    8/   8, alignment  0/ 0, N    8:	23.7097	21.8849	22.3522	20.5724	23.7252
Length   16/  16, alignment  0/ 0, N    8:	23.7556	21.8853	22.3518	21.134	23.7325
Length   16/  16, alignment  7/ 2, N    8:	24.1464	21.8846	22.3494	21.3097	23.7618
Length   16/   4, alignment  0/ 0, N    8:	23.7563	21.884	22.3522	20.4653	23.7802
Length   16/   4, alignment  7/ 2, N    8:	23.8188	21.7119	22.3518	20.4338	23.6957
Length   32/  32, alignment  0/ 0, N    8:	24.4207	22.5558	23.2046	21.0969	24.3241
Length   32/  32, alignment  6/ 4, N    8:	24.3884	22.4949	23.096	21.0727	24.5385
Length   32/   8, alignment  0/ 0, N    8:	23.6897	21.7141	22.3506	20.4396	23.7375
Length   32/   8, alignment  6/ 4, N    8:	23.8261	21.7128	22.3496	25.4156	25.0281
Length   64/  64, alignment  0/ 0, N    8:	25.6018	23.9973	24.8151	22.697	25.4913
Length   64/  64, alignment  5/ 6, N    8:	24.3388	22.214	22.4801	20.742	24.4976
Length   64/  16, alignment  0/ 0, N    8:	23.1376	21.2311	21.9729	21.1136	23.7318
Length   64/  16, alignment  5/ 6, N    8:	23.6618	21.712	22.3524	21.2749	23.7255
Length  128/ 128, alignment  0/ 0, N    8:	24.4281	22.3517	22.9926	21.0825	24.6167
Length  128/ 128, alignment  4/ 0, N    8:	24.3692	22.3503	22.9909	21.0792	24.3802
Length  128/  32, alignment  0/ 0, N    8:	24.3332	22.5719	23.2028	21.0954	24.4805
Length  128/  32, alignment  4/ 0, N    8:	24.4026	22.7083	22.9907	21.074	24.6564
Length  256/ 256, alignment  0/ 0, N    8:	27.5741	22.3526	23.0402	21.0774	27.5721
Length  256/ 256, alignment  3/ 2, N    8:	27.7868	22.8708	23.5251	21.5641	28.1929
Length  256/  64, alignment  0/ 0, N    8:	24.9863	22.8742	23.5262	21.8122	24.916
Length  256/  64, alignment  3/ 2, N    8:	24.8864	22.873	23.5242	21.6769	24.9845
Length  512/ 512, alignment  0/ 0, N    8:	28.4646	22.8836	23.6672	24.5267	28.7053
Length  512/ 512, alignment  2/ 4, N    8:	28.32	22.8797	23.8258	24.6509	28.5351
Length  512/ 128, alignment  0/ 0, N    8:	25.0378	22.8705	23.5258	21.5853	24.9684
Length  512/ 128, alignment  2/ 4, N    8:	24.9275	22.8696	23.524	21.6204	25.0284
Length 1024/1024, alignment  0/ 0, N    8:	30.5538	26.489	29.6903	37.5436	31.128
Length 1024/1024, alignment  1/ 6, N    8:	31.7741	26.4068	29.4694	37.5419	31.3352
Length 1024/ 256, alignment  0/ 0, N    8:	28.6894	23.4172	24.2376	22.0826	28.6687
Length 1024/ 256, alignment  1/ 6, N    8:	29.4227	23.9859	24.9612	22.6161	29.5783
Length   16/   1, alignment  1/ 2, N    8:	25.497	23.2485	23.6322	21.431	24.9814
Length   16/   1, alignment  2/ 1, N    8:	24.894	23.0513	23.6298	21.4553	24.9064
Length   16/  10, alignment  1/ 1, N    8:	24.8683	22.9283	23.4151	21.1131	24.3146
Length   32/   1, alignment  2/ 4, N    8:	24.26	22.218	22.8705	20.9246	24.3326
Length   32/   1, alignment  4/ 2, N    8:	24.2983	22.3271	22.8694	20.9097	24.2716
Length   32/  10, alignment  2/ 2, N    8:	24.3904	22.2173	22.8689	20.6022	23.7237
Length   64/   1, alignment  3/ 6, N    8:	23.7326	21.712	22.9845	20.9097	24.1736
Length   64/   1, alignment  6/ 3, N    8:	23.7467	21.8166	22.3517	20.4356	23.7242
Length   64/  10, alignment  3/ 3, N    8:	23.7101	21.7123	22.351	20.4546	23.7164
Length  128/   1, alignment  4/ 0, N    8:	23.8259	21.7135	22.3527	20.434	23.7592
Length  128/   1, alignment  0/ 4, N    8:	23.736	21.8177	22.3524	20.4807	23.791
Length  128/  10, alignment  4/ 4, N    8:	23.7	21.7125	22.3504	20.4658	23.7062
Length  256/   1, alignment  5/ 2, N    8:	23.8305	21.7126	22.3512	20.4353	23.8065
Length  256/   1, alignment  2/ 5, N    8:	23.3619	21.3366	21.8542	20.033	23.4288
Length  256/  10, alignment  5/ 5, N    8:	23.8165	21.7122	22.3492	20.4612	23.8018
Length  512/   1, alignment  6/ 4, N    8:	23.7858	21.7122	22.3498	20.4362	23.7591
Length  512/   1, alignment  4/ 6, N    8:	23.742	21.713	22.4656	20.4594	23.7359
Length  512/  10, alignment  6/ 6, N    8:	23.3136	21.229	21.8547	20.0023	23.264
Length 1024/   1, alignment  7/ 6, N    8:	23.2006	21.2298	22.0443	20.4583	23.7563
Length 1024/   1, alignment  6/ 7, N    8:	23.7445	21.712	23.2277	20.4618	23.7955
Length 1024/  10, alignment  7/ 7, N    8:	23.8189	21.7122	22.3494	20.4532	23.767
Length    2/   2, alignment  0/ 2, N   32:	24.194	22.0321	22.5638	20.5292	23.8552
Length    4/   4, alignment  0/ 0, N   32:	23.7893	21.7131	22.7827	20.4662	23.76
Length    4/   4, alignment  4/ 0, N   32:	23.8302	21.7119	22.511	20.5203	23.8229
Length    8/   8, alignment  0/ 0, N   32:	23.7572	21.756	22.7173	20.5456	23.7281
Length    8/   8, alignment  0/ 0, N   32:	23.7452	21.4432	22.1411	20.0036	23.1814
Length   16/  16, alignment  0/ 0, N   32:	23.5946	21.7122	22.3493	22.4467	23.8192
Length   16/  16, alignment  7/ 2, N   32:	23.8063	21.7135	22.44	22.0854	23.8953
Length   16/   4, alignment  0/ 0, N   32:	23.8438	21.7983	22.4791	21.1816	23.9041
Length   16/   4, alignment  7/ 2, N   32:	24.0975	21.7126	22.35	21.1472	23.7774
Length   32/  32, alignment  0/ 0, N   32:	24.2707	23.0258	23.629	22.4692	24.2827
Length   32/  32, alignment  6/ 4, N   32:	28.8432	25.7114	26.326	24.9889	28.8361
Length   32/   8, alignment  0/ 0, N   32:	23.7838	21.7158	22.3548	21.2256	23.9487
Length   32/   8, alignment  6/ 4, N   32:	23.8023	21.7132	22.3502	21.2411	23.7774
Length   64/  64, alignment  0/ 0, N   32:	24.3411	22.5016	23.4023	21.7895	24.3463
Length   64/  64, alignment  5/ 6, N   32:	24.3936	22.3497	22.9911	21.763	24.3382
Length   64/  16, alignment  0/ 0, N   32:	23.9958	21.7118	22.6517	22.5425	24.4456
Length   64/  16, alignment  5/ 6, N   32:	24.3757	22.3481	22.8703	22.5433	24.4009
Length  128/ 128, alignment  0/ 0, N   32:	24.9025	23.2238	23.7469	21.9564	24.5618
Length  128/ 128, alignment  4/ 0, N   32:	24.4273	22.3896	23.4897	21.774	24.5805
Length  128/  32, alignment  0/ 0, N   32:	24.5247	24.3375	24.1794	23.0012	24.8524
Length  128/  32, alignment  4/ 0, N   32:	24.9813	23.5297	24.0796	22.5407	24.4354
Length  256/ 256, alignment  0/ 0, N   32:	28.3632	22.432	23.2063	21.7556	28.5129
Length  256/ 256, alignment  3/ 2, N   32:	28.4527	22.6403	23.1536	21.7645	28.4838
Length  256/  64, alignment  0/ 0, N   32:	24.4214	22.6519	23.525	22.3495	24.9309
Length  256/  64, alignment  3/ 2, N   32:	25.034	22.8704	23.5245	22.2507	25.1459
Length  512/ 512, alignment  0/ 0, N   32:	29.5928	22.8881	23.6078	26.3698	29.9534
Length  512/ 512, alignment  2/ 4, N   32:	29.673	23.1605	23.6306	26.3679	29.8541
Length  512/ 128, alignment  0/ 0, N   32:	25.048	22.9371	23.903	22.2768	25.0764
Length  512/ 128, alignment  2/ 4, N   32:	24.9793	23.2045	23.8851	22.252	25.121
Length 1024/1024, alignment  0/ 0, N   32:	30.8116	25.0212	28.9757	37.3727	31.7734
Length 1024/1024, alignment  1/ 6, N   32:	31.7595	25.5558	29.5752	38.3661	31.3781
Length 1024/ 256, alignment  0/ 0, N   32:	30.1909	24.2586	24.8724	23.3372	30.6805
Length 1024/ 256, alignment  1/ 6, N   32:	30.5753	24.0546	24.9542	23.3432	30.2025
Length   16/   1, alignment  1/ 2, N   32:	25.5935	23.3022	24.1039	22.5781	24.9801
Length   16/   1, alignment  2/ 1, N   32:	25.0177	22.7469	23.4153	22.1668	25.0032
Length   16/  10, alignment  1/ 1, N   32:	24.9922	22.3251	22.9665	21.6693	24.3003
Length   32/   1, alignment  2/ 4, N   32:	24.3472	22.2162	22.8715	21.7358	24.3803
Length   32/   1, alignment  4/ 2, N   32:	24.3622	22.2182	22.8689	21.6273	24.3213
Length   32/  10, alignment  2/ 2, N   32:	24.4315	22.3264	22.8694	21.7003	24.4305
Length   64/   1, alignment  3/ 6, N   32:	24.4172	22.2155	22.8717	21.7729	24.4669
Length   64/   1, alignment  6/ 3, N   32:	24.2913	22.1549	22.3507	21.1335	23.7845
Length   64/  10, alignment  3/ 3, N   32:	23.856	21.8212	22.3491	21.2095	23.8903
Length  128/   1, alignment  4/ 0, N   32:	23.8675	21.7122	22.352	21.6943	24.328
Length  128/   1, alignment  0/ 4, N   32:	24.388	22.2156	22.8725	21.7261	24.2857
Length  128/  10, alignment  4/ 4, N   32:	24.1928	21.8172	22.3518	21.2558	24.4185
Length  256/   1, alignment  5/ 2, N   32:	24.4366	22.2163	22.8724	21.3158	23.8221
Length  256/   1, alignment  2/ 5, N   32:	23.8557	21.7121	22.3499	21.2423	23.8273
Length  256/  10, alignment  5/ 5, N   32:	23.8203	21.8222	22.3511	21.2705	23.3074
Length  512/   1, alignment  6/ 4, N   32:	23.2788	21.2299	22.064	21.1812	23.8237
Length  512/   1, alignment  4/ 6, N   32:	23.7904	21.7114	22.3513	21.2464	23.8211
Length  512/  10, alignment  6/ 6, N   32:	23.7421	21.8166	22.352	21.2196	23.8442
Length 1024/   1, alignment  7/ 6, N   32:	23.7861	21.7129	22.3502	21.2318	23.8285
Length 1024/   1, alignment  6/ 7, N   32:	23.7505	21.712	22.3509	21.226	23.8199
Length 1024/  10, alignment  7/ 7, N   32:	23.8308	21.852	22.3516	21.6483	24.3777
Length    2/   2, alignment  0/ 2, N  128:	24.1794	22.2192	23.0886	20.9281	23.6295
Length    4/   4, alignment  0/ 0, N  128:	23.7159	21.8467	22.6232	20.5224	23.884
Length    4/   4, alignment  4/ 0, N  128:	23.7159	21.9062	22.3503	20.6751	24.3904
Length    8/   8, alignment  0/ 0, N  128:	24.5182	22.2183	22.8701	20.7809	23.9841
Length    8/   8, alignment  0/ 0, N  128:	23.9993	21.7119	22.7692	20.9899	24.4395
Length   16/  16, alignment  0/ 0, N  128:	24.5313	22.4442	22.9537	21.7981	24.0352
Length   16/  16, alignment  7/ 2, N  128:	23.9059	21.8555	22.4319	21.4925	23.8081
Length   16/   4, alignment  0/ 0, N  128:	23.7602	21.8565	22.4308	20.6181	23.8547
Length   16/   4, alignment  7/ 2, N  128:	23.73	21.8974	22.3495	20.4953	23.7724
Length   32/  32, alignment  0/ 0, N  128:	24.4563	23.6576	24.9073	23.39	24.3644
Length   32/  32, alignment  6/ 4, N  128:	28.8745	25.5421	26.3427	25.7925	28.9534
Length   32/   8, alignment  0/ 0, N  128:	23.8927	22.4803	22.9925	22.1208	23.7653
Length   32/   8, alignment  6/ 4, N  128:	23.8372	22.4251	23.1024	22.5033	23.9328
Length   64/  64, alignment  0/ 0, N  128:	25.1476	24.839	25.5164	25.1029	25.3417
Length   64/  64, alignment  5/ 6, N  128:	28.4181	29.0605	29.9539	28.5183	28.5217
Length   64/  16, alignment  0/ 0, N  128:	27.7178	28.4269	27.3346	25.002	27.696
Length   64/  16, alignment  5/ 6, N  128:	27.7555	28.59	28.9998	27.3571	27.2128
Length  128/ 128, alignment  0/ 0, N  128:	25.6138	25.8235	27.2509	27.9079	26.2711
Length  128/ 128, alignment  4/ 0, N  128:	26.7043	30.297	30.8085	31.6449	26.7202
Length  128/  32, alignment  0/ 0, N  128:	27.4745	26.274	27.2019	26.9529	27.4532
Length  128/  32, alignment  4/ 0, N  128:	27.7167	30.2956	31.0274	31.8899	27.7887
Length  256/ 256, alignment  0/ 0, N  128:	35.2367	26.4115	27.3575	28.0123	34.844
Length  256/ 256, alignment  3/ 2, N  128:	38.9168	31.6373	32.5106	33.3812	39.0058
Length  256/  64, alignment  0/ 0, N  128:	26.2633	26.8972	27.6345	28.1252	26.955
Length  256/  64, alignment  3/ 2, N  128:	29.1219	31.763	32.484	33.5102	29.3416
Length  512/ 512, alignment  0/ 0, N  128:	31.6936	28.1459	27.9149	34.8862	31.4619
Length  512/ 512, alignment  2/ 4, N  128:	32.7602	31.5044	32.6001	39.9132	33.0735
Length  512/ 128, alignment  0/ 0, N  128:	27.4134	28.1872	28.2293	28.4752	27.1067
Length  512/ 128, alignment  2/ 4, N  128:	28.9018	31.5806	32.691	32.4589	28.9728
Length 1024/1024, alignment  0/ 0, N  128:	33.5709	32.9338	34.1024	47.7067	33.707
Length 1024/1024, alignment  1/ 6, N  128:	36.4069	35.0105	35.5424	52.1724	37.2928
Length 1024/ 256, alignment  0/ 0, N  128:	36.6901	27.67	28.5841	29.3946	37.2711
Length 1024/ 256, alignment  1/ 6, N  128:	40.5081	32.234	33.0411	33.3786	40.5916
Length   16/   1, alignment  1/ 2, N  128:	25.6544	23.0722	23.5256	21.5876	25.0435
Length   16/   1, alignment  2/ 1, N  128:	25.0489	27.2746	25.0881	22.586	26.2813
Length   16/  10, alignment  1/ 1, N  128:	26.0859	23.7139	23.4996	21.5772	25.0013
Length   32/   1, alignment  2/ 4, N  128:	24.5107	23.0122	23.6565	23.1035	24.5259
Length   32/   1, alignment  4/ 2, N  128:	24.3372	22.8693	23.5243	23.1344	24.2905
Length   32/  10, alignment  2/ 2, N  128:	24.3258	23.0073	23.6541	23.0754	24.1088
Length   64/   1, alignment  3/ 6, N  128:	27.1816	25.9563	27.265	25.9479	27.6688
Length   64/   1, alignment  6/ 3, N  128:	27.5686	26.6094	27.1396	25.0486	26.9366
Length   64/  10, alignment  3/ 3, N  128:	27.0771	25.9187	26.9327	25.8235	27.6841
Length  128/   1, alignment  4/ 0, N  128:	28.7895	29.151	29.8575	29.7462	28.4748
Length  128/   1, alignment  0/ 4, N  128:	28.494	28.2552	28.9162	28.3748	27.816
Length  128/  10, alignment  4/ 4, N  128:	28.2142	29.1887	30.2334	31.4815	28.2168
Length  256/   1, alignment  5/ 2, N  128:	28.2196	29.4803	30.0583	31.6221	28.3614
Length  256/   1, alignment  2/ 5, N  128:	28.6203	30.2263	31.3816	30.9261	29.0016
Length  256/  10, alignment  5/ 5, N  128:	28.8329	29.7021	30.0941	31.5296	28.9265
Length  512/   1, alignment  6/ 4, N  128:	28.7332	30.0595	30.71	31.921	28.6548
Length  512/   1, alignment  4/ 6, N  128:	28.7477	29.886	30.3003	31.2666	28.4972
Length  512/  10, alignment  6/ 6, N  128:	28.6013	29.6393	30.0963	31.5353	28.9434
Length 1024/   1, alignment  7/ 6, N  128:	28.5843	26.4825	26.9044	28.56	28.3089
Length 1024/   1, alignment  6/ 7, N  128:	28.8564	29.7601	30.0907	31.7369	28.9647
Length 1024/  10, alignment  7/ 7, N  128:	28.317	29.7171	30.0645	31.7019	28.7597
Length    2/   2, alignment  0/ 2, N  512:	26.2321	22.2206	23.2014	20.9733	24.1887
Length    4/   4, alignment  0/ 0, N  512:	24.2774	22.2789	22.8732	20.9699	24.2885
Length    4/   4, alignment  4/ 0, N  512:	24.3378	22.2972	23.1513	21.1077	24.2701
Length    8/   8, alignment  0/ 0, N  512:	24.5107	22.2179	22.8725	20.9947	24.4052
Length    8/   8, alignment  0/ 0, N  512:	24.4187	22.2162	22.8717	20.7171	23.7426
Length   16/  16, alignment  0/ 0, N  512:	23.833	21.8199	22.436	21.5269	23.795
Length   16/  16, alignment  7/ 2, N  512:	24.1102	22.3595	23.0943	21.9901	24.4056
Length   16/   4, alignment  0/ 0, N  512:	24.3796	22.3604	22.9527	21.1829	23.8552
Length   16/   4, alignment  7/ 2, N  512:	23.7826	21.7922	22.431	20.6264	23.7883
Length   32/  32, alignment  0/ 0, N  512:	24.5078	23.7083	24.8155	23.3943	24.5359
Length   32/  32, alignment  6/ 4, N  512:	28.9217	25.5422	26.1829	25.8364	28.926
Length   32/   8, alignment  0/ 0, N  512:	23.8394	22.4824	23.1001	22.1628	23.8395
Length   32/   8, alignment  6/ 4, N  512:	23.7818	22.4826	23.1062	22.5154	23.7427
Length   64/  64, alignment  0/ 0, N  512:	25.0328	24.2738	24.949	24.5555	24.475
Length   64/  64, alignment  5/ 6, N  512:	27.7253	29.1724	29.9159	28.468	28.4198
Length   64/  16, alignment  0/ 0, N  512:	27.6096	28.4281	27.3098	25.124	27.5667
Length   64/  16, alignment  5/ 6, N  512:	27.6066	28.3497	28.8569	27.5249	27.6404
Length  128/ 128, alignment  0/ 0, N  512:	26.8605	26.1544	26.2478	28.2564	26.3037
Length  128/ 128, alignment  4/ 0, N  512:	26.2389	28.0242	29.0888	32.0998	26.8533
Length  128/  32, alignment  0/ 0, N  512:	28.0982	27.3042	26.9927	28.9721	28.1798
Length  128/  32, alignment  4/ 0, N  512:	28.2115	31.1393	31.901	32.1675	28.2416
Length  256/ 256, alignment  0/ 0, N  512:	36.6874	30.0788	31.0561	33.4958	37.665
Length  256/ 256, alignment  3/ 2, N  512:	40.4803	34.5896	35.8093	38.2703	41.1234
Length  256/  64, alignment  0/ 0, N  512:	33.6883	31.1742	31.5536	33.6138	33.4493
Length  256/  64, alignment  3/ 2, N  512:	37.0519	35.5466	35.8848	37.0333	36.0731
Length  512/ 512, alignment  0/ 0, N  512:	45.7883	39.5774	35.9408	49.6649	47.2625
Length  512/ 512, alignment  2/ 4, N  512:	52.7505	45.5797	47.0279	54.642	52.4046
Length  512/ 128, alignment  0/ 0, N  512:	43.3995	33.7149	34.4404	39.4849	43.2635
Length  512/ 128, alignment  2/ 4, N  512:	47.1416	44.8703	45.5403	49.024	47.3112
Length 1024/1024, alignment  0/ 0, N  512:	50.8865	41.2136	43.358	61.7348	52.649
Length 1024/1024, alignment  1/ 6, N  512:	56.6834	48.3284	47.2521	65.037	57.1776
Length 1024/ 256, alignment  0/ 0, N  512:	52.4801	34.7128	35.7419	44.0412	51.7435
Length 1024/ 256, alignment  1/ 6, N  512:	61.8007	45.8805	46.4375	49.3766	60.0584
Length   16/   1, alignment  1/ 2, N  512:	25.5864	23.4532	24.1352	22.1132	25.5645
Length   16/   1, alignment  2/ 1, N  512:	25.5261	23.506	24.123	22.2554	25.5582
Length   16/  10, alignment  1/ 1, N  512:	25.5943	22.8947	23.4997	21.5816	24.9167
Length   32/   1, alignment  2/ 4, N  512:	24.8748	23.5595	24.2909	23.6402	24.891
Length   32/   1, alignment  4/ 2, N  512:	24.8813	23.4605	24.1991	23.5582	24.9204
Length   32/  10, alignment  2/ 2, N  512:	24.7005	23.0108	23.6548	23.0873	24.367
Length   64/   1, alignment  3/ 6, N  512:	27.4537	26.52	27.5654	25.9234	27.717
Length   64/   1, alignment  6/ 3, N  512:	27.4525	27.0557	27.8926	25.1035	27.1408
Length   64/  10, alignment  3/ 3, N  512:	26.8214	25.8423	26.9477	25.2936	27.1122
Length  128/   1, alignment  4/ 0, N  512:	27.6907	30.0916	31.0447	31.6725	28.4947
Length  128/   1, alignment  0/ 4, N  512:	28.4273	28.8747	29.1439	30.9157	27.9363
Length  128/  10, alignment  4/ 4, N  512:	27.8712	29.7018	30.8753	31.322	28.5036
Length  256/   1, alignment  5/ 2, N  512:	34.9248	32.5303	33.2492	34.3408	34.4717
Length  256/   1, alignment  2/ 5, N  512:	34.6568	34.8204	35.6841	35.8705	34.6886
Length  256/  10, alignment  5/ 5, N  512:	34.8387	34.7844	35.4323	36.0742	35.6234
Length  512/   1, alignment  6/ 4, N  512:	46.0707	43.248	43.8937	47.8622	45.5966
Length  512/   1, alignment  4/ 6, N  512:	45.858	42.6249	43.4756	47.8155	46.1401
Length  512/  10, alignment  6/ 6, N  512:	45.6259	43.2594	43.4134	46.9811	45.9611
Length 1024/   1, alignment  7/ 6, N  512:	44.3695	34.7094	35.4287	41.2524	45.573
Length 1024/   1, alignment  6/ 7, N  512:	46.9264	43.4682	44.2852	47.9099	46.7853
Length 1024/  10, alignment  7/ 7, N  512:	45.5669	43.0207	44.2621	47.8283	47.0757
Length    2/   2, alignment  0/ 2, N 2048:	25.3567	23.4323	24.2155	21.9171	24.7552
Length    4/   4, alignment  0/ 0, N 2048:	25.2262	22.8852	23.607	21.6248	24.8971
Length    4/   4, alignment  4/ 0, N 2048:	24.8462	22.8404	23.7025	21.5056	24.8564
Length    8/   8, alignment  0/ 0, N 2048:	24.9263	22.7481	23.4145	21.5083	24.3767
Length    8/   8, alignment  0/ 0, N 2048:	24.2524	22.2165	22.9915	20.9754	24.3412
Length   16/  16, alignment  0/ 0, N 2048:	24.4178	22.338	23.0282	21.9388	24.3758
Length   16/  16, alignment  7/ 2, N 2048:	24.3895	22.3638	22.9918	21.9982	24.3833
Length   16/   4, alignment  0/ 0, N 2048:	24.4083	22.3285	22.9857	21.0118	23.8618
Length   16/   4, alignment  7/ 2, N 2048:	23.7448	21.7926	22.4308	20.4847	23.7728
Length   32/  32, alignment  0/ 0, N 2048:	24.4544	23.6285	24.7466	23.5592	24.4856
Length   32/  32, alignment  6/ 4, N 2048:	28.8692	25.5425	27.1559	25.8875	28.8306
Length   32/   8, alignment  0/ 0, N 2048:	23.8363	22.5414	22.9905	21.9511	23.7857
Length   32/   8, alignment  6/ 4, N 2048:	23.8125	22.4862	23.118	22.5135	23.7873
Length   64/  64, alignment  0/ 0, N 2048:	24.465	24.4178	24.9455	24.61	24.4624
Length   64/  64, alignment  5/ 6, N 2048:	27.7791	28.3888	29.1463	27.9927	27.821
Length   64/  16, alignment  0/ 0, N 2048:	27.6326	28.2537	27.3064	25.0565	27.563
Length   64/  16, alignment  5/ 6, N 2048:	27.4492	28.3141	29.0048	27.2734	27.7371
Length  128/ 128, alignment  0/ 0, N 2048:	26.8899	26.1981	26.8723	29.206	26.9755
Length  128/ 128, alignment  4/ 0, N 2048:	26.9031	28.6352	29.1893	31.6109	26.946
Length  128/  32, alignment  0/ 0, N 2048:	28.1102	26.3535	26.876	29.2345	28.1683
