                            	generic_strncat	__strncat_avx2	__strncat_evex	__strncat_sse2_unaligned	__strncat_generic
Length  512/  10, alignment  6/ 6, N    2:	26.6576	24.8545	42.6687	23.1994	26.7706
Length 1024/   1, alignment  7/ 6, N    2:	28.8864	24.8546	25.2172	23.0862	26.769
Length 1024/   1, alignment  6/ 7, N    2:	26.9727	29.0655	25.2187	23.132	27.6225
Length 1024/  10, alignment  7/ 7, N    2:	27.0595	24.6143	25.2176	23.0871	26.7153
Length    2/   2, alignment  0/ 2, N    8:	27.4167	24.8575	25.2175	23.2144	27.4985
Length    4/   4, alignment  0/ 0, N    8:	26.9764	24.4983	25.4872	23.4141	26.8578
Length    4/   4, alignment  4/ 0, N    8:	26.8552	24.4952	25.3612	23.2287	26.8578
Length    8/   8, alignment  0/ 0, N    8:	30.9409	24.6902	25.6761	23.2385	26.8174
Length    8/   8, alignment  0/ 0, N    8:	26.8813	24.6901	25.4263	23.2196	26.8296
Length   16/  16, alignment  0/ 0, N    8:	26.681	24.6902	25.2171	23.8375	26.7759
Length   16/  16, alignment  7/ 2, N    8:	26.8789	24.6891	25.2169	24.0367	26.9024
Length   16/   4, alignment  0/ 0, N    8:	27.0945	24.6888	25.2164	27.283	26.775
Length   16/   4, alignment  7/ 2, N    8:	27.2444	24.4949	25.2169	23.0537	26.8063
Length   32/  32, alignment  0/ 0, N    8:	27.452	25.4644	25.9406	24.0189	28.722
Length   32/  32, alignment  6/ 4, N    8:	29.2462	26.0252	26.0585	23.8387	27.5912
Length   32/   8, alignment  0/ 0, N    8:	26.9063	24.5	25.2177	23.1317	26.8759
Length   32/   8, alignment  6/ 4, N    8:	26.9065	30.873	25.217	24.1929	26.7863
Length   64/  64, alignment  0/ 0, N    8:	27.6555	25.2189	25.9394	23.9108	27.569
Length   64/  64, alignment  5/ 6, N    8:	27.5753	25.3769	25.9352	23.923	27.9323
Length   64/  16, alignment  0/ 0, N    8:	27.054	24.4964	25.2183	23.8231	26.747
Length   64/  16, alignment  5/ 6, N    8:	26.7716	24.4964	25.2148	24.0099	31.6897
Length  128/ 128, alignment  0/ 0, N    8:	27.9276	25.9885	29.0221	24.1272	27.7002
Length  128/ 128, alignment  4/ 0, N    8:	27.8758	25.2152	25.937	23.8461	28.0695
Length  128/  32, alignment  0/ 0, N    8:	27.4688	25.4626	26.1773	23.7763	27.4992
Length  128/  32, alignment  4/ 0, N    8:	28.751	25.7948	26.0568	23.7755	27.5687
Length  256/ 256, alignment  0/ 0, N    8:	31.0168	29.9313	25.944	24.6062	31.276
Length  256/ 256, alignment  3/ 2, N    8:	32.1103	25.2362	25.9519	24.0288	31.366
Length  256/  64, alignment  0/ 0, N    8:	27.6556	25.3418	25.9398	23.9364	27.5817
Length  256/  64, alignment  3/ 2, N    8:	27.657	25.2165	25.937	23.9125	27.5839
Length  512/ 512, alignment  0/ 0, N    8:	31.2222	25.5535	26.2087	31.6629	31.2705
Length  512/ 512, alignment  2/ 4, N    8:	31.7602	25.222	26.5733	27.534	31.1977
Length  512/ 128, alignment  0/ 0, N    8:	27.8719	25.2187	25.938	24.8512	28.0305
Length  512/ 128, alignment  2/ 4, N    8:	28.0457	25.215	25.9365	23.7771	28.15
Length 1024/1024, alignment  0/ 0, N    8:	33.497	28.8346	30.8463	40.4243	37.8161
Length 1024/1024, alignment  1/ 6, N    8:	33.5439	31.6074	37.2715	61.0765	44.2096
Length 1024/ 256, alignment  0/ 0, N    8:	31.207	25.2181	25.9634	24.9265	31.6741
Length 1024/ 256, alignment  1/ 6, N    8:	30.992	25.217	25.9517	23.784	30.9473
Length   16/   1, alignment  1/ 2, N    8:	26.7839	24.6935	25.4483	29.0459	26.8131
Length   16/   1, alignment  2/ 1, N    8:	28.5031	25.9183	27.8327	23.8164	27.0797
Length   16/  10, alignment  1/ 1, N    8:	26.7877	24.6905	25.218	23.2342	26.6956
Length   32/   1, alignment  2/ 4, N    8:	26.7606	24.497	25.2163	23.0582	26.7713
Length   32/   1, alignment  4/ 2, N    8:	27.2182	24.495	25.2177	23.0533	26.803
Length   32/  10, alignment  2/ 2, N    8:	26.897	28.5932	25.2165	24.0197	27.159
Length   64/   1, alignment  3/ 6, N    8:	29.8023	27.2425	25.3828	23.4818	26.8106
Length   64/   1, alignment  6/ 3, N    8:	26.8854	24.4967	25.2144	23.0561	27.1478
Length   64/  10, alignment  3/ 3, N    8:	26.875	24.4948	26.0605	23.1096	26.6965
Length  128/   1, alignment  4/ 0, N    8:	27.2663	24.7468	25.8747	23.3438	33.8363
Length  128/   1, alignment  0/ 4, N    8:	28.95	28.2228	25.4745	23.1291	26.7818
Length  128/  10, alignment  4/ 4, N    8:	26.7957	24.6362	25.2165	23.0764	27.2283
Length  256/   1, alignment  5/ 2, N    8:	26.8844	24.4965	25.2152	23.056	26.8851
Length  256/   1, alignment  2/ 5, N    8:	26.934	24.498	25.3858	23.0807	26.8853
Length  256/  10, alignment  5/ 5, N    8:	26.6952	24.4962	29.323	24.5796	27.7643
Length  512/   1, alignment  6/ 4, N    8:	27.1447	24.4966	25.2172	23.0548	26.8187
Length  512/   1, alignment  4/ 6, N    8:	26.9064	24.4956	25.2145	23.0902	26.7816
Length  512/  10, alignment  6/ 6, N    8:	26.7946	24.7647	25.2173	23.0845	26.8292
Length 1024/   1, alignment  7/ 6, N    8:	26.7456	24.4963	25.2151	23.0988	26.8561
Length 1024/   1, alignment  6/ 7, N    8:	31.1316	24.4966	25.215	23.596	27.2536
Length 1024/  10, alignment  7/ 7, N    8:	26.8157	24.4958	25.2169	23.0859	27.3127
Length    2/   2, alignment  0/ 2, N   32:	27.3254	24.8582	25.4616	25.9095	27.4369
Length    4/   4, alignment  0/ 0, N   32:	27.0698	24.497	25.4382	23.5992	27.0494
Length    4/   4, alignment  4/ 0, N   32:	26.9162	24.4969	25.3531	23.2589	32.6706
Length    8/   8, alignment  0/ 0, N   32:	27.9533	25.0028	25.5371	23.3115	26.6977
Length    8/   8, alignment  0/ 0, N   32:	26.8541	24.9608	25.4214	23.1259	27.0053
Length   16/  16, alignment  0/ 0, N   32:	26.8883	24.4979	25.2164	25.1386	26.9819
Length   16/  16, alignment  7/ 2, N   32:	26.867	24.5956	25.2635	24.8939	27.1313
Length   16/   4, alignment  0/ 0, N   32:	27.127	24.5932	29.6218	23.992	27.4656
Length   16/   4, alignment  7/ 2, N   32:	27.0939	24.4956	25.215	23.8818	27.2967
Length   32/  32, alignment  0/ 0, N   32:	27.4922	25.9759	26.8857	25.3466	27.467
Length   32/  32, alignment  6/ 4, N   32:	32.4803	28.9908	29.539	28.2922	32.6568
Length   32/   8, alignment  0/ 0, N   32:	26.9207	24.4973	25.2193	23.929	31.8759
Length   32/   8, alignment  6/ 4, N   32:	26.9056	25.0115	25.3719	23.9456	26.8339
Length   64/  64, alignment  0/ 0, N   32:	36.7471	25.2183	25.9391	24.5658	36.8521
Length   64/  64, alignment  5/ 6, N   32:	35.7599	26.649	26.9545	25.9134	36.8151
Length   64/  16, alignment  0/ 0, N   32:	26.8465	24.4957	25.2185	24.8528	26.8637
Length   64/  16, alignment  5/ 6, N   32:	32.8157	24.4973	26.8085	25.0395	27.3042
Length  128/ 128, alignment  0/ 0, N   32:	28.0803	25.8565	27.6349	24.5709	28.2142
Length  128/ 128, alignment  4/ 0, N   32:	27.8502	25.722	26.1082	24.6903	27.7534
Length  128/  32, alignment  0/ 0, N   32:	27.4066	25.9427	27.1761	25.3187	27.3801
Length  128/  32, alignment  4/ 0, N   32:	27.5143	26.0755	30.2287	25.4668	27.4737
Length  256/ 256, alignment  0/ 0, N   32:	35.351	25.2692	26.2466	24.7061	32.6904
Length  256/ 256, alignment  3/ 2, N   32:	32.1205	25.2754	26.1358	24.6628	31.7327
Length  256/  64, alignment  0/ 0, N   32:	36.7947	25.2191	25.9373	24.5784	36.7126
Length  256/  64, alignment  3/ 2, N   32:	31.197	26.7444	26.1769	30.554	36.828
Length  512/ 512, alignment  0/ 0, N   32:	33.7924	26.8048	26.0222	29.8672	32.2035
Length  512/ 512, alignment  2/ 4, N   32:	32.3478	25.2235	26.6759	29.9323	31.6341
Length  512/ 128, alignment  0/ 0, N   32:	27.8005	25.282	26.2541	24.5724	27.8067
Length  512/ 128, alignment  2/ 4, N   32:	27.8875	25.2776	26.1721	24.5628	33.7102
Length 1024/1024, alignment  0/ 0, N   32:	34.6469	29.0179	34.7571	41.6066	33.6935
Length 1024/1024, alignment  1/ 6, N   32:	33.9746	27.8449	31.247	41.5592	36.5884
Length 1024/ 256, alignment  0/ 0, N   32:	54.9498	25.4144	26.0454	24.6369	31.8349
Length 1024/ 256, alignment  1/ 6, N   32:	31.8785	25.2635	31.0949	24.651	33.0011
Length   16/   1, alignment  1/ 2, N   32:	27.8037	24.8809	25.3351	24.8073	26.8434
Length   16/   1, alignment  2/ 1, N   32:	27.3769	24.6729	25.3501	23.9778	26.9432
Length   16/  10, alignment  1/ 1, N   32:	26.8804	24.4965	25.3366	23.8701	27.2225
Length   32/   1, alignment  2/ 4, N   32:	27.1984	24.5458	25.2184	23.9621	26.888
Length   32/   1, alignment  4/ 2, N   32:	30.3663	24.4949	26.442	25.3354	26.7987
Length   32/  10, alignment  2/ 2, N   32:	26.8788	24.496	25.5436	23.9671	26.886
Length   64/   1, alignment  3/ 6, N   32:	27.0543	24.4966	25.215	24.2729	26.9258
Length   64/   1, alignment  6/ 3, N   32:	26.8268	24.4947	25.217	23.9167	26.8195
Length   64/  10, alignment  3/ 3, N   32:	26.8559	25.6734	25.378	28.5963	26.8102
Length  128/   1, alignment  4/ 0, N   32:	27.5836	25.5847	25.2169	23.9042	26.9069
Length  128/   1, alignment  0/ 4, N   32:	26.7968	24.4948	25.2172	24.1014	27.1232
Length  128/  10, alignment  4/ 4, N   32:	26.934	24.5406	26.2414	23.9625	27.9131
Length  256/   1, alignment  5/ 2, N   32:	26.8923	24.498	25.2159	23.8376	27.1093
Length  256/   1, alignment  2/ 5, N   32:	26.8223	29.0587	25.6509	24.7277	27.7685
Length  256/  10, alignment  5/ 5, N   32:	26.9524	24.4963	25.3347	24.156	26.9223
Length  512/   1, alignment  6/ 4, N   32:	26.9033	24.4964	25.3071	23.8893	26.7722
Length  512/   1, alignment  4/ 6, N   32:	27.3313	24.4961	25.2173	23.9645	26.918
Length  512/  10, alignment  6/ 6, N   32:	27.0667	24.4953	25.2174	23.9419	31.6866
Length 1024/   1, alignment  7/ 6, N   32:	26.8948	25.1928	26.7085	24.3138	26.8933
Length 1024/   1, alignment  6/ 7, N   32:	26.9581	24.4967	25.2155	23.9456	27.1308
Length 1024/  10, alignment  7/ 7, N   32:	26.8996	24.4962	25.2167	23.9637	27.1175
Length    2/   2, alignment  0/ 2, N  128:	26.6604	24.4983	25.9454	23.2119	26.658
Length    4/   4, alignment  0/ 0, N  128:	26.8076	24.6096	30.0181	23.1002	27.8993
Length    4/   4, alignment  4/ 0, N  128:	27.755	24.8127	25.5283	24.7295	28.184
Length    8/   8, alignment  0/ 0, N  128:	27.3723	24.7237	25.247	23.146	26.9447
Length    8/   8, alignment  0/ 0, N  128:	26.742	24.4958	25.2177	23.2967	26.8848
Length   16/  16, alignment  0/ 0, N  128:	26.8653	24.6156	25.4171	24.5255	27.199
Length   16/  16, alignment  7/ 2, N  128:	31.9267	24.6572	25.3633	25.346	27.8011
Length   16/   4, alignment  0/ 0, N  128:	27.0554	24.6568	25.3316	23.2006	26.9326
Length   16/   4, alignment  7/ 2, N  128:	26.7894	24.8863	25.3348	23.1177	26.9488
Length   32/  32, alignment  0/ 0, N  128:	27.4963	26.7867	28.2443	26.3539	27.4875
Length   32/  32, alignment  6/ 4, N  128:	32.5491	28.8186	29.5389	34.4692	33.4369
Length   32/   8, alignment  0/ 0, N  128:	27.8609	25.3938	26.0513	24.8059	26.8482
Length   32/   8, alignment  6/ 4, N  128:	26.8349	25.6341	26.0993	25.5473	28.0006
Length   64/  64, alignment  0/ 0, N  128:	33.1748	31.6116	28.7475	28.1506	33.0381
Length   64/  64, alignment  5/ 6, N  128:	37.3507	31.8319	32.8606	36.5205	37.4481
Length   64/  16, alignment  0/ 0, N  128:	32.1995	31.7536	30.224	27.6444	30.4275
Length   64/  16, alignment  5/ 6, N  128:	30.499	31.2405	32.1454	30.1532	30.509
Length  128/ 128, alignment  0/ 0, N  128:	29.7148	29.1817	30.4279	30.6774	29.79
Length  128/ 128, alignment  4/ 0, N  128:	30.1045	33.3243	38.8171	35.4677	31.5057
Length  128/  32, alignment  0/ 0, N  128:	33.9062	28.9946	30.1111	30.2108	33.5825
Length  128/  32, alignment  4/ 0, N  128:	33.9751	33.459	34.3637	35.7285	33.9447
Length  256/ 256, alignment  0/ 0, N  128:	33.3197	29.0349	30.43	31.9615	34.1798
Length  256/ 256, alignment  3/ 2, N  128:	46.7731	36.5451	36.1288	36.2065	35.4424
Length  256/  64, alignment  0/ 0, N  128:	33.4713	28.9815	29.7692	30.8714	33.6179
Length  256/  64, alignment  3/ 2, N  128:	38.4723	34.3053	35.033	35.8711	38.3319
Length  512/ 512, alignment  0/ 0, N  128:	35.028	30.542	35.5887	38.6525	36.1518
Length  512/ 512, alignment  2/ 4, N  128:	37.6532	34.756	35.0832	43.1238	35.1461
Length  512/ 128, alignment  0/ 0, N  128:	29.8481	29.1294	30.2339	31.8249	29.6743
Length  512/ 128, alignment  2/ 4, N  128:	32.0358	33.8812	34.9016	35.0077	32.1799
Length 1024/1024, alignment  0/ 0, N  128:	40.8197	36.6236	39.5098	55.6116	46.1082
Length 1024/1024, alignment  1/ 6, N  128:	45.5093	38.357	37.0582	54.5538	38.6393
Length 1024/ 256, alignment  0/ 0, N  128:	33.8344	29.0466	30.294	31.636	33.0326
Length 1024/ 256, alignment  1/ 6, N  128:	39.8915	35.3126	35.9432	34.9102	35.4209
Length   16/   1, alignment  1/ 2, N  128:	26.9395	25.0932	25.3581	23.2454	26.9713
Length   16/   1, alignment  2/ 1, N  128:	26.8972	24.7083	25.3945	23.2352	26.9065
Length   16/  10, alignment  1/ 1, N  128:	26.9231	24.6591	25.3083	23.2418	27.2668
Length   32/   1, alignment  2/ 4, N  128:	27.0822	29.9905	26.1613	26.1327	27.9097
Length   32/   1, alignment  4/ 2, N  128:	26.8117	25.2665	26.0056	25.4424	26.8466
Length   32/  10, alignment  2/ 2, N  128:	26.8611	25.373	26.4599	25.4241	26.8468
Length   64/   1, alignment  3/ 6, N  128:	30.8982	29.3118	30.0769	28.5276	33.0125
Length   64/   1, alignment  6/ 3, N  128:	34.7715	29.7875	36.0839	28.6638	31.7679
Length   64/  10, alignment  3/ 3, N  128:	31.7695	29.1585	30.1403	28.487	30.4879
Length  128/   1, alignment  4/ 0, N  128:	37.8358	32.3621	32.5485	33.3826	38.2055
Length  128/   1, alignment  0/ 4, N  128:	37.0653	31.2402	32.0068	31.2651	39.2646
Length  128/  10, alignment  4/ 4, N  128:	42.3934	32.667	34.4227	41.6279	37.147
Length  256/   1, alignment  5/ 2, N  128:	37.7716	32.4235	33.1494	35.0336	37.9826
Length  256/   1, alignment  2/ 5, N  128:	38.2692	33.1832	34.0439	34.6815	38.0662
Length  256/  10, alignment  5/ 5, N  128:	37.7841	32.6341	38.0429	35.9305	37.3056
Length  512/   1, alignment  6/ 4, N  128:	37.8567	35.4288	35.5868	35.3535	37.9908
Length  512/   1, alignment  4/ 6, N  128:	37.8775	32.7004	33.7817	34.4805	37.8549
Length  512/  10, alignment  6/ 6, N  128:	33.1778	32.634	33.6583	34.8965	38.7765
Length 1024/   1, alignment  7/ 6, N  128:	39.1855	30.0511	30.2358	31.5422	37.96
Length 1024/   1, alignment  6/ 7, N  128:	33.7199	32.6129	33.5154	34.774	33.6311
Length 1024/  10, alignment  7/ 7, N  128:	37.9827	32.6909	33.2041	35.0503	38.0307
Length    2/   2, alignment  0/ 2, N  512:	26.6606	28.7395	25.5785	23.5188	27.3362
Length    4/   4, alignment  0/ 0, N  512:	26.8	25.0868	25.7433	23.1872	26.9667
Length    4/   4, alignment  4/ 0, N  512:	26.7285	24.5898	28.0475	23.9104	27.8904
Length    8/   8, alignment  0/ 0, N  512:	26.8268	24.9746	25.2191	23.1682	27.0377
Length    8/   8, alignment  0/ 0, N  512:	27.1855	24.4961	25.3764	23.1695	26.7411
Length   16/  16, alignment  0/ 0, N  512:	31.0824	24.6239	26.3532	24.3881	27.1883
Length   16/  16, alignment  7/ 2, N  512:	26.8044	24.6567	25.3755	24.2437	26.9572
Length   16/   4, alignment  0/ 0, N  512:	27.0599	24.6558	25.3073	23.2552	27.0166
Length   16/   4, alignment  7/ 2, N  512:	26.8527	24.5853	25.543	23.1365	26.7685
Length   32/  32, alignment  0/ 0, N  512:	27.5369	26.885	28.2437	30.8427	27.6049
Length   32/  32, alignment  6/ 4, N  512:	33.1102	28.8184	29.682	29.1434	32.8589
Length   32/   8, alignment  0/ 0, N  512:	27.0757	25.362	25.9391	24.8492	26.8096
Length   32/   8, alignment  6/ 4, N  512:	26.9379	25.6676	26.078	25.5348	26.827
Length   64/  64, alignment  0/ 0, N  512:	33.8629	28.6356	28.7566	28.0339	38.4338
Length   64/  64, alignment  5/ 6, N  512:	38.1431	31.9388	32.7915	31.4964	37.0133
Length   64/  16, alignment  0/ 0, N  512:	30.4886	31.3474	30.3888	27.5622	30.3489
Length   64/  16, alignment  5/ 6, N  512:	30.4363	31.3296	31.8977	30.328	30.4543
Length  128/ 128, alignment  0/ 0, N  512:	31.0264	28.8929	29.596	36.4495	31.8486
Length  128/ 128, alignment  4/ 0, N  512:	30.9961	31.5218	32.5168	35.2859	31.1721
Length  128/  32, alignment  0/ 0, N  512:	33.2769	28.9718	29.6803	31.8501	33.7127
Length  128/  32, alignment  4/ 0, N  512:	34.0904	34.2184	35.1699	35.0786	33.8064
Length  256/ 256, alignment  0/ 0, N  512:	43.9649	33.4106	35.7181	38.0802	43.9423
Length  256/ 256, alignment  3/ 2, N  512:	47.2595	38.8041	38.871	40.5033	42.7643
Length  256/  64, alignment  0/ 0, N  512:	37.0426	33.7455	34.4624	35.1963	35.903
Length  256/  64, alignment  3/ 2, N  512:	40.4208	42.8632	39.6024	39.8632	40.4638
Length  512/ 512, alignment  0/ 0, N  512:	50.3444	36.4637	36.6335	53.9937	61.6293
Length  512/ 512, alignment  2/ 4, N  512:	54.826	48.5273	47.9557	65.1385	53.928
Length  512/ 128, alignment  0/ 0, N  512:	45.8727	35.4948	36.2307	41.3141	46.8427
Length  512/ 128, alignment  2/ 4, N  512:	60.0802	47.1908	47.9789	51.45	49.8833
Length 1024/1024, alignment  0/ 0, N  512:	54.5154	49.5316	47.6108	65.2799	54.7864
Length 1024/1024, alignment  1/ 6, N  512:	57.5962	50.1496	49.269	69.1053	58.3302
Length 1024/ 256, alignment  0/ 0, N  512:	53.2201	35.7744	40.8593	46.3751	52.8654
Length 1024/ 256, alignment  1/ 6, N  512:	65.4073	46.8601	47.877	52.0249	64.9965
Length   16/   1, alignment  1/ 2, N  512:	26.9039	24.6575	25.5785	24.398	27.039
Length   16/   1, alignment  2/ 1, N  512:	30.8506	25.0873	29.1716	23.8351	27.7563
Length   16/  10, alignment  1/ 1, N  512:	26.9496	24.6586	25.3276	23.1653	27.0471
Length   32/   1, alignment  2/ 4, N  512:	27.2528	25.3683	26.0682	25.456	26.9794
Length   32/   1, alignment  4/ 2, N  512:	26.8648	25.2644	25.9363	25.5095	26.808
Length   32/  10, alignment  2/ 2, N  512:	26.8802	25.364	26.0772	25.7375	26.8383
Length   64/   1, alignment  3/ 6, N  512:	35.281	29.1587	30.7477	29.1353	30.667
Length   64/   1, alignment  6/ 3, N  512:	30.2592	29.698	30.5153	28.311	30.7099
Length   64/  10, alignment  3/ 3, N  512:	30.7095	29.2189	30.1413	28.5275	30.4732
Length  128/   1, alignment  4/ 0, N  512:	37.7866	34.0986	34.7465	35.4435	41.5956
Length  128/   1, alignment  0/ 4, N  512:	37.7718	31.6143	31.9267	34.5953	36.9807
Length  128/  10, alignment  4/ 4, N  512:	36.8135	33.4291	38.1681	36.3663	37.5583
Length  256/   1, alignment  5/ 2, N  512:	39.8066	36.0595	36.549	38.0851	40.6878
Length  256/   1, alignment  2/ 5, N  512:	44.5413	38.294	40.4594	39.8222	39.0441
Length  256/  10, alignment  5/ 5, N  512:	41.1799	38.4633	39.1821	39.5631	41.6109
Length  512/   1, alignment  6/ 4, N  512:	48.7495	46.9109	47.1229	52.2849	53.045
Length  512/   1, alignment  4/ 6, N  512:	49.6052	45.8574	46.6347	51.3702	49.4765
Length  512/  10, alignment  6/ 6, N  512:	49.1154	45.9273	47.1885	50.7574	49.0884
Length 1024/   1, alignment  7/ 6, N  512:	45.9891	36.834	43.287	55.3131	46.3871
Length 1024/   1, alignment  6/ 7, N  512:	50.4699	47.0318	47.7918	52.0995	51.6577
Length 1024/  10, alignment  7/ 7, N  512:	50.3751	46.8722	47.6977	51.6443	55.426
Length    2/   2, alignment  0/ 2, N 2048:	28.4301	25.3016	26.1274	23.7351	27.3805
Length    4/   4, alignment  0/ 0, N 2048:	27.4436	25.2939	26.1985	23.7783	27.6084
Length    4/   4, alignment  4/ 0, N 2048:	27.515	25.2322	26.1969	24.0478	27.427
Length    8/   8, alignment  0/ 0, N 2048:	27.452	25.194	25.8976	23.7566	27.7611
Length    8/   8, alignment  0/ 0, N 2048:	27.6248	29.6296	25.9047	24.6744	27.5182
Length   16/  16, alignment  0/ 0, N 2048:	27.9713	25.2644	26.0008	24.803	27.6089
Length   16/  16, alignment  7/ 2, N 2048:	28.0209	25.3548	26.101	25.022	27.8406
Length   16/   4, alignment  0/ 0, N 2048:	27.6061	25.3025	26.116	23.7729	28.5029
Length   16/   4, alignment  7/ 2, N 2048:	28.1558	25.2335	25.9708	29.2306	27.8204
Length   32/  32, alignment  0/ 0, N 2048:	29.0659	27.5945	29.031	27.0725	28.2781
Length   32/  32, alignment  6/ 4, N 2048:	33.5296	29.853	30.3178	29.877	33.4502
Length   32/   8, alignment  0/ 0, N 2048:	27.5487	26.1168	26.6226	25.6463	27.4889
Length   32/   8, alignment  6/ 4, N 2048:	27.4632	25.9897	26.8478	26.6458	31.8239
Length   64/  64, alignment  0/ 0, N 2048:	34.2128	28.6114	29.0906	28.4338	34.0464
Length   64/  64, alignment  5/ 6, N 2048:	38.138	32.83	33.4583	32.2915	38.563
Length   64/  16, alignment  0/ 0, N 2048:	31.0793	32.1679	30.9356	28.3816	31.1226
Length   64/  16, alignment  5/ 6, N 2048:	31.2676	32.2899	32.7273	35.1989	31.4804
Length  128/ 128, alignment  0/ 0, N 2048:	32.502	30.0683	30.5758	32.8385	31.5307
Length  128/ 128, alignment  4/ 0, N 2048:	31.5376	32.3616	33.3655	35.8836	31.9097
Length  128/  32, alignment  0/ 0, N 2048:	34.5236	29.7702	30.4687	32.7069	34.3378
