                       	generic_strcpy	__strcpy_avx2	__strcpy_evex	__strcpy_sse2_unaligned	__strcpy_sse2
Length   16, alignments in bytes  1/ 1:	10.0535	8.5426	8.40906	5.36401	14.7373
Length   16, alignments in bytes  1/ 1:	30.8204	8.74878	8.63269	7.09851	15.342
Length   32, alignments in bytes  2/ 4:	10.9344	8.23035	8.66687	9.98145	21.0214
Length   32, alignments in bytes  4/ 2:	10.795	6.6925	6.69971	11.2976	16.6423
Length   32, alignments in bytes  2/ 2:	10.6443	6.41516	7.36206	9.54456	16.0403
Length   32, alignments in bytes  2/ 2:	10.6263	6.69128	7.3667	9.56494	16.0752
Length   64, alignments in bytes  3/ 6:	14.2773	9.64307	9.37	10.8357	27.8459
Length   64, alignments in bytes  6/ 3:	14.7422	11.4183	11.4366	12.3812	19.8414
Length   64, alignments in bytes  3/ 3:	13.9834	8.52673	8.73096	9.49976	21.0481
Length   64, alignments in bytes  3/ 3:	13.9386	8.5155	8.71387	9.45227	21.0271
Length  128, alignments in bytes  4/ 0:	17.6653	10.3674	11.7006	14.837	32.6234
Length  128, alignments in bytes  0/ 4:	20.2356	10.9874	12.0934	14.265	34.4596
Length  128, alignments in bytes  4/ 4:	19.7765	13.7571	12.7528	14.3809	32.5577
Length  128, alignments in bytes  4/ 4:	19.7866	14.0282	12.7397	14.3752	33.4648
Length  256, alignments in bytes  5/ 2:	24.0712	15.2325	19.1177	20.4995	56.9913
Length  256, alignments in bytes  2/ 5:	24.8928	17.1915	20.5679	20.2817	78.8923
Length  256, alignments in bytes  5/ 5:	24.1689	14.746	17.7327	18.5775	58.5531
Length  256, alignments in bytes  5/ 5:	25.4767	18.1708	18.2731	18.5913	56.9714
Length  512, alignments in bytes  6/ 4:	32.0919	24.1975	22.9866	28.4609	108.742
Length  512, alignments in bytes  4/ 6:	33.0439	28.4193	27.455	28.3396	146.294
Length  512, alignments in bytes  6/ 6:	31.3993	20.2617	22.5836	28.2753	108.718
Length  512, alignments in bytes  6/ 6:	31.288	20.2347	22.5621	28.2621	108.67
Length 1024, alignments in bytes  7/ 6:	53.1927	40.2058	36.454	47.6823	234.605
Length 1024, alignments in bytes  6/ 7:	63.0851	40.4722	35.6505	48.2393	309.76
Length 1024, alignments in bytes  7/ 7:	61.3408	27.7354	28.9636	47.6892	231.145
Length 1024, alignments in bytes  7/ 7:	56.9745	27.7753	28.9603	47.6857	233.028
Length   16, alignments in bytes  0/ 4:	14.5962	9.09546	8.37329	5.66821	9.1554
Length   16, alignments in bytes  4/ 0:	10.0948	8.52698	8.41504	5.71252	15.1212
Length   16, alignments in bytes  4/ 4:	10.0984	8.59412	8.41626	5.37073	14.7867
Length   16, alignments in bytes  2/ 2:	10.0992	8.53992	8.41943	5.35266	14.8064
Length   16, alignments in bytes  2/ 6:	10.1594	8.63721	8.39856	5.66052	17.9976
Length   16, alignments in bytes  6/ 2:	10.0713	8.57849	8.41565	5.71155	15.0942
Length   16, alignments in bytes  1/ 7:	10.1086	8.55225	8.41357	5.65588	18.5436
Length   16, alignments in bytes  7/ 1:	10.0804	8.59875	8.40918	5.71008	13.4231
Length   16, alignments in bytes  3/ 4:	10.2539	8.54028	8.40955	5.65161	15.1951
Length   16, alignments in bytes  4/ 3:	10.0792	8.53198	8.41504	5.72339	14.334
Length   16, alignments in bytes  5/ 7:	10.0846	8.5437	8.40796	5.6416	14.7585
Length   16, alignments in bytes  7/ 5:	10.0948	8.53735	8.42102	5.72583	13.6259
Length   20, alignments in bytes  0/ 4:	10.2562	8.97876	8.37671	7.75916	11.2092
Length   20, alignments in bytes  4/ 0:	10.1082	8.62354	8.39502	6.19495	14.7546
Length   20, alignments in bytes  4/ 4:	10.4354	8.7467	8.60571	7.27747	13.588
Length   20, alignments in bytes  2/ 2:	10.1483	8.56689	8.42444	7.10193	20.1129
Length   20, alignments in bytes  2/ 6:	12.2415	8.56799	8.39832	7.75964	20.075
Length   20, alignments in bytes  6/ 2:	10.1611	8.54004	8.40894	6.19153	13.1859
Length   20, alignments in bytes  1/ 7:	10.1199	8.53711	8.40173	7.77344	20.3687
Length   20, alignments in bytes  7/ 1:	10.1222	8.52466	8.39197	7.26257	12.9813
Length   20, alignments in bytes  3/ 4:	10.2402	8.59106	8.39929	8.2135	17.2693
Length   20, alignments in bytes  4/ 3:	10.0691	8.53186	8.39954	7.46106	13.5972
Length   20, alignments in bytes  5/ 7:	10.1985	8.52893	8.41162	8.2146	14.6196
Length   20, alignments in bytes  7/ 5:	10.1064	8.55737	8.40649	7.46008	12.5811
Length   24, alignments in bytes  0/ 4:	10.0951	9.02124	8.36951	8.2085	10.8203
Length   24, alignments in bytes  4/ 0:	10.1735	8.5592	8.422	7.4707	16.2882
Length   24, alignments in bytes  4/ 4:	11.3441	8.54089	8.39832	7.09375	15.3113
Length   24, alignments in bytes  2/ 2:	10.2646	8.59998	8.40869	7.09424	15.4298
Length   24, alignments in bytes  2/ 6:	10.1228	8.55518	8.41064	8.21082	19.2894
Length   24, alignments in bytes  6/ 2:	10.0806	8.53857	8.41455	7.46533	16.0658
Length   24, alignments in bytes  1/ 7:	10.1064	8.55945	8.4126	8.20923	19.8685
Length   24, alignments in bytes  7/ 1:	11.0358	9.06921	8.61633	7.63037	14.9386
Length   24, alignments in bytes  3/ 4:	10.8357	8.54382	8.40295	8.20935	16.8805
Length   24, alignments in bytes  4/ 3:	10.137	8.53979	8.40845	7.45435	16.7327
Length   24, alignments in bytes  5/ 7:	10.0829	8.54968	8.39001	8.20544	16.0836
Length   24, alignments in bytes  7/ 5:	10.094	8.54297	8.41187	7.45325	14.7588
Length   28, alignments in bytes  0/ 4:	10.2893	8.22058	8.1322	8.61853	12.6531
Length   28, alignments in bytes  4/ 0:	10.1102	8.23657	8.35046	8.18188	15.1732
Length   28, alignments in bytes  4/ 4:	10.1483	8.57629	8.4093	7.72424	14.2189
Length   28, alignments in bytes  2/ 2:	10.0701	8.56128	8.40051	7.73718	18.0901
Length   28, alignments in bytes  2/ 6:	10.3058	8.26953	8.31604	8.65417	21.5701
Length   28, alignments in bytes  6/ 2:	10.2054	8.25085	8.3158	8.18164	14.4596
Length   28, alignments in bytes  1/ 7:	10.3673	8.25916	8.29797	8.60645	22.2123
Length   28, alignments in bytes  7/ 1:	10.1019	8.25464	8.34998	8.71631	14.0156
Length   28, alignments in bytes  3/ 4:	10.3042	8.62549	8.38684	8.69287	19.2592
Length   28, alignments in bytes  4/ 3:	10.1183	8.53076	8.39758	8.06396	15.0442
Length   28, alignments in bytes  5/ 7:	10.0417	8.54333	8.40649	8.70044	16.0338
Length   28, alignments in bytes  7/ 5:	10.1476	8.578	8.39648	8.07727	14.1266
Length   32, alignments in bytes  0/ 4:	10.7018	6.85242	7.37769	8.0675	12.4276
Length   32, alignments in bytes  4/ 0:	10.4342	6.69312	6.70312	9.729	16.8635
Length   32, alignments in bytes  4/ 4:	10.7196	6.69177	7.36731	9.55603	15.8972
Length   32, alignments in bytes  2/ 2:	10.7778	6.69543	7.37146	9.55029	18.4604
Length   32, alignments in bytes  2/ 6:	11.4644	9.59058	8.15686	9.9646	21.2006
Length   32, alignments in bytes  6/ 2:	10.7064	6.04248	6.70593	9.96216	16.828
Length   32, alignments in bytes  1/ 7:	10.7791	7.98999	7.37195	8.9364	21.5265
Length   32, alignments in bytes  7/ 1:	10.6798	7.36621	7.36157	8.94043	15.5527
Length   32, alignments in bytes  3/ 4:	10.7346	7.99841	8.15771	10.0159	19.3654
Length   32, alignments in bytes  4/ 3:	11.0231	7.54724	6.86609	11.5835	16.4916
Length   32, alignments in bytes  5/ 7:	10.8615	8.1936	8.36658	11.1768	17.7002
Length   32, alignments in bytes  7/ 5:	11.0245	6.18408	7.54004	9.15674	16.0446
Length   36, alignments in bytes  0/ 4:	10.9407	9.20398	9.06458	10.5483	14.1711
Length   36, alignments in bytes  4/ 0:	10.7377	7.8634	7.74329	10.4344	16.561
Length   36, alignments in bytes  4/ 4:	10.8713	9.61755	10.2812	9.77148	15.4346
Length   36, alignments in bytes  2/ 2:	10.9388	9.61609	10.2781	10.6885	19.8986
Length   36, alignments in bytes  2/ 6:	10.9203	12.0554	12.0975	10.6425	24.115
Length   36, alignments in bytes  6/ 2:	10.9542	7.86133	7.76721	10.5708	15.6232
Length   36, alignments in bytes  1/ 7:	11.0635	11.1959	10.901	10.3317	24.5485
Length   36, alignments in bytes  7/ 1:	10.9393	6.86829	6.86877	10.5573	15.3544
Length   36, alignments in bytes  3/ 4:	11.0192	12.0627	12.042	10.2582	21.7887
Length   36, alignments in bytes  4/ 3:	10.9581	10.9125	10.282	10.5117	16.4028
Length   36, alignments in bytes  5/ 7:	10.8607	12.9329	12.9955	11.1985	18.1057
Length   36, alignments in bytes  7/ 5:	11.043	10.2211	10.2808	11.4763	15.6323
Length   40, alignments in bytes  0/ 4:	10.8936	10.3973	9.55225	10.6445	13.8429
Length   40, alignments in bytes  4/ 0:	10.2931	10.5568	10.4569	10.8265	17.42
Length   40, alignments in bytes  4/ 4:	10.7678	10.2615	10.5012	11.1206	16.5942
Length   40, alignments in bytes  2/ 2:	10.783	10.2681	10.4724	10.439	17.5297
Length   40, alignments in bytes  2/ 6:	10.7374	12.2668	11.934	10.3676	23.0588
Length   40, alignments in bytes  6/ 2:	10.6182	10.5575	10.4408	11.1914	17.4487
Length   40, alignments in bytes  1/ 7:	10.7513	12.2798	11.9122	10.3027	24.2321
Length   40, alignments in bytes  7/ 1:	10.967	10.5828	10.6709	9.14331	17.1105
Length   40, alignments in bytes  3/ 4:	10.958	11.9387	11.8474	11.4332	21.239
Length   40, alignments in bytes  4/ 3:	11.0267	10.6368	10.8627	10.9474	17.0681
Length   40, alignments in bytes  5/ 7:	10.8798	12.5697	12.2095	11.4248	19.6414
Length   40, alignments in bytes  7/ 5:	11.0087	10.6055	10.6677	9.12976	16.8584
Length   44, alignments in bytes  0/ 4:	10.9817	9.10522	8.95349	11.4058	15.1135
Length   44, alignments in bytes  4/ 0:	10.511	9.42456	9.42444	8.36755	16.7551
Length   44, alignments in bytes  4/ 4:	10.7407	10.277	10.5128	8.54846	15.6833
Length   44, alignments in bytes  2/ 2:	10.8479	10.2598	10.6058	10.4456	21.0939
Length   44, alignments in bytes  2/ 6:	10.7295	11.7061	11.5669	10.6523	25.3986
Length   44, alignments in bytes  6/ 2:	10.6411	9.40808	9.41931	9.91736	16.2336
Length   44, alignments in bytes  1/ 7:	10.5205	12.2587	11.8302	10.6934	25.7419
Length   44, alignments in bytes  7/ 1:	10.7107	9.37354	9.41382	8.78284	15.8435
Length   44, alignments in bytes  3/ 4:	10.7091	11.6449	11.5645	10.033	23.2214
Length   44, alignments in bytes  4/ 3:	10.6515	10.3667	10.5594	8.50916	16.6205
Length   44, alignments in bytes  5/ 7:	10.7234	11.6575	11.5667	9.84448	19.5736
Length   44, alignments in bytes  7/ 5:	10.7374	10.4424	10.5845	9.71509	16.1217
Length   48, alignments in bytes  0/ 4:	11.3503	9.77258	9.6842	8.63159	15.3556
Length   48, alignments in bytes  4/ 0:	10.2517	10.5363	10.4896	9.73987	18.3895
Length   48, alignments in bytes  4/ 4:	10.5636	10.6348	10.6815	9.77649	17.7084
Length   48, alignments in bytes  2/ 2:	10.6666	10.4686	10.6508	9.9176	18.9694
Length   48, alignments in bytes  2/ 6:	10.6604	12.8602	12.1647	10.7849	25.5117
Length   48, alignments in bytes  6/ 2:	10.9647	10.8967	10.8114	10.2782	18.254
Length   48, alignments in bytes  1/ 7:	10.9169	12.6473	12.181	9.58289	25.7603
Length   48, alignments in bytes  7/ 1:	10.9305	10.7336	10.7822	9.96265	17.9928
Length   48, alignments in bytes  3/ 4:	10.8965	11.9954	11.8369	10.0718	23.0464
Length   48, alignments in bytes  4/ 3:	11.0165	10.5411	10.9491	10.9065	17.8683
Length   48, alignments in bytes  5/ 7:	11.0387	12.6401	12.1704	12.2437	21.8462
Length   48, alignments in bytes  7/ 5:	10.9266	10.9276	10.7939	9.95715	17.5005
Length   52, alignments in bytes  0/ 4:	10.9395	9.53564	9.04504	10.8538	16.9293
Length   52, alignments in bytes  4/ 0:	10.6372	10.7683	10.9125	10.6132	17.8846
Length   52, alignments in bytes  4/ 4:	10.8978	10.8958	10.9484	10.0173	17.1744
Length   52, alignments in bytes  2/ 2:	11.1248	10.7155	10.9915	12.2795	25.3765
Length   52, alignments in bytes  2/ 6:	10.9169	11.9973	11.8301	11.8656	28.2079
Length   52, alignments in bytes  6/ 2:	10.938	10.5575	10.8894	11.4783	17.3274
Length   52, alignments in bytes  1/ 7:	10.9491	12.6481	12.0481	11.5706	28.2654
Length   52, alignments in bytes  7/ 1:	10.8777	10.7449	10.7535	11.4602	17.0581
Length   52, alignments in bytes  3/ 4:	11.0325	10.2866	11.8286	10.0995	27.2074
Length   52, alignments in bytes  4/ 3:	10.8706	10.5353	10.9448	10.9156	17.6074
Length   52, alignments in bytes  5/ 7:	11.0538	10.29	11.8147	12.2273	21.8934
Length   52, alignments in bytes  7/ 5:	10.9404	10.953	10.9463	11.6587	17.192
Length   56, alignments in bytes  0/ 4:	10.9591	9.58105	9.05627	11.0342	17.3986
Length   56, alignments in bytes  4/ 0:	10.6849	10.533	10.9663	12.3296	19.7344
Length   56, alignments in bytes  4/ 4:	10.9624	10.697	10.9137	12.2639	19.428
Length   56, alignments in bytes  2/ 2:	11.0416	10.7605	10.9366	12.2627	20.9612
Length   56, alignments in bytes  2/ 6:	10.9296	12.1741	11.8318	12.2632	27.6426
Length   56, alignments in bytes  6/ 2:	11.2119	10.5555	10.9392	11.6577	18.7495
Length   56, alignments in bytes  1/ 7:	10.99	11.9971	11.8278	11.5717	27.7661
Length   56, alignments in bytes  7/ 1:	11.0219	10.8833	10.9751	9.9624	18.8906
Length   56, alignments in bytes  3/ 4:	10.9595	10.2878	11.8444	12.3352	25.0857
Length   56, alignments in bytes  4/ 3:	11.0288	10.5168	10.9561	11.6594	19.0166
Length   56, alignments in bytes  5/ 7:	11.0386	11.9968	11.8251	12.3383	23.8519
Length   56, alignments in bytes  7/ 5:	11.0057	10.4995	10.9415	9.94885	18.36
Length   60, alignments in bytes  0/ 4:	10.8932	9.24707	9.10278	12.3365	18.7864
Length   60, alignments in bytes  4/ 0:	11.1119	10.3053	10.6763	9.56433	19.0992
Length   60, alignments in bytes  4/ 4:	11.7798	11.0688	12.1084	9.21741	18.6738
Length   60, alignments in bytes  2/ 2:	11.0575	10.9115	10.9055	12.1456	23.4816
Length   60, alignments in bytes  2/ 6:	10.7723	11.9944	11.8528	12.3357	30.9371
Length   60, alignments in bytes  6/ 2:	11.2649	10.2885	10.473	12.3174	17.9856
Length   60, alignments in bytes  1/ 7:	10.8188	11.9985	11.8538	12.3414	29.9564
Length   60, alignments in bytes  7/ 1:	11.2637	10.3099	10.6211	10.5127	17.7648
Length   60, alignments in bytes  3/ 4:	11.2172	11.9958	11.8619	10.104	27.8423
Length   60, alignments in bytes  4/ 3:	11.1411	11.1273	12.0286	9.64648	18.8429
Length   60, alignments in bytes  5/ 7:	11.885	11.6543	13.0168	10.6847	23.8016
Length   60, alignments in bytes  7/ 5:	11.6765	11.0869	12.1067	10.5464	17.6611
Length   64, alignments in bytes  0/ 4:	14.5883	9.30859	8.85217	9.68665	19.283
Length   64, alignments in bytes  4/ 0:	13.5981	10.2882	10.5282	10.1493	20.6622
Length   64, alignments in bytes  4/ 4:	13.9479	12.3694	13.2506	10.9058	20.5057
Length   64, alignments in bytes  2/ 2:	13.9868	9.88818	9.86267	11.0387	21.9293
Length   64, alignments in bytes  2/ 6:	14.2588	10.4078	10.4718	11.802	28.7422
Length   64, alignments in bytes  6/ 2:	14.5665	10.0364	10.1835	11.717	19.8862
Length   64, alignments in bytes  1/ 7:	14.2361	9.78564	9.39258	10.2292	29.2463
Length   64, alignments in bytes  7/ 1:	14.6708	10.0273	10.1724	10.3027	18.907
Length   64, alignments in bytes  3/ 4:	14.2518	10.204	10.1819	10.7283	26.6804
Length   64, alignments in bytes  4/ 3:	14.6479	12.2998	12.5778	12.0334	19.8439
Length   64, alignments in bytes  5/ 7:	14.2898	13.5027	14.0752	12.1714	25.0118
Length   64, alignments in bytes  7/ 5:	15.3967	11.6743	11.7257	10.5454	19.124
Length   68, alignments in bytes  0/ 4:	15.3732	12.0327	12.3036	11.787	20.9918
Length   68, alignments in bytes  4/ 0:	13.6447	12.4838	12.6056	12.0829	20.6073
Length   68, alignments in bytes  4/ 4:	14.2747	12.2155	12.9359	11.1902	20.3344
Length   68, alignments in bytes  2/ 2:	14.3527	12.1265	12.2061	12.339	26.7502
Length   68, alignments in bytes  2/ 6:	14.6812	13.7073	13.7648	11.8911	31.6954
Length   68, alignments in bytes  6/ 2:	14.8705	12.4534	12.6194	12.339	19.4366
Length   68, alignments in bytes  1/ 7:	14.6407	12.7677	12.859	12.0045	32.286
Length   68, alignments in bytes  7/ 1:	14.9994	12.1565	12.2302	12.3397	18.8275
Length   68, alignments in bytes  3/ 4:	14.6256	13.4233	13.7504	10.9805	29.7959
Length   68, alignments in bytes  4/ 3:	14.8947	12.203	12.9543	12.3317	20.4728
Length   68, alignments in bytes  5/ 7:	14.6385	14.0447	14.396	12.4426	25.9243
Length   68, alignments in bytes  7/ 5:	14.9799	12.1603	12.9001	12.686	18.8015
Length   72, alignments in bytes  0/ 4:	14.5823	11.7323	12.031	11.8472	21.2659
Length   72, alignments in bytes  4/ 0:	13.6432	11.8845	12.0806	12.6791	22.7916
Length   72, alignments in bytes  4/ 4:	14.2722	12.0331	11.7323	12.3354	22.4825
Length   72, alignments in bytes  2/ 2:	14.2998	12.0691	11.9382	12.3412	24.0034
Length   72, alignments in bytes  2/ 6:	14.6569	13.333	13.3977	12.2632	31.8657
Length   72, alignments in bytes  6/ 2:	14.5833	11.5924	11.8335	13.3318	21.2581
Length   72, alignments in bytes  1/ 7:	14.3407	13.0114	13.108	11.8912	31.2932
Length   72, alignments in bytes  7/ 1:	14.5723	11.5918	11.835	10.3033	20.0308
Length   72, alignments in bytes  3/ 4:	14.3202	12.1071	12.9253	12.2906	28.7275
Length   72, alignments in bytes  4/ 3:	14.5704	11.8538	11.713	12.3824	21.3872
Length   72, alignments in bytes  5/ 7:	14.2958	12.1545	12.9113	12.0459	26.9653
Length   72, alignments in bytes  7/ 5:	14.6099	11.5811	11.8011	10.3048	19.896
Length   76, alignments in bytes  0/ 4:	14.1393	11.3483	10.9636	11.8506	23.2295
Length   76, alignments in bytes  4/ 0:	13.6377	12.4901	13.0702	10.4838	22.0558
Length   76, alignments in bytes  4/ 4:	14.3368	12.222	13.16	10.3762	21.8439
Length   76, alignments in bytes  2/ 2:	14.3058	12.0707	11.9968	12.3434	27.4257
Length   76, alignments in bytes  2/ 6:	14.6566	12.3746	12.907	12.1305	33.9558
Length   76, alignments in bytes  6/ 2:	14.9598	12.4987	12.8691	12.4163	20.8931
Length   76, alignments in bytes  1/ 7:	14.286	12.0447	12.6219	11.8298	33.4661
Length   76, alignments in bytes  7/ 1:	14.6331	12.1746	12.4932	10.7379	19.5372
Length   76, alignments in bytes  3/ 4:	14.3229	12.0439	12.9238	10.7159	31.1124
Length   76, alignments in bytes  4/ 3:	14.6501	11.9642	12.8439	10.144	21.3959
Length   76, alignments in bytes  5/ 7:	14.3496	14.1992	14.3405	12.0691	28.0137
Length   76, alignments in bytes  7/ 5:	15.3296	12.2684	13.2959	11.4397	19.9956
Length   80, alignments in bytes  0/ 4:	14.5979	11.6755	11.8912	10.5853	23.0747
Length   80, alignments in bytes  4/ 0:	13.6385	12.2159	13.1803	11.3268	26.068
Length   80, alignments in bytes  4/ 4:	14.2662	12.319	11.8226	11.5231	24.1381
Length   80, alignments in bytes  2/ 2:	14.2719	12.332	11.7749	11.9733	27.4443
Length   80, alignments in bytes  2/ 6:	14.641	13.3452	13.4023	12.7145	33.5873
Length   80, alignments in bytes  6/ 2:	14.8929	12.2423	13.2429	12.2394	23.03
Length   80, alignments in bytes  1/ 7:	14.6504	13.3405	13.4125	11.8691	33.8785
Length   80, alignments in bytes  7/ 1:	14.9032	12.2407	13.2068	11.4388	21.5649
Length   80, alignments in bytes  3/ 4:	14.6865	12.3424	13.2316	11.3448	31.6182
Length   80, alignments in bytes  4/ 3:	14.9028	12.2578	12.0142	12.4863	23.3469
Length   80, alignments in bytes  5/ 7:	14.6511	12.3466	13.2632	12.8958	29.5385
Length   80, alignments in bytes  7/ 5:	14.9871	12.2664	13.2764	11.4429	21.583
Length   84, alignments in bytes  0/ 4:	14.5493	11.6411	11.1216	12.3352	24.9164
