                       	generic_strcpy	__strcpy_avx2	__strcpy_evex	__strcpy_sse2_unaligned	__strcpy_sse2
Length   11, alignments in bytes  0/ 3:	9.59863	8.29456	7.99451	7.16882	8.91333
Length   11, alignments in bytes  3/ 0:	10.2152	8.36462	8.22144	7.26379	15.694
Length   12, alignments in bytes  0/ 0:	9.91956	8.50073	8.17822	7.51575	8.70093
Length   12, alignments in bytes  0/ 0:	9.86865	8.51489	8.177	7.51514	8.69897
Length   12, alignments in bytes  0/ 4:	9.91968	8.03735	8.02527	7.55249	8.95618
Length   12, alignments in bytes  4/ 0:	9.89185	8.06226	7.97742	7.24646	11.2091
Length   13, alignments in bytes  0/ 0:	10.0688	8.45764	8.18311	7.50171	11.4099
Length   13, alignments in bytes  0/ 0:	9.8512	8.45435	8.17224	7.51013	11.3602
Length   13, alignments in bytes  0/ 5:	10.0686	8.04724	7.92371	7.55493	10.1332
Length   13, alignments in bytes  5/ 0:	9.86743	8.08655	8.02502	7.25232	12.2389
Length   14, alignments in bytes  0/ 0:	9.88049	8.43518	8.17346	7.50513	12.5721
Length   14, alignments in bytes  0/ 0:	10.0934	8.49622	8.17554	7.50269	12.6371
Length   14, alignments in bytes  0/ 6:	9.94812	8.04333	7.92773	7.54822	11.7664
Length   14, alignments in bytes  6/ 0:	10.0022	8.04919	8.00171	7.25586	12.6656
Length   15, alignments in bytes  0/ 0:	9.82947	7.20386	7.38965	5.24731	11.7742
Length   15, alignments in bytes  0/ 0:	9.85071	7.20398	7.39624	5.24121	11.7711
Length   15, alignments in bytes  0/ 7:	9.85266	8.04333	7.94604	5.22986	11.7634
Length   15, alignments in bytes  7/ 0:	9.90332	8.03906	7.99841	5.22668	12.3643
Length   16, alignments in bytes  0/ 0:	9.88977	8.39832	8.18042	5.25037	6.66138
Length   16, alignments in bytes  7/ 2:	9.80835	8.41064	9.0658	5.86682	14.0042
Length   32, alignments in bytes  0/ 0:	10.7015	7.18848	6.56458	6.92896	9.44409
Length   32, alignments in bytes  6/ 4:	10.4357	7.20752	7.19666	10.9489	15.4353
Length   64, alignments in bytes  0/ 0:	12.886	9.07581	8.05103	8.71582	14.9893
Length   64, alignments in bytes  5/ 6:	14.3118	13.4736	14.0232	12.1946	24.7474
Length  128, alignments in bytes  0/ 0:	15.9509	10.0575	10.3749	13.8146	25.4636
Length  128, alignments in bytes  4/ 0:	17.7686	10.3779	11.7285	14.816	34.6566
Length  256, alignments in bytes  0/ 0:	23.0991	15.1385	16.0925	17.8307	50.7479
Length  256, alignments in bytes  3/ 2:	24.2355	15.4027	17.5824	19.4727	58.8882
Length  512, alignments in bytes  0/ 0:	31.7115	20.3583	21.4033	27.894	100.68
Length  512, alignments in bytes  2/ 4:	32.2156	21.7034	23.3026	28.8359	144.18
Length 1024, alignments in bytes  0/ 0:	51.4342	27.6478	27.578	46.6163	225.973
Length 1024, alignments in bytes  1/ 6:	73.0176	39.4829	34.7809	48.5392	305.915
Length   16, alignments in bytes  1/ 2:	13.1541	8.55518	8.39636	5.6665	17.2844
Length   16, alignments in bytes  2/ 1:	10.0411	8.56934	8.40417	5.71765	15.3502
Length   16, alignments in bytes  1/ 1:	10.0428	8.54395	8.40723	5.35205	14.6274
Length   16, alignments in bytes  1/ 1:	10.4282	8.54846	8.39673	5.36548	14.6135
Length   32, alignments in bytes  2/ 4:	11.6097	8.02051	8.1626	9.99377	21.0232
Length   32, alignments in bytes  4/ 2:	11.6694	6.06799	7.37195	11.3135	16.6027
Length   32, alignments in bytes  2/ 2:	11.6073	6.70422	7.36682	9.56165	16.035
Length   32, alignments in bytes  2/ 2:	11.5258	6.70239	6.69922	9.51782	16.0363
Length   64, alignments in bytes  3/ 6:	14.2723	9.63513	9.37476	10.8362	27.8948
Length   64, alignments in bytes  6/ 3:	14.7029	11.3776	12.038	12.9659	19.8615
Length   64, alignments in bytes  3/ 3:	13.9412	8.54053	8.71802	9.57263	21.0011
Length   64, alignments in bytes  3/ 3:	13.9595	8.51111	8.71216	9.46814	21.0452
Length  128, alignments in bytes  4/ 0:	17.6621	10.3923	11.8234	14.8447	32.63
Length  128, alignments in bytes  0/ 4:	20.2268	11.0024	10.5173	14.6494	34.3838
Length  128, alignments in bytes  4/ 4:	19.7855	14.0303	12.7543	14.0687	32.5756
Length  128, alignments in bytes  4/ 4:	19.7948	13.6085	12.7227	14.3907	35.3452
Length  256, alignments in bytes  5/ 2:	24.8204	15.1898	19.1666	20.459	58.811
Length  256, alignments in bytes  2/ 5:	25.6846	17.6649	21.03	20.8182	81.0509
Length  256, alignments in bytes  5/ 5:	25.0817	15.8025	18.1483	19.0067	58.3335
Length  256, alignments in bytes  5/ 5:	24.8782	14.7625	18.1222	19.0382	58.3145
Length  512, alignments in bytes  6/ 4:	32.8365	24.7966	23.5692	28.4033	108.679
Length  512, alignments in bytes  4/ 6:	33.1071	28.4193	27.4576	28.3259	147.701
Length  512, alignments in bytes  6/ 6:	31.1578	20.2408	22.9012	28.196	108.633
Length  512, alignments in bytes  6/ 6:	31.1353	20.2228	22.5786	28.2726	108.673
Length 1024, alignments in bytes  7/ 6:	49.5454	40.2217	36.6042	47.6931	235.381
Length 1024, alignments in bytes  6/ 7:	65.4094	40.4667	37.0665	48.2283	304.501
Length 1024, alignments in bytes  7/ 7:	54.4933	27.8036	46.9913	47.6837	232.773
Length 1024, alignments in bytes  7/ 7:	57.2501	27.7268	28.9539	47.6849	232.842
Length   16, alignments in bytes  0/ 4:	13.3464	8.81348	8.57861	5.81726	9.36133
Length   16, alignments in bytes  4/ 0:	10.3171	8.74792	8.61902	5.86011	15.5157
Length   16, alignments in bytes  4/ 4:	10.5306	8.74683	8.59729	5.48901	15.1533
Length   16, alignments in bytes  2/ 2:	10.5516	8.73364	8.61011	5.49475	16.4567
Length   16, alignments in bytes  2/ 6:	10.345	8.74634	8.6062	5.80603	18.3533
Length   16, alignments in bytes  6/ 2:	10.3864	8.73364	8.60596	5.85852	15.4498
Length   16, alignments in bytes  1/ 7:	10.3309	8.7561	8.59924	5.79968	18.9401
Length   16, alignments in bytes  7/ 1:	10.498	8.75342	8.599	5.85803	13.6833
Length   16, alignments in bytes  3/ 4:	10.3314	8.73413	8.62097	5.79614	15.5997
Length   16, alignments in bytes  4/ 3:	10.3918	8.74304	8.6123	5.8479	14.6932
Length   16, alignments in bytes  5/ 7:	10.2856	8.82056	8.60229	5.79395	15.048
Length   16, alignments in bytes  7/ 5:	10.4634	8.75378	8.62183	5.85864	13.9243
Length   20, alignments in bytes  0/ 4:	10.3025	9.25146	8.57251	8.63489	11.4998
Length   20, alignments in bytes  4/ 0:	10.2869	8.79907	8.59607	6.35962	14.0596
Length   20, alignments in bytes  4/ 4:	10.2854	8.74451	8.60571	7.26404	13.365
Length   20, alignments in bytes  2/ 2:	10.401	8.74207	8.62048	7.25659	20.5753
Length   20, alignments in bytes  2/ 6:	10.3439	8.74329	8.5918	7.9408	20.5693
Length   20, alignments in bytes  6/ 2:	10.5361	8.74597	8.60547	6.34375	13.5431
Length   20, alignments in bytes  1/ 7:	10.4971	8.75378	8.58484	7.94263	20.8434
Length   20, alignments in bytes  7/ 1:	10.4904	8.76379	8.60193	7.44348	13.2949
Length   20, alignments in bytes  3/ 4:	10.5354	8.74316	8.59583	8.40967	18.5277
Length   20, alignments in bytes  4/ 3:	10.3466	8.75073	8.61255	7.63281	15.0846
Length   20, alignments in bytes  5/ 7:	10.3745	8.75122	8.60449	8.41406	14.9794
Length   20, alignments in bytes  7/ 5:	10.3761	8.74731	8.61414	7.63635	12.8837
Length   24, alignments in bytes  0/ 4:	10.3317	8.76514	8.57458	8.41736	11.0852
Length   24, alignments in bytes  4/ 0:	10.4614	8.7666	8.6062	7.64478	16.6638
Length   24, alignments in bytes  4/ 4:	10.3	8.73767	8.59631	7.25793	15.7048
Length   24, alignments in bytes  2/ 2:	10.2854	8.74426	8.60461	7.27942	15.8398
Length   24, alignments in bytes  2/ 6:	10.3436	8.74829	8.61194	8.41711	19.8224
Length   24, alignments in bytes  6/ 2:	10.3591	8.74451	8.59998	7.63647	16.494
Length   24, alignments in bytes  1/ 7:	10.3322	8.75098	8.58447	8.40588	20.3834
Length   24, alignments in bytes  7/ 1:	10.3007	8.74268	8.63074	7.64307	14.9355
Length   24, alignments in bytes  3/ 4:	10.4896	8.74695	8.62415	8.41235	17.3206
Length   24, alignments in bytes  4/ 3:	10.3594	8.78357	8.63062	7.64697	15.619
Length   24, alignments in bytes  5/ 7:	10.3723	8.75623	8.61829	8.41431	16.4913
Length   24, alignments in bytes  7/ 5:	10.6498	8.74524	8.60522	7.63831	15.167
Length   28, alignments in bytes  0/ 4:	10.3785	8.4126	8.46582	8.83606	12.95
Length   28, alignments in bytes  4/ 0:	10.459	8.42273	8.55615	8.38586	15.4899
Length   28, alignments in bytes  4/ 4:	10.955	8.74353	8.599	7.922	14.541
Length   28, alignments in bytes  2/ 2:	10.5201	8.74463	8.60583	7.89575	17.9841
Length   28, alignments in bytes  2/ 6:	10.3605	8.46057	8.51331	8.83545	22.0619
Length   28, alignments in bytes  6/ 2:	10.7305	8.44727	8.57129	8.37646	14.8135
Length   28, alignments in bytes  1/ 7:	10.5043	8.46948	8.52148	8.76831	22.9481
Length   28, alignments in bytes  7/ 1:	10.1633	8.21729	8.33264	8.71008	14.0159
Length   28, alignments in bytes  3/ 4:	10.0411	8.54102	8.38025	8.69299	19.2723
Length   28, alignments in bytes  4/ 3:	10.11	8.5968	8.401	8.05933	15.0254
Length   28, alignments in bytes  5/ 7:	10.1274	8.57788	8.4054	8.69946	15.9957
Length   28, alignments in bytes  7/ 5:	10.2892	8.57495	8.41589	8.04089	14.1415
Length   32, alignments in bytes  0/ 4:	10.6315	7.37207	7.37915	8.04382	12.4108
Length   32, alignments in bytes  4/ 0:	10.356	6.04419	7.40564	9.70593	16.8772
Length   32, alignments in bytes  4/ 4:	10.6278	6.4176	7.36902	9.5376	15.9121
Length   32, alignments in bytes  2/ 2:	10.6711	6.42249	7.36304	9.53613	16.4661
Length   32, alignments in bytes  2/ 6:	10.6481	8.00806	8.17297	10.0087	21.1615
Length   32, alignments in bytes  6/ 2:	10.6715	6.04614	8.03235	9.95691	16.8297
Length   32, alignments in bytes  1/ 7:	10.5876	8.00732	8.17175	8.91833	21.5474
Length   32, alignments in bytes  7/ 1:	10.6144	7.36755	6.70471	8.91064	15.4832
Length   32, alignments in bytes  3/ 4:	10.6134	8.00293	8.1665	10.0161	18.7307
Length   32, alignments in bytes  4/ 3:	10.5737	6.09558	6.70789	11.3044	16.0918
Length   32, alignments in bytes  5/ 7:	10.6362	8.01465	8.17151	10.9241	17.209
Length   32, alignments in bytes  7/ 5:	10.6122	6.69458	7.36182	8.92517	15.6455
Length   36, alignments in bytes  0/ 4:	10.5909	8.9928	8.85742	10.3131	13.8707
Length   36, alignments in bytes  4/ 0:	10.3097	7.68884	7.55212	10.2091	18.0857
Length   36, alignments in bytes  4/ 4:	10.6936	9.38062	10.0436	10.2201	15.418
Length   36, alignments in bytes  2/ 2:	11.7649	9.92651	10.2874	10.6912	18.9753
Length   36, alignments in bytes  2/ 6:	10.8899	12.0565	12.0758	10.6365	24.056
Length   36, alignments in bytes  6/ 2:	10.8474	7.88306	7.75171	10.5643	15.6111
Length   36, alignments in bytes  1/ 7:	10.7888	11.1741	10.9043	10.3203	24.5339
Length   36, alignments in bytes  7/ 1:	10.8335	6.52295	6.8656	10.5621	15.3657
Length   36, alignments in bytes  3/ 4:	10.7906	10.4368	12.0295	10.2596	21.8838
Length   36, alignments in bytes  4/ 3:	10.6158	10.7201	10.0453	10.2709	16.0188
Length   36, alignments in bytes  5/ 7:	10.6156	12.6145	12.6355	10.8755	17.743
Length   36, alignments in bytes  7/ 5:	10.723	9.96887	10.037	11.1952	15.2635
Length   40, alignments in bytes  0/ 4:	10.6521	9.73669	9.61487	10.6483	13.8507
Length   40, alignments in bytes  4/ 0:	10.2755	10.3273	10.4933	10.8364	17.4056
Length   40, alignments in bytes  4/ 4:	10.5951	10.2886	10.511	10.432	16.6057
Length   40, alignments in bytes  2/ 2:	10.6168	10.2928	10.5756	10.4387	17.5364
Length   40, alignments in bytes  2/ 6:	10.6738	12.2633	11.9238	10.3741	23.0394
Length   40, alignments in bytes  6/ 2:	10.5999	11.9946	11.1531	11.4785	17.8722
Length   40, alignments in bytes  1/ 7:	11.0765	12.2765	11.9108	10.3038	23.3523
Length   40, alignments in bytes  7/ 1:	10.6356	10.3641	11.1392	9.15942	17.147
Length   40, alignments in bytes  3/ 4:	10.9105	11.9937	11.8206	11.4227	21.2518
Length   40, alignments in bytes  4/ 3:	10.9135	10.8258	10.8412	10.9419	17.0802
Length   40, alignments in bytes  5/ 7:	10.8699	12.5774	12.208	11.4271	19.6028
Length   40, alignments in bytes  7/ 5:	10.9417	11.7922	10.6447	9.1366	16.8339
Length   44, alignments in bytes  0/ 4:	10.8739	9.08569	8.974	11.3323	15.4813
Length   44, alignments in bytes  4/ 0:	10.4771	9.63391	9.62573	8.55896	17.1686
Length   44, alignments in bytes  4/ 4:	10.8632	10.5233	10.7677	8.74719	16.0581
Length   44, alignments in bytes  2/ 2:	10.8658	10.5815	10.7902	10.6884	21.611
Length   44, alignments in bytes  2/ 6:	10.8943	11.9929	11.8137	10.9272	26.0024
Length   44, alignments in bytes  6/ 2:	10.9246	9.66248	9.63855	10.1971	16.6122
Length   44, alignments in bytes  1/ 7:	10.8054	12.5605	12.182	10.9464	26.4193
Length   44, alignments in bytes  7/ 1:	10.8331	9.62109	9.61829	8.95325	16.2368
Length   44, alignments in bytes  3/ 4:	10.8618	10.2887	11.8473	10.2601	23.9845
Length   44, alignments in bytes  4/ 3:	10.807	10.6372	10.7333	8.67102	17.0039
Length   44, alignments in bytes  5/ 7:	10.8842	11.9949	11.8525	10.0262	20.0171
Length   44, alignments in bytes  7/ 5:	10.8104	10.6464	10.7759	9.95996	16.5341
Length   48, alignments in bytes  0/ 4:	11.0687	9.99744	9.91882	8.83911	15.7358
Length   48, alignments in bytes  4/ 0:	10.6038	10.9077	10.7574	9.96558	18.679
Length   48, alignments in bytes  4/ 4:	10.9307	10.7555	10.9552	10.0198	18.1158
Length   48, alignments in bytes  2/ 2:	10.9399	10.8246	10.9265	10.1311	19.441
Length   48, alignments in bytes  2/ 6:	10.9335	12.6365	12.1302	10.8179	25.5236
Length   48, alignments in bytes  6/ 2:	10.9773	10.7991	10.8287	10.2968	18.2726
Length   48, alignments in bytes  1/ 7:	10.9408	12.6406	12.177	9.60596	25.8339
Length   48, alignments in bytes  7/ 1:	10.8115	10.8976	10.7699	9.97668	18.0033
Length   48, alignments in bytes  3/ 4:	10.8542	10.2878	11.7924	10.0828	23.0862
Length   48, alignments in bytes  4/ 3:	10.8998	10.9385	10.906	10.9119	18.2739
Length   48, alignments in bytes  5/ 7:	10.8774	12.6478	12.1902	12.2422	21.8053
Length   48, alignments in bytes  7/ 5:	10.9062	10.6926	10.7476	9.95349	17.4653
Length   52, alignments in bytes  0/ 4:	10.8884	9.32544	9.11462	10.8406	16.924
Length   52, alignments in bytes  4/ 0:	10.6401	10.5347	10.9395	10.6144	17.9159
Length   52, alignments in bytes  4/ 4:	10.8627	10.7354	10.9178	10.0255	17.1705
Length   52, alignments in bytes  2/ 2:	10.915	10.9191	10.9054	12.3063	23.3318
Length   52, alignments in bytes  2/ 6:	10.9532	11.9929	11.8231	11.8828	27.7782
Length   52, alignments in bytes  6/ 2:	10.9424	10.9498	10.9453	11.4667	17.2933
Length   52, alignments in bytes  1/ 7:	10.8456	12.6429	12.1882	11.5422	28.3986
Length   52, alignments in bytes  7/ 1:	10.8726	10.6996	10.7783	11.491	17.0302
Length   52, alignments in bytes  3/ 4:	10.9703	11.9949	11.6592	10.0807	25.718
Length   52, alignments in bytes  4/ 3:	10.9121	10.9171	10.9263	10.9092	17.6123
Length   52, alignments in bytes  5/ 7:	10.928	10.2881	11.8345	12.2278	21.8219
Length   52, alignments in bytes  7/ 5:	10.9335	10.947	10.9181	11.6591	17.1687
Length   56, alignments in bytes  0/ 4:	10.9382	9.6156	9.11414	11.0363	17.4487
Length   56, alignments in bytes  4/ 0:	10.6329	10.9294	10.9259	12.3342	19.7177
Length   56, alignments in bytes  4/ 4:	10.9366	10.7324	10.9109	12.2617	19.421
Length   56, alignments in bytes  2/ 2:	11.0028	10.7174	10.9188	12.2781	20.9526
Length   56, alignments in bytes  2/ 6:	10.952	11.9929	11.7983	12.2793	27.6042
Length   56, alignments in bytes  6/ 2:	10.9362	10.5581	10.9739	11.6565	18.6864
Length   56, alignments in bytes  1/ 7:	11.4713	10.287	11.7668	11.6516	27.7124
Length   56, alignments in bytes  7/ 1:	10.9299	10.9332	10.9102	9.96313	18.8926
Length   56, alignments in bytes  3/ 4:	10.9246	11.9968	11.7944	12.3417	25.0865
Length   56, alignments in bytes  4/ 3:	10.8944	10.5302	10.9224	11.6567	19.0435
Length   56, alignments in bytes  5/ 7:	10.9391	11.9985	11.8281	12.3441	23.8206
Length   56, alignments in bytes  7/ 5:	10.8344	10.5574	10.928	9.9624	18.3436
Length   60, alignments in bytes  0/ 4:	10.777	9.47131	9.10596	12.335	18.7273
Length   60, alignments in bytes  4/ 0:	11.0886	10.3174	10.6206	9.54858	19.1212
Length   60, alignments in bytes  4/ 4:	11.8197	11.0779	12.0917	9.22595	18.9301
Length   60, alignments in bytes  2/ 2:	10.6146	10.5387	10.6392	10.979	23.4365
Length   60, alignments in bytes  2/ 6:	10.4385	11.7122	11.5704	12.0529	29.0592
Length   60, alignments in bytes  6/ 2:	10.9445	10.0594	10.4171	12.0286	17.593
Length   60, alignments in bytes  1/ 7:	10.4655	11.7133	11.5718	12.0582	29.4503
Length   60, alignments in bytes  7/ 1:	10.875	10.0654	10.3911	10.269	17.3374
Length   60, alignments in bytes  3/ 4:	10.7454	11.7134	11.5873	9.86548	27.0166
Length   60, alignments in bytes  4/ 3:	11.0698	10.8237	11.3774	9.41675	18.3844
Length   60, alignments in bytes  5/ 7:	11.5333	10.744	12.7155	10.474	23.2515
Length   60, alignments in bytes  7/ 5:	11.6676	10.8409	11.8152	10.306	17.2312
Length   64, alignments in bytes  0/ 4:	14.339	9.05298	8.65051	9.36755	18.8663
Length   64, alignments in bytes  4/ 0:	13.5098	10.0258	10.0283	10.1539	20.4843
Length   64, alignments in bytes  4/ 4:	13.9189	12.6531	13.1348	10.9231	20.5035
Length   64, alignments in bytes  2/ 2:	13.9539	9.87549	9.88831	11.0442	21.9357
Length   64, alignments in bytes  2/ 6:	14.2704	10.3965	10.5231	11.7701	28.9501
Length   64, alignments in bytes  6/ 2:	14.6013	10.0156	10.1443	11.7347	19.8287
Length   64, alignments in bytes  1/ 7:	14.306	9.78125	9.37109	10.1632	30.2836
Length   64, alignments in bytes  7/ 1:	15.0006	10.246	10.4139	10.558	19.3696
Length   64, alignments in bytes  3/ 4:	14.6432	10.4645	10.4127	10.979	27.2922
Length   64, alignments in bytes  4/ 3:	14.9177	12.5662	12.9781	12.3221	20.3147
Length   64, alignments in bytes  5/ 7:	14.6345	13.798	14.4076	12.4565	25.8074
Length   64, alignments in bytes  7/ 5:	15.0225	11.6825	11.7273	10.5553	19.8961
Length   68, alignments in bytes  0/ 4:	14.5841	12.0337	12.2875	11.786	21.0286
Length   68, alignments in bytes  4/ 0:	13.8168	12.4646	12.6783	12.0726	20.5929
Length   68, alignments in bytes  4/ 4:	14.2771	12.2324	12.9346	11.1837	20.3317
Length   68, alignments in bytes  2/ 2:	14.3604	12.0969	12.2059	12.3486	26.6874
Length   68, alignments in bytes  2/ 6:	14.6567	13.5868	13.7415	11.8925	31.6814
Length   68, alignments in bytes  6/ 2:	14.9343	12.4681	12.5499	12.3427	19.4884
Length   68, alignments in bytes  1/ 7:	14.6442	12.7468	12.8489	11.9778	32.3167
Length   68, alignments in bytes  7/ 1:	15.0256	12.1565	12.1996	12.3407	18.8357
Length   68, alignments in bytes  3/ 4:	14.6896	13.4375	13.7622	10.9819	29.7899
Length   68, alignments in bytes  4/ 3:	14.9088	12.14	12.9127	12.3293	20.4677
Length   68, alignments in bytes  5/ 7:	14.6237	14.0396	14.3917	12.4852	26.0005
Length   68, alignments in bytes  7/ 5:	14.9758	12.1665	12.957	12.6846	18.7943
Length   72, alignments in bytes  0/ 4:	14.6434	11.7246	11.9944	11.8569	21.2013
Length   72, alignments in bytes  4/ 0:	13.9105	11.8839	12.1027	12.6838	22.7253
Length   72, alignments in bytes  4/ 4:	14.2732	12.0909	11.7458	12.3434	25.3678
Length   72, alignments in bytes  2/ 2:	14.28	12.0389	11.8038	12.3375	24.0828
Length   72, alignments in bytes  2/ 6:	14.6622	13.337	13.4006	12.2916	31.4961
Length   72, alignments in bytes  6/ 2:	14.9039	11.8684	12.1071	12.6865	21.6107
Length   72, alignments in bytes  1/ 7:	14.6443	13.3392	13.4242	12.1798	31.9021
Length   72, alignments in bytes  7/ 1:	14.8765	11.879	12.1052	10.5594	20.5009
Length   72, alignments in bytes  3/ 4:	14.6578	12.3708	13.2549	12.3795	29.3069
Length   72, alignments in bytes  4/ 3:	14.9117	12.1526	12.0184	12.6851	21.8929
Length   72, alignments in bytes  5/ 7:	14.6663	12.361	13.2374	12.5276	27.4675
Length   72, alignments in bytes  7/ 5:	15.0117	11.8718	12.0861	10.5594	20.4238
Length   76, alignments in bytes  0/ 4:	16.3405	11.614	11.2753	12.1144	22.9689
Length   76, alignments in bytes  4/ 0:	13.7899	12.4746	13.1986	10.3082	22.4257
Length   76, alignments in bytes  4/ 4:	14.3635	12.222	13.3125	10.1938	21.9021
Length   76, alignments in bytes  2/ 2:	14.3192	11.9248	11.8466	12.3417	26.2291
Length   76, alignments in bytes  2/ 6:	14.6675	12.3644	12.9252	12.136	33.7643
Length   76, alignments in bytes  6/ 2:	16.298	12.4915	12.6136	12.4421	20.4797
Length   76, alignments in bytes  1/ 7:	14.689	12.3441	12.9176	12.1361	34.3339
Length   76, alignments in bytes  7/ 1:	14.9926	12.454	12.8778	11.0076	20.0139
Length   76, alignments in bytes  3/ 4:	14.6876	12.3525	13.2203	10.9768	31.9006
Length   76, alignments in bytes  4/ 3:	14.9276	12.233	13.3383	10.4347	21.9305
Length   76, alignments in bytes  5/ 7:	14.666	14.0477	14.3915	11.9752	27.7736
Length   76, alignments in bytes  7/ 5:	14.9911	12.2439	13.2129	11.4576	20.0156
Length   80, alignments in bytes  0/ 4:	14.4756	11.6731	11.8927	10.5869	23.0145
Length   80, alignments in bytes  4/ 0:	13.9736	12.2186	13.2285	11.3193	24.2544
Length   80, alignments in bytes  4/ 4:	14.2697	12.3075	11.8157	11.5198	26.7538
Length   80, alignments in bytes  2/ 2:	14.3026	12.3318	11.7422	11.9429	28.124
Length   80, alignments in bytes  2/ 6:	14.621	13.3372	13.3966	12.7395	33.7653
Length   80, alignments in bytes  6/ 2:	14.9633	12.2191	13.1449	12.2417	22.9138
Length   80, alignments in bytes  1/ 7:	14.6395	13.34	13.4185	11.7468	34.496
Length   80, alignments in bytes  7/ 1:	14.9282	12.2319	13.3281	11.4562	21.6403
Length   80, alignments in bytes  3/ 4:	14.6622	12.3402	13.2629	11.3456	31.4956
Length   80, alignments in bytes  4/ 3:	14.9341	12.2959	12.011	12.4917	23.3865
Length   80, alignments in bytes  5/ 7:	14.6692	12.5392	13.2537	12.8949	29.6482
Length   80, alignments in bytes  7/ 5:	14.9465	12.241	13.3165	11.4424	21.4731
