                       	generic_stpcpy	__stpcpy_avx2	__stpcpy_evex	__stpcpy_sse2_unaligned	__stpcpy_sse2
Length   48, alignments in bytes  3/ 4:	12.3394	11.9897	11.8287	10.1418	23.3999
Length   48, alignments in bytes  4/ 3:	12.34	10.4675	10.4215	10.9296	17.9186
Length   48, alignments in bytes  5/ 7:	12.3397	12.6365	12.266	12.1558	21.8412
Length   48, alignments in bytes  7/ 5:	12.3417	10.5491	10.3129	9.98438	17.566
Length   52, alignments in bytes  0/ 4:	12.3429	9.18237	8.88635	10.8973	16.9849
Length   52, alignments in bytes  4/ 0:	12.3402	10.4985	10.3931	10.6306	17.9436
Length   52, alignments in bytes  4/ 4:	12.3409	10.4825	10.4594	10.0151	17.1992
Length   52, alignments in bytes  2/ 2:	12.34	10.4833	10.49	11.4727	23.325
Length   52, alignments in bytes  2/ 6:	12.3419	11.9905	11.8098	11.8795	28.1656
Length   52, alignments in bytes  6/ 2:	12.3376	10.527	10.4299	11.4557	17.2781
Length   52, alignments in bytes  1/ 7:	12.3378	12.6021	12.2338	11.5712	28.312
Length   52, alignments in bytes  7/ 1:	12.3444	10.524	10.3401	11.4778	17.0052
Length   52, alignments in bytes  3/ 4:	12.3444	11.9135	11.828	10.1647	25.7905
Length   52, alignments in bytes  4/ 3:	12.3428	10.5293	10.3936	10.928	17.6356
Length   52, alignments in bytes  5/ 7:	12.3429	11.92	11.7787	12.1536	21.9113
Length   52, alignments in bytes  7/ 5:	12.3387	10.6093	10.4263	11.6565	17.17
Length   56, alignments in bytes  0/ 4:	12.3389	9.23389	8.86841	11.0332	17.427
Length   56, alignments in bytes  4/ 0:	12.3381	10.4718	10.4491	12.3184	19.6484
Length   56, alignments in bytes  4/ 4:	12.3398	10.4865	10.463	11.3511	19.4574
Length   56, alignments in bytes  2/ 2:	12.3429	10.4995	10.4205	12.2388	20.9836
Length   56, alignments in bytes  2/ 6:	12.34	11.9152	11.8041	12.0404	27.9762
Length   56, alignments in bytes  6/ 2:	12.3394	10.5243	10.3967	11.6726	18.6984
Length   56, alignments in bytes  1/ 7:	12.3419	10.2894	11.8179	11.651	27.8735
Length   56, alignments in bytes  7/ 1:	12.3431	10.5487	10.3926	10.0077	18.9532
Length   56, alignments in bytes  3/ 4:	12.3434	11.9453	11.8302	12.3401	25.0303
Length   56, alignments in bytes  4/ 3:	12.3444	10.4912	10.4034	11.671	19.0297
Length   56, alignments in bytes  5/ 7:	12.3422	11.9951	11.8093	12.3435	23.7063
Length   56, alignments in bytes  7/ 5:	12.3414	10.4891	10.4198	9.99622	18.3666
Length   60, alignments in bytes  0/ 4:	12.3424	9.36145	8.94031	12.3462	18.8302
Length   60, alignments in bytes  4/ 0:	13.058	10.3448	10.431	9.89783	19.0079
Length   60, alignments in bytes  4/ 4:	13.0502	11.1962	12.085	9.51978	18.6576
Length   60, alignments in bytes  2/ 2:	12.3518	10.5149	10.4729	12.2437	23.5122
Length   60, alignments in bytes  2/ 6:	12.3436	11.9568	11.8065	12.3306	29.9834
Length   60, alignments in bytes  6/ 2:	13.0228	10.3334	10.4299	12.4156	17.9384
Length   60, alignments in bytes  1/ 7:	12.3436	11.9545	11.8164	12.3412	30.1243
Length   60, alignments in bytes  7/ 1:	13.0242	10.3505	10.407	10.7052	17.7421
Length   60, alignments in bytes  3/ 4:	12.3386	11.9161	11.8011	10.1649	27.6091
Length   60, alignments in bytes  4/ 3:	13.0247	11.1978	11.7949	9.96936	18.7882
Length   60, alignments in bytes  5/ 7:	13.0293	11.795	13.0095	10.9783	23.3099
Length   60, alignments in bytes  7/ 5:	12.7157	10.8981	11.767	10.3214	17.2346
Length   64, alignments in bytes  0/ 4:	14.5244	8.89893	9.7876	10.099	18.8425
Length   64, alignments in bytes  4/ 0:	14.03	9.9657	10.009	10.1893	20.7355
Length   64, alignments in bytes  4/ 4:	14.8307	12.5413	12.2756	10.8976	20.3668
Length   64, alignments in bytes  2/ 2:	14.8344	9.89099	10.2216	11.2036	22.8086
Length   64, alignments in bytes  2/ 6:	15.4912	10.681	11.2668	12.2001	29.6025
Length   64, alignments in bytes  6/ 2:	15.4463	10.2057	10.4285	12.0087	21.0385
Length   64, alignments in bytes  1/ 7:	15.5272	10.0138	10.2458	10.5208	29.9901
Length   64, alignments in bytes  7/ 1:	15.4415	10.204	10.4205	10.5739	20.5748
Length   64, alignments in bytes  3/ 4:	15.4967	10.5787	10.6664	10.9973	27.2302
Length   64, alignments in bytes  4/ 3:	15.4137	12.4402	12.6687	12.3209	20.3605
Length   64, alignments in bytes  5/ 7:	15.5061	13.8558	14.3344	12.4662	25.8264
Length   64, alignments in bytes  7/ 5:	15.4437	11.5291	11.6572	10.5845	20.5701
Length   68, alignments in bytes  0/ 4:	14.9093	12.0098	12.1868	11.7753	21.1233
Length   68, alignments in bytes  4/ 0:	14.4053	12.4332	12.5201	12.1199	20.4031
Length   68, alignments in bytes  4/ 4:	15.1854	12.2208	12.301	11.1649	20.3704
Length   68, alignments in bytes  2/ 2:	15.1917	12.3313	12.1263	12.3468	26.0656
Length   68, alignments in bytes  2/ 6:	15.5333	13.4342	13.5406	11.8917	31.7001
Length   68, alignments in bytes  6/ 2:	15.4553	12.4564	12.5293	12.3506	19.3993
Length   68, alignments in bytes  1/ 7:	15.4635	12.739	12.7369	12.9801	32.5291
Length   68, alignments in bytes  7/ 1:	15.4205	12.1226	12.1803	12.3456	18.7772
Length   68, alignments in bytes  3/ 4:	15.5089	13.4125	13.8409	10.9985	29.5516
Length   68, alignments in bytes  4/ 3:	15.4319	12.215	12.4246	12.3267	20.5011
Length   68, alignments in bytes  5/ 7:	15.4746	14.201	13.8445	12.4719	25.9203
Length   68, alignments in bytes  7/ 5:	15.4504	12.2103	12.4014	12.6835	18.7334
Length   72, alignments in bytes  0/ 4:	14.8992	11.7009	12.168	11.8518	21.2427
Length   72, alignments in bytes  4/ 0:	14.3898	11.9077	12.0211	12.6897	22.5461
Length   72, alignments in bytes  4/ 4:	15.1749	12.3113	11.6492	12.3475	22.6838
Length   72, alignments in bytes  2/ 2:	15.1918	12.3359	11.6531	12.3561	24.1261
Length   72, alignments in bytes  2/ 6:	15.4923	13.3621	13.3971	12.2909	31.4818
Length   72, alignments in bytes  6/ 2:	15.4365	11.8986	11.9873	12.6843	23.2682
Length   72, alignments in bytes  1/ 7:	15.4994	13.3568	13.4156	12.1996	31.9474
Length   72, alignments in bytes  7/ 1:	15.4313	11.8964	12.0109	10.5857	20.4288
Length   72, alignments in bytes  3/ 4:	15.522	12.4269	13.1519	12.4258	29.1614
Length   72, alignments in bytes  4/ 3:	15.463	12.2988	11.8152	12.6849	21.8887
Length   72, alignments in bytes  5/ 7:	15.4945	12.4863	13.1355	12.3436	28.858
Length   72, alignments in bytes  7/ 5:	15.428	11.8918	11.9971	10.5818	20.7078
Length   76, alignments in bytes  0/ 4:	14.9165	11.606	11.4901	12.1263	23.2056
Length   76, alignments in bytes  4/ 0:	14.3729	12.4038	12.5585	10.4763	22.0591
Length   76, alignments in bytes  4/ 4:	15.1888	12.2028	12.3434	10.144	21.8954
Length   76, alignments in bytes  2/ 2:	15.1813	12.2391	11.6414	12.3451	26.3478
Length   76, alignments in bytes  2/ 6:	15.5126	12.4377	12.7177	12.078	33.818
Length   76, alignments in bytes  6/ 2:	15.4576	12.4493	12.536	12.5685	20.4335
Length   76, alignments in bytes  1/ 7:	15.5306	12.4259	12.7101	12.1261	34.2809
Length   76, alignments in bytes  7/ 1:	15.437	12.4362	12.5479	11.072	19.9067
Length   76, alignments in bytes  3/ 4:	15.5076	12.5225	13.1124	10.981	31.5394
Length   76, alignments in bytes  4/ 3:	15.4403	12.0968	12.4296	10.5043	21.9026
Length   76, alignments in bytes  5/ 7:	15.5234	14.0526	13.9791	11.912	27.7534
Length   76, alignments in bytes  7/ 5:	15.4554	12.0763	12.4086	13.1274	19.8644
Length   80, alignments in bytes  0/ 4:	14.9016	11.6808	11.8945	10.6055	23.2083
Length   80, alignments in bytes  4/ 0:	14.3937	12.2001	12.438	11.3275	24.2668
Length   80, alignments in bytes  4/ 4:	15.1757	12.3157	11.6874	11.5168	24.1908
Length   80, alignments in bytes  2/ 2:	15.1923	12.3347	12.9885	12.1053	25.647
Length   80, alignments in bytes  2/ 6:	15.4786	13.329	13.4105	12.7966	33.6398
Length   80, alignments in bytes  6/ 2:	15.7955	12.1792	12.4395	12.236	22.8253
Length   80, alignments in bytes  1/ 7:	15.5323	13.3237	13.4033	11.71	34.0648
Length   80, alignments in bytes  7/ 1:	15.4548	12.1671	12.4194	11.449	22.4194
Length   80, alignments in bytes  3/ 4:	17.6605	12.7758	13.514	11.6366	32.1432
Length   80, alignments in bytes  4/ 3:	15.8302	12.5833	12.2062	12.7927	24.1215
Length   80, alignments in bytes  5/ 7:	15.9128	12.7885	13.488	13.2094	30.1625
Length   80, alignments in bytes  7/ 5:	15.8339	12.4919	12.7419	11.714	21.9792
Length   84, alignments in bytes  0/ 4:	15.2755	11.9381	11.5431	12.6287	25.7537
