                       	generic_stpcpy	__stpcpy_avx2	__stpcpy_evex	__stpcpy_sse2_unaligned	__stpcpy_sse2
Length    7, alignments in bytes  0/ 0:	10.9801	7.54102	7.52393	5.49243	12.3525
Length    7, alignments in bytes  0/ 7:	10.9713	6.49646	6.86304	5.48901	12.3429
Length    7, alignments in bytes  7/ 0:	10.9717	6.17957	6.85461	5.49243	12.4087
Length    8, alignments in bytes  0/ 0:	10.9709	8.76184	8.63745	7.05713	6.19495
Length    8, alignments in bytes  0/ 0:	10.9724	8.72705	8.60278	6.27637	6.18079
Length    8, alignments in bytes  0/ 0:	10.9716	8.78333	8.60022	6.27612	6.17542
Length    8, alignments in bytes  0/ 0:	10.972	8.74048	8.60437	6.28357	6.17566
Length    9, alignments in bytes  0/ 0:	10.9728	8.74597	8.59558	7.10242	7.32104
Length    9, alignments in bytes  0/ 0:	10.9713	8.73755	8.60742	7.09253	6.33875
Length    9, alignments in bytes  0/ 1:	10.972	8.75244	8.60095	7.54749	7.13403
Length    9, alignments in bytes  1/ 0:	10.9728	8.72656	8.61621	7.47876	14.4706
Length   10, alignments in bytes  0/ 0:	10.9716	8.74426	8.58667	7.88831	7.56799
Length   10, alignments in bytes  0/ 0:	10.9723	8.74524	8.5968	7.87463	7.55249
Length   10, alignments in bytes  0/ 2:	10.9716	8.7655	8.59473	7.72339	7.95044
Length   10, alignments in bytes  2/ 0:	10.972	8.7146	8.61328	7.61804	15.7792
Length   11, alignments in bytes  0/ 0:	10.9716	8.7533	8.58984	7.20508	8.17749
Length   11, alignments in bytes  0/ 0:	10.9713	8.75073	8.59229	7.18884	8.17224
Length   11, alignments in bytes  0/ 3:	10.9716	8.75342	8.5968	7.73083	8.91467
Length   11, alignments in bytes  3/ 0:	10.9718	8.72424	8.62	7.61902	15.5774
Length   12, alignments in bytes  0/ 0:	10.972	8.73291	8.59583	7.88635	9.61487
Length   12, alignments in bytes  0/ 0:	10.9711	8.755	8.59998	7.87451	9.60913
Length   12, alignments in bytes  0/ 4:	10.9719	8.50354	8.25	7.93091	9.604
Length   12, alignments in bytes  4/ 0:	10.9886	8.39746	8.22278	7.61633	11.6526
Length   13, alignments in bytes  0/ 0:	10.972	8.74475	8.59314	7.87793	11.9691
Length   13, alignments in bytes  0/ 0:	10.9723	8.74109	8.59827	7.87964	11.9662
Length   13, alignments in bytes  0/ 5:	10.9723	8.4408	8.24255	7.92651	10.6038
Length   13, alignments in bytes  5/ 0:	10.9744	8.29089	8.22009	7.62695	12.6648
Length   14, alignments in bytes  0/ 0:	10.972	8.7522	8.58679	7.89246	13.2803
Length   14, alignments in bytes  0/ 0:	10.9716	8.74207	8.60388	7.86523	13.2781
Length   14, alignments in bytes  0/ 6:	10.9744	8.40576	8.25464	7.91345	13.0308
Length   14, alignments in bytes  6/ 0:	10.9716	8.45374	8.21899	7.61121	12.9915
Length   15, alignments in bytes  0/ 0:	10.981	7.62048	7.74512	5.50037	13.0385
Length   15, alignments in bytes  0/ 0:	10.9867	7.62207	7.75073	5.49451	13.0348
Length   15, alignments in bytes  0/ 7:	10.9769	8.50818	8.2428	5.49792	13.0238
Length   15, alignments in bytes  7/ 0:	10.9698	8.46802	8.21887	5.48389	12.6914
Length   16, alignments in bytes  0/ 0:	10.9733	8.75146	8.61011	6.18652	6.95935
Length   16, alignments in bytes  7/ 2:	10.9749	8.72766	8.61731	6.18628	13.8325
Length   32, alignments in bytes  0/ 0:	10.9963	8.24683	8.24658	7.55432	9.8988
Length   32, alignments in bytes  6/ 4:	11.0253	8.23291	8.2334	11.4441	16.3527
Length   64, alignments in bytes  0/ 0:	13.0839	8.25171	8.49414	9.02869	15.3732
Length   64, alignments in bytes  5/ 6:	15.5282	13.9305	14.3336	12.5038	25.2854
Length  128, alignments in bytes  0/ 0:	17.0355	9.67041	10.4283	13.6498	26.1161
Length  128, alignments in bytes  4/ 0:	19.1632	10.6035	12.0765	15.1364	33.1569
Length  256, alignments in bytes  0/ 0:	24.2141	15.14	17.3765	18.6023	51.9618
Length  256, alignments in bytes  3/ 2:	26.1942	15.3019	18.5339	19.981	59.2721
Length  512, alignments in bytes  0/ 0:	32.6709	19.6926	21.9561	29.4889	103.209
Length  512, alignments in bytes  2/ 4:	36.8896	22.4337	24.267	28.3229	155.051
Length 1024, alignments in bytes  0/ 0:	54.5797	28.2881	28.9924	50.7388	230.029
Length 1024, alignments in bytes  1/ 6:	66.1765	39.7471	35.6587	50.7491	313.9
Length   16, alignments in bytes  1/ 2:	14.6101	8.75574	8.62366	6.19751	17.6458
Length   16, alignments in bytes  2/ 1:	10.9722	8.72449	8.61755	6.18054	15.6108
Length   16, alignments in bytes  1/ 1:	10.9708	8.71875	8.62891	6.18091	14.9635
Length   16, alignments in bytes  1/ 1:	10.9701	8.73315	8.62769	6.17371	15.1111
Length   32, alignments in bytes  2/ 4:	10.9849	8.26953	8.37524	10.3773	21.59
Length   32, alignments in bytes  4/ 2:	12.2607	7.54846	6.85767	11.3723	16.9596
Length   32, alignments in bytes  2/ 2:	12.3414	7.547	6.8717	9.9325	16.4521
Length   32, alignments in bytes  2/ 2:	12.8248	6.85583	6.86572	9.93347	16.45
Length   64, alignments in bytes  3/ 6:	15.4794	9.8877	9.96289	11.0573	28.62
Length   64, alignments in bytes  6/ 3:	15.4363	11.6086	11.6677	12.6904	19.6722
Length   64, alignments in bytes  3/ 3:	15.191	8.92969	9.11426	9.70728	21.5276
Length   64, alignments in bytes  3/ 3:	15.1759	8.62317	9.09924	9.72852	21.5308
Length  128, alignments in bytes  4/ 0:	19.15	10.6124	12.6093	14.806	32.8715
Length  128, alignments in bytes  0/ 4:	20.1635	10.9142	12.5389	14.212	34.571
Length  128, alignments in bytes  4/ 4:	20.509	14.0187	12.8727	14.4968	155.297
Length  128, alignments in bytes  4/ 4:	19.9572	14.0304	12.7446	14.4148	32.8967
Length  256, alignments in bytes  5/ 2:	25.4674	15.4739	19.5671	20.4139	57.0253
Length  256, alignments in bytes  2/ 5:	26.6382	17.9884	21.1998	20.9393	81.0371
Length  256, alignments in bytes  5/ 5:	26.2329	15.2913	18.3304	18.9221	58.3468
Length  256, alignments in bytes  5/ 5:	26.1929	15.287	18.3625	18.9104	59.7185
Length  512, alignments in bytes  6/ 4:	36.3188	24.1621	24.2106	29.4998	136.038
Length  512, alignments in bytes  4/ 6:	37.0087	28.8394	27.3582	28.8191	146.745
Length  512, alignments in bytes  6/ 6:	34.5494	20.9189	22.9413	28.2273	108.847
Length  512, alignments in bytes  6/ 6:	34.4952	20.8882	22.8857	28.2369	107.818
Length 1024, alignments in bytes  7/ 6:	51.0702	38.7822	35.5632	49.557	235.443
Length 1024, alignments in bytes  6/ 7:	69.13	39.7817	35.7489	48.1904	304.45
Length 1024, alignments in bytes  7/ 7:	60.0852	27.8225	28.9762	47.7986	231.982
Length 1024, alignments in bytes  7/ 7:	58.5568	27.8094	28.9956	47.8021	235.328
Length   16, alignments in bytes  0/ 4:	15.2913	8.73767	8.61108	6.18506	9.36279
Length   16, alignments in bytes  4/ 0:	10.9716	8.75867	8.62732	6.1853	15.3438
Length   16, alignments in bytes  4/ 4:	10.9723	8.73669	8.61804	6.1759	15.1504
Length   16, alignments in bytes  2/ 2:	10.9703	8.72473	8.6272	6.17139	15.0378
Length   16, alignments in bytes  2/ 6:	10.9713	8.75989	8.6123	6.16797	18.3866
Length   16, alignments in bytes  6/ 2:	10.9716	8.75391	8.62329	6.17468	15.037
Length   16, alignments in bytes  1/ 7:	10.9717	8.74402	8.61926	6.16919	19.007
Length   16, alignments in bytes  7/ 1:	10.9718	8.71484	8.62476	6.17834	13.5471
Length   16, alignments in bytes  3/ 4:	10.9713	8.72925	8.62048	6.1687	15.495
Length   16, alignments in bytes  4/ 3:	10.9717	8.72827	8.61584	6.17444	14.55
Length   16, alignments in bytes  5/ 7:	10.9728	8.72266	8.61084	6.18164	15.061
Length   16, alignments in bytes  7/ 5:	10.9718	8.75793	8.6189	6.18335	13.7789
Length   20, alignments in bytes  0/ 4:	10.9741	8.71313	8.60364	7.948	11.5493
Length   20, alignments in bytes  4/ 0:	10.9713	8.74976	8.61682	6.35742	13.9777
Length   20, alignments in bytes  4/ 4:	10.9838	8.7168	8.60645	7.24255	13.2966
Length   20, alignments in bytes  2/ 2:	10.9735	8.75671	8.62024	7.24609	19.8978
Length   20, alignments in bytes  2/ 6:	10.9716	8.75195	8.60938	7.95007	20.1495
Length   20, alignments in bytes  6/ 2:	10.9713	8.75671	8.61548	6.3551	13.3763
Length   20, alignments in bytes  1/ 7:	10.9713	8.71582	8.61609	7.93774	20.9393
Length   20, alignments in bytes  7/ 1:	10.972	8.75122	8.61255	7.44324	13.1016
Length   20, alignments in bytes  3/ 4:	10.9716	8.72156	8.62524	8.41309	17.8295
Length   20, alignments in bytes  4/ 3:	10.9718	8.75879	8.61511	7.63611	13.8573
Length   20, alignments in bytes  5/ 7:	10.9727	8.70972	8.62415	8.41284	15.0031
Length   20, alignments in bytes  7/ 5:	10.9724	8.70483	8.61841	7.64771	12.7749
Length   24, alignments in bytes  0/ 4:	10.972	8.85474	8.59399	8.42444	11.0844
Length   24, alignments in bytes  4/ 0:	10.972	8.76575	8.62085	7.63086	16.4962
Length   24, alignments in bytes  4/ 4:	11.5294	8.55798	8.41284	7.07324	15.3351
Length   24, alignments in bytes  2/ 2:	10.7094	8.52942	8.40662	7.06726	15.3594
Length   24, alignments in bytes  2/ 6:	10.7104	8.52295	8.42346	8.20764	19.3022
Length   24, alignments in bytes  6/ 2:	10.7104	8.54187	8.40491	7.45728	15.8276
Length   24, alignments in bytes  1/ 7:	10.7104	8.5509	8.41614	8.21838	19.9558
Length   24, alignments in bytes  7/ 1:	10.7103	8.50842	8.422	7.4519	14.7274
Length   24, alignments in bytes  3/ 4:	10.7101	8.49927	8.41504	8.20862	16.8074
Length   24, alignments in bytes  4/ 3:	10.71	8.51831	8.40051	7.45178	15.1296
Length   24, alignments in bytes  5/ 7:	10.7109	8.52002	8.41309	8.20667	16.0171
Length   24, alignments in bytes  7/ 5:	10.7104	8.50891	8.40662	7.45093	14.7308
Length   28, alignments in bytes  0/ 4:	10.7097	8.21191	8.21704	8.63306	12.6632
Length   28, alignments in bytes  4/ 0:	10.7102	7.98218	8.07471	8.18091	15.1062
Length   28, alignments in bytes  4/ 4:	10.7109	8.51282	8.42029	7.70642	14.136
Length   28, alignments in bytes  2/ 2:	10.7107	8.52356	8.95679	7.88806	20.4508
Length   28, alignments in bytes  2/ 6:	10.9742	8.45203	8.52026	8.85315	22.1531
Length   28, alignments in bytes  6/ 2:	10.9723	8.28394	8.30566	9.5033	14.7194
Length   28, alignments in bytes  1/ 7:	10.9717	8.45618	8.52576	8.79626	22.814
Length   28, alignments in bytes  7/ 1:	10.9723	7.63318	8.27942	8.94751	14.137
Length   28, alignments in bytes  3/ 4:	10.9717	8.72742	8.62085	8.90222	19.5084
Length   28, alignments in bytes  4/ 3:	10.9723	8.72278	8.63098	8.2428	15.3105
Length   28, alignments in bytes  5/ 7:	10.9713	8.72375	8.61035	8.90393	16.5128
Length   28, alignments in bytes  7/ 5:	10.9711	8.73596	8.62085	8.25171	14.3746
Length   32, alignments in bytes  0/ 4:	12.3441	6.96899	8.23718	8.29749	12.7823
Length   32, alignments in bytes  4/ 0:	12.3407	6.8623	8.22498	9.72998	17.1829
Length   32, alignments in bytes  4/ 4:	12.3422	6.86584	8.2323	9.69458	16.151
Length   32, alignments in bytes  2/ 2:	12.3038	6.85913	6.8678	9.88098	17.1671
Length   32, alignments in bytes  2/ 6:	10.9745	8.24426	8.3678	10.3805	21.8258
Length   32, alignments in bytes  6/ 2:	10.9731	6.86365	6.86377	10.1659	17.0118
Length   32, alignments in bytes  1/ 7:	10.974	8.25745	8.36975	9.20093	22.1759
Length   32, alignments in bytes  7/ 1:	10.978	6.86951	6.85681	9.05701	15.7151
Length   32, alignments in bytes  3/ 4:	10.9733	8.25195	8.36377	10.2292	18.908
Length   32, alignments in bytes  4/ 3:	10.9749	6.85815	6.86621	11.2961	16.4342
Length   32, alignments in bytes  5/ 7:	10.976	8.23804	8.36584	11.1229	18.2828
Length   32, alignments in bytes  7/ 5:	12.0127	6.86597	7.54639	9.02966	15.7351
Length   36, alignments in bytes  0/ 4:	12.3414	9.11523	9.05237	10.3253	14.1486
Length   36, alignments in bytes  4/ 0:	12.3419	7.54919	7.61096	10.2877	16.5341
Length   36, alignments in bytes  4/ 4:	12.3427	9.61108	9.84241	9.69678	15.4054
Length   36, alignments in bytes  2/ 2:	12.3463	9.60425	9.67493	10.704	21.2694
Length   36, alignments in bytes  2/ 6:	12.3444	12.0011	11.9583	10.6324	24.1802
Length   36, alignments in bytes  6/ 2:	12.3436	7.54272	7.63708	10.5496	15.5529
Length   36, alignments in bytes  1/ 7:	12.3436	10.9595	10.8733	10.184	24.6161
Length   36, alignments in bytes  7/ 1:	12.3422	7.547	7.54944	10.5607	15.3348
Length   36, alignments in bytes  3/ 4:	12.3431	12.0402	11.9147	10.2146	21.5055
Length   36, alignments in bytes  4/ 3:	12.3383	10.6365	10.1443	10.387	16.3666
Length   36, alignments in bytes  5/ 7:	12.3395	13.0194	12.5931	11.1127	18.0282
Length   36, alignments in bytes  7/ 5:	12.3429	10.2043	10.1755	11.4421	15.548
Length   40, alignments in bytes  0/ 4:	12.3407	9.85669	9.70398	10.7374	14.2267
Length   40, alignments in bytes  4/ 0:	12.3407	10.4896	10.374	12.4005	17.8297
Length   40, alignments in bytes  4/ 4:	14.7657	10.5391	10.511	10.6847	16.9373
Length   40, alignments in bytes  2/ 2:	10.974	10.452	10.4554	10.6791	18.5503
Length   40, alignments in bytes  2/ 6:	10.9771	12.5853	12.2316	10.6097	23.7239
Length   40, alignments in bytes  6/ 2:	10.9788	10.4954	10.4139	11.458	17.8099
Length   40, alignments in bytes  1/ 7:	10.9795	12.5681	12.2157	10.6498	24.1222
Length   40, alignments in bytes  7/ 1:	10.9736	10.4619	10.3003	9.03027	17.0442
Length   40, alignments in bytes  3/ 4:	10.9756	10.2876	11.8286	11.4135	21.0801
Length   40, alignments in bytes  4/ 3:	10.9753	10.4935	10.427	10.9424	17.0557
Length   40, alignments in bytes  5/ 7:	10.9738	12.577	12.2125	11.4224	19.474
Length   40, alignments in bytes  7/ 5:	10.9742	10.4971	10.3287	9.04382	16.7589
Length   44, alignments in bytes  0/ 4:	10.9757	8.99426	8.96765	11.2538	15.2278
Length   44, alignments in bytes  4/ 0:	10.7112	9.31702	9.31262	8.90027	16.7313
Length   44, alignments in bytes  4/ 4:	10.7122	10.2437	10.2245	8.91504	15.6559
Length   44, alignments in bytes  2/ 2:	10.7148	10.256	10.2316	10.4347	21.4392
Length   44, alignments in bytes  2/ 6:	10.731	11.5652	11.519	10.6627	25.6195
Length   44, alignments in bytes  6/ 2:	10.7185	9.30627	9.26831	10.1982	16.0996
Length   44, alignments in bytes  1/ 7:	10.7126	12.2865	11.9429	10.6862	26.0532
Length   44, alignments in bytes  7/ 1:	10.7145	9.30872	9.30493	9.1272	15.791
Length   44, alignments in bytes  3/ 4:	10.7122	10.0439	11.5233	9.96912	23.2345
Length   44, alignments in bytes  4/ 3:	10.7155	10.616	10.131	8.99207	16.6212
Length   44, alignments in bytes  5/ 7:	11.3373	11.8661	11.8126	10.4554	22.6858
Length   44, alignments in bytes  7/ 5:	10.9752	10.874	10.4426	9.979	16.5034
Length   48, alignments in bytes  0/ 4:	10.975	9.96411	9.65149	9.23193	15.7809
Length   48, alignments in bytes  4/ 0:	10.9728	10.5374	10.2993	10.0033	18.6536
Length   48, alignments in bytes  4/ 4:	10.9756	10.5237	10.4486	10.0498	18.1503
Length   48, alignments in bytes  2/ 2:	10.9747	10.484	10.4718	10.4233	19.483
Length   48, alignments in bytes  2/ 6:	10.9766	12.6088	12.2694	11.0479	25.6193
Length   48, alignments in bytes  6/ 2:	10.9753	10.5112	10.3649	10.277	18.2559
Length   48, alignments in bytes  1/ 7:	10.9795	12.6316	12.2469	10.0566	25.8861
Length   48, alignments in bytes  7/ 1:	11.0072	10.5404	10.3167	9.99854	18.0178
Length   48, alignments in bytes  3/ 4:	10.9735	11.9156	11.8241	10.1537	23.2863
Length   48, alignments in bytes  4/ 3:	10.9771	10.4949	10.3834	10.9089	17.9141
Length   48, alignments in bytes  5/ 7:	10.9741	12.5989	12.2125	12.1713	21.8208
Length   48, alignments in bytes  7/ 5:	12.0109	10.5223	10.2992	9.99121	17.5054
Length   52, alignments in bytes  0/ 4:	12.3414	9.13806	8.87817	10.931	16.9606
Length   52, alignments in bytes  4/ 0:	12.3424	10.4572	10.4417	10.63	17.9154
Length   52, alignments in bytes  4/ 4:	12.3401	10.4935	10.4609	10.0421	17.1886
Length   52, alignments in bytes  2/ 2:	12.3409	10.49	10.4955	11.8557	23.3258
Length   52, alignments in bytes  2/ 6:	12.3433	11.991	11.8109	11.8959	27.9873
Length   52, alignments in bytes  6/ 2:	12.3436	10.5087	10.408	11.4553	17.2009
Length   52, alignments in bytes  1/ 7:	12.3424	12.6053	12.2185	11.5507	28.4062
Length   52, alignments in bytes  7/ 1:	12.339	10.5513	11.134	11.4503	17.026
Length   52, alignments in bytes  3/ 4:	12.3408	11.9269	11.8229	10.1641	25.6862
Length   52, alignments in bytes  4/ 3:	12.3417	10.4968	10.3961	10.9156	17.6229
Length   52, alignments in bytes  5/ 7:	12.3419	10.2881	11.8102	12.0864	21.8739
Length   52, alignments in bytes  7/ 5:	12.3416	10.4857	10.4392	11.6605	17.15
Length   56, alignments in bytes  0/ 4:	12.3402	9.12769	8.8772	11.0411	17.4005
Length   56, alignments in bytes  4/ 0:	12.3446	10.4666	10.4114	12.3248	19.7238
Length   56, alignments in bytes  4/ 4:	12.339	10.6598	10.4827	11.6143	19.4061
Length   56, alignments in bytes  2/ 2:	12.3395	10.5065	10.4674	11.1461	20.9951
Length   56, alignments in bytes  2/ 6:	12.3441	11.9194	11.8159	12.2401	27.6592
Length   56, alignments in bytes  6/ 2:	12.3419	10.4664	10.4275	11.6594	19.8589
Length   56, alignments in bytes  1/ 7:	12.338	11.9325	11.8168	11.5819	27.9231
Length   56, alignments in bytes  7/ 1:	12.3429	10.4763	10.4415	10.0116	18.8733
Length   56, alignments in bytes  3/ 4:	12.3429	12.0242	11.8058	12.3375	25.1061
Length   56, alignments in bytes  4/ 3:	12.3445	10.4966	10.3738	11.6567	18.9778
Length   56, alignments in bytes  5/ 7:	12.3431	11.9187	11.8171	12.3474	23.8118
Length   56, alignments in bytes  7/ 5:	12.3451	10.5197	10.4357	9.995	18.3016
Length   60, alignments in bytes  0/ 4:	12.3441	9.14185	8.93738	12.3405	18.8191
Length   60, alignments in bytes  4/ 0:	11.6771	10.3593	10.4506	9.89307	19.0267
Length   60, alignments in bytes  4/ 4:	12.1107	11.2001	12.0739	9.5282	18.6451
Length   60, alignments in bytes  2/ 2:	10.9775	10.4911	11.2751	11.7292	23.4749
Length   60, alignments in bytes  2/ 6:	10.9752	11.9961	11.8179	12.3375	29.6554
Length   60, alignments in bytes  6/ 2:	11.6566	10.3414	10.4417	12.4258	17.9263
Length   60, alignments in bytes  1/ 7:	10.9783	11.9583	11.8038	12.3448	30.155
Length   60, alignments in bytes  7/ 1:	11.6614	10.3674	10.4679	10.5334	17.7281
Length   60, alignments in bytes  3/ 4:	10.974	11.934	11.8125	10.1627	27.4819
Length   60, alignments in bytes  4/ 3:	11.6562	11.1671	11.748	9.9939	18.8475
Length   60, alignments in bytes  5/ 7:	12.978	11.062	13.0194	10.6968	23.8591
Length   60, alignments in bytes  7/ 5:	13.038	11.1143	12.0453	10.5667	17.6445
Length   64, alignments in bytes  0/ 4:	14.9001	9.12146	9.97852	10.0116	19.8944
Length   64, alignments in bytes  4/ 0:	14.3783	10.2201	10.2769	10.4386	21.2115
Length   64, alignments in bytes  4/ 4:	15.1793	12.8402	12.611	11.163	20.8335
Length   64, alignments in bytes  2/ 2:	15.1809	10.13	10.5802	11.4694	22.7531
Length   64, alignments in bytes  2/ 6:	15.4751	10.6792	11.2314	12.2087	29.5842
Length   64, alignments in bytes  6/ 2:	15.4481	10.207	10.4149	12.0122	20.2755
Length   64, alignments in bytes  1/ 7:	15.5143	10.0062	10.187	10.4766	30.0266
Length   64, alignments in bytes  7/ 1:	15.4644	10.2097	10.4359	10.5555	19.3145
Length   64, alignments in bytes  3/ 4:	15.4907	10.58	10.6367	10.9752	27.1718
Length   64, alignments in bytes  4/ 3:	15.4171	12.484	12.6687	12.3221	20.3582
Length   64, alignments in bytes  5/ 7:	15.4965	15.0363	14.3151	12.4615	25.7787
Length   64, alignments in bytes  7/ 5:	15.4294	11.5432	11.6742	10.5736	19.025
Length   68, alignments in bytes  0/ 4:	14.8846	12.0035	12.1287	11.7853	21.1035
Length   68, alignments in bytes  4/ 0:	14.3792	12.4532	12.5201	12.0748	20.603
Length   68, alignments in bytes  4/ 4:	15.1974	12.2124	12.2805	11.1599	20.3644
Length   68, alignments in bytes  2/ 2:	15.1932	12.2833	12.1187	12.3457	24.8584
Length   68, alignments in bytes  2/ 6:	15.488	13.4811	13.5408	11.8822	31.5481
Length   68, alignments in bytes  6/ 2:	15.4259	12.4469	12.5281	12.3389	19.4147
Length   68, alignments in bytes  1/ 7:	15.5026	12.7227	12.7162	12.009	32.1949
Length   68, alignments in bytes  7/ 1:	15.4266	12.1281	12.1489	12.3481	18.7706
Length   68, alignments in bytes  3/ 4:	15.519	13.4054	13.8232	10.9785	29.3412
Length   68, alignments in bytes  4/ 3:	15.4418	12.208	12.3879	12.3164	20.5233
Length   68, alignments in bytes  5/ 7:	15.5262	14.1776	13.8405	12.4786	25.97
Length   68, alignments in bytes  7/ 5:	15.4425	12.207	12.4124	12.6796	18.7584
Length   72, alignments in bytes  0/ 4:	14.9088	11.7019	12.1849	11.8503	21.2135
Length   72, alignments in bytes  4/ 0:	14.3125	11.9053	12.0106	12.6887	22.6448
Length   72, alignments in bytes  4/ 4:	15.1742	11.9122	11.6418	12.3436	22.6417
Length   72, alignments in bytes  2/ 2:	15.1982	12.2957	11.6161	12.3414	25.365
Length   72, alignments in bytes  2/ 6:	15.5178	13.3713	13.3942	12.2645	31.5773
Length   72, alignments in bytes  6/ 2:	15.4434	11.9108	12.0187	12.6923	21.1064
Length   72, alignments in bytes  1/ 7:	15.4901	13.3713	13.3984	12.1815	31.9122
Length   72, alignments in bytes  7/ 1:	15.4181	11.9001	11.9924	10.5897	20.4431
Length   72, alignments in bytes  3/ 4:	15.5405	12.4355	13.1244	12.6759	29.1926
Length   72, alignments in bytes  4/ 3:	15.4519	12.3073	11.9139	12.6821	21.8518
Length   72, alignments in bytes  5/ 7:	15.4821	12.4419	13.0996	12.5415	27.6469
Length   72, alignments in bytes  7/ 5:	15.4435	11.9111	11.9949	10.5758	20.2928
Length   76, alignments in bytes  0/ 4:	14.891	11.609	11.4718	12.124	23.1907
Length   76, alignments in bytes  4/ 0:	14.3773	12.4305	12.522	10.7822	22.0247
Length   76, alignments in bytes  4/ 4:	15.1887	12.1936	12.3342	10.3782	21.8556
Length   76, alignments in bytes  2/ 2:	15.2064	12.1736	11.5994	12.3484	26.3428
Length   76, alignments in bytes  2/ 6:	15.5125	12.5602	12.7142	12.1405	33.8688
Length   76, alignments in bytes  6/ 2:	15.4155	12.4395	12.5105	12.6129	20.4824
Length   76, alignments in bytes  1/ 7:	15.512	12.5487	12.7289	12.0936	34.2382
Length   76, alignments in bytes  7/ 1:	15.448	12.4659	12.5449	11.076	19.8186
Length   76, alignments in bytes  3/ 4:	15.4984	12.5333	13.1184	10.9961	31.8979
Length   76, alignments in bytes  4/ 3:	15.4399	12.1719	12.4236	10.5219	21.9424
Length   76, alignments in bytes  5/ 7:	15.5066	14.0613	14.0018	11.9456	27.8079
Length   76, alignments in bytes  7/ 5:	15.4601	12.1694	12.4233	11.431	19.7937
Length   80, alignments in bytes  0/ 4:	14.9155	11.6846	11.9171	10.5951	23.2299
Length   80, alignments in bytes  4/ 0:	14.332	12.2095	12.4276	11.338	24.2515
Length   80, alignments in bytes  4/ 4:	15.2197	12.2507	11.6729	11.5243	24.2029
Length   80, alignments in bytes  2/ 2:	15.1888	12.261	11.6959	12.0669	25.6139
Length   80, alignments in bytes  2/ 6:	15.4817	13.3439	13.4314	12.8077	33.5815
Length   80, alignments in bytes  6/ 2:	15.4504	12.1001	12.4104	12.2446	22.8994
Length   80, alignments in bytes  1/ 7:	15.5023	13.3347	13.4304	11.7068	34.0446
Length   80, alignments in bytes  7/ 1:	15.4348	12.2052	12.4159	11.4427	21.6136
Length   80, alignments in bytes  3/ 4:	15.512	12.3766	13.1489	11.3494	31.3677
Length   80, alignments in bytes  4/ 3:	15.4377	12.2887	11.9196	12.4843	23.4961
Length   80, alignments in bytes  5/ 7:	15.5321	12.408	13.1771	12.918	29.6481
Length   80, alignments in bytes  7/ 5:	15.4475	12.1882	12.4276	11.4419	21.452
Length   84, alignments in bytes  0/ 4:	14.8878	11.6372	11.2052	12.3213	25.0455
