                            	generic_strncat	__strncat_avx2	__strncat_evex	__strncat_sse2_unaligned	__strncat_generic
Length   32/   1, alignment  4/ 2, N    8:	24.4107	22.2165	22.871	20.9096	24.4395
Length   32/  10, alignment  2/ 2, N    8:	24.2618	22.2162	22.7415	20.4543	23.8603
Length   64/   1, alignment  3/ 6, N    8:	23.7841	22.7627	22.3517	20.4781	23.7423
Length   64/   1, alignment  6/ 3, N    8:	23.77	21.7123	22.351	20.4348	23.76
Length   64/  10, alignment  3/ 3, N    8:	23.7797	21.7122	22.3514	20.4572	23.7679
Length  128/   1, alignment  4/ 0, N    8:	23.7529	21.8685	22.3521	20.4357	23.8349
Length  128/   1, alignment  0/ 4, N    8:	23.73	21.7128	22.3521	20.4347	23.7665
Length  128/  10, alignment  4/ 4, N    8:	23.6644	21.7116	22.3497	20.4567	23.692
Length  256/   1, alignment  5/ 2, N    8:	23.7795	22.176	22.9698	20.2371	23.451
Length  256/   1, alignment  2/ 5, N    8:	23.5613	21.7112	22.3504	20.8573	25.1666
Length  256/  10, alignment  5/ 5, N    8:	24.4503	23.3002	24.0761	21.9556	26.62
Length  512/   1, alignment  6/ 4, N    8:	25.7561	22.8752	21.8533	19.7385	22.73
Length  512/   1, alignment  4/ 6, N    8:	22.861	21.0314	21.8541	20.0069	23.2719
Length  512/  10, alignment  6/ 6, N    8:	23.2054	21.2292	21.8541	20.0021	23.1947
Length 1024/   1, alignment  7/ 6, N    8:	23.2014	21.2293	23.2433	20.0101	23.1974
Length 1024/   1, alignment  6/ 7, N    8:	23.2078	21.2293	21.8539	19.9867	23.2024
Length 1024/  10, alignment  7/ 7, N    8:	23.3532	21.7124	22.3511	20.4542	23.6743
Length    2/   2, alignment  0/ 2, N   32:	23.727	21.8997	23.653	20.5924	23.9272
Length    4/   4, alignment  0/ 0, N   32:	23.8461	21.7137	22.4335	20.5348	23.7588
Length    4/   4, alignment  4/ 0, N   32:	23.8243	21.8935	22.4603	20.5473	23.2537
Length    8/   8, alignment  0/ 0, N   32:	23.203	21.2765	22.8645	22.0227	26.3924
Length    8/   8, alignment  0/ 0, N   32:	24.7989	21.7563	22.5323	20.4905	23.728
Length   16/  16, alignment  0/ 0, N   32:	24.7115	21.2306	21.8543	21.7681	23.3198
Length   16/  16, alignment  7/ 2, N   32:	23.4991	22.4143	22.7779	21.5425	23.9667
Length   16/   4, alignment  0/ 0, N   32:	23.8394	22.0745	22.4601	21.1553	23.8282
Length   16/   4, alignment  7/ 2, N   32:	23.8377	21.8721	22.3516	21.151	23.874
Length   32/  32, alignment  0/ 0, N   32:	24.2713	23.0242	24.9004	21.9201	23.7306
Length   32/  32, alignment  6/ 4, N   32:	28.1756	25.1569	26.1185	25.0696	28.8385
Length   32/   8, alignment  0/ 0, N   32:	23.8081	21.7161	22.3518	21.3665	23.892
Length   32/   8, alignment  6/ 4, N   32:	23.7801	21.8744	22.353	21.2365	23.8374
Length   64/  64, alignment  0/ 0, N   32:	24.4647	22.3518	22.9912	21.7787	24.3502
Length   64/  64, alignment  5/ 6, N   32:	24.3525	22.3504	22.9898	21.839	24.273
Length   64/  16, alignment  0/ 0, N   32:	23.7512	21.8875	22.3527	22.0222	23.7199
Length   64/  16, alignment  5/ 6, N   32:	24.3419	23.1624	22.3507	22.0554	23.8358
Length  128/ 128, alignment  0/ 0, N   32:	24.4492	22.4187	23.2379	21.7433	24.4735
Length  128/ 128, alignment  4/ 0, N   32:	24.4455	22.5809	23.4978	21.7606	24.4259
Length  128/  32, alignment  0/ 0, N   32:	24.2695	22.9965	23.63	22.4395	24.2685
Length  128/  32, alignment  4/ 0, N   32:	24.394	22.9905	23.6277	22.4516	24.349
Length  256/ 256, alignment  0/ 0, N   32:	28.3526	22.6435	23.2141	21.7494	28.2966
Length  256/ 256, alignment  3/ 2, N   32:	28.1787	22.6375	23.1983	21.9761	28.646
Length  256/  64, alignment  0/ 0, N   32:	24.9924	22.8736	23.5251	22.2887	25.4715
Length  256/  64, alignment  3/ 2, N   32:	25.3987	22.8807	23.5235	22.2801	25.0001
Length  512/ 512, alignment  0/ 0, N   32:	29.2726	23.3581	23.6123	26.3718	29.2432
Length  512/ 512, alignment  2/ 4, N   32:	29.2993	23.2251	23.6391	26.6972	29.3175
Length  512/ 128, alignment  0/ 0, N   32:	25.0225	23.1576	23.7734	22.276	25.0428
Length  512/ 128, alignment  2/ 4, N   32:	25.0013	23.1562	23.8099	22.2616	24.9922
Length 1024/1024, alignment  0/ 0, N   32:	30.0622	25.1864	30.4995	42.4368	31.4361
Length 1024/1024, alignment  1/ 6, N   32:	32.0235	25.9151	30.1765	38.6045	30.772
Length 1024/ 256, alignment  0/ 0, N   32:	29.4226	23.4963	24.495	23.7637	29.5114
Length 1024/ 256, alignment  1/ 6, N   32:	29.5459	23.7175	24.3128	22.7878	29.522
Length   16/   1, alignment  1/ 2, N   32:	24.9462	22.832	23.5316	22.173	24.9614
Length   16/   1, alignment  2/ 1, N   32:	24.9224	23.2715	23.6636	22.1813	24.9442
Length   16/  10, alignment  1/ 1, N   32:	25.0171	22.7469	23.4167	22.1499	24.9518
Length   32/   1, alignment  2/ 4, N   32:	24.5689	22.2186	22.869	21.727	24.4119
Length   32/   1, alignment  4/ 2, N   32:	24.4445	22.0588	22.3512	21.1797	23.7891
Length   32/  10, alignment  2/ 2, N   32:	24.2131	22.2184	22.869	21.7329	24.5613
Length   64/   1, alignment  3/ 6, N   32:	23.994	21.7122	22.3497	21.2605	23.7324
Length   64/   1, alignment  6/ 3, N   32:	23.7915	22.753	22.3503	21.1241	23.9638
Length   64/  10, alignment  3/ 3, N   32:	24.0606	21.7112	22.3499	21.2346	23.8241
Length  128/   1, alignment  4/ 0, N   32:	23.7853	21.7125	22.3525	21.1272	23.9858
Length  128/   1, alignment  0/ 4, N   32:	23.782	21.6069	21.8542	20.7661	23.3066
Length  128/  10, alignment  4/ 4, N   32:	23.2879	21.7724	22.3508	21.224	23.7893
Length  256/   1, alignment  5/ 2, N   32:	23.8057	21.7128	22.3518	21.1234	23.8966
Length  256/   1, alignment  2/ 5, N   32:	23.8914	22.5026	22.3499	21.2093	23.7796
Length  256/  10, alignment  5/ 5, N   32:	23.8537	21.712	22.3522	21.226	23.798
Length  512/   1, alignment  6/ 4, N   32:	23.8336	21.7132	22.3502	21.148	23.7691
Length  512/   1, alignment  4/ 6, N   32:	23.9012	21.8042	22.3494	21.2313	23.9562
Length  512/  10, alignment  6/ 6, N   32:	23.6284	21.2302	21.8534	20.7657	23.6108
Length 1024/   1, alignment  7/ 6, N   32:	23.7868	21.7122	22.3495	21.237	23.7638
Length 1024/   1, alignment  6/ 7, N   32:	23.8942	21.827	22.3521	21.2344	23.8268
Length 1024/  10, alignment  7/ 7, N   32:	23.8179	21.713	22.3497	21.2278	23.8138
Length    2/   2, alignment  0/ 2, N  128:	23.6414	21.7126	22.67	20.4982	23.633
Length    4/   4, alignment  0/ 0, N  128:	23.9004	21.7721	22.6949	20.5501	23.7367
Length    4/   4, alignment  4/ 0, N  128:	23.9172	21.7911	22.1222	20.0093	23.239
Length    8/   8, alignment  0/ 0, N  128:	23.3992	21.7127	22.3516	20.4362	23.8481
Length    8/   8, alignment  0/ 0, N  128:	23.7967	21.7131	22.4174	20.5069	23.7021
Length   16/  16, alignment  0/ 0, N  128:	23.8568	21.8199	22.4582	21.4301	23.8105
Length   16/  16, alignment  7/ 2, N  128:	23.9959	21.8539	22.502	21.4917	24.0083
Length   16/   4, alignment  0/ 0, N  128:	23.8172	21.8544	22.4669	20.6075	24.0403
Length   16/   4, alignment  7/ 2, N  128:	23.7549	21.8181	22.1723	20.0214	23.5321
Length   32/  32, alignment  0/ 0, N  128:	23.8991	23.253	24.1474	22.871	23.8022
Length   32/  32, alignment  6/ 4, N  128:	28.2414	24.9774	26.4018	25.83	28.86
Length   32/   8, alignment  0/ 0, N  128:	23.7654	22.4779	22.992	21.9425	23.7478
Length   32/   8, alignment  6/ 4, N  128:	23.479	21.9455	22.6726	22.002	23.2229
Length   64/  64, alignment  0/ 0, N  128:	24.1568	24.2027	24.9204	24.6993	24.8593
Length   64/  64, alignment  5/ 6, N  128:	27.6509	28.34	29.2708	28.0631	27.8528
Length   64/  16, alignment  0/ 0, N  128:	27.0775	27.6147	26.7456	24.446	28.3107
Length   64/  16, alignment  5/ 6, N  128:	27.0057	27.7348	28.7682	27.371	27.684
Length  128/ 128, alignment  0/ 0, N  128:	26.2155	26.2269	27.4734	27.9403	26.1608
Length  128/ 128, alignment  4/ 0, N  128:	26.0595	29.5895	30.1548	31.4611	26.2342
Length  128/  32, alignment  0/ 0, N  128:	27.4534	26.3565	27.0566	26.9403	27.445
Length  128/  32, alignment  4/ 0, N  128:	27.6967	30.3395	30.9773	32.228	27.7968
Length  256/ 256, alignment  0/ 0, N  128:	30.7208	26.3662	27.2271	27.909	30.7699
Length  256/ 256, alignment  3/ 2, N  128:	32.1825	30.7703	31.9765	32.8994	32.291
Length  256/  64, alignment  0/ 0, N  128:	27.0966	26.8279	27.6628	28.0662	26.9436
Length  256/  64, alignment  3/ 2, N  128:	29.3518	31.7578	32.3919	33.5112	29.1867
Length  512/ 512, alignment  0/ 0, N  128:	31.5501	28.4733	28.2444	34.6779	31.2617
Length  512/ 512, alignment  2/ 4, N  128:	33.1909	32.5443	32.5511	39.3318	32.92
Length  512/ 128, alignment  0/ 0, N  128:	27.0087	26.8702	30.7206	28.8749	27.2473
Length  512/ 128, alignment  2/ 4, N  128:	28.8573	31.4601	32.205	33.2263	29.2308
Length 1024/1024, alignment  0/ 0, N  128:	32.7825	33.0651	33.4925	47.3235	32.7907
Length 1024/1024, alignment  1/ 6, N  128:	34.0193	34.5583	34.0452	49.9466	34.5904
Length 1024/ 256, alignment  0/ 0, N  128:	31.4647	27.775	28.5261	29.3805	31.9616
Length 1024/ 256, alignment  1/ 6, N  128:	33.658	32.4347	33.1882	33.7034	33.3374
Length   16/   1, alignment  1/ 2, N  128:	25.5794	23.4528	24.0759	22.1261	25.6618
Length   16/   1, alignment  2/ 1, N  128:	25.8753	23.5069	24.1567	21.8182	24.9368
Length   16/  10, alignment  1/ 1, N  128:	24.9486	22.8952	23.5395	21.5948	25.0147
Length   32/   1, alignment  2/ 4, N  128:	25.0961	23.1571	23.727	23.2104	24.4301
Length   32/   1, alignment  4/ 2, N  128:	24.3282	26.7063	24.3205	24.3071	25.7547
Length   32/  10, alignment  2/ 2, N  128:	24.358	22.98	23.1042	22.6035	23.7872
Length   64/   1, alignment  3/ 6, N  128:	26.9838	26.7814	28.5893	25.2145	27.0739
Length   64/   1, alignment  6/ 3, N  128:	26.9641	26.8616	29.1884	27.7215	29.3833
Length   64/  10, alignment  3/ 3, N  128:	29.2145	27.7876	28.6245	27.2056	29.2902
Length  128/   1, alignment  4/ 0, N  128:	29.9694	30.3333	31.1035	31.4566	30.0078
Length  128/   1, alignment  0/ 4, N  128:	29.2964	29.6092	29.8419	26.3658	26.5265
Length  128/  10, alignment  4/ 4, N  128:	27.3539	29.1059	29.3835	30.1985	27.2121
Length  256/   1, alignment  5/ 2, N  128:	27.0112	28.1681	28.7241	30.2472	27.1519
Length  256/   1, alignment  2/ 5, N  128:	27.3243	29.3812	31.4489	31.8319	28.1029
Length  256/  10, alignment  5/ 5, N  128:	27.7949	29.1553	29.399	30.8168	28.1686
Length  512/   1, alignment  6/ 4, N  128:	27.4893	29.4335	30.1391	31.9257	28.1113
Length  512/   1, alignment  4/ 6, N  128:	28.666	30.5415	30.1244	31.1813	28.1939
Length  512/  10, alignment  6/ 6, N  128:	28.4253	29.74	30.2076	32.7311	29.2456
Length 1024/   1, alignment  7/ 6, N  128:	30.2194	28.1535	26.9574	28.487	28.0316
Length 1024/   1, alignment  6/ 7, N  128:	28.3434	29.9438	30.0611	31.6936	28.2209
Length 1024/  10, alignment  7/ 7, N  128:	28.4925	29.7166	30.0573	32.9002	28.6042
Length    2/   2, alignment  0/ 2, N  512:	24.2015	22.2219	23.0882	20.9725	24.1808
Length    4/   4, alignment  0/ 0, N  512:	24.3175	22.2871	23.057	21.0306	24.3133
Length    4/   4, alignment  4/ 0, N  512:	24.4425	22.2997	23.256	21.0009	23.9429
Length    8/   8, alignment  0/ 0, N  512:	23.7058	21.7125	22.3533	20.497	23.7004
Length    8/   8, alignment  0/ 0, N  512:	23.9584	21.7123	22.3523	20.5158	23.7941
Length   16/  16, alignment  0/ 0, N  512:	23.8529	21.8196	22.4782	21.425	23.8615
Length   16/  16, alignment  7/ 2, N  512:	24.0876	21.8546	22.5522	21.5099	23.8066
Length   16/   4, alignment  0/ 0, N  512:	23.9875	21.855	22.3928	20.5928	23.8273
Length   16/   4, alignment  7/ 2, N  512:	23.8124	21.7925	22.4713	20.5225	23.8338
Length   32/  32, alignment  0/ 0, N  512:	24.4115	23.8864	24.6729	23.5188	24.4125
Length   32/  32, alignment  6/ 4, N  512:	28.9638	25.5423	26.1819	25.8112	28.912
Length   32/   8, alignment  0/ 0, N  512:	23.7916	22.6647	23.3101	21.9858	23.7363
Length   32/   8, alignment  6/ 4, N  512:	23.7118	22.4911	22.9911	22.4973	23.7672
Length   64/  64, alignment  0/ 0, N  512:	24.3966	24.2718	24.9433	24.6146	24.5125
Length   64/  64, alignment  5/ 6, N  512:	27.8941	29.4571	29.7471	28.5495	28.439
Length   64/  16, alignment  0/ 0, N  512:	27.4469	28.4298	27.434	24.9099	27.7322
Length   64/  16, alignment  5/ 6, N  512:	28.0928	28.6227	28.8711	27.5803	27.8297
Length  128/ 128, alignment  0/ 0, N  512:	26.8765	26.3093	26.8943	28.3072	28.714
Length  128/ 128, alignment  4/ 0, N  512:	26.2287	28.1375	29.1053	31.6211	26.9038
Length  128/  32, alignment  0/ 0, N  512:	29.1138	26.3889	26.9641	28.8162	28.2626
Length  128/  32, alignment  4/ 0, N  512:	28.2382	31.4471	32.1619	32.1703	28.2722
Length  256/ 256, alignment  0/ 0, N  512:	35.1205	30.7499	31.296	33.8281	35.1956
Length  256/ 256, alignment  3/ 2, N  512:	38.6551	35.6037	35.495	37.4795	39.7394
Length  256/  64, alignment  0/ 0, N  512:	33.4125	31.9178	31.5274	32.7292	32.9864
Length  256/  64, alignment  3/ 2, N  512:	36.0724	35.5575	36.3019	37.709	36.2763
Length  512/ 512, alignment  0/ 0, N  512:	42.96	33.6057	34.6757	49.4254	43.0038
Length  512/ 512, alignment  2/ 4, N  512:	52.4052	45.6311	46.823	54.4933	52.2648
Length  512/ 128, alignment  0/ 0, N  512:	40.5637	33.819	34.8814	39.2628	40.636
Length  512/ 128, alignment  2/ 4, N  512:	47.4407	45.02	45.3767	49.3021	47.1696
Length 1024/1024, alignment  0/ 0, N  512:	46.8641	41.199	43.1189	61.5465	46.7851
Length 1024/1024, alignment  1/ 6, N  512:	51.5057	46.9785	46.7555	64.4823	52.8425
Length 1024/ 256, alignment  0/ 0, N  512:	50.9515	34.7912	35.6371	43.6671	50.6974
Length 1024/ 256, alignment  1/ 6, N  512:	65.1824	45.9337	46.3971	50.2342	59.8898
Length   16/   1, alignment  1/ 2, N  512:	25.6086	23.457	24.0758	22.1197	25.6241
Length   16/   1, alignment  2/ 1, N  512:	25.5769	23.5063	24.1744	22.1124	25.8163
Length   16/  10, alignment  1/ 1, N  512:	25.5881	22.8909	23.5147	21.591	25.0388
Length   32/   1, alignment  2/ 4, N  512:	24.9536	23.5076	24.2919	23.0908	24.3417
Length   32/   1, alignment  4/ 2, N  512:	24.3415	22.9123	23.5242	23.1639	24.4033
Length   32/  10, alignment  2/ 2, N  512:	24.2616	22.9685	23.7264	23.0884	24.3731
Length   64/   1, alignment  3/ 6, N  512:	27.7026	26.4712	27.2123	25.8919	27.4275
Length   64/   1, alignment  6/ 3, N  512:	26.8936	26.4834	27.7849	25.7178	27.5332
Length   64/  10, alignment  3/ 3, N  512:	27.4758	25.8937	26.9478	25.2317	26.8206
Length  128/   1, alignment  4/ 0, N  512:	27.8705	30.1829	30.7323	30.8615	27.9734
Length  128/   1, alignment  0/ 4, N  512:	28.5119	28.7558	29.1764	31.5449	28.5763
Length  128/  10, alignment  4/ 4, N  512:	28.7341	30.2285	30.8937	31.3831	28.6022
Length  256/   1, alignment  5/ 2, N  512:	34.4099	32.7058	33.0142	34.512	34.7312
Length  256/   1, alignment  2/ 5, N  512:	35.0398	34.5089	35.6217	35.6911	35.168
Length  256/  10, alignment  5/ 5, N  512:	35.105	34.7065	35.1359	35.8148	35.0772
Length  512/   1, alignment  6/ 4, N  512:	44.1308	42.1942	42.7603	47.4235	44.2461
Length  512/   1, alignment  4/ 6, N  512:	44.6884	42.6743	43.3172	48.0561	45.8085
Length  512/  10, alignment  6/ 6, N  512:	45.6757	42.599	43.4963	46.9702	45.5511
Length 1024/   1, alignment  7/ 6, N  512:	41.8066	34.0796	34.6615	40.3629	41.8233
Length 1024/   1, alignment  6/ 7, N  512:	45.7682	42.3824	43.4012	47.8193	46.7259
Length 1024/  10, alignment  7/ 7, N  512:	45.8799	42.7226	44.1503	47.9792	46.7491
Length    2/   2, alignment  0/ 2, N 2048:	25.3824	23.305	24.3296	22.0292	24.9989
Length    4/   4, alignment  0/ 0, N 2048:	25.342	22.8893	23.607	21.5047	24.8487
Length    4/   4, alignment  4/ 0, N 2048:	25.185	22.8198	23.1505	20.9966	24.3556
Length    8/   8, alignment  0/ 0, N 2048:	24.3033	22.2169	22.8726	21.5204	24.8839
Length    8/   8, alignment  0/ 0, N 2048:	24.9025	22.7471	23.3665	20.9846	24.353
Length   16/  16, alignment  0/ 0, N 2048:	24.5483	22.3243	22.9548	22.0347	24.0184
Length   16/  16, alignment  7/ 2, N 2048:	23.824	21.856	22.457	21.4872	23.7869
Length   16/   4, alignment  0/ 0, N 2048:	23.8536	21.8548	22.5213	20.6117	23.8594
Length   16/   4, alignment  7/ 2, N 2048:	23.8571	21.7925	22.3495	20.509	23.7643
Length   32/  32, alignment  0/ 0, N 2048:	24.4132	24.1391	24.8135	23.4807	24.47
Length   32/  32, alignment  6/ 4, N 2048:	28.9182	25.5432	26.1813	25.7681	28.9552
Length   32/   8, alignment  0/ 0, N 2048:	23.8227	22.541	22.9924	21.9388	23.8447
Length   32/   8, alignment  6/ 4, N 2048:	23.8056	22.4848	23.1868	22.6487	23.7184
Length   64/  64, alignment  0/ 0, N 2048:	24.4273	24.3021	24.9421	24.8399	24.3638
Length   64/  64, alignment  5/ 6, N 2048:	27.8416	28.2829	29.1163	28.093	27.7447
Length   64/  16, alignment  0/ 0, N 2048:	26.981	27.7191	26.509	24.5086	26.9394
Length   64/  16, alignment  5/ 6, N 2048:	26.8207	27.7685	28.3275	26.8334	26.8758
Length  128/ 128, alignment  0/ 0, N 2048:	26.3061	25.638	26.4139	28.9399	26.9174
Length  128/ 128, alignment  4/ 0, N 2048:	26.9473	28.5971	29.3438	32.8817	26.8885
Length  128/  32, alignment  0/ 0, N 2048:	28.1047	26.3114	26.961	28.8453	28.1384
