                       	generic_strcpy	__strcpy_avx2	__strcpy_evex	__strcpy_sse2_unaligned	__strcpy_sse2
Length   16, alignments in bytes  6/ 2:	22.9934	20.2595	20.912	6.45679	15.6682
Length   16, alignments in bytes  1/ 7:	21.5701	20.2579	20.9109	6.24524	18.67
Length   16, alignments in bytes  7/ 1:	21.5702	20.256	20.91	6.3645	14.2872
Length   16, alignments in bytes  3/ 4:	21.5695	20.2555	20.9106	6.22644	15.1029
Length   16, alignments in bytes  4/ 3:	21.5756	20.257	20.9104	6.44092	14.3705
Length   16, alignments in bytes  5/ 7:	21.5743	20.2565	21.7683	6.2439	15.8098
Length   16, alignments in bytes  7/ 5:	22.6265	20.2594	20.912	6.31372	13.923
Length   20, alignments in bytes  0/ 4:	21.5739	20.2594	20.9117	7.72986	11.7992
Length   20, alignments in bytes  4/ 0:	21.5757	20.2594	20.9114	6.35364	14.7744
Length   20, alignments in bytes  4/ 4:	22.5977	21.7489	20.9113	7.77966	14.4984
Length   20, alignments in bytes  2/ 2:	22.4679	20.2555	20.9103	7.04614	19.6206
Length   20, alignments in bytes  2/ 6:	21.5764	20.2595	20.9117	7.70728	20.0414
Length   20, alignments in bytes  6/ 2:	21.5673	20.2565	20.9106	6.32959	13.5721
Length   20, alignments in bytes  1/ 7:	21.5757	20.256	20.9098	7.71179	20.5941
Length   20, alignments in bytes  7/ 1:	21.5739	20.2567	20.9108	7.3302	13.5933
Length   20, alignments in bytes  3/ 4:	21.5736	20.2562	20.9104	8.06885	17.6705
Length   20, alignments in bytes  4/ 3:	21.5726	20.2581	20.911	7.34106	13.8499
Length   20, alignments in bytes  5/ 7:	21.5698	20.2588	20.9113	8.07422	14.9481
Length   20, alignments in bytes  7/ 5:	21.5721	20.2594	20.9117	7.3606	13.0729
Length   24, alignments in bytes  0/ 4:	21.5769	20.2593	20.9117	8.08142	11.5183
Length   24, alignments in bytes  4/ 0:	21.5693	20.2596	20.9114	7.37024	16.4447
Length   24, alignments in bytes  4/ 4:	21.5741	23.1969	21.9329	7.39917	15.9495
Length   24, alignments in bytes  2/ 2:	21.568	20.2592	20.9114	7.04773	15.4373
Length   24, alignments in bytes  2/ 6:	21.5741	20.2593	20.9122	8.07471	19.6802
Length   24, alignments in bytes  6/ 2:	21.5686	20.2574	20.9106	7.35217	16.4271
Length   24, alignments in bytes  1/ 7:	21.569	20.2594	20.9125	8.08508	20.2069
Length   24, alignments in bytes  7/ 1:	21.5734	20.2574	20.9109	7.34229	15.0753
Length   24, alignments in bytes  3/ 4:	21.5724	20.2595	20.9111	8.07117	17.0797
Length   24, alignments in bytes  4/ 3:	21.5717	20.2565	20.9106	7.3623	15.1802
Length   24, alignments in bytes  5/ 7:	21.5693	20.2552	22.5699	8.07251	17.0728
Length   24, alignments in bytes  7/ 5:	22.1165	21.7278	22.3816	7.35645	15.1937
Length   28, alignments in bytes  0/ 4:	21.5665	20.2561	20.91	8.42249	13.1245
Length   28, alignments in bytes  4/ 0:	21.5768	20.2573	20.9103	8.01685	15.3494
Length   28, alignments in bytes  4/ 4:	21.568	20.2594	20.9117	7.57642	14.3462
Length   28, alignments in bytes  2/ 2:	21.569	20.2593	20.9117	7.57373	17.7815
Length   28, alignments in bytes  2/ 6:	21.5667	20.2552	20.91	8.3999	22.2808
Length   28, alignments in bytes  6/ 2:	21.5746	20.2555	22.6981	8.40796	15.3618
Length   28, alignments in bytes  1/ 7:	22.1895	20.2604	20.9115	8.39551	22.9678
Length   28, alignments in bytes  7/ 1:	21.5729	20.26	20.9117	8.57886	14.4197
Length   28, alignments in bytes  3/ 4:	21.5775	20.2581	20.911	8.50598	19.6633
Length   28, alignments in bytes  4/ 3:	21.5731	20.259	20.9111	7.93909	15.1838
Length   28, alignments in bytes  5/ 7:	21.5704	20.259	21.1947	8.50366	16.3647
Length   28, alignments in bytes  7/ 5:	21.5664	20.2565	20.91	7.96313	14.559
Length   32, alignments in bytes  0/ 4:	22.8588	6.69934	7.21594	8.44824	13.1451
Length   32, alignments in bytes  4/ 0:	18.5146	7.20886	7.203	9.86414	17.0309
Length   32, alignments in bytes  4/ 4:	22.8154	7.19556	6.70593	9.47839	15.8474
Length   32, alignments in bytes  2/ 2:	22.8199	6.27148	6.71484	10.1946	16.64
Length   32, alignments in bytes  2/ 6:	22.8528	7.80615	7.19971	10.6396	22.0117
Length   32, alignments in bytes  6/ 2:	22.8457	6.07349	6.53955	9.79431	16.724
Length   32, alignments in bytes  1/ 7:	22.8383	7.81714	7.96924	9.32263	22.318
Length   32, alignments in bytes  7/ 1:	22.8494	7.19775	7.19373	8.97278	15.9934
Length   32, alignments in bytes  3/ 4:	22.8163	7.79675	7.96582	9.86926	19.2386
Length   32, alignments in bytes  4/ 3:	22.8256	6.53809	6.21008	11.097	15.972
Length   32, alignments in bytes  5/ 7:	22.8514	7.82397	7.974	11.1954	17.424
Length   32, alignments in bytes  7/ 5:	22.8387	6.15332	7.18848	8.95984	18.2324
Length   36, alignments in bytes  0/ 4:	23.9235	21.3477	20.9164	10.3147	14.3168
Length   36, alignments in bytes  4/ 0:	18.4976	17.8173	18.822	10.0621	19.2208
Length   36, alignments in bytes  4/ 4:	22.8298	22.2178	22.8737	9.45093	15.2106
Length   36, alignments in bytes  2/ 2:	22.8243	22.2162	22.8717	10.2025	18.7723
Length   36, alignments in bytes  2/ 6:	22.827	22.2191	22.8737	10.1813	24.0718
Length   36, alignments in bytes  6/ 2:	22.8063	17.101	17.646	10.1097	15.6017
Length   36, alignments in bytes  1/ 7:	22.8508	22.2167	22.8713	10.5112	24.8635
Length   36, alignments in bytes  7/ 1:	22.8104	12.7828	12.4681	10.1082	15.1566
Length   36, alignments in bytes  3/ 4:	22.8259	22.2175	22.8701	9.85864	21.9387
Length   36, alignments in bytes  4/ 3:	22.8212	22.2198	22.8727	10.0842	15.9722
Length   36, alignments in bytes  5/ 7:	22.8252	23.3013	23.5918	11.7174	19.1125
Length   36, alignments in bytes  7/ 5:	24.3021	22.2177	22.8362	10.9718	15.3987
Length   40, alignments in bytes  0/ 4:	22.8336	20.2665	20.9637	10.5763	14.5414
Length   40, alignments in bytes  4/ 0:	18.5201	22.2212	22.7069	10.6002	17.7166
Length   40, alignments in bytes  4/ 4:	26.6005	23.2643	23.9683	10.8969	16.9174
Length   40, alignments in bytes  2/ 2:	22.8477	22.2186	22.8761	10.1946	18.1096
Length   40, alignments in bytes  2/ 6:	22.828	22.2198	22.8159	10.1418	23.71
Length   40, alignments in bytes  6/ 2:	22.8523	22.2181	22.8754	10.9828	17.2825
Length   40, alignments in bytes  1/ 7:	22.8102	22.2201	22.8635	10.4399	24.2012
Length   40, alignments in bytes  7/ 1:	22.8363	22.2179	22.7048	8.95032	16.8116
Length   40, alignments in bytes  3/ 4:	22.843	22.22	22.8002	10.8995	21.5779
Length   40, alignments in bytes  4/ 3:	22.824	22.2174	22.8685	10.4451	16.9021
Length   40, alignments in bytes  5/ 7:	22.819	22.2169	24.5897	10.9033	19.6433
Length   40, alignments in bytes  7/ 5:	22.845	23.7838	24.2289	9.40027	17.2443
Length   44, alignments in bytes  0/ 4:	23.968	21.2461	21.9315	10.9655	16.1041
Length   44, alignments in bytes  4/ 0:	19.4164	23.3043	23.9839	9.49036	18.0312
Length   44, alignments in bytes  4/ 4:	23.9362	23.2988	23.9209	9.50464	16.9858
Length   44, alignments in bytes  2/ 2:	23.9584	23.3046	23.9006	10.7094	27.4102
Length   44, alignments in bytes  2/ 6:	23.7395	22.218	22.8684	10.4446	26.0841
Length   44, alignments in bytes  6/ 2:	22.8457	22.2175	22.8689	10.2386	16.3583
Length   44, alignments in bytes  1/ 7:	22.8157	22.2181	22.7925	10.4547	26.572
Length   44, alignments in bytes  7/ 1:	22.8571	22.2166	22.7065	9.13989	15.9591
Length   44, alignments in bytes  3/ 4:	22.8571	22.2189	22.8269	9.87549	23.8883
Length   44, alignments in bytes  4/ 3:	22.8226	22.2194	22.8739	9.04004	16.7357
Length   44, alignments in bytes  5/ 7:	22.8147	22.2195	22.837	10.3849	20.1339
Length   44, alignments in bytes  7/ 5:	22.8337	22.2179	22.8687	9.573	16.088
Length   48, alignments in bytes  0/ 4:	22.8296	20.2587	20.918	8.95239	16.0348
Length   48, alignments in bytes  4/ 0:	18.5048	22.2169	22.8682	9.55579	18.7717
Length   48, alignments in bytes  4/ 4:	22.8127	22.2167	22.871	9.58472	18.4785
Length   48, alignments in bytes  2/ 2:	22.8154	22.2184	22.8665	10.382	20.028
Length   48, alignments in bytes  2/ 6:	22.8259	22.219	22.865	11.1115	26.5646
Length   48, alignments in bytes  6/ 2:	23.9491	23.2985	24.6198	10.4471	17.8671
Length   48, alignments in bytes  1/ 7:	22.8446	22.2198	22.8752	10.025	26.2428
Length   48, alignments in bytes  7/ 1:	22.8508	22.2191	22.871	9.55811	17.4656
Length   48, alignments in bytes  3/ 4:	22.8207	22.2205	22.871	9.66821	23.7115
Length   48, alignments in bytes  4/ 3:	22.8091	22.2167	22.8127	10.405	18.0344
Length   48, alignments in bytes  5/ 7:	22.8256	22.2189	21.6169	11.7432	21.7511
Length   48, alignments in bytes  7/ 5:	22.8618	22.2167	22.8672	9.5575	17.2686
Length   52, alignments in bytes  0/ 4:	22.8202	20.2593	20.9147	10.3644	17.1029
Length   52, alignments in bytes  4/ 0:	18.5228	22.2181	22.8032	10.1254	18.2219
Length   52, alignments in bytes  4/ 4:	22.8512	22.2196	22.8677	9.59058	17.4691
Length   52, alignments in bytes  2/ 2:	22.8511	22.219	22.8627	11.5505	22.209
Length   52, alignments in bytes  2/ 6:	22.8105	22.2186	22.8744	11.329	27.7458
Length   52, alignments in bytes  6/ 2:	22.8125	22.2194	22.8145	10.9525	16.9629
Length   52, alignments in bytes  1/ 7:	22.8286	22.2185	21.6501	11.2285	28.3203
Length   52, alignments in bytes  7/ 1:	24.1027	23.2994	24.5668	11.516	17.5042
Length   52, alignments in bytes  3/ 4:	23.4987	22.22	22.8705	9.67651	25.6816
Length   52, alignments in bytes  4/ 3:	22.8164	22.2191	24.1976	10.908	18.6587
Length   52, alignments in bytes  5/ 7:	23.3397	22.2169	22.8645	11.748	22.3989
Length   52, alignments in bytes  7/ 5:	22.8556	22.2186	22.8694	11.1196	16.7319
Length   56, alignments in bytes  0/ 4:	22.8195	20.2585	20.912	10.5416	17.7893
Length   56, alignments in bytes  4/ 0:	18.4921	22.2188	22.8722	11.7632	20.0424
Length   56, alignments in bytes  4/ 4:	22.8174	22.2172	22.8677	11.7039	22.2395
Length   56, alignments in bytes  2/ 2:	22.818	22.2196	22.8657	11.7142	21.5902
Length   56, alignments in bytes  2/ 6:	22.8192	22.2183	22.8724	11.7109	27.9636
Length   56, alignments in bytes  6/ 2:	22.8561	22.2197	22.8729	11.1184	18.9219
Length   56, alignments in bytes  1/ 7:	22.8367	22.2174	22.8674	11.1139	27.8663
Length   56, alignments in bytes  7/ 1:	22.8202	22.2167	22.8699	9.5636	18.3153
Length   56, alignments in bytes  3/ 4:	22.8088	22.2172	23.9957	11.7733	25.7361
Length   56, alignments in bytes  4/ 3:	22.811	22.219	22.8705	11.1139	19.4746
Length   56, alignments in bytes  5/ 7:	22.8516	22.2177	22.864	11.7726	23.7361
Length   56, alignments in bytes  7/ 5:	22.8077	22.2184	22.8063	9.56445	18.0995
Length   60, alignments in bytes  0/ 4:	22.8799	20.2582	20.9137	11.7634	19.6692
Length   60, alignments in bytes  4/ 0:	15.4008	23.3038	23.9912	13.3207	28.6968
Length   60, alignments in bytes  4/ 4:	20.9878	22.3561	24.766	16.8142	30.0247
Length   60, alignments in bytes  2/ 2:	24.0471	23.3065	24.3517	15.744	42.0459
Length   60, alignments in bytes  2/ 6:	23.6742	23.062	23.9869	12.3413	31.1653
Length   60, alignments in bytes  6/ 2:	14.5474	22.2194	22.8718	12.4585	18.0072
Length   60, alignments in bytes  1/ 7:	22.8689	22.2175	22.8708	11.7792	29.9116
Length   60, alignments in bytes  7/ 1:	14.5365	22.2207	22.8702	10.1505	17.6658
Length   60, alignments in bytes  3/ 4:	22.8011	22.2179	22.8669	9.67529	30.6294
Length   60, alignments in bytes  4/ 3:	15.2427	22.9556	22.8943	9.75024	19.2549
Length   60, alignments in bytes  5/ 7:	19.3854	22.2207	22.8744	10.7338	24.0618
Length   60, alignments in bytes  7/ 5:	19.3806	22.2169	22.8716	10.144	17.6891
Length   64, alignments in bytes  0/ 4:	24.3182	9.14575	10.2345	9.80127	19.7441
Length   64, alignments in bytes  4/ 0:	20.3287	17.666	18.3158	10.0537	21.5031
Length   64, alignments in bytes  4/ 4:	24.9054	20.2552	20.9122	10.7817	21.5314
Length   64, alignments in bytes  2/ 2:	24.8994	9.67932	10.2782	11.5198	23.0959
Length   64, alignments in bytes  2/ 6:	24.2516	10.158	10.8184	11.8434	29.7341
Length   64, alignments in bytes  6/ 2:	25.0629	17.6559	18.3018	11.4531	20.5667
Length   64, alignments in bytes  1/ 7:	24.2056	9.58191	10.3698	10.4366	30.1542
Length   64, alignments in bytes  7/ 1:	24.6821	17.6561	18.3165	10.1681	19.3055
Length   64, alignments in bytes  3/ 4:	24.2014	9.96985	10.0627	10.4845	27.9135
Length   64, alignments in bytes  4/ 3:	24.816	20.2589	20.9149	11.7622	20.9681
Length   64, alignments in bytes  5/ 7:	24.2164	20.2566	20.9142	12.0541	26.0339
Length   64, alignments in bytes  7/ 5:	25.0925	20.2584	22.5828	10.6647	20.2705
Length   68, alignments in bytes  0/ 4:	24.8125	20.9077	21.562	11.3278	21.5011
Length   68, alignments in bytes  4/ 0:	19.4653	22.8722	23.5242	11.6272	21.1167
Length   68, alignments in bytes  4/ 4:	24.936	20.2783	20.913	10.7931	20.9144
Length   68, alignments in bytes  2/ 2:	24.2142	17.6609	18.3107	11.7738	25.4478
Length   68, alignments in bytes  2/ 6:	24.8623	18.1757	20.5756	17.4651	53.7474
Length   68, alignments in bytes  6/ 2:	27.2203	23.1726	27.6763	16.1195	30.7914
Length   68, alignments in bytes  1/ 7:	28.3087	20.4785	22.9392	16.8916	42.1237
Length   68, alignments in bytes  7/ 1:	27.217	24.9155	23.6398	11.7701	19.0223
Length   68, alignments in bytes  3/ 4:	24.8987	17.6604	18.3138	10.4835	29.8269
Length   68, alignments in bytes  4/ 3:	24.8096	22.8715	23.5244	11.7654	20.9127
Length   68, alignments in bytes  5/ 7:	24.8994	20.3882	20.9335	12.064	26.4369
Length   68, alignments in bytes  7/ 5:	24.8401	22.8712	23.5258	13.4065	19.816
Length   72, alignments in bytes  0/ 4:	25.4878	21.6852	21.5662	11.3696	21.7327
Length   72, alignments in bytes  4/ 0:	19.4622	22.8698	23.5219	12.0919	23.2358
Length   72, alignments in bytes  4/ 4:	24.2554	18.4542	19.1453	12.4731	24.6248
Length   72, alignments in bytes  2/ 2:	27.7822	19.2382	19.1892	12.3451	25.9034
Length   72, alignments in bytes  2/ 6:	25.3654	22.6218	23.3074	12.3436	33.515
Length   72, alignments in bytes  6/ 2:	26.0106	23.9852	24.6692	12.6858	23.0299
Length   72, alignments in bytes  1/ 7:	26.0984	22.6182	23.3064	12.4855	33.8312
Length   72, alignments in bytes  7/ 1:	26.0099	23.7872	23.5232	10.1439	20.6852
Length   72, alignments in bytes  3/ 4:	24.2046	17.6863	22.3563	12.521	32.3484
Length   72, alignments in bytes  4/ 3:	24.8202	22.2177	22.8695	12.0948	23.5415
Length   72, alignments in bytes  5/ 7:	24.9276	17.6785	18.2977	11.7991	28.1943
Length   72, alignments in bytes  7/ 5:	25.0955	22.8698	23.5251	10.192	20.6189
Length   76, alignments in bytes  0/ 4:	24.3055	23.5481	22.5167	12.1877	25.1378
Length   76, alignments in bytes  4/ 0:	20.317	22.8744	23.5199	10.6069	22.584
Length   76, alignments in bytes  4/ 4:	24.9158	20.2634	20.9313	10.2478	22.5105
Length   76, alignments in bytes  2/ 2:	24.2563	17.6624	18.3104	11.7678	26.7242
Length   76, alignments in bytes  2/ 6:	24.2289	21.5662	22.22	11.6028	34.0049
Length   76, alignments in bytes  6/ 2:	24.8148	22.8702	23.5153	12.6768	20.8397
Length   76, alignments in bytes  1/ 7:	24.9138	21.5649	22.2177	11.5645	35.2871
Length   76, alignments in bytes  7/ 1:	26.3514	24.3406	23.5232	10.6704	20.4272
Length   76, alignments in bytes  3/ 4:	24.9033	17.6752	18.2965	10.4913	31.8163
Length   76, alignments in bytes  4/ 3:	24.8116	22.8706	23.5172	10.6616	22.5363
Length   76, alignments in bytes  5/ 7:	24.9307	20.3159	20.9318	11.8253	28.6091
Length   76, alignments in bytes  7/ 5:	25.0863	22.8672	23.5165	10.9396	20.4558
Length   80, alignments in bytes  0/ 4:	24.9512	20.9122	21.5541	10.4911	23.8813
Length   80, alignments in bytes  4/ 0:	20.2257	24.3403	24.7472	10.8865	24.8014
Length   80, alignments in bytes  4/ 4:	24.2766	17.6666	18.3191	11.2031	24.74
Length   80, alignments in bytes  2/ 2:	24.892	17.6649	18.3102	12.0377	26.1544
Length   80, alignments in bytes  2/ 6:	24.9095	21.5654	22.202	12.4711	34.1517
Length   80, alignments in bytes  6/ 2:	25.118	22.8707	23.5122	11.6594	23.5796
Length   80, alignments in bytes  1/ 7:	24.2435	21.566	22.2068	11.4912	34.3394
Length   80, alignments in bytes  7/ 1:	25.094	22.871	23.5247	10.9475	22.2203
Length   80, alignments in bytes  3/ 4:	24.2004	18.1443	18.7849	10.838	32.2583
Length   80, alignments in bytes  4/ 3:	24.8168	22.2167	22.8645	11.9281	24.2662
Length   80, alignments in bytes  5/ 7:	24.2417	18.1156	18.8292	12.3048	30.2919
Length   80, alignments in bytes  7/ 5:	25.0969	22.8738	23.5209	10.9556	22.1924
Length   84, alignments in bytes  0/ 4:	24.3353	20.9076	21.5469	11.7686	25.9877
