                       	generic_stpcpy	__stpcpy_avx2	__stpcpy_evex	__stpcpy_sse2_unaligned	__stpcpy_sse2
Length   14, alignments in bytes  0/ 0:	10.9734	8.74805	8.59851	7.89526	13.2998
Length   14, alignments in bytes  0/ 0:	10.9716	8.7832	8.60022	7.87354	13.2316
Length   14, alignments in bytes  0/ 6:	10.9711	8.43835	8.23193	7.91919	13.0321
Length   14, alignments in bytes  6/ 0:	10.972	8.45129	8.20447	7.62158	12.9199
Length   15, alignments in bytes  0/ 0:	10.9865	7.6178	7.75916	5.49646	13.0426
Length   15, alignments in bytes  0/ 0:	10.9797	7.62622	7.75464	5.4928	13.0293
Length   15, alignments in bytes  0/ 7:	10.9729	8.4259	8.25574	5.48572	13.0327
Length   15, alignments in bytes  7/ 0:	10.9717	8.41687	8.22351	5.4895	12.7125
Length   16, alignments in bytes  0/ 0:	10.9711	8.75586	8.62024	6.18237	6.93811
Length   16, alignments in bytes  7/ 2:	10.9731	8.7168	8.62598	6.17944	13.6598
Length   32, alignments in bytes  0/ 0:	10.9821	7.57031	7.5658	7.56006	9.90991
Length   32, alignments in bytes  6/ 4:	10.9778	6.86353	6.87512	11.4253	16.0377
Length   64, alignments in bytes  0/ 0:	13.0702	8.24011	8.93311	9.0061	15.3982
Length   64, alignments in bytes  5/ 6:	15.4803	13.9512	14.3313	12.5231	25.2175
Length  128, alignments in bytes  0/ 0:	23.2836	10.2266	11.4031	14.4281	26.0925
Length  128, alignments in bytes  4/ 0:	25.8148	12.2991	13.2538	14.9302	33.174
Length  256, alignments in bytes  0/ 0:	26.9661	15.1571	17.342	18.2955	52.0377
Length  256, alignments in bytes  3/ 2:	29.4574	15.4371	18.5486	20.1312	59.4943
Length  512, alignments in bytes  0/ 0:	34.3876	19.4316	22.9194	28.7977	103.151
Length  512, alignments in bytes  2/ 4:	38.4072	22.6707	24.3207	28.2611	148.01
Length 1024, alignments in bytes  0/ 0:	55.4923	28.4003	28.9469	47.7374	230.992
Length 1024, alignments in bytes  1/ 6:	67.0033	39.7681	35.606	50.7457	310.197
Length   16, alignments in bytes  1/ 2:	14.1786	8.7262	8.63293	6.1875	23.8512
Length   16, alignments in bytes  2/ 1:	10.9716	8.72766	8.61853	6.1759	15.634
Length   16, alignments in bytes  1/ 1:	10.9713	8.7384	8.61096	6.16943	15.1458
Length   16, alignments in bytes  1/ 1:	10.9717	8.73242	8.60596	6.16968	15.1202
Length   32, alignments in bytes  2/ 4:	12.3585	8.25464	8.37598	10.3475	21.5596
Length   32, alignments in bytes  4/ 2:	12.3475	6.85535	6.86743	11.3937	16.9935
Length   32, alignments in bytes  2/ 2:	12.3391	6.86621	6.8584	9.86279	16.5677
Length   32, alignments in bytes  2/ 2:	12.3491	6.86694	6.86035	9.91467	16.4359
Length   64, alignments in bytes  3/ 6:	15.5039	9.88	9.99243	11.116	28.5674
Length   64, alignments in bytes  6/ 3:	15.4497	11.5824	11.6674	12.6924	19.6429
Length   64, alignments in bytes  3/ 3:	15.2118	8.6123	9.1134	9.86963	21.5474
Length   64, alignments in bytes  3/ 3:	15.1992	8.63391	9.10889	9.73059	21.5422
Length  128, alignments in bytes  4/ 0:	25.8115	12.3656	13.2516	15.0889	33.6039
Length  128, alignments in bytes  0/ 4:	26.1069	11.8052	13.4956	14.6088	35.3623
Length  128, alignments in bytes  4/ 4:	28.1527	14.6125	14.6536	14.8544	33.7257
Length  128, alignments in bytes  4/ 4:	28.1533	14.6101	14.6394	14.8387	33.627
Length  256, alignments in bytes  5/ 2:	29.2463	16.0853	20.1721	21.0308	58.386
Length  256, alignments in bytes  2/ 5:	31.0996	17.7274	21.4642	21.0978	81.5332
Length  256, alignments in bytes  5/ 5:	29.3077	15.4601	18.6874	19.0718	58.4028
Length  256, alignments in bytes  5/ 5:	29.339	15.4395	18.7025	19.072	58.4207
Length  512, alignments in bytes  6/ 4:	38.2424	24.6646	23.6665	28.255	136.953
Length  512, alignments in bytes  4/ 6:	38.396	28.978	27.4923	28.1534	146.729
Length  512, alignments in bytes  6/ 6:	36.7241	21.0365	22.7496	28.2196	133.8
Length  512, alignments in bytes  6/ 6:	36.8674	21.0481	22.7773	28.218	135.669
Length 1024, alignments in bytes  7/ 6:	58.0281	39.7415	36.3923	51.4613	234.905
Length 1024, alignments in bytes  6/ 7:	72.0494	39.8563	35.77	48.1544	310.108
Length 1024, alignments in bytes  7/ 7:	66.5138	28.1414	29.3362	47.885	231.877
Length 1024, alignments in bytes  7/ 7:	152.315	27.5089	28.4924	49.5278	227.447
Length   16, alignments in bytes  0/ 4:	19.1857	8.729	8.61609	6.17883	9.33472
Length   16, alignments in bytes  4/ 0:	10.9716	8.75647	8.62256	6.18787	15.3329
Length   16, alignments in bytes  4/ 4:	10.9713	8.77649	8.61487	6.17957	15.1222
Length   16, alignments in bytes  2/ 2:	10.9716	9.22229	8.41833	6.02783	16.0135
Length   16, alignments in bytes  2/ 6:	10.7102	8.51086	8.41785	6.02368	17.9586
Length   16, alignments in bytes  6/ 2:	10.7095	8.56128	8.42493	6.02417	14.6449
Length   16, alignments in bytes  1/ 7:	10.7097	8.50867	8.41492	6.02295	18.5186
Length   16, alignments in bytes  7/ 1:	10.71	8.50989	8.41724	6.02124	13.22
Length   16, alignments in bytes  3/ 4:	10.7095	8.50745	8.42578	6.0343	15.0477
Length   16, alignments in bytes  4/ 3:	10.8208	8.89526	8.97522	6.18042	14.5492
Length   16, alignments in bytes  5/ 7:	10.976	8.71985	8.62573	6.17346	15.0618
Length   16, alignments in bytes  7/ 5:	10.9706	8.72192	8.62207	6.17029	13.8219
Length   20, alignments in bytes  0/ 4:	10.9713	8.74158	8.59338	7.96631	11.4802
Length   20, alignments in bytes  4/ 0:	10.9723	8.75134	8.60693	6.36023	13.9592
Length   20, alignments in bytes  4/ 4:	10.9724	8.72888	8.61584	7.25891	13.2986
Length   20, alignments in bytes  2/ 2:	10.9717	8.76392	8.61536	7.26331	19.8887
Length   20, alignments in bytes  2/ 6:	10.9716	8.7594	8.62256	7.95618	20.1411
Length   20, alignments in bytes  6/ 2:	10.9722	8.71777	10.0161	6.35181	13.7791
Length   20, alignments in bytes  1/ 7:	10.7102	8.51355	8.40869	7.75134	20.4111
Length   20, alignments in bytes  7/ 1:	10.71	8.50818	8.39978	7.2594	12.8306
Length   20, alignments in bytes  3/ 4:	10.7219	8.51855	8.41797	8.20667	17.4186
Length   20, alignments in bytes  4/ 3:	10.71	8.5116	8.41016	7.44543	13.5389
Length   20, alignments in bytes  5/ 7:	10.7102	8.51831	8.40759	8.20593	14.6962
Length   20, alignments in bytes  7/ 5:	10.7102	8.5509	8.40576	7.45508	12.4758
Length   24, alignments in bytes  0/ 4:	10.7117	8.64099	8.40149	8.22375	10.8577
Length   24, alignments in bytes  4/ 0:	10.7096	8.505	8.40247	7.45911	16.1237
Length   24, alignments in bytes  4/ 4:	10.7097	8.50903	8.40271	7.07019	15.3136
Length   24, alignments in bytes  2/ 2:	10.7097	8.50293	8.4054	7.08069	15.4873
Length   24, alignments in bytes  2/ 6:	10.7114	8.52014	8.39319	8.20837	19.3345
Length   24, alignments in bytes  6/ 2:	10.7107	8.52527	8.40686	7.45178	15.882
Length   24, alignments in bytes  1/ 7:	10.7097	8.51306	8.41638	8.19897	19.9412
Length   24, alignments in bytes  7/ 1:	10.7095	8.53491	8.41406	7.4613	14.4467
Length   24, alignments in bytes  3/ 4:	10.7104	8.5155	8.42627	8.21436	16.7695
Length   24, alignments in bytes  4/ 3:	10.7095	8.50513	8.422	7.4502	15.0929
Length   24, alignments in bytes  5/ 7:	10.71	8.5376	8.41174	8.21057	16.0607
Length   24, alignments in bytes  7/ 5:	10.7124	8.5177	8.41528	7.44971	14.5842
Length   28, alignments in bytes  0/ 4:	10.71	8.2146	8.16138	8.60303	12.6853
Length   28, alignments in bytes  4/ 0:	10.7095	8.25098	8.08813	8.17273	15.0776
Length   28, alignments in bytes  4/ 4:	10.71	8.50525	8.41064	7.7207	14.1781
Length   28, alignments in bytes  2/ 2:	10.7097	8.51465	8.41162	7.71191	17.6036
Length   28, alignments in bytes  2/ 6:	10.7098	8.25549	8.31482	8.59534	21.5863
Length   28, alignments in bytes  6/ 2:	10.7092	8.25122	8.05872	8.18982	14.365
Length   28, alignments in bytes  1/ 7:	10.71	8.26538	8.32227	8.60425	22.2496
Length   28, alignments in bytes  7/ 1:	14.8127	8.23816	8.06335	9.70471	14.4637
Length   28, alignments in bytes  3/ 4:	10.7104	8.53406	8.40894	8.73462	19.0664
Length   28, alignments in bytes  4/ 3:	10.7095	8.50073	8.40784	8.03711	14.9564
Length   28, alignments in bytes  5/ 7:	10.7095	8.52356	8.40967	8.69458	15.9977
Length   28, alignments in bytes  7/ 5:	10.7101	8.49402	8.40588	8.04358	14.0128
Length   32, alignments in bytes  0/ 4:	10.7224	6.79993	6.77075	8.10437	12.4423
Length   32, alignments in bytes  4/ 0:	10.7145	6.70288	6.69617	9.48364	16.7849
Length   32, alignments in bytes  4/ 4:	10.7183	6.70471	7.36755	9.46265	15.8234
Length   32, alignments in bytes  2/ 2:	10.7126	6.69495	6.7019	9.62476	16.7606
Length   32, alignments in bytes  2/ 6:	10.7167	8.0448	8.16479	10.0867	21.2916
Length   32, alignments in bytes  6/ 2:	10.7129	6.70044	7.37244	9.93774	16.5916
Length   32, alignments in bytes  1/ 7:	10.7153	8.06726	8.17004	9.59521	22.1481
Length   32, alignments in bytes  7/ 1:	10.9745	6.86572	6.85742	9.04834	15.6965
Length   32, alignments in bytes  3/ 4:	10.979	8.2522	8.36462	10.2083	19.0226
Length   32, alignments in bytes  4/ 3:	10.9751	6.86133	6.86731	11.3453	16.4089
Length   32, alignments in bytes  5/ 7:	11.7383	8.25989	8.35767	11.0173	17.4615
Length   32, alignments in bytes  7/ 5:	12.3402	6.86707	6.86133	9.03638	15.7539
Length   36, alignments in bytes  0/ 4:	12.3386	9.11316	9.06335	10.3013	14.2345
Length   36, alignments in bytes  4/ 0:	12.3452	7.66711	7.67004	10.2593	16.5302
Length   36, alignments in bytes  4/ 4:	12.3409	9.61072	9.67554	9.71216	15.3485
Length   36, alignments in bytes  2/ 2:	12.3424	9.61682	9.60913	10.6802	23.2075
Length   36, alignments in bytes  2/ 6:	12.7468	11.6335	13.54	11.0231	24.1699
Length   36, alignments in bytes  6/ 2:	12.7736	7.36438	7.48193	10.2896	15.1873
Length   36, alignments in bytes  1/ 7:	12.0531	10.7151	10.585	9.99036	25.0513
Length   36, alignments in bytes  7/ 1:	12.0509	7.36108	7.37048	10.3044	14.9397
Length   36, alignments in bytes  3/ 4:	12.05	11.5052	11.6329	9.95642	20.9561
Length   36, alignments in bytes  4/ 3:	12.0459	11.4392	10.5719	10.4097	16.3835
Length   36, alignments in bytes  5/ 7:	12.5688	12.6818	12.265	10.8137	17.7172
Length   36, alignments in bytes  7/ 5:	12.0479	9.97656	9.94104	11.6957	15.5923
Length   40, alignments in bytes  0/ 4:	12.3385	9.85791	9.68201	10.7576	14.2153
Length   40, alignments in bytes  4/ 0:	12.3431	10.4841	10.323	11.0614	17.7794
Length   40, alignments in bytes  4/ 4:	12.3445	10.4501	10.4768	10.692	16.9351
Length   40, alignments in bytes  2/ 2:	12.3434	10.4963	10.4929	10.6827	18.5364
Length   40, alignments in bytes  2/ 6:	12.3451	12.5854	12.2413	10.6228	23.7697
Length   40, alignments in bytes  6/ 2:	12.3422	10.5026	10.3589	11.4446	17.8237
Length   40, alignments in bytes  1/ 7:	12.3436	12.6016	12.2478	10.4836	23.9784
Length   40, alignments in bytes  7/ 1:	12.3429	10.5011	10.406	9.04553	17.0369
Length   40, alignments in bytes  3/ 4:	12.3397	11.965	11.8177	11.4152	21.037
Length   40, alignments in bytes  4/ 3:	12.3429	10.4956	10.4672	10.9459	17.098
Length   40, alignments in bytes  5/ 7:	12.3434	12.5773	12.2371	11.4227	19.5547
Length   40, alignments in bytes  7/ 5:	12.3412	10.5098	10.3594	9.05164	16.8668
Length   44, alignments in bytes  0/ 4:	12.339	8.99634	9.00171	10.9246	15.5509
Length   44, alignments in bytes  4/ 0:	12.3436	9.4978	9.52869	9.12354	17.1462
Length   44, alignments in bytes  4/ 4:	12.3391	10.5614	10.4723	9.16284	16.041
Length   44, alignments in bytes  2/ 2:	12.3407	10.4773	10.4561	10.6991	21.1305
Length   44, alignments in bytes  2/ 6:	13.0256	11.859	11.7711	10.9258	26.0681
Length   44, alignments in bytes  6/ 2:	12.3414	9.51221	9.62329	10.2981	16.5098
Length   44, alignments in bytes  1/ 7:	12.3387	12.5924	12.4469	10.9193	26.4725
Length   44, alignments in bytes  7/ 1:	12.3444	9.53271	9.45227	9.35071	16.2
Length   44, alignments in bytes  3/ 4:	12.3394	11.8619	11.8214	11.4041	23.7605
Length   44, alignments in bytes  4/ 3:	12.3386	10.5397	10.4475	9.22717	17.007
Length   44, alignments in bytes  5/ 7:	12.3424	11.8466	11.8191	10.4506	20.1199
Length   44, alignments in bytes  7/ 5:	12.3407	10.8857	10.4312	10.0055	16.5472
Length   48, alignments in bytes  0/ 4:	12.338	10.0033	9.63818	9.23169	15.7317
Length   48, alignments in bytes  4/ 0:	12.3436	10.5277	10.3071	10.0131	18.6381
Length   48, alignments in bytes  4/ 4:	12.3446	10.6464	10.5192	10.0139	18.0901
Length   48, alignments in bytes  2/ 2:	10.9766	10.46	10.4515	10.2911	19.4827
Length   48, alignments in bytes  2/ 6:	10.981	12.5927	12.2672	11.3424	25.6879
Length   48, alignments in bytes  6/ 2:	10.9757	10.532	10.333	10.2963	18.3014
Length   48, alignments in bytes  1/ 7:	10.9811	12.6112	12.246	10.0659	25.8685
Length   48, alignments in bytes  7/ 1:	10.9745	10.5471	10.3224	9.99915	17.9813
Length   48, alignments in bytes  3/ 4:	10.9739	11.8992	11.801	10.1643	23.0081
Length   48, alignments in bytes  4/ 3:	10.9824	10.4882	10.3875	11.3167	17.89
Length   48, alignments in bytes  5/ 7:	10.9771	12.6058	12.2552	12.1085	21.7449
Length   48, alignments in bytes  7/ 5:	11.4874	10.5372	10.3121	9.97498	17.5277
Length   52, alignments in bytes  0/ 4:	12.3397	9.1134	8.87622	10.8634	18.0044
Length   52, alignments in bytes  4/ 0:	12.3375	10.4882	10.4287	10.6473	17.9338
Length   52, alignments in bytes  4/ 4:	12.3376	10.7189	10.4872	10.127	17.2975
Length   52, alignments in bytes  2/ 2:	12.3401	10.5281	10.5231	11.6132	23.674
Length   52, alignments in bytes  2/ 6:	12.3448	11.92	11.8213	11.8724	28.0906
Length   52, alignments in bytes  6/ 2:	12.3406	10.5691	10.3904	11.4619	17.2748
Length   52, alignments in bytes  1/ 7:	12.3406	12.6069	12.2482	11.507	28.3
Length   52, alignments in bytes  7/ 1:	12.3413	10.5347	10.3439	11.4568	17.0137
Length   52, alignments in bytes  3/ 4:	12.3402	11.9353	11.8278	10.1726	25.6477
Length   52, alignments in bytes  4/ 3:	12.3401	10.5289	10.4125	10.9111	17.6041
Length   52, alignments in bytes  5/ 7:	12.3398	11.9966	11.8236	12.0929	21.8995
Length   52, alignments in bytes  7/ 5:	12.3395	10.4976	10.406	11.6571	17.203
Length   56, alignments in bytes  0/ 4:	12.339	9.37598	8.88403	11.0382	17.3752
Length   56, alignments in bytes  4/ 0:	12.3414	10.5897	10.4166	12.3104	19.7955
Length   56, alignments in bytes  4/ 4:	12.3384	10.5052	10.4828	11.4714	19.4161
Length   56, alignments in bytes  2/ 2:	12.3414	10.674	10.4716	11.9098	20.8444
Length   56, alignments in bytes  2/ 6:	12.3434	11.9084	11.78	11.6252	27.6356
Length   56, alignments in bytes  6/ 2:	12.3395	10.5093	10.4152	11.6619	18.6982
Length   56, alignments in bytes  1/ 7:	12.339	11.9219	11.8196	11.623	27.9788
Length   56, alignments in bytes  7/ 1:	12.3427	10.4928	10.4034	10.0037	18.9739
Length   56, alignments in bytes  3/ 4:	12.3427	11.9924	11.8137	13.7244	26.1144
Length   56, alignments in bytes  4/ 3:	12.8409	10.5206	10.4357	11.6541	19.3295
Length   56, alignments in bytes  5/ 7:	12.3383	11.9271	11.7961	12.3535	23.8301
Length   56, alignments in bytes  7/ 5:	12.3384	10.4901	10.3959	9.99512	18.3784
Length   60, alignments in bytes  0/ 4:	12.339	9.28369	8.96851	12.3334	18.8295
Length   60, alignments in bytes  4/ 0:	13.0409	10.3376	10.4323	9.94092	19.0497
Length   60, alignments in bytes  4/ 4:	13.0308	11.1179	12.0768	9.60474	18.6379
Length   60, alignments in bytes  2/ 2:	12.3414	10.4946	10.5164	12.0627	23.5071
Length   60, alignments in bytes  2/ 6:	12.3392	11.9612	11.7998	12.1343	29.7347
Length   60, alignments in bytes  6/ 2:	13.0293	10.3636	10.4335	12.432	17.9832
Length   60, alignments in bytes  1/ 7:	12.3447	11.9609	11.7993	12.3383	30.2052
Length   60, alignments in bytes  7/ 1:	13.0259	10.3612	10.4366	10.5536	17.7183
Length   60, alignments in bytes  3/ 4:	12.3422	11.9971	11.7916	10.1908	27.5065
Length   60, alignments in bytes  4/ 3:	13.0286	11.2023	11.8875	9.96912	18.8251
Length   60, alignments in bytes  5/ 7:	13.0281	11.4797	13.011	10.7139	23.8735
Length   60, alignments in bytes  7/ 5:	13.0286	11.17	12.0519	10.5691	17.6493
Length   64, alignments in bytes  0/ 4:	14.8712	9.1228	10.0979	10.0009	19.33
Length   64, alignments in bytes  4/ 0:	14.3688	10.1904	10.2856	10.4224	21.2217
Length   64, alignments in bytes  4/ 4:	15.2013	12.8744	12.6367	11.1697	21.012
Length   64, alignments in bytes  2/ 2:	15.2123	10.132	10.5986	11.4152	22.5048
Length   64, alignments in bytes  2/ 6:	16.5935	10.6748	11.1616	12.2164	29.6124
Length   64, alignments in bytes  6/ 2:	15.4329	10.2144	10.4314	12.0176	19.6469
Length   64, alignments in bytes  1/ 7:	15.5209	10.0149	10.2184	10.7822	29.9432
Length   64, alignments in bytes  7/ 1:	15.4333	10.2008	10.4565	10.5853	19.3203
Length   64, alignments in bytes  3/ 4:	15.4755	10.5765	10.678	11.0137	27.1674
Length   64, alignments in bytes  4/ 3:	15.429	12.4501	12.689	12.3296	20.3542
Length   64, alignments in bytes  5/ 7:	15.4734	13.8358	14.3502	12.4879	25.7426
Length   64, alignments in bytes  7/ 5:	15.4629	11.5728	11.6854	10.5743	19.0609
Length   68, alignments in bytes  0/ 4:	14.9004	12.0145	12.1417	11.774	21.1343
Length   68, alignments in bytes  4/ 0:	14.3397	12.4517	12.525	12.0984	20.7688
Length   68, alignments in bytes  4/ 4:	15.1831	12.2234	12.2791	11.1813	20.353
Length   68, alignments in bytes  2/ 2:	15.1677	12.2906	12.1061	12.3463	26.7498
Length   68, alignments in bytes  2/ 6:	15.5262	13.5781	13.5486	11.8914	31.6545
Length   68, alignments in bytes  6/ 2:	15.4514	12.4556	12.5226	12.3513	19.4121
Length   68, alignments in bytes  1/ 7:	15.5121	12.7299	12.7123	11.9915	32.2424
Length   68, alignments in bytes  7/ 1:	15.4351	12.1112	12.1844	12.3516	18.7855
Length   68, alignments in bytes  3/ 4:	15.5394	13.4343	13.8397	10.9761	29.5614
Length   68, alignments in bytes  4/ 3:	15.4487	12.2061	12.3759	13.0862	20.5117
Length   68, alignments in bytes  5/ 7:	15.4871	14.099	13.8534	12.4558	25.9561
Length   68, alignments in bytes  7/ 5:	15.4645	12.2224	12.4082	12.6854	18.7604
Length   72, alignments in bytes  0/ 4:	14.915	11.7023	12.1976	11.8328	21.1912
Length   72, alignments in bytes  4/ 0:	14.4001	11.9009	11.9979	12.6868	22.7402
Length   72, alignments in bytes  4/ 4:	15.1876	12.2563	11.6149	12.3434	22.4615
Length   72, alignments in bytes  2/ 2:	15.1748	12.1317	11.626	12.3467	24.1591
Length   72, alignments in bytes  2/ 6:	15.5093	13.3595	13.3989	12.2657	31.5714
Length   72, alignments in bytes  6/ 2:	15.4463	11.9006	11.9855	12.6832	20.9956
Length   72, alignments in bytes  1/ 7:	15.4924	13.3622	13.3934	12.1832	32.0022
Length   72, alignments in bytes  7/ 1:	15.4409	11.8636	11.9819	10.5684	20.3588
Length   72, alignments in bytes  3/ 4:	15.502	12.5122	13.1283	12.604	29.1976
Length   72, alignments in bytes  4/ 3:	15.4326	12.3063	11.8308	12.6805	21.8484
Length   72, alignments in bytes  5/ 7:	15.4893	12.4943	13.1283	12.683	27.6045
Length   72, alignments in bytes  7/ 5:	15.462	11.8981	11.9927	10.5782	20.334
Length   76, alignments in bytes  0/ 4:	14.9128	11.5905	11.5134	12.1095	23.1605
Length   76, alignments in bytes  4/ 0:	14.3873	14.0482	12.5343	10.5347	22.0139
Length   76, alignments in bytes  4/ 4:	15.1848	12.1931	12.3384	10.0906	21.8691
Length   76, alignments in bytes  2/ 2:	16.291	12.2795	12.0078	12.3375	26.375
Length   76, alignments in bytes  2/ 6:	15.5255	12.5558	12.7142	12.1331	33.7618
Length   76, alignments in bytes  6/ 2:	15.4463	13.7836	12.5531	12.5538	20.4847
Length   76, alignments in bytes  1/ 7:	15.535	12.5459	12.7285	12.1221	34.332
Length   76, alignments in bytes  7/ 1:	15.4384	12.4694	12.5442	11.0823	19.91
Length   76, alignments in bytes  3/ 4:	15.5175	12.4667	13.1357	10.979	31.4845
Length   76, alignments in bytes  4/ 3:	17.1216	12.0929	12.4358	10.5112	21.9631
Length   76, alignments in bytes  5/ 7:	15.4779	14.099	14.0266	11.9664	27.8712
Length   76, alignments in bytes  7/ 5:	15.4492	12.1719	12.4443	11.4417	19.807
Length   80, alignments in bytes  0/ 4:	14.8881	11.6857	11.8889	10.623	23.1721
Length   80, alignments in bytes  4/ 0:	14.3464	13.3231	12.4149	11.3354	24.2836
Length   80, alignments in bytes  4/ 4:	15.1855	12.2458	11.6758	11.5441	24.27
Length   80, alignments in bytes  2/ 2:	15.1899	12.3368	11.6635	12.0765	25.6593
Length   80, alignments in bytes  2/ 6:	15.5094	13.3502	13.4199	12.8051	33.6837
Length   80, alignments in bytes  6/ 2:	15.4264	12.183	12.4221	12.2214	23.042
Length   80, alignments in bytes  1/ 7:	15.4871	13.3359	13.4178	11.6738	34.1157
Length   80, alignments in bytes  7/ 1:	15.4517	12.1025	12.4218	11.431	21.6023
Length   80, alignments in bytes  3/ 4:	16.1913	12.4048	13.1927	11.3927	31.3191
Length   80, alignments in bytes  4/ 3:	15.4333	12.3315	11.882	12.4877	23.5143
Length   80, alignments in bytes  5/ 7:	15.4995	12.3959	13.1841	12.8907	29.5015
Length   80, alignments in bytes  7/ 5:	15.4547	12.189	12.4296	11.4373	21.4553
Length   84, alignments in bytes  0/ 4:	14.9004	11.6379	11.2242	12.3214	24.9574
