                            	generic_strcat	__strcat_avx2	__strcat_evex	__strcat_sse2_unaligned	__strcat_sse2
Length    6/   6, alignment  0/ 0:	23.0405	22.2803	23.1034	21.0422	18.645
Length    6/   6, alignment  0/ 6:	23.0932	22.2161	23.1032	21.061	17.8344
Length    6/   6, alignment  6/ 0:	23.0475	22.2461	23.1313	21.0359	19.2749
Length    7/   7, alignment  0/ 0:	23.6827	22.2876	23.1027	20.3631	18.4116
Length    7/   7, alignment  0/ 0:	23.0715	22.2559	23.1034	20.3317	18.4273
Length    7/   7, alignment  0/ 7:	23.2415	22.2163	23.1033	20.3842	18.4923
Length    7/   7, alignment  7/ 0:	23.2311	22.216	23.1325	20.4131	19.2004
Length    8/   8, alignment  0/ 0:	23.2882	22.2436	22.9259	21.0099	15.6839
Length    8/   8, alignment  0/ 0:	23.1837	22.2165	23.1542	21.0027	15.7114
Length    8/   8, alignment  0/ 0:	23.1385	22.2161	22.9524	21.0273	15.6825
Length    8/   8, alignment  0/ 0:	23.1666	22.2165	23.1734	20.9724	15.684
Length    9/   9, alignment  0/ 0:	23.3138	22.2443	22.9628	21.0557	15.6837
Length    9/   9, alignment  0/ 0:	23.2054	22.2982	22.9276	21.05	15.6843
Length    9/   9, alignment  0/ 1:	23.1878	22.2165	23.0431	21.0799	16.3683
Length    9/   9, alignment  1/ 0:	23.1974	22.2774	23.1402	21.0715	21.8587
Length   10/  10, alignment  0/ 0:	23.1953	22.2438	23.0106	21.0531	16.4015
Length   10/  10, alignment  0/ 0:	23.2054	22.2438	23.1119	21.0338	16.3945
Length   10/  10, alignment  0/ 2:	23.2777	22.216	23.042	21.0209	17.0196
Length   10/  10, alignment  2/ 0:	23.2554	22.2165	23.0411	21.0265	21.4637
Length   11/  11, alignment  0/ 0:	23.2632	22.2554	23.059	21.0052	17.016
Length   11/  11, alignment  0/ 0:	23.4498	22.2161	22.9626	21.0101	17.0215
Length   11/  11, alignment  0/ 3:	23.4045	22.2165	22.8727	21.0666	17.761
Length   11/  11, alignment  3/ 0:	23.136	22.216	22.9553	21.0073	21.346
Length   12/  12, alignment  0/ 0:	23.3152	22.3114	23.1469	21.0287	17.7866
Length   12/  12, alignment  0/ 0:	23.1658	22.2161	23.1493	21.0103	17.8122
Length   12/  12, alignment  0/ 4:	23.225	22.216	22.8914	20.977	16.9898
Length   12/  12, alignment  4/ 0:	23.2066	22.2163	23.0082	21.0299	19.0623
Length   13/  13, alignment  0/ 0:	23.2525	22.2451	23.055	21.0083	18.5762
Length   13/  13, alignment  0/ 0:	23.1622	22.2162	23.1537	21.0233	18.6007
Length   13/  13, alignment  0/ 5:	23.1665	22.4674	24.722	21.3199	17.6433
Length   13/  13, alignment  5/ 0:	23.1244	22.216	23.1843	21.0259	19.4923
Length   14/  14, alignment  0/ 0:	23.34	22.2571	23.1458	21.0513	19.2806
Length   14/  14, alignment  0/ 0:	23.2937	35.0802	23.6171	21.2578	19.3198
Length   14/  14, alignment  0/ 6:	23.3637	22.2162	23.1237	20.9773	18.3
Length   14/  14, alignment  6/ 0:	23.1719	22.3511	22.9636	21.0303	19.7714
Length   15/  15, alignment  0/ 0:	23.2212	22.2777	23.157	20.3623	19.0641
Length   15/  15, alignment  0/ 0:	23.1137	22.2164	23.1746	20.3829	19.0282
Length   15/  15, alignment  0/ 7:	23.1851	22.2162	23.2873	20.3243	19.2894
Length   15/  15, alignment  7/ 0:	23.2119	22.5135	23.0568	20.4157	19.5998
Length   16/  16, alignment  0/ 0:	23.3769	22.2477	22.9398	22.1587	16.3363
Length   16/  16, alignment  7/ 2:	23.3127	22.23	23.1747	21.9853	20.9112
Length   16/   4, alignment  0/ 0:	23.1906	22.5061	22.9791	21.0448	17.4589
Length   16/   4, alignment  7/ 2:	23.2901	22.2517	22.8903	20.9925	17.6702
Length   32/  32, alignment  0/ 0:	24.8332	24.3666	24.4471	23.1452	18.2979
Length   32/  32, alignment  6/ 4:	28.2705	26.7774	27.0635	26.3151	26.897
Length   32/   8, alignment  0/ 0:	23.9796	22.9791	23.5233	22.4441	17.6444
Length   32/   8, alignment  6/ 4:	24.0319	22.8699	23.5523	23.0453	22.8128
Length   64/  64, alignment  0/ 0:	25.5858	25.4171	25.8317	24.4725	25.1974
Length   64/  64, alignment  5/ 6:	29.5914	28.8645	29.5653	28.195	35.0777
Length   64/  16, alignment  0/ 0:	28.6242	28.0976	26.7913	24.684	21.9343
Length   64/  16, alignment  5/ 6:	28.6444	28.4607	28.9286	27.3079	32.6926
Length  128/ 128, alignment  0/ 0:	26.5325	25.8659	26.798	28.431	45.1928
Length  128/ 128, alignment  4/ 0:	29.1592	28.2805	29.1712	31.1582	51.8177
Length  128/  32, alignment  0/ 0:	26.9412	25.8262	26.3536	27.9381	38.5284
Length  128/  32, alignment  4/ 0:	31.6965	30.9531	31.6571	30.8131	52.7701
Length  256/ 256, alignment  0/ 0:	35.2887	29.8631	30.258	30.903	89.4166
Length  256/ 256, alignment  3/ 2:	38.7819	34.8274	36.0623	35.6684	102.206
Length  256/  64, alignment  0/ 0:	30.8579	30.4051	30.3131	31.2739	70.7568
Length  256/  64, alignment  3/ 2:	35.6918	35.3637	35.1412	35.9799	85.4206
Length  512/ 512, alignment  0/ 0:	47.3337	32.8988	34.3803	48.4056	183.627
Length  512/ 512, alignment  2/ 4:	49.6651	43.7123	44.3245	53.0033	195.262
Length  512/ 128, alignment  0/ 0:	33.7365	33.0676	33.7039	40.7926	123.859
Length  512/ 128, alignment  2/ 4:	44.4306	43.7569	44.4215	53.2288	134.087
Length 1024/1024, alignment  0/ 0:	54.1442	50.5422	56.7884	80.56	405.417
Length 1024/1024, alignment  1/ 6:	60.2255	58.7846	60.0032	84.7792	415.972
Length 1024/ 256, alignment  0/ 0:	46.151	41.2987	43.0008	68.9695	263.308
Length 1024/ 256, alignment  1/ 6:	66.9088	61.6018	62.7669	81.0004	274.047
Length   16/   1, alignment  1/ 2:	23.1894	22.2299	22.9739	21.0636	20.0053
Length   16/   1, alignment  2/ 1:	23.0833	21.7709	22.4184	20.5905	15.3426
Length   16/  10, alignment  1/ 1:	22.603	21.9002	23.0795	20.5539	27.7783
Length   16/  10, alignment  1/ 1:	22.7339	21.7923	22.4561	20.5627	28.0014
Length   32/   1, alignment  2/ 4:	23.4671	22.3501	22.9889	22.0265	23.4543
Length   32/   1, alignment  4/ 2:	23.8206	22.7478	23.1702	21.8269	16.6005
Length   32/  10, alignment  2/ 2:	23.3278	22.3758	22.9888	21.99	30.8967
Length   32/  10, alignment  2/ 2:	23.6169	22.5097	22.9884	22.0397	30.8364
Length   64/   1, alignment  3/ 6:	27.7355	25.9259	26.734	25.008	28.5854
Length   64/   1, alignment  6/ 3:	26.8748	26.9763	27.2679	25.2771	20.297
Length   64/  10, alignment  3/ 3:	27.7762	25.6552	26.6883	25.0274	37.498
Length   64/  10, alignment  3/ 3:	27.9723	26.2153	26.9172	24.982	37.9189
Length  128/   1, alignment  4/ 0:	31.1468	30.7664	30.6679	30.3382	34.582
Length  128/   1, alignment  0/ 4:	28.6718	28.4161	28.8551	28.2141	35.8796
Length  128/  10, alignment  4/ 4:	31.2154	30.4542	30.9097	30.0717	54.3688
Length  128/  10, alignment  4/ 4:	30.8549	30.5306	30.2761	29.9643	55.1476
Length  256/   1, alignment  5/ 2:	32.6148	32.3681	33.2282	34.084	57.824
Length  256/   1, alignment  2/ 5:	35.6574	35.2014	35.1488	35.7267	79.9349
Length  256/  10, alignment  5/ 5:	35.866	35.0696	34.9315	35.7276	92.2431
Length  256/  10, alignment  5/ 5:	35.8035	34.1883	34.9206	35.6503	93.4615
Length  512/   1, alignment  6/ 4:	42.0676	41.3853	41.4392	50.8809	107.708
Length  512/   1, alignment  4/ 6:	57.914	43.5199	43.9874	50.7226	150.019
Length  512/  10, alignment  6/ 6:	43.5545	42.3943	43.5682	52.1043	167.896
Length  512/  10, alignment  6/ 6:	43.2505	42.5874	43.0131	49.2079	167.717
Length 1024/   1, alignment  7/ 6:	40.0527	39.9395	40.6029	56.446	232.282
Length 1024/   1, alignment  6/ 7:	63.7181	62.2519	63.4293	70.1802	294.078
Length 1024/  10, alignment  7/ 7:	60.8465	60.6809	62.7349	69.2944	346.696
Length 1024/  10, alignment  7/ 7:	61.0767	61.0871	62.0281	68.9644	348.049
