                       	generic_strcpy	__strcpy_avx2	__strcpy_evex	__strcpy_sse2_unaligned	__strcpy_sse2
Length    7, alignments in bytes  0/ 7:	9.70959	6.04419	6.1073	5.11401	11.5015
Length    7, alignments in bytes  7/ 0:	9.73535	5.11182	5.11597	5.10974	11.5051
Length    8, alignments in bytes  0/ 0:	9.98022	8.23438	8.00146	5.86475	5.15564
Length    8, alignments in bytes  0/ 0:	9.74731	8.33228	7.98706	5.87634	5.12976
Length    8, alignments in bytes  0/ 0:	9.62817	8.41187	7.98877	5.86475	5.19385
Length    8, alignments in bytes  0/ 0:	9.80017	8.64673	7.99646	5.86169	5.15906
Length    9, alignments in bytes  0/ 0:	10.632	8.53931	8.17102	6.7854	6.11401
Length    9, alignments in bytes  0/ 0:	10.1522	8.4856	8.1698	6.8009	6.13452
Length    9, alignments in bytes  0/ 1:	9.90491	8.45312	8.17798	7.21204	6.83435
Length    9, alignments in bytes  1/ 0:	9.82349	8.49512	8.22327	7.15222	15.0519
Length   10, alignments in bytes  0/ 0:	9.87573	8.72925	8.17578	7.50903	6.94543
Length   10, alignments in bytes  0/ 0:	10.1472	8.88916	8.17395	7.5188	6.77393
Length   10, alignments in bytes  0/ 2:	9.92334	8.45142	9.0542	7.70935	8.02515
Length   10, alignments in bytes  2/ 0:	10.4315	9.21387	8.22229	7.25	15.7166
Length   11, alignments in bytes  0/ 0:	10.3025	8.48193	8.16968	6.85559	7.75891
Length   11, alignments in bytes  0/ 0:	10.2378	8.49707	8.17212	6.86011	7.76526
Length   11, alignments in bytes  0/ 3:	9.85144	8.51392	8.17627	7.33386	8.47974
Length   11, alignments in bytes  3/ 0:	9.86511	8.48511	8.22095	7.24622	17.0073
Length   12, alignments in bytes  0/ 0:	10.152	8.61267	8.17651	7.48364	8.70251
Length   12, alignments in bytes  0/ 0:	9.90442	8.49353	8.17822	7.5271	8.68909
Length   12, alignments in bytes  0/ 4:	10.0988	8.03809	8.07544	7.55396	8.95398
Length   12, alignments in bytes  4/ 0:	9.88391	8.06079	7.98816	7.25562	11.2174
Length   13, alignments in bytes  0/ 0:	10.0518	8.61487	8.17847	7.50171	11.3502
Length   13, alignments in bytes  0/ 0:	10.1516	8.39832	8.1792	7.52258	11.3552
Length   13, alignments in bytes  0/ 5:	10.2592	8.04724	7.97693	7.54578	10.1118
Length   13, alignments in bytes  5/ 0:	9.89514	8.09009	7.99353	7.25671	12.2605
Length   14, alignments in bytes  0/ 0:	9.96008	8.505	8.17273	7.49866	12.6298
Length   14, alignments in bytes  0/ 0:	9.87537	8.78528	8.17896	7.5094	12.6704
Length   14, alignments in bytes  0/ 6:	10.0731	8.04553	7.95984	8.08337	12.0542
Length   14, alignments in bytes  6/ 0:	10.215	8.04797	8.22595	7.42224	12.9362
Length   15, alignments in bytes  0/ 0:	10.1537	7.37988	7.57837	5.36328	12.0718
Length   15, alignments in bytes  0/ 0:	10.0667	7.41797	7.57202	5.35559	12.0614
Length   15, alignments in bytes  0/ 7:	10.0537	8.23242	8.16382	5.36169	12.0513
Length   15, alignments in bytes  7/ 0:	10.5231	8.24133	8.19177	5.36328	12.6501
Length   16, alignments in bytes  0/ 0:	10.2322	8.99756	8.37927	5.36157	6.82129
Length   16, alignments in bytes  7/ 2:	10.0961	8.60767	8.39685	5.71375	13.7034
Length   32, alignments in bytes  0/ 0:	10.4622	6.10315	6.24414	7.09998	9.65442
Length   32, alignments in bytes  6/ 4:	10.7461	6.06677	7.3772	11.5696	15.4482
Length   64, alignments in bytes  0/ 0:	12.2932	7.89478	7.49695	7.98145	14.6489
Length   64, alignments in bytes  5/ 6:	13.9418	13.1447	13.7407	11.9265	24.1617
Length  128, alignments in bytes  0/ 0:	15.6102	9.63391	9.07104	15.1323	24.9591
Length  128, alignments in bytes  4/ 0:	17.3705	10.1282	11.4489	14.5239	31.34
Length  256, alignments in bytes  0/ 0:	21.8135	14.7869	16.402	18.552	50.7974
Length  256, alignments in bytes  3/ 2:	24.0845	15.1041	17.5074	19.4819	57.8169
Length  512, alignments in bytes  0/ 0:	29.2612	18.921	22.979	27.9587	101.11
Length  512, alignments in bytes  2/ 4:	32.4088	21.7087	23.3983	28.8131	147.008
Length 1024, alignments in bytes  0/ 0:	50.7423	27.6633	27.4344	46.6025	229.751
Length 1024, alignments in bytes  1/ 6:	64.9314	40.4298	36.3314	47.556	299.327
Length   16, alignments in bytes  1/ 2:	13.1329	8.53589	8.39526	5.67249	17.2825
Length   16, alignments in bytes  2/ 1:	10.1188	8.60999	8.40393	5.74341	16.771
Length   16, alignments in bytes  1/ 1:	10.3542	8.77197	8.59924	5.49597	15.1876
Length   16, alignments in bytes  1/ 1:	10.1221	8.54944	8.40051	5.35205	14.7628
Length   32, alignments in bytes  2/ 4:	10.6617	8.01086	8.16968	10.0101	21.0546
Length   32, alignments in bytes  4/ 2:	10.7159	6.70117	7.36975	11.326	16.5853
Length   32, alignments in bytes  2/ 2:	10.6887	6.70508	6.70959	9.55676	16.1597
Length   32, alignments in bytes  2/ 2:	10.6389	6.69727	6.62573	9.54016	16.0469
Length   64, alignments in bytes  3/ 6:	14.318	9.63293	9.32324	10.8074	27.896
Length   64, alignments in bytes  6/ 3:	14.5833	11.4288	11.4545	12.3813	19.8579
Length   64, alignments in bytes  3/ 3:	13.9409	8.5282	8.7373	9.47949	21.02
Length   64, alignments in bytes  3/ 3:	14.0044	8.51807	8.72424	9.48071	20.9976
Length  128, alignments in bytes  4/ 0:	17.6871	10.3708	11.7762	14.8433	33.6101
Length  128, alignments in bytes  0/ 4:	21.9346	11.2418	12.5171	14.6251	35.3119
Length  128, alignments in bytes  4/ 4:	20.4719	13.5408	12.9825	14.7571	33.4006
Length  128, alignments in bytes  4/ 4:	20.4924	14.5535	13.0214	14.7506	33.3981
Length  256, alignments in bytes  5/ 2:	25.6614	15.5803	19.6837	20.9347	58.3732
Length  256, alignments in bytes  2/ 5:	25.6411	17.6079	21.1229	20.7803	81.001
Length  256, alignments in bytes  5/ 5:	24.7823	15.1427	18.1084	20.3882	58.3523
Length  256, alignments in bytes  5/ 5:	24.8608	15.1346	18.1628	19.0248	58.3412
Length  512, alignments in bytes  6/ 4:	32.8433	24.7751	23.5847	28.1938	108.715
Length  512, alignments in bytes  4/ 6:	33.0066	28.4364	27.4713	28.3414	146.5
Length  512, alignments in bytes  6/ 6:	31.3179	20.2273	22.5078	28.2924	108.644
Length  512, alignments in bytes  6/ 6:	31.9821	20.2427	22.5175	28.2109	109.648
Length 1024, alignments in bytes  7/ 6:	49.6899	40.2545	36.5703	47.6753	236.961
Length 1024, alignments in bytes  6/ 7:	64.0193	40.4657	35.8718	48.2297	309.351
Length 1024, alignments in bytes  7/ 7:	58.1304	28.1342	28.8944	47.6882	253.244
Length 1024, alignments in bytes  7/ 7:	57.6401	27.8201	28.932	47.6871	234.579
Length   16, alignments in bytes  0/ 4:	13.4917	8.76782	8.57605	5.78796	9.24036
Length   16, alignments in bytes  4/ 0:	10.457	8.83069	8.63684	5.84082	15.5115
Length   16, alignments in bytes  4/ 4:	10.4188	8.78687	8.59851	5.4895	15.1747
Length   16, alignments in bytes  2/ 2:	10.3513	8.77563	8.60339	5.49353	15.1361
Length   16, alignments in bytes  2/ 6:	10.3401	8.74841	8.62305	5.79919	18.4183
Length   16, alignments in bytes  6/ 2:	10.3167	8.73267	8.61584	5.85999	15.4697
Length   16, alignments in bytes  1/ 7:	10.3668	8.74902	8.63245	5.78284	19.0021
Length   16, alignments in bytes  7/ 1:	10.3395	8.75745	8.59155	5.86121	13.7677
Length   16, alignments in bytes  3/ 4:	10.3275	8.75635	8.59631	5.78589	15.5959
Length   16, alignments in bytes  4/ 3:	10.2996	8.73315	8.59436	5.85376	14.6899
Length   16, alignments in bytes  5/ 7:	10.353	8.76782	8.60449	5.80566	15.0516
Length   16, alignments in bytes  7/ 5:	10.3267	8.75342	8.64111	5.86206	13.8008
Length   20, alignments in bytes  0/ 4:	10.2896	8.79163	8.57153	7.9541	11.4849
Length   20, alignments in bytes  4/ 0:	10.5374	8.76331	8.6145	6.36328	14.0657
Length   20, alignments in bytes  4/ 4:	10.3552	8.7948	8.62939	7.26111	13.3682
Length   20, alignments in bytes  2/ 2:	10.3275	8.75378	8.59033	7.24194	20.6672
Length   20, alignments in bytes  2/ 6:	10.3802	8.78064	8.61987	7.95288	20.2562
Length   20, alignments in bytes  6/ 2:	10.3258	8.75671	8.6051	6.34888	13.5298
Length   20, alignments in bytes  1/ 7:	10.4724	8.74768	8.6051	7.94873	20.8815
Length   20, alignments in bytes  7/ 1:	10.4916	8.84973	8.61462	7.44556	13.2687
Length   20, alignments in bytes  3/ 4:	10.3359	8.77893	8.60718	8.41113	18.5361
Length   20, alignments in bytes  4/ 3:	10.5951	8.75769	8.62524	7.63489	13.9459
Length   20, alignments in bytes  5/ 7:	10.6302	8.75818	8.60193	8.40686	14.9789
Length   20, alignments in bytes  7/ 5:	10.3662	8.75464	8.60535	7.6272	12.8773
Length   24, alignments in bytes  0/ 4:	10.4193	8.7655	8.57507	8.4292	11.0997
Length   24, alignments in bytes  4/ 0:	10.7755	8.75171	8.59924	7.63489	16.6471
Length   24, alignments in bytes  4/ 4:	10.3649	8.75916	8.61682	7.2655	17.1401
Length   24, alignments in bytes  2/ 2:	10.7131	8.82068	8.62231	7.26855	15.9158
Length   24, alignments in bytes  2/ 6:	10.3545	8.76111	8.60632	8.40845	19.7676
Length   24, alignments in bytes  6/ 2:	10.3812	8.79346	8.599	7.63049	16.4794
Length   24, alignments in bytes  1/ 7:	10.4879	8.76428	8.62378	8.40613	20.3562
Length   24, alignments in bytes  7/ 1:	10.2988	8.76636	8.61926	7.63782	14.9226
Length   24, alignments in bytes  3/ 4:	10.3008	8.74622	8.61755	8.40845	17.3286
Length   24, alignments in bytes  4/ 3:	10.2876	8.76465	8.60938	7.63904	15.6143
Length   24, alignments in bytes  5/ 7:	10.3542	8.88611	8.59033	8.41785	16.3583
Length   24, alignments in bytes  7/ 5:	10.3663	8.76294	8.61218	7.64453	15.1625
Length   28, alignments in bytes  0/ 4:	10.473	8.42651	8.46289	8.86633	12.9424
Length   28, alignments in bytes  4/ 0:	10.2961	8.42566	8.57275	8.37793	15.4967
Length   28, alignments in bytes  4/ 4:	10.4795	8.74353	8.59998	7.89172	14.5894
Length   28, alignments in bytes  2/ 2:	10.722	8.81873	8.6272	7.89185	21.1825
Length   28, alignments in bytes  2/ 6:	10.4701	8.46082	8.5177	8.84412	22.6316
Length   28, alignments in bytes  6/ 2:	10.6146	8.42517	8.56262	8.3772	14.8253
Length   28, alignments in bytes  1/ 7:	10.4183	8.47473	8.52527	8.81287	22.7657
Length   28, alignments in bytes  7/ 1:	10.2985	8.46118	8.56165	8.93909	14.3811
Length   28, alignments in bytes  3/ 4:	10.4207	8.82251	8.61963	8.90906	19.7587
Length   28, alignments in bytes  4/ 3:	10.5631	8.77405	8.61658	8.24304	15.3926
Length   28, alignments in bytes  5/ 7:	10.3555	8.75989	8.59131	8.91333	16.4136
Length   28, alignments in bytes  7/ 5:	10.6975	8.75244	8.60693	8.23669	14.4926
Length   32, alignments in bytes  0/ 4:	10.957	7.01453	7.08313	8.26831	12.9769
Length   32, alignments in bytes  4/ 0:	10.4479	6.71082	6.70288	9.71729	16.8649
Length   32, alignments in bytes  4/ 4:	10.5746	6.70215	7.36316	9.54138	15.8839
Length   32, alignments in bytes  2/ 2:	10.8107	6.69922	6.69348	9.52417	16.015
Length   32, alignments in bytes  2/ 6:	10.7523	8.00513	8.16357	9.98376	21.1909
Length   32, alignments in bytes  6/ 2:	10.6562	6.69751	7.37305	9.96741	16.7668
Length   32, alignments in bytes  1/ 7:	10.7015	7.99353	8.16333	8.92517	21.5232
Length   32, alignments in bytes  7/ 1:	10.6564	6.69897	8.02795	8.91589	15.528
Length   32, alignments in bytes  3/ 4:	10.5879	8.00574	8.15515	10.7073	19.1926
Length   32, alignments in bytes  4/ 3:	10.941	6.1875	6.86401	11.5669	16.4854
Length   32, alignments in bytes  5/ 7:	11.0243	8.17383	8.36633	11.1801	17.6265
Length   32, alignments in bytes  7/ 5:	10.8748	6.21533	7.54382	9.13171	16.0028
Length   36, alignments in bytes  0/ 4:	10.8677	9.20117	9.52356	10.296	13.8986
Length   36, alignments in bytes  4/ 0:	10.4362	7.67578	7.56653	10.1683	16.1677
Length   36, alignments in bytes  4/ 4:	10.631	9.38098	10.038	9.54834	15.069
Length   36, alignments in bytes  2/ 2:	10.6259	9.62634	10.0402	10.4434	18.5715
Length   36, alignments in bytes  2/ 6:	10.6194	11.7699	11.7996	10.3951	23.5251
Length   36, alignments in bytes  6/ 2:	10.7273	7.67542	8.52747	10.3143	15.2546
Length   36, alignments in bytes  1/ 7:	10.7213	10.8837	10.6383	10.0703	24.0895
Length   36, alignments in bytes  7/ 1:	10.6393	6.40381	6.70886	10.3119	14.9746
Length   36, alignments in bytes  3/ 4:	10.644	11.7639	11.7627	10.0209	21.209
Length   36, alignments in bytes  4/ 3:	10.6129	10.6993	10.04	10.2654	16.0321
Length   36, alignments in bytes  5/ 7:	10.6666	12.6495	12.6355	10.9028	17.7754
Length   36, alignments in bytes  7/ 5:	10.5688	9.96045	10.0442	11.1852	15.2648
Length   40, alignments in bytes  0/ 4:	10.7572	10.4285	9.7738	10.9213	14.1813
Length   40, alignments in bytes  4/ 0:	10.6681	10.5884	10.7367	11.0963	17.8287
Length   40, alignments in bytes  4/ 4:	11.0181	10.528	10.7767	10.6884	17.0975
Length   40, alignments in bytes  2/ 2:	11.006	10.5171	10.8593	10.6943	19.2139
Length   40, alignments in bytes  2/ 6:	10.9813	12.5555	12.1993	10.6256	23.5863
Length   40, alignments in bytes  6/ 2:	10.9996	10.5791	10.7637	11.4813	17.8833
Length   40, alignments in bytes  1/ 7:	11.0057	12.5746	12.2238	10.5508	23.9772
Length   40, alignments in bytes  7/ 1:	10.8726	10.7625	10.7239	9.16345	17.1403
Length   40, alignments in bytes  3/ 4:	10.9978	11.9358	11.835	11.4297	21.2097
Length   40, alignments in bytes  4/ 3:	10.8234	10.7168	10.8398	10.9485	17.071
Length   40, alignments in bytes  5/ 7:	10.822	12.5668	12.2313	11.4335	19.632
Length   40, alignments in bytes  7/ 5:	11.0023	10.778	10.6896	9.17285	16.8551
Length   44, alignments in bytes  0/ 4:	10.8944	9.1272	8.95569	10.9591	15.4286
Length   44, alignments in bytes  4/ 0:	10.6172	9.62659	9.65967	8.93884	17.1472
Length   44, alignments in bytes  4/ 4:	10.9813	10.5402	10.8466	8.76831	16.0823
Length   44, alignments in bytes  2/ 2:	11.4464	10.5696	10.8867	10.6943	24.6948
Length   44, alignments in bytes  2/ 6:	11.1416	11.9935	11.8466	10.9169	26.0029
Length   44, alignments in bytes  6/ 2:	10.8398	9.64465	9.63391	10.1096	16.6007
Length   44, alignments in bytes  1/ 7:	10.9795	12.5632	12.1696	10.9447	26.5001
Length   44, alignments in bytes  7/ 1:	10.9738	9.59656	9.63733	8.98792	16.2185
Length   44, alignments in bytes  3/ 4:	10.8981	10.2871	11.8243	10.2599	23.9662
Length   44, alignments in bytes  4/ 3:	10.9421	10.7914	10.7235	8.69287	17.0229
Length   44, alignments in bytes  5/ 7:	11.1071	11.9932	11.8501	10.0762	20.1382
Length   44, alignments in bytes  7/ 5:	10.8545	10.8054	10.8436	9.9718	16.5336
Length   48, alignments in bytes  0/ 4:	10.8652	10.0062	9.89319	8.86401	15.6871
Length   48, alignments in bytes  4/ 0:	10.6206	10.8778	10.7466	9.9679	18.7188
Length   48, alignments in bytes  4/ 4:	10.9446	10.9032	10.9258	10.0052	18.1136
Length   48, alignments in bytes  2/ 2:	11.2885	10.6605	10.657	9.91138	22.149
Length   48, alignments in bytes  2/ 6:	10.7324	12.3325	11.8889	10.5449	24.8341
Length   48, alignments in bytes  6/ 2:	10.7677	10.6346	10.5623	10.0493	17.8567
Length   48, alignments in bytes  1/ 7:	10.6346	12.3328	11.8773	9.42456	25.2396
Length   48, alignments in bytes  7/ 1:	10.5826	10.4911	10.5082	9.73584	17.6292
Length   48, alignments in bytes  3/ 4:	10.6351	11.702	11.5112	9.83838	22.5417
Length   48, alignments in bytes  4/ 3:	10.7772	11.3513	10.9469	10.9193	17.8879
Length   48, alignments in bytes  5/ 7:	10.9609	12.6442	12.1934	12.2585	21.7983
Length   48, alignments in bytes  7/ 5:	10.899	10.8748	10.807	9.95239	18.02
Length   52, alignments in bytes  0/ 4:	10.9272	9.28198	9.08289	10.8944	16.9901
Length   52, alignments in bytes  4/ 0:	10.6298	10.882	10.9012	10.6173	17.9364
Length   52, alignments in bytes  4/ 4:	10.9384	10.9362	10.9987	10.0195	17.153
Length   52, alignments in bytes  2/ 2:	10.9043	10.7969	10.8834	12.1249	24.0148
Length   52, alignments in bytes  2/ 6:	10.9152	10.2866	11.6545	11.8849	28.1794
Length   52, alignments in bytes  6/ 2:	10.9874	10.9347	10.9335	11.4771	17.3156
Length   52, alignments in bytes  1/ 7:	11.0186	12.632	12.2153	11.608	28.2822
Length   52, alignments in bytes  7/ 1:	10.9973	10.7839	10.7393	11.4857	17.0322
Length   52, alignments in bytes  3/ 4:	10.9889	11.9971	11.8369	10.0742	25.7944
Length   52, alignments in bytes  4/ 3:	10.9956	10.5543	10.9788	10.9169	17.6396
Length   52, alignments in bytes  5/ 7:	10.9062	11.9949	11.8412	12.2632	21.8102
Length   52, alignments in bytes  7/ 5:	11.0109	10.8828	10.918	11.6714	17.1559
Length   56, alignments in bytes  0/ 4:	11.0189	9.27844	9.07849	11.0334	17.3322
Length   56, alignments in bytes  4/ 0:	10.5505	10.9703	10.9219	12.3419	19.7273
Length   56, alignments in bytes  4/ 4:	11.0421	10.7163	10.9379	11.0156	19.4836
Length   56, alignments in bytes  2/ 2:	10.8639	10.7711	10.9612	12.2769	21.006
Length   56, alignments in bytes  2/ 6:	10.8474	10.2864	11.7878	12.2224	27.6371
Length   56, alignments in bytes  6/ 2:	10.979	10.8046	10.9202	11.6664	18.7228
Length   56, alignments in bytes  1/ 7:	10.9587	11.9956	11.5767	11.6047	27.6945
Length   56, alignments in bytes  7/ 1:	10.9011	10.8215	10.9036	9.98096	18.8721
Length   56, alignments in bytes  3/ 4:	10.8607	12.6747	11.7935	12.347	25.1309
Length   56, alignments in bytes  4/ 3:	10.9542	10.5464	10.9272	11.6577	19.0604
Length   56, alignments in bytes  5/ 7:	10.8292	11.998	11.8312	12.3492	23.8358
Length   56, alignments in bytes  7/ 5:	11.0261	10.5205	10.934	9.95984	18.3317
Length   60, alignments in bytes  0/ 4:	10.8119	9.41479	9.14062	12.3372	18.7955
Length   60, alignments in bytes  4/ 0:	11.2401	10.3107	10.7666	9.56165	19.0831
Length   60, alignments in bytes  4/ 4:	11.7487	11.0647	12.1079	9.21216	18.681
Length   60, alignments in bytes  2/ 2:	10.9711	10.9303	10.9141	12.2726	24.697
Length   60, alignments in bytes  2/ 6:	10.8186	11.9954	11.8513	12.3335	29.7501
Length   60, alignments in bytes  6/ 2:	11.2317	10.3201	10.7236	12.3196	18.0181
Length   60, alignments in bytes  1/ 7:	10.7906	11.9951	11.8534	12.353	30.1414
Length   60, alignments in bytes  7/ 1:	11.226	10.307	10.7993	10.5089	17.7197
Length   60, alignments in bytes  3/ 4:	11.15	11.9999	11.8694	10.0836	27.7777
Length   60, alignments in bytes  4/ 3:	11.2924	11.0803	11.9857	9.65576	18.8379
Length   60, alignments in bytes  5/ 7:	11.782	10.9821	13.0197	10.9144	23.811
Length   60, alignments in bytes  7/ 5:	11.8713	11.2207	12.103	10.5573	17.9653
Length   64, alignments in bytes  0/ 4:	14.2915	9.07971	8.91162	9.37671	18.8911
Length   64, alignments in bytes  4/ 0:	13.2611	10.0359	10.0782	10.1666	20.6537
Length   64, alignments in bytes  4/ 4:	13.9266	12.2971	13.3011	10.9243	20.4738
Length   64, alignments in bytes  2/ 2:	14.0054	9.87866	9.90222	11.0376	21.963
Length   64, alignments in bytes  2/ 6:	16.467	10.4031	10.5146	11.8263	28.9384
Length   64, alignments in bytes  6/ 2:	14.6261	10.0166	10.1698	11.735	19.774
Length   64, alignments in bytes  1/ 7:	14.2607	9.78784	9.34583	10.2035	29.2002
Length   64, alignments in bytes  7/ 1:	14.6241	10.03	10.1531	10.3114	18.8728
Length   64, alignments in bytes  3/ 4:	14.2528	10.2069	10.1681	10.7186	26.5703
Length   64, alignments in bytes  4/ 3:	14.6301	12.2543	12.5033	12.0295	19.9135
Length   64, alignments in bytes  5/ 7:	14.2583	13.4445	14.0853	12.1538	26.1282
Length   64, alignments in bytes  7/ 5:	15.1509	11.6976	11.6984	10.5708	19.0756
Length   68, alignments in bytes  0/ 4:	14.5427	12.0216	12.2827	11.7906	20.9877
Length   68, alignments in bytes  4/ 0:	13.6378	12.4652	12.79	12.0768	20.6119
Length   68, alignments in bytes  4/ 4:	14.3257	12.2035	12.9016	11.1733	20.3376
Length   68, alignments in bytes  2/ 2:	14.3264	12.1293	12.1827	12.6904	24.1421
Length   68, alignments in bytes  2/ 6:	14.3214	13.0835	13.4592	11.6023	30.9189
Length   68, alignments in bytes  6/ 2:	14.5906	12.1729	12.2969	12.0483	19.0248
Length   68, alignments in bytes  1/ 7:	14.2405	12.4744	12.5558	11.6746	31.5037
Length   68, alignments in bytes  7/ 1:	14.6204	11.8373	11.8846	12.059	18.374
Length   68, alignments in bytes  3/ 4:	14.2985	13.1075	13.4006	10.7126	29.1398
Length   68, alignments in bytes  4/ 3:	14.6075	11.9246	12.5942	12.0327	20.2721
Length   68, alignments in bytes  5/ 7:	14.3021	14.2756	14.0427	12.1591	25.3049
Length   68, alignments in bytes  7/ 5:	14.6283	11.9144	12.6027	12.3888	18.3728
Length   72, alignments in bytes  0/ 4:	14.1584	11.453	11.7208	11.5607	20.6777
Length   72, alignments in bytes  4/ 0:	13.3108	11.6029	11.8137	12.3884	22.2164
Length   72, alignments in bytes  4/ 4:	13.8835	11.7258	11.8658	12.0496	21.9749
Length   72, alignments in bytes  2/ 2:	13.9274	11.7782	11.5068	12.0508	23.4724
Length   72, alignments in bytes  2/ 6:	14.2882	13.0236	13.0948	11.9889	31.8984
Length   72, alignments in bytes  6/ 2:	14.9167	11.8342	12.1401	12.6855	21.7863
Length   72, alignments in bytes  1/ 7:	14.6459	13.3286	13.4088	12.1837	31.9775
Length   72, alignments in bytes  7/ 1:	14.9468	11.8752	12.1013	11.9114	20.5623
Length   72, alignments in bytes  3/ 4:	14.6707	12.3718	13.2605	12.668	29.2837
Length   72, alignments in bytes  4/ 3:	15.0101	12.1276	12.0129	12.6782	21.8951
Length   72, alignments in bytes  5/ 7:	14.6764	12.4293	13.2211	12.6904	27.7322
Length   72, alignments in bytes  7/ 5:	14.9655	11.8212	12.114	10.5458	20.3807
Length   76, alignments in bytes  0/ 4:	14.5507	11.6063	11.2239	12.1495	23.9932
Length   76, alignments in bytes  4/ 0:	13.6212	12.4688	13.088	10.6431	22.1506
Length   76, alignments in bytes  4/ 4:	14.2694	12.2197	13.2786	10.1683	21.8643
Length   76, alignments in bytes  2/ 2:	14.306	12.0264	11.9086	12.3494	26.9867
Length   76, alignments in bytes  2/ 6:	14.6716	12.3834	12.9241	12.1122	33.845
Length   76, alignments in bytes  6/ 2:	14.9237	12.4786	12.8024	12.5209	20.4436
Length   76, alignments in bytes  1/ 7:	14.66	12.3602	12.9321	12.155	34.3529
Length   76, alignments in bytes  7/ 1:	14.9095	12.467	12.8472	10.9741	19.9375
Length   76, alignments in bytes  3/ 4:	14.6588	12.3829	13.2296	11.0137	31.8694
Length   76, alignments in bytes  4/ 3:	14.9781	12.2384	13.2642	10.4109	21.958
Length   76, alignments in bytes  5/ 7:	14.6605	14.0548	14.3992	12.0236	27.8165
Length   76, alignments in bytes  7/ 5:	14.9404	12.2172	13.3024	11.4462	19.8781
Length   80, alignments in bytes  0/ 4:	14.54	11.6671	11.9082	10.5664	23.0594
Length   80, alignments in bytes  4/ 0:	13.6261	12.2543	13.2811	11.3339	24.2383
Length   80, alignments in bytes  4/ 4:	14.2971	12.3145	11.7371	11.5167	24.1044
Length   80, alignments in bytes  2/ 2:	14.3481	12.3213	11.9183	11.9363	27.4362
Length   80, alignments in bytes  2/ 6:	14.6326	13.3259	13.3982	12.7266	33.8086
Length   80, alignments in bytes  6/ 2:	14.9398	12.2487	13.2827	12.2003	23.0405
Length   80, alignments in bytes  1/ 7:	14.6791	13.34	13.4023	11.7136	33.8944
Length   80, alignments in bytes  7/ 1:	14.9366	12.2612	13.255	11.4219	21.5536
Length   80, alignments in bytes  3/ 4:	14.6581	12.3491	13.2555	11.3434	32.0039
Length   80, alignments in bytes  4/ 3:	14.9875	12.3102	12.006	12.4927	23.4373
Length   80, alignments in bytes  5/ 7:	14.6239	12.5629	13.2648	12.8918	29.7198
Length   80, alignments in bytes  7/ 5:	14.9214	12.2595	13.2756	11.4493	21.5645
