                       	generic_stpcpy	__stpcpy_avx2	__stpcpy_evex	__stpcpy_sse2_unaligned	__stpcpy_sse2
Length   32, alignments in bytes  4/ 2:	10.9807	6.86035	7.3385	11.0691	16.5453
Length   32, alignments in bytes  2/ 2:	10.752	7.36304	6.70789	9.651	16.7676
Length   32, alignments in bytes  2/ 2:	10.7129	8.75305	7.16602	9.87061	17.1606
Length   64, alignments in bytes  3/ 6:	15.7739	9.646	9.73315	10.7832	27.8788
Length   64, alignments in bytes  6/ 3:	15.1014	11.2965	11.3729	12.3899	20.7742
Length   64, alignments in bytes  3/ 3:	14.8175	8.41235	8.87451	9.80103	21.006
Length   64, alignments in bytes  3/ 3:	14.8041	8.40295	8.88782	9.62573	21.0276
Length  128, alignments in bytes  4/ 0:	18.7252	10.3687	11.8368	14.8594	32.9167
Length  128, alignments in bytes  0/ 4:	20.2864	10.8827	12.5028	14.2219	34.5972
Length  128, alignments in bytes  4/ 4:	19.9604	14.0242	12.7191	14.4583	33.7371
Length  128, alignments in bytes  4/ 4:	20.4506	14.3573	13.0746	14.8484	33.723
Length  256, alignments in bytes  5/ 2:	24.8918	15.7584	19.9364	20.9137	58.4216
Length  256, alignments in bytes  2/ 5:	26.0226	17.6985	21.1075	20.9657	81.2202
Length  256, alignments in bytes  5/ 5:	25.1057	15.2308	18.2198	18.8859	58.3899
Length  256, alignments in bytes  5/ 5:	25.2026	17.5126	18.2401	18.9236	58.3853
Length  512, alignments in bytes  6/ 4:	33.8254	24.839	24.5327	28.8135	108.886
Length  512, alignments in bytes  4/ 6:	36.0826	28.5547	27.2532	29.4949	146.679
Length  512, alignments in bytes  6/ 6:	32.2124	20.3237	23.839	28.2256	108.881
Length  512, alignments in bytes  6/ 6:	32.191	20.3127	22.5138	28.2681	108.918
Length 1024, alignments in bytes  7/ 6:	50.8293	40.2783	36.5848	47.8215	233.627
Length 1024, alignments in bytes  6/ 7:	64.9335	40.4731	37.577	50.0499	345.237
Length 1024, alignments in bytes  7/ 7:	66.6598	28.103	28.705	53.3175	240.282
Length 1024, alignments in bytes  7/ 7:	59.3203	28.157	28.7622	47.8401	235.914
Length   16, alignments in bytes  0/ 4:	16.4136	8.73621	8.59473	6.21545	9.33936
Length   16, alignments in bytes  4/ 0:	10.9814	8.73242	8.62134	6.17493	15.4042
Length   16, alignments in bytes  4/ 4:	12.5498	8.76294	8.62085	6.17139	15.1387
Length   16, alignments in bytes  2/ 2:	10.9703	8.72168	8.6084	6.16931	15.5536
Length   16, alignments in bytes  2/ 6:	10.9705	8.75513	8.61511	6.17419	18.4143
Length   16, alignments in bytes  6/ 2:	10.9708	8.71509	8.62805	6.1687	15.0177
Length   16, alignments in bytes  1/ 7:	10.972	8.71338	8.60315	6.17542	18.9723
Length   16, alignments in bytes  7/ 1:	10.9706	8.7345	8.62073	6.16846	13.5432
Length   16, alignments in bytes  3/ 4:	10.9712	8.74451	8.61926	6.18042	15.4462
Length   16, alignments in bytes  4/ 3:	10.9716	8.75586	8.61536	6.18115	14.5244
Length   16, alignments in bytes  5/ 7:	10.9729	8.71423	8.62378	6.17664	15.04
Length   16, alignments in bytes  7/ 5:	10.9706	8.72742	8.62622	6.17126	13.9155
Length   20, alignments in bytes  0/ 4:	10.9705	8.9176	8.60864	7.95715	11.5112
Length   20, alignments in bytes  4/ 0:	10.9713	8.70544	8.61804	6.36536	13.968
Length   20, alignments in bytes  4/ 4:	10.9713	8.76086	8.61536	7.24744	13.29
Length   20, alignments in bytes  2/ 2:	10.9711	8.76697	8.62134	7.2467	19.8944
Length   20, alignments in bytes  2/ 6:	10.9729	8.74683	8.61755	7.95288	20.1589
Length   20, alignments in bytes  6/ 2:	10.9706	8.72156	8.61804	6.35095	13.3724
Length   20, alignments in bytes  1/ 7:	10.9716	8.74634	8.61987	7.9458	20.9285
Length   20, alignments in bytes  7/ 1:	10.9713	8.76489	8.62085	7.43188	13.1259
Length   20, alignments in bytes  3/ 4:	10.9698	8.7124	8.61658	8.40784	17.8173
Length   20, alignments in bytes  4/ 3:	10.9835	8.74829	8.61487	7.6438	13.8892
Length   20, alignments in bytes  5/ 7:	10.9713	8.72729	8.62512	8.41333	14.9888
Length   20, alignments in bytes  7/ 5:	10.972	8.72668	8.61804	7.64575	12.7603
Length   24, alignments in bytes  0/ 4:	10.9708	8.71875	8.60095	8.41858	11.058
Length   24, alignments in bytes  4/ 0:	10.9745	8.73535	8.60913	7.64221	16.4863
Length   24, alignments in bytes  4/ 4:	10.972	8.77014	8.61682	7.25293	15.72
Length   24, alignments in bytes  2/ 2:	10.9836	8.72327	8.61755	7.25769	17.0448
Length   24, alignments in bytes  2/ 6:	10.9711	8.77576	8.62109	8.4032	19.7651
Length   24, alignments in bytes  6/ 2:	10.9718	8.71021	8.62256	7.65039	16.2814
Length   24, alignments in bytes  1/ 7:	10.9713	8.74109	8.62402	8.41394	20.4045
Length   24, alignments in bytes  7/ 1:	10.9706	8.72681	8.62268	7.63123	14.8026
Length   24, alignments in bytes  3/ 4:	10.9703	8.74609	8.62158	8.4082	17.2233
Length   24, alignments in bytes  4/ 3:	10.9706	8.724	8.62109	7.63855	15.4811
Length   24, alignments in bytes  5/ 7:	10.9708	8.7572	8.62842	8.41809	16.3501
Length   24, alignments in bytes  7/ 5:	10.9707	8.7218	8.60986	7.64197	14.9276
Length   28, alignments in bytes  0/ 4:	10.9835	8.41455	8.3291	8.84302	12.9547
Length   28, alignments in bytes  4/ 0:	10.9713	8.0968	8.2821	8.37891	15.4755
Length   28, alignments in bytes  4/ 4:	10.9706	8.75012	8.62	7.89795	14.5184
Length   28, alignments in bytes  2/ 2:	10.9706	8.73364	8.61707	7.89624	19.8944
Length   28, alignments in bytes  2/ 6:	10.9723	8.4552	8.52563	8.85596	22.1123
Length   28, alignments in bytes  6/ 2:	10.9701	8.26257	8.27368	8.35437	14.7212
Length   28, alignments in bytes  1/ 7:	10.9733	8.46533	8.53015	8.81018	22.814
Length   28, alignments in bytes  7/ 1:	10.9701	8.02893	8.27698	8.94543	14.1157
Length   28, alignments in bytes  3/ 4:	10.9734	8.75452	8.62085	8.90271	19.577
Length   28, alignments in bytes  4/ 3:	10.9712	8.73914	8.62024	8.24133	15.3329
Length   28, alignments in bytes  5/ 7:	10.9851	8.71509	8.62134	8.90503	16.4688
Length   28, alignments in bytes  7/ 5:	10.9708	8.72473	8.6283	8.245	14.3477
Length   32, alignments in bytes  0/ 4:	10.9778	6.9668	7.55127	8.27942	12.7284
Length   32, alignments in bytes  4/ 0:	10.9824	6.85986	7.54797	9.67297	17.2067
Length   32, alignments in bytes  4/ 4:	10.9779	6.85938	6.86304	9.71753	16.152
Length   32, alignments in bytes  2/ 2:	10.9741	6.85632	7.54553	9.91809	17.1844
Length   32, alignments in bytes  2/ 6:	12.9531	8.24927	8.36609	10.9799	21.8164
Length   32, alignments in bytes  6/ 2:	10.9749	6.85986	6.85657	10.1674	17.0164
Length   32, alignments in bytes  1/ 7:	10.972	8.24976	8.35913	9.1272	22.1948
Length   32, alignments in bytes  7/ 1:	10.9763	6.854	6.86597	9.0564	15.7046
Length   32, alignments in bytes  3/ 4:	10.9767	8.25293	8.36047	10.2328	18.9277
Length   32, alignments in bytes  4/ 3:	10.976	6.86389	6.85828	11.3661	16.4541
Length   32, alignments in bytes  5/ 7:	10.9768	8.24597	8.35388	11.1958	17.4701
Length   32, alignments in bytes  7/ 5:	10.9756	6.85559	6.8678	9.04797	15.8881
Length   36, alignments in bytes  0/ 4:	10.9771	9.10718	9.0592	10.2812	14.2605
Length   36, alignments in bytes  4/ 0:	10.9847	7.5448	7.70471	10.3047	16.5084
Length   36, alignments in bytes  4/ 4:	10.9751	9.61145	9.69446	9.70215	15.3351
Length   36, alignments in bytes  2/ 2:	10.974	11.1937	9.65625	10.6763	19.0763
Length   36, alignments in bytes  2/ 6:	10.9736	12.0085	11.9644	10.6329	24.1322
Length   36, alignments in bytes  6/ 2:	10.9741	7.547	7.63135	10.5469	15.5625
Length   36, alignments in bytes  1/ 7:	10.9896	10.9647	10.8658	10.3842	24.5834
Length   36, alignments in bytes  7/ 1:	10.9763	7.54077	7.5509	10.5577	15.3031
Length   36, alignments in bytes  3/ 4:	10.9891	11.8635	11.91	10.2129	21.5753
Length   36, alignments in bytes  4/ 3:	10.9755	10.0184	10.1007	10.4015	16.3804
Length   36, alignments in bytes  5/ 7:	11.0011	12.9951	12.6152	11.0315	18.1777
Length   36, alignments in bytes  7/ 5:	10.9746	10.1869	10.1816	11.4501	15.5673
Length   40, alignments in bytes  0/ 4:	10.9756	9.86145	9.72827	10.7322	14.2061
Length   40, alignments in bytes  4/ 0:	10.9725	10.4937	10.343	11.0565	17.7449
Length   40, alignments in bytes  4/ 4:	10.9904	10.4686	10.4708	10.7023	16.9213
Length   40, alignments in bytes  2/ 2:	10.9749	10.4827	10.9434	10.7018	18.5465
Length   40, alignments in bytes  2/ 6:	10.9762	12.5736	12.2441	10.6168	23.6887
Length   40, alignments in bytes  6/ 2:	10.9907	10.5099	10.3053	11.4354	17.8162
Length   40, alignments in bytes  1/ 7:	10.9913	12.582	12.2148	10.6119	23.9742
Length   40, alignments in bytes  7/ 1:	10.9762	10.8057	10.4048	9.06287	17.0529
Length   40, alignments in bytes  3/ 4:	10.9756	11.9539	11.7771	11.4258	21.0997
Length   40, alignments in bytes  4/ 3:	10.973	10.4805	10.4327	10.9332	17.047
Length   40, alignments in bytes  5/ 7:	10.9767	12.5837	12.2268	11.9242	20.0132
Length   40, alignments in bytes  7/ 5:	11.2474	10.7415	10.6625	9.28735	17.2394
Length   44, alignments in bytes  0/ 4:	11.249	9.21729	9.03174	11.1823	15.9127
Length   44, alignments in bytes  4/ 0:	11.2456	9.74756	9.76294	9.36121	17.5405
Length   44, alignments in bytes  4/ 4:	11.2491	10.7634	10.7495	9.33374	16.452
Length   44, alignments in bytes  2/ 2:	11.2522	10.7406	10.7073	10.9744	21.7971
Length   44, alignments in bytes  2/ 6:	11.2495	10.5432	12.2721	10.9053	26.0172
Length   44, alignments in bytes  6/ 2:	10.9753	9.54138	9.61707	10.887	16.5068
Length   44, alignments in bytes  1/ 7:	10.9747	12.5883	12.238	10.9404	26.6621
Length   44, alignments in bytes  7/ 1:	10.9894	9.54504	9.573	9.37256	16.1758
Length   44, alignments in bytes  3/ 4:	10.9775	10.2865	11.7921	10.2336	23.6781
Length   44, alignments in bytes  4/ 3:	10.9901	10.475	10.4495	9.18762	16.9974
Length   44, alignments in bytes  5/ 7:	10.9899	11.8553	11.8248	10.4344	20.0667
Length   44, alignments in bytes  7/ 5:	10.9766	10.8875	10.3921	9.9801	16.4873
Length   48, alignments in bytes  0/ 4:	10.9763	10.0034	10.1802	9.22974	15.7162
Length   48, alignments in bytes  4/ 0:	10.9706	10.5295	10.3223	9.97388	18.631
Length   48, alignments in bytes  4/ 4:	10.9723	10.4954	10.5137	10.0258	18.0659
Length   48, alignments in bytes  2/ 2:	10.9744	10.5114	10.4822	10.4716	19.8986
Length   48, alignments in bytes  2/ 6:	10.9738	12.6001	12.9598	11.3376	26.3022
Length   48, alignments in bytes  6/ 2:	11.2483	11.0919	10.571	10.552	18.7421
Length   48, alignments in bytes  1/ 7:	11.2473	12.954	12.5615	10.2673	26.4465
Length   48, alignments in bytes  7/ 1:	11.2501	10.7933	10.5604	10.2478	18.429
Length   48, alignments in bytes  3/ 4:	11.2467	12.2928	12.1221	10.4325	23.6089
Length   48, alignments in bytes  4/ 3:	11.2496	10.7815	10.6746	11.1936	18.3765
Length   48, alignments in bytes  5/ 7:	11.2798	12.9585	12.5543	12.4622	22.2988
Length   48, alignments in bytes  7/ 5:	11.2506	10.8005	10.6042	10.244	17.952
Length   52, alignments in bytes  0/ 4:	11.2501	9.37781	9.10693	11.1543	17.4109
Length   52, alignments in bytes  4/ 0:	11.2482	10.8706	10.6823	11.1558	17.9384
Length   52, alignments in bytes  4/ 4:	10.9788	10.5355	10.5012	10.037	17.1609
Length   52, alignments in bytes  2/ 2:	10.9757	10.4998	10.478	11.5802	22.0739
Length   52, alignments in bytes  2/ 6:	10.9761	11.9325	11.7822	11.8956	27.9773
Length   52, alignments in bytes  6/ 2:	10.9746	10.5151	10.4216	11.4545	17.1926
Length   52, alignments in bytes  1/ 7:	10.9741	12.6385	12.2216	11.5382	28.403
Length   52, alignments in bytes  7/ 1:	10.973	10.5045	10.324	11.4656	16.9904
Length   52, alignments in bytes  3/ 4:	10.9742	11.9874	12.5271	11.3755	25.6641
Length   52, alignments in bytes  4/ 3:	10.9763	10.4736	10.3795	10.9381	17.6412
Length   52, alignments in bytes  5/ 7:	10.9897	11.907	11.8285	12.0874	21.8877
Length   52, alignments in bytes  7/ 5:	10.9766	10.4779	10.4119	11.6553	17.1754
Length   56, alignments in bytes  0/ 4:	10.9756	9.14978	8.86536	11.0393	17.4141
Length   56, alignments in bytes  4/ 0:	10.972	10.5067	10.4291	12.3298	19.7
Length   56, alignments in bytes  4/ 4:	10.976	10.4941	10.4528	10.972	19.5621
Length   56, alignments in bytes  2/ 2:	10.9747	10.499	10.4985	11.2598	20.9845
Length   56, alignments in bytes  2/ 6:	10.9763	11.946	11.8075	11.9988	27.6161
Length   56, alignments in bytes  6/ 2:	10.975	10.4756	10.4089	11.6617	18.722
Length   56, alignments in bytes  1/ 7:	10.9747	11.9048	11.7867	11.5781	27.9022
Length   56, alignments in bytes  7/ 1:	10.9761	10.5178	10.4036	9.98499	18.9911
Length   56, alignments in bytes  3/ 4:	10.9928	10.2888	11.8092	12.3447	25.0583
Length   56, alignments in bytes  4/ 3:	10.9747	10.4703	10.4059	11.657	24.6893
Length   56, alignments in bytes  5/ 7:	10.9757	11.9127	11.8258	12.3463	23.767
Length   56, alignments in bytes  7/ 5:	10.973	10.4827	10.4236	9.99084	18.3158
Length   60, alignments in bytes  0/ 4:	10.9913	9.17175	8.95972	12.3306	18.828
Length   60, alignments in bytes  4/ 0:	11.6721	10.3959	10.4597	9.90845	19.0654
Length   60, alignments in bytes  4/ 4:	12.1124	11.1135	12.0669	9.52405	18.6592
Length   60, alignments in bytes  2/ 2:	10.9735	10.473	10.426	11.0194	23.4541
Length   60, alignments in bytes  2/ 6:	10.9745	11.9673	11.7966	11.9952	30.1953
Length   60, alignments in bytes  6/ 2:	11.6545	10.3506	10.4573	12.4147	18.0249
Length   60, alignments in bytes  1/ 7:	10.9828	11.9575	11.7996	12.3357	30.3595
Length   60, alignments in bytes  7/ 1:	11.6637	10.355	10.4581	10.5194	17.7059
Length   60, alignments in bytes  3/ 4:	10.9978	11.9343	11.7974	10.1508	27.536
Length   60, alignments in bytes  4/ 3:	11.658	11.2042	11.9183	9.97522	18.7986
Length   60, alignments in bytes  5/ 7:	12.1021	11.733	13.006	11.0406	23.8281
Length   60, alignments in bytes  7/ 5:	12.1124	11.1859	12.0621	10.5759	17.6511
Length   64, alignments in bytes  0/ 4:	14.8678	9.13062	10.0206	10.0024	19.3253
Length   64, alignments in bytes  4/ 0:	14.8141	10.4503	10.525	10.6842	21.7446
Length   64, alignments in bytes  4/ 4:	15.5527	13.1726	12.9254	11.4374	21.6444
Length   64, alignments in bytes  2/ 2:	15.5629	10.3899	10.8577	11.7074	23.0837
Length   64, alignments in bytes  2/ 6:	15.8763	10.9359	11.5874	12.4991	30.2164
Length   64, alignments in bytes  6/ 2:	15.8173	10.4594	10.697	12.3187	20.1178
Length   64, alignments in bytes  1/ 7:	15.8958	10.2656	10.4833	10.7516	31.7932
Length   64, alignments in bytes  7/ 1:	15.8276	10.4504	10.6951	10.8773	19.8129
Length   64, alignments in bytes  3/ 4:	15.8792	10.8436	10.9166	11.2535	27.8499
Length   64, alignments in bytes  4/ 3:	15.4187	12.4758	12.6097	12.332	20.2808
Length   64, alignments in bytes  5/ 7:	15.5071	13.912	14.3291	12.4823	25.7975
Length   64, alignments in bytes  7/ 5:	15.4562	11.5527	12.1781	10.5819	19.8802
Length   68, alignments in bytes  0/ 4:	14.9209	12.011	12.1442	11.7894	21.1088
Length   68, alignments in bytes  4/ 0:	14.3239	12.4609	12.5386	12.1122	20.6158
Length   68, alignments in bytes  4/ 4:	15.1851	12.2465	12.28	11.1682	20.3763
Length   68, alignments in bytes  2/ 2:	15.1816	12.2726	12.1285	12.3458	24.7804
Length   68, alignments in bytes  2/ 6:	15.542	13.4125	13.5444	11.8881	31.609
Length   68, alignments in bytes  6/ 2:	15.4548	12.4453	12.5201	12.3483	19.3721
Length   68, alignments in bytes  1/ 7:	15.4617	12.7246	12.7323	12.0209	32.1642
Length   68, alignments in bytes  7/ 1:	15.4467	12.1139	12.1842	12.3496	18.7888
Length   68, alignments in bytes  3/ 4:	15.4833	13.4374	13.8524	10.9937	29.2966
Length   68, alignments in bytes  4/ 3:	15.4276	12.2197	12.3887	12.3253	20.5087
Length   68, alignments in bytes  5/ 7:	15.52	14.0931	13.8698	12.4855	25.9567
Length   68, alignments in bytes  7/ 5:	15.4113	12.2104	12.3848	12.6912	18.7618
Length   72, alignments in bytes  0/ 4:	14.9021	11.7001	12.1934	11.8463	21.1904
Length   72, alignments in bytes  4/ 0:	14.3818	11.9077	11.9954	12.6864	22.7573
Length   72, alignments in bytes  4/ 4:	15.1964	12.0358	11.629	12.3444	22.6593
Length   72, alignments in bytes  2/ 2:	15.2004	12.3038	11.5957	12.3422	24.1661
Length   72, alignments in bytes  2/ 6:	15.5204	13.3485	13.3977	12.2627	32.0607
Length   72, alignments in bytes  6/ 2:	15.4512	11.8829	12.0107	12.6849	21.5992
Length   72, alignments in bytes  1/ 7:	15.5155	13.3345	13.395	12.1835	32.009
Length   72, alignments in bytes  7/ 1:	15.4415	11.8817	12.0127	10.5745	20.4434
Length   72, alignments in bytes  3/ 4:	15.5284	12.436	13.1376	12.433	29.2159
Length   72, alignments in bytes  4/ 3:	15.4541	12.3145	11.8948	12.682	21.8647
Length   72, alignments in bytes  5/ 7:	15.4883	12.5393	13.1348	12.3496	27.7404
Length   72, alignments in bytes  7/ 5:	15.4237	11.8954	12.0078	10.5703	20.2909
Length   76, alignments in bytes  0/ 4:	15.5963	11.9105	11.7654	12.4276	23.6707
Length   76, alignments in bytes  4/ 0:	14.6859	12.7612	12.8365	10.7212	22.5757
Length   76, alignments in bytes  4/ 4:	15.5752	12.5035	12.6469	10.3357	22.4347
Length   76, alignments in bytes  2/ 2:	15.5902	12.6261	11.9281	12.6647	27.0483
Length   76, alignments in bytes  2/ 6:	15.9066	12.7429	13.0509	12.3978	34.6615
Length   76, alignments in bytes  6/ 2:	15.8274	12.7571	12.8508	12.9498	21.0177
Length   76, alignments in bytes  1/ 7:	15.8806	12.8724	13.0551	12.4744	35.1151
Length   76, alignments in bytes  7/ 1:	15.8254	12.7655	12.8296	11.3337	20.3234
Length   76, alignments in bytes  3/ 4:	15.8707	12.9105	13.4886	11.2681	32.2872
Length   76, alignments in bytes  4/ 3:	15.8226	12.4905	12.7487	10.7322	23.313
Length   76, alignments in bytes  5/ 7:	15.9218	14.4083	14.3512	12.2593	28.5461
Length   76, alignments in bytes  7/ 5:	15.8113	12.4702	12.7297	11.7194	20.3102
Length   80, alignments in bytes  0/ 4:	15.2958	11.9734	12.193	10.8673	24.0471
Length   80, alignments in bytes  4/ 0:	14.3761	12.1531	12.4202	11.3278	24.3123
Length   80, alignments in bytes  4/ 4:	15.2036	12.3315	11.6743	11.5197	24.1995
Length   80, alignments in bytes  2/ 2:	15.2012	12.307	11.6998	12.0724	25.593
Length   80, alignments in bytes  2/ 6:	15.5242	13.3325	13.4121	12.8622	33.6747
Length   80, alignments in bytes  6/ 2:	15.4437	12.0835	12.4449	12.2275	22.8322
Length   80, alignments in bytes  1/ 7:	15.5294	13.3311	13.4177	11.6923	34.1727
Length   80, alignments in bytes  7/ 1:	15.4336	12.0697	12.4343	11.4375	22.1918
Length   80, alignments in bytes  3/ 4:	15.9219	12.7463	13.5134	11.6375	32.135
Length   80, alignments in bytes  4/ 3:	15.8207	12.6221	12.149	12.7997	24.082
Length   80, alignments in bytes  5/ 7:	15.903	12.7494	13.4987	13.2222	30.3359
Length   80, alignments in bytes  7/ 5:	15.8274	12.4053	12.7484	11.7379	22.0471
Length   84, alignments in bytes  0/ 4:	15.2631	11.9327	11.5011	12.6315	25.6783
