                       	generic_stpcpy	__stpcpy_avx2	__stpcpy_evex	__stpcpy_sse2_unaligned	__stpcpy_sse2
Length   15, alignments in bytes  0/ 7:	11.2461	8.69128	8.53516	5.63281	13.3556
Length   15, alignments in bytes  7/ 0:	11.2456	8.55591	8.41235	5.62073	12.9498
Length   16, alignments in bytes  0/ 0:	11.2454	8.9552	8.81738	6.33728	7.16064
Length   16, alignments in bytes  7/ 2:	11.2441	8.95276	8.82971	6.32617	14.0801
Length   32, alignments in bytes  0/ 0:	11.2557	7.05444	7.04626	7.76233	10.1184
Length   32, alignments in bytes  6/ 4:	11.2512	7.03735	7.73022	11.7102	16.424
Length   64, alignments in bytes  0/ 0:	13.594	8.92773	8.46069	8.68579	15.3729
Length   64, alignments in bytes  5/ 6:	15.4844	13.8441	14.3146	12.5107	25.3264
Length  128, alignments in bytes  0/ 0:	17.0593	10.9772	10.5768	13.8328	26.1222
Length  128, alignments in bytes  4/ 0:	19.1594	10.6144	12.0818	15.1954	33.063
Length  256, alignments in bytes  0/ 0:	23.2236	15.1	17.0752	19.2394	52.0017
Length  256, alignments in bytes  3/ 2:	25.2035	15.2645	18.3215	19.9728	59.2823
Length  512, alignments in bytes  0/ 0:	30.5563	19.9445	21.2805	27.8341	103.189
Length  512, alignments in bytes  2/ 4:	34.3041	22.444	24.0974	28.8154	147.915
Length 1024, alignments in bytes  0/ 0:	52.5625	28.4595	28.7753	49.7974	233.16
Length 1024, alignments in bytes  1/ 6:	68.5256	41.4594	36.61	52.7344	320.336
Length   16, alignments in bytes  1/ 2:	14.2675	8.95972	14.6217	6.34058	18.0946
Length   16, alignments in bytes  2/ 1:	11.2463	8.94006	8.83215	6.3385	16.0145
Length   16, alignments in bytes  1/ 1:	11.2461	8.93665	8.84424	6.33411	15.4993
Length   16, alignments in bytes  1/ 1:	11.2483	8.97913	8.82373	6.75415	15.1155
Length   32, alignments in bytes  2/ 4:	12.3602	8.25854	8.38	10.3436	21.6565
Length   32, alignments in bytes  4/ 2:	12.3459	6.86353	6.87378	11.3545	17.002
Length   32, alignments in bytes  2/ 2:	12.536	6.86328	7.54419	9.87048	17.1561
Length   32, alignments in bytes  2/ 2:	10.9744	6.8606	6.85779	9.85913	16.5916
Length   64, alignments in bytes  3/ 6:	15.5222	9.87817	9.99658	11.0089	28.5842
Length   64, alignments in bytes  6/ 3:	15.4502	11.59	11.6733	12.6946	20.061
Length   64, alignments in bytes  3/ 3:	15.1737	8.5918	9.11194	9.802	21.5342
Length   64, alignments in bytes  3/ 3:	15.1807	8.64832	9.09558	9.73987	21.5385
Length  128, alignments in bytes  4/ 0:	19.1849	10.6149	12.3737	15.2152	33.619
Length  128, alignments in bytes  0/ 4:	20.6189	11.1724	12.9021	14.5719	35.3383
Length  128, alignments in bytes  4/ 4:	20.4354	14.3597	13.0969	14.8105	33.6901
Length  128, alignments in bytes  4/ 4:	20.4125	14.3164	13.0524	14.7954	33.6855
Length  256, alignments in bytes  5/ 2:	25.1255	16.6477	19.9458	20.8951	58.4974
Length  256, alignments in bytes  2/ 5:	26.098	17.678	21.2097	20.9417	83.8936
Length  256, alignments in bytes  5/ 5:	25.1841	15.2435	18.2753	19.2513	58.3677
Length  256, alignments in bytes  5/ 5:	25.2158	15.2462	18.2539	18.9097	58.4241
Length  512, alignments in bytes  6/ 4:	33.8433	24.7927	23.5927	28.2502	133.861
Length  512, alignments in bytes  4/ 6:	34.1378	28.5607	27.2874	28.1879	150.01
Length  512, alignments in bytes  6/ 6:	33.0005	20.814	23.2012	28.978	134.246
Length  512, alignments in bytes  6/ 6:	33.0504	20.809	23.0789	29.5262	134.241
Length 1024, alignments in bytes  7/ 6:	53.092	41.2908	37.499	49.0385	246.054
Length 1024, alignments in bytes  6/ 7:	66.9573	40.475	35.7084	52.1202	305.972
Length 1024, alignments in bytes  7/ 7:	58.5756	28.7855	29.5555	49.0419	233.689
Length 1024, alignments in bytes  7/ 7:	59.266	29.5632	28.7035	47.8208	232.07
Length   16, alignments in bytes  0/ 4:	14.2728	8.74402	8.59131	6.17004	9.36169
Length   16, alignments in bytes  4/ 0:	10.9788	8.74353	8.61877	6.17371	15.4009
Length   16, alignments in bytes  4/ 4:	10.9708	8.74695	8.61035	6.1687	15.1504
Length   16, alignments in bytes  2/ 2:	10.9703	8.71143	8.60901	6.16724	15.5551
Length   16, alignments in bytes  2/ 6:	10.9713	8.74548	8.61475	6.17151	18.3619
Length   16, alignments in bytes  6/ 2:	10.9696	8.72473	8.62366	6.1687	14.958
Length   16, alignments in bytes  1/ 7:	10.9716	8.71802	8.61377	6.17395	19.0278
Length   16, alignments in bytes  7/ 1:	11.5818	8.71936	8.62378	6.17041	13.556
Length   16, alignments in bytes  3/ 4:	10.9701	8.71411	8.61682	6.17273	15.4692
Length   16, alignments in bytes  4/ 3:	13.1592	8.71985	8.61963	6.1709	14.5396
Length   16, alignments in bytes  5/ 7:	10.9736	8.71655	8.61133	6.17786	15.0621
Length   16, alignments in bytes  7/ 5:	10.9739	8.72522	8.60986	6.17944	13.932
Length   20, alignments in bytes  0/ 4:	10.9708	8.87805	8.61902	7.96899	11.5002
Length   20, alignments in bytes  4/ 0:	10.9711	8.72803	8.61206	6.34326	13.9869
Length   20, alignments in bytes  4/ 4:	10.9713	8.71704	8.60962	7.25537	13.3007
Length   20, alignments in bytes  2/ 2:	10.9716	8.72131	8.62207	7.25537	19.8932
Length   20, alignments in bytes  2/ 6:	10.9712	8.71765	8.61389	7.94482	20.1312
Length   20, alignments in bytes  6/ 2:	10.9707	8.72498	8.62952	6.35767	13.3937
Length   20, alignments in bytes  1/ 7:	10.9711	8.7135	8.62231	7.95789	20.8931
Length   20, alignments in bytes  7/ 1:	10.972	8.71362	8.63037	8.33167	13.1093
Length   20, alignments in bytes  3/ 4:	10.9731	8.72119	8.62952	8.41638	17.8319
Length   20, alignments in bytes  4/ 3:	10.9716	8.75317	8.61755	7.63684	13.8617
Length   20, alignments in bytes  5/ 7:	10.9727	8.74304	8.61755	8.41907	15.0032
Length   20, alignments in bytes  7/ 5:	10.9736	8.74207	8.6189	7.63586	12.7657
Length   24, alignments in bytes  0/ 4:	10.9844	8.73474	8.60046	8.43469	11.076
Length   24, alignments in bytes  4/ 0:	10.9696	8.7207	8.62109	7.63782	16.4977
Length   24, alignments in bytes  4/ 4:	10.9717	8.73035	8.62305	7.2428	15.7113
Length   24, alignments in bytes  2/ 2:	10.9706	8.73865	8.61975	7.24951	15.8411
Length   24, alignments in bytes  2/ 6:	10.9708	8.72058	8.61304	8.41028	19.7898
Length   24, alignments in bytes  6/ 2:	10.9711	8.74524	8.61414	7.64026	16.7618
Length   24, alignments in bytes  1/ 7:	10.9956	8.71765	8.62024	8.40686	20.4198
Length   24, alignments in bytes  7/ 1:	10.9708	8.72998	8.62646	7.64404	14.7518
Length   24, alignments in bytes  3/ 4:	10.9714	8.74817	8.63171	8.40942	17.171
Length   24, alignments in bytes  4/ 3:	10.9713	8.7146	8.61853	7.64575	15.4969
Length   24, alignments in bytes  5/ 7:	10.9729	8.73022	8.61829	8.40967	16.4786
Length   24, alignments in bytes  7/ 5:	10.9713	8.71362	8.60889	7.64026	14.9264
Length   28, alignments in bytes  0/ 4:	10.9725	8.41162	8.40674	8.86096	12.9479
Length   28, alignments in bytes  4/ 0:	10.9717	8.43298	8.29102	8.37268	15.3947
Length   28, alignments in bytes  4/ 4:	10.9712	8.7196	8.61829	7.90027	14.517
Length   28, alignments in bytes  2/ 2:	10.9718	8.75	8.61279	7.896	18.6132
Length   28, alignments in bytes  2/ 6:	10.9706	8.46875	8.52576	8.79114	22.1001
Length   28, alignments in bytes  6/ 2:	10.9724	8.44458	8.27869	8.38318	14.7217
Length   28, alignments in bytes  1/ 7:	10.9713	8.45068	8.52673	8.79529	22.8009
Length   28, alignments in bytes  7/ 1:	10.9719	8.448	8.28735	8.9502	14.1385
Length   28, alignments in bytes  3/ 4:	10.972	8.74414	8.61353	9.974	19.985
Length   28, alignments in bytes  4/ 3:	13.734	8.75623	8.61609	8.23193	15.6118
Length   28, alignments in bytes  5/ 7:	10.9714	8.75525	8.62573	8.90991	16.4646
Length   28, alignments in bytes  7/ 5:	10.9874	8.73291	8.61682	8.25366	14.3929
Length   32, alignments in bytes  0/ 4:	11.7974	6.97278	6.93433	8.2915	12.7701
Length   32, alignments in bytes  4/ 0:	12.3451	6.86511	6.86572	9.73352	17.2009
Length   32, alignments in bytes  4/ 4:	12.3431	6.86829	7.55164	9.7124	16.1776
Length   32, alignments in bytes  2/ 2:	12.3441	6.85657	6.87354	9.89526	17.1761
Length   32, alignments in bytes  2/ 6:	12.3435	8.26184	8.35767	10.3436	21.8226
Length   32, alignments in bytes  6/ 2:	12.3447	6.85583	7.54749	10.1688	17.0376
Length   32, alignments in bytes  1/ 7:	12.3407	8.2395	8.35986	9.17175	22.1654
Length   32, alignments in bytes  7/ 1:	12.3429	6.85693	6.8623	9.02405	15.6641
Length   32, alignments in bytes  3/ 4:	12.3439	8.24902	8.36377	10.2059	18.9971
Length   32, alignments in bytes  4/ 3:	12.3417	6.87183	6.87	11.347	16.488
Length   32, alignments in bytes  5/ 7:	12.3439	8.25964	8.35547	11.141	17.4935
Length   32, alignments in bytes  7/ 5:	12.3392	6.86548	6.85815	9.05127	15.8141
Length   36, alignments in bytes  0/ 4:	12.3381	9.12195	9.06006	10.2943	14.2621
Length   36, alignments in bytes  4/ 0:	12.3445	7.55444	7.60571	10.2825	16.5287
Length   36, alignments in bytes  4/ 4:	12.3448	9.64185	9.65198	9.6864	15.3513
Length   36, alignments in bytes  2/ 2:	12.3412	10.5262	9.64709	10.6832	21.2068
Length   36, alignments in bytes  2/ 6:	12.3444	11.913	11.9626	10.6359	24.3865
Length   36, alignments in bytes  6/ 2:	12.3422	7.54529	7.64404	10.5493	15.5477
Length   36, alignments in bytes  1/ 7:	12.3446	10.9758	10.8492	10.2382	24.5989
Length   36, alignments in bytes  7/ 1:	12.3414	7.55396	7.54895	10.5585	15.3217
Length   36, alignments in bytes  3/ 4:	13.3164	12.0385	11.9161	10.2223	21.405
Length   36, alignments in bytes  4/ 3:	12.3438	10.2778	10.1587	10.4108	16.3757
Length   36, alignments in bytes  5/ 7:	12.3397	12.939	12.5955	11.0813	18.0812
Length   36, alignments in bytes  7/ 5:	12.3429	10.2061	10.1641	11.4376	15.5875
Length   40, alignments in bytes  0/ 4:	12.3394	9.84924	9.64331	10.709	14.2189
Length   40, alignments in bytes  4/ 0:	12.3411	10.4761	10.3839	11.085	17.7568
Length   40, alignments in bytes  4/ 4:	12.3434	10.504	10.4701	10.6711	16.9358
Length   40, alignments in bytes  2/ 2:	12.3422	10.5463	10.5007	10.702	19.2102
Length   40, alignments in bytes  2/ 6:	12.3414	12.5858	12.2223	10.6232	23.769
Length   40, alignments in bytes  6/ 2:	12.3431	10.4802	10.3169	11.4303	17.817
Length   40, alignments in bytes  1/ 7:	12.3434	12.5898	12.2573	12.1924	24.0247
Length   40, alignments in bytes  7/ 1:	12.3419	10.4954	10.4006	9.07178	17.0106
Length   40, alignments in bytes  3/ 4:	12.3451	11.9652	11.8256	11.4219	21.1255
Length   40, alignments in bytes  4/ 3:	12.3405	10.8694	10.4373	10.9501	17.1138
Length   40, alignments in bytes  5/ 7:	12.3386	12.5963	12.2236	11.4338	20.7899
Length   40, alignments in bytes  7/ 5:	12.3402	10.4753	10.3083	9.0498	16.7554
Length   44, alignments in bytes  0/ 4:	12.3448	9.00122	8.77124	10.9198	15.5316
Length   44, alignments in bytes  4/ 0:	12.3379	9.51733	9.51965	9.1438	17.1465
Length   44, alignments in bytes  4/ 4:	12.3424	10.4932	10.4785	9.15942	16.0485
Length   44, alignments in bytes  2/ 2:	12.3424	10.4805	10.4951	10.689	21.9436
Length   44, alignments in bytes  2/ 6:	12.3428	11.8585	11.7645	10.9364	26.9755
Length   44, alignments in bytes  6/ 2:	12.3397	9.51685	9.5166	10.828	16.4939
Length   44, alignments in bytes  1/ 7:	12.3448	12.5977	12.2455	10.9033	26.7136
Length   44, alignments in bytes  7/ 1:	12.3403	9.52832	9.39807	9.34106	16.1677
Length   44, alignments in bytes  3/ 4:	12.3422	11.9396	11.8103	10.2037	23.797
Length   44, alignments in bytes  4/ 3:	12.339	10.4829	10.438	9.18237	17.0056
Length   44, alignments in bytes  5/ 7:	12.3405	11.856	11.8192	10.4242	20.0693
Length   44, alignments in bytes  7/ 5:	12.3417	10.4949	10.4178	9.99927	16.4886
Length   48, alignments in bytes  0/ 4:	12.339	10.002	9.62891	9.21899	15.7432
Length   48, alignments in bytes  4/ 0:	12.3419	10.8635	10.3264	10.0272	18.6165
Length   48, alignments in bytes  4/ 4:	12.3439	10.5835	10.4857	10.0494	18.1416
Length   48, alignments in bytes  2/ 2:	10.9777	10.7064	10.4515	10.3961	19.4634
Length   48, alignments in bytes  2/ 6:	10.9758	12.6088	12.2385	11.0081	25.6121
Length   48, alignments in bytes  6/ 2:	10.9761	10.5438	10.3428	10.2834	18.2878
Length   48, alignments in bytes  1/ 7:	10.9757	12.6355	12.2479	10.0419	25.8683
Length   48, alignments in bytes  7/ 1:	10.9758	10.531	10.3431	9.9978	18.0399
Length   48, alignments in bytes  3/ 4:	10.9752	11.9094	11.823	10.1625	23.1721
Length   48, alignments in bytes  4/ 3:	10.9762	10.5944	10.4176	10.9204	17.9163
Length   48, alignments in bytes  5/ 7:	10.9735	12.5966	12.2653	12.1261	21.7449
Length   48, alignments in bytes  7/ 5:	10.9751	10.5275	10.3129	10.0072	17.5665
Length   52, alignments in bytes  0/ 4:	10.9755	9.16284	8.87756	10.8932	16.9728
Length   52, alignments in bytes  4/ 0:	10.9725	10.5892	10.4802	11.2518	17.8793
Length   52, alignments in bytes  4/ 4:	10.9747	10.499	10.4718	10.1342	17.1487
Length   52, alignments in bytes  2/ 2:	11.7961	10.4708	10.5226	11.4525	24.3037
Length   52, alignments in bytes  2/ 6:	12.6469	12.2904	12.0624	12.1808	28.6124
Length   52, alignments in bytes  6/ 2:	12.6536	10.7919	10.6562	11.755	17.7201
Length   52, alignments in bytes  1/ 7:	12.6499	12.9144	12.5325	11.8417	29.1023
Length   52, alignments in bytes  7/ 1:	12.6523	10.801	10.5262	11.7438	17.442
Length   52, alignments in bytes  3/ 4:	12.653	12.2126	12.0985	10.425	26.4076
Length   52, alignments in bytes  4/ 3:	12.6541	10.8622	10.702	11.2181	18.0559
Length   52, alignments in bytes  5/ 7:	12.6501	12.2019	12.0892	12.4252	22.4149
Length   52, alignments in bytes  7/ 5:	12.6509	10.7382	10.658	11.9453	17.6
Length   56, alignments in bytes  0/ 4:	12.6483	9.42371	9.47424	11.0731	17.9412
Length   56, alignments in bytes  4/ 0:	12.3413	10.5009	10.3777	12.3236	19.6842
Length   56, alignments in bytes  4/ 4:	12.3381	10.4867	10.5062	11.7937	19.4525
Length   56, alignments in bytes  2/ 2:	12.3414	10.4862	10.498	11.6965	20.9684
Length   56, alignments in bytes  2/ 6:	12.3429	11.9113	11.8187	11.6901	27.6183
Length   56, alignments in bytes  6/ 2:	12.3391	10.5209	10.4388	11.6609	18.6809
Length   56, alignments in bytes  1/ 7:	12.3385	11.9906	11.7748	11.6018	27.9448
Length   56, alignments in bytes  7/ 1:	12.3427	10.4906	10.4124	9.98486	18.9438
Length   56, alignments in bytes  3/ 4:	12.3434	11.9198	11.7935	12.3384	25.0383
Length   56, alignments in bytes  4/ 3:	12.3441	11.34	10.41	11.655	18.9845
Length   56, alignments in bytes  5/ 7:	11.6832	11.9377	11.8157	12.3433	23.738
Length   56, alignments in bytes  7/ 5:	12.344	10.4701	10.4476	10.0057	18.3062
Length   60, alignments in bytes  0/ 4:	12.3431	9.38745	8.9342	12.3337	18.8121
Length   60, alignments in bytes  4/ 0:	13.0519	10.332	10.4396	9.9104	18.9954
Length   60, alignments in bytes  4/ 4:	13.0331	11.1085	12.0725	9.61658	18.6279
Length   60, alignments in bytes  2/ 2:	12.3394	10.5104	10.4656	12.1849	23.4534
Length   60, alignments in bytes  2/ 6:	12.981	12.2543	12.0917	12.6399	30.6753
Length   60, alignments in bytes  6/ 2:	13.3564	10.5852	10.7389	12.6709	18.4025
Length   60, alignments in bytes  1/ 7:	12.6516	12.2446	12.0972	12.6492	30.9425
Length   60, alignments in bytes  7/ 1:	13.3551	10.5891	10.7159	10.7817	18.228
Length   60, alignments in bytes  3/ 4:	12.3442	11.9855	11.7906	10.1847	27.4918
Length   60, alignments in bytes  4/ 3:	13.0253	11.1172	11.7979	9.98389	19.2449
Length   60, alignments in bytes  5/ 7:	13.036	11.7015	13.0168	11.1132	23.9019
Length   60, alignments in bytes  7/ 5:	13.0221	11.1842	12.0635	10.7039	17.6606
Length   64, alignments in bytes  0/ 4:	14.8839	9.11389	10.0044	9.98169	19.3541
Length   64, alignments in bytes  4/ 0:	14.3835	10.2314	10.262	10.4237	21.2535
Length   64, alignments in bytes  4/ 4:	15.1747	12.8695	12.568	11.1625	21.1504
Length   64, alignments in bytes  2/ 2:	15.1841	10.116	10.604	11.4192	22.5095
Length   64, alignments in bytes  2/ 6:	15.5273	10.6886	11.304	13.2124	29.6112
Length   64, alignments in bytes  6/ 2:	15.4358	10.2059	10.4122	12.0062	20.0122
Length   64, alignments in bytes  1/ 7:	15.4723	10.0011	10.2035	10.5659	29.8971
Length   64, alignments in bytes  7/ 1:	15.438	10.2007	10.4364	10.5715	19.3699
Length   64, alignments in bytes  3/ 4:	15.5162	10.5835	10.6305	10.9805	27.1705
Length   64, alignments in bytes  4/ 3:	15.3937	12.4607	12.6251	12.4911	20.3961
Length   64, alignments in bytes  5/ 7:	15.4977	13.9194	14.3263	12.5016	25.8312
Length   64, alignments in bytes  7/ 5:	15.4119	11.5647	11.6295	10.6259	19.0804
Length   68, alignments in bytes  0/ 4:	14.8912	11.9932	12.1443	11.7793	20.9999
Length   68, alignments in bytes  4/ 0:	14.3931	12.4587	12.5258	12.2946	20.5493
Length   68, alignments in bytes  4/ 4:	15.1903	12.2327	12.277	11.1755	20.3944
Length   68, alignments in bytes  2/ 2:	15.1801	12.2882	12.1298	12.347	24.7789
Length   68, alignments in bytes  2/ 6:	15.5037	13.3958	13.5413	11.8837	31.6707
Length   68, alignments in bytes  6/ 2:	17.2267	12.4559	12.5204	12.3513	19.403
Length   68, alignments in bytes  1/ 7:	15.5007	12.7147	12.7157	12.0273	32.7496
Length   68, alignments in bytes  7/ 1:	15.8312	12.4419	12.4667	12.6613	19.2446
Length   68, alignments in bytes  3/ 4:	15.8851	13.7424	14.2144	11.2562	30.0789
Length   68, alignments in bytes  4/ 3:	15.8182	12.538	12.7167	12.6283	20.9574
Length   68, alignments in bytes  5/ 7:	16.3519	15.8336	14.1873	12.78	26.5891
Length   68, alignments in bytes  7/ 5:	15.8383	12.5142	12.6912	13.0078	19.256
Length   72, alignments in bytes  0/ 4:	15.2705	11.9917	12.5006	12.1451	21.7776
Length   72, alignments in bytes  4/ 0:	14.7002	12.182	12.2979	12.9989	23.1637
Length   72, alignments in bytes  4/ 4:	15.5566	12.4431	11.9241	12.6522	23.2747
Length   72, alignments in bytes  2/ 2:	15.5591	12.5627	11.9207	13.0444	24.1382
Length   72, alignments in bytes  2/ 6:	15.5034	13.3605	13.413	12.288	31.5348
Length   72, alignments in bytes  6/ 2:	15.4427	11.8773	12.0067	12.6917	21.0011
Length   72, alignments in bytes  1/ 7:	15.5131	13.369	13.4076	12.1775	31.9253
Length   72, alignments in bytes  7/ 1:	15.416	11.8853	11.9716	10.574	20.4941
Length   72, alignments in bytes  3/ 4:	15.5468	12.4442	13.1179	12.3431	29.2059
Length   72, alignments in bytes  4/ 3:	15.442	12.3231	11.8934	12.689	21.8467
Length   72, alignments in bytes  5/ 7:	15.5269	14.1152	13.106	12.7115	27.5876
Length   72, alignments in bytes  7/ 5:	15.4413	11.8972	11.9879	10.5549	20.3293
Length   76, alignments in bytes  0/ 4:	15.54	11.9036	11.8047	12.4119	23.818
Length   76, alignments in bytes  4/ 0:	14.735	12.7539	12.861	10.7592	22.6307
Length   76, alignments in bytes  4/ 4:	15.5564	12.5146	12.6724	10.3436	22.4541
Length   76, alignments in bytes  2/ 2:	15.5632	12.3615	11.9554	13.9308	26.9918
Length   76, alignments in bytes  2/ 6:	15.8796	12.8588	13.0516	12.4021	34.7277
Length   76, alignments in bytes  6/ 2:	15.8307	12.754	12.8472	12.9207	20.9872
Length   76, alignments in bytes  1/ 7:	15.8827	12.8798	13.0466	12.4486	35.1014
Length   76, alignments in bytes  7/ 1:	15.8219	12.7574	12.8496	11.3511	20.3154
Length   76, alignments in bytes  3/ 4:	15.9071	12.7723	13.4937	11.563	31.392
Length   76, alignments in bytes  4/ 3:	15.4513	12.1798	12.406	10.493	21.9062
Length   76, alignments in bytes  5/ 7:	15.5269	14.0432	14.0023	11.9475	27.726
Length   76, alignments in bytes  7/ 5:	15.4286	12.1765	12.4303	11.4501	19.881
Length   80, alignments in bytes  0/ 4:	14.915	11.6847	11.9196	10.597	23.1659
Length   80, alignments in bytes  4/ 0:	14.3289	12.2032	13.1615	11.6069	24.9004
Length   80, alignments in bytes  4/ 4:	15.5547	12.6461	11.9922	11.7889	24.8118
Length   80, alignments in bytes  2/ 2:	15.5663	12.2925	11.9669	12.3573	26.2626
Length   80, alignments in bytes  2/ 6:	15.8868	13.6736	13.7487	13.0939	34.5815
Length   80, alignments in bytes  6/ 2:	15.423	12.1738	12.4349	12.2224	22.9912
Length   80, alignments in bytes  1/ 7:	15.4996	13.339	13.4257	11.6832	34.1761
Length   80, alignments in bytes  7/ 1:	15.4531	12.2007	12.4313	11.4568	21.5112
Length   80, alignments in bytes  3/ 4:	15.8757	12.5647	13.1754	11.3767	31.3181
Length   80, alignments in bytes  4/ 3:	15.4377	12.3059	11.8589	12.4845	23.5034
Length   80, alignments in bytes  5/ 7:	15.5204	12.4214	13.1792	12.8916	29.3636
Length   80, alignments in bytes  7/ 5:	15.4396	12.1823	12.41	11.438	21.4868
Length   84, alignments in bytes  0/ 4:	14.8922	11.6423	11.2466	12.3226	24.9576
