                       	generic_strcpy	__strcpy_avx2	__strcpy_evex	__strcpy_sse2_unaligned	__strcpy_sse2
Length  256, alignments in bytes  3/ 2:	24.1576	15.1641	17.5331	19.4814	57.6844
Length  512, alignments in bytes  0/ 0:	29.2218	20.0814	20.7706	27.2777	102.924
Length  512, alignments in bytes  2/ 4:	32.2684	21.7075	23.5222	28.8107	144.472
Length 1024, alignments in bytes  0/ 0:	51.4552	27.6372	27.351	46.6202	225.832
Length 1024, alignments in bytes  1/ 6:	64.8193	39.483	34.797	46.6572	304.165
Length   16, alignments in bytes  1/ 2:	13.3667	8.75842	8.62793	5.80835	17.7184
Length   16, alignments in bytes  2/ 1:	10.3525	8.74854	8.60571	5.8418	15.7207
Length   16, alignments in bytes  1/ 1:	10.3154	8.72876	8.61707	5.48511	15.1263
Length   16, alignments in bytes  1/ 1:	10.5315	9.65259	8.61707	5.49048	15.1128
Length   32, alignments in bytes  2/ 4:	11.7971	8.20959	7.56433	10.2158	21.6049
Length   32, alignments in bytes  4/ 2:	11.8152	6.23511	6.86365	11.5879	17.0195
Length   32, alignments in bytes  2/ 2:	11.9186	6.85815	6.86536	9.74756	16.4219
Length   32, alignments in bytes  2/ 2:	11.7996	6.56287	6.86523	9.75818	16.546
Length   64, alignments in bytes  3/ 6:	14.6904	9.87524	9.60864	11.0835	28.582
Length   64, alignments in bytes  6/ 3:	14.9692	11.6857	11.7095	12.6932	20.3354
Length   64, alignments in bytes  3/ 3:	14.2788	8.72864	8.948	9.77319	21.4847
Length   64, alignments in bytes  3/ 3:	14.3083	8.74463	8.93542	9.74426	21.5197
Length  128, alignments in bytes  4/ 0:	18.0769	10.6221	12.1733	15.213	48.0648
Length  128, alignments in bytes  0/ 4:	20.6938	11.2788	10.8473	14.6335	35.2827
Length  128, alignments in bytes  4/ 4:	20.4191	14.2288	12.9789	15.1138	32.6906
Length  128, alignments in bytes  4/ 4:	19.9327	13.7338	12.7815	14.3987	32.5776
Length  256, alignments in bytes  5/ 2:	24.1241	15.2354	19.2517	20.4438	56.9371
Length  256, alignments in bytes  2/ 5:	25.1011	17.2104	20.4844	20.3035	78.97
Length  256, alignments in bytes  5/ 5:	24.2502	15.4418	19.0055	19.4312	58.0006
Length  256, alignments in bytes  5/ 5:	24.3082	14.412	17.67	18.5951	58.364
Length  512, alignments in bytes  6/ 4:	32.7251	24.7742	23.6184	28.6322	109.298
Length  512, alignments in bytes  4/ 6:	33.2135	28.4419	27.5409	28.4124	148.526
Length  512, alignments in bytes  6/ 6:	31.3594	20.2484	22.5394	28.1584	110.509
Length  512, alignments in bytes  6/ 6:	31.5175	20.2356	22.5481	28.2417	108.718
Length 1024, alignments in bytes  7/ 6:	49.7535	40.2207	36.458	47.6967	233.479
Length 1024, alignments in bytes  6/ 7:	63.4545	40.4736	35.6609	48.2483	309.511
Length 1024, alignments in bytes  7/ 7:	63.3864	27.7218	29.058	47.6877	231.146
Length 1024, alignments in bytes  7/ 7:	57.5089	27.729	28.9468	47.6857	234.754
Length   16, alignments in bytes  0/ 4:	15.4912	8.78931	8.6123	5.79993	9.36951
Length   16, alignments in bytes  4/ 0:	10.4318	8.74817	8.60815	5.85413	15.5487
Length   16, alignments in bytes  4/ 4:	10.5619	8.76367	8.61609	5.49292	15.1687
Length   16, alignments in bytes  2/ 2:	10.4193	8.73804	8.59851	5.49377	15.1686
Length   16, alignments in bytes  2/ 6:	10.4513	8.82251	8.61853	5.7865	18.3955
Length   16, alignments in bytes  6/ 2:	10.5406	8.80127	8.61255	5.8551	15.293
Length   16, alignments in bytes  1/ 7:	10.4923	8.75989	8.60815	5.78882	18.9954
Length   16, alignments in bytes  7/ 1:	10.5963	8.77917	8.625	5.86096	13.6981
Length   16, alignments in bytes  3/ 4:	10.505	8.74695	8.62744	5.79077	15.587
Length   16, alignments in bytes  4/ 3:	10.3292	8.80762	8.60095	5.85803	14.6844
Length   16, alignments in bytes  5/ 7:	10.4357	8.79321	8.62305	5.79053	16.6064
Length   16, alignments in bytes  7/ 5:	10.9473	8.78992	9.41833	9.32275	13.9222
Length   20, alignments in bytes  0/ 4:	10.5048	9.35864	8.573	7.97314	11.481
Length   20, alignments in bytes  4/ 0:	10.3827	8.75317	8.59998	6.35535	15.0933
Length   20, alignments in bytes  4/ 4:	10.3956	8.74377	8.5957	7.24219	13.3677
Length   20, alignments in bytes  2/ 2:	10.4774	8.745	8.60791	7.26587	20.5822
Length   20, alignments in bytes  2/ 6:	10.3403	8.79626	8.60864	7.95508	20.5704
Length   20, alignments in bytes  6/ 2:	10.2854	8.73584	8.61218	6.35583	13.5068
Length   20, alignments in bytes  1/ 7:	10.3407	8.72888	8.61096	7.94104	20.8463
Length   20, alignments in bytes  7/ 1:	10.301	8.75793	8.6001	7.42798	13.2706
Length   20, alignments in bytes  3/ 4:	10.3398	8.81958	8.60413	8.41382	18.5265
Length   20, alignments in bytes  4/ 3:	10.5664	8.74829	8.60645	7.63013	13.9637
Length   20, alignments in bytes  5/ 7:	10.4099	8.73853	8.58606	8.40649	15.0061
Length   20, alignments in bytes  7/ 5:	10.4832	8.77942	8.61401	7.64453	12.8982
Length   24, alignments in bytes  0/ 4:	10.3934	8.79358	8.58093	8.42493	11.0807
Length   24, alignments in bytes  4/ 0:	10.52	8.73792	8.6073	7.63562	16.6631
Length   24, alignments in bytes  4/ 4:	10.3547	8.76318	8.60791	7.25391	15.7277
Length   24, alignments in bytes  2/ 2:	10.3295	8.7356	8.60083	7.24231	15.8134
Length   24, alignments in bytes  2/ 6:	10.37	8.76392	8.599	8.40247	19.7745
Length   24, alignments in bytes  6/ 2:	10.3273	8.75098	8.60986	7.64551	16.4598
Length   24, alignments in bytes  1/ 7:	10.5563	8.74841	8.61414	8.41089	20.3783
Length   24, alignments in bytes  7/ 1:	10.2859	8.78491	8.62231	7.63281	14.949
Length   24, alignments in bytes  3/ 4:	10.3263	8.74536	8.60791	8.40295	17.2935
Length   24, alignments in bytes  4/ 3:	10.6787	8.57935	8.40161	7.44348	15.2571
Length   24, alignments in bytes  5/ 7:	10.0446	8.53809	8.39978	8.2124	16.0771
Length   24, alignments in bytes  7/ 5:	10.1644	8.54773	8.37476	7.46008	14.7704
Length   28, alignments in bytes  0/ 4:	10.3951	8.22156	9.34607	9.25891	12.9417
Length   28, alignments in bytes  4/ 0:	10.3711	8.41577	8.83569	8.17053	15.1433
Length   28, alignments in bytes  4/ 4:	10.1067	8.54102	8.42078	7.70215	14.2354
Length   28, alignments in bytes  2/ 2:	10.2914	8.547	8.40442	7.71228	17.7549
Length   28, alignments in bytes  2/ 6:	10.0813	8.26526	8.31726	8.63586	21.55
Length   28, alignments in bytes  6/ 2:	10.0657	8.22644	8.34375	8.17871	14.4521
Length   28, alignments in bytes  1/ 7:	10.083	8.26367	8.30322	8.58765	22.2092
Length   28, alignments in bytes  7/ 1:	10.0989	8.23706	8.35583	8.73193	14.0247
Length   28, alignments in bytes  3/ 4:	10.082	8.66064	8.38733	8.70471	19.2839
Length   28, alignments in bytes  4/ 3:	10.0684	8.54272	8.41821	8.03296	15.0167
Length   28, alignments in bytes  5/ 7:	10.079	8.53027	8.40649	8.69897	16.0247
Length   28, alignments in bytes  7/ 5:	10.0929	8.53015	8.40881	8.06482	14.1372
Length   32, alignments in bytes  0/ 4:	11.7155	6.85681	6.91687	8.04285	12.4008
Length   32, alignments in bytes  4/ 0:	11.38	6.70544	6.69849	9.74585	16.9514
Length   32, alignments in bytes  4/ 4:	11.7518	6.70093	7.36218	9.53857	16.8529
Length   32, alignments in bytes  2/ 2:	11.5983	6.42773	7.36035	9.58643	16.017
Length   32, alignments in bytes  2/ 6:	11.4451	8.01184	8.17175	10.6201	21.7067
Length   32, alignments in bytes  6/ 2:	12.1345	6.19373	6.85596	10.2328	17.2026
Length   32, alignments in bytes  1/ 7:	11.8997	8.19299	8.36328	9.12549	22.0602
Length   32, alignments in bytes  7/ 1:	11.9194	6.23633	7.55017	9.1322	15.8872
Length   32, alignments in bytes  3/ 4:	11.8119	8.19385	8.36804	10.2684	19.7297
Length   32, alignments in bytes  4/ 3:	11.7889	6.85767	6.36829	11.5637	16.4861
Length   32, alignments in bytes  5/ 7:	11.8777	8.19397	7.91711	11.1726	17.6448
Length   32, alignments in bytes  7/ 5:	12.0173	6.86487	6.86157	9.15149	16.0121
Length   36, alignments in bytes  0/ 4:	11.8617	9.22302	9.09729	10.5216	14.1799
Length   36, alignments in bytes  4/ 0:	11.6958	9.0592	7.87671	10.4446	16.549
Length   36, alignments in bytes  4/ 4:	11.8937	9.63611	10.2814	9.77808	15.4442
Length   36, alignments in bytes  2/ 2:	11.948	9.63196	10.2864	10.6919	19.8976
Length   36, alignments in bytes  2/ 6:	11.7632	12.0481	12.0934	10.6426	24.1016
Length   36, alignments in bytes  6/ 2:	12.1429	7.88757	7.76208	10.5582	15.6107
Length   36, alignments in bytes  1/ 7:	11.9333	11.1639	10.8978	10.3748	24.5603
Length   36, alignments in bytes  7/ 1:	11.9468	6.5553	6.87329	10.5792	16.6863
Length   36, alignments in bytes  3/ 4:	11.1439	11.7711	11.7864	10.0211	21.2249
Length   36, alignments in bytes  4/ 3:	10.6936	10.676	10.0386	10.2651	16.0171
Length   36, alignments in bytes  5/ 7:	10.6493	12.6107	12.6892	10.9226	17.7747
Length   36, alignments in bytes  7/ 5:	10.6384	9.97742	10.0438	11.1846	15.271
Length   40, alignments in bytes  0/ 4:	10.6741	9.72571	9.62329	10.6713	13.8925
Length   40, alignments in bytes  4/ 0:	10.2722	10.3657	10.4564	10.8359	17.4343
Length   40, alignments in bytes  4/ 4:	10.767	10.2684	10.5193	10.4312	16.5989
Length   40, alignments in bytes  2/ 2:	10.7974	10.2516	10.5067	10.4379	17.9562
Length   40, alignments in bytes  2/ 6:	10.7135	12.2719	12.1862	11.0486	23.584
Length   40, alignments in bytes  6/ 2:	10.7705	10.3713	10.4226	11.1917	17.4596
Length   40, alignments in bytes  1/ 7:	10.9116	12.2733	11.9044	10.3154	23.3342
Length   40, alignments in bytes  7/ 1:	10.6815	10.3572	10.3861	8.94153	16.7321
Length   40, alignments in bytes  3/ 4:	11.2384	11.9913	11.8457	11.4204	21.2253
Length   40, alignments in bytes  4/ 3:	10.9443	10.5953	10.7859	10.9473	17.0881
Length   40, alignments in bytes  5/ 7:	10.9701	12.5714	12.1954	11.4296	20.6364
Length   40, alignments in bytes  7/ 5:	10.8805	10.7856	10.6505	9.15393	16.8845
Length   44, alignments in bytes  0/ 4:	10.989	9.10986	9.00513	10.9462	15.5026
Length   44, alignments in bytes  4/ 0:	10.6934	9.63782	9.6532	8.62451	17.1252
Length   44, alignments in bytes  4/ 4:	10.8035	10.5275	10.733	8.76685	16.0455
Length   44, alignments in bytes  2/ 2:	10.9062	10.5167	10.8484	10.6978	21.6157
Length   44, alignments in bytes  2/ 6:	11.0038	11.9523	11.8466	10.9299	25.9902
Length   44, alignments in bytes  6/ 2:	10.8981	9.63623	9.62927	10.1559	16.5945
Length   44, alignments in bytes  1/ 7:	10.8877	12.5712	12.1251	11.2632	25.8116
Length   44, alignments in bytes  7/ 1:	10.6324	9.39001	9.40173	8.76587	15.8455
Length   44, alignments in bytes  3/ 4:	10.6267	11.6576	11.559	10.0198	23.2177
Length   44, alignments in bytes  4/ 3:	10.7767	10.3872	10.5745	8.46729	16.6272
Length   44, alignments in bytes  5/ 7:	10.7422	11.708	11.5652	9.80371	19.5483
Length   44, alignments in bytes  7/ 5:	10.577	10.5236	10.5635	9.72156	16.1421
Length   48, alignments in bytes  0/ 4:	10.7383	9.77136	9.66907	8.61389	15.3724
Length   48, alignments in bytes  4/ 0:	10.35	10.5044	10.4813	9.71411	18.2386
Length   48, alignments in bytes  4/ 4:	10.7047	10.5985	10.6615	9.77478	19.748
Length   48, alignments in bytes  2/ 2:	10.6205	10.4778	10.6681	9.89709	18.9998
Length   48, alignments in bytes  2/ 6:	10.6876	12.871	12.1345	10.7727	25.5371
Length   48, alignments in bytes  6/ 2:	10.9088	10.7595	10.7655	10.2705	18.269
Length   48, alignments in bytes  1/ 7:	11.0009	12.6456	11.1522	9.66577	25.8286
Length   48, alignments in bytes  7/ 1:	11.0258	10.8058	10.7925	9.96167	18.0304
Length   48, alignments in bytes  3/ 4:	12.3073	12.051	11.8293	11.7958	23.2428
Length   48, alignments in bytes  4/ 3:	11.8807	10.5376	10.948	10.9144	17.9103
Length   48, alignments in bytes  5/ 7:	11.7938	12.6454	12.1805	12.2404	22.0156
Length   48, alignments in bytes  7/ 5:	11.8988	10.9406	10.7646	9.95203	17.5183
Length   52, alignments in bytes  0/ 4:	11.859	9.64307	9.09033	10.8998	16.9124
Length   52, alignments in bytes  4/ 0:	11.6567	10.5594	10.9337	10.6052	17.8796
Length   52, alignments in bytes  4/ 4:	12.0376	10.6991	10.926	10.0146	17.0422
Length   52, alignments in bytes  2/ 2:	12.0513	10.6904	10.9404	12.292	21.7817
Length   52, alignments in bytes  2/ 6:	12.0835	11.9937	11.8409	11.8889	27.9164
Length   52, alignments in bytes  6/ 2:	12.0397	10.5221	10.9282	11.4733	17.2998
Length   52, alignments in bytes  1/ 7:	11.8877	12.6434	12.1711	11.5563	28.4106
Length   52, alignments in bytes  7/ 1:	11.9291	10.7109	10.7599	11.4691	17.0612
Length   52, alignments in bytes  3/ 4:	11.8087	11.9958	11.834	10.1018	25.7527
Length   52, alignments in bytes  4/ 3:	12.0568	10.5261	10.9043	10.9119	17.6
Length   52, alignments in bytes  5/ 7:	11.9703	11.9944	11.8287	12.2256	21.8665
Length   52, alignments in bytes  7/ 5:	12.1196	10.5266	10.9465	11.6572	17.1775
Length   56, alignments in bytes  0/ 4:	11.8419	9.22083	9.10193	11.0369	17.3451
Length   56, alignments in bytes  4/ 0:	11.6541	10.4963	10.941	12.3367	19.7129
Length   56, alignments in bytes  4/ 4:	11.9894	10.9241	10.9332	12.2726	19.4847
Length   56, alignments in bytes  2/ 2:	11.9344	10.9197	10.8953	12.1562	20.9457
Length   56, alignments in bytes  2/ 6:	11.951	11.9568	11.8466	12.2056	27.6086
Length   56, alignments in bytes  6/ 2:	11.9224	10.9062	10.9375	11.6599	18.7631
Length   56, alignments in bytes  1/ 7:	11.8221	11.9944	11.8068	11.645	27.8035
Length   56, alignments in bytes  7/ 1:	12.0781	10.5247	10.9053	10.0088	18.9248
Length   56, alignments in bytes  3/ 4:	11.9634	11.9944	11.8157	12.3483	25.0803
Length   56, alignments in bytes  4/ 3:	11.8679	10.5441	10.9554	11.6615	19.0205
Length   56, alignments in bytes  5/ 7:	12.0149	11.9962	11.8323	12.3546	23.782
Length   56, alignments in bytes  7/ 5:	11.9248	10.7389	10.9224	9.96582	18.3635
Length   60, alignments in bytes  0/ 4:	11.9736	9.37903	9.11877	12.3383	18.829
Length   60, alignments in bytes  4/ 0:	12.4008	10.3092	10.5374	9.52332	19.0858
Length   60, alignments in bytes  4/ 4:	12.6747	11.0703	12.1112	9.21997	18.6708
Length   60, alignments in bytes  2/ 2:	12.1533	10.9319	10.9034	12.3088	23.5089
Length   60, alignments in bytes  2/ 6:	11.959	11.9941	11.8563	12.3477	30.0038
Length   60, alignments in bytes  6/ 2:	12.3661	10.3094	10.5881	12.2892	18.0077
Length   60, alignments in bytes  1/ 7:	11.9224	11.9932	11.8483	12.3464	30.3362
Length   60, alignments in bytes  7/ 1:	12.3761	10.307	10.5479	10.5144	17.7476
Length   60, alignments in bytes  3/ 4:	11.957	11.9971	11.8684	10.0897	27.7902
Length   60, alignments in bytes  4/ 3:	12.8687	10.8044	11.8195	9.44312	18.3971
Length   60, alignments in bytes  5/ 7:	12.1053	10.7598	12.7115	10.5646	23.1954
Length   60, alignments in bytes  7/ 5:	12.0994	10.8696	11.8226	10.3169	20.584
Length   64, alignments in bytes  0/ 4:	14.5026	9.3114	9.12402	9.84216	18.859
Length   64, alignments in bytes  4/ 0:	13.234	10.054	10.0488	10.1508	20.6917
Length   64, alignments in bytes  4/ 4:	13.9734	12.2781	13.3535	10.9075	20.4796
Length   64, alignments in bytes  2/ 2:	13.9991	9.8844	9.90442	11.038	21.91
Length   64, alignments in bytes  2/ 6:	14.2756	10.3884	10.5154	11.8239	28.8484
Length   64, alignments in bytes  6/ 2:	14.7306	10.025	10.1833	11.722	19.7976
Length   64, alignments in bytes  1/ 7:	14.2499	9.79639	9.37256	10.3107	29.1782
Length   64, alignments in bytes  7/ 1:	14.7692	10.031	10.1694	10.2993	18.9092
Length   64, alignments in bytes  3/ 4:	14.2518	10.2085	10.1748	10.7131	26.6935
Length   64, alignments in bytes  4/ 3:	14.5432	12.2671	12.5028	12.0358	19.869
Length   64, alignments in bytes  5/ 7:	14.2448	13.4781	14.0822	12.1693	25.1898
Length   64, alignments in bytes  7/ 5:	14.7606	11.3896	11.4386	10.3063	18.7557
Length   68, alignments in bytes  0/ 4:	14.2157	11.7369	11.9385	11.5221	20.5072
Length   68, alignments in bytes  4/ 0:	13.3048	12.1835	12.3652	11.774	20.0956
Length   68, alignments in bytes  4/ 4:	13.9714	11.9147	12.6569	10.9222	19.8359
Length   68, alignments in bytes  2/ 2:	15.9871	12.1674	12.1879	12.3389	24.7864
Length   68, alignments in bytes  2/ 6:	15.2957	13.708	13.7872	11.8877	31.7159
Length   68, alignments in bytes  6/ 2:	14.8917	12.4885	12.6288	12.3409	19.4573
Length   68, alignments in bytes  1/ 7:	14.6101	12.7362	15.3422	14.3816	36.6339
Length   68, alignments in bytes  7/ 1:	18.201	12.6011	11.8888	12.0518	18.408
Length   68, alignments in bytes  3/ 4:	14.3158	13.119	13.4214	10.7238	29.7275
Length   68, alignments in bytes  4/ 3:	14.9902	12.2179	12.8387	12.3357	20.5364
Length   68, alignments in bytes  5/ 7:	14.668	14.0449	14.38	12.4629	25.8927
Length   68, alignments in bytes  7/ 5:	14.9216	12.2194	12.8978	12.6886	18.8451
Length   72, alignments in bytes  0/ 4:	14.5273	11.7266	12.0275	11.8496	21.1788
Length   72, alignments in bytes  4/ 0:	13.6396	11.8817	12.1221	12.6842	22.7365
Length   72, alignments in bytes  4/ 4:	14.3132	11.9891	11.9961	12.3384	22.5564
Length   72, alignments in bytes  2/ 2:	14.3796	12.0778	11.7476	12.3481	24.1227
Length   72, alignments in bytes  2/ 6:	14.6925	13.327	13.4192	12.2822	31.4924
Length   72, alignments in bytes  6/ 2:	14.9351	11.8667	12.1332	12.6918	21.7622
Length   72, alignments in bytes  1/ 7:	14.6202	13.3368	13.4182	12.1652	31.8477
Length   72, alignments in bytes  7/ 1:	14.9108	11.8718	12.0808	10.5634	20.4956
Length   72, alignments in bytes  3/ 4:	14.6305	12.3741	13.2467	12.3491	29.3887
Length   72, alignments in bytes  4/ 3:	14.9979	12.1232	12.2456	12.6902	21.89
Length   72, alignments in bytes  5/ 7:	14.6836	12.3491	13.2355	12.6156	27.6606
Length   72, alignments in bytes  7/ 5:	14.895	11.8745	12.0969	11.3998	20.407
Length   76, alignments in bytes  0/ 4:	14.6244	11.6071	11.2008	12.1239	22.9758
Length   76, alignments in bytes  4/ 0:	13.642	12.4902	12.9526	10.4187	22.0731
Length   76, alignments in bytes  4/ 4:	14.3066	12.2206	13.2581	10.1765	21.9021
Length   76, alignments in bytes  2/ 2:	14.2665	12.0137	11.7451	12.3395	28.8163
Length   76, alignments in bytes  2/ 6:	14.6509	12.3474	12.9583	12.139	33.8044
Length   76, alignments in bytes  6/ 2:	14.9757	12.4919	12.7716	12.407	20.4414
Length   76, alignments in bytes  1/ 7:	14.6191	12.3788	12.9474	12.1669	34.3423
Length   76, alignments in bytes  7/ 1:	14.9628	12.4845	12.8029	11.0127	19.9147
Length   76, alignments in bytes  3/ 4:	14.6858	12.3782	13.2292	10.9734	31.8003
Length   76, alignments in bytes  4/ 3:	14.9259	12.2726	13.2222	10.7772	24.3538
Length   76, alignments in bytes  5/ 7:	14.6412	14.0403	14.3823	12.1166	27.7876
Length   76, alignments in bytes  7/ 5:	14.9066	12.2369	13.3325	11.4446	19.986
Length   80, alignments in bytes  0/ 4:	14.5403	11.6708	11.8949	10.5719	23.135
Length   80, alignments in bytes  4/ 0:	13.6432	12.2491	13.2203	11.3311	24.2876
Length   80, alignments in bytes  4/ 4:	14.2759	12.2506	11.74	11.5281	24.142
Length   80, alignments in bytes  2/ 2:	14.2633	12.335	11.7472	11.9365	27.4374
Length   80, alignments in bytes  2/ 6:	14.6769	13.339	13.4004	12.704	34.3026
Length   80, alignments in bytes  6/ 2:	14.963	12.264	13.2795	12.2687	22.9269
Length   80, alignments in bytes  1/ 7:	14.6407	13.3464	13.4077	11.7451	34.0148
Length   80, alignments in bytes  7/ 1:	15.0081	12.2357	13.2675	11.4414	21.6709
Length   80, alignments in bytes  3/ 4:	14.6479	12.3566	13.2626	11.3296	31.5486
Length   80, alignments in bytes  4/ 3:	14.9343	12.2501	11.9961	12.4889	23.3632
Length   80, alignments in bytes  5/ 7:	14.6251	12.3785	13.2607	12.9016	29.6387
Length   80, alignments in bytes  7/ 5:	15.0095	12.2521	13.2875	11.429	21.5603
Length   84, alignments in bytes  0/ 4:	14.6112	11.6354	11.1382	12.3352	24.8727
