                            	generic_strncat	__strncat_avx2	__strncat_evex	__strncat_sse2_unaligned	__strncat_generic
Length  512/ 512, alignment  2/ 4, N    2:	27.6641	22.3504	22.9915	24.4668	27.4893
Length  512/ 128, alignment  0/ 0, N    2:	24.6132	23.022	24.4355	21.5956	25.0449
Length  512/ 128, alignment  2/ 4, N    2:	24.8743	22.9209	23.9143	21.5725	24.9843
Length 1024/1024, alignment  0/ 0, N    2:	30.7155	26.6391	26.9445	36.6848	28.769
Length 1024/1024, alignment  1/ 6, N    2:	28.5714	26.4907	26.8728	37.7968	28.2799
Length 1024/ 256, alignment  0/ 0, N    2:	28.2675	22.8733	24.0617	22.0782	29.3374
Length 1024/ 256, alignment  1/ 6, N    2:	29.2262	23.416	24.5694	22.0785	28.6885
Length   16/   1, alignment  1/ 2, N    2:	24.2778	22.8732	23.3412	21.4309	24.7591
Length   16/   1, alignment  2/ 1, N    2:	25.0923	23.175	22.8694	20.9158	24.8325
Length   16/  10, alignment  1/ 1, N    2:	24.7769	23.3654	23.3638	20.966	24.7354
Length   32/   1, alignment  2/ 4, N    2:	24.3466	22.2177	22.6466	20.4647	24.0304
Length   32/   1, alignment  4/ 2, N    2:	24.3378	22.3501	22.3511	20.4342	23.7163
Length   32/  10, alignment  2/ 2, N    2:	24.1939	22.4255	22.7937	20.4695	23.9713
Length   64/   1, alignment  3/ 6, N    2:	23.7329	21.7118	22.3506	20.4592	24.0229
Length   64/   1, alignment  6/ 3, N    2:	23.9883	22.35	22.3513	20.4339	24.0376
Length   64/  10, alignment  3/ 3, N    2:	24.21	22.4139	22.902	20.5001	24.0615
Length  128/   1, alignment  4/ 0, N    2:	24.1811	21.4594	21.8557	19.9817	23.1036
Length  128/   1, alignment  0/ 4, N    2:	23.7608	21.229	21.8794	20.0486	23.3474
Length  128/  10, alignment  4/ 4, N    2:	24.3983	22.0268	22.4802	20.5042	23.4592
Length  256/   1, alignment  5/ 2, N    2:	23.4359	21.8526	22.028	20.4356	24.0923
Length  256/   1, alignment  2/ 5, N    2:	23.8292	22.0302	22.3528	20.4942	23.9227
Length  256/  10, alignment  5/ 5, N    2:	24.2207	22.032	22.4222	20.2659	23.223
Length  512/   1, alignment  6/ 4, N    2:	23.4764	21.2295	21.8552	19.9815	23.7551
Length  512/   1, alignment  4/ 6, N    2:	23.1084	21.5414	21.8539	20.0009	23.1045
Length  512/  10, alignment  6/ 6, N    2:	23.2057	21.2291	21.9888	20.0475	23.8806
Length 1024/   1, alignment  7/ 6, N    2:	24.0168	22.032	22.3748	20.4064	23.6891
Length 1024/   1, alignment  6/ 7, N    2:	23.5107	21.3334	21.8543	19.9882	23.4555
Length 1024/  10, alignment  7/ 7, N    2:	24.0717	21.7116	22.3495	20.5795	23.7724
Length    2/   2, alignment  0/ 2, N    8:	23.6396	22.0323	22.6704	20.5832	24.1719
Length    4/   4, alignment  0/ 0, N    8:	23.7836	21.7122	22.4327	20.5833	23.831
Length    4/   4, alignment  4/ 0, N    8:	24.1305	21.4958	21.9611	20.1897	23.2773
Length    8/   8, alignment  0/ 0, N    8:	23.7054	21.8843	22.3515	20.6153	23.867
Length    8/   8, alignment  0/ 0, N    8:	23.7292	21.7589	21.8538	20.1641	23.2089
Length   16/  16, alignment  0/ 0, N    8:	23.2377	21.3989	21.8554	20.8137	23.3134
Length   16/  16, alignment  7/ 2, N    8:	23.1935	21.3982	21.8541	20.8489	23.9158
Length   16/   4, alignment  0/ 0, N    8:	23.8817	21.8847	22.3495	20.4453	23.6978
Length   16/   4, alignment  7/ 2, N    8:	23.9575	21.8628	22.3492	20.5666	23.8412
Length   32/  32, alignment  0/ 0, N    8:	24.3963	22.7935	23.0977	20.906	23.8327
Length   32/  32, alignment  6/ 4, N    8:	23.9186	22.2012	22.9847	21.0734	24.5254
Length   32/   8, alignment  0/ 0, N    8:	23.7514	21.7148	22.3499	20.511	23.6758
Length   32/   8, alignment  6/ 4, N    8:	23.6178	21.2293	21.8541	19.9876	23.2143
Length   64/  64, alignment  0/ 0, N    8:	23.8816	21.9609	22.4824	20.7224	23.7858
Length   64/  64, alignment  5/ 6, N    8:	23.7635	22.0101	22.4802	20.7994	23.8388
Length   64/  16, alignment  0/ 0, N    8:	23.2012	21.2307	21.8549	20.6648	23.4586
Length   64/  16, alignment  5/ 6, N    8:	23.7012	21.7118	22.3497	21.2777	23.7791
Length  128/ 128, alignment  0/ 0, N    8:	24.4311	22.3554	22.9906	21.103	24.5411
Length  128/ 128, alignment  4/ 0, N    8:	24.3434	22.3524	22.9882	21.0993	24.4494
Length  128/  32, alignment  0/ 0, N    8:	24.3438	22.5529	23.0985	21.0743	24.3262
Length  128/  32, alignment  4/ 0, N    8:	24.4656	22.4933	22.9904	21.0935	24.5584
Length  256/ 256, alignment  0/ 0, N    8:	27.5464	22.3535	22.9908	20.927	27.1041
Length  256/ 256, alignment  3/ 2, N    8:	26.9429	21.8587	22.4815	20.6077	26.9887
Length  256/  64, alignment  0/ 0, N    8:	23.7809	22.8494	23.525	21.7883	24.9082
Length  256/  64, alignment  3/ 2, N    8:	24.5118	22.4199	22.9911	21.2031	24.3328
Length  512/ 512, alignment  0/ 0, N    8:	27.5884	22.355	23.1768	24.6064	27.6364
Length  512/ 512, alignment  2/ 4, N    8:	27.5477	22.3535	23.2237	24.0828	28.3684
Length  512/ 128, alignment  0/ 0, N    8:	25.0203	22.8746	23.5268	21.5712	24.9191
Length  512/ 128, alignment  2/ 4, N    8:	24.9099	22.8701	23.5245	21.5686	24.8419
Length 1024/1024, alignment  0/ 0, N    8:	28.7572	25.8122	28.8596	38.5572	28.7535
Length 1024/1024, alignment  1/ 6, N    8:	28.753	25.7845	29.1313	38.347	29.446
Length 1024/ 256, alignment  0/ 0, N    8:	28.8629	23.4158	24.142	22.227	29.481
Length 1024/ 256, alignment  1/ 6, N    8:	28.7669	23.4147	24.084	22.0785	28.8628
Length   16/   1, alignment  1/ 2, N    8:	24.969	22.9278	23.6323	21.4335	24.8677
Length   16/   1, alignment  2/ 1, N    8:	24.9217	22.9253	23.553	21.4432	25.0095
Length   16/  10, alignment  1/ 1, N    8:	24.8385	22.9256	23.4146	21.4117	24.8403
Length   32/   1, alignment  2/ 4, N    8:	24.653	22.2165	22.8712	20.9373	24.2396
Length   32/   1, alignment  4/ 2, N    8:	23.7493	21.7844	22.35	20.4352	23.9064
Length   32/  10, alignment  2/ 2, N    8:	23.6841	21.7124	22.3502	20.4622	23.7523
Length   64/   1, alignment  3/ 6, N    8:	23.7835	21.7131	22.3504	20.4753	23.7323
Length   64/   1, alignment  6/ 3, N    8:	23.7202	21.7124	22.4508	20.4352	23.7856
Length   64/  10, alignment  3/ 3, N    8:	23.8752	21.7124	22.3505	20.458	23.7041
Length  128/   1, alignment  4/ 0, N    8:	23.8055	21.7126	22.3521	20.4354	23.5816
Length  128/   1, alignment  0/ 4, N    8:	23.2558	21.2296	21.921	20.0047	23.1936
Length  128/  10, alignment  4/ 4, N    8:	23.2886	21.2295	21.8539	20.5254	23.7399
Length  256/   1, alignment  5/ 2, N    8:	23.8323	21.7115	22.3511	20.4361	23.7747
Length  256/   1, alignment  2/ 5, N    8:	23.7838	21.7114	22.4226	20.4662	23.6296
Length  256/  10, alignment  5/ 5, N    8:	23.1767	21.2295	21.8547	20.1802	23.6999
Length  512/   1, alignment  6/ 4, N    8:	23.7806	21.7117	22.3529	20.4348	23.9625
Length  512/   1, alignment  4/ 6, N    8:	23.7246	21.7119	22.3517	21.5495	23.7903
Length  512/  10, alignment  6/ 6, N    8:	23.3583	21.2294	21.8547	20.0034	23.2268
Length 1024/   1, alignment  7/ 6, N    8:	23.201	21.2292	21.8553	19.9886	23.2543
Length 1024/   1, alignment  6/ 7, N    8:	23.1976	21.2294	21.8547	20.1057	23.222
Length 1024/  10, alignment  7/ 7, N    8:	23.1462	21.2291	21.8544	20.0053	23.2037
Length    2/   2, alignment  0/ 2, N   32:	23.1341	21.5445	22.321	20.4963	24.3411
Length    4/   4, alignment  0/ 0, N   32:	23.7886	21.7124	22.4307	20.5041	24.0485
Length    4/   4, alignment  4/ 0, N   32:	23.7926	21.7121	22.5089	20.5494	23.6816
Length    8/   8, alignment  0/ 0, N   32:	23.8214	21.7584	22.5338	20.3914	23.1429
Length    8/   8, alignment  0/ 0, N   32:	23.1729	21.273	22.384	20.4642	23.8625
Length   16/  16, alignment  0/ 0, N   32:	23.7754	21.7137	22.3523	21.8694	23.8138
Length   16/  16, alignment  7/ 2, N   32:	23.8286	21.7122	22.3803	22.1259	23.333
Length   16/   4, alignment  0/ 0, N   32:	23.2815	21.2299	21.8807	20.7058	23.499
Length   16/   4, alignment  7/ 2, N   32:	23.6707	21.4637	21.8539	20.6049	23.806
Length   32/  32, alignment  0/ 0, N   32:	24.2696	23.0242	23.6306	22.4475	24.27
Length   32/  32, alignment  6/ 4, N   32:	28.8209	25.542	25.5996	24.6172	28.1815
Length   32/   8, alignment  0/ 0, N   32:	23.3194	21.2321	21.8557	20.7522	23.2737
Length   32/   8, alignment  6/ 4, N   32:	23.194	21.2296	21.8542	21.117	23.7484
Length   64/  64, alignment  0/ 0, N   32:	24.3498	22.3551	22.9908	21.749	24.505
Length   64/  64, alignment  5/ 6, N   32:	24.4228	22.3555	22.9908	21.7485	24.4236
Length   64/  16, alignment  0/ 0, N   32:	23.7895	21.7127	22.3523	21.9747	23.8679
Length   64/  16, alignment  5/ 6, N   32:	23.8371	21.7122	22.3492	22.1028	23.8414
Length  128/ 128, alignment  0/ 0, N   32:	24.0951	21.9203	22.8057	21.2965	23.8841
Length  128/ 128, alignment  4/ 0, N   32:	23.9122	22.1866	23.5647	21.7455	24.4611
Length  128/  32, alignment  0/ 0, N   32:	24.2676	23.0233	23.6294	22.4913	24.2899
Length  128/  32, alignment  4/ 0, N   32:	24.3864	23.0468	23.6277	22.5645	24.3571
Length  256/ 256, alignment  0/ 0, N   32:	28.3981	22.4295	23.2153	21.7537	28.6222
Length  256/ 256, alignment  3/ 2, N   32:	28.4031	22.5965	23.2673	21.755	28.1787
Length  256/  64, alignment  0/ 0, N   32:	24.326	22.3504	22.9913	21.8434	24.4325
Length  256/  64, alignment  3/ 2, N   32:	24.8614	22.8693	23.525	22.2506	25.0086
Length  512/ 512, alignment  0/ 0, N   32:	29.5627	23.3459	23.5902	26.4438	29.3694
Length  512/ 512, alignment  2/ 4, N   32:	29.5293	22.8914	23.5594	26.3586	29.8286
Length  512/ 128, alignment  0/ 0, N   32:	25.0163	23.1592	23.6839	22.2624	25.0134
Length  512/ 128, alignment  2/ 4, N   32:	25.0748	22.9331	23.8394	22.2707	25.0173
Length 1024/1024, alignment  0/ 0, N   32:	28.7582	24.9826	28.5381	37.6936	30.0641
Length 1024/1024, alignment  1/ 6, N   32:	30.0659	24.9415	28.6868	39.1966	31.5171
Length 1024/ 256, alignment  0/ 0, N   32:	30.428	23.6696	24.3402	22.8046	30.4366
Length 1024/ 256, alignment  1/ 6, N   32:	29.951	23.6724	24.4232	22.7858	29.6603
Length   16/   1, alignment  1/ 2, N   32:	25.054	22.7462	23.4916	22.1877	24.9982
Length   16/   1, alignment  2/ 1, N   32:	24.8353	22.7474	23.4141	22.1695	24.9352
Length   16/  10, alignment  1/ 1, N   32:	24.9469	22.7464	23.3547	21.6733	24.4708
Length   32/   1, alignment  2/ 4, N   32:	24.3878	22.2171	22.8704	21.7249	24.3919
Length   32/   1, alignment  4/ 2, N   32:	24.3656	22.218	22.8687	21.616	24.3579
Length   32/  10, alignment  2/ 2, N   32:	24.383	22.2163	22.8703	21.7333	24.4039
Length   64/   1, alignment  3/ 6, N   32:	24.182	21.7113	22.3504	21.2462	23.8192
Length   64/   1, alignment  6/ 3, N   32:	24.0409	21.7123	22.3512	21.1313	23.7872
Length   64/  10, alignment  3/ 3, N   32:	23.8541	21.7121	22.3494	21.2404	23.9648
Length  128/   1, alignment  4/ 0, N   32:	23.848	21.7114	22.3521	21.1238	23.7568
Length  128/   1, alignment  0/ 4, N   32:	23.772	21.2298	21.8536	20.772	23.3481
Length  128/  10, alignment  4/ 4, N   32:	23.3436	21.2293	21.8542	20.7347	23.4008
Length  256/   1, alignment  5/ 2, N   32:	23.5793	21.7117	22.3523	21.1427	23.8988
Length  256/   1, alignment  2/ 5, N   32:	23.8403	21.7126	22.3508	21.206	23.5291
Length  256/  10, alignment  5/ 5, N   32:	23.3316	21.2293	21.8546	20.7345	23.3016
Length  512/   1, alignment  6/ 4, N   32:	23.3915	21.2296	21.8542	20.6542	23.2935
Length  512/   1, alignment  4/ 6, N   32:	23.2254	21.2297	21.8533	20.7605	23.4783
Length  512/  10, alignment  6/ 6, N   32:	23.8734	21.7115	22.3492	21.2198	23.8111
Length 1024/   1, alignment  7/ 6, N   32:	23.8599	21.7117	22.3524	21.2319	23.8165
Length 1024/   1, alignment  6/ 7, N   32:	23.8838	21.7125	22.3503	21.2339	23.8765
Length 1024/  10, alignment  7/ 7, N   32:	24.2857	21.7115	22.1644	20.7613	23.5495
Length    2/   2, alignment  0/ 2, N  128:	23.2323	21.4244	22.1663	20.0714	23.1024
Length    4/   4, alignment  0/ 0, N  128:	23.5585	21.7791	22.6254	20.5325	23.7053
Length    4/   4, alignment  4/ 0, N  128:	23.7076	21.7916	22.3524	20.5211	23.6925
Length    8/   8, alignment  0/ 0, N  128:	23.7944	21.792	22.353	20.4437	23.9263
Length    8/   8, alignment  0/ 0, N  128:	23.7093	21.7119	22.3523	20.4983	23.9388
Length   16/  16, alignment  0/ 0, N  128:	23.8735	21.8185	22.4344	21.4275	23.8926
Length   16/  16, alignment  7/ 2, N  128:	23.8662	21.9261	22.4294	21.488	23.8501
Length   16/   4, alignment  0/ 0, N  128:	23.943	21.857	22.4747	20.5886	23.7876
Length   16/   4, alignment  7/ 2, N  128:	23.6658	21.3076	21.8982	20.0286	23.2239
Length   32/  32, alignment  0/ 0, N  128:	23.7705	23.2039	24.123	23.6724	24.4041
Length   32/  32, alignment  6/ 4, N  128:	28.8784	25.5452	26.1816	25.8744	28.9028
Length   32/   8, alignment  0/ 0, N  128:	23.752	22.5435	22.6176	21.6465	23.2197
Length   32/   8, alignment  6/ 4, N  128:	23.3185	21.947	22.671	22.0011	23.4966
Length   64/  64, alignment  0/ 0, N  128:	24.4643	24.2699	24.9439	24.8685	24.3966
Length   64/  64, alignment  5/ 6, N  128:	27.8192	28.3874	29.0673	27.9853	27.7986
Length   64/  16, alignment  0/ 0, N  128:	27.0723	27.7821	26.5239	24.472	27.0274
Length   64/  16, alignment  5/ 6, N  128:	27.0126	27.9038	28.2811	26.7297	27.0989
Length  128/ 128, alignment  0/ 0, N  128:	25.753	25.6512	26.8367	27.0617	25.7009
Length  128/ 128, alignment  4/ 0, N  128:	26.0342	29.5428	30.0923	31.6469	26.7546
Length  128/  32, alignment  0/ 0, N  128:	27.4612	26.288	27.0168	26.9275	27.564
Length  128/  32, alignment  4/ 0, N  128:	27.7831	30.3047	31.117	31.8056	27.7639
Length  256/ 256, alignment  0/ 0, N  128:	30.5903	26.4752	27.0955	27.9828	30.6966
Length  256/ 256, alignment  3/ 2, N  128:	32.2054	30.835	31.7493	32.8893	32.2464
Length  256/  64, alignment  0/ 0, N  128:	26.2191	26.2739	26.8908	27.5058	26.3766
Length  256/  64, alignment  3/ 2, N  128:	28.9748	31.7702	32.5392	33.2763	29.1249
Length  512/ 512, alignment  0/ 0, N  128:	31.5211	28.4271	28.2056	34.3969	31.8321
Length  512/ 512, alignment  2/ 4, N  128:	32.8371	31.5578	32.1345	39.9021	32.3607
Length  512/ 128, alignment  0/ 0, N  128:	26.9236	27.0379	28.1653	28.575	26.9053
Length  512/ 128, alignment  2/ 4, N  128:	28.8173	31.4824	32.696	32.5021	29.0008
Length 1024/1024, alignment  0/ 0, N  128:	34.1228	32.9136	33.6513	47.709	32.1182
Length 1024/1024, alignment  1/ 6, N  128:	33.7788	34.5885	34.9133	51.7564	34.3994
Length 1024/ 256, alignment  0/ 0, N  128:	31.3286	26.9745	28.5177	28.6427	31.6889
Length 1024/ 256, alignment  1/ 6, N  128:	33.1115	31.4452	32.1533	32.5608	33.133
Length   16/   1, alignment  1/ 2, N  128:	25.2188	22.8928	23.5007	21.5656	24.9798
Length   16/   1, alignment  2/ 1, N  128:	24.9528	22.9397	23.5468	21.5891	24.9947
Length   16/  10, alignment  1/ 1, N  128:	24.9233	22.8962	23.6095	21.587	25.096
Length   32/   1, alignment  2/ 4, N  128:	24.8928	23.5523	24.1962	23.6646	24.9393
Length   32/   1, alignment  4/ 2, N  128:	25.2687	23.4607	24.0837	23.6041	25.0771
Length   32/  10, alignment  2/ 2, N  128:	24.9666	23.2747	23.7259	23.1611	24.4235
Length   64/   1, alignment  3/ 6, N  128:	27.6155	26.5258	27.2098	25.6971	27.6223
Length   64/   1, alignment  6/ 3, N  128:	27.3185	26.419	27.1751	25.093	27.0547
Length   64/  10, alignment  3/ 3, N  128:	26.9976	25.9268	26.9472	25.2673	27.0131
Length  128/   1, alignment  4/ 0, N  128:	28.2179	29.175	29.9135	29.6587	28.9979
Length  128/   1, alignment  0/ 4, N  128:	28.4186	28.2162	28.9298	30.4669	28.3317
Length  128/  10, alignment  4/ 4, N  128:	28.8184	29.4108	30.519	31.4753	29.0036
Length  256/   1, alignment  5/ 2, N  128:	28.4873	28.8207	29.3769	47.2787	29.0237
Length  256/   1, alignment  2/ 5, N  128:	28.4989	29.5704	31.2062	30.9775	28.7811
Length  256/  10, alignment  5/ 5, N  128:	28.6859	76.1138	30.0555	32.4769	29.2109
Length  512/   1, alignment  6/ 4, N  128:	28.5548	29.4004	30.0144	32.1254	27.5304
Length  512/   1, alignment  4/ 6, N  128:	28.0788	28.9685	29.5388	30.2647	28.4259
Length  512/  10, alignment  6/ 6, N  128:	28.4174	29.3429	29.3768	30.9825	27.9709
Length 1024/   1, alignment  7/ 6, N  128:	29.0239	26.5115	26.791	28.5138	29.0468
Length 1024/   1, alignment  6/ 7, N  128:	28.4577	29.7556	30.2765	31.5285	28.8548
Length 1024/  10, alignment  7/ 7, N  128:	28.9707	29.6319	30.2509	31.7011	28.8279
Length    2/   2, alignment  0/ 2, N  512:	23.6321	21.7143	22.7763	20.5365	23.6311
Length    4/   4, alignment  0/ 0, N  512:	23.8443	21.8467	23.0359	21.0163	24.2592
Length    4/   4, alignment  4/ 0, N  512:	24.2585	22.3077	23.1514	20.8987	23.9534
Length    8/   8, alignment  0/ 0, N  512:	23.9392	21.7125	22.3507	20.5395	23.888
Length    8/   8, alignment  0/ 0, N  512:	23.9059	21.7117	22.3495	20.5464	24.155
Length   16/  16, alignment  0/ 0, N  512:	23.8696	21.8183	22.6598	21.3918	23.8989
Length   16/  16, alignment  7/ 2, N  512:	23.9037	21.853	22.4308	21.5074	24.1533
Length   16/   4, alignment  0/ 0, N  512:	24.0292	21.8533	22.4572	20.5891	23.8688
Length   16/   4, alignment  7/ 2, N  512:	23.7398	21.7927	22.3736	20.5066	23.8333
Length   32/  32, alignment  0/ 0, N  512:	24.3567	23.6503	24.6016	22.9153	23.8806
Length   32/  32, alignment  6/ 4, N  512:	28.374	25.2261	26.2248	25.8073	28.8945
Length   32/   8, alignment  0/ 0, N  512:	23.7955	22.4782	22.9898	21.931	23.8544
Length   32/   8, alignment  6/ 4, N  512:	23.8022	22.5574	23.1068	22.5363	24.0153
Length   64/  64, alignment  0/ 0, N  512:	24.3759	24.2739	24.9273	24.9215	24.6435
Length   64/  64, alignment  5/ 6, N  512:	27.7501	28.3202	29.7629	28.4066	28.2611
Length   64/  16, alignment  0/ 0, N  512:	27.3866	27.4595	26.9593	24.4502	27.1137
Length   64/  16, alignment  5/ 6, N  512:	26.8215	27.8488	28.2282	26.6386	27.142
Length  128/ 128, alignment  0/ 0, N  512:	26.2337	25.7162	26.3411	28.5528	26.2576
Length  128/ 128, alignment  4/ 0, N  512:	26.4557	27.8156	28.5914	31.1822	26.9258
Length  128/  32, alignment  0/ 0, N  512:	28.2251	26.2682	26.9918	29.002	28.0989
Length  128/  32, alignment  4/ 0, N  512:	28.1373	31.0466	32.2605	32.1803	28.2589
Length  256/ 256, alignment  0/ 0, N  512:	35.627	30.1297	30.899	33.7811	35.776
Length  256/ 256, alignment  3/ 2, N  512:	40.1286	34.2659	35.8539	36.9988	38.6194
Length  256/  64, alignment  0/ 0, N  512:	33.0454	30.2993	31.5059	32.4806	32.8721
Length  256/  64, alignment  3/ 2, N  512:	37.175	35.1909	36.2506	37.4009	35.8882
Length  512/ 512, alignment  0/ 0, N  512:	43.0149	33.4394	34.693	48.2675	43.3501
Length  512/ 512, alignment  2/ 4, N  512:	52.2365	44.8765	46.8331	54.6095	51.6672
Length  512/ 128, alignment  0/ 0, N  512:	40.7202	33.7834	34.6063	39.6408	40.5905
Length  512/ 128, alignment  2/ 4, N  512:	46.9191	44.6212	45.3788	48.8675	47.0316
Length 1024/1024, alignment  0/ 0, N  512:	46.6663	40.9611	41.9796	60.9673	46.9576
Length 1024/1024, alignment  1/ 6, N  512:	50.9064	46.9749	62.542	64.4849	50.6158
Length 1024/ 256, alignment  0/ 0, N  512:	49.6449	33.8719	34.8476	42.6428	49.189
Length 1024/ 256, alignment  1/ 6, N  512:	60.3679	44.5584	45.2781	49.0388	59.9695
Length   16/   1, alignment  1/ 2, N  512:	25.5771	23.4543	24.1554	22.2231	25.6736
Length   16/   1, alignment  2/ 1, N  512:	25.4007	22.9443	23.5846	21.5858	24.9535
Length   16/  10, alignment  1/ 1, N  512:	25.202	22.8963	23.5173	21.5885	24.998
Length   32/   1, alignment  2/ 4, N  512:	24.5644	23.0068	23.7259	23.1549	24.3322
Length   32/   1, alignment  4/ 2, N  512:	24.3536	22.9122	23.5243	23.0921	24.3613
Length   32/  10, alignment  2/ 2, N  512:	24.251	22.6966	23.1169	22.5804	23.8055
Length   64/   1, alignment  3/ 6, N  512:	27.3032	25.9218	26.7263	25.1195	27.1487
Length   64/   1, alignment  6/ 3, N  512:	26.8202	26.344	27.8466	25.7802	27.9333
Length   64/  10, alignment  3/ 3, N  512:	27.2784	25.9167	26.9467	25.2563	27.1358
Length  128/   1, alignment  4/ 0, N  512:	27.8809	30.0604	30.7276	31.1282	27.6639
Length  128/   1, alignment  0/ 4, N  512:	27.6923	27.8239	28.6956	30.8914	27.9881
Length  128/  10, alignment  4/ 4, N  512:	27.8053	29.5605	30.2322	30.7686	27.9059
Length  256/   1, alignment  5/ 2, N  512:	34.8363	32.2466	33.149	34.4819	34.3443
Length  256/   1, alignment  2/ 5, N  512:	34.4937	34.497	35.5459	35.8708	34.879
Length  256/  10, alignment  5/ 5, N  512:	34.6931	34.7505	35.2566	35.7476	34.8199
Length  512/   1, alignment  6/ 4, N  512:	44.144	42.2451	42.766	47.3845	44.0843
Length  512/   1, alignment  4/ 6, N  512:	45.0142	41.6076	42.2954	46.7628	44.7606
Length  512/  10, alignment  6/ 6, N  512:	44.6938	41.9757	43.2755	46.8802	45.6079
Length 1024/   1, alignment  7/ 6, N  512:	41.7581	34.0415	34.7339	40.0815	41.7701
Length 1024/   1, alignment  6/ 7, N  512:	45.5701	42.4252	43.1101	46.8664	45.6151
Length 1024/  10, alignment  7/ 7, N  512:	45.9329	42.3942	43.0677	46.7628	45.6725
Length    2/   2, alignment  0/ 2, N 2048:	24.7666	22.7474	23.7508	21.4707	24.7545
Length    4/   4, alignment  0/ 0, N 2048:	25.0072	22.8921	23.4179	21.4951	24.8368
Length    4/   4, alignment  4/ 0, N 2048:	24.8782	22.839	23.607	21.5301	24.8707
Length    8/   8, alignment  0/ 0, N 2048:	24.8961	22.7444	23.2428	21.0108	24.3231
Length    8/   8, alignment  0/ 0, N 2048:	24.419	22.2164	22.8714	20.9919	24.2589
Length   16/  16, alignment  0/ 0, N 2048:	24.4223	22.325	22.9532	21.9802	23.9854
Length   16/  16, alignment  7/ 2, N 2048:	23.8469	21.8551	22.4344	21.4829	23.7957
Length   16/   4, alignment  0/ 0, N 2048:	23.8937	21.8557	22.4788	20.5917	23.8398
Length   16/   4, alignment  7/ 2, N 2048:	23.7618	21.8182	22.4222	20.4921	23.7711
Length   32/  32, alignment  0/ 0, N 2048:	24.4067	23.6328	25.0307	23.4911	24.3951
Length   32/  32, alignment  6/ 4, N 2048:	29.0135	24.9752	25.6012	25.2325	28.5973
Length   32/   8, alignment  0/ 0, N 2048:	23.7314	22.5526	22.9892	21.914	23.7901
Length   32/   8, alignment  6/ 4, N 2048:	23.7675	22.4845	23.1846	22.5002	23.8529
Length   64/  64, alignment  0/ 0, N 2048:	24.4657	24.2683	24.9427	24.5369	24.503
Length   64/  64, alignment  5/ 6, N 2048:	27.6585	28.3054	29.1769	28.199	27.8081
Length   64/  16, alignment  0/ 0, N 2048:	26.8401	27.6142	26.4579	24.5101	26.821
Length   64/  16, alignment  5/ 6, N 2048:	27.1964	27.668	28.3393	26.7884	26.9805
Length  128/ 128, alignment  0/ 0, N 2048:	26.2968	25.596	26.2593	28.3688	26.3498
Length  128/ 128, alignment  4/ 0, N 2048:	26.3671	28.0239	28.5451	30.8808	26.3572
Length  128/  32, alignment  0/ 0, N 2048:	27.5465	25.709	26.904	28.9917	28.1358
